faith,birth_year,country,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,target
Buddhist,89,Mexico,107.66645647007931,-29.134060658756173,-16.064085651597633,E,B,C,E,-81.03302509233791,E,-304.7598723721278,-151.35943081535717,D,1
Other,44,India,-9.388396034911347,-142.8637767091966,124.92615022589058,C,B,B,E,23.050071928914107,E,-100.43663628598975,121.92252138785886,E,0
Jewish,76,Brazil,30.07872423368459,-58.449077435193296,96.96800950584722,D,A,A,B,63.26202410799965,D,50.36814065821641,22.35296624001781,B,1
Muslim,56,Other,-104.36204815059837,-156.91388851651385,136.83253324810175,A,E,C,B,39.00482805858857,B,85.18529873879599,24.62555068506518,D,0
Muslim,21,Mexico,112.37222652077838,-109.91634766052599,37.777610432802696,E,B,C,A,62.62743380464973,A,3.143270746293056,178.78692103244308,A,1
Jewish,30,China,-114.47018813625075,46.22947384873136,-129.22392153905335,A,E,C,A,-23.387764473550842,D,11.828277591746293,-19.058441493503352,A,1
Other,97,Other,112.79754479085622,95.88853856682019,90.9019190934006,A,D,C,A,169.80578123376975,A,6.293621425654476,-210.09323960444792,A,0
Muslim,24,US,22.848587928782475,-69.83049899588445,-23.859867295787396,E,B,E,E,50.478697750169445,E,-76.71346608924017,213.36359868045648,C,0
None,43,Other,-77.48176686398816,-21.435935845716333,-51.18607270430273,C,A,D,E,-44.35561999151242,E,-125.64775201177581,-54.270174661650586,D,1
Other,68,UK,126.95933423165027,-14.210868550147154,-147.63249579214434,E,D,D,B,98.92661494773122,B,53.98412907856781,84.13049300190632,B,1
None,81,Germany,-76.00308287212683,12.85462009262252,-12.52266737193386,B,B,B,C,-169.43708268452414,B,-144.81195110916505,163.98807650493325,B,1
Hindu,25,Mexico,107.75846759853496,-136.72170086359526,-47.47423210950081,B,D,B,C,-39.22813736172521,D,110.88900785316196,95.41184104519307,C,0
Muslim,96,Germany,83.95232699978494,-101.28978786888297,28.70527048144974,A,B,E,E,-45.37107371389274,C,151.21485064916305,-134.33070525638735,E,0
Other,83,UK,120.8100494309161,-69.62812451893896,145.44289846841002,D,C,A,B,34.69935821231976,C,118.40551212104829,-7.0085003168913484,D,1
Buddhist,50,India,127.53753171203088,-85.78207602382186,-15.575784671708263,E,C,A,A,125.55785111934338,E,44.773472657353466,-50.24518074697619,B,1
Christian,26,Mexico,-19.834961096099278,6.971346277030646,-16.856421278827,D,B,E,C,-218.68961386083953,C,26.739349476802214,-40.13573308187155,C,1
Buddhist,77,Brazil,-121.15890498000168,-175.04970768545846,17.753267593557194,C,E,A,C,101.71821565661628,A,-65.15821564112386,8.796408678267358,D,0
Buddhist,85,Germany,23.71393210106808,59.87443011357083,-172.49977755841505,B,A,D,A,43.8509372204109,E,-106.83642651313698,-11.516583021201065,B,1
Other,46,Germany,-19.35573742592,-10.413460701718291,77.87623454210045,B,D,C,D,111.53251799147527,C,-23.697228603014274,-62.64780174684723,E,0
Christian,21,Brazil,-72.4633048798742,-24.468024052743903,23.085929906413437,D,D,A,D,-21.21288670165012,B,-9.702462796722338,51.067844381932346,A,1
Christian,98,Brazil,-118.75036294438914,0.041183718270531806,174.35796513948551,A,B,A,B,-0.8364010960844903,B,101.59464577268409,160.8363704264993,A,1
None,38,Other,-8.579658510608466,88.5096317553081,48.30943860717966,C,A,B,C,-104.67056620650004,D,19.819270234088517,-94.99307290212586,E,1
Hindu,34,Other,-2.465370271871738,-30.05620082933805,-44.62549596176115,A,B,E,D,110.8985072982393,C,-85.87234013948067,-39.92869996302949,C,0
Jewish,87,Mexico,-145.55204628205524,172.1012604560796,81.18612765827447,B,B,C,E,-10.822840148830064,C,15.727607922701464,-0.05763998325080983,C,1
None,19,Brazil,56.97921860629545,200.63162323311562,-116.73919179195221,B,C,B,A,57.38477124141428,D,16.834557534560453,145.3303623453924,B,1
Buddhist,85,Brazil,-13.358699194002217,-100.03977776626172,-155.82300097563524,B,B,C,E,-12.591469784659598,C,-146.89953511416894,-30.178106869491707,D,0
None,30,China,-111.61614724659104,-102.79042680244545,-189.56458817004142,A,E,B,A,51.60223656474058,C,-6.90488407010789,-31.877947416508167,E,1
None,91,Other,69.34697801403868,-56.7725635560167,-57.27237032360604,A,D,E,A,29.512566666541655,C,-4.000820247920949,12.68610598561843,A,1
None,95,Germany,-84.65460402030503,130.308312265991,104.73506216527635,C,C,A,D,-84.08135680715176,E,111.61252524956014,-55.46365311699872,B,1
Christian,47,Mexico,-104.627530000974,14.418290395845897,20.325734702700398,D,A,B,A,62.43831208695646,B,-3.679317868265139,-99.68624594156263,A,1
Other,25,Brazil,51.78480314277246,93.46124978584824,228.3544745406155,E,B,C,B,165.1123802508453,D,-188.14550176392,9.303756549723682,C,1
Christian,94,Germany,65.89896025934692,-18.307201382222477,316.9219976765966,D,A,A,A,38.91317980810827,D,36.78085975400155,-71.59686382648529,B,0
Hindu,66,Other,37.2104364229334,106.3048036947442,-93.08789213013937,B,C,B,A,128.02509700232733,C,28.01234112328313,21.26366764008374,C,1
None,96,UK,-58.612630877798544,-8.847393425766048,-7.673699534903945,C,E,D,A,-35.82065177108997,E,79.42465103346233,-19.138247633059482,B,0
None,80,Brazil,63.89858717083327,26.34702894602212,41.116377543722024,C,E,B,B,75.23067921546601,A,-31.262787302711224,112.16375472276208,A,0
Other,84,China,180.85294661644312,97.26847330667938,-155.05433626915226,E,A,D,B,48.18023633488161,C,91.88265988673466,-68.96170369586206,E,0
None,95,Other,-136.5673070312736,-41.89940600457977,-47.46436793374881,A,D,E,D,-130.64717582271157,E,-109.20715918804898,2.450589398104799,B,0
Christian,81,Mexico,-4.445319657446333,70.09067562432654,27.25963134653759,B,C,A,D,111.78894061408383,D,41.80227409728441,-5.147482438260983,D,1
Hindu,94,India,-33.60499770604941,63.37432890835027,75.54708695444756,B,C,A,A,-40.674996141790366,A,122.1962313860689,-62.6756961586878,A,0
Hindu,31,India,-41.79382545602182,-103.00974109165767,-63.97738432279768,E,B,B,B,-161.724834723352,A,-23.08479395768964,47.01255438167355,A,0
Other,33,UK,68.58977403056187,44.06827638402749,-57.66937065051854,A,D,B,E,-2.8451266627796854,B,50.51305552644797,-128.01846536225534,B,0
Jewish,96,Other,-11.746055121155951,-110.0700885841917,136.727953327478,D,A,D,B,195.63418755380818,C,85.0306226479185,-238.01533958818789,C,1
Jewish,86,India,-76.75534507759254,226.58593611339498,100.03059343241429,A,C,C,A,25.721297790561525,D,145.86244450119412,-124.04548609487658,A,1
Muslim,98,India,41.11147294394127,75.49901486800789,-166.25619628333368,B,C,C,E,65.32080525217229,C,-103.96394933483093,69.16908627966963,B,1
Jewish,74,Other,160.4743227742171,-35.973060713861585,-5.8240684738588095,E,B,E,B,-52.127969198137414,A,-25.14166299065957,128.90346431615998,D,1
Other,82,US,-285.33159317273515,-73.62199113338322,77.11898959817273,B,E,C,D,-32.27350267504352,B,-28.74071447301198,-101.71045014521643,E,0
Muslim,69,US,-142.10689462993412,78.72390965838348,31.051561558383916,D,B,A,C,-89.11826668659563,C,49.34111042023297,102.78633725177002,E,0
None,92,Germany,-0.6884822690189685,148.76961001618034,11.72785778805251,E,C,E,E,17.165461869295843,B,104.91511963534803,1.4586830644252642,D,1
Buddhist,65,Brazil,-66.22255231051592,-39.23529803761211,3.951002580704413,D,D,D,D,-114.42060590570829,C,-90.51806165098274,12.071753703953753,E,1
Jewish,81,Mexico,49.81751244574182,-27.275135907899976,-96.50791875002743,A,E,B,C,-96.44680506116714,E,-1.2898945638861146,-27.06422821694475,A,0
Hindu,79,Mexico,-146.7078277284751,-3.3606234936844315,-14.532535515058154,D,A,E,B,-73.66132075198038,D,155.80624409246155,44.879524922378906,B,0
Buddhist,97,Brazil,-46.10649753180413,163.65888193391208,-55.46354982656596,A,B,B,A,74.28216335674279,B,5.6678561891888055,48.86684943161493,C,1
Other,34,Germany,50.96444861905207,71.00662162989003,-100.87974610292616,B,E,E,C,100.32542152294168,C,1.9235210724068037,-122.67367696895491,E,0
Jewish,47,UK,-20.699249704515832,123.25458739704726,-108.92095524407446,D,D,A,D,-13.414618471787431,D,-68.9992123558917,117.72762370233652,C,0
Jewish,90,UK,-118.42025157690983,63.338093791493236,-93.70201481379759,B,E,C,D,-91.07646906777929,D,55.51273655060114,-123.53826486125514,D,0
Other,75,Brazil,35.820647352291466,-156.29548314207184,-50.82137650814767,B,E,B,E,-26.944304136846437,A,-20.94252283151189,128.96343292806247,C,0
Buddhist,67,Brazil,-39.69695242336138,70.47479773736049,-111.87242463324058,E,D,A,D,133.15449745263322,D,-84.95989200369102,65.09139946025545,D,0
Buddhist,28,Mexico,-55.339676255049476,-69.22526497837795,104.19669960044209,D,E,B,E,88.88527110996168,B,62.564743014109695,16.213750827437313,E,0
Jewish,46,Other,-19.860068294483728,43.4655698949407,84.87642656002073,B,C,D,C,-207.91069092218427,E,-9.505165884483201,-49.983445174642746,D,1
Other,46,Brazil,-124.64645340373959,14.544618423059053,-167.99153034567667,C,E,D,C,-23.013577583219565,C,65.51769936979247,27.463761713352515,D,1
Muslim,40,Other,21.31087931984476,102.14548990170907,-42.981292956431865,A,C,B,E,31.678472257462726,B,-79.86782392206479,-225.67410772267743,B,0
Other,84,US,-148.12185037116643,139.41755928230563,27.499621392554772,D,B,E,B,-52.55555997709722,C,66.3641958768433,27.069761220829335,E,0
Muslim,99,China,63.103696390106435,-30.487350591149674,17.918654920376564,D,E,C,D,105.42210123734559,A,154.03342963780565,-54.21829299475404,C,1
Hindu,66,Brazil,37.230409401139084,-3.9702186854434363,89.81026458048206,D,E,E,C,-27.70228608429234,E,-67.39001622274102,-26.95376761525666,E,1
Christian,29,US,83.26139569417651,23.811873718768137,53.0125776933184,E,C,B,E,-84.44970628927241,D,4.880363475567391,-32.67549105605475,A,0
Hindu,50,US,-2.623022614302177,51.03867478698496,-27.719040794259335,C,D,C,D,-17.183459383932355,B,-66.41596824392757,-142.8267164635516,B,0
None,99,Mexico,81.09424145835624,-29.842673449617834,-97.79520290475577,D,E,C,B,-111.91428733279037,D,27.70877585744579,-160.83546622413067,E,0
None,78,Germany,-89.98447882640491,81.46414085131909,-124.99385985344453,E,A,E,E,-30.578755804654083,D,-108.57372750910046,211.7428909616455,D,1
Muslim,27,US,-62.51165514522159,100.1894449827454,-57.04079184001193,B,C,C,A,-63.49586721338386,E,57.57563613675563,38.66459291797536,B,0
Other,73,Brazil,-126.31819915722866,18.431488738956276,79.62800114520941,C,A,E,B,-35.67842525613901,C,-30.556171315599094,70.98068324089559,D,0
Jewish,31,India,-18.010089662818043,97.66145496543855,40.680198856822756,A,D,A,A,-108.97243115407305,B,-112.65369146221045,-104.90259403117417,C,0
Buddhist,62,China,61.69335146698922,-61.872113826686316,-7.362858430737491,C,D,E,A,77.19692264710277,A,-152.14456421705717,-102.52976699961943,E,0
Buddhist,88,Brazil,186.18787402747796,57.23835389578331,-52.452355569168084,A,D,B,B,101.42830545599864,E,-112.18814654100522,-253.8373593624672,C,1
Hindu,96,US,-14.44260744368408,-1.7994277046645062,-95.45786493986897,C,C,B,C,41.4174752471527,E,7.281648092159918,-50.19313781696842,E,1
Other,35,UK,-35.03883932452185,77.57996263498772,14.382609067955634,E,A,C,B,-130.4229912017337,E,52.7314511641848,48.61950005749581,D,1
Other,58,Mexico,-90.95505051197117,110.23399948013628,31.522524243241378,A,A,C,E,18.361687070211513,B,4.658185874566319,212.76882591899434,C,1
Muslim,75,US,64.80820663720353,-106.00632191198972,107.28063718432352,A,E,A,C,115.82757373388968,D,38.93014975779334,96.32910989536249,D,1
Christian,33,Germany,0.9074063656722489,-2.6951019966321357,62.379915622897684,D,A,E,A,226.6173289211863,D,-8.702438326549785,224.2907048677767,E,1
Buddhist,28,Germany,-7.012311674203955,15.32804416183358,-108.01467116665823,A,E,C,B,-44.6998754361672,B,30.746005954219623,9.842538121531044,A,1
Other,39,Germany,7.684607314817502,-51.945071250937936,-15.340643157777961,D,B,C,D,27.710045913456128,E,-72.06143396012453,28.888971083865624,D,0
Hindu,79,China,-31.825455554906572,-42.26538182519032,-69.13788685737747,D,B,A,D,-183.9769637350941,E,-37.012944031449116,-17.52723231788649,C,0
Muslim,25,UK,24.442131299700304,41.76169597768897,115.20916136971933,B,B,C,B,-34.679258467423104,A,-3.4766992157039462,-41.16103532018758,E,0
Buddhist,64,UK,-117.46607601427723,-56.119593369676025,86.7987310534732,B,B,E,B,-40.09134448129669,A,151.8431553752687,-283.10969881146855,E,0
Hindu,86,Germany,83.42992370106435,54.15901281692186,-37.836618787948474,A,C,C,E,79.2647637534526,A,22.931797386790695,-111.56600357584452,B,0
Christian,59,US,-47.32397790175043,78.2945032487729,51.305346457489996,B,B,E,A,93.1224350564776,A,22.017250112782317,-107.87702136270842,A,1
Buddhist,81,India,-1.3920548641107193,33.32858721766568,85.08612885294343,E,B,D,D,-77.07280737996342,C,51.24072099395873,-89.0851414354483,A,1
None,19,US,37.93632297992338,-109.9035663786489,43.27365574154727,E,B,B,B,-228.8753332223508,C,-162.65250977867018,-11.41777461397457,D,1
Christian,20,US,-104.97672649925762,62.86388916271801,-30.38115786614953,A,D,E,B,-68.84873640019377,A,127.0090522101425,-82.26346840467617,D,0
Muslim,27,US,222.55485892377146,18.43514013682573,10.307827551347359,B,A,D,D,41.42212176544192,C,-280.1174040902523,44.39533548717273,C,0
Jewish,74,Mexico,-89.64412645574211,-80.35120944577098,-119.24906744765987,C,D,C,D,17.00667747334491,A,-74.95086358770241,33.89899004844863,D,0
Other,61,India,34.257288000741774,20.98853157948329,-131.8812292366962,D,C,C,B,-127.31285845282483,D,95.98117033012299,-233.83166861530685,B,1
Muslim,20,Other,-109.86357386154508,-23.93436646064765,81.17185757709971,D,E,E,C,23.817648760755468,E,95.80287817243696,-17.295786907529866,C,1
None,91,Brazil,-69.30808666547475,-168.0323865368715,-26.27273669452604,B,B,B,B,-32.75439913261834,E,65.68962507657326,23.361226794257362,B,1
Jewish,88,US,6.6353571965623095,42.47747332039498,102.70777243479007,C,A,D,A,66.21999436986388,E,54.973186168160716,176.2857858199843,E,0
Muslim,63,Other,-200.8588712908165,-66.90165910223573,-81.38114741475154,E,B,E,C,-195.28862804058727,E,-50.178876683869035,-224.18170705211116,D,0
Jewish,44,UK,38.872423236488665,-9.55187448471183,137.70926705317174,E,A,D,D,-138.60940804557734,E,-114.12697299029166,139.99039583720892,B,1
Hindu,54,UK,84.67807385470077,72.3374729431982,56.98462962060523,B,B,D,E,217.3949351548933,C,-152.540384005416,147.02595754373283,A,1
Muslim,89,Germany,-0.12517206665336283,-117.0939360206934,-98.08522207661503,E,D,D,E,2.098514664355199,D,-287.49485555589644,19.844787421287165,E,0
Other,92,UK,78.80862990169378,39.28339253704245,176.61972626447246,D,B,A,A,-123.25751665892304,C,-34.457177195224254,-36.27149181112786,E,1
None,96,Other,78.65876429323822,-114.61443343996037,31.31391872536009,C,E,E,D,28.69066418446821,B,148.88933768399335,27.84280882442679,A,0
Christian,34,US,-104.81333774955952,-16.64713790471597,40.16729825897325,E,E,B,C,-56.323471002883096,C,24.623996257023244,46.988469991128724,B,0
Buddhist,28,US,211.70130907582748,-93.98689109034535,42.489318069033644,E,D,C,C,69.8967665906508,B,33.617526478906186,15.224236161865793,E,0
None,77,China,-43.24290796045595,-43.039989372435386,94.10422784514869,C,C,D,B,-43.10301022612441,D,124.41285506547,-7.732108289471815,A,0
Christian,81,Other,71.6829423429503,-62.06205981221612,98.92671017993318,B,D,C,D,30.31692814685181,D,86.32220164451999,70.1202427405807,E,1
Buddhist,49,US,-34.00244130037539,219.89945727442026,-220.78838148205625,E,A,C,E,32.21701510628697,E,-12.178330607080202,-3.3286293253257973,E,0
Other,55,US,-94.32554865265357,38.063079358076294,-78.76015615938957,B,E,D,E,14.451089834027501,C,78.48551862698454,-36.669230075145606,B,1
Christian,21,Germany,9.889792880219412,215.52779010306838,54.602676906161875,D,D,B,D,40.40876341430256,C,116.15926874809776,-20.608383436658364,E,1
Jewish,81,Brazil,51.488281043336414,-121.52412450043124,-114.90059608151049,E,E,C,B,-55.839357445983055,D,-111.93146750186666,-60.36337768936745,E,1
Muslim,39,US,0.6170824419123737,163.87977159232122,-87.01397915374439,C,A,B,A,98.98381097221672,E,243.80679498808203,-247.1943821155862,B,0
Buddhist,84,UK,151.71578709540404,67.7394909376385,14.097036143919933,D,D,E,D,18.06576162543472,B,-6.86468940554542,-6.911491906638019,E,1
Buddhist,75,UK,43.85181393365173,-37.90163680935944,-63.710184407633704,D,D,C,E,-28.811034836048645,E,-5.138945383107358,19.557411704215284,B,0
None,79,Brazil,67.28703167818266,11.633853988914732,-37.71298702820052,C,C,A,C,-78.82492981822348,C,9.285633058196542,-40.74159877896532,C,1
Jewish,76,China,67.41346921018399,152.86480612132246,-172.59670845174077,A,C,A,D,45.699556058822765,C,93.1130082904999,-129.36710840473643,E,0
Jewish,58,Other,-67.02334582689775,21.104449984646166,63.04165555383121,D,E,D,D,-67.50481613215237,C,-57.51963085273199,19.55159556733438,E,1
Muslim,62,Germany,76.80013027451422,-129.81902990599966,47.94481491188353,A,A,E,D,-37.559944920366256,E,40.49043406546248,-9.277857142594515,D,0
Buddhist,24,India,-72.66539035882643,-106.17197392738382,123.517802655623,E,E,A,D,-26.731213650740298,C,-115.15890964466121,-3.969260942462317,C,0
Muslim,92,UK,-44.25072285751882,-25.43960747526385,-80.80969625292803,D,A,C,A,39.0283039580527,E,-15.263378239884526,164.34727143723023,B,0
Muslim,19,India,-141.17579273018004,138.3157189655185,25.531623805578864,C,C,D,D,-65.28487131058309,B,-5.609020383598736,-137.59848825729114,B,1
Other,53,US,111.5655444058742,-228.96346969460407,-43.32103813455137,B,D,B,E,-185.3172637859371,C,-6.607317665313076,-25.465434710354973,B,0
Other,35,Germany,-13.182310212602264,120.0853843526892,-51.409080420749355,A,E,E,E,-97.63350647828408,D,12.703188206693284,102.46420282861486,E,0
Other,65,Other,-58.59365782274233,-27.452813081479256,46.542889444043816,A,C,E,A,-140.4657487772572,B,45.05701384206903,7.680141234075305,D,0
Muslim,57,Other,104.55303073877185,204.5680245104886,23.313627162113036,E,B,D,E,-7.109301172008708,C,66.08219943532244,37.57045757555163,A,0
Christian,35,China,-85.73702964079497,9.637090138856928,128.4297558642001,E,D,A,C,-55.559428980486445,C,-71.0692942828058,-57.380857648784,B,1
Buddhist,38,Other,-48.504930949479636,42.112011629808016,69.78723227931243,C,A,C,B,114.40422496551909,D,-13.746442182916502,88.103190078284,E,1
Christian,63,India,-2.7483187324386584,-78.82090151954976,-182.89644649399725,A,C,D,D,62.90914455633393,A,53.12594976201302,-84.28885258004063,E,1
Jewish,90,India,47.24981308962253,-43.14328315669219,-88.26114590782879,C,E,D,B,-48.19158563067986,D,-71.28734082490747,3.237408145263112,E,1
Other,71,China,-35.253643748184835,158.34302869242416,57.80066643332069,E,A,B,D,198.96200190465657,E,61.722290801609915,22.232802769437146,C,0
Christian,93,UK,37.76465838742678,-79.09023151323325,6.8339526207982555,C,A,D,C,168.59601277130372,E,11.220552419891506,-107.18003574911717,A,1
Buddhist,37,Other,-58.53390765787528,37.876348841041434,-28.606712379614425,C,A,E,B,169.98057592624855,A,-63.56740372463666,-17.82386854298981,C,0
Buddhist,43,Brazil,-18.912967848217022,-16.291787587691953,36.34447777166066,D,D,A,C,37.96577846561414,D,84.16071808774849,6.642691927726991,D,0
Christian,44,US,126.63606965498676,-36.167557276910934,155.76877088325546,C,B,A,D,76.09510541748134,A,137.8168154430709,-73.36299084353438,A,1
Hindu,32,UK,-128.80801699768932,-25.17216263569199,81.42744798207279,D,D,C,B,-104.86429543684537,B,-37.577784701880304,145.88218480540638,C,0
None,94,India,-90.79744553515398,-78.20096099815464,-83.02647285493163,E,B,C,C,42.90043463860777,D,18.042787569607842,-171.9473970974458,D,1
Christian,84,Brazil,0.4852363477997051,11.657839302224374,23.805094406526404,B,D,C,A,52.71771921560645,C,-101.47834862222638,156.95101311005953,B,0
Other,73,Germany,14.464742470964687,-28.57793569405193,-141.2540752639166,E,D,C,D,25.404828812772617,D,-145.0739431831458,7.312119659750932,B,0
Hindu,83,China,14.18683815031921,1.5668677297021754,108.00783476857616,B,B,C,D,-265.8679583941412,E,-48.83621947237571,-62.92431580979794,D,1
Muslim,93,Mexico,-39.056101512415395,-197.21021678820833,75.48503105653863,B,A,B,B,-218.81459879076587,D,-8.908958312469895,61.826284160869186,B,0
Muslim,32,Germany,-164.73823267508055,65.3067529201867,-28.40146451003433,D,C,A,D,108.68816233427168,C,-18.26289157591143,3.3627209830482765,E,0
Buddhist,28,India,175.53584868314672,36.20866819229177,133.81674217019798,B,A,E,D,3.8362526197165168,A,-26.878905482646253,107.45728247768622,D,0
Hindu,98,Other,72.2547515683879,29.666889965331883,140.6765622879685,B,B,B,D,-3.069603418942429,E,74.77590697602878,-75.81722467541668,A,1
Muslim,53,Mexico,32.68824235223009,-5.786567107841674,136.16883028298682,A,B,C,E,-72.57481141785645,C,-168.40096592743888,85.63279539771558,D,1
Buddhist,41,Germany,-79.96040645695267,46.47271509474294,19.08035543027678,E,E,B,A,214.06907491312106,E,-65.95380421267701,-25.83384480883145,B,1
Christian,47,Brazil,-51.37533351234198,60.78798443634194,-15.534244163309543,A,B,C,D,-134.12108137145222,E,-182.87167258174355,-6.612974906903461,A,1
Jewish,61,Germany,-0.5016161540071346,13.133035699331597,139.1564900250728,A,D,D,E,-70.1819559876667,E,-7.3274445376543,57.669168077009125,C,1
Other,73,US,114.61182340814543,15.861996080959015,70.28422296503727,E,D,C,D,8.62513884311292,D,92.80153297025109,-31.786239010178818,C,1
Muslim,24,US,31.198532508548034,-152.67932443826388,-70.21746256333674,B,A,C,C,26.654287866046545,A,-41.92212854392797,51.99293318660189,D,0
Muslim,82,Germany,13.851408539792256,65.61471092433035,117.41258866430458,D,A,C,B,-99.26582272699487,A,88.92768139764853,-164.88027893284004,C,1
Jewish,46,Brazil,139.70058528809471,152.0512480334815,-35.29163507997092,A,A,C,C,-144.87381826632154,E,-112.43393948738631,92.534416440932,D,0
Buddhist,45,Other,178.02699466123778,-42.89247935421612,-35.370035575487506,A,D,E,E,1.8968217023172043,D,127.22395550754241,-45.6256721390155,C,0
Other,55,Other,1.3258049307152127,137.45500663098983,-5.7040783810301905,A,A,B,D,73.83166693115477,E,-26.885558011760637,139.236006051537,D,0
Other,21,US,-42.29960162910704,-104.3636904132245,84.20723319855334,B,D,E,A,-84.4361581438038,B,-17.758060223454176,-103.0973420801849,A,1
Muslim,97,Mexico,17.188550509559402,23.909068152139678,-31.482489636153733,D,C,B,A,63.11753649062093,B,25.70650424758873,156.99526313024828,A,0
Hindu,25,China,-60.688632044168536,52.41094650638834,-16.08467081094944,C,A,C,A,-78.2984569142535,A,-46.04496138323943,4.793326378688521,C,1
Muslim,86,US,-124.90493873332096,92.37888747022487,108.71260779770493,E,B,B,B,-8.650792512740363,C,42.132529453031715,-7.139066402052692,A,0
Christian,63,Brazil,67.69162844540996,-12.862239473334464,73.78643302293983,D,D,B,A,-46.39468279059485,E,67.97919465711438,-238.68219948099792,E,0
Buddhist,31,Brazil,-81.91114555095022,13.300044857373654,111.42935038385282,D,D,B,A,58.46066400329024,A,60.11419599025676,26.91022634106798,B,1
Hindu,76,India,41.589076527147455,-63.35382671887343,-68.04334258195725,B,A,E,D,93.32672143397288,C,69.91521329487577,-62.25020684836879,B,0
Jewish,79,UK,44.13663540177909,182.96298116825426,-127.8651763871596,E,E,A,E,165.54226516116387,C,-74.55731816811914,117.1664001807688,A,1
Jewish,98,UK,-49.73899114705894,45.353743732449345,172.84949706091206,B,E,D,C,-94.6405497069265,C,-156.0673670573913,-67.01110803502188,B,1
Other,72,UK,30.06214443973353,207.03399805633188,-10.21216481637721,E,C,B,B,-244.23483593928995,B,9.834819522010012,35.98778491021962,B,1
Christian,21,China,-81.05386739037533,-14.8194510954704,-33.93442367679175,E,B,B,D,4.0575179466017115,C,21.37771692131,-45.21621988265218,A,1
Buddhist,55,India,52.123222192144006,155.29298623804243,-30.68464229550454,D,A,B,B,14.651845186647341,A,20.293815865954194,-36.42595348061383,D,1
Jewish,52,China,3.324995671184948,-99.8710480156577,57.2377255901869,A,E,B,E,28.56178702722771,E,137.34893711744482,75.82457860006096,B,1
Other,38,Brazil,14.480152506634916,36.64900323345479,-138.41536629230794,E,B,B,C,162.64812183229532,E,-112.81782658474297,7.329476540828436,E,0
Hindu,86,Mexico,-71.97093686160447,20.18267676910846,110.35596441605485,A,E,B,E,-187.8467085257157,C,-53.91265983151781,82.67737724724675,B,1
Other,42,Germany,122.98334685111402,-34.18707586902634,-166.9534550945078,B,A,B,B,37.03031535662571,D,106.59908592073488,53.57003030242452,A,1
Christian,56,UK,-142.92708718112206,-94.70700911219141,-40.42754259346482,B,C,C,A,36.291613119745655,D,115.76833586356432,-21.27884392054202,D,0
Muslim,52,Germany,83.65887284913694,75.76004347366222,-27.076963219678866,E,D,A,E,37.21467705986481,E,-169.59020963123484,-2.4809799105651282,E,0
Hindu,69,Brazil,-105.32652329372345,-14.312709284685072,-149.06712823260307,C,C,B,C,-176.01566167499826,D,-43.28170500762637,-45.110847810757676,C,0
Christian,46,US,91.99441805130026,-39.18319334972714,-69.95089891361329,C,D,E,A,-107.35276131498861,D,-104.4386105207701,153.15815989984443,C,0
Christian,32,Brazil,-51.40795830051208,-155.7162952233378,-90.47928338759243,B,C,D,B,78.29133919542348,D,1.45266202466038,63.66406181461364,D,0
Muslim,38,UK,-82.27453412265392,70.34314213935271,-58.64837303257422,D,A,D,E,74.17168203709737,B,101.16359813776397,-49.151945067265515,C,1
Muslim,31,Brazil,143.32452330883305,-52.51944270270561,-25.269125282570187,B,C,D,E,152.09744321945658,D,-57.059884721796536,-57.93800092601611,A,1
Buddhist,48,US,-162.30568332835696,100.07689563772047,23.182618686068093,D,E,B,E,14.145962240767435,D,-55.49301512161263,76.11531022239348,D,0
Jewish,47,US,49.00280663435159,-8.81105984673452,-147.89689119466126,E,D,E,A,92.8390497458643,E,-132.12712083374836,73.63545613440938,C,1
Muslim,68,UK,-7.179014526938195,-23.279922808831376,-56.85462350253708,D,E,D,E,54.72583382471807,A,38.33616252866439,-32.7110301199762,A,1
Christian,43,Mexico,-12.258547381415696,83.11598266663223,-17.858255356347808,D,E,A,B,66.47380553902592,C,16.818664805787282,168.85304843329013,C,1
Hindu,87,China,7.738472637772875,48.7538740892891,-56.465825967247376,A,E,A,D,-120.43838528203732,C,-37.907730429048506,75.4049962978458,B,1
Hindu,67,UK,95.52104532591692,-260.54533979100813,23.729065520557093,E,D,C,A,224.6503592625026,B,91.69433522165906,35.13288368613108,D,1
Jewish,88,US,14.45002372789709,-99.49169826856023,-22.399145742978494,B,B,D,C,-27.233553552535845,E,97.57009670215278,35.30211583191567,E,1
Muslim,32,China,186.47751092214946,56.61314295613356,10.122628476880188,E,A,D,D,-293.73284087074705,E,-59.116552852355866,-24.08035234892896,B,0
Buddhist,99,Germany,-71.97008774031262,13.379020983887147,-111.93085202037972,B,B,E,D,-110.76990044266404,A,79.05169186589376,-11.457772797792067,C,0
None,31,Other,-29.184517042760138,-14.822697290685797,257.81506860621295,B,B,D,C,-63.27125305713868,B,-70.3833651690872,-37.87172840721074,D,1
Hindu,43,Other,79.78135328451349,-131.5515609181559,-19.302013764893456,C,B,B,C,-40.64693026129274,B,-43.13680428621706,31.618077494504448,B,1
Buddhist,46,US,-279.4533420546978,84.84082970497492,73.52851071752188,E,C,D,A,-52.032315790676634,C,-72.14285569208919,-6.877674272163083,B,0
Other,33,China,-41.82066599599607,3.084864438054587,109.45730446984147,E,A,A,B,-78.70851270266448,E,-69.1367099130123,37.668434736051104,A,1
