country,anos,age_group,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,target
US,73,51-65,-13.029746597005603,-7.065919204218922,92.24986669562561,D,D,B,D,E,117.28472377453929,-17.6493993657854,D,E,E,-40.61373685461576,E,-43.160723203263984,4.056038467744545,0
UK,67,65+,-11.464729622865306,-18.0667437800308,60.07799589466717,A,A,E,E,B,51.15493556222095,40.355687148482495,E,D,D,112.28691614457131,A,-78.970735928003,-83.46627871494874,0
US,33,65+,23.777540863984584,74.26313869720741,-205.31594594225896,B,D,A,E,A,-25.55205412261476,133.1082219889184,C,B,E,34.67464851450522,A,-26.462545374911933,182.9773789514348,1
Other,21,18-25,98.3234192678751,-140.08640865220116,-79.81100507688673,A,C,D,E,E,89.65670302446257,70.79669229339768,A,D,A,-102.65884779148256,D,-63.47905460465299,86.81721581057718,0
Mexico,21,65+,-28.923570163243962,168.0718097677255,-170.99215313094277,A,C,E,B,B,-115.8381232053569,-3.2130346563585004,B,A,B,20.601551160746155,A,16.41653287689307,1.2854184280547098,1
UK,48,36-50,-42.42838711390421,-55.94753308996011,18.55565174715743,B,D,D,C,D,-90.20482028265829,-104.50237333107428,A,D,D,-102.21462536736095,A,33.518639384714774,51.062510569615796,0
India,75,65+,-135.67037807655444,-53.825975622153685,-31.426025867056868,B,D,E,D,C,-130.59257544381092,-52.92620179880848,B,E,C,-106.93713909307266,B,-204.38950741692815,54.47185638001404,1
Germany,51,26-35,83.74949036891563,-33.76428808777056,-110.89672038542619,D,D,C,C,D,-152.2902976381165,-47.278636797516626,A,E,D,-107.02869562786947,C,3.1201907238483395,-30.12179395072273,0
UK,27,36-50,53.93992446958089,-161.57119974195348,-99.54574789243867,A,C,C,E,B,-83.74334832887648,-8.970621427468448,A,E,D,-43.43006861810842,A,92.93476185655707,-66.01074095568123,1
Germany,22,36-50,-127.40323387773253,75.54798301758495,76.41306325342792,D,B,E,C,A,58.962665608425546,40.65897329286835,B,D,A,-112.71378290023333,B,13.7680656712647,116.9940598905581,1
Mexico,44,26-35,55.32399868726377,-35.89460759634285,-95.90097334261787,E,A,E,B,C,78.75476561747081,-18.692616292615362,E,C,B,-128.88080364996785,E,-242.84060018139905,-84.06684777242091,1
UK,65,36-50,-70.42837276530592,-4.012715164061594,47.09716796908208,A,C,B,D,D,190.15446816698602,20.07956551161651,B,A,D,136.2290905947267,A,169.33966082303436,-114.07224256407966,0
Germany,34,26-35,-146.37604785265,-48.056838715690134,-1.3046763169734794,B,B,D,A,D,-30.63695681835747,56.500272492810154,E,C,E,-58.03264191126697,A,60.96474118016752,-46.328418579574404,0
Brazil,40,51-65,-212.71530271717242,-1.2438684876174124,61.209719712299005,B,C,E,B,C,45.70259616866114,-171.53417017576922,D,D,E,-28.683355917368193,A,-35.34460864145723,95.55814405996557,1
US,58,36-50,41.75266524187634,-160.29828453523314,65.84225805656364,A,B,B,D,B,-109.1945872541872,-39.0315608253861,E,D,A,13.360098532901658,D,-90.53999698747452,73.45392639219067,1
US,70,51-65,-56.17036121272623,23.01135405084166,-178.92868818815126,E,A,C,B,A,50.79576626968046,18.040101107686386,B,E,C,227.59684000884906,A,-143.9039901265334,-250.26459271854029,1
Germany,50,65+,-31.540269376420895,-24.829037200614042,63.4769167408988,E,C,B,E,E,-69.88566685661436,134.2931877884089,C,B,B,-31.672384457082586,E,-98.36586076113537,-81.66342310611206,0
Brazil,76,36-50,-8.336804183000684,-14.691051605173215,-187.21943052486282,D,B,E,D,B,-147.48261630806755,112.19228270887405,A,B,C,23.837473630402933,B,-171.98699726525257,-61.63248720766191,1
India,21,65+,74.62094074635561,-113.07656376241857,-105.67289375887596,C,C,D,A,B,143.16963180359156,-15.86902194452179,E,C,A,54.34676478542899,A,-84.33769666446477,81.17118993213549,1
Mexico,37,65+,83.02138105062927,-44.84639297918743,38.698184490611375,D,D,B,D,C,0.5078381639825076,-62.18495584171605,C,A,B,48.10890234013383,C,-71.23906615163433,155.80148162387496,0
UK,56,65+,-27.363335815205946,136.14912241643768,-101.7730553882251,C,B,C,A,B,-93.0324506866697,91.34420027334681,A,D,B,-89.91097454659642,B,-88.78691662545518,151.5926274653608,1
Germany,37,65+,-12.979766493796918,-124.57879542580727,109.64029228468655,B,C,C,E,B,-14.32276105503851,22.570195350582665,C,B,E,23.91541327736538,B,-162.35255268089898,-35.59507714039505,0
Germany,46,26-35,-114.83195767041117,8.647934961155853,-224.2306267863482,C,B,E,E,E,51.262790627723575,-4.695194046027428,C,C,D,144.8727535718617,B,118.29498803058145,27.510628028157804,0
UK,72,51-65,-84.2874590081637,68.18392399906388,258.1446473260946,E,C,B,A,C,-1.226084347415141,-26.07000323078034,C,B,D,22.7484005141003,D,40.927490003280866,8.997226041315356,0
Germany,60,26-35,-25.33350816316478,2.3907427653160145,63.61210441910404,D,A,B,D,E,111.44286628262164,13.241941285662282,E,A,B,-36.425872715415046,E,-207.84621653242135,5.374868033171229,1
US,43,26-35,5.594223353952302,-61.28328285491668,-57.63609836777631,B,D,B,A,A,16.55892392956802,184.56562717808652,E,A,E,-176.6480219283206,A,70.2836237080167,-40.75212596397558,1
Brazil,49,18-25,-12.188412677081969,-20.510768954412914,-40.948482326798874,B,C,C,C,B,-48.40494999321978,73.7985008687146,C,B,C,-110.36688675662234,D,-40.69974173018346,84.99279048236876,1
Other,21,65+,107.20628848997309,226.48104988970363,20.447101780837194,E,E,B,D,B,93.59030407892908,37.60142146111101,B,E,D,69.62471491298042,D,-49.250741182566735,-116.35370953614425,0
Germany,20,51-65,-10.531192563713718,25.033944700867938,-42.43082138036255,A,E,C,B,D,137.93682352207222,-128.84511572872472,C,A,C,45.42777210904817,E,-20.899604076786336,36.90639444953476,1
UK,79,26-35,116.21649737073379,119.10929023213413,204.3231676738698,C,D,C,C,C,-7.768278044756376,-48.5265888676533,B,B,E,-59.03638503303965,B,-82.14353721713151,81.60893544337443,1
Germany,21,26-35,21.49974464941002,-44.95784121946764,-189.69174349115406,E,B,D,B,E,-47.37390420915379,-112.80621243965459,E,C,B,-88.92513353445591,B,-31.128939799330656,-41.626721120358894,0
Other,62,36-50,-127.43316246188816,-157.0917144747599,-32.98900072964211,D,A,A,D,E,-222.01026318773702,26.599108516796154,E,A,A,-199.95618797204273,B,-39.02009163202595,-259.87595501311006,1
US,25,18-25,-207.93008542108694,-35.20768162973373,-62.51238763785902,B,E,E,D,B,10.595686474510439,-187.46512035486796,D,E,D,-0.3872749628643715,B,110.89727088615572,-0.450722336936912,0
Germany,52,65+,-113.59100692096227,-25.339091578203416,126.99235168709345,C,D,B,B,D,33.53584848004522,32.02163795503108,D,E,C,56.86806308047409,A,65.41077573196203,-54.42318629265889,0
Other,71,36-50,37.47339624256657,-242.41748264846743,43.74545374867632,A,D,D,C,B,-150.35110198045425,121.1418942132615,A,D,C,-36.73076678259932,A,-20.48121519796443,70.01575864259966,0
UK,79,65+,91.9685481867042,19.39286517240932,-119.14782967579146,A,D,B,D,C,63.14306168770274,51.097211479478744,C,A,E,12.783376887554592,E,102.7197128682518,104.32490473525957,0
UK,74,65+,141.561234692382,108.59126899782672,-141.13153053531818,B,B,D,D,C,-94.60823713295306,46.141924789844055,B,E,C,-193.05143876969768,E,3.9205373540402766,-18.479193775547966,0
India,76,36-50,-70.29478062455134,97.15125728380039,-103.1705429359137,C,A,D,C,B,120.33719816084394,19.73700682228941,E,A,C,99.83021727795048,D,-5.21436962155279,51.57988480113212,1
UK,68,51-65,-31.388472688982194,140.2742154132161,33.80520998399813,A,E,C,C,B,74.54490623409546,54.15170762684066,C,A,B,-5.427063960096597,C,66.38855351940708,1.6176622678165948,1
Brazil,59,65+,-132.26048807740662,-85.2801356625791,74.17040035439445,C,B,E,A,D,179.35592208293767,78.28774652324299,E,B,D,8.589561085037545,A,-91.41432392637387,-68.06841889291043,1
Germany,66,65+,-59.27744739809418,43.43181483091277,172.2369680799434,E,E,C,A,B,-58.286647092776455,-60.94686627527545,C,B,B,72.47936701848096,A,32.5510303296407,97.03787579437197,1
Brazil,51,36-50,-58.376914690856275,83.36699235878521,-101.96662528579566,B,A,E,B,A,-209.97860758904716,-118.2315039758016,B,C,B,-85.22859814466295,D,169.50806412842954,-90.662312731378,0
UK,28,26-35,62.7021972000092,-40.071267065739015,71.67286400825745,D,B,C,C,E,-166.9428360191055,-12.945281716399624,B,B,E,-34.73383726551072,D,-12.950807787486655,166.97098487243812,1
UK,20,26-35,-115.12582914822667,167.3555492059388,4.466303137660989,D,A,D,A,C,85.85229139770611,111.83878963917175,A,A,A,-67.9551867228476,E,-45.01770113544661,-15.798329517629877,1
Mexico,69,51-65,109.81118623908131,-118.91107344492528,-38.191771037723484,C,A,D,D,A,-42.03640382665155,-54.4008389251892,D,C,A,41.9643044116687,B,115.5563327991265,-93.9703304458969,0
Mexico,64,36-50,-178.25153219444053,-10.948312048400021,5.17927435182148,A,B,C,D,D,45.00722169320399,-113.59614163959968,A,C,D,39.982451402057045,E,79.69687056223857,117.9833902052329,0
Other,23,51-65,4.883694476106313,-142.15504739351348,131.44011024771126,E,D,D,D,A,44.000811233966154,-49.15847937466029,E,C,A,-107.09065219516766,A,-162.30701986218503,106.40707859790692,0
Germany,22,18-25,40.88236496187537,-93.22586927228093,-6.672480368848942,C,E,D,A,E,-121.27519335861344,22.215761815841816,B,B,B,3.111491357169255,A,-117.20590504451845,133.82646470462774,0
India,55,65+,73.47382558234595,-70.77750370740699,-79.24625197691137,A,A,C,C,B,8.864866618965213,71.26474503660106,C,B,C,-137.17884266992564,B,-38.070875849751275,55.94245472672027,0
Mexico,61,36-50,-2.9684551795591436,-47.27750132097369,-76.93390642090982,B,D,D,B,A,-146.52011975237295,6.363377236653597,A,E,E,35.09666369403162,D,209.00737818405014,-8.709625196462458,1
India,44,26-35,-70.09448180675646,170.32923848727094,-59.548527703102025,E,D,D,E,D,156.79751771723602,-127.77215269235481,C,A,A,153.65824264930345,C,12.51176591395667,-117.3868531921962,1
Brazil,30,26-35,-23.126434510290412,-198.8034556624132,-90.11036342690034,A,E,D,E,B,-140.4918773399693,-83.72922997260441,B,A,B,-71.43414352993464,D,141.39410540420977,-172.05081682425666,0
US,19,51-65,69.86786838654558,-227.41489595905358,173.944423422293,D,C,A,D,D,38.49920973017603,-11.019226483589934,C,A,C,38.31370513136939,B,19.817126040505098,-118.01365177638408,0
Brazil,45,65+,-8.417471051070155,146.80408329811993,-60.259216862551924,B,E,A,B,C,67.3741213810122,-157.00270361884898,E,D,C,-189.78176124201784,D,-86.73076535513317,39.509098632681145,0
India,27,65+,66.1144187218769,95.06408634145728,-71.19270027812686,B,A,D,E,E,186.6135016307634,3.6724397684546473,C,A,C,-72.4324918134339,D,9.911395186456332,124.74180999311008,1
Germany,30,65+,121.39836004229576,42.00933543381263,-23.40791864668487,C,B,E,E,C,-52.085657615382694,-98.67705321130472,A,D,E,-106.37647857638935,C,-164.51647655529328,83.27994628667085,1
Mexico,65,51-65,-101.14325915383657,51.96826478834483,-224.19210659476585,B,B,E,D,B,-23.109071408177943,2.5527209369498847,B,A,E,112.50826109784981,A,112.143852717598,-317.73795445282644,1
US,55,26-35,-7.265003802004051,39.20493968662222,-101.61782046039112,B,C,E,B,B,143.10956171698965,97.37650765253575,D,D,A,57.62474820748229,B,36.78992096115952,-95.67828767238699,0
Germany,50,26-35,-85.11192841371646,127.92977996712942,-0.31567674322030537,C,D,E,C,B,199.53285778897802,94.74141640541862,E,B,D,31.89253884734862,B,-152.0684059769883,-51.61470319965154,0
China,47,65+,72.71549870600067,105.44550193511843,-9.282967340582658,B,C,A,A,D,-143.17334041669776,135.76586262129396,B,E,C,-37.95118765203169,E,149.2748946325802,41.35111273593095,0
Brazil,25,18-25,-130.4719901441135,-15.977617019341947,19.089647668287203,B,E,E,E,B,111.94552019067059,-3.6214996717080687,D,D,E,-264.6564265779193,C,-132.38416111109183,177.82271557971563,1
US,62,65+,-116.5183052061744,-102.59959464261159,16.389241989988317,E,C,D,D,D,138.057498080888,110.6285430467837,B,E,B,42.40097248956264,C,54.21192456114633,-18.276171466316455,1
UK,71,18-25,3.043104384926316,-156.818280946163,-55.27160086872029,C,A,E,B,A,86.91538151036177,28.685835245646523,A,B,E,-92.6033844036834,C,2.203762234242131,73.94049698913861,1
Other,63,65+,-76.48604085381004,-7.34062010595801,-44.807475358109386,E,E,D,A,E,-94.843316929869,-55.29913554466373,E,E,E,215.89610969238032,D,-98.81628092811837,90.3344487720848,1
China,34,18-25,-53.02317757213437,7.204333652374931,27.08573104678339,C,A,A,B,A,-33.09926154382883,40.24476234861359,C,A,A,-153.52678832712076,C,-22.231642436836864,47.42619528674193,1
Mexico,20,36-50,59.121922858582046,110.3903667155725,-148.23338904463367,C,B,A,A,E,89.49473653723334,84.44469349836204,C,B,C,37.00627918315088,E,202.59769736131815,-10.50264855608654,1
Brazil,40,65+,-126.2659044627449,42.300564131016344,46.08912337354784,A,B,A,C,E,3.878218861493296,86.16125760529077,A,B,B,-166.19283250069103,D,145.96540177087752,62.72336964306023,1
India,44,18-25,105.45895157218827,-109.74756371173002,25.193337460100263,B,B,E,B,C,-74.61748716317092,90.79941293931138,A,C,D,149.68254663761658,C,-55.00798847946729,162.9525424152609,0
US,52,36-50,25.12276163483323,33.4488058555215,-19.447080755751916,E,D,E,B,E,-2.6324369430816565,139.1560050600125,A,A,B,-131.13828969244753,B,5.122482213590115,-88.73769962667507,1
US,40,36-50,87.06482560678765,-57.572964380354165,-43.906755470003,A,E,D,C,E,-64.52395105218399,28.79943062479314,E,A,D,-32.39186606158318,E,-38.74351813184651,50.632012560173465,1
China,32,51-65,-26.768294846959485,-55.68436019722552,-61.64701680831528,B,E,E,C,E,-9.298795397512,130.18256804545572,E,B,C,-27.718118059188164,B,-189.8368751136467,7.921923508877046,1
Other,18,65+,131.19837637143607,8.48342801569279,25.52409838799875,D,D,D,C,C,35.92478116138584,-194.99726656433134,A,E,C,-149.6248628978279,D,-4.921716823117542,100.27839764113465,0
Brazil,36,65+,33.371898037731206,60.03830177477977,6.039809362375711,D,E,B,B,C,-64.03449588659498,38.01709552899172,C,D,B,180.96327985605632,A,-36.385646658062015,-87.80601029699409,0
China,68,18-25,34.89862719785503,35.10783754032381,-169.08834139677978,B,E,E,E,E,-39.668098848674795,-50.06795327508138,B,D,C,-76.98737114580221,D,-103.35931411864475,45.43748722158283,0
Mexico,57,36-50,-0.080693172865788,-49.27930791321415,-36.107914036897384,C,A,D,B,B,-104.69056099688869,98.85200102001224,C,D,B,-23.813076686721853,B,28.012492188789047,280.10423415185255,0
China,70,18-25,58.39984513552896,-85.20565943704992,18.13371067145173,D,B,C,C,E,-88.84626241374623,141.19363583144172,E,D,A,-89.77316361716477,D,1.422306050919094,-104.19066894554214,0
Brazil,28,18-25,76.87883625389512,-58.051028030123284,56.50210618810334,A,B,A,E,A,-0.7471744001283226,14.475564102203373,D,A,A,39.71285755540887,E,-189.84211588431302,-30.747069620316793,1
UK,34,36-50,-65.9556299548293,217.2944390391165,-191.13764626573146,B,E,B,B,C,63.26069323390452,33.11115300262161,B,E,A,-41.38047580486358,B,108.7717819065801,18.937004807191492,0
India,55,51-65,-265.4736070685533,173.07438023530273,-29.711426709402367,A,E,D,A,B,63.504723274601204,-80.97164291695819,B,C,A,-122.75583913592818,A,-135.36130064389582,31.780306363891064,0
Germany,48,51-65,94.69978264538166,-31.96211664883622,-36.461058724899225,A,E,D,E,D,3.3700068861844055,-45.75116396914526,A,A,A,36.803337181734385,A,-44.936978460027774,-119.3690211766306,1
Brazil,59,65+,0.4846597265794777,-89.13959867620454,75.96065686352047,E,E,B,C,B,69.42144403459932,-7.453338115886653,D,C,A,40.181086502104506,C,71.41931555673337,26.634408145317316,0
Brazil,66,65+,-3.838707463389887,69.5723554935359,119.25873549952554,C,C,C,E,E,-48.55131476270296,-17.426058214990142,A,E,D,31.445880476829657,D,51.6807587745144,-103.73098606488789,0
US,42,51-65,133.61745783104294,-93.83012935977378,-35.64024800040484,C,C,B,A,E,27.871662009746558,-70.13294198385309,D,E,E,-84.39919509501088,B,-8.687936266226354,-73.6518428177057,1
UK,36,65+,-2.393202844036913,-144.40724850976807,-41.276225095161216,E,E,B,E,C,131.14862719846553,147.3539920626518,B,C,A,1.5906627596075777,A,130.07182043160805,-57.13512476566888,1
Brazil,75,26-35,-93.66761149906058,-30.83447345410545,204.74581667288604,D,E,E,D,C,102.37801111631148,-66.03233850189979,C,A,A,8.57926882040293,E,12.194337166751492,168.7977662055827,1
Brazil,77,65+,-176.1999346686638,43.849168953533976,220.89209565314664,D,A,C,A,E,-128.46776486440638,-15.238282417930233,B,A,D,-6.055063804694208,B,124.96346832798262,54.24946302831234,0
Germany,22,51-65,171.94643934313368,-72.9519430367327,-56.77254773413682,B,D,C,E,A,26.85790426300376,203.4069673263368,C,B,B,111.14149568567622,E,129.86461657696998,251.95711364761388,0
India,27,36-50,-37.543051450785576,154.10472384795614,68.913963647369,E,D,C,A,E,-23.93539139495784,-128.05120793969417,D,B,D,-182.57000982320488,A,75.90508529180214,163.9065650034635,1
Mexico,22,36-50,49.161038398009346,-163.0639318593399,-91.44165486184932,D,C,B,D,D,-110.54692606973919,-121.32461388421288,E,D,A,-5.94704629550276,E,105.80795585538408,-29.203051738458047,1
US,45,65+,102.33625166420772,19.247390151339193,-149.9835468804291,C,E,E,A,B,-83.01098461169734,-9.98703805275337,A,D,B,30.311083983889475,A,-97.47927544229906,-18.344375938537514,1
China,78,26-35,-45.89207438165275,66.78660534797238,-8.66702159587077,C,C,D,D,C,-1.225484577730774,85.59749664815381,D,D,E,-40.36941773081427,A,-24.92794262068757,-100.82947778772291,0
Germany,43,26-35,96.97427767969002,212.0919465941889,-136.97036837240805,D,D,E,C,C,-14.655389263782562,-32.188054929799,A,E,A,44.58252137976353,E,5.458545502841292,-283.54342461613675,0
Germany,36,26-35,109.28069978215929,127.11427303969047,113.42256988696946,D,B,E,A,A,93.68313769799911,139.06213949044513,E,A,C,69.0271685454464,C,-48.90544910302612,-57.48095106473502,0
China,36,26-35,-120.6569946768716,-158.2384862605711,21.263592448872725,D,A,D,B,B,-68.13918574686227,83.39671364643175,A,B,C,-336.9234731501165,D,41.6434820744179,-36.595485565598,1
China,72,65+,81.32725838731018,-18.870548601998987,167.68625725803113,B,E,C,D,A,-259.32205994459173,-31.45906298400451,B,C,B,-29.012607651676696,C,-115.49830582981416,-7.740147899110669,0
US,43,26-35,142.24920351713433,-93.31739551691564,115.08988318741771,B,C,E,A,A,-11.775388819675007,182.27310451502828,D,C,D,40.94403815953852,E,137.50281557879632,-76.78722336596564,1
US,46,65+,48.54296970187601,-57.30346799443108,-31.59905741263846,B,B,A,A,D,46.13774069973497,-38.581117912876906,A,A,A,-4.692990779297439,B,62.387722557023054,-222.4433011243836,1
Mexico,50,51-65,-46.10104574656033,51.32275608075915,44.949325292568005,B,A,B,B,C,-16.712956403873278,-132.41469032828718,C,C,B,-21.849405165074877,C,-215.08908244952818,56.7478436465598,0
Other,53,26-35,56.39034113695076,112.57593935716481,-12.277415324593095,B,E,B,B,A,86.11128522585972,-63.73445213538458,A,A,C,-30.151196826450917,E,-103.56392987699854,20.823973887404772,0
India,67,51-65,21.981053458388974,-83.18178498555211,-142.90232041904687,A,B,D,C,B,-30.24673355039696,-159.62859625671362,C,D,C,-25.975732698962627,D,55.266331845959,89.24029705436062,1
US,49,51-65,-8.622405002677706,91.41755791536873,33.86764836583487,E,A,B,D,A,174.58326541583259,-76.4172583035881,D,C,B,4.826512393567662,E,19.556268042124795,-52.99668524190072,0
Mexico,64,18-25,57.04938945751971,-147.89464520740432,-23.180064719359276,A,C,D,D,C,-7.661623906545429,268.1273737474873,E,C,B,-53.230467062730526,A,27.1880320565037,-3.973212967274875,0
China,60,18-25,-47.737105696264045,-3.656182763235967,-36.19556280258617,B,C,A,E,B,-106.40281081164507,68.9587287127133,D,D,D,-24.44962921215384,E,-12.351822871247633,-34.55238785923175,1
China,40,18-25,5.4163632506399235,23.937529023277534,42.679922143431995,D,A,B,E,C,12.207485640277955,34.212627454410885,B,B,E,198.01292841072384,E,146.33745177072888,-65.15143122571884,0
India,47,65+,-24.52923012628187,-95.80164243227406,59.51237337784199,C,D,D,A,D,140.96763009324184,54.85559291358941,B,D,C,-173.24563260109255,D,-9.524381701569915,71.58161974920104,1
India,48,65+,-148.04234979761222,34.4355225894757,-203.14757643240267,A,C,C,A,A,-185.54225486100492,-104.84821235747594,E,A,E,103.49524702611224,A,54.71347904537882,-107.49120747450797,1
Germany,57,18-25,69.11334789533896,93.18733961159714,56.48672914357843,B,E,A,D,E,-207.4352389261418,81.6950605646215,B,E,B,-97.84930029761497,A,150.0693276577486,-185.22496117338363,0
China,42,65+,-44.995348902040085,0.8055162081069607,85.66746858330278,D,E,B,E,E,-112.14046222115984,96.14464055166705,B,E,E,107.56216383487676,C,-57.44605253649229,196.68891978191704,0
US,60,36-50,5.7334802724515415,-114.01933255974308,45.248781978138965,D,E,D,C,D,67.05623298105327,-128.27071838885266,C,A,D,-2.4733957724704414,A,-159.09576647820217,-282.9668071469161,0
US,29,36-50,-7.076437766495561,186.71037415671023,-40.99851202809672,E,D,A,C,C,-68.23440544502652,-26.666861894529948,D,D,A,-94.26774993392945,A,147.7068058544493,95.64627021564142,1
India,38,51-65,48.289751869214165,109.5018427877728,-110.93341010685505,A,E,A,C,A,-108.93028484805384,-81.91143679870572,A,A,B,85.03629143160194,A,-62.876617165292195,6.529857055995583,0
UK,39,18-25,-28.092933301630076,-27.3918351041144,9.514009300300042,E,E,E,A,D,-36.79843060194496,-146.8704860390596,E,E,D,-198.57268003440595,C,113.34092563403952,144.58468456732587,1
Brazil,41,36-50,6.470687973833643,-148.51474399639375,-70.03754442157295,A,B,B,B,E,62.16358446341531,29.080327803659628,D,B,C,-98.30174160912082,E,-50.31608444293912,-33.75259392629706,1
Germany,19,36-50,59.1224476522448,55.63206887039471,-86.85996564356627,A,D,D,C,A,-41.193249815583535,119.55002304733384,E,B,D,40.88513353560671,C,239.34606727946104,105.93639092037408,0
Germany,79,65+,-69.21610063222921,-28.91151718435137,214.44607834373443,D,E,E,B,D,33.2155364051443,26.149750051409253,B,B,A,7.6781883811386455,C,213.68548060713613,-48.32220959770857,1
India,27,26-35,-1.362996459111258,-140.9493975609041,82.97207612461092,E,D,B,D,E,-16.146223074418106,-32.741429697419896,D,A,D,-6.040865815572918,A,97.95198400744056,25.357609831189947,1
India,75,51-65,-89.56590365846351,33.241650150235174,-10.559842677636762,B,B,D,D,D,1.7341098020982326,-12.517331136808366,A,A,E,154.61019873332407,E,55.019139961770016,32.66147944811756,0
Mexico,54,26-35,-116.20006677699186,154.13978780424668,9.58043592124755,B,A,B,C,D,51.016799445524754,-59.760154336304204,E,A,E,-161.35198040896213,B,79.78086805086907,68.588301226449,1
India,63,65+,-74.78631505814351,55.62255060977076,140.63419912846194,D,E,A,E,D,-46.47149555674129,-27.349236248825807,D,A,D,-13.400305695905136,A,-167.3463567063385,-60.70395685370782,0
India,32,65+,155.23450431110732,30.307261489912978,-33.275486897957904,E,A,B,C,E,60.67698912714048,-16.699222175189906,A,C,B,-110.80934807506063,C,-26.298109333846963,41.15385449596959,1
China,57,36-50,33.835525813857245,20.777248455773897,111.60502541971087,A,D,D,B,C,-46.99107615854693,-51.1131329025987,D,B,C,-26.16972406929405,B,79.70302461668155,-22.32040041039405,0
India,20,51-65,-96.61145891173534,-68.80733580671837,-116.29882657815402,E,E,C,B,C,5.3138630603401396,152.2439127919901,E,A,D,166.77963884233645,A,-42.21988530262613,43.150458541107625,1
UK,75,26-35,137.97314304692938,10.214101962137624,-149.57038149928488,B,D,E,E,E,-52.8022747639211,-61.252374685217106,D,B,D,-87.36106496425246,C,-22.65487190287951,-107.05684524568167,1
Mexico,51,26-35,3.539705608824025,-6.800476765514725,-196.94694312289292,E,C,D,D,B,-5.775037905189898,58.97162710374017,A,C,A,-118.83438326368088,B,23.26015474951325,-109.93664812583728,0
Mexico,49,36-50,-65.15396610106924,-61.84164026824127,-100.17160590601767,C,C,A,B,C,-63.42775481640713,52.273023049242454,C,A,C,27.50694184908815,D,27.82829388920161,-65.33949479688734,1
India,60,51-65,-114.7158084617903,136.2805878369447,-51.9688065298196,D,B,E,A,B,23.32863927015701,92.35476998417998,D,D,C,1.3536484144871543,A,26.5609784996435,-31.897567579015373,0
US,62,18-25,-92.65820658446464,149.7105373027666,64.75677165470198,D,A,B,C,B,131.42558060435098,-37.12348110078449,C,C,A,-70.88919135026163,C,-86.14232548103953,-19.649860010506462,0
Mexico,45,65+,-78.03069002238931,68.27344512257622,87.41283177777972,E,D,D,A,C,23.94284432576548,-33.95193216065236,E,C,B,-145.02318142570783,B,-165.25726075922455,-14.248753992458607,0
Germany,72,36-50,-115.17959126506729,-5.5489067940514865,-84.70599239832445,B,C,D,A,B,-143.9033851760784,29.669700466927363,E,C,E,90.08099108635167,B,39.981786555831725,-74.91318639593301,0
Mexico,26,65+,-253.22170438715025,101.39460560761103,56.37341412891077,D,E,E,D,C,73.75117961533269,118.22839933494225,D,B,A,-11.305230229667556,A,327.56243866267283,32.185668679171336,0
Brazil,74,26-35,-170.95555010423746,-175.94622229414477,-161.35473019406783,D,B,A,D,D,-99.72005567452531,12.187876780592624,B,A,E,91.09692122565754,B,9.94164537036376,-120.1345133323908,1
Other,47,26-35,-36.80773742307468,-191.49182493687653,-162.91201586844957,E,C,E,E,E,24.276510022115,-59.02529790072296,A,D,A,105.23217684660881,C,-50.58052970054611,-24.469491376720864,1
Other,30,18-25,34.080930957506936,-80.72891059638032,43.35201542296811,B,C,C,C,E,49.54710409955872,100.32946042555288,B,C,A,-8.242683260497504,B,-77.77916820557424,69.42555980644397,0
China,19,36-50,-29.95620020818431,-68.86003864503049,79.6448045261862,B,C,E,C,B,29.008481616681653,212.90612799002378,E,A,B,-159.3948602861405,A,-172.82428893225836,-12.750508209749578,1
China,37,18-25,103.25219335144529,29.293537935109104,-151.3908646470852,A,E,D,E,B,35.386907192775716,-91.5413848323154,D,B,C,51.92901686775196,D,-31.717412963161223,100.71644272243539,0
Mexico,49,36-50,-175.61294146394374,-100.04771396869619,-23.571289168516664,E,B,E,A,A,-19.693092633266744,-96.60730196264008,D,D,C,-102.77464167817287,B,13.887679057540407,81.62028629555039,1
Brazil,36,51-65,68.71385600413815,70.44823867768383,162.50823136465664,A,C,E,B,E,112.53409216916906,134.10865926658687,E,C,D,210.85457757568543,D,-61.541494110894604,91.22195891401846,0
UK,70,51-65,54.41649877558872,-76.47497398476851,-76.01245444098757,C,A,D,C,D,45.15521083502236,67.86857274388474,B,C,C,-62.71123388359594,B,-123.11602619933933,15.601444910182751,0
Mexico,59,36-50,-158.21847045140325,3.6510360794898444,124.87664211458642,C,B,C,E,A,-7.823948135232996,18.774419855727388,B,E,E,40.17092117809946,E,11.554614840389284,112.48350518836378,1
India,67,26-35,-96.18882438118176,78.96626817590636,133.1154294372506,D,C,D,C,D,-144.2448246264427,-56.58462868761782,C,E,A,160.34756133046864,E,152.83652159005726,-64.82758080729008,0
Germany,69,26-35,-81.71976658051334,-40.20348527040172,165.9437048517531,A,C,A,B,D,11.631762333327293,88.70059727055096,A,C,D,-127.8612562767407,E,-23.137007135821158,44.50607354432128,0
Germany,27,51-65,-260.09003474085705,16.269279461206963,78.61013903629383,E,D,C,C,D,-20.746410992784128,-48.53910572900178,A,A,E,105.94441406626365,C,-75.43325335765746,170.03105043257688,1
