veteran,birth_year,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,target
Non-Veteran,66,D,D,C,D,A,79.15545326923059,-22.927929218000852,A,-67.58386275613833,29.614101622948024,D,B,-48.33948487728629,B,A,B,A,51.26479649683869,118.63875294406458,1
No,62,C,E,B,A,A,-104.15819751512214,7.997625344277487,E,-64.63805649540433,103.45843629379212,B,C,-8.747328075799423,A,D,D,E,-140.23831941574323,8.658977548006721,1
Yes,25,D,D,A,C,A,-75.89085039518434,76.4024448296327,B,-51.676597821906,-254.9701635174174,B,D,5.4919462534429435,A,C,E,B,121.18187854982907,-94.90788675616558,0
Yes,73,C,E,C,D,E,-8.514459723009567,51.62025398723012,E,67.08828740160904,99.91158958148135,C,D,157.9922375095151,C,C,A,C,217.0308003072198,-153.8609472485367,0
Yes,48,B,D,E,E,A,187.89123727590356,-86.49693765193459,E,207.705529172809,-91.10728161486097,C,B,-90.17508343141868,C,A,B,B,-16.65484846965921,26.14640365530807,1
No,77,B,C,C,B,D,55.041190232910566,-60.218668775791386,D,192.34849802977777,34.07951989154091,E,D,83.41564948364781,C,A,A,A,-105.57107019846461,96.31264840901656,0
Yes,71,D,C,A,B,A,103.32683208559266,70.12422242627328,E,-153.72535660759937,-4.649546193500287,A,B,130.2994821106543,D,E,A,D,40.41200036399216,43.16308294540163,1
No,44,E,C,A,A,C,-6.140667323049079,-21.075441353183912,A,-34.71570680787865,-24.259253453834493,A,C,150.91962593046006,B,E,C,A,182.94521172178918,-141.27355369644252,0
Yes,72,E,A,A,B,E,-95.31587261772778,-40.69617147709895,A,-73.13186201265248,58.63710027077155,B,A,16.441124851371054,A,D,B,B,-34.80547366810511,10.343401485122325,0
Veteran,24,C,E,C,D,D,-42.887387153857695,2.558591375948097,C,-58.902465644965574,111.14901930985432,B,C,-7.386973875423589,E,C,D,D,-57.62614070076849,-87.0979393169113,0
Veteran,24,B,C,D,D,C,61.564027489783705,-163.20996666903432,E,19.289734626410045,23.512349472312213,B,B,50.56386889931066,E,E,E,A,64.3272845769294,21.761928357107614,1
No,48,D,B,C,D,A,-19.020414134775727,72.93579701800905,E,62.99010619197259,132.87332864130192,E,C,-2.4756170876399803,A,D,D,D,-72.39803218091193,51.84554703705276,0
Veteran,23,A,C,C,C,D,-37.22086870372283,49.371434099417705,C,25.28166439692467,143.03606590346212,E,D,-64.87810231248693,B,C,B,E,64.66913929164724,141.58366260098236,1
No,40,D,E,B,A,B,24.818966036250632,18.94024911680347,A,-36.59058183238651,46.22225431451587,C,D,-20.27125655040832,A,A,B,C,-48.92049954090635,-64.06363169280661,0
No,78,B,B,D,E,C,5.406776166420749,-10.371790851908855,D,-52.94024804649919,-85.21908671104644,D,E,-102.9873044969238,E,C,B,C,-73.80138771782028,65.27340947342985,0
No,78,C,B,D,D,A,46.7715380601431,211.8296686989296,B,-139.8968784073174,-160.59186233924666,C,D,-147.79435127639266,D,A,A,D,24.278199506309168,-7.071091317708987,1
Non-Veteran,61,E,A,D,A,A,-71.64304176329632,-31.884454960909437,B,1.5878861187765798,-4.283158619409664,E,B,-72.18091436569367,B,C,E,A,25.685227172109055,83.7494258533304,0
No,64,B,A,D,B,A,123.39784411453681,-0.3119602272396684,A,-21.729041517804436,-13.839801076028888,C,D,-27.142448459147477,A,E,A,C,112.84761376668916,-166.8588375014249,1
Yes,72,D,A,D,D,D,-73.98225245253576,55.35015849003426,A,-64.52160737113955,-107.45330573947172,B,A,-128.01568369748338,B,B,B,A,-280.91974828847725,49.94639997081177,0
Veteran,25,C,B,E,E,E,-188.73658398151574,29.712225246352315,D,-21.36663967935564,22.238473341756336,B,E,-19.05669234625776,D,D,B,A,-91.19189038847809,-193.11728372651896,0
Non-Veteran,26,E,C,D,E,E,114.2147218912881,12.95027157383447,A,-66.10679607057347,-64.90056732802539,B,B,-101.25174096887903,A,C,A,A,-91.46807503922444,1.298576105646494,0
Veteran,51,D,C,E,D,B,-175.0494762786043,-67.73922812324716,E,-118.40992070799584,-64.21695352826848,A,B,4.731702605871966,B,A,D,E,111.0704224138215,7.237769881929126,1
Non-Veteran,72,D,A,A,B,A,-108.22317155406938,-47.657127752669915,B,72.85517505993744,-106.84732410732762,E,E,187.2501774722588,C,C,C,D,-9.61160219397907,10.168405259962986,0
No,62,A,B,C,C,A,-104.65085673579799,-77.9079143838325,E,97.9577651076806,-96.9590757465424,D,B,73.94673782726042,C,E,D,C,-2.926302085225914,-75.7277752213918,0
No,49,D,B,C,B,D,-117.6173834372287,-4.465336356181396,D,-25.297513552966254,-51.132070186795566,B,E,39.18973365026987,C,C,E,A,-213.68687209066283,6.305301244643213,0
Veteran,73,D,D,E,E,C,35.74913337772205,-62.57108412612516,A,-104.03580584788837,-68.538816416858,B,B,97.59036110852615,B,A,C,D,-83.1674266885846,40.13234320886551,1
No,74,A,E,E,B,B,-174.63914814865612,35.43359820158288,B,74.5887408727324,-139.57322306284706,C,D,-150.0801557332377,D,C,E,C,4.439646100913581,88.33085050146269,0
Yes,62,D,E,E,E,B,130.7887010264573,76.23733218913948,A,-4.420232913946929,-37.574063724399544,B,E,-54.74001355535194,B,C,D,C,57.74632450710757,-6.982046629209443,0
Yes,28,C,A,C,B,C,125.66166409995316,141.2642160094613,A,34.37677122598087,95.9232900040672,E,C,36.54814955017845,B,C,C,E,-54.767275697028715,2.3625714291197157,1
No,22,E,C,B,D,E,63.077988260973086,-23.338327532516836,B,-14.226559816519039,160.10100788242164,E,B,183.06988838172254,D,A,C,D,193.68795275832522,-167.22050918102877,0
Veteran,79,A,A,B,B,B,19.460408298509616,9.51617858201297,D,14.690378700249147,3.380355706735721,A,D,31.359259162382724,B,A,B,B,-12.310365195804359,-31.151451364074912,0
Non-Veteran,37,D,D,B,D,C,59.93530210228983,94.67912054838308,D,106.96082957225966,20.36062285330904,E,D,-189.8968397220034,A,B,C,E,-100.07247497921614,-6.667578600704319,0
No,26,E,E,A,A,D,85.18648760366261,117.90786840514637,C,59.8867131991443,234.28412892907272,A,C,91.62360582502254,C,C,C,C,-172.1299944353108,10.102616101948007,0
No,53,D,B,B,C,D,-26.212786307494245,190.40209366125833,B,-46.236896913181305,19.523455721197752,E,C,-160.30820349153962,C,D,C,E,-81.40691778740026,-12.539817169111265,1
Non-Veteran,31,D,A,A,E,A,18.95929176491492,194.96098397059475,B,-16.596329636212584,204.1170272127935,C,D,84.66994791584169,C,E,E,B,-37.11605604022824,156.4251028831001,0
Veteran,39,A,D,C,B,C,-5.7921896821981145,50.362844046227096,E,36.023941628815656,-164.88524722550383,D,E,25.06308031712916,A,D,C,B,102.42719991840342,23.092985723107855,1
Non-Veteran,76,D,A,D,E,E,-127.47116605191913,189.29401297120717,B,35.68402308583794,122.6529607243402,A,D,72.46618282623136,E,D,A,A,-21.59347991528836,95.15603690120832,0
Veteran,38,B,D,E,C,D,-110.20616716216105,-61.260688750477755,B,89.03616876047724,-121.52320619871695,D,B,-89.5659323032423,D,D,E,C,-153.87090571104795,-25.557013617840163,0
Veteran,55,B,C,C,E,C,-58.721310820311835,-20.898291735978493,C,-167.33202431886494,17.11829169299738,E,C,127.21969226124743,E,E,E,C,-166.5706147700582,-49.29993573918606,0
No,29,B,C,E,E,C,64.34085655207629,25.756884857715416,D,-42.27005153790779,46.38949642532118,D,E,-25.134631698478465,E,E,B,C,11.598363597905026,78.40224357016754,0
Non-Veteran,34,D,E,C,B,A,-109.17608711344762,-14.828548536042844,A,-7.136851295514682,26.904507833576346,E,D,115.25774386564325,B,D,D,C,-102.07503989742209,133.2745684888451,0
No,38,C,E,C,C,A,-8.780131408386731,96.8161683784675,B,-132.22004739354998,143.08475888910124,C,E,6.286318241039661,C,C,B,B,25.922009792709993,26.3820395249202,0
Veteran,68,D,A,B,C,B,-28.007178852491393,-69.48675339449028,C,-82.79232800765672,17.19005630857443,C,C,-136.04618266962513,E,C,C,C,-8.11135129057979,-57.619764307122466,0
Yes,26,D,C,B,B,C,94.69479793790309,85.88791605724978,E,221.06990825204994,-89.84864154111136,C,E,-95.16610340714999,B,D,B,C,2.9450326109373464,107.07318520428517,0
No,30,C,C,D,D,A,-75.5437280566303,98.1559009692613,D,34.567416496761666,27.895695031809908,E,C,86.05342705271909,D,C,A,E,65.22434476227171,76.54456234932292,0
Yes,34,E,E,A,D,B,23.007350925053665,-62.366980703619014,A,7.044889981506887,24.221235807501117,B,A,67.24087531584307,E,E,A,A,-45.33911781742337,-34.318991633407215,1
Veteran,71,A,E,B,E,C,81.13238853910121,77.43063172460555,C,142.5933740093928,-174.31294878028368,B,D,-72.40507379887563,E,D,D,D,63.53140666391458,79.30907437523263,1
Non-Veteran,44,B,C,B,C,C,21.373391510243657,-24.87482469505672,B,3.926641151458146,170.88402346579886,A,A,1.7940353498184354,D,C,C,A,204.438017787129,109.31029626245548,0
Non-Veteran,72,E,E,E,D,B,-0.33126229499393595,76.13380065426503,A,-73.95958125889791,-41.52032646717122,E,B,-27.595539530530594,C,A,B,B,-17.692776419718687,-28.723062559146722,0
Yes,45,B,D,E,B,C,34.52582885992644,-15.47601573581109,E,-132.32318455634305,132.10248586426013,C,B,26.356908940339856,C,D,A,D,31.29128651355756,39.971097661648145,0
Veteran,33,A,B,C,B,C,-56.71956004263824,123.20165471587856,E,45.549648239391225,63.36905950334604,E,B,46.43598018649789,A,C,B,A,90.07170432280422,176.27322756605514,1
Non-Veteran,78,E,A,D,D,A,-1.4791855985255022,-22.75784034313846,A,-5.539685590771514,56.31706849976852,D,B,190.79519779226916,D,A,D,A,-186.37092719300767,13.975612412252111,1
Veteran,70,B,A,B,B,B,-70.21745129237289,117.51393128759248,B,-173.43089885333555,20.5853859101999,C,C,-71.31231514880676,B,D,A,C,-12.856105535184787,36.636695624132706,0
No,40,C,E,A,A,B,61.1225900096121,-68.43280464227114,B,-22.231084338046912,-0.8277682234481236,B,A,31.64689688704797,E,B,C,C,65.2759452025717,120.65132234474017,0
Non-Veteran,54,E,C,A,D,E,-41.17395018676967,-132.63759805312648,D,-157.9352446301454,120.89065242861543,D,D,70.03444715927645,B,E,C,C,-100.70263014320808,-118.67979485624313,0
Non-Veteran,67,C,E,C,A,C,-148.40938508729792,-39.22620337000522,C,52.3311179951939,-83.27879972839256,C,B,-50.493598468260984,E,C,E,C,-41.356209875143016,-11.286481200204783,0
Yes,43,B,B,A,C,D,44.390795929616274,91.48582599698464,C,56.519961247565305,-3.613230046947021,C,C,129.73130238006075,E,B,A,C,34.230302311074006,75.25797988413301,0
No,35,B,C,E,E,C,75.85177928689328,113.57748209205245,E,16.597920833805755,0.8522435506065571,B,D,156.16335969029765,B,C,C,D,-224.56152481272827,20.298738329158187,1
Yes,74,E,B,B,E,A,-77.37575737542608,101.7645419808244,E,-121.93517722434026,-40.49847652574563,E,A,57.35063654429807,A,B,D,D,-10.005708703149093,32.28423135288506,1
Non-Veteran,61,E,D,C,C,A,124.47150904361708,-31.36168524188684,C,56.12398583800579,-69.35480172326882,B,A,-35.2200531714521,B,C,A,D,-127.37567798144092,44.41501211350224,1
Veteran,31,B,D,B,A,D,30.873078688436202,15.959718373825208,D,44.9582993033029,117.02188110565987,C,C,-42.557324161882015,D,A,E,E,-119.91153478130177,-100.87777494197039,1
No,34,D,C,A,A,B,147.36844106634348,-80.00962249415353,B,-22.626778209675976,0.9589437516285887,D,A,22.137071484257927,E,A,E,D,6.3719766278371806,-28.252041126414156,0
Non-Veteran,20,C,B,D,C,D,-104.47847907030024,52.653340316588256,C,-54.46213218701319,108.87455716043463,D,B,-76.16111473625612,E,B,B,D,-17.822121302341213,-27.247865441507784,1
Veteran,54,C,D,A,A,C,145.8928048075296,-54.61138134119358,C,86.53956698509279,162.15786155851407,B,C,-92.23455904112714,C,E,B,A,82.03578298372135,-66.32294425073735,0
Veteran,24,A,B,E,D,E,-64.21431147539548,109.24441017941487,C,11.808485575718942,173.17157550640587,E,C,-32.179634313468355,D,C,C,E,10.716650250752894,-73.66693906945724,0
Non-Veteran,43,B,C,D,E,B,-171.13740558295407,-67.06550681029081,B,-66.49576767163768,89.60589444972048,A,D,-128.50616502747803,C,C,E,E,69.18567454761019,-45.238645157201574,0
Yes,53,E,A,A,D,C,60.3422499784797,15.703750640798983,D,-88.3288108447139,-118.20330327012346,C,D,-145.73187338214328,B,E,B,A,70.23009771276503,-52.61286077548406,1
No,55,B,E,A,C,A,-28.814574988980997,116.05440377411034,D,182.66494226721676,-107.40484182520899,C,A,-135.184640720694,A,A,C,E,38.67636218123617,-154.1232817406678,1
Veteran,53,D,A,D,E,E,-41.34277314383145,55.17186975286722,A,-157.30030272038817,64.79463355852963,D,C,3.0118702999856226,B,C,C,B,147.17164513784294,46.631134772671004,1
Yes,30,C,A,C,E,B,-6.651062755132239,-193.59792602432734,B,25.114152106017173,-47.88986091781677,B,B,9.003955065483177,D,D,A,E,79.56118002120259,5.927806222315595,1
No,40,D,A,E,B,A,-23.124460837116775,-63.89859125276289,C,-93.68054172589675,-37.74860167715657,C,D,-99.5191487171004,B,A,A,A,-88.56609865032549,-65.85097430400457,1
Yes,50,C,A,C,A,D,-40.35613551921241,-86.7346773015513,E,123.08456217523236,-175.2355784554814,B,D,22.23789550251847,C,C,E,E,111.05702555710945,-147.00020722148534,0
No,37,C,E,A,C,E,187.5446469939513,41.784275622027636,A,-35.58922046938865,-24.147052194590728,B,D,15.295720247618213,E,B,B,D,124.15652811882639,78.21081973249898,0
Non-Veteran,72,D,C,E,B,C,2.9994061781743344,-79.64948711030476,A,-149.43468726708468,-39.023605101635695,E,C,4.617665856567265,A,E,B,A,150.00010191200874,117.43414725028745,0
Non-Veteran,43,A,B,B,B,E,-126.70639356042503,-50.9135300220773,D,-56.510504728323276,-11.161904615316402,C,E,130.263972466313,A,A,D,E,38.7989021260729,-158.58281563950047,0
No,26,B,C,A,B,D,-158.97840388431538,84.38762031716728,E,19.64842472162251,-101.37337468776866,B,A,-39.06778151970112,A,E,E,D,63.02031284479261,-101.05134689904476,0
Veteran,27,A,E,E,B,B,149.22985508185903,-9.587591301997636,A,-30.09510744884941,66.27714482200452,E,E,-46.92012255750282,D,C,B,D,127.09452305535382,-134.44151954851569,0
Veteran,76,C,D,B,C,A,-36.13821389173043,-140.30998691656208,B,28.44714620800929,29.585681015838517,C,A,-90.19331254014674,B,E,E,E,30.706018892791914,-11.044439481300017,1
Veteran,50,B,C,D,E,D,-141.87356268728354,74.644297561883,E,-58.86360329923037,-83.29428513710845,B,A,-8.829133823050848,D,E,E,A,-59.577859901698616,-151.4593077363482,0
Yes,36,C,D,B,E,B,-16.953243338337618,-0.8729438441170176,B,-15.607489936195654,37.24133543486943,C,D,5.979310877310086,C,B,B,D,106.84864403638161,-83.90886436014937,1
Veteran,65,D,C,E,C,D,-28.11869548139812,-144.49632708600683,B,78.76680708354793,6.788689191693618,E,D,-41.58030461785705,D,C,D,C,54.35474707548775,9.040353945012388,0
Yes,71,B,A,D,E,C,67.26748617098622,-48.360605129539316,B,22.22085549504876,6.156583741462959,B,C,-59.86496661556144,B,D,D,A,96.50585856570243,-70.58124173030083,1
No,59,B,E,D,C,A,-81.74161321926017,-46.07611997432289,C,-17.56425337181617,-134.9215468123263,A,B,25.50140127199887,A,D,A,A,83.92730920409113,10.058385573511043,1
Non-Veteran,68,E,B,A,B,C,-121.76890210620223,126.27412000617124,A,93.95804542519666,-106.5904195719386,D,E,-26.816043254823413,C,A,D,E,-111.4973684996716,-4.117148864389835,1
Yes,18,B,C,A,E,B,-65.51108755478664,123.96893063605914,C,-98.20733316992374,-78.40848184168715,D,E,69.03303174842932,A,D,B,C,-1.9997832387172436,-57.721658174157234,0
Yes,68,B,A,D,D,D,-58.352980584347534,37.49312611901942,B,9.309858097472198,106.67916202846914,E,C,-45.576778134924446,A,A,B,E,22.393341349832316,11.214568588085209,1
Yes,54,E,B,E,D,C,58.739057153525046,65.72089472485779,E,13.626166608536591,-223.1079723893104,E,E,-4.208479155919644,C,B,C,E,20.565485390942463,68.8138027319922,0
Yes,34,E,A,B,B,E,-190.62430643374358,39.819318133168764,B,-49.68382301897354,-64.83528164198927,C,A,47.99044608558416,C,C,D,A,94.51622107349536,-98.26026387021098,1
No,43,C,C,C,A,B,56.27650619171075,-110.10585441156184,D,113.79303350742214,12.279250861452477,C,A,-101.85262517285113,C,E,B,A,-6.543868672177797,-31.249737182764864,1
No,40,D,D,E,B,C,175.92183820919257,72.16431257570267,D,-20.70384447052298,13.123621201776977,E,E,-97.78470096672956,A,C,D,D,22.04543931609455,51.431845362403635,0
Yes,32,C,B,D,C,D,173.40912096312564,-129.82850445823988,D,49.23409284882682,-113.04536933279368,D,D,-35.28188035677907,E,C,D,B,-0.8929703909007389,1.6013315513833004,0
Veteran,46,E,C,E,B,D,38.23359215756083,47.08846139955659,A,5.656376943760346,20.32261921158488,A,D,-75.74595270657333,C,C,A,A,-92.71831666924956,31.257335523526663,1
Veteran,65,D,A,D,D,C,-55.20319137099561,-199.31288871974684,E,179.8653174958373,32.508474391765915,E,C,-191.777018751911,E,B,E,D,-101.57105721082631,-182.79786344385641,1
No,36,B,A,D,B,A,-17.33349894086032,95.59889167983783,B,-94.08675900406746,123.34323894175685,B,E,196.86762811105527,B,C,C,C,-72.3906162663859,56.279148265466475,1
No,32,E,E,B,D,E,41.861193947730946,21.63388675874925,D,6.842636218139951,-117.51538314387633,C,E,-71.06036293855902,B,E,A,B,108.9343109445313,136.69450610508102,1
Veteran,71,D,D,D,B,C,19.049628845778265,-179.60302774093685,D,-52.93546514404568,-52.039930754616,A,A,12.464139950963595,D,A,B,C,-16.45428417809633,54.95841187649031,0
Non-Veteran,75,C,D,C,A,E,4.768341659118159,-142.0323979939145,A,-19.22408398637713,22.298578009854417,A,A,117.60982109636969,D,B,B,E,23.202951887186494,176.80953254266782,0
No,78,E,D,D,A,B,-81.80630748015145,1.1430708230197957,E,-152.67496826274277,104.73653192725337,D,D,-146.43495178651128,D,B,E,C,102.65801047077044,-16.359019394500727,0
Yes,39,B,D,B,D,B,89.92521319800414,-5.70878875652103,D,-172.25986994111398,46.24436883887736,E,E,-15.852744005866604,E,B,D,C,-243.69802874117448,-37.73400617954062,1
Non-Veteran,72,C,E,A,C,E,-82.95482481128468,55.92917312250698,C,-88.19392749747341,130.78932187909697,C,C,7.450813282347866,D,E,C,B,-112.14517900819396,-250.8365278808893,1
Veteran,72,D,D,D,E,D,-88.66903017039743,175.9617476875714,B,-47.05482560500618,176.11805127176794,C,B,53.714499186813136,E,A,C,D,-229.2515141643134,-42.26908137595987,1
Veteran,67,D,B,A,E,D,-2.9398484152142443,-33.16606133184738,E,-18.269454410451424,-139.04798102475365,D,E,146.29813264588353,A,C,D,A,16.563228798264433,130.23638761316647,1
Non-Veteran,25,B,E,C,A,C,-30.347242213631702,-196.30675495611698,D,-62.80736905863126,57.0830838045751,D,E,51.52013986116293,B,A,B,D,61.88686379681412,-62.72345444596203,1
Yes,55,C,A,E,C,B,-52.96240054260038,-81.83870985127457,B,21.92647600755529,-41.94344016656681,E,E,-118.74072637969535,D,A,C,B,59.2023362601905,65.9958702444133,1
Non-Veteran,66,E,A,E,D,E,33.102302047574334,72.95434352530762,C,-60.42928312189212,91.5655078070695,A,C,25.417185279155785,D,D,E,B,37.232843920483255,47.1633867459972,0
Veteran,77,B,D,E,D,A,-121.47813288464357,109.22208002818348,A,-60.78941420636986,6.37060985398253,B,C,-28.205923938289786,A,B,D,E,20.58218985403511,81.65654965437433,0
Veteran,45,E,A,A,B,E,-43.67431013060432,50.81008389561524,A,5.7873101813077525,-203.61341711214172,A,E,-34.518136822405985,A,B,B,B,88.86168393906769,-93.20225207845245,0
Yes,77,E,A,E,C,C,69.96336675026501,-17.317472802370517,B,113.98227053394932,126.10951320778356,D,C,77.83604396592135,D,E,E,A,13.785190728054229,-153.00825135422983,0
Non-Veteran,43,C,C,D,A,B,106.53957594954204,-63.31404796822318,A,-20.752063765201353,-35.40168703674569,A,D,218.51356003275617,E,E,B,A,167.5913223282216,-7.599060133297078,0
Veteran,27,C,A,B,D,D,-213.9329089921,-65.90731886023502,C,-136.11749705726547,-52.55586757504024,B,B,-218.99228935163202,D,E,A,C,94.77033724353046,25.104557366501705,0
Non-Veteran,33,D,A,C,A,B,155.83539348311376,77.82310778891342,B,-106.31388671363464,-19.998770353441618,D,B,89.07909864462404,E,A,D,A,-24.40943185612912,145.70734760698875,1
No,45,C,C,B,A,E,-2.5589485887356624,-164.61671862326617,B,-3.4437720852753713,74.2302301094571,E,D,196.73054282029764,D,B,E,C,17.67223198319962,205.90338247880626,0
Veteran,41,B,A,B,C,B,72.74968061583506,-35.26707551582945,B,5.777729377180112,-126.90602400574731,D,C,-72.35020293124705,B,D,B,C,-15.777162206278494,12.954000726285248,1
Veteran,51,E,D,C,C,C,-0.43851327494208836,-139.24240273539604,B,98.6011543999278,-26.82508633599753,D,B,60.452083185436635,B,E,E,B,54.202574486998934,-126.62730068507504,1
Veteran,43,E,C,E,A,C,-11.051793977097121,18.379237512257294,C,-68.8813526361662,-87.01944403851066,E,D,71.82629957687055,D,B,A,D,121.1258667745899,47.52390456488201,1
Yes,61,A,B,C,C,E,51.402556237747675,-80.67408355505108,C,-90.4946725335668,-19.205491329307204,C,D,-39.68230362604906,E,C,A,B,-0.3700098355645961,22.500500085956936,1
No,63,B,D,E,E,C,50.21456668279749,84.96968662150721,E,-114.74249800270675,-9.808614945694554,D,D,-13.46457039236803,C,C,E,D,123.0459771201484,0.09870082464886785,1
Non-Veteran,24,D,B,A,C,C,195.70017649992496,-89.92750408255593,B,-43.20333608350205,-28.321553976825758,C,E,-45.40363159017389,A,E,A,C,-247.2891193884537,129.80068940136755,1
Yes,79,E,A,A,E,C,-74.95218060357493,79.69384750941902,E,-34.52480668054766,135.86506329620835,C,C,-14.119192603635222,C,D,A,D,-67.73876995000128,94.43184226584926,1
Veteran,50,A,B,D,C,C,89.2786268567485,115.464902265438,B,-40.22149319033023,-122.0716052635619,A,C,-3.9118440629695215,C,E,C,D,-3.0511345041150544,90.30361681825379,0
No,31,A,A,C,A,D,87.53476586682683,-72.92764912952794,D,128.2692876952014,-15.833135818904337,B,C,25.377900541149522,C,E,E,B,129.77735288738972,83.74993597793915,0
Veteran,68,D,C,C,C,D,141.83049790595427,-80.69996459793344,E,-96.79298934578055,-69.89750989429324,E,D,-35.95182626484018,D,C,D,D,37.97431807749431,-33.88077153970447,0
Veteran,48,C,A,D,A,C,109.26212073780226,10.023227478439576,A,45.16176927109497,-102.29491962391175,C,A,71.42320022038577,D,D,E,E,36.950920468840735,32.47784762208617,1
Yes,29,B,D,E,A,D,25.337910479618735,129.16384693344057,A,74.47423715886832,47.129256488243264,C,B,4.185599151670063,D,A,C,C,11.96327588119316,-35.35349834161494,1
Yes,67,D,E,E,C,C,-86.97521197157752,-127.72072998080884,C,11.291337386270998,23.34788247622942,B,B,190.9125986221529,A,E,E,C,238.09131346536074,79.23928342365846,0
Non-Veteran,22,C,A,E,A,C,-54.7470088951989,0.3503702936170737,B,113.28553767235312,59.99857018531388,B,A,63.36724471206687,A,D,A,C,-179.91329504268242,-17.383522580504458,0
No,34,C,C,A,A,A,-21.48132689834473,-177.73073915503645,E,87.38056657303429,38.2228914208057,A,B,-248.96615136702152,E,A,E,B,-7.878003784983499,-59.71591902260622,0
Yes,58,E,A,E,D,D,126.2578886064849,57.97140471906427,D,29.38246378940213,-170.99559971294872,E,E,23.017223174490272,D,A,D,E,-199.2796180892235,115.78166804130639,1
Veteran,41,A,E,B,E,C,-59.77871030683543,-141.34056548936266,D,-101.27729016230266,-49.40403100582796,E,D,23.099018506881222,A,A,A,E,-144.22793053671407,10.466940150293087,1
No,27,B,B,C,A,D,81.4430365085459,164.4940258585681,B,40.9011901542465,-74.79265773283792,E,C,-60.02417982822526,E,A,C,C,57.79839080022202,-117.47973373198728,1
Yes,34,B,E,C,C,E,-56.16296152748779,29.227665008739095,A,-115.58943977984082,-19.291909826649263,E,E,59.56578896160865,D,C,D,C,84.41187643401034,13.081325193646967,1
Yes,74,B,A,C,B,B,-146.93643927156745,-198.80733521988833,E,-49.72430065999045,43.86547891402693,D,D,11.385284607184694,A,E,B,A,72.86615340529946,74.12606024310729,1
Non-Veteran,58,E,C,A,E,E,-71.72254181965056,-47.74828074326049,C,30.14049027743984,-147.44622583628106,E,C,96.9565567803923,B,B,D,B,148.86984993194358,-35.20791646071943,1
No,68,B,E,B,A,D,105.72447669885436,-73.31625097925082,E,67.730654819332,-59.166287290365396,A,C,-57.177764399723664,E,E,E,A,-39.468100150496845,147.15463913995956,1
Veteran,18,A,C,C,C,B,-16.343903431811892,4.285028292350257,B,167.8285403075259,-81.3807009972193,B,D,-36.8058163159766,E,B,D,B,-40.35981135318723,279.8558049946131,0
Non-Veteran,35,D,A,E,C,B,14.092848155900874,165.65206868961266,C,86.99595478508624,76.7771193745486,E,C,-99.42164433848619,E,A,B,D,11.870175579561156,-3.570056999447888,0
No,32,B,B,D,B,B,-38.19509802282056,122.7942152290081,B,-0.46848198395214746,34.13002881173949,C,E,-48.09736913704208,D,E,C,B,-87.8698776974454,-91.22551989454345,0
Yes,36,C,E,B,D,D,3.959849305314927,63.51394442750495,C,19.43463851547222,-116.38725020552934,C,A,-197.4874766369401,A,D,C,C,51.634672617430525,96.06617791496312,0
No,31,B,E,A,E,A,-16.98589465004781,-162.43954999590898,B,38.328031331216415,139.0378235389657,E,D,104.41634419380732,B,D,A,C,30.573501651199546,56.5341095232405,0
No,36,C,B,C,A,C,-118.36189754619085,-113.2569154791063,C,-91.24554272889569,-104.74067443197306,E,A,-37.65144707625929,B,D,D,E,-55.07773567013804,-96.15703621504909,0
No,23,E,E,C,D,D,52.743991614615396,71.46470814170303,E,-11.347564971488858,55.3170823158857,A,A,-17.4196251987276,C,A,C,E,-102.16987765658571,-9.527900250818677,1
No,47,D,C,A,A,D,-12.700153193502322,-16.76433576213925,D,-41.62527275569142,46.067239139647086,A,E,-84.53969155084077,C,D,C,C,148.83961790345924,24.841968130391702,0
Veteran,79,D,B,E,A,C,63.33458854873298,-55.62916100979336,E,-54.43848191517371,-64.28848790059055,B,B,38.27828846354531,B,B,C,E,45.37917688387786,16.963154849945592,1
Non-Veteran,51,D,B,A,E,C,97.22674012199658,134.00846657139047,A,86.05861936608062,77.80162929324862,E,D,90.08911098985136,E,B,B,D,-65.65606868142082,-80.2986355005557,1
No,52,E,D,B,C,C,114.49488333528188,-23.288314247718525,A,32.635568233086225,132.13150371116328,D,C,94.25503943482629,A,C,D,C,23.37645072697251,105.09108285179005,0
No,36,A,B,E,D,B,-39.32380314821871,-161.7228108375913,A,83.65762491877804,-111.67261710236811,E,D,43.65938756357069,B,B,D,A,52.48889481254457,-167.14202624796044,0
Veteran,56,D,C,A,C,E,21.607668173698162,-3.8422136530203717,D,40.02701368901314,-22.14985137087153,A,A,31.218283607912756,D,E,C,B,35.55503017232059,-94.7413338821535,1
Yes,29,D,C,E,B,C,-46.76684518218667,81.89556481718418,B,-1.7863539812601505,-53.361753971471515,D,E,166.8616724595631,A,B,A,D,128.18372786311355,77.12738345496685,0
Yes,63,E,D,D,A,B,-58.87592725964465,-130.89164895069473,D,-21.503767255294374,38.34000676775404,B,C,107.51311068144678,D,B,D,B,-98.56178217720365,-146.49939143002243,1
Veteran,29,D,D,B,A,A,32.232765910238406,-138.19285099032822,A,-98.19136504303225,198.95992521919857,B,C,-55.099899839935674,B,A,D,A,12.121672453804441,-84.85343277138509,1
