anos,gender,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
57,F,B,-193.739056734933,B,E,48.966377593878526,B,B,-128.27263666901655,104.8589317797773,E,1
56,Male,E,59.44491289973565,C,B,-27.807465753918347,A,D,26.89579320862868,-127.07110975018827,C,1
19,F,E,-96.84103721485346,A,A,-18.8573844002285,C,B,-66.23345297828618,109.55618268057339,B,0
50,Other,E,-26.022133435183875,C,A,-48.70498763411521,D,A,13.046160269568785,-32.03497889416303,B,1
22,M,C,-124.5354360642559,C,E,-65.92174967969505,B,A,32.70231530001027,8.343855372003135,D,1
64,Male,D,79.96975371641658,E,B,14.192775770517951,D,D,27.02775354200838,5.329261444167741,A,1
64,Female,B,71.93990027033016,B,E,-128.77038656525335,E,D,62.78912045647736,-48.57129389325438,D,0
63,F,C,15.727106779648933,D,B,-131.13244097285656,D,E,29.12966897566359,44.91836996825126,E,1
24,Non-binary,C,-73.75208586699749,C,E,78.72410603313683,C,C,-104.34629921076022,11.257542499708935,E,0
46,Male,B,59.71144585762871,E,C,-222.84840627709718,A,D,-42.39818089251685,99.76202160411984,A,0
37,Other,E,-212.30739180319617,A,B,-34.208868973255655,B,C,205.78917843370922,-53.356845956127906,D,0
21,Other,E,-198.03552703378026,A,C,-103.58029602032826,D,D,-103.53076465628372,20.09983393377785,E,0
79,Non-binary,B,40.80278833493735,D,B,29.190911423633477,E,B,128.0964683964516,106.92131619495584,A,1
35,Other,C,136.4742984091555,D,D,13.782193007551747,B,C,14.010637730947229,106.94106481977744,C,1
23,M,B,157.56779895714698,C,A,-137.33159954202972,B,A,104.19559081781644,87.57068677961179,E,1
70,Female,C,-20.049218373985127,B,A,-151.68399942901024,D,B,-169.74478746628526,71.4523329626596,C,1
69,F,A,-2.9565555941110278,E,C,-75.5700157069254,B,D,-24.21829974156218,-111.40501292069578,B,1
42,Female,B,-171.26706865272544,E,B,-66.82505819233234,D,D,116.75829759503232,-120.54879529621876,D,0
61,Female,E,-56.46460251654874,E,C,73.45638578628602,B,C,23.31702517402552,-123.4923703938301,C,1
39,Non-binary,E,118.06842211312593,E,D,41.05034174277029,B,B,89.14807967271346,51.58584022306981,C,0
70,M,C,2.3519521806264936,C,D,-51.36267749474365,A,A,-3.224637632406778,306.47972803996424,A,0
64,Non-binary,A,21.745551147006243,A,C,47.512310283138795,E,B,357.62155555736086,-81.57309906885342,D,1
51,Other,C,91.77059844363195,E,E,69.97555730513136,A,E,-162.97310570736508,-67.2304513432063,E,1
35,Male,D,-60.596550434938536,A,A,-6.957681931622204,C,C,-27.84563117248521,-175.78790824350565,E,0
18,F,D,25.962301731213422,B,B,183.18441459022648,B,A,-27.42870561262505,31.40817815562321,A,1
56,F,C,234.08401454872097,E,B,139.70804527287265,A,A,140.37612417800383,199.3028682469541,D,0
63,Male,E,39.83885542571557,C,A,83.12964026348233,E,E,117.00247874656647,-3.1171383537139272,E,1
20,M,B,-20.460079496284102,C,E,26.985852730422653,C,D,2.821364710470024,84.03745895154124,A,0
33,Male,E,-108.72438233002897,E,A,30.3666709728801,D,D,46.20770350964575,155.6865415821265,B,1
19,M,D,-74.60762623249002,B,A,49.35512638347267,E,E,65.85006845527477,-54.11865525555678,E,0
23,Non-binary,C,196.82278605761869,E,B,6.7544656802638325,C,C,103.14241878038773,85.79723565533965,C,1
58,F,A,141.9319094228523,D,E,38.65856490637744,B,E,132.30753757716775,53.40943426854954,E,0
69,Male,B,58.74446373375145,A,E,-106.65823353858653,E,D,206.96375563378163,-135.00731631497604,D,1
51,Female,A,-49.2903408977386,D,C,94.264260949854,D,A,-48.58953321646673,36.50720546824349,E,0
31,Other,D,-113.77111523775656,B,C,-88.61331410953571,C,A,56.890105819242386,-39.64895414118887,A,1
70,Male,E,49.36162058135659,B,E,139.26829699613256,D,E,172.53521213371639,27.10116016371458,B,1
20,Male,C,67.20828965595703,A,D,2.25588733453602,A,B,-86.89658211991049,-14.762418767653058,A,0
39,F,C,32.06565855659747,E,B,-201.1648453540372,B,C,-128.81252892827482,-212.49374455111356,D,1
25,Other,D,103.45891985394131,B,E,188.40106478026732,C,A,71.03933292743307,-170.80298019529053,D,1
68,Male,E,12.744325501599644,E,D,-21.199199795894106,B,B,-49.26825352382206,-83.65744512162446,D,0
50,M,A,79.8284566601798,D,E,-161.94880988888164,E,D,17.744752953699233,-45.35486417771882,E,1
55,Female,D,8.822408068970264,A,D,-157.04207727943734,B,C,111.8293147959599,13.626928296378441,A,0
76,Non-binary,C,7.933391378891501,E,B,18.686238518986688,C,C,-116.57209569146119,-101.80389848356339,E,0
55,Non-binary,C,15.763940520175582,E,C,-49.2108565166249,B,A,-89.06344792953547,39.369593583045614,C,0
78,Non-binary,B,48.779864427172086,E,E,128.34450637514135,C,B,82.3257130998418,113.1200669766917,E,0
68,F,C,-188.7294538178857,A,C,77.14488004122816,B,E,62.287620539201136,-183.03995902736142,C,1
44,Other,A,113.62131145009488,E,D,-66.16786046948667,D,B,-313.78785753937314,-32.156922040377395,C,0
65,Male,C,-254.30799099742055,A,A,-41.04874201287813,C,E,70.7956892251475,26.54147075359232,D,1
37,M,E,30.387025919451045,E,D,1.761232866538519,D,C,-121.67220402928717,53.015177963284565,B,0
47,Other,E,86.09237774524033,A,A,-144.0620001773039,B,D,63.73578321568908,-12.69718671547361,D,1
76,Other,D,153.14185426643513,B,C,121.4215936539323,D,A,19.816596101500814,144.70061557851932,A,1
38,Other,D,-23.906165804244427,D,E,-36.90823176943418,E,A,-32.063365924175194,-1.6986240808917343,E,1
18,Female,D,-24.58469341984286,B,D,53.217748460427316,B,B,-14.741255867075987,-179.4425641120773,D,1
34,Male,C,33.21593078363608,B,D,-10.610132346157831,A,E,5.2801190735499794,-59.77597524542225,D,0
71,M,D,-71.0231545860625,A,C,-52.53705963772089,D,B,-3.3192652714712843,-53.066129597935884,B,1
25,Other,E,-11.39102246648499,E,E,-18.947609721609123,C,B,113.96647285150614,91.56914793100273,E,0
57,Male,A,242.29994669714893,B,C,-104.12330138836393,B,A,115.45058539857445,-99.7126637133514,B,0
61,M,E,-67.80313876119148,B,E,-85.22947964351918,A,E,-108.27989671164693,77.9709068464153,D,1
66,Other,E,127.00531692723503,E,E,171.80027120020975,C,E,-10.295899082022194,-42.48651720139331,A,0
41,Female,A,-78.6733292314191,C,A,18.994405333060165,D,C,135.0372501547933,-139.25542936806775,D,1
22,Male,A,-94.20748017190952,D,A,-138.48563040706608,B,A,-73.44914122733522,10.487700708322713,E,0
24,M,D,5.674889938641284,D,E,18.549400899881103,C,B,14.176669542856269,-67.6264544556261,B,0
35,Female,A,-151.16549772770946,B,A,100.39995934305732,A,A,-41.74662910048925,-171.6576221209633,C,0
43,Female,E,37.13832219435564,A,E,19.98116996497536,C,C,-81.55111313805043,65.4748775060905,B,1
36,M,D,-6.992305547151137,B,C,-98.30691092383951,D,C,18.989465027209548,-168.41560585925393,D,1
73,F,B,156.8667631193062,D,B,-139.61171785716763,E,A,-104.0226663418008,-112.98725363578188,B,0
39,Male,D,-50.47179895407994,C,C,82.90003756574077,E,B,-207.6437978610746,-27.091435142788495,D,1
48,Male,D,-8.974594535412841,A,E,282.71277135077526,D,B,7.265193225718402,-91.84020934996983,C,1
66,M,E,-125.467081735794,B,C,-51.389862663884145,D,B,40.96952982810912,64.693065398071,A,0
30,Other,D,-6.024537725372779,E,A,-205.1446662976582,E,B,77.96779151144763,-99.67563660899968,C,1
18,Female,A,92.68859415782616,E,A,-129.12760003122517,B,A,122.43203274468546,-65.96213390355602,C,0
34,Non-binary,A,24.94314835874233,B,D,98.91408950822282,D,B,135.30891937409356,110.21478030323104,B,1
76,F,B,61.64475443751396,D,E,-54.05254924398895,E,C,100.51463931810305,119.16470560504013,B,1
24,Female,E,4.039670769164838,B,B,96.6192864157505,E,A,-60.853284752412264,-16.06101779281585,B,0
35,M,E,-59.05674750611911,B,E,45.44249523052357,A,D,211.4009526845002,60.39756689823829,A,0
19,Non-binary,D,181.94473725933807,A,C,-89.63557872929897,C,B,-31.692066556120334,105.35597039488236,A,0
44,M,B,2.7967368309917093,E,B,-37.177333326263295,E,B,51.80145306074383,7.155482601209756,C,1
76,Male,B,-171.54623349613723,E,B,-39.702346169170085,A,A,-71.6619381603214,173.43814000374792,D,0
64,Male,E,-141.84116112718863,E,C,97.8430048948743,C,A,-1.4087490667788682,-26.654544226642706,B,0
51,Other,C,21.694438776529616,C,E,-158.74367281952985,B,B,82.8099189739591,-96.4210241181317,A,0
23,Non-binary,C,60.487093533463025,B,A,126.83431457193599,D,A,-12.720556183417205,-124.84729779620989,B,0
24,F,E,-85.15996504730575,B,D,133.48808198570606,B,D,70.79786623361584,40.658967953197084,B,0
61,M,A,59.953771714327566,B,C,-61.93179198041783,A,C,-47.592924272061346,41.539098038419056,B,0
73,Female,B,83.63639162873882,A,A,28.28924989246525,B,A,39.72969941744582,23.258571948688235,D,1
49,Female,D,-43.62511527741632,D,A,-29.652210834162616,E,A,84.79909223661168,0.08435888193565723,D,0
22,M,C,73.7220276993938,B,E,-1.862051292033418,C,E,-60.4238006318494,-120.77421037603283,B,1
40,Female,E,271.63927899288274,B,D,-102.76541193079728,D,C,-73.2787786810103,-44.72862879321706,D,1
50,M,A,11.278169603639569,A,E,71.73310327293484,D,A,57.349211602754536,55.63593940404633,A,1
56,F,B,104.97960273908724,E,E,-42.09487389084314,D,B,14.341647137267325,-22.678251224708017,C,0
46,Non-binary,E,-157.07715750729093,E,E,29.422953374767868,A,C,-51.791354910224506,-21.56139769863786,C,0
49,Female,D,81.70251410158801,B,C,149.3304101556901,C,E,-31.965310782461327,186.83989210305973,A,1
58,Male,C,81.4826866732892,B,D,-127.80195261123544,D,E,0.016714691297813444,-92.47002650677956,A,1
79,Male,B,-3.2910153194137224,A,D,-16.44071199887571,A,E,-129.36937447948185,39.94044818270963,C,0
52,Female,E,-84.36190618862392,B,C,109.6413926962687,D,B,-84.8651136207879,77.16389147523856,E,0
57,Other,A,-147.7029077542969,A,C,-88.34056583958527,C,B,-108.30755492532427,60.81205198419647,A,0
53,Non-binary,A,-276.7892922146113,A,A,89.48067938767366,A,C,89.56976661765327,-101.19015670601756,A,1
53,Other,A,-83.82899460693547,E,D,-114.8412142982401,C,B,-12.699368317990057,13.691767881510827,A,1
61,Female,E,-182.75777951419946,B,D,0.39905242647579886,C,B,60.02905277092149,-277.92235359484766,B,1
30,Non-binary,D,-217.54014948796052,E,E,-140.5516654758847,D,D,-108.59299961439804,148.26827996193032,D,1
62,F,C,27.350234927677235,E,B,-118.52272943452688,A,B,-1.4654770415952085,208.52433897041615,A,0
58,F,A,-49.14194423459227,D,D,195.1168387822953,B,B,4.164456752053409,-81.83746938396179,B,0
48,Male,E,-114.69390750571658,E,A,28.735041992619525,E,D,-144.55417026108756,-78.91547831407553,C,0
44,F,C,-52.265682747594354,E,A,-10.348686314650728,D,B,-39.8589354105988,145.68129126044744,E,0
63,M,D,132.19625451550186,D,D,70.86292841636565,A,B,93.01664800945818,46.856327910284264,D,0
40,M,A,-93.03709398654705,D,E,-162.005225154587,B,D,149.28832764536057,18.900700305281397,A,1
58,M,B,-31.14101634110169,C,E,6.702422608119115,A,E,15.833754498307478,80.33123473520548,E,0
53,Non-binary,B,-29.91970822647254,B,D,57.23234704403319,C,D,-16.622987316639435,110.65599846054828,E,0
22,F,A,56.71372602343566,D,A,57.12983094618605,A,C,81.85787260293546,28.626165202807734,C,0
76,Other,B,39.523806967330536,E,E,10.115505267412605,C,C,-73.894639896905,75.22515057554034,B,1
74,Female,A,-11.305185926062318,D,A,67.98109017382353,D,B,96.85106483747352,-86.01120246349994,D,0
67,Female,B,48.43584568451015,E,D,-33.64579318959874,A,A,-42.788181965507015,143.90136896817177,E,0
53,Other,C,76.46657869152342,C,B,72.02597367505895,E,E,77.76112003313524,87.31530782967872,C,1
19,Other,E,29.7793613466893,B,A,58.956755545092996,A,D,53.24706928619093,-51.71301049735493,B,1
56,Other,D,1.7063066249620833,B,D,45.25147839198917,D,E,127.38325636372892,58.203138718252724,E,1
40,Non-binary,A,149.02836850734423,C,A,-87.63998229796398,E,E,1.526704309083983,68.55254472465059,E,1
47,Female,D,-62.12895487261416,D,B,47.79185308433838,E,C,-17.853992244555585,57.63113991885933,C,1
54,Other,B,9.929901488807143,D,E,-41.86560378102339,E,E,-12.49057543082361,143.00072740970282,C,0
22,Other,B,51.06949458359264,A,A,-57.01299951222114,D,B,-50.246169131827514,82.818703746776,A,0
40,Non-binary,D,-98.57852449008624,C,D,9.524699782383934,C,E,51.967185718511224,39.9865903337936,E,0
56,Other,A,15.655373970799197,C,E,-130.7655473332066,B,A,202.82432564368725,149.6370170330836,C,1
35,Male,B,58.097166758622635,D,D,31.018709694739645,A,C,40.98356058101635,83.84889683527093,E,0
24,Other,B,43.67544686291263,C,A,144.7754133818321,E,B,201.66438706572305,42.50557452663547,D,0
77,Non-binary,E,-94.69628098234696,A,B,27.49381760885163,E,B,-30.483554143686803,-141.42304528083213,C,1
51,Female,C,-174.50015001856448,D,A,-15.168973167745111,E,D,-121.95313145019631,-57.46934571760387,E,0
28,Non-binary,C,-24.87206788995609,A,B,-92.85876318364734,C,C,-62.96114337684351,106.62259683898884,C,0
48,M,E,-20.854980128926606,A,B,-100.1728474165998,A,E,96.2816210332668,126.7836142495665,D,1
39,M,E,267.67642402137596,C,B,82.07231229620527,D,D,-36.41141241457463,137.39532779009647,D,1
22,Other,B,61.59407193510356,B,B,57.05922145295732,E,D,140.40880252985414,-73.71037920446545,B,0
49,M,C,-138.35487354261525,A,B,-84.56799037776041,E,A,-78.38513947270998,-60.97842971775256,C,0
69,M,A,-12.056385177518173,D,D,238.25883523558798,B,B,-90.18503834781089,79.76032019298152,A,0
29,Female,A,-132.0928533093017,D,C,-124.85653081576342,C,E,99.1573093741715,119.45460283126967,C,1
24,F,B,121.86838818180048,A,E,-163.34232806833344,B,D,-85.76324484509522,-38.35984862113063,E,0
41,Female,A,124.13273963681364,B,D,-50.20925250050073,E,B,159.03805623342092,10.324518274236897,B,0
59,Female,B,-95.21493437375396,D,C,71.59854180011227,A,E,-62.204160323214744,120.3972171250095,C,1
58,Male,D,96.8257968808237,D,D,-48.05889676462672,D,D,-78.44169700501791,-113.40373430995594,A,0
70,Other,D,97.51832255320203,D,B,20.24911493928108,C,C,-99.84106058453088,-116.05503821380256,D,0
47,Other,D,-10.345416758620678,A,B,11.13504820167446,C,B,71.190016641108,-43.56026668947335,A,1
51,Male,C,-45.98361461653083,E,D,92.10984215372218,B,E,57.16817172330314,-40.64117186111202,A,0
18,Other,A,61.852385322172495,C,B,-5.124075107373809,C,B,-5.459873969382461,96.5626045308884,B,0
27,M,B,7.247227859622347,B,A,-99.00762938915297,C,B,65.02313683187523,-26.944020260342644,A,0
21,Non-binary,C,153.97710347276174,B,A,-67.79682970193313,D,E,64.37219051050181,-27.06440545901337,E,0
64,Other,D,-57.414612013856335,A,E,-86.25477264228117,A,C,-21.929475098245447,61.975351353480725,B,1
55,Female,C,-128.16099626601135,D,D,-151.92373436274298,D,B,-91.51829885945224,88.68076760755858,D,1
79,F,C,-180.85704019701006,A,B,50.021807491529394,B,E,137.47076969203113,56.55032922752582,E,0
28,Other,A,-40.14232684244444,A,C,100.4720390813419,D,C,-146.10865213909761,-110.33285227586687,B,1
56,Non-binary,D,-19.4144261597403,A,C,33.750562065108696,D,C,143.34544784872665,17.82169538392515,E,1
79,Male,B,48.29168094734761,D,C,18.960302979175005,B,C,195.6516122104679,-11.936694444096707,D,0
63,M,D,-9.697498329959755,C,C,65.61649124349984,A,E,-39.73136615617111,98.24463144153968,D,1
74,Male,D,-70.1081962709921,C,D,137.8833227165687,B,D,-125.58070818723554,35.60937037552346,C,0
56,Male,A,-93.4588792015749,D,B,14.077704515714021,E,C,12.35398781344462,-83.40522615477204,B,0
28,Male,B,153.273691409004,D,D,56.016247918665464,A,B,-91.68468023668632,98.09348781301014,A,0
23,Other,C,17.903153788925778,E,E,77.52091471637557,B,A,-14.785170625505614,113.76809701602599,C,0
63,Other,E,-255.86488780671246,A,A,252.27586327725828,D,D,-41.504919789316965,-16.16136101656972,B,1
49,Male,C,-100.48733131636996,E,E,75.0331280244167,B,B,122.97478313471784,-42.8819067949107,D,0
60,M,C,150.75490483978786,C,D,28.699369397226203,B,E,-24.797435642484018,5.945275635953666,B,0
69,Female,B,-31.64967134438409,A,E,-101.92456973498003,D,B,9.13815094441172,80.81386178744748,A,1
60,Other,E,56.72540877706999,E,B,-2.963502563043183,E,A,-127.09167813415942,-75.09380185361653,C,1
61,Other,C,16.19508208349282,E,B,-156.1859070489369,D,A,-64.20290605350331,-33.45290577138454,C,1
38,Male,E,-190.22353096896424,C,A,-8.361912158996054,A,A,-106.86706330782792,-26.013782728140868,D,1
21,Male,A,-85.41655237253853,A,E,-69.94188154902776,B,C,-201.19146750430636,10.716283489203917,E,0
42,Other,D,91.0237936256696,E,B,7.225007322299448,D,C,22.754079735838893,-37.766393471016315,E,0
53,Non-binary,D,24.191449099416708,E,A,85.34972151473151,E,A,-219.95325087471193,70.79705629950686,E,1
35,F,D,-47.44418541704977,B,B,-22.21106688920188,C,B,96.32666340135424,32.3197725392021,B,1
38,Other,C,-135.79916519794136,C,C,-40.20135406963385,C,B,-13.93658318951104,118.02531496771324,A,1
44,Female,D,14.251116931808946,D,B,-51.61961639544845,A,D,-17.141049029875894,-260.80609802935044,E,1
31,F,C,-80.61501283499157,D,D,14.087360588812334,B,E,112.4208067116194,-94.74835311349395,D,1
63,Male,A,-32.7248318226655,C,E,-38.811378224304526,A,D,137.7204533475535,-33.16332548119675,C,1
69,F,C,-103.44194124586556,A,C,-16.575435586666146,A,A,87.34792986434036,15.664028213109319,D,1
73,Male,E,1.778094338859701,A,C,-9.614278076303703,A,A,-56.769649693493726,51.592446166747266,E,0
73,Female,B,-7.551582059694842,D,C,62.21213014180287,B,D,147.05577189954573,79.94654175283911,B,0
43,Non-binary,E,195.58816782712015,B,A,84.02363028573117,E,D,278.6757491226688,-18.34720471374041,A,0
47,Other,B,-131.471077162548,C,B,62.506481834827866,A,C,110.30967485228511,-79.70943057426184,B,0
67,M,D,-238.68002443700345,B,D,-83.26034085745962,D,E,137.66248701839945,122.6010358913906,D,0
19,Non-binary,C,-164.10430519009412,C,C,-85.33300445151099,A,A,-141.71423519755487,-25.226580085449253,C,0
34,F,B,115.47013176073749,E,E,44.42061974708166,A,D,268.93561922864166,9.210588395571877,A,1
76,Non-binary,D,-156.90697607877223,A,A,63.23346773201345,E,D,56.94306572057985,-153.9774369157798,E,1
51,Female,A,95.02919955664157,D,C,-128.2418359332585,A,E,-2.003990927632548,-13.366924417738229,E,1
49,M,E,82.6639375641127,D,B,-154.4362883157329,C,E,90.82925075273361,28.743007263254405,B,1
69,Non-binary,C,8.824958644569799,C,A,20.914742481973803,E,D,192.282436966915,73.47496607432996,D,0
46,Other,E,201.62199295859278,C,E,65.56287837076582,B,B,3.5645981447250534,3.1857492155295577,E,1
53,M,E,-150.9571379973189,C,A,-87.84638715033475,B,A,-169.61194890983356,55.56590935680694,C,0
49,Other,C,17.243828020355483,D,E,-123.49088221546407,C,C,-283.86527108219053,-32.035362556460086,E,0
38,M,D,144.81477545944594,E,A,-13.796909411609349,D,A,-19.12034309904543,-27.417384979366265,B,0
21,Female,D,19.890705279137936,D,B,163.82966794075534,A,B,54.67914642607261,-69.45076079412935,E,0
76,Female,A,35.783402333993244,A,D,102.90149387682104,A,C,-86.73507879240235,-139.45802209215935,C,0
76,Other,C,-103.26150921746799,B,D,3.1582530825276045,B,A,-95.69291099047602,-106.59339929708098,B,0
20,F,C,36.76777288617474,B,E,-31.110133730972333,D,A,62.86127340974951,21.971237151495863,E,0
30,Other,E,167.21261262953942,D,C,143.33645698572818,D,B,75.05692285381372,-77.50371837161178,E,1
76,Other,A,-50.10121372266341,B,A,-26.472202914825367,E,C,105.2561027354544,104.54514192402915,A,1
61,Other,C,-151.66929868554726,D,D,-85.97477965290778,B,A,-17.46250820870168,-154.97401780551857,A,0
50,M,D,-34.834353506776225,C,C,43.66289186448411,E,C,-241.91142997476555,-117.00430023689414,D,1
65,Female,E,-77.67077853078735,C,D,-38.58779323898164,D,C,21.322739328772293,-197.6849937708549,D,1
24,Other,E,-32.03579037600998,A,B,74.19899626268135,C,E,11.457062989294437,-12.388874092470614,E,1
60,M,C,-149.72880473411712,A,A,131.81516576772376,B,B,-90.05283500658145,-123.99115966660501,D,1
56,Male,E,-38.25731530819519,D,D,68.25929861487829,E,C,-24.53725402179192,14.00499078865007,E,1
61,Male,E,133.87433652472168,B,B,-124.93186847514718,B,D,-40.48217354768233,-136.84210871780041,C,0
32,Female,E,-204.02993949856062,C,B,10.439067183025742,D,E,81.14569094944277,-114.75991897272368,B,0
51,Non-binary,D,-52.286500265918356,A,A,-214.15213852107354,E,D,-63.424115113278425,-123.45849877535868,E,0
37,Female,C,35.754818973406294,B,C,-107.1352795276199,C,B,-15.814692471497738,-199.66590060128357,D,0
78,Male,B,-15.123466041598618,A,C,-30.250724975727504,B,C,56.91376632844295,-24.294210938237885,E,0
76,Non-binary,B,94.03114488334634,D,E,-28.40419890668702,A,D,111.35789524551296,-11.51423672041215,E,1
23,Non-binary,D,-85.99176210854948,C,C,17.898174597238338,B,C,9.468282123657177,25.515469441810286,B,1
19,Male,C,-54.80667599870891,C,D,58.202100924496314,B,C,128.63039432201631,41.214741272346636,A,1
35,Female,B,137.67268883116316,B,A,-136.47182716670372,E,D,80.52964078807649,140.1698314329479,D,0
27,M,D,89.96980185755434,D,C,30.008851055376855,B,B,-80.268771684101,77.69575794672708,A,1
62,M,A,-3.370090661635338,C,D,3.537978002803001,E,A,26.261925115872238,71.07739248354038,A,0
60,Male,E,125.70796633356831,E,C,56.29864756374333,C,D,-121.28163293179827,123.69544808242863,A,0
19,F,E,97.63267679287203,C,A,231.56233558528845,C,E,-14.071547142751031,97.49560125948015,C,0
33,Other,C,22.472664130360936,A,D,198.72290242296708,D,D,71.42821502138662,12.089742238666485,C,1
61,F,C,-142.52126054898005,D,E,-46.18245710545062,B,D,51.862355307280836,-4.659884292809858,C,1
57,Other,E,46.629221208318334,C,E,-95.42225861401174,C,C,-38.71120283304487,30.63658961116108,E,0
25,Female,C,-73.25306647047975,A,E,-127.37694078010658,A,B,62.753597002495844,234.5600109610679,E,0
77,Female,E,-8.449871113451733,C,C,-17.27612393393705,E,C,-96.17353892355976,-19.87878460619259,A,0
23,Female,C,-144.9569416783391,D,E,-173.58083930277735,A,A,22.609685575406147,-110.9943451230504,E,1
33,F,D,-25.898745620892004,A,E,26.294792031391513,A,C,-20.99050529571314,29.147182072411397,D,1
66,Other,E,-65.42532895308032,C,E,-121.26843652197657,A,A,-40.0753808278062,-168.74423522826604,A,0
74,Non-binary,A,81.72084888409012,C,D,74.17537412104572,A,C,-169.02771268365834,72.9129158291275,E,0
68,F,D,-65.97735093156854,C,D,-56.55810779601615,B,E,33.06062648071229,-30.49282099839619,C,1
39,F,D,15.958512133789277,E,E,-85.49132436775791,B,C,-34.508788958155705,271.50841926812615,A,0
67,Female,A,69.29220625061045,B,A,-61.802695211579625,B,E,49.68331365328422,36.83134185466068,D,0
35,Female,A,-117.6451004455188,D,E,-64.17570657792457,B,A,-67.45394906809615,14.413867141294013,E,0
63,Male,E,-254.84081702858563,C,E,-2.215465550531915,E,D,-158.12702685284688,78.42813157665618,E,1
18,Other,D,133.1313900698484,A,A,31.957509256643995,A,C,-166.07330396731768,163.5649732555306,C,0
63,M,C,106.63713288192076,B,A,6.331282611168558,B,E,55.54507016058528,168.43399418185402,B,1
22,Male,D,91.13280111389888,D,C,26.722779482628813,B,D,84.65010996615021,-19.554949787062636,B,0
19,M,B,-103.02094076791883,D,D,74.11663441106094,B,A,30.37216984259223,53.50906393159399,E,0
39,M,E,97.76188024626032,A,B,-4.994703043768127,A,C,3.8158728796466646,24.71634931040267,D,0
74,F,C,-141.31844953173288,C,B,-52.36891181434935,A,B,60.371345979569654,-56.739772919107644,C,0
67,F,B,-59.355758799879396,D,E,-10.603439874457969,E,E,112.5877671205242,178.34415619801095,C,1
68,M,C,114.02744054220992,E,B,-170.34955502779505,E,C,-229.83302544149603,-129.13584352109157,A,0
43,Other,C,-67.48902463466577,C,C,-124.49706010358665,E,B,-277.8065124866939,20.920721892950116,B,1
41,Female,B,143.49420622819704,B,D,148.31368281828762,B,A,77.6894586805527,92.90599557030502,E,0
61,F,A,16.015469211145728,C,A,-116.11016323440273,A,A,-0.631756443468856,-57.8523040826251,E,0
71,Other,B,-206.74061944599478,A,C,-106.70086015997111,E,B,82.64425035663348,168.72361476456953,E,0
35,Other,A,16.99236968834957,E,B,91.99650341739404,C,C,132.62950708451928,205.28666060617167,C,1
65,M,E,-5.417123233816209,E,D,-17.767087365556396,D,B,-165.32806475596965,79.82216616905713,B,1
29,Male,E,149.96699776906777,A,C,-151.4866205258901,C,A,87.16260762941307,-45.532761137982845,B,0
71,Non-binary,B,124.99632739029597,D,B,-64.54613007411271,D,D,-3.7208118708132245,-12.929346137238776,D,0
79,M,C,33.78389412734285,C,C,11.345268107495503,A,C,5.677672825185695,-29.93216705810804,C,0
33,F,D,-25.216093710248032,C,E,-42.15998984409401,B,D,-134.42077784416512,-79.30782889046029,D,1
46,Other,E,-11.412151265916663,E,C,-115.02702735581936,E,A,-51.11841739705385,65.70257679049872,B,1
19,M,B,-89.91141845869019,C,D,-12.610694805654028,A,D,78.96744946972433,-214.44115878496484,A,0
68,Other,D,41.504498960416264,E,E,-52.98799365826199,E,C,56.36744488827886,40.01469826643368,B,1
27,Male,A,-229.77547358711274,C,E,-47.06713555796521,C,E,-91.14519531989053,65.41725022421434,A,1
20,Other,A,-93.9139709058942,B,A,-220.42368056778696,B,D,75.21521088103682,-156.21072035755438,C,0
38,Non-binary,D,-115.4062488004436,B,C,86.16056017766567,A,E,-85.12132252512258,123.26615280212236,B,0
74,Non-binary,B,-9.058651747316876,C,B,63.49966495557114,C,D,-18.577677909424768,122.45882746978032,A,0
62,F,A,-111.50302946279713,E,C,-218.32285712002255,D,B,80.93838986371291,41.509575504365785,A,1
43,Other,C,-126.3624319941488,B,D,47.66045931249487,A,E,75.66836585069203,51.79917594987731,D,1
73,Other,B,-119.57090436964756,E,E,37.65989570126509,E,A,-282.31545900115094,18.60867595022983,E,1
66,F,D,66.82640585460217,D,C,22.065153522549277,D,E,-41.13305007866156,41.99280390445242,A,1
41,Female,E,-8.883217653823444,D,C,218.84745760997575,A,C,49.013716333803885,31.889814741986367,A,0
47,Non-binary,E,4.3469917200405455,C,A,70.23720257274088,C,A,29.63236769743195,45.40829945716035,A,1
74,Other,E,-25.911698842697096,A,A,72.41025204524473,D,E,10.108542868570538,-31.430231045831253,B,1
18,Non-binary,E,-104.99515503773256,A,C,170.11961927878002,D,C,76.19376472418942,64.38700177209704,C,1
42,F,C,-21.13180856951088,E,D,3.9931604311065634,E,B,-124.20278509441978,10.453185081183516,E,0
57,Male,C,-11.264396982754734,C,A,163.64302293124214,E,B,23.139593424217598,-31.715184831768735,C,0
31,F,B,-154.94886449360305,E,D,-51.900374406469766,A,A,68.39706129866929,-27.67518333079489,B,0
28,M,E,4.424123744507672,B,C,-12.777166834438791,B,B,271.54829164632235,3.21768739520243,A,1
53,Female,D,103.01979846372524,A,C,-32.96417592588121,C,A,109.72179298685447,-63.744268554657864,D,0
47,Non-binary,A,-141.95376790325813,B,D,43.78715085928688,C,E,8.325239780136211,-88.99555768655526,D,0
40,M,A,-156.1054556930258,D,C,167.20869576942252,D,D,-235.1680139713797,65.49855777446734,B,1
