age,RACE,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,target
71,Other,D,-132.8235521926533,17.303663465481563,20.226297285118193,-66.65962096345098,D,-81.57530055857922,0
79,Black,C,198.49412280694503,-252.06587534202743,-16.254607830631738,118.06913403885673,C,-92.30010227383306,0
37,African American,E,-8.07264773175184,63.26862689605439,84.5135541304496,-196.57753717592348,A,54.19295419813215,1
34,Other,A,-17.8631165545098,-110.39012544234743,-4.235933094058899,147.29568186424035,B,8.592753347963557,1
64,African American,B,-47.156158987973214,-218.2524107040248,18.857018507603517,-23.079581954713944,D,140.07475240711233,1
36,Other,A,-3.126606897221481,-18.905070327220432,108.06676579093741,139.8696763731777,E,107.95541310510579,0
34,Other,A,109.48102940652123,48.28290933669648,17.49416632881526,-38.83703689960164,E,-100.88458601341273,0
68,Other,B,31.557761782472866,-16.913443165705765,33.24534450934906,-16.787180302286366,A,-9.398074975759348,0
73,Other,D,6.768475920925448,-24.9784542442855,-109.5470103468229,166.37486594763857,C,111.15933413465235,0
49,Black,C,59.133179446486274,-37.867113377525484,79.16815546948887,-161.22213019649843,B,64.53922017883593,1
73,Black,D,-208.93238757850497,20.54184193390544,65.38896664403008,-122.06150173379638,C,-35.779285811223936,0
77,Asian,A,14.059419884046726,117.86582395040746,94.76841257312701,22.066348178625955,D,-5.185759214682774,1
44,Black,C,-1.3934951617566014,149.38980727310144,164.4942843074006,-47.46151020227617,C,-28.552418700019,0
35,Hispanic,C,-198.0090017248713,82.9015245440101,160.309880553112,8.775881966728633,C,-51.77627315576353,1
37,Other,B,189.51295579597289,-10.46190473385801,-165.39744429981965,84.97756570499733,D,-15.331232563061167,0
21,Hispanic,E,-2.2276300393543944,-127.59133540608553,-17.198586285122925,55.85239532225456,E,-77.43389491507598,1
25,White,C,147.95732321277845,77.663941048351,-25.91833694025584,60.85088880204681,D,25.081840750997664,1
58,African American,A,76.45044230980768,-3.031866385736628,-120.9597825678306,-88.55461145107752,A,-62.47224598809393,0
28,Asian,B,242.72601167836942,-55.27237767956503,-242.48692023747265,119.98369437219397,D,151.93431088812338,1
74,Black,C,-184.28482077844998,10.427218537435925,95.13998964890793,-17.024285634548068,E,-72.50043377305964,1
34,Hispanic,D,-70.70351342880716,-125.35105624874726,150.74962066399956,-97.92713684834274,D,-78.00219172765527,1
67,Hispanic,A,77.82798960277135,78.80305338889289,-207.2478428377726,-1.0404451180819756,C,65.15804697518367,1
47,White,A,-22.692595448358905,-192.31698645057293,-62.8921914787853,209.1608153246926,A,-30.725818970770664,0
36,Other,E,-132.04741187350132,-15.68218301622301,-54.65034697262219,-112.12114005890956,B,18.8985403823552,1
69,Asian,A,-13.82231517254959,11.6552990884952,50.62702718368437,-142.85515543090682,C,63.61605559299605,0
68,Black,D,-105.73007731752699,35.685325854291264,98.80617742357173,-29.285260644056592,A,-44.097037746652624,0
41,Asian,B,100.56596558733052,72.27240113854747,-39.9209949377269,-46.760906655020065,B,-62.72247372178082,1
76,White,C,29.9635193332774,18.4808933248921,101.27311518452512,-104.07651007297345,D,100.42037615091448,1
21,African American,B,1.8183649548611327,134.40345533077885,-50.21999960899167,67.24746849760514,B,-31.137899323383056,0
76,Hispanic,E,29.693999161953066,124.44908705493283,-94.37531483544906,72.37751016147404,C,12.983508890761314,1
43,Other,D,-198.00681018496172,-17.090057600566567,-199.41271156258756,191.80362352880277,D,-39.038152902519705,1
28,White,D,143.49716689508523,95.93562780195418,66.4426843300302,27.73835410539706,B,-4.193979625429801,0
56,Asian,B,5.673627023967174,7.740141117006733,76.49966871013783,-178.65037702408029,C,25.500382386025812,1
53,Asian,C,-87.23435190841276,76.68490649692042,210.46136256603805,-144.09731069619187,E,119.06540790805875,0
77,Other,A,81.60940058222677,-58.393632443653765,-101.68416328852537,-147.9158379468494,C,94.01267239110747,0
76,Black,E,49.741239318835525,14.519985661726148,89.21810662229028,87.18758116351644,B,-199.79019957111404,0
68,White,B,143.50087709836862,2.325664243622792,96.6429398718155,93.58369417138877,A,23.27264119193267,0
21,Other,B,99.03058492257675,-73.23234443684224,-149.507848178115,-139.51739333581074,D,13.184040153281492,1
34,Asian,A,-41.89304345414555,77.28075810600153,110.24375125691171,-129.72900329983534,B,231.5792979097024,1
76,African American,D,-48.89337285626522,2.001901641063706,-33.4542258790076,7.367430137117413,E,-170.63850936095724,0
23,Hispanic,E,54.05038382425861,-42.162937901501785,-71.67230312677312,13.367961870600467,D,146.06369981425985,1
39,Other,E,6.3166323223906655,-71.03423532452591,-163.26223006668033,54.4629747642329,C,196.68829730483824,1
68,Other,B,71.92588630672113,34.438821455372484,145.13941180146173,156.41243974283577,D,-185.43589214306692,1
23,Asian,C,56.37851207475584,40.70147909618699,-120.96241661960092,-59.82361578330995,B,115.37129399077195,0
33,White,A,82.18024330912363,135.57931785126675,-92.73665284592497,122.77549662719846,A,8.640835574594545,0
37,White,B,-89.1359782908576,15.315516514986523,-40.900549796427,-52.27966176307773,B,-72.1002623129182,0
56,White,D,7.2162254253509,-19.863395834383297,-24.05334523012829,171.07254789635869,A,135.36267639528077,0
61,Other,A,34.82560107265799,61.22852516589579,12.446133739741676,-5.978121794404063,C,130.93903337312798,1
76,African American,E,127.14888003372049,35.43772469621078,122.59544191551328,-29.01177288810216,A,-36.77265879268607,0
68,Hispanic,B,6.094632880633673,80.32943891879036,70.38096227980192,105.15536407047601,D,-45.39039387730055,0
79,Other,C,79.07976088787093,-92.19381899348232,22.18574509433727,204.07021075340887,C,-218.22891207137292,0
29,Hispanic,A,-50.71496456511386,107.35972090504833,75.59713795454523,116.48105813745606,C,-48.56474823224171,0
24,Black,A,70.74827981377929,14.999475840297812,-27.083115052965717,-5.551229014726224,E,-180.55957716485221,1
34,Asian,E,-52.23151966757311,-1.0983381969533783,-153.3254610456087,-183.23115153260756,A,33.28110661207078,0
24,Asian,E,144.14942393436775,114.5437431900157,-58.55327054832864,-20.239659889875675,E,29.19827791793136,0
18,African American,B,87.6150063079567,-25.588731224725407,88.47612983701819,75.74209876929015,A,61.23794087968971,1
38,Black,A,-43.51203929482104,73.51290227155121,-120.06430318922543,18.202357510312545,D,-74.0146906301221,1
61,African American,C,-103.58936426157928,-131.06241053303341,-139.7974505399062,32.525913998819,D,184.74308977182093,0
37,African American,A,-82.56449433887956,-76.58827556825594,-19.027894370448895,-60.282619414133855,A,-69.73299104119678,1
70,Asian,E,-37.11134797483494,-4.255446106511146,180.37419060307457,40.398509183830555,D,-58.849509890226045,0
37,Other,B,37.02727297267356,147.01764986588154,41.02237772392552,23.247252184873762,D,114.09820342330794,1
31,Asian,E,-187.38356076681805,-35.29031676138015,-22.387659655785928,23.958311329704358,C,151.99550528162618,1
37,Hispanic,E,-20.09527791120211,-98.9960202490266,24.57538029795952,56.991492246280785,A,-22.91063755676112,1
52,African American,A,88.46018449136153,96.33257804353251,-57.78125291329954,-23.847355738489835,C,-25.40519177939382,1
58,Asian,A,-164.15531712388994,-49.48079011274042,-115.2858459754688,-111.44043770970117,E,-29.363557742775985,0
47,Asian,D,-111.26810592078978,88.1621559591753,109.72117117902135,-47.7488218750808,A,-17.638596476034067,0
53,Other,D,154.97612161496642,57.67508908858434,-42.955152078098955,-73.0783387922064,A,-192.80935074431397,1
29,Asian,C,225.2964958256659,141.0395072672338,-0.14003528016614317,-27.16359340549384,D,37.18555406353997,0
37,African American,D,177.94920302010223,-55.45905690165658,-108.66802652370924,0.36812893748006603,E,98.7405542542946,1
62,Black,B,-99.43593776410924,-17.96629484284732,-36.757208221499376,107.877984788889,C,35.77388497854906,0
78,Black,A,-20.594938608866574,142.98691533967877,-53.41060298851509,88.03438535680121,E,191.31203997808467,0
65,Other,A,10.796606360300396,-59.15730521109409,-16.991999690475126,19.878972069056978,D,20.130830995179945,0
68,Other,D,-91.29519082559752,21.167980859570594,62.10003478325137,-69.00222450958458,D,58.72251378272343,1
38,Other,C,-135.2456133103294,164.44328920251317,-59.73922607177323,-32.46289208850516,B,-171.7429649599315,1
51,Black,A,2.0223115204757236,37.13993809392645,185.20918303230957,167.13930316180657,C,52.82204470041654,0
37,Black,C,17.58809516107495,66.46399485324642,147.9684682365658,-50.166881638045204,E,38.60217374987152,0
56,Hispanic,E,-65.72835168910505,-114.60155779230277,39.05308360559273,124.94539869250458,E,21.504408002602236,1
23,Hispanic,A,-118.78654610491725,93.3062002724542,67.39075185166287,-5.9725762800626665,D,6.927486467298951,0
34,Asian,E,90.49375570470957,-22.70501689943531,54.41612750518438,303.357558038669,B,6.497099283924798,1
28,African American,B,12.981750460579436,76.27943669940007,-10.362244829037886,288.56968445641303,A,-57.221574122006466,1
39,Asian,A,206.85012442268967,-29.120469511910922,-45.87578958493014,-47.74107011153682,D,-9.403260535550837,1
35,Asian,D,48.45160770949709,-107.82862714033257,-211.37784921644501,225.60156510496435,A,16.367071144395297,1
79,White,C,80.27539090600725,133.259917786927,-11.948698194964228,-20.421180260803,E,35.06205739139052,1
58,White,D,-23.045476409015652,-24.055168758178745,36.55164175311344,108.01578286541687,A,-36.826669932538394,1
28,African American,E,-58.84016485307308,3.235500105704304,106.00618442921103,248.47646331205507,C,65.85574754283311,0
75,Hispanic,A,127.52398336618444,-99.6594436057213,186.32846878575333,31.201164055378566,D,-14.175319661269741,1
43,Black,A,175.9592524451076,46.27825434660937,82.05370949913332,-97.38592396693583,B,-7.588753090108484,1
23,African American,C,79.83720011565141,143.24567245683167,-14.124236647963572,-79.48366805658212,C,148.14419126309144,1
68,Black,A,105.07318603486829,-40.38296445920143,181.57515558559206,37.254345632112916,B,3.1118390068840025,0
47,Hispanic,B,-82.11070186576396,93.91133150311944,91.22717258897947,103.98894311446871,A,217.49944912362614,1
22,Other,B,7.061268151469615,71.65330836621075,57.69996737315597,-72.29660341288523,C,92.32427071951086,1
54,White,D,72.50396871977442,66.7348104511089,21.749605557464932,-113.6335916183711,C,37.297974518861494,1
66,Other,E,130.8161102710859,73.98414788094209,-16.024957552978453,-62.406676303389844,E,116.61162378751024,1
71,Black,C,-54.4880510488015,125.86065438312772,129.4684369292264,-70.19825675896662,A,-94.37054536548321,0
74,African American,D,-142.9739668161892,78.17472604166471,31.232580363388717,117.97912185854511,A,-30.179674099172043,1
24,African American,E,200.30802126933546,177.7225550176259,176.25913443175025,54.43546409188416,C,86.57049633454939,1
37,Asian,C,63.41481349501286,8.765145963317256,-82.60007077129868,-9.599909690574217,E,189.57446262730494,0
65,African American,B,-207.54001786515434,44.29791444265446,-42.563500193271544,-20.915842809437688,A,151.55386529542335,1
52,White,E,-98.28025134992393,-64.10485378663309,-60.40953539866527,-97.80459823371773,A,59.48324804964826,1
63,Hispanic,D,7.789903447035373,-81.16515568481819,-63.63606920014379,176.3976337009755,D,-117.30442273352801,1
53,Other,E,152.22475170385067,-38.63235138561234,91.84725800520664,-110.4146192185637,E,-9.730325728273751,0
71,Hispanic,B,232.199146899248,240.17541770543832,69.61663583433833,49.77429181391991,E,-165.27306157965393,1
34,Asian,B,-60.24173527963575,-118.33961523619627,-164.06651547539295,-60.08756721782225,B,-21.342977260118893,0
70,Black,D,-8.092777799819011,36.27013116964308,-2.517409334377596,82.29030393731469,B,22.990598878582446,0
46,Black,E,-137.1757612935723,28.419108077781548,-1.944164327898868,63.383292144013396,B,10.183161080673171,1
77,White,B,-2.265715619604901,96.34138076621979,-118.2147186697347,-84.33079058262784,B,-47.443333549821546,0
67,Hispanic,C,-128.17808104930975,69.95335744494534,-103.08221222994219,199.34030234409076,C,-134.36672989495736,0
25,White,B,-114.13597862554083,-73.82915709161755,46.806931042597995,-5.011965588017727,C,32.448245422673736,0
56,African American,D,64.2815452933348,-84.28212881101244,-87.8230606208738,-1.370002898006818,A,130.15774131789982,1
