genero,country,sexuality,AgeGroup,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,target
F,UK,Bisexual,18-25,B,A,D,E,-60.57108306595544,E,105.25868225294343,D,A,53.396555372456646,B,C,-200.98423107565324,-60.32983629079462,B,C,-38.818358289868755,69.75317905298182,0
Female,Germany,Heterosexual,36-50,E,A,B,E,-152.05537278568238,C,33.63383690023085,E,C,-224.97461369280973,D,D,61.2260979867712,55.48245122980544,A,E,-44.603048705117274,99.88574275650679,1
Other,China,Other,51-65,D,C,B,A,-18.50786254400062,A,29.290233427371064,E,D,-49.66731305905809,B,A,-259.3848733190361,-26.756796185899184,C,E,190.96720933570833,82.54000351767907,1
Female,China,Homosexual,18-25,B,E,B,D,74.10647566656992,A,52.2950612784707,A,C,-23.943915029195562,A,B,86.5885773260414,39.881133714490055,D,B,-11.27994999947181,-5.124370074151062,0
Non-binary,Mexico,Other,26-35,B,E,A,E,-42.06097750039559,E,-115.97058971702772,A,E,198.89154297307854,D,E,-52.24971804584154,-43.95400639320445,A,D,-73.25854142568444,53.092015077568,1
Other,Germany,Homosexual,18-25,C,A,E,E,-148.87082058175233,A,111.48323852657069,C,B,22.769182026006074,B,B,-185.6926847937673,260.4171464876794,A,B,101.41442080137637,-149.55280220421128,0
Female,Brazil,Heterosexual,18-25,D,C,C,C,16.993347386785743,A,-18.622883061403417,A,E,103.72174116582626,C,E,104.80855471500219,159.50127958570386,D,C,-70.70633731213442,32.62046008176496,0
M,US,Heterosexual,36-50,C,B,D,B,-99.3556208980785,D,-40.26684793628461,D,B,-110.89264364928692,A,E,129.8502973992039,65.54996206861709,C,B,54.89230444840788,-58.99893932190506,1
Other,US,Other,36-50,D,E,E,A,-41.163128657476676,A,-98.85970259636765,B,C,-23.75756829809083,D,A,24.935578458385702,-125.3429249520182,D,A,12.031725221697263,121.78010501881961,0
M,Mexico,Homosexual,65+,E,C,A,B,-50.00995882198724,B,-37.296090875824504,E,A,49.76821966124645,A,D,15.860995821027416,-53.21622742183919,A,B,-96.0215055243199,42.7618707036786,0
Male,Other,Other,65+,C,E,B,D,24.482189740630382,B,47.86892779126098,E,A,-49.48934608265576,B,D,-131.30074817237184,-1.8846299826019697,B,C,-167.01985397474647,-56.94299540471046,0
Other,Brazil,Other,26-35,D,C,B,B,-101.93044969656395,B,-204.4109848747927,D,B,45.27805061775281,C,B,63.03623444336679,104.10289447083052,D,C,49.07594668407111,-59.43433465659125,0
Non-binary,Brazil,Other,51-65,A,C,A,D,-24.881752912332008,A,6.557586093632514,B,E,172.7768428729062,C,A,87.6828984833446,120.45167669878145,E,B,148.25348619210035,-45.873086856951154,1
F,India,Other,65+,A,A,D,B,145.42908763533086,D,10.182612296498855,A,D,37.40928958521722,D,E,73.29662647178307,103.694553777992,A,C,151.3334942632695,-93.88904064730566,1
Non-binary,Brazil,Other,26-35,E,A,C,B,14.130106578574336,C,7.737721236450396,A,D,192.31239852787414,A,A,14.117714746952936,0.6667047047295092,B,B,131.50744869423926,-153.61806201640735,1
Male,Brazil,Other,65+,E,E,B,A,33.71069826878963,E,-188.3540525512208,B,D,83.26691261287208,E,D,-227.09661131721978,144.95119235386477,B,E,122.68952614786484,-104.0400018165198,0
Other,Brazil,Heterosexual,36-50,D,E,B,B,-37.65060026250913,E,-96.39752771285174,E,D,-34.44743527638287,E,D,136.99538984869542,-20.027139480666456,E,B,-172.0149712032913,26.637367860396488,0
F,India,Other,18-25,B,B,C,B,104.89421187154203,E,-308.23156225131476,B,A,249.75982163318068,C,E,-87.08631425739739,124.86035044279869,E,E,30.96361593609499,-194.06615338395827,1
Female,US,Homosexual,51-65,E,C,E,B,49.40942004151467,B,140.5117708746788,D,E,-162.78788413086988,B,C,-44.51818017286907,-66.73910115145253,C,D,157.24773138416438,97.34949547339652,1
Female,China,Homosexual,36-50,A,A,E,D,222.54034563172138,D,93.11167574468269,D,E,-49.2360888875739,E,B,-147.5709062100483,61.53592507392489,B,B,-26.29036491536442,14.191977837213358,0
Male,India,Other,51-65,B,B,B,C,53.117569518471754,E,84.84128498665896,C,C,-67.03286297071695,D,E,-151.46488659403528,-43.425452789858895,A,A,-75.44691401423627,-51.587201674030005,0
M,Mexico,Heterosexual,51-65,A,E,D,A,-71.84103666736402,D,-101.47757710632807,E,B,-136.2883444252534,C,E,-116.78674745959998,-35.85529327333081,B,E,60.192162469064044,34.86301450088846,0
F,China,Homosexual,18-25,B,A,C,B,108.07692456648725,C,-146.26018653514635,C,A,-86.08416382945688,E,E,8.185191055620017,85.29622303989825,C,A,-83.0602128114374,-7.750378269378152,1
M,Mexico,Homosexual,36-50,A,E,E,E,137.1709967094942,E,-81.38409660805725,B,E,-72.70564372855794,D,C,29.8608954640246,12.764424768014996,C,A,-101.72440717189728,-66.45434728072446,1
Non-binary,Mexico,Heterosexual,65+,C,A,C,C,-12.105506349702768,C,-62.14636141433624,A,A,16.089294886888155,C,E,-127.38133196983547,103.8241751086137,D,A,25.300349617754602,81.7627643760521,1
Other,Germany,Heterosexual,51-65,A,D,D,D,90.98682262235532,C,-179.4996827876812,A,B,153.81575493974822,D,D,48.387564471171636,98.45471685444622,D,C,28.10242602051404,-62.60624842411734,0
Female,Other,Other,18-25,E,C,A,D,135.86639263571058,C,-27.530173654591632,A,C,45.23499778315186,C,E,17.624924492441128,57.86590492710113,D,B,32.76351522169479,-191.57952101882552,1
Female,Germany,Homosexual,18-25,B,A,A,D,29.945067608990172,A,13.675256390346204,B,C,231.9776163391541,C,A,73.27523544182186,-41.30328293970607,E,A,-21.180147358096896,-134.4891532356185,0
Female,Germany,Heterosexual,51-65,C,C,B,C,-118.99645810305297,B,-125.23793384154942,D,C,-88.77672643960399,C,D,105.04953939399726,20.412329557831917,B,B,31.825837792475713,33.25140646092316,1
Non-binary,UK,Heterosexual,26-35,C,D,E,B,20.957307554020968,C,106.10408153230253,B,D,-67.57272214967523,D,C,32.410940941111406,105.94420929583812,E,C,157.24898221495417,-28.464008839684425,1
Male,Mexico,Bisexual,18-25,A,B,C,A,-58.31639995158105,C,-67.64137828076232,C,A,-125.96948044661795,C,A,120.00817762098286,-51.125738545410634,E,A,23.018796170769964,206.8754887527741,0
Other,Brazil,Bisexual,65+,E,B,C,A,70.32387105849305,D,6.527806042470982,B,D,-37.60554393754417,A,E,-173.37770279332162,47.72044733908472,B,C,17.23026118156195,111.45135729086371,0
M,Mexico,Other,65+,D,C,B,A,-80.5048904295863,B,56.060938759971854,B,D,-50.56846891919618,D,D,-29.478499797251185,21.13187932998879,D,C,68.24294048357623,-43.55752624874498,1
Other,Brazil,Bisexual,65+,E,B,B,C,171.94164458243776,B,22.746939051954442,A,C,-65.97743007242931,E,C,-52.2209133982866,-9.857183919716894,E,A,39.26499381412137,40.84675599054059,1
Other,Brazil,Homosexual,65+,E,B,B,E,0.8971807631190227,D,-111.06757085872849,D,A,-111.93963241883742,A,B,-12.415622526466647,-0.6849677896789591,E,E,-84.02697928278596,-153.47850425775218,0
Male,UK,Heterosexual,36-50,B,D,E,E,-73.08708322225836,D,-23.889290004461714,D,A,-130.26425491324997,B,A,10.048003925545817,-19.786540751137075,E,D,42.39724500812465,-3.3550076047416817,1
Other,China,Bisexual,26-35,C,C,A,E,-186.62981075831354,C,-141.52262394456974,B,D,84.7672476309794,D,D,50.24374648714771,68.34837127509869,A,E,113.1068886978157,49.388770336461256,1
Other,India,Heterosexual,51-65,C,A,A,C,102.70269129094058,B,-230.9488864217515,B,A,23.467906690091304,C,B,149.12553133823585,-114.38641367536798,B,A,-11.22770207305487,59.149401297836526,0
F,Other,Heterosexual,51-65,A,D,D,C,-138.59658843319016,E,-171.2092650721616,A,A,-28.71941581408813,A,D,38.44511139952074,21.676842548586382,C,A,78.01082774702522,36.77117030254217,0
M,China,Heterosexual,65+,C,B,E,D,-167.7663674060774,A,-19.590791721646486,D,C,32.79920175798278,B,B,105.33314465241985,-84.4752772491405,B,A,84.74593243100112,-100.86354558080932,1
Other,Germany,Heterosexual,65+,A,A,E,B,-60.7536358449488,B,33.977712244475875,A,D,-28.30598582984444,C,E,59.600854476567974,-81.79882978350709,A,C,-83.93762225426943,60.02030340368495,1
Non-binary,Other,Bisexual,65+,A,A,B,D,-61.89746472754667,C,-150.71102768362698,C,B,143.049053213949,D,B,57.363528245519824,-11.783601138745166,A,E,54.322811006063574,121.44557367291966,0
Female,Brazil,Bisexual,26-35,A,B,B,B,36.60901576765616,B,-37.12944476702888,C,B,17.422537509035244,C,D,43.30151066652619,29.29970617308259,C,A,-47.5237149204461,-57.12138223555188,0
M,Germany,Heterosexual,26-35,A,A,D,D,177.10643607860413,C,-112.68631482458635,B,C,45.930512768287365,B,B,-107.75962032343493,-86.97163797187473,B,E,-92.4508082596622,75.24159825691572,0
F,Brazil,Bisexual,65+,C,A,E,B,-62.53568268396541,E,157.04693361461375,E,B,26.840263108473817,C,E,-23.025033620474737,-119.23995426601026,A,C,92.71592088935124,-57.37709566391167,1
F,Mexico,Heterosexual,51-65,C,B,E,C,61.54545007076512,C,-18.111125723756558,C,A,-17.681395483508037,A,E,36.82383166453205,-83.35762302368379,B,A,104.73029195391021,67.41351188689849,0
F,Germany,Other,26-35,B,E,C,A,-130.9579129295521,C,-104.23104820402631,D,C,117.59518188251002,B,C,-232.92223411135086,-91.28387593859313,D,B,40.47129204152314,16.94383210684542,1
M,Brazil,Homosexual,18-25,B,D,C,D,-21.44318904926582,D,38.21443481678815,A,A,124.01261940657821,A,B,159.072637084595,63.280775103400764,A,E,-90.08959662171333,-94.98893207023816,1
Female,UK,Other,18-25,D,E,A,A,-81.30762712576063,A,-24.953704188875577,B,C,-31.56668985264222,D,D,78.28634561238788,-4.0667931831495245,D,B,-223.56421232229206,85.40261319558779,0
F,UK,Heterosexual,51-65,B,B,C,B,-278.08628762647766,C,63.40667705777751,C,A,90.02118077027212,C,E,21.427126423773377,116.97031317006777,E,B,184.55816147618248,-39.03584957524712,1
F,India,Homosexual,51-65,C,D,E,E,-82.27129845343306,B,180.6617385453966,E,C,-136.42245243802958,A,A,13.900160761011138,46.67450880954231,C,B,-163.3587439760402,37.60979449441918,0
Female,Mexico,Homosexual,26-35,E,D,D,B,-117.13997945052395,C,19.036333023776418,B,E,34.81313138363038,C,A,96.21016682560773,-101.7830122987685,D,A,98.88164700353482,108.07501215566677,1
F,Germany,Other,26-35,D,E,A,E,-67.6000357009481,D,34.62494397386681,B,D,-23.27926680202957,C,E,141.50811578825605,155.18099826556505,A,C,-20.46053914529709,81.64701742740344,0
Female,Mexico,Other,18-25,C,C,B,A,-176.04590656900203,C,-119.47165970020421,E,D,-87.26340860411813,B,D,-201.34902478252977,-114.02065999752263,E,B,-55.713713568465295,-65.77177878956515,0
F,Mexico,Bisexual,36-50,C,D,A,B,76.64748085375649,B,114.51501320676752,D,B,86.93700355142153,D,B,-157.99085349545976,91.69745520434074,C,C,38.296211267783264,46.11351984563583,1
Non-binary,Other,Bisexual,36-50,D,B,A,E,60.691187418549454,A,82.96908915747832,E,B,145.6123117886348,E,A,52.863486107910994,205.02816232905695,D,E,158.27317798921496,6.45652800666405,1
Male,India,Bisexual,18-25,A,B,A,B,-77.56804773263725,A,78.59290743084023,D,D,74.32722254110973,C,C,125.15282167320983,42.10163646170857,E,E,-13.831430801296532,-38.48033583810604,0
M,Brazil,Heterosexual,26-35,A,B,A,C,-184.23945799798375,E,-89.50719164657227,D,B,82.08271669702249,C,D,98.39012251570001,-16.911649310026966,E,D,19.87518063660211,-179.63223726377754,0
M,Other,Bisexual,51-65,A,C,A,C,1.1191679210532262,B,-16.310857818551074,B,C,31.409414813215214,A,E,-1.3737017178966229,248.50198568762156,C,D,-80.89472146718025,37.3777214475918,1
F,China,Homosexual,36-50,D,C,A,A,149.289992957707,C,-161.64468920637555,A,B,183.3928763285198,B,B,126.43029074753204,40.704282385564944,B,E,111.8981244491895,230.14437269474607,1
Other,UK,Homosexual,26-35,C,E,E,C,7.054775940230797,D,-56.06462141286228,A,D,43.21546089370267,E,C,12.502089450533981,-79.23344467796666,B,C,-53.3507622928502,40.957306534192675,1
Male,Other,Other,51-65,A,E,C,C,64.4261233156729,C,-60.6661923907733,E,B,-94.0804174526871,C,E,-132.14796900609295,126.52577099096334,C,A,-90.42025112385429,58.4110374308238,0
Male,US,Homosexual,36-50,B,B,C,C,-56.89339164322252,C,99.0498235431039,E,C,36.96420733646514,B,B,107.32511424830666,187.37453317689966,D,B,31.08871789927682,306.8157649572826,1
Other,Germany,Homosexual,51-65,C,A,D,B,-57.2375359819128,D,-35.23066186853295,D,E,26.3515652257593,A,A,256.4565576475121,87.62020990681158,A,E,-21.109046903027387,60.6866174644851,1
F,China,Homosexual,26-35,E,C,C,B,-19.27294691354883,C,46.779731070929,A,C,-73.68795131342267,E,D,62.42602872683791,-46.06410683299185,C,C,144.27768669341634,-8.107503266600283,1
Non-binary,China,Bisexual,65+,E,E,B,B,28.939422479713595,C,165.19346244018186,C,A,-62.063115230240996,B,C,149.57939874099299,-0.538536344185874,A,A,-109.3504685327384,-63.27292650275863,1
Other,India,Other,26-35,B,E,D,E,-124.56150808922372,E,43.35133197225651,C,A,-17.73966105008709,A,D,-86.33395478765043,-74.58513983074099,D,B,5.824743334502576,-148.9151545207432,1
Male,Brazil,Heterosexual,26-35,E,E,C,E,-64.81688034046283,B,73.62991600440733,A,D,167.10266327673696,E,E,-74.3137167116712,-124.37849559212906,C,C,23.977247810761284,112.16995761123194,0
F,Germany,Bisexual,36-50,A,D,B,D,-45.20488095558746,B,9.699276957262052,D,C,97.55313267988393,A,D,202.42714481331467,84.71530629853525,B,E,-37.654743097101495,-119.53060830873743,0
Non-binary,US,Heterosexual,51-65,D,D,A,B,-67.79919834099472,B,-203.81909988932043,C,D,-7.6291277925004675,A,E,-69.20745627243976,13.600992938607751,B,A,-94.06870439772051,161.24297316367043,1
Male,Mexico,Heterosexual,51-65,B,D,D,E,-274.184511289128,A,3.4267027289330536,A,D,25.222560184307213,D,A,-70.52840803398246,144.27804782621038,B,D,-25.774314235421354,-92.57716075676505,1
Female,Brazil,Homosexual,36-50,E,C,B,D,17.90187252724523,B,-38.06331753116219,C,A,144.89365090794433,E,B,173.95886592142287,264.521000598758,D,E,-38.65273299923454,-189.01679716029054,0
Non-binary,Brazil,Other,26-35,E,C,B,D,-86.32388682478465,E,54.72836513020937,E,B,-166.2516133316182,E,D,-77.03140410977743,55.409144288520075,E,A,86.15086528858542,56.51126448827492,1
M,China,Bisexual,51-65,A,B,D,D,-192.33345157663814,E,-18.646814679230225,E,D,-153.57423651385093,D,E,-51.27819825206341,-251.31048502403738,B,C,84.43129662451342,11.710286471864459,0
Female,UK,Bisexual,51-65,E,D,E,A,-13.334481974135196,E,54.623780463254924,A,A,110.85069645383957,B,C,-28.79638710965947,-20.914839516378745,E,B,-40.43574497991676,58.545597779839454,1
Female,UK,Other,65+,D,D,E,E,78.46511997299488,A,133.91524276884724,E,A,-59.496134418709254,E,A,106.80642155614113,194.99983191977327,E,A,-44.72657120243985,-125.07269436352846,0
M,India,Heterosexual,36-50,A,A,B,D,-132.45756355999333,E,-75.88357396900184,D,D,112.94803620626396,A,D,257.40084979254686,14.141157694794288,C,E,-141.6907387849008,1.3965787497008875,0
Male,Germany,Bisexual,26-35,A,E,C,A,44.300671921839616,A,231.48298412692463,A,E,9.620620821231222,A,D,155.4415153176131,195.87378106224463,C,C,-244.09010334202605,-27.227821031433365,1
Female,China,Bisexual,18-25,B,D,A,A,-158.62172826429216,C,135.84439971603155,C,B,-38.04966305486835,A,A,115.75344208371223,134.14113580648956,D,A,151.9253086921928,7.050497966728776,1
M,India,Homosexual,65+,C,B,A,B,14.167348068345756,E,-121.39757175924059,A,A,79.81506732761719,E,C,46.747208334148425,-100.12262817570819,C,D,60.63960567565936,-66.25691493253949,1
Male,India,Bisexual,26-35,E,E,D,C,-123.11009916135463,A,52.31425154634574,B,E,-132.8577223459646,B,D,12.500434355902565,17.188831432215885,B,A,-54.19514847652203,-90.525555875947,1
F,India,Bisexual,65+,C,A,E,D,-9.798671568599875,A,-100.94965898567492,C,A,-97.16258440545198,B,E,-3.197088550095721,-59.00379525049089,A,A,62.975376835605246,68.43454072378648,1
Male,India,Bisexual,51-65,E,D,A,B,-115.84967799357287,C,32.551959023671614,C,B,78.2496795781419,B,D,100.8839993413509,-4.225052304399492,B,D,218.05052385342435,-264.04657789376915,1
Other,Mexico,Other,65+,A,C,D,E,-143.5329606694253,D,-12.570780378085644,E,C,41.271658714687575,D,C,256.6271871782947,-39.18214163079377,C,D,47.733264018822844,186.35864709784565,1
Female,Other,Other,51-65,D,E,D,E,37.981329563170256,E,-80.00859489956311,B,E,115.19681885991638,C,B,-30.53468678262692,30.442667167794085,C,A,81.12789701436193,-189.9508927967832,0
Other,Other,Other,51-65,D,D,B,B,161.21595404355452,D,-22.654240609216313,E,D,-111.27237617726978,C,D,85.19043229562693,-131.9572597301106,B,A,109.12526333475576,-14.809143734408996,1
Other,China,Heterosexual,18-25,A,E,B,D,67.44187313928943,E,-64.72819264816323,C,E,-13.812463259973248,A,C,-24.109572414507056,15.688559896694473,D,D,-160.50427179365366,71.92222307843758,1
Male,China,Homosexual,51-65,D,E,A,C,-111.11138289550173,A,170.88759762404615,E,C,1.6119963248830027,C,C,-53.01698153507763,137.5965691314092,A,B,307.5427110924757,13.42898001931333,0
F,India,Heterosexual,18-25,C,B,C,C,-226.67987776613506,E,-5.543749399200476,E,C,-58.69347609940417,B,E,1.6800128318781278,-84.05803687375894,B,B,-95.33752797831892,-44.66593088413779,0
Non-binary,UK,Homosexual,65+,B,A,D,C,-120.60809273159252,B,-194.71167444470362,A,D,-46.150699883081344,E,B,-42.02412061155954,215.68374738984565,D,B,24.42360012231985,-171.53676821289517,1
F,Germany,Heterosexual,18-25,B,C,E,D,-37.030552958878346,B,-159.641291998882,C,C,36.26989529087376,E,A,25.42739744185444,107.42663992599878,A,B,54.08558464415755,-55.46591989453113,1
Other,China,Homosexual,65+,B,D,A,A,137.71075778679423,D,93.97182957047413,A,A,50.52030819902785,E,C,-149.31587287692165,30.629665964652176,A,E,-119.4985070974855,-304.04268165465305,1
Other,Mexico,Heterosexual,18-25,A,E,D,C,63.390529200167634,E,25.048775894320514,E,E,75.97287413552075,D,D,-6.408494024507254,-25.32880173488626,D,B,-34.60639036866109,-14.764307608346297,1
Other,Other,Other,18-25,E,B,E,D,107.02809772580028,B,-15.82876441217724,B,A,-102.79185941131166,E,B,-108.35366273735283,-67.62976898444887,C,B,-16.75916462163779,24.654405507923563,1
F,US,Other,18-25,C,D,A,E,23.71647472283223,E,-23.965576298369026,E,C,16.81154594312211,E,C,77.7750090348094,94.04250445568232,D,D,5.480160418567175,55.463907455743666,1
Female,India,Other,65+,B,C,C,B,8.783634930397357,B,16.395273067187517,B,B,-140.5615464651265,B,D,125.46340752509737,135.17460642401858,A,C,134.21528991564736,-3.1800372056121433,0
Male,China,Heterosexual,51-65,A,B,E,A,-96.6727332965616,B,76.52157572670791,D,E,0.8550573699785516,B,A,145.44957320959176,-43.5978965076092,C,E,18.575481531478932,-70.29586547589862,1
M,Germany,Heterosexual,65+,E,D,C,E,19.777269440449626,D,94.45133010453146,A,A,49.815550995163555,D,A,162.0852972161599,-40.93475868571821,E,A,-64.647978321362,-20.75978637672959,1
Male,Other,Heterosexual,51-65,B,E,D,A,86.18817890178559,B,42.96258083929697,A,C,-127.72913248322808,B,A,-223.75249455749224,-108.79359590828412,E,B,52.36680599913297,76.92717214751966,0
M,Brazil,Homosexual,65+,A,D,E,C,-48.08118857104047,A,97.2784602519781,A,E,83.1191503764479,B,E,81.33266739367377,-31.3250671866242,D,E,12.140421401811368,-62.37702625907182,1
Female,India,Bisexual,51-65,E,D,D,E,229.07048163512832,D,45.28932195704179,D,C,-17.12327132376017,A,E,-31.529275506647902,-97.2819969373914,D,D,-155.39113284517825,-119.94924018713897,0
Female,China,Bisexual,36-50,E,D,A,B,49.30825718975213,E,-152.24149549304752,C,A,-14.268560642556134,A,A,106.91135115663914,15.082794594297475,C,D,-52.667166975056226,81.63635802389562,0
Male,Other,Bisexual,18-25,C,C,D,C,-115.28847129907247,E,23.545299520444146,C,B,-50.69963221507774,B,C,94.6282458570013,0.6611207064245447,C,B,-52.133414221518024,-10.540314203406632,1
M,Brazil,Heterosexual,65+,E,B,C,D,180.88269157791638,E,86.9715416570085,A,D,40.10345434774604,C,D,170.22920661675855,178.87888722645485,D,B,-23.081227256002556,184.34057622166213,0
M,India,Other,65+,A,E,E,A,42.56456444950373,B,-21.60627666456536,E,E,113.13890157950746,E,E,-23.162893949980763,-214.02485173963913,A,D,84.9831110232353,147.00249750926628,1
Female,US,Other,51-65,E,D,B,E,148.2979244713461,E,88.38521800677546,C,E,-127.99070052744361,C,D,117.28034447186087,132.1365195858095,C,C,32.741728264066175,32.7495365709894,0
F,Other,Homosexual,18-25,E,A,A,A,-179.41966528668866,A,-145.7736852559461,C,C,36.36213716624189,B,D,-138.5652409938056,-34.667095836619325,E,B,-293.3849011203455,112.20174285116542,1
Female,US,Other,36-50,C,A,E,B,11.92106384053943,C,7.709112900435096,C,D,-13.951778777967217,D,D,-59.77782259713745,-8.662861217214163,A,D,-55.528569600896624,116.79338257244693,0
Other,Brazil,Homosexual,36-50,B,A,E,E,-217.77618980420507,D,153.49781785434925,E,D,100.72411716778124,B,C,-25.756952729556126,52.96156291549228,B,E,-5.991061836736494,28.793488258722938,1
Female,Brazil,Heterosexual,18-25,D,D,E,C,-136.57815873500968,D,-114.6705189315133,E,D,110.90369964103976,C,C,124.8146185805513,-131.0315588927861,E,C,112.00521086126254,-155.8172365874765,0
F,US,Homosexual,36-50,E,E,B,E,-10.303554649863234,C,19.24620959565815,D,C,86.79999245508134,C,E,189.56665751362237,-17.339902216628122,C,A,48.00688437606921,11.176606949849049,0
Female,Other,Bisexual,36-50,A,E,C,E,-53.4886934693531,C,90.58476842081784,B,D,73.11946669873014,C,B,-44.761624497273694,-105.32639546239892,E,E,41.716795566623546,-61.243341593926225,1
Non-binary,China,Homosexual,36-50,E,C,D,A,-116.75749403252284,D,85.83765689745407,D,A,67.97011373930005,E,B,68.89894308126212,98.93972490433637,D,E,112.71213237356585,-9.27354943375404,0
Male,India,Other,36-50,C,E,D,B,92.51966456415519,C,-33.138435283392035,B,A,85.85047697626091,E,C,42.70138772396997,-95.00503750969939,C,C,156.43188745129143,-10.225447261677733,0
Non-binary,US,Bisexual,18-25,D,E,D,B,-56.71548756359736,D,167.07928355168576,D,E,56.80830170075688,A,D,68.10748630612828,-138.89239159154073,D,C,-55.84141037160592,50.1449615902084,0
Other,India,Homosexual,36-50,C,E,C,C,38.44789182649775,E,-50.172675044297755,D,E,136.60389111965657,E,A,-67.68127232528033,128.60864764685553,A,B,133.8051873563267,66.75797571648336,0
M,US,Bisexual,18-25,A,D,D,C,150.91425654335234,E,-30.63074890438211,D,C,134.61984196901236,D,A,-18.591012917607998,-66.15854637541763,D,E,-48.66521331876649,109.00376910818257,1
Other,India,Homosexual,36-50,D,A,B,B,14.134081726850475,A,-69.58973086319756,E,B,-32.21960492748983,B,C,4.269135962459044,-38.6936211342226,C,C,-50.25757463981353,-20.574514633218964,1
F,Other,Other,36-50,C,E,C,D,129.46227549981322,E,118.53156304033013,A,A,-9.508239349683999,B,E,-61.83342967886832,-43.8426356513243,A,E,-139.7718386264286,-106.2610762109228,1
F,India,Heterosexual,65+,B,B,D,E,47.614450033100645,B,-2.760459156959758,B,D,99.90263452338304,B,D,-54.26002586953802,68.8810448451742,C,A,-10.584168582257593,73.69187113240899,0
F,Germany,Bisexual,51-65,E,B,A,D,-26.499807446259798,C,-140.56291034439806,B,A,-7.931849685152281,E,A,-94.96959512141585,23.736072700692635,B,A,-62.732864481919314,188.2159785073242,1
Other,US,Bisexual,36-50,C,A,B,C,108.89467636321646,A,119.24920767676335,C,D,41.79816345660019,A,B,135.16363200433585,215.23586931312835,B,B,-35.461740497571654,-35.85131970688758,1
F,Germany,Homosexual,18-25,C,B,A,A,-118.06526840308366,A,-87.58656589458302,B,C,-140.43568500572331,B,B,29.149787126222193,-127.44819767344961,E,C,1.795137941733412,19.644230410067127,1
F,Brazil,Bisexual,65+,D,C,B,B,36.37320129915304,E,59.379172753711075,C,E,41.3460992178903,B,E,-130.74927827476893,-89.95091696394162,D,C,-145.42245342326402,-124.22016362136152,1
F,India,Other,26-35,B,E,C,D,-62.823959039174184,A,74.29232545061896,C,B,-133.11057844503878,B,C,-53.061144965666365,97.80324321481797,C,E,33.14987902608596,-144.51120786414532,0
M,Germany,Heterosexual,65+,A,A,E,A,25.323748748958764,E,-131.44055215555485,C,A,-29.8315142571919,D,C,98.99598507722528,69.64922770242971,B,A,47.68763380075791,-13.370077857515165,0
Non-binary,Germany,Other,51-65,C,B,A,D,8.332320019884687,B,-52.516839597411256,B,C,4.903857444075902,B,E,-117.43226893893346,36.63596656955425,C,D,95.93084174222622,-109.10191324379583,1
F,Brazil,Homosexual,36-50,A,A,A,D,20.74862125981318,C,48.74585673824026,E,C,-25.11389680785911,E,E,150.58474558948504,-97.5743705447178,B,A,-88.79493743773781,-19.257078463340118,1
Male,Other,Other,26-35,B,D,E,E,-6.938806494771662,C,126.12686920754292,B,A,-35.80088336915299,A,E,23.69175622188218,-35.63421915837821,E,D,178.2617107668361,30.60674672519916,1
M,India,Bisexual,36-50,A,C,D,C,-75.7165374309977,D,-75.94343107756654,A,B,78.53927388618393,D,D,-33.80486122698729,115.48086861997184,A,E,35.48607659137527,-77.60479488296053,1
M,UK,Heterosexual,65+,D,A,D,B,-86.81426258234514,B,25.122985021147137,D,D,71.65188627875114,D,C,100.76409032558476,68.25849648935746,D,E,124.90036365861359,-99.84901125623323,0
Other,India,Bisexual,26-35,A,B,C,D,-5.984152218872348,A,-119.60626349807062,C,B,36.95448810318906,D,E,83.4659583414106,-69.7217652904811,D,A,93.57250059313792,60.3706985717656,0
Male,India,Heterosexual,36-50,D,E,B,B,111.34400290957494,B,-88.64125287714776,E,B,126.29770137794448,C,E,53.24189294389083,180.938209910282,B,B,130.1289697863787,71.59142474960828,1
Other,Mexico,Other,65+,C,E,D,A,73.38475062330907,B,122.71946080240429,D,C,-77.63320198443517,E,B,-13.456504328059019,103.02718039149936,D,D,-66.12178465980462,-50.071752000226056,0
M,Brazil,Heterosexual,26-35,B,E,B,C,-156.54414265774835,A,168.22181069290258,B,E,-22.156265067470912,E,A,111.3311709238889,-79.08394348777243,E,B,109.19602775925283,110.62500966326043,0
Non-binary,India,Heterosexual,36-50,C,C,B,D,-157.67875778815025,A,16.22712072922358,E,C,-6.634335650131258,C,D,33.76558425590252,-112.48187364424528,E,C,-18.760109484314473,-15.884112669704944,0
F,China,Bisexual,65+,E,C,E,B,-12.84377983105846,B,15.929021392282195,A,D,140.61026799178322,E,E,-64.97902342550846,-109.92772136656662,C,B,-78.8068478422446,-44.269899845926815,0
M,US,Other,26-35,E,C,E,B,-44.649707261329205,E,71.0780118048355,B,E,116.17870335159985,B,B,-139.25215037901367,62.83328714261771,C,E,46.94452370034418,62.94746023424207,1
M,India,Heterosexual,26-35,A,E,C,D,-21.52059412013151,A,-220.39378573188012,D,E,106.731172206458,E,E,-29.68727228893446,8.793863434274469,C,A,92.7924139315252,-68.37053628740357,0
M,India,Other,51-65,D,D,E,D,-77.96608084659499,C,-49.41320190112412,C,C,118.09452094682693,A,D,58.3201873668264,-9.675070837837366,D,B,-46.56661194839033,-184.95163507733315,1
