ethnicity,Veteran,civil_status,disability,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,target
Hispanic,Yes,Married,Yes,D,4.65795376991697,D,D,-89.80092915610682,27.610656735748197,99.04201887638504,105.19660537966237,-48.12218671037729,B,140.29765311561937,-41.43633877761535,-95.20526589534455,1
Black,Non-Veteran,Divorced,No,C,10.168324217237666,A,B,2.865315109448424,128.406220825688,-94.5441439298529,16.713839272211224,167.11135054459805,E,62.537171842414374,-14.11490645440962,30.947912705064006,1
Asian,Non-Veteran,Married,Mental,B,-99.45023036234191,E,D,-78.73716062219684,181.86879290655747,-89.76493997873396,-119.1214602144895,-3.1911986963391126,A,-145.60723801161345,33.81484126803227,113.86268864006122,0
African American,No,Widowed,None,B,119.43034005962939,A,E,82.25367733574122,-71.0949887782596,-246.93239879493004,154.21191128330335,-10.07912026178062,B,-182.44790817514095,71.46430163520928,79.61872603194763,0
Asian,Yes,Single,Yes,C,-100.24521763587796,B,E,45.959374728362604,-155.93996909593113,83.23882691806635,-122.76848860944496,-64.53047590911682,B,1.827905450544532,-18.948560458073334,-106.07229509496656,1
Black,Non-Veteran,Married,Both,D,-118.57723796745022,B,B,64.61763225915415,-46.09985521125469,-148.12210766420426,-126.69251578455894,-71.48230221150615,A,20.209749062560228,-46.71898964350885,115.84129706131392,0
White,Veteran,Widowed,Physical,C,126.89028890544503,E,C,-179.65074492023956,10.223430804360286,141.82161253420472,-61.510093967255855,21.797773866430916,C,-52.61669151540542,72.30869848027986,-0.979986196896706,0
Asian,Yes,Married,No,A,58.576959767703066,E,E,-88.10329041841393,-24.839791771032505,118.91365354237271,-4.532360314153451,-33.23227967002841,B,86.5349624040337,45.19710712378634,35.660158810184996,1
Black,Non-Veteran,Single,Mental,E,-6.8310612894571205,C,A,-31.045827197852518,-99.50020183603911,-98.86350663728447,-253.64749587342595,-79.49071048517085,E,91.65907418583068,-57.64704951666913,166.12659264890738,1
Other,Yes,Single,Physical,C,-63.06315401507332,C,B,59.598798394819376,157.31203076904657,10.817406871156406,29.00479736582668,-69.07731263441363,E,2.9607036629184607,8.733504413912064,-98.46137318258674,0
African American,Veteran,Single,No,B,-40.65573683643695,C,E,-26.443876521420428,-98.57631988657009,221.50996777482112,119.18547057094761,147.7954754366906,B,130.65652455518247,50.01083229333428,74.92698847716662,0
White,No,Divorced,Both,D,6.35970757976905,D,D,-33.21140667882288,-117.10755007358165,-114.33973578931895,149.9122305249782,41.37396997821688,A,12.887845741139001,-42.61755021526698,-39.87456327229125,1
Black,Yes,Single,Physical,D,59.29014935463612,C,C,37.72124254191532,-22.031880900574645,100.5879763885821,309.069137841789,36.432660140484465,B,63.41508555708339,27.528126942424606,13.468781200667124,0
Black,Yes,Married,None,D,48.535071593698305,A,D,16.585194736701204,111.95932195664065,-22.4440590658466,70.47354227976864,98.1203701211885,B,-27.02909005154204,-114.92927387156242,18.399315755222943,1
White,No,Married,Mental,C,-27.395658680037,D,E,-27.70889458550964,-30.59668494485744,-21.973581671365146,-26.59440778629783,-172.08749949051128,B,61.199378819822115,-54.88327317062498,-205.03957486490475,1
Asian,Yes,Widowed,Yes,E,-56.20995564910576,D,D,-46.35472863012773,132.2539117068187,166.25700519028666,16.57928407997333,4.280706818402737,C,108.47852231960107,-138.0066021810694,-43.78038588180669,0
African American,No,Divorced,Yes,E,-71.84991517236654,B,B,-135.3958878473075,-52.10140473665059,-109.731823916543,10.972744998372045,3.9165759892530154,D,-2.5181160522900994,125.28207249826077,-107.70383198677014,0
African American,Veteran,Divorced,Mental,B,-145.46078940763937,B,C,221.59975935275847,-80.09669345313422,156.64683416542923,-9.231498753034872,11.846476096728216,A,9.940417002063892,-84.15991491615237,-43.882233418979474,0
White,Non-Veteran,Married,Mental,B,-125.34797469099898,B,B,-34.609061735209224,78.69730057105572,90.92380126065991,-32.850303214474586,190.4536259581459,D,-133.64938717614484,12.10971606406191,11.885534954181471,0
Black,Veteran,Widowed,No,C,-144.87834346098566,A,C,45.80827840388643,-12.70525674932731,14.86008875003671,199.66747445370078,59.20954211498663,E,13.1265622903072,-56.74954221193682,-35.63086117409097,0
White,Veteran,Single,Yes,A,-95.18673149419787,C,A,-120.96021832574854,-57.80805529746812,38.26137996929071,-98.52573849847379,140.72966013171884,C,123.37602413821867,-44.79344768462325,-65.55478492446392,1
African American,Veteran,Divorced,Mental,C,-104.89552258551488,B,C,112.88232927388842,-75.78360685747984,-6.448560651491688,-120.85996910321369,-15.778318902534291,D,70.85560935006015,18.38657071539641,127.2368752377472,1
Hispanic,Veteran,Single,Both,A,-118.89122812009865,C,A,-25.020636127824037,-80.72186848952771,10.86169686924054,-72.45684100742317,42.818914370226146,D,15.276449220289589,-20.709351062220108,71.36328058550592,0
African American,No,Divorced,Both,D,244.66831481159645,C,B,138.90323449291034,95.16935576142357,143.9919930284297,17.117210060324574,-20.253595961081654,E,204.94771630277336,37.027419711254225,27.89931637286685,0
Asian,Non-Veteran,Divorced,Physical,A,-95.22589500154999,D,C,-50.1019655475113,-57.0545794641952,103.93605783008073,-49.656482411458,41.49813686868921,D,56.226293640203885,-42.16347719844754,-29.127599000475417,1
Other,Veteran,Widowed,Yes,B,183.16334203807529,C,B,-32.574897117841324,43.458237435911535,0.6326493533776208,-30.592992039710946,-47.47285590608944,B,19.3194559904463,61.899063230484984,-190.77366785636454,0
Asian,Yes,Widowed,None,E,-59.54154339889498,D,B,46.99623531435947,-138.780358019458,-32.157850604669086,-89.8046589022748,14.355591834634273,A,-83.31270938333178,160.59185720521418,-71.11011934703099,1
African American,Non-Veteran,Single,Yes,A,-20.118375680694783,A,A,1.073003493955157,-151.01653441793542,-36.85198930412877,-22.46610749384536,-200.15564760355704,A,78.04584483732266,105.4112918099865,36.46981001600837,1
Asian,Yes,Married,None,D,-25.214844732097813,A,D,100.9005903132078,0.4907337943641755,-67.6817147316086,100.394231800695,-99.0333249173472,E,-152.10737673024937,139.0375777389332,-70.85836572846127,1
White,Yes,Married,Both,D,7.16859606494398,B,A,-12.882407909857388,-307.4041136153613,43.9184431410299,29.595192497538882,-246.13193361690278,E,-160.78021301567813,56.22441749288304,-36.52355914548707,0
White,No,Single,Mental,E,-50.646638821346166,A,E,39.9200398607442,-20.184769901622275,-135.65051386346937,-34.29185109523672,-116.61293854554205,B,-68.71530183521125,-100.31620543174402,83.06894401516892,0
White,Yes,Single,No,C,87.77676011387794,E,D,-29.290910709726877,-118.07352625974868,26.56010495587776,55.33547708397689,-133.1525752518766,B,88.42193986731532,32.41655452864835,-9.375605820716798,0
Hispanic,No,Married,No,A,-30.467561493252777,D,B,3.960010224178446,-140.92783242987437,33.54962422529518,-164.91079409692907,-70.219070868876,A,-62.24866858212056,-55.380224129367825,-44.72903433143989,0
Hispanic,Non-Veteran,Widowed,Yes,C,90.91981326850743,E,B,-162.25803897609296,-106.43273889148294,126.43985549446495,-39.899785900163764,-108.63532023950768,A,-146.1499552023022,-23.03450592905536,81.87122035111996,0
Asian,No,Divorced,Mental,B,-70.65243748953495,A,B,-13.749256800317847,-106.01430672935241,-0.9833029750892848,218.7605527554735,-5.043235950533886,B,95.61442276975856,-38.43948320281968,-40.443502795835876,0
White,Non-Veteran,Widowed,Yes,B,91.84741601124048,E,E,101.85470528652381,34.530192708596566,167.5735939373496,-120.16793213076305,-5.949832225841066,A,64.40920655122294,17.335679982421066,56.382123075676596,1
Hispanic,Veteran,Widowed,Mental,A,45.591615376100705,E,B,-72.17614110519244,-104.73082687842363,6.650459655287795,-115.24627567143901,87.7448339260798,B,-56.24772396574576,209.9943847955463,38.29929888030997,0
Other,Non-Veteran,Divorced,Yes,D,-147.97290407100328,D,E,84.72180125401214,86.53468762474999,178.5972974405478,153.11571416479487,-148.6144828420602,A,70.99232979863145,-78.06338852499347,21.06715650328819,0
White,Yes,Divorced,Physical,A,163.1099192307909,A,C,-135.79292708876062,-215.9604262645362,-134.53957699232052,-0.23853354815210898,16.52090028393196,C,6.329298807946408,-56.06494971183788,-50.222329767236914,1
White,No,Divorced,Both,E,-61.958581875612715,C,D,-177.42168474245796,201.34432771059227,96.51624581175223,20.772596697832586,48.349418877598275,C,-84.08041379163784,1.011056769786492,190.72358197726538,1
Black,Yes,Widowed,Mental,B,-127.9230788705716,B,A,-81.04592717856957,0.7719602102721833,-178.3616280614044,40.60518182728934,-114.98272851528935,D,-53.67530485555739,-87.3930698593291,127.53813949919046,1
Hispanic,Yes,Single,Both,D,-24.59411305405083,D,C,-103.23286328362566,-32.61113447909175,64.87210201007578,-59.88452059678677,-47.32170016654586,C,-78.50029669276903,-81.00982647282608,0.948269514251307,0
White,Non-Veteran,Single,No,B,-76.37800138464065,C,C,50.89420225010629,-112.40463478266764,-13.30537852489907,-93.61757353164036,161.02405770999394,E,-88.4442134549083,3.5699789569035243,-198.34481459681595,1
Hispanic,Non-Veteran,Married,None,E,234.6104692168666,D,E,-164.95857599053113,-60.58119823494867,-17.539148904832143,-353.0298814341306,-111.24843140455773,E,120.04834050187571,59.669967701857104,34.53378588405025,1
White,Veteran,Widowed,No,D,-47.49992941846521,B,E,-144.12366195182088,-110.32839651134623,-25.598746754316842,31.074162584176264,8.86800936995058,A,-62.92201130428313,-7.047786570192767,-78.2266742797737,0
Asian,Veteran,Divorced,Yes,A,-68.42298136194522,A,D,-43.01930824182251,3.3798829837733515,14.768539066328579,86.5479507390786,36.26989650396734,A,64.50542057453251,-8.746700136787132,106.27367179659839,1
African American,Yes,Widowed,No,B,-183.41735342780072,A,A,158.1719861250645,0.41584077694159044,11.104523588417049,-20.267517491958483,-179.80797560384715,A,70.79950394564487,123.69303218856189,-59.15267316589643,0
Other,Veteran,Widowed,Yes,C,-110.9677702621688,B,B,-130.72688435016215,170.51164804709316,-42.375712979440664,-40.64369160339535,2.2417623084487905,E,-96.20615595856397,-57.22454808367269,-84.72186445099958,0
White,No,Widowed,Physical,D,-54.36163802953495,C,A,-36.847347017640196,166.67174898745228,-110.73706710552456,-24.447712445146447,-78.27146128686067,B,101.12705432747795,-19.36870302908321,250.90443521919275,0
African American,Veteran,Married,No,A,-17.413821071396924,B,E,22.164237293689947,74.44625081142102,-48.90022010366822,9.676809165706155,10.249671235025506,D,-130.03581734901766,171.61735175291219,25.033512831739625,0
Other,Yes,Widowed,Yes,D,-22.576256492183962,A,D,178.85895112229156,-106.30764289642345,-30.462137211291374,95.12299552035837,-152.16867954004186,A,126.37762392625906,122.4539097564498,47.700163665774404,1
African American,Non-Veteran,Married,None,A,15.120415556172642,A,D,19.199222082925267,20.061572430842446,-148.3729309493005,76.77313319439058,86.70801936158747,C,-30.265201088116623,52.1495598844684,226.82730998871935,1
Other,Non-Veteran,Divorced,Both,A,11.61026932899794,D,A,-3.215655704537676,-36.37374508603426,-89.40627021168801,75.17973754352766,85.92451702166998,C,-196.0732855876781,-47.573820353643306,99.21248159941042,1
Other,Veteran,Divorced,Yes,A,37.068600824879596,B,B,89.29172145077513,-18.451191542865704,145.2369277081693,43.08737382750631,-22.097916435284244,D,-90.6606690232125,86.84126859745024,118.4534734989233,0
Hispanic,Yes,Divorced,Both,D,-106.57103810655795,A,C,-142.23966626265033,9.726934118376942,15.212398085469845,124.42805877677961,105.79910039834408,A,-242.55363814008564,123.96505275732643,-14.838161073574613,1
Hispanic,Veteran,Widowed,No,D,-78.00003428565965,D,A,-154.34696800706004,52.416649573813366,35.3933893348964,-225.61826884816008,27.612195411073497,A,-27.866228307771696,7.060095369666391,-145.04354600185488,0
Asian,Veteran,Married,Yes,A,31.046935974839567,D,E,3.773019942439099,82.04430046786962,3.417252020479856,96.46617506314887,5.88239413037169,B,-2.1146501847598707,40.69797969056546,-15.550906588705024,0
Asian,Non-Veteran,Widowed,None,B,-176.40528359885607,E,B,1.637065457256728,-43.67040217010384,63.00313436967594,118.67433539397452,14.071204120270508,C,-3.091051169719807,-26.45644417475048,-118.06445652609867,0
Black,Veteran,Widowed,Yes,C,-106.47226929325122,C,C,48.935678824629456,63.992190948673766,90.85970396522039,-13.262421152729448,-232.4300565254165,E,-146.16115801690128,162.2766327408243,118.30812243686042,0
White,No,Widowed,Both,E,27.76747613787023,B,D,-77.9447839683436,54.02009893476944,-153.21714741503746,-75.95833514878555,180.80104544126584,E,42.45997586579604,-77.45393025777281,44.00453791868158,1
Black,No,Married,Mental,A,-53.78809149754583,C,E,-129.65144802440219,29.378897600881356,36.62758023942193,-15.495477670390109,-60.8415057016861,D,-17.35578293162571,-36.96252188001672,-60.9000908453622,1
Black,Veteran,Married,Mental,E,-6.700744992862336,A,B,31.74818313897598,100.30135475092253,139.26526102605442,54.192924456521816,-96.44615930335678,B,100.24487081453677,-12.150427971987071,106.08006262677505,1
Other,Non-Veteran,Married,Mental,E,-24.355193754150665,A,C,27.444214379312548,287.6300778210719,68.10081824610033,-79.6405980674234,-176.73146010763548,C,40.18406886184397,71.96634065682123,-115.30994866303969,1
White,No,Divorced,Mental,C,33.593773737656804,B,A,-46.34134234918052,111.72688351688898,-35.3793256135691,56.15753420101222,119.60854252698796,D,146.3265995635475,75.18119090663747,183.56419170020348,1
Black,No,Single,Mental,A,7.894253404469301,D,C,-42.98989251181967,91.99718160114291,111.75130724377583,2.223073735464851,-65.99040790096285,B,34.32893239820671,69.9037908243679,49.47387700191134,1
Hispanic,Yes,Divorced,None,D,134.8693471884137,B,A,258.76000812372024,20.34284881331044,-93.78598372345323,98.17135977102143,-43.48513843114048,E,-134.8976249144547,151.64552674081133,12.954370937382484,1
Hispanic,No,Widowed,None,B,-25.006182995315285,A,E,49.24651995996621,226.41204411850165,175.55174983593,-268.92070310714973,53.97345658370596,B,22.385587082906618,-41.544617461143744,-68.33072450171449,0
Other,Non-Veteran,Married,Both,A,-63.3813475299113,D,C,259.36668360182125,23.530825187023794,-146.68088288790295,-55.5027162868179,4.210897687406798,D,122.17223672441595,151.4426298539925,-24.05831115670321,1
African American,No,Single,Both,C,57.930536536312594,B,C,22.358562202632733,-83.16454094984161,83.69944009035825,41.849937350635116,53.728054233868626,B,-60.63752545408807,-42.13125819435656,75.426318931753,0
Asian,Non-Veteran,Divorced,Yes,D,48.40995871516664,A,D,86.15102946584598,-46.24459131332313,47.394114513679156,-64.51295575660642,196.79141194191553,B,100.97745466812098,34.73606202147001,117.1735522550656,0
Hispanic,Yes,Married,Mental,D,119.15171086210499,C,D,22.789116711508438,-3.5289355643819,-67.31268210593001,183.09020368283925,-16.85305398534042,A,-35.59427607204132,-15.258645577690707,68.87515777864715,1
White,Yes,Married,Both,A,145.6947030342065,C,E,64.17190059807528,124.08372038878079,115.33651970675866,113.49769880660341,125.85279660258661,A,84.88151046622714,77.50813507344287,151.7843195898701,1
Black,No,Divorced,Mental,E,-135.86332022565574,C,A,19.348991998271327,-58.34164878934459,6.319980240956849,144.0330554396801,275.62656167577467,D,-83.68682975215229,14.952446949875553,61.246820793750935,0
Asian,Non-Veteran,Divorced,Both,A,-53.9096769959221,C,B,-222.49185375485183,56.813183554846546,52.06901948627461,9.454463049552258,128.19367561186453,D,82.0861787820237,233.8914007591192,-36.580463586615664,0
White,Veteran,Married,No,C,56.70489040555664,B,A,-0.27324371746784415,-21.02210994224597,-29.14165420521448,-4.3277157769513055,9.406174327215583,C,-48.82088709103393,100.6784617518503,-81.87080003546532,1
Hispanic,Yes,Divorced,Yes,B,101.2608058486459,D,D,56.353100820190086,-199.36432300677595,13.56822462997743,80.75653847346254,-125.18337122573983,C,94.36795124997961,72.56717407294043,111.60494770628723,1
Black,Yes,Widowed,Mental,D,6.380169628154718,D,A,14.909013333414814,33.60491062894958,-144.6014379373284,-77.79404779179173,-214.56135785623727,E,136.12230998651222,-38.035147889622074,-116.03028566084647,0
Asian,Yes,Widowed,Yes,A,111.64762718581163,A,A,-51.166276621820785,137.48342493234549,114.73211181263969,23.120962639767495,68.72212908178936,D,234.4908563573473,-156.48205620231715,30.253207123373077,0
Black,Veteran,Single,Physical,E,-68.6933782228891,E,A,-34.33438090005127,-87.87728687318327,50.41230492272992,-149.4577799385736,-66.09718699474335,D,-6.1993354288446945,34.86750785547835,146.39721145663955,1
African American,Non-Veteran,Single,Mental,D,-50.50401837390122,E,E,64.11462772192287,20.1534901798924,-109.45770361365365,44.96578849235476,-22.480375755410925,C,-23.378324677494557,-24.769884083452464,70.07130185235614,1
Black,Veteran,Widowed,Mental,D,-61.62914895402607,C,E,115.36585763791851,-22.537470229464585,-127.56912140371561,14.02935480469914,-15.223561156228458,E,-0.11754988051129768,52.585832014386526,9.553621467429002,1
White,Non-Veteran,Single,Both,D,73.62732512312758,A,B,-28.85159523322256,143.15542075075197,12.004098987857123,-37.9274799955378,-37.177175995976896,E,126.14151021192032,312.86993895742825,-334.08576852171666,1
Black,Non-Veteran,Married,Yes,B,-147.76799213373891,C,A,30.47551154133796,-162.88259222320104,-33.0043375304642,-7.798442992515511,85.31785252512783,D,28.24189649662257,-4.778188783036337,-232.8435623792114,0
Other,Yes,Married,Physical,C,44.48752207058492,A,E,36.55252286684307,170.2163959481275,137.4412232688285,85.55370348071378,-100.64701176223629,B,-23.09854254632028,-118.83623300554153,14.606915385584946,1
Other,Veteran,Divorced,None,D,4.972068530707191,C,D,-57.1922482796417,-74.18399096878716,90.12970967484767,50.4044933897448,29.56355765002632,E,11.717129662013189,-106.26254271037496,72.52461414156653,1
Other,No,Widowed,Mental,B,-21.88074037993872,C,D,-32.00098403634098,35.220233115919704,-121.90604344237575,32.445195132220825,-273.45944641182723,B,162.71108612869637,-155.08402434309005,196.12072690011377,0
Asian,No,Divorced,No,B,-1.3101813896950099,D,D,-207.38701946651042,157.64345484085376,-125.2151175691589,13.017357829234596,12.437437866343416,C,104.90090341373259,-233.39796614870912,120.7916693609252,0
Other,Veteran,Married,Mental,A,58.49163469816866,D,B,-102.03821595193523,-89.73594768988423,-52.39170415182226,-33.25864452269914,42.82158183389011,C,33.145324537322864,-28.098052197428924,-77.0027343829571,1
Asian,Yes,Divorced,Mental,B,-2.5732420258088524,C,C,-6.355394143217804,-10.36910758748362,-61.19409364348315,-129.06553576901786,71.82503441444499,C,28.393919732598494,-62.35023138701974,87.43331961377223,0
Black,Yes,Single,Both,C,78.6923456836393,C,D,26.87228116266492,165.61296961140476,115.27587241925332,120.20969977378613,-54.67428266247022,A,-23.701688337430767,-3.8127263087881094,-69.08751738572774,0
Black,Veteran,Divorced,Physical,E,-98.43726727222759,B,A,-101.2106783563882,119.57913137908301,270.10115642332903,-26.813764327394384,57.467612100412424,D,-80.55182215850587,-18.169473362756733,-6.16649831763398,1
Asian,Veteran,Single,No,C,45.63325235196362,B,A,-115.96209011139453,213.86404357460825,134.3123360789781,-68.62031691885333,-152.87532957886327,B,-31.75374782154739,-169.3191864977667,25.640539122993555,1
White,No,Single,None,E,77.25729757985891,A,A,90.19179068213337,-27.88000937479292,-150.48119037133532,-3.0013840476906464,91.47265808899107,D,102.849091692654,-22.407733434957542,-32.2501434627318,1
Asian,Veteran,Single,Mental,E,12.504629475172452,E,B,-185.36445233514593,44.246010690525665,-7.544905879071119,135.7100988419567,-122.70088249813836,D,-58.04405242180308,-8.529203495891736,-184.06525089231062,0
Black,Yes,Single,Both,D,-0.42588153295454656,A,C,51.09036184014511,9.047195548366645,5.007517585602764,-44.05017096750339,-61.457978685996075,C,60.37147904913527,-37.04543174634773,-46.50346745075434,1
Asian,No,Divorced,Mental,D,-127.33219836497139,B,E,-125.65677532383448,-73.31110401074979,-13.657443301351535,61.88561789556339,-28.62178749308264,E,5.737278208266117,-144.28510158715326,7.775698051254026,0
Asian,Veteran,Divorced,Yes,B,-38.62315523097506,C,C,-33.22239286118822,22.556787015523064,10.721160913405543,-42.046033132811786,6.621810766420615,E,-34.20192833171527,41.9045890162359,7.2142772325532265,1
Black,Veteran,Single,Physical,B,-33.97691884975272,D,C,-71.17404346311595,51.616332356836296,-18.393011585355346,110.89803626873733,121.37843310581032,A,-249.58439859003602,33.196856593030326,-80.6549686585939,0
African American,Non-Veteran,Widowed,Yes,D,197.30863933702162,E,A,-29.853106819038334,69.58202733259752,78.97087446910295,99.34996705399176,-156.75378211296604,A,103.657778876103,-9.596294800396674,-110.17556870807326,1
Hispanic,Yes,Widowed,Mental,C,15.951893570113493,E,B,48.50814813055917,115.44243079659941,-50.23023916210776,43.90148137480906,-29.904187523354782,B,67.9412815435825,203.9180621080715,34.45941688443702,1
Asian,No,Married,Mental,D,-37.26609674081583,E,C,-157.13409185185412,-189.22342267178632,3.5413787061088406,3.6453220689715535,17.07190843699571,D,-27.236312177807797,-49.55521482129906,-36.333106389643596,1
Other,Veteran,Divorced,None,E,130.35796755672828,B,B,-121.63243215016149,-72.56311791716202,-97.08201837332815,-27.981965394248736,-56.030345386597745,B,8.571817067576298,-81.89271453709185,-88.46997493261435,0
White,Non-Veteran,Divorced,Yes,B,-44.47805730600026,E,C,-29.607178208268465,138.621062806375,82.35068889409848,-181.4461100305368,152.0873671670702,E,-35.29513514599817,-75.59623943152667,35.38620565949525,0
White,Non-Veteran,Widowed,No,E,79.80044110068785,A,E,104.85947428880078,32.967048342015964,0.7226998363230566,79.71391733320564,-196.25410017791248,D,-174.02643144413545,175.09612447163727,202.63279654512084,1
White,No,Married,Yes,D,-18.51184597042977,A,A,38.449969094253674,-49.3387760118124,21.83537233928051,-81.38799531275524,0.5135096879168006,E,-233.37666159416108,33.89170396228055,-109.03820559692605,1
White,No,Single,Physical,A,-83.06444389958052,A,E,79.19352389547502,-156.93686227498577,-105.64262874278181,-27.08498024317734,-43.886627388765554,A,-128.1701203868405,99.08106663815866,30.932406464968494,0
Black,Veteran,Married,None,B,183.60937013325545,E,D,63.57752302381974,-81.3236540348161,72.01912472058078,-182.41137028779528,-39.55886501254696,A,-70.1347319561693,20.584000544004503,12.913650210553723,0
White,Non-Veteran,Single,No,D,48.21615993121728,C,C,57.38530077437892,-131.33976530126807,79.28887154482916,-40.28367413032312,115.1760084341696,E,5.202902277855889,-109.20345945645771,-164.7647229327858,1
African American,Non-Veteran,Widowed,None,A,138.92331127497636,A,C,-34.440929868969214,55.5361970966755,-59.35825229661722,-77.5800185492824,25.933673821019454,C,21.852944443840332,-73.7520749212197,22.99738192568038,0
White,No,Widowed,Both,D,-24.33916832855164,C,D,22.928619059996038,33.59212987695817,-18.840670694997925,-67.78126057255653,-72.96110678870683,A,-77.7928509160385,8.587666188064476,113.36618585226357,1
Hispanic,Veteran,Married,No,D,-74.58521583928702,A,A,105.59986150865508,252.24066414511594,51.42456228256525,-40.740949930222634,23.406195667675984,E,-23.960196945965826,78.38225365171509,-29.862636078754516,0
White,Veteran,Widowed,Mental,A,-69.36322718062084,E,B,-1.2950519823635807,34.24797913317399,18.155751857143414,-82.6488138017752,1.0764174576489836,E,-218.1455438767446,-104.53663800859012,-64.19577562839717,0
Asian,No,Widowed,Yes,B,-99.55808746038623,E,D,-84.660024033009,186.2844709413011,-64.32846541857283,13.162690954485493,106.739199383731,C,99.13492994478,95.34706521244034,-40.30239965895196,0
Other,Non-Veteran,Single,Yes,D,99.93743608163486,E,E,32.46673751526528,-108.56201450742793,-44.785826973561335,3.615664223231083,187.68815304098126,C,129.98049824400678,64.81864417695085,-247.52921209790748,1
Asian,No,Widowed,Physical,E,93.39606804461282,C,D,-52.02628742060848,-68.97213939324084,87.80388763713573,-53.88761989585746,-15.242867816095051,E,44.585926447314215,22.322167709611858,-173.58720180839765,0
Other,Veteran,Widowed,Yes,E,-91.72173700843197,D,D,-26.492970320966304,-167.79720636767797,24.324254369369417,-47.46368131771514,89.25000396303255,C,84.19470357774611,40.76962346963495,111.61578563938038,0
Black,Yes,Divorced,None,E,-210.23951538749378,D,D,36.55181400982402,52.711429983586044,-58.85210007101479,101.23799189968707,68.36806241648948,A,-146.99613814022095,-70.04495075530895,-49.67262078378828,0
White,Veteran,Widowed,Both,E,49.54399060660661,B,A,-94.91418418880741,142.18588936358444,-25.802870680373807,37.4050937261029,-162.51070241817723,C,-42.31779516865543,-7.171744801408732,-127.76933072885122,0
Other,No,Widowed,Physical,C,56.734823965806335,E,D,-19.953738452431725,-13.857202263268215,25.428932408984572,179.60224088999342,-126.22073457261132,A,74.47139183743641,90.23680996832883,-101.0989405564972,0
Black,Yes,Married,No,C,-31.14362572108137,E,D,10.50063919255873,-87.66890250384729,15.278947204978497,-184.2660966855909,-169.20059433127602,E,218.20780131352643,-26.364678269737563,77.67040850781382,1
Black,Non-Veteran,Divorced,Yes,E,-128.73000476305606,E,C,247.27386031340615,70.84621603536256,184.53397082115495,-50.68584863050402,75.62071347284328,B,13.866349759729694,43.90489447709956,69.60947036201334,0
African American,Non-Veteran,Widowed,Physical,C,-5.538502117436632,C,B,-145.3817357283094,9.177468060661113,-38.56929224041829,-109.99169120577687,190.5509517564884,E,194.22157012024323,-40.62193316098854,-50.551310756293276,1
Hispanic,No,Widowed,None,C,146.39039488854675,A,A,36.355440736862214,-194.40329166011267,-31.04909396462996,-77.47273033372217,-24.51476207879984,C,-78.16026974072443,-31.137334814595054,-54.173678356045315,0
African American,No,Divorced,No,C,-144.90120113211958,B,D,27.936869989125817,-8.679609769227167,-171.52349007517898,-19.458035592881057,64.5061320465236,C,122.2608394489373,-166.89669994413748,158.9147952696953,1
Asian,No,Single,Yes,C,-116.18891822770382,C,A,252.24726938329042,-69.7186691162225,-166.8628469938551,109.87929068182174,-68.9679603306805,A,98.31757688061991,167.65550419064127,-64.29131496158129,1
African American,Veteran,Divorced,Yes,A,-39.426982811530046,A,B,-54.172922085801275,-125.21779827798198,3.7306257144433634,4.311976197930277,16.909659528777468,D,-82.79446160463984,-10.061691022441691,13.266155402928137,0
Asian,Veteran,Divorced,Both,D,126.13776887536427,B,D,-126.7567498902481,-150.24605559492673,-222.79676991563485,40.78473869840112,-27.05283654249278,B,-135.61255313208022,53.60250690738949,-39.92782821850008,0
African American,No,Divorced,Mental,A,-2.6582358205006713,A,B,77.8246086801537,4.587247955696648,-35.06583823700257,-29.08087568795731,0.4251497236243235,C,-154.6181350852214,-66.60277356849976,95.76642290656055,0
African American,Veteran,Married,Mental,E,-88.53763941090993,A,D,68.62693979593524,182.80765387710096,-80.66809922470442,-84.2704204763459,89.13806245223918,C,-81.89575396628973,-18.330192847568473,105.22614253394191,0
White,No,Divorced,Mental,E,-296.7371420082702,A,B,159.48391996652825,-15.578307694656623,-41.78563647174939,51.371639012263735,52.393927299289366,C,82.80666443994798,16.93949254918653,-95.01278219676513,1
Asian,Yes,Divorced,Yes,A,-210.8085308924594,A,A,-142.83192445775606,-187.50345196237964,-35.30174113404971,196.6541139290872,-157.2684111373852,E,-212.84653881971778,-156.64397247169052,56.34836049903775,0
White,No,Widowed,None,C,-122.86108789428735,D,B,-159.98820584888026,95.08049028258293,126.16992340229456,180.86269879042632,0.6697190720548171,A,80.8785006467012,-6.716257594795626,-112.70326082839514,0
Other,Veteran,Widowed,Mental,E,129.249719514876,A,A,95.82031596178794,115.20089562870272,1.721653559459246,-54.78572721714916,-26.84856618918258,D,148.13678018723,-110.62313767100267,35.077927688085346,0
Hispanic,Yes,Single,Both,B,126.12826093700933,C,C,-107.42291670021996,-96.32208713484452,-97.4924300789958,250.64109958492827,-45.89690341084213,B,-153.79960635352327,-78.03061553723822,-53.2753086685173,1
Black,Non-Veteran,Single,Mental,D,50.475262920240574,E,E,-4.111755825051534,-28.292489375395725,-5.367880587338305,-147.73231423173115,3.6608379573809073,E,-215.06022683230134,96.38760633531811,62.112903629605086,0
White,No,Widowed,No,D,66.27417327799719,E,B,8.174734475030455,24.917265983210378,-18.604934836642226,-129.77437867465596,-104.82844878651521,D,-40.876696221779866,74.19398130290436,150.5056158308319,1
