veteran,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,target
Non-Veteran,-63.10865186520716,D,C,136.42277319158808,46.15027098810463,E,23.07297086454166,1
No,103.50397837722485,D,E,182.08919619399705,62.1733619751697,D,33.99237833609731,1
Veteran,142.74130282785947,C,E,30.232285395507624,-122.2874099335177,C,135.70191535269737,1
No,-7.015381639333899,C,A,16.84822616837706,175.71792336121428,A,-41.00170773771492,0
Veteran,33.12733908633767,B,D,-133.58040636993863,-87.77856160821672,E,13.258625407031172,1
Yes,-203.579463112499,E,E,-33.18636972378503,-102.32311063498867,A,-37.51913132397156,1
Non-Veteran,-23.560459593792558,A,E,-17.919857217737288,-7.257983155348681,B,109.8312752272836,0
Veteran,-217.32063882931305,C,B,24.604074518921564,8.573026573003824,E,5.876514979999211,0
No,13.765603192354515,B,E,-5.227948857263494,-122.07699933113454,E,0.8310737362082713,0
Veteran,11.167754973359212,D,D,-44.641889594935776,126.11585650701367,A,135.83720126427653,0
Veteran,58.00169336370142,C,C,-130.03009897453737,102.13939705699713,A,-110.35970052982553,1
Non-Veteran,1.0971622820956615,E,B,-109.30045305868428,-171.9888222393021,B,70.86750750647735,0
Yes,-60.41681294085034,B,C,101.61871570642622,19.887851777252884,E,9.441583979276594,1
Veteran,-110.04031427869178,E,D,152.89825453281028,-19.436889612926027,E,17.94571874740378,1
Yes,14.644159905020643,C,B,-41.796611625516455,112.21470445706228,C,-104.51962574190254,1
No,100.6804706328464,A,D,64.23506230649981,72.25811541732489,A,-179.8940404042823,1
No,-48.313660752033435,E,C,-84.91424673139693,-19.932984402542537,A,-65.54071368762051,0
No,68.05225878173475,D,D,85.36462157390689,-15.04647697539859,C,13.718333094370077,0
No,25.51068064740976,C,B,168.76909668501446,-62.78595631510324,C,-27.58373900612943,0
Veteran,5.852822719896359,E,A,-13.360041492081354,-175.15289691977372,B,-12.773789364919805,0
Non-Veteran,-18.845221372688854,C,E,-59.39608715820196,36.49363970203215,C,-52.28125677455202,0
Yes,-223.4090799977694,E,E,-85.13139987602312,67.39554797322218,E,-58.62427145547324,1
Non-Veteran,131.2959980649947,A,D,-38.39662810383812,184.602566594945,D,108.25433224795171,0
Yes,34.796735285725475,C,B,-39.06342559180504,-10.714847259581802,D,-25.850315114113958,0
Yes,-77.04877445402796,E,B,-27.80760235859424,-54.98083127250931,E,3.595931225956285,1
Non-Veteran,-93.65973730896229,D,C,-170.0256792871689,71.5230937671677,A,-64.00614693494485,0
Yes,4.429446896223242,A,D,-99.29137491226813,-74.01907726003138,D,76.41661008989368,1
No,91.4900441617915,E,A,-83.7919378624978,-61.14951643242286,A,32.07640692801764,0
Yes,-99.57840211199192,E,A,-75.59895741129357,-20.489218983094993,D,139.6053535876059,1
No,12.134084846525187,E,C,-177.3868093531898,-20.341773176866138,E,17.737319041883637,1
Non-Veteran,-19.445561573629874,C,C,149.67709623905634,-1.6399614301910725,E,-145.27586630325519,1
Yes,-57.54815024448769,B,B,-314.27506253816784,79.78733606765266,A,-110.44165332752986,0
No,-89.21866920402638,B,B,108.7050405110416,95.17554621174905,C,-32.06235760121879,0
Yes,77.94962514841102,E,A,-141.824127869666,85.06552353182275,D,-42.62674140444557,0
Yes,-98.77258608712044,C,C,-124.48340263271325,28.2045738142863,D,-160.95419818259285,1
Non-Veteran,89.66762768063245,A,B,-91.2698046629967,-113.93171593428859,E,125.95710744523703,0
No,-21.703108554103927,E,B,197.11331507660938,-133.4031067701217,D,-42.9300032875323,1
Veteran,-15.36277784332612,E,B,-36.49345334664813,-116.26724437994905,D,-28.347865217352826,1
Non-Veteran,-186.97651700382698,E,D,-173.97782822096798,-79.00893742961654,D,-140.14198177377554,0
Yes,71.02686024175775,C,A,175.67221388939575,90.07492828924254,D,-112.37721074699789,0
Non-Veteran,-30.611033317729508,D,E,-108.75002131466331,57.42815922172666,D,-247.14737569813,0
Veteran,23.04365676011474,C,C,52.37476562874338,153.66745096816524,A,-178.17263007511636,0
Veteran,55.24850192639694,D,B,-163.97024742249246,129.93586452445382,B,-110.03969923250602,1
No,50.39611991664893,A,A,156.97206974081536,27.159810808625632,C,-11.796127193870632,0
No,18.9502340439201,D,C,6.670395271412344,41.384263504773536,E,54.57910829604782,0
Yes,-37.315081928116086,A,C,8.842924759478473,13.465180809983732,C,-124.29659443784931,1
No,-24.659776712471803,A,C,-4.157309472579121,-36.916814545361056,D,159.06597615985248,1
Non-Veteran,80.62816038243355,A,A,105.09971845126765,-38.52429950873222,C,89.04577881257507,1
Non-Veteran,21.507360969538286,D,A,231.5867388080984,-22.23362259277319,C,-119.50839018378245,0
Veteran,-97.1210513754132,D,B,169.1553797133514,29.84231385900206,B,-7.177051920406746,1
Non-Veteran,105.1045412397803,B,E,-18.690216424556787,49.512073582007524,A,-11.524119896283304,1
Non-Veteran,33.145412820377494,E,B,-3.395817180210929,152.4582690293977,D,160.00186231868548,0
Non-Veteran,136.0234743976433,D,A,146.89775647301775,-31.681620585730148,B,-19.4083001905354,1
No,26.59633421861634,D,C,182.6501169387609,-65.99520460833716,D,5.16967622232863,0
Yes,-85.92445558953963,B,D,69.15616718233589,-50.99382649356272,A,-83.71633835152134,1
Veteran,77.66324800943181,A,D,70.15597584087546,5.971367825922116,C,98.39322544639184,0
Yes,61.86878781945422,C,C,-46.719525904011675,44.033523171093215,D,-141.089853546584,0
No,-211.88214614807373,B,E,-7.933448660709966,-124.15202292039609,C,154.500300100839,0
Yes,43.447038538214734,B,B,50.140719456706194,114.91707277348509,B,-119.94864771459672,0
Veteran,71.25952952011272,B,E,-1.2897051513483375,-9.69459906018124,B,-10.907043970434387,1
No,55.02602046949637,D,E,18.846549244592584,23.94341398522418,E,-27.001683904399513,1
Non-Veteran,89.74068199315565,C,E,-89.13456390476118,125.70722875014944,B,-95.75343407973949,0
Yes,30.598791864062246,A,B,-16.81501194265492,-71.4012178259472,A,155.39292659934475,0
Veteran,32.32255879343614,E,C,-235.76674835434693,-83.0353625209672,D,-30.108882633615185,1
Veteran,-33.35073399046794,E,C,4.8856916987993,154.49473956378878,B,-20.02772695941753,1
Yes,107.81305505890555,C,D,7.795067767827907,-41.01350580976993,D,8.147070097136591,1
Non-Veteran,85.61820317381057,C,B,-34.59902116196923,94.31537149127101,C,-96.65368307492271,0
Veteran,-36.661723581014996,D,A,-211.01534634042318,136.5607913752345,E,-36.028916004843126,0
Yes,17.56008404499265,A,A,-121.15252076887646,-42.82822771046419,D,-163.14761465623596,1
No,48.583674857011175,B,A,36.30784726276666,-181.91621224390934,B,-92.41119396037661,0
Yes,16.297308250504724,B,E,42.1622805883099,24.76835218573495,A,77.13024428415625,0
Yes,4.730622364283469,D,B,30.74691133319798,2.4651886344098712,A,-113.2846906230676,0
Yes,90.51464028475203,E,D,-38.53863333249411,71.21871601677765,D,-27.955909426999586,0
Veteran,-19.5591424386272,E,B,22.62271120521839,-133.63828982667974,B,0.48353188422204557,1
Veteran,-138.17852223077944,B,C,123.48926065542669,49.251718885300775,A,-106.22675800558716,0
Yes,32.50112264652824,C,B,-161.192686233159,-33.15780181388831,B,73.31323596376005,1
Non-Veteran,29.87588600726597,E,A,128.0031179622513,46.44534483881178,B,-29.942849250967495,1
Non-Veteran,23.373029832240217,D,B,27.467939905125032,39.19176379282659,C,-52.277840746100644,1
No,-40.36928023925762,D,E,38.8558267923849,-54.06463031299747,A,99.35397494017681,1
No,153.94296212658816,A,B,17.273688343854268,66.686209583764,B,48.58251353703937,1
Veteran,-166.572489852472,B,A,-82.06670202036003,144.383817010337,A,68.96165719288129,1
Non-Veteran,-24.11677551063071,D,E,-89.4238927812885,194.94336000245804,C,104.40903252821796,1
No,-214.8799077350752,E,B,-34.168642833187725,73.82613894933297,A,105.54872166956639,0
Yes,45.803045845412896,C,A,51.01215320438583,-118.30353012569381,C,142.85819816619068,0
Yes,-144.32801817758957,E,E,77.77487004242579,52.36653560219236,A,5.160524391783109,1
No,-27.46866900778467,D,D,-101.97875782048686,110.75787672866085,B,-151.6034541160621,1
Veteran,162.80405980144778,C,B,35.22674306181446,127.0374199516751,A,-15.386641505541657,0
Non-Veteran,23.291206050125353,D,A,-68.14708085997316,32.48789318156747,B,-16.44037743042619,1
Non-Veteran,-27.132579788202538,D,B,-163.82246537284527,62.75500775064501,D,170.83208689790484,0
Veteran,-108.47932854619604,D,B,191.53365507578349,91.95790947193919,A,158.60244680976623,0
No,-129.79935924619477,C,E,22.23908441632951,-32.436763054304826,E,-71.35464511790498,1
No,60.35981873863929,B,B,-86.0322017310114,-125.93147436702074,B,-91.61263163994575,0
Non-Veteran,-23.790166305316767,D,B,-86.80181889725355,-57.285521692023856,C,84.30067991805174,1
Yes,-12.395826942007904,B,B,118.85903534336589,143.97225248173237,A,80.55559819006851,1
Veteran,108.47477700026533,A,C,-3.6182170870275145,-10.961702229607663,E,-52.197556399460495,0
No,-223.17103560581074,E,B,-10.447230022275438,80.22904726825898,C,-71.2970147699949,1
Veteran,137.4935605632186,B,C,48.08658387872578,-100.8575975217022,D,-73.99028738457416,0
Veteran,72.29880609989517,A,D,33.4319023540578,-4.915467176735689,B,114.02939005086799,0
Veteran,-68.18802292494142,D,E,2.7066310249867582,106.84791996531669,C,-39.14510950153559,0
Non-Veteran,21.301970601575526,C,B,143.34230545436176,68.12200176654676,D,-112.29474948425818,1
Non-Veteran,-51.3895488052453,A,E,-26.43200773366511,-18.385435718523464,B,-113.19318373011167,1
Non-Veteran,25.45688702869872,B,C,48.62357864079185,-85.23131512285251,D,-39.06040490537147,1
Non-Veteran,43.02805642100962,E,A,-30.601841218023413,-87.73070296876084,A,225.54524824286975,1
Yes,-50.95151444224103,D,B,-36.54896228650938,-17.469595456337405,A,93.44596042660052,0
Yes,1.2581281098093424,B,B,170.5824904585079,-5.469577884819345,A,105.25295633713651,1
Non-Veteran,-43.71318870855252,A,B,-64.05559177594081,40.903591290537946,C,-64.76383524711669,1
Yes,1.012933657781825,B,C,-49.094903502584536,58.96864048257857,A,-31.394272843579685,0
No,-30.480479170596496,D,E,-89.44640294053224,176.94117552220735,D,-143.04973145566734,0
No,87.8297260084668,C,E,86.96333129518614,-75.71953140436389,B,-130.9946131521791,0
Veteran,-19.505977201150152,C,C,116.54736624639774,-106.6779726052816,A,-10.741705743514638,1
No,311.30465799634663,D,A,-60.05603924447242,56.342650381697446,D,-41.33367972156986,1
Veteran,93.15124151838906,C,E,-215.80531737173732,171.40240709675882,E,109.24937522202778,1
No,-42.22762011270966,E,C,7.451978911118869,31.797969947610618,C,-42.668464170570644,1
Non-Veteran,-239.13230652082325,E,B,-87.98096541395462,63.58090054602362,D,-17.790869131560584,0
Yes,95.37733533158612,B,D,49.04428816154336,208.3089534661843,C,-69.30561459642709,0
Veteran,-149.52083501510444,A,E,-62.4358506570563,-202.17167268420474,B,86.30995728206845,1
Non-Veteran,25.97747197653717,E,D,118.35187082269026,59.81599296987814,D,-61.290520296483884,0
Veteran,160.84986564185004,A,E,-60.747864138842274,-107.0958362036938,A,-234.1596870518485,1
No,226.44619046865677,C,B,-6.207676931961991,-243.81170110960716,D,86.49564701729221,0
Veteran,-78.33234010912076,B,B,-24.859124528366593,176.61586090109742,E,111.50934978473703,0
No,-50.11318428280273,B,C,25.991589847251962,59.54161417265406,E,69.89043919917462,0
Veteran,-54.106294975624344,B,B,-223.3566163344841,-79.90478723867254,B,-13.374172864434279,0
No,-50.33402528912268,E,D,141.8429685661472,-86.43894115589347,D,128.65030795789062,1
Yes,34.56121677102479,B,B,24.323364366395573,-27.89101380292287,A,-21.449413687979046,1
Veteran,-69.34391967717926,D,E,27.36272248952342,67.65338890279023,C,23.308446648910486,1
No,-14.064075716130336,B,C,-288.2251036421097,-51.06635303296244,D,190.51444026137736,1
No,24.539194102044153,D,C,-25.05388132621922,-71.04785235864365,C,-95.65118467648108,0
Non-Veteran,0.11523071589149983,C,B,43.2365115780382,156.16101631738266,E,78.94351728730564,0
Non-Veteran,-76.1224790370539,D,C,3.024250818523868,-123.18178281301246,D,16.630112094556825,0
Veteran,-34.16247159577574,E,B,0.14867343235754027,3.028769859296526,C,-21.87234224003387,1
Yes,14.711024204547781,E,B,132.0988065871358,209.4369003056395,D,127.40531763545052,0
Yes,-93.95914190694799,B,D,165.54039439526792,-80.22631360229747,B,-45.84856710189349,0
Non-Veteran,104.665661369654,B,E,-14.989181995959477,-146.76002275576693,D,-80.3934306643813,1
No,171.92630148593418,E,C,-102.1666868011968,146.88684783422715,B,59.59345065477867,1
Yes,87.75116164731503,C,E,-38.18547440796057,69.98701922045989,E,-70.04049195308308,1
Yes,-180.9966280461762,D,A,41.17885999576762,-96.2527801086536,D,-75.88046842450112,1
Veteran,19.66463788828187,B,C,28.1966522846352,115.56317994868557,C,-112.80616530151599,0
Non-Veteran,86.94929177691786,E,B,-55.88383655495029,43.91876810143288,B,-91.25903638956106,1
Yes,113.15438509422052,E,C,-9.843704946029412,-29.328328895615563,A,29.635832320816995,1
Non-Veteran,-258.2750838097355,E,E,-57.2676704627167,107.54739365595279,A,8.877898891212196,0
Veteran,53.25802089560663,A,C,1.544156563773177,-74.32352321934621,D,-108.5695964606978,1
No,213.18892072373527,C,B,112.44893322453574,-116.84507983101142,E,176.58238566434312,1
Non-Veteran,78.07389012311864,E,A,-103.3029564318387,177.48572657337925,A,-5.911383902458027,1
Yes,-177.36446546949753,A,C,-78.31895162644588,-90.04718068397402,A,-65.96401774470905,1
No,-177.81973014193088,B,D,-210.19699510216174,239.12306375715025,C,59.99457785035662,0
No,-12.515612403045239,B,D,184.80736170494333,-23.22423332112545,A,-169.05760082679313,0
No,-103.75521973031371,E,A,144.4751003137889,46.62933010991451,C,103.03970134799125,0
Yes,-30.86484990657717,E,A,-44.480641752596675,64.52676488557084,E,-77.89101901518801,1
Veteran,-32.26406313159424,D,C,94.55163927063197,-53.255016707917534,A,-187.70984809239496,1
Non-Veteran,58.34014043346707,A,C,66.40079339030277,135.56643027274893,B,96.90714845193497,1
Veteran,16.635815916544043,C,A,-1.4148487817830786,241.03631111421012,D,65.80301979903776,0
Yes,-8.058885113737265,A,A,-120.1318807355934,19.636401676807772,D,-57.47287547962031,0
Non-Veteran,-59.80179045161357,D,C,32.05165572491259,169.9142546619238,E,-151.92170443596916,0
Veteran,6.475785920602147,A,E,-95.88920595904791,24.340898074016007,C,183.64705956415568,1
Veteran,-96.30664673476605,E,C,176.44739134940565,140.5856864065478,D,-27.536303009952263,1
Veteran,52.92346636627683,E,B,-59.95391606949914,66.61487627836429,A,111.93858548217612,1
Yes,9.555428331109646,D,B,-100.3021649272616,-14.10805646910128,C,-7.79576559295152,1
No,-18.80616362945403,A,E,49.65893153229471,-20.800854351392807,C,-103.64316332758388,1
Veteran,-55.955527330326596,B,B,-90.88414988776586,-189.81886750471344,D,-150.86884742194707,1
No,-182.86616746440276,D,B,117.8278596182033,-164.31108127158242,A,31.622931542732463,1
Yes,88.96094334032581,E,E,147.70879586483886,-42.01908798643875,E,68.87586521706193,0
Yes,-115.50398156718755,B,D,-25.42978641723943,60.41193620309235,A,28.545744516656548,1
Non-Veteran,-260.7881767176498,E,D,50.011582249159304,145.45945080219803,C,138.0929623439104,1
Yes,98.84747895919679,C,B,-55.72389960823819,-193.50033796533103,E,81.40700843731679,0
No,13.066616745292182,C,B,6.935193061445283,49.307183227016864,C,75.97527817337007,1
Veteran,-72.46182165882216,B,E,40.14015926694448,-49.311717869189536,C,-73.39679885373258,0
No,99.73811644472553,D,A,-148.49608787017522,-106.23234614504946,A,-37.914481440405474,1
Veteran,55.84558773994491,D,D,-0.2399041772034571,-65.71348406067378,B,-175.6537044428918,0
No,-32.02782066504557,B,A,220.31154130984248,-142.5884873104517,B,-212.1091455789442,0
Yes,28.527475294413307,B,B,57.3794068884814,-29.72081951179037,E,36.302819195835696,1
Yes,-90.96568899866477,B,B,14.811133603897314,-0.5647835223027484,A,-60.92609581735452,1
No,-272.5865984054338,A,E,-74.86019044366262,-23.687100276318784,D,13.412438063197465,1
Yes,-18.414707564374027,A,D,-110.16000027742368,62.34308074949173,A,126.74982241559687,1
Non-Veteran,40.08193884711967,A,B,153.87419593448075,-45.46111814275684,D,86.9495519018966,1
Veteran,-204.77243209440084,B,A,-22.269768855008344,-64.7697366538934,B,-219.071917207173,1
Non-Veteran,26.66745775084888,D,D,217.93976878789417,29.197258724237486,C,76.03083667907713,1
Non-Veteran,-343.28870806859953,E,D,-108.34245065820282,25.096176003588273,C,14.58109283897767,1
No,129.3917922078873,D,B,121.62676231140243,-56.40296122957078,D,-35.82302554816146,1
Yes,17.831753349456836,D,E,-154.19530323153455,80.1040355022611,C,-112.41408757567743,0
No,66.38145794905317,B,E,53.090055428364956,24.642251725927096,B,-151.76203266122045,0
Veteran,-5.762065218107685,C,A,45.396870163664694,118.52565908225942,E,147.70078196335496,0
No,49.08539936625912,B,C,33.299404607690754,105.82493150967491,B,5.857492774095525,0
No,-25.81455196345249,B,C,-232.77368681250024,-105.90911597758812,E,11.389662440632211,1
Non-Veteran,174.04820473974917,D,C,-87.02725360646309,67.20323613518488,E,-69.09587355725849,1
Veteran,-10.5289201603619,A,B,-32.4028088196961,-12.369421224694333,B,11.625600772350767,1
Yes,-78.54743433520855,B,B,23.53239747427562,-14.065747353373794,E,-138.62921050831602,1
Non-Veteran,33.277081834250936,C,B,25.05895274026168,-18.102018342360232,E,79.59563610398732,1
No,38.01121201937027,C,C,42.73306111706467,72.5904630584769,B,-57.565903133018836,1
Yes,-149.64276055220057,E,E,-92.47432698433322,233.77465291542435,B,52.45553823651221,0
No,110.45995778106142,B,D,-74.52225231563692,-9.934653688788865,D,-56.50575558887378,1
Veteran,-35.69327427938474,C,B,-38.2804572808076,-56.55302213661463,E,4.364001667656062,1
Veteran,-14.473733428309885,B,C,69.48351292854352,25.6143585411621,D,39.8160619860984,0
No,-51.84972185267519,B,C,27.041062176859263,69.74602364875231,B,0.5695761281495915,0
Veteran,-36.26258800759208,B,C,48.31592613669141,-55.62133833204109,A,-10.42854893906578,1
No,-10.545554301876845,C,D,-70.3954314735035,-6.5813073471460095,A,-58.9511961588443,1
Non-Veteran,-20.890343303087302,A,A,261.35494420814405,-28.55395551161485,E,16.108627414044037,0
Yes,-54.60189049772036,C,A,143.46540250306273,32.9566656270613,A,-100.33925263988033,0
Veteran,12.265422516048252,E,A,300.6265405819748,-4.542547222249953,E,59.49798454403029,0
Veteran,312.6094455995462,C,C,2.423890051114836,46.41283813571862,A,-58.557411804385396,0
No,-82.60840607926266,B,A,52.68992286663023,-48.69207042207076,B,106.12785700805767,0
Veteran,-54.28173219322141,A,E,-239.41489144445504,73.89092366723158,B,-124.13394775574548,0
Veteran,143.89221668876527,D,E,-218.9696713578454,84.26651793362001,D,4.528368369251257,1
Non-Veteran,273.6624503205541,B,A,133.97712462469983,-101.22227150023149,A,-114.58145000408209,1
Veteran,-53.53043517200868,E,B,74.76353706673588,-188.74808141930464,C,88.92689083520445,0
Veteran,138.31657320037925,D,E,190.00082815913936,-79.12688771864453,B,95.77569403272669,1
Veteran,-77.20869678257638,D,E,-81.51385394990763,21.581558334759883,A,209.20713024865893,1
Veteran,-102.43145674098722,A,A,-32.83880720848026,-87.33388250241957,D,-169.79873895064281,1
No,-160.49182504350944,C,B,229.481686159069,-63.90158350737513,B,11.487907483083482,0
Yes,46.856959176743004,A,B,56.915227702422364,-57.74219497003131,E,17.98697850266812,0
Veteran,212.55433065505454,D,B,116.37561252559705,126.8689807509687,C,-170.57476378244937,0
No,-46.35875905803786,A,A,-77.50619755886599,-47.09726199290256,A,-72.14365889956579,1
Yes,-139.8964308590398,E,B,-151.54573841441854,-99.6007701593678,E,-55.40109170157849,0
Veteran,-138.36916577317945,B,A,-149.91554502830078,51.14886613955454,A,-10.66443378002322,1
Veteran,16.763599783030106,B,B,22.2292957501801,-167.61973842922393,E,87.9476957973058,0
Yes,-34.95143028519485,A,D,-83.9941276087925,116.35767879725746,A,-102.48187829680519,0
Yes,17.21824991356425,C,E,21.89552332094736,-69.95752151148243,C,88.47805891147117,1
Non-Veteran,46.5511417309382,A,B,23.04233124235467,175.7548758875827,D,-127.40987937053801,0
Veteran,35.023712130820115,B,D,125.44927276713709,-98.90440709540728,B,23.893103191606926,0
No,43.987415067753595,C,A,111.42505097636108,102.28499325153064,E,175.07134149950085,1
Veteran,52.71406848106166,B,D,-12.888778330231023,11.631777852622216,A,-72.14644524404893,1
Yes,-108.36636686398317,B,E,65.31412349779913,61.35564100940986,C,-102.17049298002867,1
Veteran,181.48489696313015,E,D,-126.2729079223427,-44.05026965386584,A,-122.88108751323381,0
Yes,-148.23884504558444,B,E,36.35430213033652,-25.231701832007147,D,22.19476259160596,1
Yes,166.25200946433543,E,B,137.1377140621295,10.582885771974162,D,-41.98411238158862,1
Veteran,117.96213046513986,D,D,-89.1593199808228,75.05310736736453,D,-56.06187913298152,0
Yes,-115.64933202848218,A,B,-9.212920154702134,19.733037942071803,B,-60.932489839816405,1
Yes,34.17997082870761,D,C,32.97426586207683,22.381893740063163,A,-13.08002689135203,1
Veteran,-160.24290235661053,B,A,0.8768569318702901,-15.477952478090367,B,58.31210481580003,1
Yes,287.831958656996,E,D,60.76456024494986,-156.41110603309886,B,45.443311893270035,0
Yes,46.871817376639655,A,A,215.86067322618567,-37.28729589685368,E,48.04613460739547,0
Veteran,60.11569251816685,D,C,39.03813287225565,103.43973420629275,D,-32.06684407303016,0
Veteran,141.59662045524254,B,E,260.217410464269,97.73406377675553,D,-64.33013074809877,0
Veteran,-107.07227975204927,E,A,91.47108139207837,209.3253331950015,C,65.6348660217897,1
Yes,-149.4184464020941,B,E,88.26978764567163,-39.74164904262512,B,116.30308513396773,0
Veteran,-35.462448409398185,B,D,59.936840397906934,-57.31737048294359,D,10.632225090405989,1
Yes,16.698375130961175,D,B,144.68087230687559,-40.86562912485611,C,-147.1801370731444,1
Veteran,-22.818459751931773,B,C,-34.99236398625791,149.74437237200854,C,-88.50560009093398,1
Veteran,104.64501429737632,D,C,-52.602644336914786,-183.94478843054088,B,241.24940883432103,0
Veteran,83.34542958381932,A,A,14.70811422658176,-43.7146640316641,D,75.86911191436674,1
No,-204.09551624055794,C,D,88.70052620184232,170.7645350638771,C,37.5262299549277,1
Veteran,-167.24253945957108,B,E,139.69414193068778,-177.45134954168466,B,-139.4239359879356,0
No,-1.616474440459507,C,C,68.88944091470917,-54.38073293542899,D,-5.158533155917253,1
No,99.02125267784669,C,C,-195.45859784064373,30.602414197581922,E,26.969924402446203,1
Yes,-124.70071591910508,A,A,-68.31283852918696,-65.79276635792363,B,75.68139900585335,1
Non-Veteran,-71.12232790567427,B,E,169.93545577702915,157.89736105960276,A,-79.88524134504009,0
No,-42.475270346366756,C,C,44.10248219516861,100.1964449591377,E,39.619778948809135,1
Veteran,-46.71819353713577,E,D,90.01528110378695,-44.67894049030802,A,79.30717872627959,1
Yes,-94.23842493282227,E,E,100.53049063772357,-181.43116944425256,A,169.93836557334788,0
Veteran,-147.09636826877707,A,B,-119.50341530629191,52.141881489749764,B,-63.21702165514175,0
Veteran,-33.9401133301789,B,E,187.55532504697769,-4.76382800661723,A,-42.19887732413606,1
Yes,-15.81171866645494,A,C,-105.17721949991379,109.58298199717551,B,-190.5428609225895,1
Non-Veteran,56.13586906895725,A,D,-71.67131177394897,3.2407332444628887,D,61.18920340289971,1
No,-22.68241927922428,E,A,110.28028471916708,126.6877307556229,D,-123.79215895113474,1
Yes,77.28012218463488,D,E,76.5848788855978,-134.59449534988715,C,6.072420650171382,1
Veteran,136.71223312373144,A,E,17.403136176422812,-84.05655994751507,B,78.61299309962918,0
Yes,32.40015632400585,B,E,53.38448154940934,-148.08815739643478,C,62.31855202534622,1
Veteran,-31.35921843989145,B,E,84.35325782678717,-31.6373354634035,E,-232.79107174510173,1
Non-Veteran,50.63689585370196,D,A,-25.57550728178232,84.93101536026852,E,134.30865234363822,1
Non-Veteran,-42.15926147313893,A,C,-46.384404488249274,-29.532273231550153,E,181.0960235632439,0
Yes,-21.346902193138874,B,B,-88.27730012916123,114.41190184145074,C,-32.27468012816653,1
Yes,-182.3609805478872,C,C,-145.48087857142548,177.08745382855432,E,161.3196692868635,0
Yes,-21.584128415837775,C,E,50.6360398112963,-146.38334281907925,C,76.28805261670443,1
Veteran,103.86635947887504,B,E,-40.27709857008969,-113.51291406987582,E,204.4732401472381,0
Non-Veteran,-161.08697668603014,E,A,156.44801721634636,-18.806125797578307,A,-55.89530310130015,0
Yes,36.902307701193344,A,A,-20.19353097184695,-110.91314019005611,A,-185.85490443747176,1
Yes,-3.288463343844355,E,D,51.33355741129256,-120.90832697770865,B,-62.26011397779692,0
Non-Veteran,40.83512692269115,C,E,-151.69347225754493,-63.54122396670944,E,45.47262684322864,1
No,-178.3142092638059,B,A,12.729761860373618,66.30340947827692,D,-19.573359294350556,1
No,-99.01986694641309,B,C,32.97766569167642,41.72358422488518,D,150.7261840626007,1
Veteran,5.0632501453866805,C,E,-210.34411770743816,-9.56700339258807,C,-10.228488285038472,0
No,60.82840908959519,D,C,11.059948094103001,-13.578539603690935,B,22.88338728485381,1
No,36.46632221762744,B,E,16.206718474679175,-47.1088173002925,C,-97.09363249737976,1
Yes,31.97478311631958,E,A,117.80001322003837,39.395654715606526,C,-20.777929519100326,0
No,-141.1123726670238,D,B,-139.2144509439847,29.927919833715833,D,259.595913115422,1
No,56.05831093587298,B,D,-7.393250694529445,-39.4310800228765,E,202.43377693357783,1
Veteran,-307.63084736072204,C,B,219.1376175763064,135.87168260254364,C,5.602474248738089,1
No,189.59923074904177,C,C,-191.9890032008341,-150.9266542375916,B,-19.763510654626508,0
Yes,118.69234743069813,D,B,63.850279413490554,-79.57160743389674,A,-36.67201538236005,1
Non-Veteran,139.88790744283702,D,D,-35.88934944314817,117.20812541065979,A,108.64659887171231,0
No,-85.5395297246788,B,D,121.22159288605387,91.19380163284521,C,17.502468329433462,1
Non-Veteran,56.72235665896414,E,B,-133.38476425296318,0.7744008557677654,C,70.16955226700856,1
Veteran,-25.489088981583812,E,C,271.6862709702765,81.59029250432263,D,-110.42538103614332,0
Veteran,-43.46524887267892,A,C,1.4422991690966314,60.7486003662414,B,-7.559915677256448,1
Veteran,-30.320746290208938,C,B,180.1650434436094,-205.9403252221643,A,-47.4647082185766,0
Veteran,-208.99193132535595,B,E,-155.58311781544728,-3.6258198706212426,A,142.03718097576257,0
Veteran,-11.404013241909526,E,C,-64.52180345672672,43.053891835261325,C,-14.021576924257708,1
No,12.55832199342757,B,C,-15.90323883246007,-43.558479848415324,E,-38.34005452726561,0
No,-31.69323380822358,B,A,86.22305430097671,118.87065091933108,A,-82.44271971412748,1
Yes,67.24783950038021,A,C,-220.16710260981878,-74.57205457698763,E,193.40851612978517,1
Yes,-23.350420875627147,B,B,19.02086936036225,89.00617092208113,E,139.89718271250175,0
Yes,106.45466598746869,A,C,97.98968735502915,105.01968026091137,E,133.78523625408704,1
Yes,-91.74225602205163,E,E,234.6978132424508,86.1952856353714,C,100.7881691545988,1
No,3.4652305304048787,C,A,63.01310175307777,35.816964097508034,D,96.62323434384128,1
Veteran,-58.59197842630771,A,B,-70.62157348704386,-17.513085216474465,D,91.00303425566614,1
Veteran,58.19121085635894,B,D,36.37862246638174,123.49435548059972,C,-12.772632014092478,1
Veteran,-35.72168673717876,A,E,67.32231427560762,145.51406769373162,B,-154.15020046487749,0
Veteran,144.74127286695438,E,C,-35.153571362091014,43.41824149419479,A,37.50382441653667,1
No,-42.915319133859654,B,A,41.39275361616581,49.11217311278102,C,20.99172348815784,1
Non-Veteran,156.5291856815414,B,E,73.89779599214543,-164.42502859048915,A,-4.319515452180001,0
