age_group,veteran,Gender,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,target
36-50,Non-Veteran,M,E,A,B,25.03536062595834,E,119.08283971240921,D,173.44767851078237,-203.6309936083403,12.796293966051872,C,C,0
36-50,No,Non-binary,E,B,C,200.50024448970746,B,83.01390731167426,C,-27.617033681253556,-66.30316974556979,-159.06425196108444,A,B,1
51-65,No,Female,A,A,B,-118.41911487836644,C,-149.4267829232508,B,94.08044358617384,-121.39983384726361,64.09527591338,C,E,0
18-25,Veteran,Male,A,B,B,42.5108791739928,A,158.4917388787072,B,-155.70881480735642,-128.5011848164524,12.57942955115358,A,E,1
18-25,Non-Veteran,F,C,D,B,-84.1116366436605,B,21.982935887899632,A,165.67103485422444,34.997281449535876,-72.63767369089487,E,B,0
51-65,Non-Veteran,Non-binary,A,C,C,121.653626009358,E,2.4843373771858532,E,-211.20006090302596,103.23778366980424,-27.48165706844371,A,B,1
36-50,No,M,B,B,C,-60.40279895862722,D,-145.61568001191256,B,41.8846781953389,-11.832211356549697,7.96486518008044,B,B,1
26-35,Veteran,Female,C,E,B,0.6392714731123181,D,-104.42199389878661,C,48.009997453230426,1.2862611991157449,202.18003087600997,A,B,0
18-25,Yes,Other,D,B,C,56.67853621035891,A,-53.308359977770905,D,62.86891915060495,-35.43427432870169,87.27115010652827,A,E,0
65+,Veteran,Non-binary,A,D,A,132.63900743164297,E,155.34388572451815,B,103.00078320909194,7.466119848048036,0.3011713165788064,B,C,0
26-35,Yes,Non-binary,A,D,A,187.383000787596,A,88.57710898824439,E,70.81436927999248,-13.266977721524803,100.7896051764914,E,A,1
36-50,No,Male,C,B,D,21.60174231634195,C,-100.52279120543236,C,51.08917070228326,95.27664757981475,107.79512849151396,A,C,0
51-65,Non-Veteran,Male,E,C,A,37.2683551767315,A,13.492965520528163,D,-143.94743227207317,34.206924724803336,160.51429585248883,C,E,0
18-25,Yes,Non-binary,B,B,E,165.56999303611087,B,-160.26400756666868,C,-16.62190270803508,-11.7111574482958,-78.46365138731383,B,C,1
26-35,Yes,Non-binary,A,C,D,47.3901537744085,D,97.12570908074683,D,-9.921448435957622,69.07133671107226,-56.1238515363496,B,D,1
26-35,Veteran,Other,D,D,D,-2.558274605358952,D,110.08326531163033,C,-33.13504106836729,123.54332248876709,103.52031907016685,E,E,1
18-25,Yes,Non-binary,A,E,A,93.9525844069053,C,-95.61974929546602,A,-103.37443872720308,-112.80797682880788,-86.00808932306201,E,C,1
26-35,Yes,Male,A,D,B,-50.93992636113559,E,25.928301886215944,C,-66.73284536848757,-131.99411401611124,-57.00226460099638,C,A,0
26-35,Non-Veteran,M,B,C,A,-115.24534496475371,D,200.04625592675046,C,-2.427664831574206,48.99935458944075,25.395969362244873,D,E,1
26-35,No,Male,B,E,C,31.608646516420634,E,28.068563940776,E,-123.77030487862224,42.208967124994466,60.04849574626457,B,D,0
18-25,Veteran,Other,A,B,B,124.25327470314245,B,132.2378469696486,B,-102.9805379635409,-67.95616120716709,-5.979613240629783,A,B,0
18-25,Non-Veteran,Female,E,A,A,16.779969504776393,B,75.59362766824994,D,-73.6877209675675,-85.95193859576152,-64.10895938627472,D,C,0
65+,No,Non-binary,C,B,C,-182.68636731907796,D,-12.712349471743817,C,95.11704555089153,184.3499409490535,93.97622567182825,A,E,0
18-25,No,F,A,C,D,88.65013219558502,C,147.27711226364835,A,-117.91844094933006,-75.5946470922378,-48.042183338386906,D,E,0
18-25,Yes,Non-binary,A,D,A,-163.3480476593028,A,-123.00811068277679,C,7.266684387098133,36.128789391004965,-123.71590305959512,C,C,0
26-35,Non-Veteran,Other,A,E,B,-45.98777500908031,B,-49.9145515706733,A,81.08235735774714,-6.723286443422049,111.71790419615219,E,E,0
26-35,Non-Veteran,Other,B,C,B,-148.65082907663464,D,-69.69856011130808,D,158.04439637007752,-37.61924128377318,-296.61501880198807,B,B,1
26-35,Veteran,Other,A,D,A,145.1331441044745,B,-131.50998530347704,C,106.46443363578067,56.19461222914068,21.67356535169155,A,A,1
26-35,Yes,Non-binary,A,D,B,28.35698827888664,A,-16.794683253832467,E,7.068430157993712,59.16989387911226,-29.403085376207095,B,C,0
18-25,Non-Veteran,Other,E,A,E,68.24370539980656,B,164.16225992589193,E,-161.35366779101108,238.1330485981056,17.692682360388627,D,E,0
36-50,Non-Veteran,Other,A,D,A,96.65446118166996,C,-72.15109187398426,E,66.73566157213438,-46.786718401144064,72.57515060549265,D,C,1
51-65,No,M,A,C,A,-113.45889293330045,D,173.8593053472922,C,157.31108051581703,-108.20669163210084,56.89675984544592,B,E,0
65+,Non-Veteran,M,C,B,A,-118.72058931646919,D,133.59907095180318,A,12.418586390000392,-1.3202660727414308,-8.648891499966052,C,C,1
51-65,Veteran,Male,D,B,D,27.15695452044108,D,31.31698190863294,C,-24.653355196623515,-79.20414668778874,-57.98758500543586,B,D,1
26-35,Veteran,F,B,C,D,-153.08616091337475,E,47.17031738935007,B,251.43436492906866,-115.00384966097894,170.8111972392718,B,D,0
26-35,Non-Veteran,Female,B,D,B,83.4032924653621,A,-9.935947464632127,A,-71.41676290608923,14.91185244709011,23.453581185820617,C,B,0
36-50,Yes,M,B,E,D,106.80019831770116,D,-5.038908551432624,B,10.019677274410641,-12.067089680744258,-185.55553188410624,B,D,0
18-25,Yes,Female,A,B,E,15.74154787341805,B,77.66594865017065,C,4.4554731770605835,0.6977065202104641,147.34354261949133,E,C,0
18-25,Yes,M,B,A,C,83.36670456822286,E,-80.92432742891098,D,183.9522389421966,113.74705141035012,-30.304140730195854,E,C,1
65+,Veteran,Non-binary,A,B,A,45.868921141580486,D,43.243158750648455,D,48.197797747227064,17.174929716374308,125.8831217009264,B,C,0
18-25,Non-Veteran,Other,B,B,C,-132.57657328147704,B,47.205992853937666,A,35.52211053139593,-83.58484426036931,58.108699005779826,B,A,0
36-50,Yes,Other,A,E,A,186.3403569669518,C,169.92271369926985,E,124.2589919476508,-67.7015282760829,117.75969055132853,B,C,1
65+,Non-Veteran,F,E,E,D,-20.064936191170606,A,70.72663133828263,A,-40.900512515111494,-87.92657996980864,-92.27830891602167,A,D,1
18-25,Non-Veteran,Male,B,E,A,84.49830164978309,C,-40.99574678983519,E,144.50086537735092,-212.98024991794625,104.87178682340105,B,C,0
36-50,No,Male,A,B,E,36.48614382469969,D,12.917380661505174,E,-65.23323003972928,138.88761058918803,-113.18093636801616,A,B,1
36-50,Veteran,Male,C,D,D,126.6593671259359,E,-137.04109518755257,A,295.5631693089853,-62.542403397213434,-46.76356279600274,D,B,0
18-25,Yes,M,D,B,A,44.91648710551927,A,-27.187546944847167,E,-10.846589317418017,-6.597628873412741,85.60819011302773,E,C,0
51-65,No,Non-binary,B,D,C,19.7636954392962,E,106.14934007771673,E,191.18321895735346,167.01004239317564,-26.64762735076918,C,C,1
18-25,Veteran,Female,B,E,D,-135.44800043141197,D,-33.819595461649165,A,-40.692139366440855,-66.56336406134061,-286.2293829199694,A,B,0
65+,No,Female,B,B,C,-44.577890321396445,E,44.63736181510841,D,-65.45044956009079,-128.7677447769591,156.89176136700544,C,B,1
26-35,Non-Veteran,M,D,B,D,-38.52682260772155,E,170.93607088553478,E,32.698180110287566,-4.278294493026396,24.792241178630405,C,E,1
36-50,Non-Veteran,F,B,C,E,-57.13277456727439,B,231.5871801043158,E,36.07360307999464,77.35977915658488,99.1244597097849,E,A,1
18-25,Veteran,Non-binary,E,A,A,-11.45194728041196,A,167.9923289693052,D,-83.65200161538436,44.72259208301187,-77.40679368141178,B,E,0
51-65,No,Other,C,C,C,134.64646734395708,C,46.81981680498601,C,-192.14851461943317,7.0336997808940565,18.47171369886917,B,A,0
36-50,Non-Veteran,Non-binary,E,B,A,40.55984894624537,E,47.79261378725129,C,27.755964550456508,111.92688344951762,33.631972241244426,A,B,1
51-65,Yes,Non-binary,E,E,D,-46.1596540342066,D,-184.7074317186632,B,-70.30386352640888,-93.77867235744026,120.63093359032257,D,E,0
51-65,Non-Veteran,M,D,D,C,-120.43757465902318,B,81.19512245034169,A,-22.058144239036196,-243.217464650668,18.66686336658696,D,D,0
51-65,Yes,Other,C,D,C,-4.86297036369767,A,-62.18382886689917,D,72.24989820679126,-50.33125586637176,-52.63534554625746,B,D,1
18-25,No,Male,A,E,D,57.20352904178948,C,53.22976123372868,A,200.1102441123043,131.05864234847283,-52.77972530617851,A,D,0
51-65,Yes,Other,E,B,B,-22.605486495448158,B,-132.22509921699162,D,95.12705024422753,-11.62059234365417,-53.88128175394363,C,A,1
26-35,Non-Veteran,M,D,B,A,239.12987159460633,E,118.17830471506112,B,175.59098117854563,87.7110896777733,-58.69584161642961,B,B,1
65+,No,Female,B,D,B,-50.55797276348042,E,7.982326458068847,D,2.3838842751429734,8.439124444643797,48.882111508713436,A,C,1
18-25,Non-Veteran,Other,B,B,C,26.340100139264123,C,-19.28646704720357,E,86.74401126877524,75.57509777457551,16.090115310510775,D,A,1
26-35,Yes,M,E,D,B,10.795159370817025,A,22.642892317080616,D,66.7587192908793,75.94564478945742,-61.6246092303502,A,C,1
18-25,Yes,F,E,D,E,111.10822718318161,C,26.41774695315065,D,113.19065338105645,-107.58629868457166,70.89006090491075,C,B,1
65+,Veteran,F,A,E,D,72.00996725295423,A,-28.956693952144807,D,2.475667709082925,129.86824793593584,-92.10749935961405,E,A,1
26-35,No,Female,A,E,C,-23.989166084484697,D,-58.83836065893191,E,-133.31004516414285,103.48667044697979,-107.82093634043513,A,C,0
36-50,Non-Veteran,Female,D,B,D,-70.36329314029281,D,49.18208827928379,B,-46.91375634754538,-100.44976772579395,-57.11061493658411,B,B,1
36-50,Veteran,Non-binary,A,A,D,89.11627461052962,B,-61.036934292986786,E,21.510326918383992,184.33746622770173,-117.65609285138936,D,E,0
51-65,Non-Veteran,Male,D,D,D,-73.31899927049383,D,-105.93902792131422,B,-26.9472220233805,0.34053689367725337,-63.82005396325644,D,E,0
65+,Veteran,Male,C,C,E,-104.30726713423724,A,2.1033724869221433,D,-64.03924567899858,-203.67675806699853,-175.2369115963081,C,B,0
36-50,No,M,C,E,C,153.7536078146876,B,67.71143137443497,D,-12.138017955260944,-204.3426632645078,3.189592319431396,A,E,0
26-35,Non-Veteran,Other,B,C,B,-149.75478178389696,D,-11.834233689134505,D,30.73553371759456,84.58336337102641,-189.3777046062828,C,C,1
65+,Yes,Male,E,E,A,-107.09608703218996,C,-71.14747914553067,C,0.5996024402400151,125.48619883546121,44.18375632096114,C,D,0
18-25,Non-Veteran,M,E,D,B,-104.07610589932632,D,-163.5728343511333,B,104.65593410114045,-110.05588730770705,169.32919213518323,D,D,1
36-50,Yes,F,D,D,B,-130.64863289001295,E,5.3248986155189915,A,51.893289923288556,4.28066196039624,164.77096635674968,B,B,1
26-35,Veteran,Male,A,C,A,-226.91418050014164,D,-54.580892433381266,A,-176.7283847610648,-44.60521804997319,-16.954843857609365,A,A,1
65+,No,Female,B,C,E,21.4030172038628,D,-21.036714462042763,B,43.944983317342356,-159.17119545010544,16.2123538719201,D,A,0
26-35,Non-Veteran,Other,E,B,E,241.49041720602776,B,86.40579111111613,D,-65.87919569622375,90.9519465609286,60.12683370833747,C,B,0
51-65,Veteran,Other,A,D,A,-88.38250361259618,A,-68.97070218580565,A,175.23041914673786,-34.25940311198742,83.19428256006148,A,D,0
65+,Veteran,M,E,E,A,-66.62020102812461,B,-17.628723928077488,D,30.367321686776716,-114.61140357257878,-38.31025549367706,A,D,0
26-35,Yes,Non-binary,D,D,B,-51.013901801471974,C,-33.50842224429269,D,99.57792286205802,-26.292246551786725,25.920926987507336,C,E,0
65+,Veteran,Non-binary,B,A,B,-98.16116410687266,D,140.2646133359227,D,-70.00126010399822,18.341344456009843,-84.67417088738067,D,D,0
18-25,Yes,Non-binary,D,D,B,-16.98463917212588,E,-124.34104872038341,B,-64.04452594877161,-17.081409227861823,-218.12697223132278,C,D,0
51-65,Non-Veteran,F,A,A,B,-52.39432610586794,A,87.50536590688054,D,3.6954186090442396,-60.36794504660815,165.08433522888524,C,E,1
18-25,Non-Veteran,Other,A,A,C,7.7203561685909055,D,87.64063529903807,D,-39.18397367371217,48.14547221859636,30.663867023699908,E,B,0
51-65,No,Female,A,A,A,131.57529802448417,B,-154.07145469882485,D,14.997840906721366,-36.60633005312067,108.22459534185818,A,A,0
18-25,Veteran,Other,A,C,A,-217.54019958370972,A,165.95490762255298,B,-102.64791826943143,110.61631299428991,-99.90211978026807,C,B,0
51-65,Yes,F,C,C,C,-15.307769694097354,B,62.84020589121406,D,26.23773709996289,61.035354761964534,108.00748857630305,B,B,0
26-35,Yes,F,E,D,B,0.6177686942458772,D,53.887075954780094,E,103.02421806625519,80.0024588436811,-142.9384285805384,D,E,1
65+,Non-Veteran,M,C,E,A,91.48036225561285,B,32.30671855795579,A,124.93960470123848,106.1563141917144,126.27536913419526,B,B,0
65+,No,Female,C,C,A,-30.576670177480818,E,-101.99538171015803,E,18.100387566370717,-62.403623845779144,-130.8606542515679,D,B,1
18-25,No,Non-binary,E,E,B,118.42104800309636,A,31.90251155599693,E,151.4959264165913,-33.869429600892474,-0.402195009559725,C,A,1
36-50,Veteran,M,E,D,B,-305.9718891171228,B,182.61235137562517,E,140.20190056223754,60.306392076750214,141.83735497063503,B,B,1
26-35,No,Male,D,E,E,-111.29074557316714,C,204.81916497166446,C,128.69180474412676,-165.72175342643308,44.64999079358358,B,A,1
65+,Yes,Female,A,E,C,51.59850281457048,D,85.91115124835899,A,142.25591711548165,-125.30093162730331,-5.19426635835115,E,A,0
18-25,Non-Veteran,Non-binary,D,A,A,-26.396323128259947,A,83.18536573222529,C,153.6455632259747,-54.0160253167197,28.105007704595742,D,A,0
26-35,No,M,D,E,A,-58.61624589014068,D,-22.927433643973128,C,-48.7076820189259,-68.27433269295302,28.993941978710648,B,A,0
18-25,Veteran,Non-binary,C,C,D,21.21900575942108,D,129.2484709661663,D,77.53034642519064,1.2112106875302355,26.417321988047842,A,D,0
36-50,Veteran,F,A,D,E,52.81632175518338,B,127.65259568167131,C,-115.66634040735535,157.05059543284884,-15.511917245202616,B,C,1
65+,Non-Veteran,Other,C,E,E,-17.331523808262407,C,-73.28552629835305,B,-12.048674806677113,11.66520529945621,67.4207545450178,A,D,0
26-35,No,F,A,A,A,21.814685887898513,C,72.59719321190639,B,127.13010554081075,-127.03156312998323,204.88661708757797,E,E,0
18-25,Veteran,Male,D,B,D,100.06649099110483,B,-120.69331332999542,E,-103.00179004598714,34.946446582999506,-29.51648429908355,D,E,0
36-50,Yes,Non-binary,B,D,C,271.2179843705143,D,106.4716565641185,D,6.858831642975814,56.73165206312807,-93.94784494976196,B,E,1
36-50,No,Non-binary,A,D,C,-175.4642683827787,E,-182.79787681552847,C,-191.7292253202279,38.93303313957009,16.93783476356191,D,D,0
51-65,No,Non-binary,D,B,E,127.46122668126645,A,-50.11718503299103,D,-6.617516684194594,-56.058104358176294,-2.5095084352406323,E,D,1
26-35,Non-Veteran,Non-binary,D,C,D,-174.92133206566237,E,-87.7229588974165,E,54.5004312000785,28.87022546778628,-13.212725962456256,C,D,1
26-35,Yes,F,E,C,E,35.770822697042675,B,-187.02006260111006,C,15.631046599014375,109.9913791991832,24.30154202388226,D,A,1
26-35,No,Non-binary,A,A,B,-34.72578897081109,D,-24.55590078446984,B,-7.387139638274401,-120.05687310400444,88.07407811677463,E,B,1
26-35,Non-Veteran,M,B,B,C,12.362393447085546,E,117.11827363645135,D,16.581210670932876,-75.16408964172842,81.19849851719884,B,D,1
36-50,Yes,Non-binary,A,C,E,-42.53925850686416,D,-114.00847431435193,E,51.54341362574545,149.70965096893522,35.67209355205026,C,E,0
65+,Veteran,F,A,A,B,-79.38442184706135,E,-61.732245552680666,E,133.80249140533218,-92.87605874107524,-105.92885273260298,B,D,1
65+,No,Female,D,A,B,86.72983416006443,A,-69.03721468724329,C,92.11900042238615,45.714604094393955,186.97743977436923,B,A,1
36-50,No,Other,C,A,E,-122.18708814374502,C,73.25475276541759,A,54.0359728843419,-21.61324471572678,140.24956926149557,E,D,1
51-65,No,Other,C,D,C,-0.6645796323171643,B,29.387984949793104,E,52.40378189978042,76.64426251508048,-8.680002944554042,C,C,1
18-25,Yes,Non-binary,A,E,A,-44.00108759261889,A,11.770660871389612,D,-157.6632641789499,32.37013921087057,7.432099271659333,A,A,0
65+,Veteran,M,B,D,C,-32.43924979333383,B,81.17320737335767,C,33.0161330631889,-41.691164041773604,22.539805602200992,B,A,0
51-65,Non-Veteran,Non-binary,E,A,A,-111.42785821683057,E,117.40747666344124,E,-22.752612098293284,5.278368204563804,-115.9922792748275,B,C,1
18-25,Non-Veteran,Male,B,E,C,-153.01353138487443,B,80.1835103799403,A,32.15825209303807,-218.76777718387493,-16.330248085720275,E,E,1
18-25,Yes,Female,C,B,C,184.38785210503863,B,-77.20468738687015,C,215.39826306998754,-48.799506581852,-137.8523106084053,E,B,0
18-25,Veteran,Female,C,D,A,-196.94034941505075,C,-8.123593907427686,B,129.33275640101334,-23.733968284131098,-170.28136873895352,A,D,0
18-25,Yes,Other,C,D,E,-43.54164126714319,D,83.86738738631256,D,19.826497342086245,-89.77173280440589,-87.35799147559766,E,E,1
26-35,Veteran,F,C,A,A,-79.79348653084399,B,-195.2993155528371,B,32.92630898094184,-101.24766027968555,66.40057030539435,A,A,0
65+,Yes,Female,B,C,D,-19.860773873022495,A,-94.3604709493881,E,42.67157919025065,-155.34002494469624,96.28535644306191,A,E,0
36-50,No,Female,A,E,B,-66.37343035411516,D,32.19589313419033,C,-60.204623088246024,-42.5608569720897,-64.9428393864648,E,C,1
26-35,Veteran,Other,C,C,E,75.23305050670834,E,27.146001850132762,E,269.39918953263134,120.83196638567503,-200.35889911010818,A,B,1
26-35,Non-Veteran,Other,E,A,C,-247.69726598114534,D,-88.02743738555402,A,-58.01971735114853,90.84798104703971,-43.25788467211402,D,D,0
36-50,No,F,D,D,C,-76.48291003352784,A,-42.685811839201286,B,97.64739900661873,28.255400821656767,-57.15948111952422,B,B,0
51-65,Yes,M,A,E,D,-40.74792990893534,E,-136.19566366121964,B,42.139816312118,179.92680257364296,28.635055193870564,D,A,1
26-35,No,Female,C,E,B,301.2640092237082,B,-29.38087009601808,D,200.9609435591803,-2.9771896889871092,61.391911786437035,C,A,1
65+,Yes,Female,B,E,A,91.2389392321646,B,-167.06768981353528,A,28.416309167615587,163.49731830132643,-43.123561608977404,C,A,0
51-65,Yes,M,E,C,D,152.01820363513508,B,-101.30602503559449,E,101.33187593237255,-106.05957090544378,-15.118287642695579,E,B,1
26-35,No,Other,C,A,E,-116.63309265850674,B,-170.9361068311135,E,-150.9888393575952,20.456627339227712,-176.44987036838316,E,D,1
26-35,Yes,Other,B,D,B,88.308687166628,E,-0.48788636216478753,C,271.5126384958562,-60.0906229120172,112.05741400431512,D,E,1
18-25,Non-Veteran,F,C,D,E,-8.301256302646225,C,-41.5214829185872,D,137.1181382229037,16.901634863064416,13.739158125359163,C,E,1
18-25,Veteran,Non-binary,B,D,D,4.307544505152742,D,5.938679219190153,E,-64.01736737865384,-105.45481682493674,-5.410945002393721,D,E,0
51-65,No,M,E,D,C,-81.097816371102,A,-135.4017338191124,C,47.414822586404824,-56.094324436802765,37.76767953407892,D,C,1
51-65,Veteran,Other,D,B,E,-115.56803968354004,B,-71.0567388754674,A,-79.07333076722239,141.93195820392447,100.70129314467296,E,E,1
26-35,Non-Veteran,Male,C,D,E,-20.674063647703676,E,-145.20089961900553,A,106.5882836321017,-135.70212880992065,-152.96679883056166,B,E,0
65+,Veteran,Male,A,E,A,94.71851562561865,C,87.3074820595372,D,-27.348340924376068,-23.46760656826729,-11.251542922856816,E,D,0
65+,Yes,Non-binary,E,B,B,-66.09323947324667,B,-28.52818269694805,D,-59.19326687008753,-73.41198229068195,24.703730980801524,E,A,1
65+,Yes,F,C,A,C,36.08494157709561,B,-42.88569019392196,D,57.95273502153467,17.55401185600735,228.9516584371587,E,D,1
65+,Non-Veteran,Male,A,D,C,-78.83514717678078,E,6.206236361596027,B,-73.41599122899835,177.5277457582558,47.95031390647416,B,D,0
51-65,Veteran,Other,E,C,A,-21.136424407376158,B,124.51522051503355,E,30.13677788472532,-198.07066329736008,151.66653854539948,E,C,0
18-25,Yes,Female,C,B,D,-64.80320233272987,E,-125.65430012027268,D,-75.74669329214305,29.575210141556262,-98.11799022983621,E,C,1
36-50,Non-Veteran,Other,A,B,C,64.49784487561269,B,35.419386470465454,A,141.16172684705776,40.55797932627183,167.304729873174,D,B,0
36-50,No,F,D,D,A,1.140008410099387,B,-110.97680672129331,E,146.72684482924876,-73.98086893933144,-114.26723305127857,C,E,1
36-50,No,F,A,B,A,29.822760021666983,D,104.9158712941688,B,3.7440402575788694,49.897865153562854,-187.5760283899818,B,A,0
36-50,No,M,C,B,B,-33.01389165532838,A,127.93590812018456,B,-49.1213418491222,-125.13467305799463,83.33563666843428,A,C,1
36-50,Non-Veteran,Female,E,E,E,-184.82034168596417,E,-89.69985545182496,E,25.231204342222902,-38.435320950009846,-108.21428964864455,A,D,0
18-25,Veteran,Other,E,A,A,65.32180046287654,A,-89.82492638733659,E,-93.78978594954603,-42.663494769628784,-34.69302290133089,D,B,1
26-35,Yes,Other,A,D,E,-40.46658841649364,B,-84.17104550403425,D,-5.758626451248486,98.5526520307485,-51.063554570011206,E,D,1
36-50,Veteran,Non-binary,C,D,D,82.7534583306478,A,-38.07327622165311,B,65.51317004080258,189.73805838489275,60.16667624489025,E,A,1
65+,No,Non-binary,E,B,A,-10.172236017621557,C,85.20971295527949,B,-43.22893505853441,-16.76566720618017,89.88249708051526,E,E,1
65+,Veteran,Female,A,E,D,-129.44751642821134,E,-31.559429506234597,B,116.43934449633878,-101.28395260300303,5.6504474666649065,C,B,1
65+,Non-Veteran,Other,B,C,C,-84.98347518711503,C,-155.65209108046793,A,3.304264098584712,21.809038598983413,1.4513726725006928,D,E,1
51-65,Veteran,Female,D,C,B,67.05833014069214,C,123.40835061385039,C,146.99565590246686,195.18541246527386,-258.9333524685353,C,B,0
18-25,Yes,Female,A,A,A,-70.98047178410368,B,61.59832298089594,A,137.8805559542872,-37.06223579994081,-272.9149785647868,B,C,1
36-50,Non-Veteran,Other,B,D,B,90.44713847555634,E,10.230992146019172,A,-19.235829244884243,16.15832913490261,66.19605533453817,D,D,1
26-35,Yes,Male,C,E,B,29.262188609644713,A,34.69082705551392,E,9.291001004397588,100.07866030644239,-169.56679885237372,D,A,0
26-35,Yes,Female,C,B,B,41.72777238118291,B,34.417563271183596,D,113.18226733156058,255.33550662917963,-210.75568064732968,A,D,0
36-50,Yes,Male,A,B,A,56.37071006546272,D,-176.04440367144983,B,-102.80210205433804,-100.91146092230288,-255.45943699952804,D,C,1
26-35,Veteran,Other,A,C,A,43.4799407579899,C,-41.471797384697595,C,-23.651732558731954,-104.70957101989966,-29.87832155353487,B,B,0
51-65,Veteran,F,D,A,C,54.567841566914744,C,62.00045243603339,C,61.92816918452898,-24.99142317482466,-21.838723761923838,E,A,0
18-25,No,Other,E,B,B,12.247824545700151,A,116.81036961212432,B,107.93888979956334,131.22366358342393,-70.86613673626685,D,C,1
36-50,Veteran,Non-binary,D,B,E,-100.51387044806202,D,-63.58647386751066,B,-20.819480939751926,12.486818349719265,17.778734235248958,E,C,1
26-35,Yes,Male,D,B,A,206.22374336742618,B,28.80793594097729,E,19.193969020839226,-164.4773871059524,17.446226871219654,B,C,1
36-50,Yes,Female,D,B,C,-85.70822837764707,C,174.48965727422623,B,-68.73777497131593,-18.667914291583358,-87.27829440752957,B,D,1
65+,Non-Veteran,Female,D,E,C,-169.92453924059998,C,70.63124955629468,E,-4.6785483889269806,-2.592644417189835,100.44901843774514,A,B,1
65+,Non-Veteran,Male,D,D,C,153.11723673197986,A,-46.679263106857775,D,-60.6708817779648,118.06294720194101,-98.58715802493806,D,E,0
51-65,Yes,Female,A,E,B,-45.73929847871785,B,52.90292788194696,D,20.67085322924313,-214.2189760399321,13.88720253354497,D,E,0
18-25,Veteran,Male,E,B,C,-77.56528407725287,C,-14.580644965053477,A,-31.91774008037285,-123.62326458675011,-20.011803234762457,D,A,1
51-65,Yes,Female,E,A,A,-5.97589808763789,E,-224.03661833085943,A,37.10226990889645,-114.4181762728613,94.35802936514457,B,C,1
18-25,Non-Veteran,Male,D,D,B,74.05456220477845,E,-39.249693277942285,B,83.76118571186048,130.41260752915875,29.27892975500689,D,A,0
26-35,No,Other,E,E,A,190.26030699235216,C,45.71052664673637,E,-84.95688004335042,-234.3589014017576,-57.150606079716326,B,E,0
26-35,Veteran,Non-binary,E,C,E,110.29751910136008,C,44.601456164129274,B,18.108314739700127,-85.56065812040353,90.15971333663848,D,D,1
51-65,Veteran,Non-binary,C,C,A,-138.30236177788842,A,130.06546518378008,E,64.48735794887364,-41.63439415570631,130.96673980462967,D,C,0
65+,Yes,F,B,E,D,-122.12017158933608,D,34.58558927881251,C,-73.39120747275089,-87.3834698396338,-151.83498433940173,A,E,0
18-25,Yes,Non-binary,E,E,A,-47.49216586945072,D,-260.64067491944394,A,-56.167929920608415,82.29927712254369,39.76169436724923,B,B,1
18-25,Non-Veteran,Non-binary,D,D,B,-52.11588215150974,D,-22.276424847386444,B,30.673373696444738,168.01128986101952,54.08227968389423,C,A,0
36-50,No,Male,C,A,A,56.68961287520721,B,40.986739511340595,E,-67.54618464411712,55.81321230102764,26.814198328718568,A,A,1
51-65,Yes,Male,A,C,B,169.0278451772346,E,-21.116312692730876,C,-75.37408728926496,43.40180800610106,80.95545696278455,D,C,0
26-35,Non-Veteran,F,A,E,C,-390.8979140980837,E,45.367085513077996,A,-124.46591134098837,-75.61537252093639,-53.84041963312002,A,D,0
65+,No,F,C,B,A,8.112310302682971,E,63.185321449750674,D,73.32339776852264,4.18796949817421,-110.84206343465209,A,A,1
26-35,Veteran,F,E,A,E,146.6762083973813,E,-0.9154475340104455,D,-136.8766003234062,-54.93134377616947,22.252315582289448,A,E,1
18-25,No,Other,D,E,B,-22.746208868721883,D,-183.23952780694478,A,-68.64124574777895,-54.35476892726528,65.15843156698243,B,A,0
65+,Non-Veteran,Other,A,D,C,39.920825748443775,E,2.5838966981484988,C,-18.62971476386495,-12.697123105340836,-247.71164515137008,B,B,0
26-35,Non-Veteran,M,B,E,C,-15.161062152536875,B,-2.867946437902429,D,47.725692034833,21.927136468512284,-81.2944265951708,E,D,1
18-25,Veteran,Female,C,B,E,-48.26818952237896,A,-100.71090693967959,A,-6.444173645659674,-167.54049018051245,-43.523826260528445,B,A,0
26-35,Veteran,Male,C,C,B,91.6385110742368,E,-28.147538490397807,A,-157.38197988110306,-110.72626256583318,68.70021673977328,E,A,1
51-65,Yes,Female,B,E,A,-3.0408198282739014,E,57.56963435618926,D,-180.60061274340552,45.79227529278056,77.98133912454922,A,D,1
51-65,Yes,Female,A,B,A,-10.46456335352933,B,-90.65733215318137,E,-39.640521513314106,57.504657124524115,-73.8950406047427,B,A,0
26-35,Non-Veteran,Male,D,D,B,210.19317232574454,C,-22.571671948385983,E,-35.835556952067094,-92.95298713597533,-0.4187377696679102,D,A,0
51-65,Non-Veteran,Non-binary,D,E,D,95.09042717168617,A,17.943025250466725,C,-22.990612882232536,80.7350704310166,-58.80976683106219,C,D,1
51-65,Veteran,Female,A,E,A,126.13311363494115,D,172.10532238939876,B,-64.19748005367698,114.87517164769838,19.496338055094334,C,D,1
26-35,Non-Veteran,Female,E,B,C,119.64962297742045,E,-95.22865979000721,E,48.821481577746965,4.9129448615135205,-40.260700906863065,E,C,0
65+,No,Male,D,D,C,-159.65674073353,A,-42.83869575321085,D,-10.194648965150064,50.126584402376764,-26.926778095124703,D,B,0
