age_group,AGE,nationality,Disability,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,target
18-25,79,US,Physical,52.504055682108095,C,-112.86409186975553,E,-98.40691778588292,B,C,0
18-25,52,India,Yes,49.11112432967028,A,-110.82240049617253,C,66.08699694680278,B,A,0
65+,29,India,Physical,-145.04074233381496,B,-89.15962081700354,D,26.706445462982586,A,B,0
51-65,30,Brazil,No,-130.9267088043345,B,30.798820460654515,E,-197.28588533915453,B,E,1
36-50,77,China,Physical,145.3546135216844,E,-92.92747449566842,B,-73.80573347039643,C,D,0
51-65,73,Mexico,No,-88.88567513469869,D,-25.038280219245333,B,68.64349211266413,E,E,0
51-65,30,Germany,No,-4.636117122262911,E,-67.55418594177986,C,-56.39459830014626,B,A,0
65+,54,Mexico,Mental,-54.82875385379934,B,239.11355799248585,C,81.90298735147812,B,C,0
26-35,27,UK,No,-14.939685242901968,D,10.257502332826318,E,162.38703773681755,D,C,1
36-50,58,US,Both,43.939907120830476,D,60.9304415077192,E,-45.54474711168963,B,E,0
65+,45,India,Physical,83.81201989517999,D,-179.67971706578732,B,8.55119487994647,E,E,0
36-50,70,US,Both,134.0751022861219,B,-2.3719957005411483,C,156.564797265922,A,E,0
36-50,43,UK,No,-61.452299865015235,B,-127.64982009570699,B,-37.41393860704048,B,E,1
51-65,74,Mexico,Mental,56.72683777091548,C,-145.1461196673502,D,-78.72082490226494,E,A,1
18-25,33,India,None,9.13528383853622,C,-131.22362300805565,D,-80.72794888179394,E,C,1
18-25,54,Other,Both,18.571459935029516,A,-27.736017248123883,E,101.77590527505293,B,C,0
51-65,26,UK,Both,41.61102712610635,D,49.64274312028817,D,-65.16823227004579,E,A,0
51-65,61,Mexico,None,6.215155439077768,B,-35.956364225099456,A,-105.60339879864888,B,E,0
51-65,52,UK,No,56.898138288402976,D,-156.33573906003286,E,49.684704306651014,C,E,1
18-25,55,US,Mental,-106.87373036410112,C,15.576866163750964,D,42.62349516796069,E,A,0
51-65,39,China,No,-1.4751427480897747,E,211.88783005321764,B,0.3119293275961485,C,B,1
51-65,65,US,None,-11.166536031864448,E,-86.09125191971809,B,109.93351355500802,C,D,0
18-25,61,China,None,-103.37607484622806,D,-46.65536376974192,A,285.1546445166295,E,E,1
26-35,51,Germany,Mental,46.734821799726504,E,51.00495786148876,B,-39.391613326674474,D,E,0
51-65,64,Brazil,None,175.73294579294506,C,18.495173709567258,A,6.688281746101304,C,A,0
18-25,40,Brazil,No,-85.23939351240496,D,-9.308190042526979,D,-16.08299892404992,D,E,1
18-25,60,China,Yes,93.22638722425197,B,-140.69278658930395,A,-79.29224799187367,A,E,0
51-65,37,US,Yes,2.5778664052818185,D,115.03316080716428,E,-134.7053891958185,C,C,0
36-50,21,Brazil,None,-29.073843384847486,E,2.4214362290967446,D,82.32493764318882,D,B,0
36-50,40,India,Mental,-63.803940706237405,A,-126.8772356446319,E,152.22799237537347,B,C,0
26-35,35,China,No,-104.63270332854108,B,104.88023438755664,C,28.833769257266184,D,E,1
36-50,34,Germany,No,-48.52333336534071,B,-53.049288955999764,E,-65.4642653974209,C,D,1
65+,23,Brazil,No,31.880349518391306,C,-25.577947493062354,E,39.38480047100752,E,D,0
36-50,61,Germany,Physical,-104.6215703056405,B,222.54199354265128,B,94.43467209618096,E,E,0
18-25,33,India,None,-187.1167656723253,C,57.70403130643012,E,48.88822083043247,B,A,1
36-50,30,US,Physical,58.61860633344638,B,-1.160082294541549,B,-116.56062671810805,C,B,1
51-65,73,UK,None,-132.09781743490407,C,-39.51597866837408,C,-90.25735054431824,A,C,0
65+,58,Mexico,Both,38.91380352975813,B,-241.75739328543239,D,16.208835928674038,D,D,0
36-50,32,Germany,None,22.641448257298112,D,-35.128411120109725,B,-110.29852839224475,C,B,0
36-50,26,Germany,Both,43.64932156399065,B,-106.6856513613639,D,54.95173769857883,D,A,1
51-65,72,Germany,No,-12.686986542186812,B,-137.26772026412266,D,-42.90520220605863,E,D,0
36-50,29,Other,None,-122.54495573217356,A,37.46252714239918,A,177.24848000397463,E,C,1
51-65,65,US,Yes,47.8054640598054,C,27.112752904501754,D,79.87625903112075,B,A,1
36-50,77,Other,Both,77.6614380754131,D,-35.65522118943596,B,-154.32138828468243,B,C,1
51-65,54,US,No,86.4924966456805,B,-118.3288249701894,C,27.07046974049772,D,E,1
26-35,28,Other,Yes,-47.33592248070058,A,105.63053925980839,A,98.04339869214432,A,E,1
18-25,44,India,Mental,-90.31625488752411,E,9.764987863285077,B,-30.524177842172417,A,A,1
51-65,61,US,Yes,87.79489452763836,E,-28.79947796660602,C,62.91486270197727,D,C,1
51-65,25,US,No,-16.790234612094274,D,73.93254368106868,E,53.85807085473478,C,B,1
51-65,62,India,None,14.398595557153612,C,-4.490434656803909,E,44.34459945489368,E,C,0
36-50,63,Mexico,Mental,71.96918320529899,C,153.6741011734603,D,-33.75036400170007,B,D,0
18-25,20,US,Both,64.09459308967573,D,120.83599260151712,B,53.93849336362354,C,D,0
65+,51,UK,No,115.09313411152216,B,166.21912187995594,E,26.487746122287128,C,C,1
36-50,24,US,Yes,-44.96631136587039,B,-63.7553727903174,A,-72.66110331991086,A,E,0
65+,46,Other,No,-37.03932109964846,B,-17.23179799125803,A,-13.5337372638412,D,A,1
51-65,25,Brazil,Yes,-119.40780338044534,E,-43.94822989477266,E,130.5500242773886,E,B,1
18-25,78,Brazil,Mental,152.3126155694279,D,-126.24615103473889,B,-123.74379800132674,C,D,0
65+,20,Other,None,-60.3404099973998,E,132.7554145168811,A,-103.77345604478339,C,A,1
65+,66,China,Physical,-23.037388850113075,C,-87.82046335464791,E,148.928617916836,A,A,0
18-25,44,UK,No,-22.442238507767932,A,-68.64232581245223,A,25.1825447754413,C,A,0
36-50,73,UK,None,2.448014915736621,C,66.50447649149483,D,61.98649642219193,A,E,1
65+,79,India,No,-102.50856034833637,E,116.33390161690585,E,-39.67023593761964,C,A,0
18-25,60,Germany,Mental,104.26616743915463,D,27.63759909901054,B,-80.8112287664667,E,D,1
36-50,68,Mexico,None,117.40780706775892,A,41.77629334129156,D,-77.41812443285578,A,E,1
18-25,78,China,Both,-26.32866967366153,A,85.64906479669399,C,251.894650126619,D,D,0
26-35,33,Brazil,None,-84.79512966076598,D,86.01633826419852,B,-4.236138578889121,D,A,0
51-65,20,China,No,44.3368100980394,A,-250.54528354025356,A,109.59355457656525,B,D,0
51-65,43,US,None,-114.18627551518586,D,97.85189449069584,C,-65.54422720076123,C,E,1
36-50,57,Brazil,Physical,9.339677604684036,C,5.733014261974597,D,51.84719301753924,A,E,0
26-35,20,India,Both,-85.90231110622933,D,114.0295644065043,C,46.732212647241724,C,C,1
26-35,33,Brazil,No,106.32974986578849,B,48.01674242841708,B,29.390095342280382,E,B,0
36-50,49,Mexico,None,3.265200943035646,E,103.7058002749634,E,233.45108317493214,A,B,1
65+,66,Other,Physical,300.2513848066241,E,131.08033759559007,B,-101.82273287270638,C,C,0
65+,31,Other,Yes,101.42933464911027,C,68.465231354281,D,17.180480507452415,E,D,1
18-25,48,US,Mental,100.9806864420008,D,-27.618508138481555,E,140.58557952503443,E,C,0
26-35,43,Other,Yes,-61.15587590827843,A,30.238632779078028,C,160.09827913917425,B,C,0
26-35,27,Mexico,Yes,66.74627346001787,A,35.035823066172405,A,-81.10879537983355,B,A,1
18-25,30,Brazil,No,56.65324949104986,E,-218.61064339718575,D,79.94053500349831,C,D,1
65+,54,Mexico,Both,-80.06673151277775,D,76.16819226797176,E,-72.1353497745186,E,D,0
36-50,37,UK,No,-5.596681304008242,B,-4.938169483653978,C,125.47953248004329,A,C,0
26-35,62,Germany,Mental,30.727631547271095,A,15.654238112240964,B,-111.28918378028993,C,A,1
36-50,22,Germany,Both,-118.3724194662029,D,-60.913226339123774,C,-45.11847107407512,C,E,1
65+,47,China,Both,-57.86567160949616,B,-47.287115107033685,A,-56.642225331798315,D,E,0
36-50,39,China,Mental,-37.16844120208762,E,35.83884391799857,E,-66.69536110209835,E,A,1
65+,28,Brazil,Physical,81.33724965488416,C,-23.77737283749502,E,73.43627788222275,C,D,1
26-35,70,Brazil,Physical,-47.664443397281524,A,165.80639331642598,A,-27.807631673746435,D,B,1
51-65,39,US,Yes,26.804560706170015,D,-119.60069601652681,C,114.43596502232613,A,D,0
18-25,58,Germany,Yes,-17.792871812839266,C,142.96111756727265,A,48.022929755032685,A,C,1
18-25,19,UK,No,58.71426992892893,B,11.843141582341213,B,14.541746888242296,C,C,0
51-65,27,Germany,Both,-23.338054880331782,D,24.64257731122747,D,-46.7324708701972,E,C,1
51-65,55,China,None,-27.603841074785528,D,79.54637679446117,D,124.6861795650356,A,E,1
65+,63,China,Mental,34.7502868397149,A,-147.53147243556083,D,97.8717383664665,D,B,1
36-50,79,Mexico,Both,-147.48391584169283,A,-125.4838017212766,C,44.935073264175635,E,B,0
18-25,60,UK,No,54.4359932901186,D,206.33609820147768,E,172.6053696750847,A,B,1
51-65,19,UK,Both,145.50929936106013,C,-108.49590057100227,B,-93.41145822615864,B,E,1
36-50,23,Germany,Both,-10.544700765349342,A,39.09202556320599,D,18.989422812628,E,E,1
36-50,66,US,None,83.7598164820135,E,83.75295075674877,B,-37.99401925021916,B,C,0
65+,57,India,Both,107.03865507267882,E,229.66753009248836,E,-65.70587992407883,D,D,0
65+,18,UK,Both,-60.27302826164336,A,35.06254380743879,B,-100.90496487050744,B,E,1
36-50,67,China,Both,-24.970612270541903,A,-192.1484698103272,A,-302.73861479967275,B,C,0
26-35,35,Brazil,Yes,-10.921748462101144,D,45.316796914843614,A,261.60163832265664,D,D,1
18-25,59,Other,Both,-26.889377227729007,D,-97.44535320950341,D,-93.7360599245707,D,E,1
18-25,23,Other,Physical,25.65750018126761,A,87.72123183544875,D,-42.74415205179874,B,C,0
51-65,79,Mexico,Physical,-24.05006247321991,A,70.99668911687728,C,52.01143050605689,E,D,1
36-50,41,UK,None,-0.9636693225913694,C,134.08296590477997,E,28.051683953739783,C,E,1
26-35,52,US,Mental,-30.719153766501112,B,-98.8220930020765,A,82.89864957308784,E,C,0
18-25,31,Germany,Yes,25.315343996335613,D,54.927913310720356,B,61.7721149278154,B,A,1
26-35,18,UK,No,-98.92305713030771,A,-58.29605510104173,E,109.17863214499852,B,B,0
65+,38,Brazil,No,-26.144385981711395,B,92.18583268518809,E,131.54708180118934,D,D,0
18-25,46,UK,Yes,96.40181729133613,B,-109.42051452469022,E,-76.44971667156649,D,A,0
65+,20,UK,Yes,-101.45105963658445,D,101.95127590755881,E,99.70530021965453,A,B,1
18-25,67,Other,Yes,31.644739248494165,C,-99.24019991170798,D,91.52570656052859,A,D,1
36-50,57,China,None,153.78783816693843,E,-124.06472095119734,D,-48.904762663202234,B,A,0
65+,50,US,Both,-16.58862977646915,A,42.4013544137861,A,71.65847884338712,E,B,0
26-35,54,Mexico,Mental,-48.939983557293594,D,-101.37635149516126,B,-46.178008446833736,C,C,1
26-35,44,Other,Both,-0.12546408020707245,D,132.44297124237127,E,-177.27482662901411,C,E,0
18-25,54,UK,Mental,43.92128803970296,D,-155.4151734513208,C,29.6289014215036,C,D,1
18-25,30,US,Mental,-141.79064534120786,E,-34.72448297952638,D,-20.083765070277913,B,A,0
51-65,28,Brazil,None,-40.305902395051945,D,53.304884083548,E,-211.06600580435142,D,C,1
65+,54,Brazil,Yes,-7.871841557656715,E,8.481032329426416,D,85.76617807943074,C,E,1
36-50,69,US,Physical,-25.673286229349163,E,-105.7364653184671,D,56.89174613879532,A,E,0
26-35,67,Brazil,No,-142.9016001863031,D,-25.570770966445394,B,-241.9215669225306,A,C,0
65+,19,Other,Yes,-59.306347603616196,D,-79.63010809131424,A,-68.1619973412392,E,D,1
26-35,30,Germany,Yes,26.16195690813531,D,23.744656457919103,C,-5.37691567488415,A,D,1
18-25,64,Germany,No,14.608391969359968,D,70.65535240329498,E,137.5963877697846,C,B,1
26-35,37,Germany,Yes,68.84111338343766,B,2.3223554295473288,C,-9.594712998510769,C,A,1
18-25,66,Brazil,Both,243.50741848458958,C,-255.57853216936329,E,-11.396809815875383,E,D,1
65+,65,Germany,Yes,130.92261152100744,B,22.101120008803605,A,-26.357380310896612,E,C,0
36-50,51,Germany,None,-191.11714180184578,E,89.74242069746568,E,-48.428150371348785,B,A,0
65+,42,India,Physical,-156.72973120461174,C,15.898686043811724,A,-19.29442804655414,A,E,1
36-50,35,China,Both,40.77842964832693,C,112.12510836057781,C,204.78595933318604,C,A,0
26-35,53,Other,Physical,-72.71711116904095,C,-34.31986499199973,E,-59.266932289656104,C,A,1
65+,33,Mexico,Mental,-154.89604481684336,C,129.18263407245587,C,-81.0898355557411,E,B,1
65+,51,China,Mental,44.06271797941265,E,-298.358780787173,D,-10.450625740270885,A,A,1
36-50,69,Other,Both,28.72781862815633,B,2.4800674892226025,A,-130.57413911111857,B,A,0
36-50,68,Other,No,-80.9918106137258,A,-105.82780707671881,C,-29.080761289332724,C,B,0
51-65,65,UK,Mental,6.378780427421867,E,-33.250759919377195,C,52.36324206294919,A,E,0
18-25,70,US,Mental,-7.126219361608575,E,-30.007263781499077,A,77.1178715109292,B,C,1
36-50,69,Brazil,Yes,119.89325840812526,D,36.99711059033672,B,16.71664498562693,E,C,0
51-65,67,Mexico,Physical,266.3021301698303,B,31.614139422074526,A,-43.87461329927993,C,A,1
51-65,51,Other,Physical,-65.50326876891455,C,212.25199089285573,D,187.0315801755775,E,A,1
51-65,48,US,Physical,-13.017630330305167,E,139.96685400978419,E,-106.26533826951923,C,C,0
26-35,49,India,Yes,-46.603184768403025,B,-76.07170599570291,E,-5.498866605853269,B,E,1
51-65,58,Germany,Both,91.05922498031629,E,-44.48682137759356,B,-111.79793015554296,B,C,0
18-25,34,UK,Physical,19.55608804676289,B,-76.33637653050735,A,-19.63943090212268,D,C,1
18-25,70,Other,Mental,145.63036917228246,D,-13.295585788095496,B,90.45117298089161,D,C,1
18-25,36,Mexico,Both,-33.003393089144275,C,-34.58134424439879,C,49.240975393690675,A,E,1
26-35,46,Brazil,No,28.49638879394334,C,3.648810281852837,A,14.336798255003918,A,D,1
36-50,43,Mexico,Physical,164.65183783817236,C,51.72629008175972,B,121.18445318004434,B,E,0
26-35,77,Mexico,Physical,31.965226457949125,E,-67.33190423075189,D,29.721406909193554,B,C,1
36-50,34,Mexico,Mental,-153.96208725090287,E,12.764636116383784,C,23.61541700606814,B,C,0
18-25,32,China,Yes,-183.32060531216243,D,-113.18255391133374,A,50.4672023601303,D,E,1
65+,34,US,Mental,322.43770947881086,B,34.90839944054266,D,199.2276767059364,E,C,0
65+,32,Germany,Mental,-80.962295566691,A,59.65139076875585,A,49.57237451929045,B,E,0
51-65,75,US,None,-86.56842301433797,E,-37.814868140504856,D,57.55424760910067,D,A,0
51-65,69,Germany,Mental,98.1895909992794,B,-55.2167061800235,E,1.4261637992219844,B,A,0
51-65,74,Other,No,13.397739732103242,B,-56.81567434650526,B,139.93702494577113,C,B,0
65+,57,Germany,Yes,42.49240991286163,C,-46.996857063932104,C,167.64770628469932,D,B,1
26-35,20,Mexico,Both,1.7844327331432348,E,-17.012691996098436,B,161.4938416578012,B,B,0
65+,25,India,Physical,1.0123699446693966,C,-120.27264489978442,C,117.07483009471214,E,B,1
65+,34,Mexico,Yes,68.67145766793338,C,31.081977356319378,A,-4.004462122724119,C,A,1
36-50,19,Germany,None,111.62155610968381,E,-140.13694557830155,C,-50.19480128341333,A,B,0
18-25,46,China,Both,103.2038687850102,D,-22.32790199566556,A,-16.218756602040248,A,D,0
51-65,60,China,Physical,-108.77943482211825,A,96.6958978538301,D,-85.96491959489576,A,D,1
36-50,73,India,Yes,-172.46382623844391,A,-44.83362140165161,D,76.74812380081019,E,E,0
51-65,75,India,None,-32.578847127580076,C,-140.29958173352705,E,-15.599276789415804,B,C,1
51-65,44,Other,None,-97.99955139719447,A,66.7782696927388,A,-69.72712920460354,E,D,1
51-65,71,Other,Both,107.9948937212938,B,47.00441371456138,E,25.620693895036805,D,A,0
18-25,58,Mexico,No,-19.578938049001756,D,-128.8792716686364,D,5.4503076414454315,D,E,1
65+,45,UK,Both,-84.0631427810916,B,-22.81073925354122,B,-21.375045018972692,D,E,1
51-65,34,Brazil,Yes,-50.233562950905295,E,-129.96788056966753,E,77.67226882944229,B,C,1
65+,60,US,Physical,44.93139129033912,C,-62.71783544175828,A,-117.61189159260617,C,B,1
51-65,48,Mexico,None,-35.79745770562996,C,49.548813037188864,B,66.51914559991324,A,E,1
26-35,74,India,Yes,40.98630062609273,E,87.54277636729891,B,-20.6942955237571,B,D,1
36-50,76,UK,None,-95.64651474220138,D,-231.7992611127719,C,108.56835381246238,C,B,0
36-50,71,Brazil,Physical,78.21408425250257,D,115.6020733802646,B,37.55196620748122,B,B,1
26-35,78,Other,Mental,-89.60543422272893,E,88.27782046683743,C,-34.61303297048918,D,D,0
65+,32,China,No,-268.7337382088224,B,-148.04154217001297,B,62.74666311718693,B,C,1
26-35,63,India,Mental,-50.09017958061068,A,39.36581231286789,D,-110.37246873769222,D,C,1
18-25,39,Germany,Mental,0.26763130354432346,B,-39.33421209427277,B,-196.48900963665966,C,C,1
36-50,27,UK,Physical,86.18377878442959,B,43.558078540883585,E,-41.283802889836515,B,C,0
65+,48,Germany,Yes,168.1706350126726,C,53.38001125237084,E,-173.33772687854722,A,D,0
18-25,22,China,Physical,-177.1522239908933,E,23.025607712002262,E,53.722235471144685,A,B,1
36-50,77,UK,None,-103.06627890086857,B,-153.74849554877926,E,-17.01899308358907,D,E,1
26-35,40,Mexico,None,43.91181393289266,B,20.501074783997673,A,57.643536625575244,B,B,0
65+,43,Germany,Mental,92.11667207798011,A,-115.38198509248237,A,-101.31095622928927,B,C,0
26-35,22,UK,Yes,54.64211393936811,C,0.04501314043320055,A,56.68926670704445,E,A,0
65+,33,Germany,No,32.21109337175573,B,32.375134527719204,D,-72.52588120886095,A,D,1
36-50,21,Other,Both,-1.7641115178160651,D,-125.22534923934413,B,-85.23329235227189,D,D,0
26-35,22,China,Physical,-299.3382742260017,E,-12.445702891984322,A,-201.01509681807505,D,A,0
26-35,47,US,Physical,-37.01343197117281,D,-17.035979698060558,B,-226.43733574266687,D,A,0
18-25,77,India,No,171.35103119182492,E,-179.47345376048355,C,65.49615376169471,C,A,0
26-35,65,Other,Yes,-39.35876657580975,C,252.36632000411353,D,-96.86667639675026,B,D,1
51-65,71,Brazil,Mental,23.435621742894668,C,113.91761019392683,D,13.63413796355413,A,C,1
36-50,55,India,None,97.23127478784394,A,37.87467799693083,A,64.43359693226832,A,E,1
51-65,40,Brazil,Mental,-98.28907803675041,E,5.966477606713431,D,116.42061154666006,B,D,1
26-35,37,India,Physical,62.58289438176055,A,-158.99745362632774,B,35.506417701562945,E,D,1
36-50,50,US,No,-34.457269330465714,E,64.33122873367395,B,59.89548089609187,B,C,0
36-50,25,Germany,None,-0.6423182870462351,B,-46.02530997632497,D,-106.77808264380371,E,D,1
36-50,43,Mexico,Physical,51.0944982502083,D,-93.6507940654878,B,-69.1237623417755,B,C,1
36-50,60,Germany,Yes,-120.54690835954518,E,-31.25011756819741,A,84.13376054345521,B,B,0
26-35,24,Other,No,52.53873606530064,A,-11.229121907008212,D,-51.134446071653485,D,A,1
65+,29,Other,Both,37.09741388776331,D,-6.794567024303079,E,210.98643014246434,D,E,0
36-50,66,Other,Mental,40.32195589181823,D,-28.765752547318208,D,162.06732548417148,B,E,1
26-35,59,Other,Physical,-69.67105122463613,A,85.62955419119129,C,169.79549339269545,A,D,0
65+,56,Mexico,Yes,25.708292250112162,B,48.55645973742935,E,169.34467067952218,C,D,1
26-35,33,India,None,97.22312282514203,A,-68.75417358179806,B,-52.41536202752647,A,B,1
18-25,38,Mexico,Yes,-17.945986548073993,E,-71.26331262791523,D,-59.89653100656862,B,D,1
51-65,38,UK,Mental,-60.457443252644225,E,98.71259487100454,B,54.6547800215132,C,E,1
18-25,43,China,No,-39.38304279585989,D,-85.68318932680761,B,122.81747447759679,B,A,0
18-25,21,India,Both,-77.60416151880408,E,48.582326982358666,C,-69.20847400280859,A,E,1
65+,78,US,Physical,-132.248082981558,A,-13.772216218543932,A,62.91424089185731,C,D,0
18-25,41,Mexico,Mental,-252.0263526882524,B,221.79964799073045,B,-116.4735759146459,A,A,1
26-35,72,Mexico,None,-24.566728781179116,C,128.0037348336978,A,36.72776700711198,E,D,0
36-50,43,Brazil,Yes,-83.37408502491506,C,59.36284166734287,D,-47.85646706991913,B,B,1
36-50,40,Brazil,No,-77.65709476459205,E,40.487469189105916,D,-77.49339928551721,D,B,1
36-50,34,US,Mental,111.11880342371632,A,-55.83805721628817,B,-41.59739992698298,E,C,1
65+,36,Brazil,Both,-21.1297630281456,C,30.946588159354345,C,81.60987896975112,D,B,1
51-65,29,UK,Physical,65.73912588913448,A,119.92965110618591,D,1.819995679503544,C,E,0
36-50,19,Brazil,No,93.90617962020454,C,110.33835334019135,B,-105.55415382499152,E,A,1
36-50,48,Other,No,-180.7264926918107,B,2.2300021198290043,B,71.45993489523342,D,B,0
51-65,22,China,Physical,-70.41490658061207,C,90.10240323213584,A,6.439928348561875,A,D,0
26-35,21,US,Mental,249.53297450169782,D,-82.86617340961102,A,-21.773136758439467,E,D,0
26-35,65,UK,Yes,87.51517532238515,A,-37.32511885587412,D,-43.838211085999966,A,A,0
26-35,36,Germany,Mental,266.5988028267952,D,-102.30968065782457,C,61.40548561025527,B,C,1
18-25,24,India,Yes,-144.72738360724392,B,-28.710649683715733,A,94.30153574983994,A,A,1
36-50,63,UK,Mental,-65.28807663739114,A,-9.96353465275947,C,26.38339005255152,B,E,1
18-25,40,Other,Both,-139.31151542772318,B,58.2071090332285,B,196.31135418256946,B,A,1
65+,58,Mexico,No,-138.34825945641472,B,81.631643246617,A,45.4900925054381,D,E,0
65+,45,Mexico,Both,-204.90550714453687,A,-118.45980883333533,D,-58.14774590540597,E,A,0
26-35,41,Other,Physical,-141.76715142716426,A,73.78765780978958,C,183.28994682643392,A,B,1
26-35,25,Brazil,No,162.25191833806682,C,-168.1867758224747,C,-89.15696538611549,B,C,0
36-50,62,US,None,50.704519328491585,E,8.511855308393798,D,-90.0684945922179,B,C,0
65+,42,China,None,138.4916295220406,C,-42.377908443825596,C,153.75053899973713,C,E,1
36-50,75,Other,No,142.88639859075099,A,60.953227475295165,B,131.92791599585306,C,C,1
65+,61,India,Mental,117.23149396436546,C,15.425005928339958,D,27.873369625657695,C,A,0
65+,61,Brazil,No,-47.869036044985705,C,216.7138979888258,C,19.885194816762326,D,A,0
26-35,56,US,Yes,-20.044562345824698,E,107.11045057578319,E,65.12839825416417,A,E,0
18-25,61,India,Physical,47.451510311458286,D,54.45881333598028,D,101.87309095597614,C,E,0
18-25,49,Brazil,Yes,14.968154416690234,D,-39.87958724189124,A,-224.99501595221548,E,E,0
51-65,20,Other,None,-42.34909422624452,E,35.86409144008951,B,-141.35975023151667,E,D,1
51-65,65,Germany,Both,102.78295175683087,A,-123.83793489843067,B,151.2541334152212,E,E,0
36-50,32,Other,Yes,-120.57697366865445,E,-0.8658414788869776,B,-102.13633447242243,A,B,1
36-50,31,Germany,None,94.18208772753457,C,51.574436759189055,E,-44.85231934117269,A,E,0
18-25,76,Brazil,Both,7.44754285942904,D,-148.98766199490677,D,57.0805166045666,E,E,1
26-35,37,UK,None,10.833603939323037,E,-181.1158348248659,B,-118.37614495844969,A,C,1
26-35,78,Brazil,Physical,117.93320154799265,C,144.67484378544938,C,-10.071576133216857,E,E,1
26-35,39,China,No,37.26465873806118,B,138.62856442101844,B,8.944383100917591,A,D,0
26-35,70,Germany,None,-103.33188411020511,B,103.55425305876098,C,148.9954580736388,E,E,1
65+,47,Brazil,Both,11.644566363315874,C,-41.448025421607355,C,-23.78930050399899,C,A,0
36-50,46,Mexico,No,32.77548341969339,B,-20.906084720880223,A,28.13726799177494,B,D,0
18-25,38,US,Physical,73.47746491289394,A,124.90950094251585,B,-10.372074158787257,C,D,1
26-35,31,US,No,128.98936789176966,C,35.18209807046039,D,45.56995594335512,E,B,1
65+,60,UK,Physical,-153.7131182233081,D,-101.46795224833656,E,104.79470960900615,D,B,0
18-25,75,Other,Physical,76.58942794692183,A,-73.62521239199664,C,164.1074213297187,E,B,1
18-25,48,Germany,None,-13.861318920335968,B,-39.40272007448637,B,170.61708257645842,D,C,0
26-35,35,India,Physical,-62.451963559433096,D,-60.41238555061024,B,46.221581411460775,A,B,1
18-25,43,UK,Both,-97.26004767880642,A,-89.27857047047894,D,37.79636625212269,E,C,0
18-25,73,UK,Physical,-14.437694696314487,A,-41.28019395729659,A,41.81148641305076,A,C,0
26-35,39,China,No,-202.9367716404058,B,181.1660215996491,C,189.90074378125928,D,A,0
51-65,73,Brazil,Physical,225.56397801647194,D,-15.603164245280151,B,-14.050840785983038,B,B,1
65+,66,Other,Mental,56.93276014585288,E,-169.0729099739401,D,-49.492892349505276,D,C,0
51-65,44,Other,None,-13.897862297885544,B,-7.724834533147396,D,-91.6499638818149,D,C,1
65+,18,US,No,8.007126215252027,D,-178.48067382241422,A,0.2099105929398568,C,D,0
26-35,28,India,Physical,157.60667507070212,E,-76.29505779293501,D,-111.28294103306382,B,A,0
18-25,31,Germany,Physical,-75.05336663897795,B,-135.71073372486956,D,166.78411688403807,E,C,1
18-25,61,Brazil,Physical,179.65401976538988,D,-71.02042343455346,D,10.621740961368777,B,D,1
65+,20,India,Both,-67.76849158032167,C,-0.08191799512296552,E,108.60406301290486,D,D,0
18-25,45,China,Yes,66.9510467262419,B,102.23360783773889,D,-11.633300052912537,C,E,0
18-25,60,Germany,Physical,17.665369316686007,E,118.62166031708696,B,-104.97759639335489,E,B,0
18-25,71,UK,Mental,166.85245320279967,E,149.2130671628124,B,-75.72124727662599,E,D,1
51-65,28,UK,Physical,-65.32065108212055,B,-19.529081886035677,B,302.8671562249428,E,D,1
26-35,74,Other,None,-53.85389473536611,C,66.86092306581466,D,41.04992091082876,E,C,1
18-25,61,Germany,Yes,71.56062263585795,C,15.327488228518424,A,53.386376368031584,E,B,0
18-25,42,China,Both,63.65950361300236,B,-191.6552276264571,E,-17.780753140269933,D,D,1
26-35,38,Brazil,None,122.02055933555722,A,-131.22990263898865,E,-191.45353704896263,E,A,1
26-35,29,India,Both,-32.73665894493269,C,-52.88086154908771,E,111.08259513673342,B,C,0
65+,58,Other,No,-125.26071348482881,D,170.33262577795446,D,53.03390887489607,A,D,0
65+,76,China,Physical,4.57632694454086,C,-57.93267936737338,D,-71.61913127553132,A,A,0
18-25,40,US,Physical,-75.12191976796734,E,-63.15319107283055,E,27.03086140970291,E,D,0
65+,20,China,Physical,-26.066445652654117,A,-6.3689813672341655,E,-38.07858407347536,D,B,0
18-25,44,Mexico,Both,-115.53811977940514,D,51.766753978481304,B,-19.52431583197281,D,B,0
51-65,53,UK,Mental,-47.69814343797341,A,135.7410574767338,A,75.03860450950009,E,B,0
65+,31,Germany,Physical,-102.16265222211815,A,-89.73663530601058,A,5.901733798065977,B,D,1
65+,76,UK,None,-54.82195056967073,A,-96.03949441367855,E,-172.90185543117084,E,D,1
18-25,32,Other,No,147.1893564499955,E,53.706954330924106,D,93.02548859256632,E,A,0
51-65,32,Other,Yes,51.2339940483154,D,43.5955883194543,B,98.29152960635804,D,D,0
65+,42,Other,No,-21.73650840412188,E,40.971077717314785,A,3.147738845837501,E,B,0
26-35,28,India,Physical,212.32915675106491,D,34.92388576990772,C,231.34089741552765,A,B,1
26-35,58,Other,Mental,-23.533897362455615,B,-200.40598070917775,B,19.546275274903355,D,C,0
18-25,73,India,Physical,-117.20902751826117,B,-7.250146351042252,B,80.2167330349313,E,A,0
26-35,72,Other,Mental,-88.64532265281915,D,61.6289190021027,D,-46.33893991126348,D,E,1
