civil_status,AgeGroup,anos,veteran,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,target
Divorced,36-50,43,No,76.90853437218136,2.1792159211940128,-68.41354079230082,-40.341918022904835,E,-4.05847847868245,281.06220350426713,C,33.7853232130386,1
Widowed,26-35,62,No,38.080708283504535,116.81953865408308,-84.43039467526575,117.13712909944411,C,6.994003392717307,-319.4611433996143,D,-1.7735104675162972,0
Widowed,26-35,46,Non-Veteran,-43.18539580891201,-66.78607380815833,-67.38610552630264,226.61132010242721,B,96.24673802528932,118.42325196550567,D,106.4155271553908,1
Divorced,36-50,70,No,-109.45220083402248,205.09426537903713,-75.59511061969991,16.519725649896564,D,-207.53870885139546,81.70663782905339,E,135.09572472198406,0
Married,26-35,60,No,68.97129827233177,52.29852635085217,-74.82707830836344,-95.66248051725738,B,101.92802002297276,37.399848519981546,A,-4.1173887343200875,1
Single,18-25,35,Veteran,-156.56773918662006,-69.12657911593188,39.399480535941365,123.81952700268633,E,16.426673922231522,213.54418091696624,D,32.28181887614711,0
Married,18-25,34,Veteran,41.411317731745946,-59.33999218561312,66.68256055113699,-17.21696886857171,E,-51.06784200822241,-67.5951826982192,D,113.93028649964138,0
Married,51-65,29,Yes,80.96064930195304,80.01962158907742,212.61745334853944,34.348163299363,B,-58.28929412398364,-77.27864669480307,E,-44.51689073043392,0
Single,51-65,27,Veteran,131.9038231385058,69.64512486665349,158.4286786998655,-113.41634884882627,C,-97.62234869531956,-100.53410696004457,A,-41.75048655750626,0
Divorced,65+,62,No,6.813866033489381,-133.33127087124598,19.128314643328423,59.77258850200423,B,150.10885990416406,10.656668798545345,B,80.73965003645583,0
Married,26-35,46,No,44.91340806731632,-61.72665379134612,8.938965398776022,-27.382341456944587,B,-51.526638301303166,-99.41386592086403,C,85.00977285556849,0
Single,18-25,78,No,44.111294204291774,45.55873406119486,83.1009803500813,-59.221906076067654,B,205.8992218917881,-103.71817784529232,E,112.81581826085738,0
Divorced,51-65,38,Yes,-64.01354377737418,29.165453536828934,-37.59270029195652,112.81703286183378,A,-292.7505746719753,-39.513896186378794,A,18.828103665648985,1
Divorced,36-50,51,Veteran,106.74481564389396,35.44188025425587,18.589832079597997,-15.745607351148536,B,-57.62241305807816,71.85400762058482,A,-23.08762763915386,1
Single,26-35,30,Yes,-16.626817549952396,36.72574266407614,64.7651117586828,94.00522737458768,A,29.348540124065224,-143.10783833691653,E,-158.2394005158844,1
Married,18-25,69,Yes,-124.2840555026135,46.418765194001985,130.39720928936967,164.08843132196355,A,-7.033254255327684,126.84897046810588,D,-36.37602429532853,0
Widowed,36-50,76,Veteran,268.7338329652332,72.59773261835227,30.994403390675746,170.50163737152937,C,56.938041358922355,90.50586671037088,C,67.43224714184673,1
Single,51-65,19,Non-Veteran,15.713239322052411,20.976726716455154,-67.51560693097264,79.39035246406544,C,-16.10918585935017,-35.301170942543195,B,-181.92135172127942,0
Widowed,51-65,58,Veteran,37.56524486560254,92.65241387681775,-184.2951387271089,4.375958769198939,D,158.4533251872036,-1.2907260049112448,B,-117.77300913330353,0
Divorced,51-65,50,Non-Veteran,64.65646763721995,209.4521954496741,-70.00332788870215,-182.63490647356508,B,-139.21474154111354,-197.1588297423042,A,106.08780372428566,1
Widowed,51-65,41,Veteran,-5.549533287783401,-196.10644218151964,-2.091791954511606,144.20241302120337,C,137.1289951175094,-23.2152008425623,D,70.55856577585625,0
Widowed,26-35,57,Yes,54.11161111726356,-51.32176907570203,32.87774304384959,49.474855045690006,D,-210.2348982733888,4.982744868596571,A,95.29385704463895,0
Single,65+,25,No,-91.2946712230058,51.23801274493681,30.433869388826633,-17.039347258721104,D,-48.589850565460445,97.34818085204634,C,49.8189686889649,0
Widowed,51-65,38,Non-Veteran,171.2334283545869,-104.79521555984128,148.9348536761778,-140.20290699646705,E,-37.73767716858191,-40.84733349280152,E,48.896340399092196,1
Divorced,65+,75,Yes,-58.53700510827665,174.31072223698294,80.12172485334051,28.38804135590775,B,-25.75420242661668,2.8348324398016436,B,-76.11156813211724,0
Divorced,65+,42,No,-124.0072047289426,0.054462345574890776,-61.0166068900712,95.19597019000481,A,37.47792294025617,-55.79013402200578,D,-94.33629633550589,0
Widowed,51-65,70,No,-44.416222395171985,19.211727047687422,-211.77283041705417,49.88283794750768,C,-8.02761864731981,-16.191692057991993,B,-124.4138394004726,1
Single,51-65,48,Non-Veteran,-0.3850025883530483,-122.42267878517214,1.1904984299741812,-95.66899478975583,C,76.91558757734852,-3.029792640878909,D,28.149675996115015,1
Married,51-65,72,Non-Veteran,131.86472752237344,-156.6850667372359,-12.492941396440422,68.94732332329971,B,19.983748983719245,57.00263579347952,B,62.71233168810619,1
Married,65+,42,Non-Veteran,110.92185678577032,28.086028981488592,-18.247565912146396,35.14934900839706,B,69.90829256465118,29.803935576420347,E,85.87458602621766,0
Single,26-35,26,No,12.764207796883536,159.0841351951695,5.158108356850971,-44.93735584485752,B,-162.6019216407221,143.58267759668894,E,149.02637682153522,0
Divorced,65+,30,Non-Veteran,50.88268369674949,6.082912771631662,-0.5034943940296708,-99.76052981098118,A,-19.765921896674843,-69.26899861189851,C,-193.55780789758617,0
Widowed,51-65,20,Yes,-45.95106302739528,-20.927851744862917,1.5448704074220299,105.15164992839836,D,9.471680199174996,31.25968994813847,D,-77.74000482678416,0
Single,26-35,61,Non-Veteran,-19.919991106194985,-42.36893753324635,-114.18334404872101,-102.43772822976187,C,202.17955524560273,-58.35567003085126,C,281.34907601677656,1
Divorced,65+,45,Veteran,-5.853487967144741,31.558241871592713,-21.128072163745486,-15.144947043394788,B,10.985731081397386,-35.444264429941384,B,86.68755837941876,0
Married,51-65,36,Veteran,92.53106880033435,72.32859492024862,2.158363073890815,-169.8045494288453,A,80.31654610056808,-110.61650613465292,A,-30.219120393077116,0
Divorced,51-65,48,Yes,-40.24936711898855,-64.64036381670256,-53.72189945493386,185.02254876062983,B,51.080108427918134,43.06215946772594,B,-13.602371501534872,1
Divorced,65+,64,Veteran,-17.216839218443354,23.815661332399284,96.7588487212528,-0.8826043239407938,C,15.577238798651871,-18.169128672246774,C,95.95245509815673,0
Widowed,18-25,61,Yes,-113.372556368306,93.05776670667953,-147.62619865796825,17.713249795441833,E,-4.386755725760532,179.12853203428824,E,92.95423625045376,1
Married,26-35,68,Yes,-30.166906480998872,15.85327836288965,138.63477354257537,26.678518268229645,C,-151.35924851209577,-29.657506319393693,B,204.80227388671148,0
Single,36-50,34,Veteran,-42.933328699926776,2.488676576395438,30.44082564346029,-72.9324252074505,C,125.84669925489338,-11.724824315556672,B,79.38998307518995,1
Married,18-25,62,Non-Veteran,211.23796474171706,-50.025583030138044,-109.25785319106254,21.964482335973084,B,-96.25631143882516,-26.830309884497066,E,40.78405863374294,1
Divorced,65+,59,Yes,-72.98315780896885,-57.86350495912838,-107.0590003151136,14.137959765944053,B,41.79302484998036,-13.581743380301937,D,-226.80591161944835,0
Married,51-65,50,Veteran,-145.99322801303572,-22.81809953424537,-16.928713797382205,-91.51741613994788,C,62.448307650163436,208.13033572121907,B,-39.113165640265514,1
Single,18-25,47,Non-Veteran,-90.08014274221965,-74.25998115224807,-140.15427296688324,-177.14995039014966,E,-58.81767441174565,18.460208996061002,C,11.751267486138108,1
Single,51-65,63,Yes,79.10829561833754,-137.4769087525553,64.67556955585421,-24.019751995091852,A,-218.653116170064,57.27095114763142,D,-137.98727856020204,1
Married,36-50,45,Yes,13.706035956131245,26.929959932640262,231.81776324192614,41.57227853791269,E,-283.4742112631151,-128.1805036194291,A,46.38580755195956,1
Single,18-25,68,Non-Veteran,125.78173139644487,78.25720531416329,130.3367039920628,18.834049102894422,C,124.7892355351517,89.46683402673801,E,-4.891325856130591,1
Married,65+,77,Non-Veteran,-0.26278362323686694,7.692979217972981,20.23195063055132,-18.222457860412607,C,124.7749601781448,111.22494208381784,B,-39.962623655895236,1
Single,51-65,67,Veteran,-24.206891888397912,28.01874994711791,-96.16679614788501,-127.97717611971507,B,45.48972021327472,77.83181657256395,C,279.95972268271026,0
Widowed,51-65,22,Yes,5.29310945918315,102.45637319640339,-151.67530795946104,-128.67222539987674,A,-188.26402416213432,-6.41974192547772,A,-77.27067471969275,0
Married,65+,23,No,91.4930407724766,-24.86614528397166,-33.617238813113644,7.870925328348963,A,-153.45687636821643,-58.60756489841016,C,166.5171954519369,0
Married,18-25,63,Veteran,-77.74674945092409,64.1674153999349,238.84615435769865,44.3416309481133,D,-32.99939068593951,17.22704429643194,A,176.81712256175769,1
Widowed,65+,58,No,66.74109536499205,-80.06492625298607,-195.11269524710752,45.700879957919504,D,72.80026589721739,-150.2258189066536,D,71.41173591754952,0
Divorced,65+,63,Veteran,-4.53362325976587,-34.02482216951596,-27.187096190150857,-61.69787414751073,B,-99.4596445996137,36.141630800196786,B,-28.41039586671187,0
Divorced,18-25,26,No,-89.32851082536241,-80.2078617671242,-71.07359085062048,-30.52929761124511,D,-3.0908782810445454,-13.625823465145725,E,69.87267436104761,0
Widowed,18-25,36,Yes,124.00998662649113,4.898379767947389,-50.26989901605664,-105.81861587333773,C,14.65964726124938,-35.30480259068201,C,59.384274417089834,0
Widowed,18-25,61,Veteran,-151.99718593758453,-312.2968731346202,-47.821830625046054,157.70130281016094,E,-157.57809954009474,9.441830865912848,A,55.85756816084378,1
Married,18-25,32,No,93.06770158492981,-95.7967742651723,151.69337321586733,-54.26713544722666,A,-25.166383787934482,-72.52030539482756,E,56.070233684478325,0
Widowed,51-65,75,Non-Veteran,-26.236168821492043,-58.493737732373994,-70.02697910411452,-177.6943247735042,E,58.6277058060494,122.60582479705162,C,52.69862963818686,1
Single,26-35,40,Veteran,-98.12252405113928,40.19885236522576,219.48845191615095,-66.5380208176502,E,-175.4228125402832,103.1080801608662,A,104.52118937544628,1
Widowed,36-50,42,Veteran,-90.92733501767214,115.94640693454832,-110.15550412341717,63.05586561461912,E,-56.366180349578784,-12.229394286280357,D,-30.71783370839654,1
Married,26-35,41,Non-Veteran,-56.43300756100139,60.42166508038089,-17.874788251868473,181.5575239863699,A,-10.590826115967884,227.1386707443828,C,128.58138005497426,1
Married,18-25,77,Non-Veteran,26.2806105183514,16.689071891903478,71.74282347063617,-93.81116076467742,B,-111.55717472121276,102.87513921457251,B,110.5383483988122,1
Married,26-35,64,Veteran,242.6153769423181,-29.545154880181183,-0.7312331062333447,-190.61906889282034,B,140.34092986432506,42.609332924413465,A,86.86802702150376,1
Single,26-35,21,Veteran,-71.37606695161162,143.46592204250388,-88.3194212413854,73.99790676623239,D,-48.40720880274085,33.44084527198591,A,-63.859410612428924,1
Married,36-50,68,Veteran,120.96598083782297,137.49348117727766,-92.3251764961178,-200.81968189972295,D,166.84737358269834,109.78999820177945,E,-126.65876637175235,0
Divorced,18-25,79,Non-Veteran,67.36111110990399,-33.92901735673962,-107.50850913450056,-68.20046379082243,A,-34.834396630276586,-24.26160485173784,B,226.01640822489463,1
Divorced,65+,34,Veteran,-41.650622699442984,-101.38633731109472,146.6529474009477,109.94137287472856,B,-111.68073717057108,115.17406115095996,A,76.05329509084646,1
Married,18-25,57,No,-67.81506421597541,50.34495028959154,-20.218794191696237,51.354668548492434,E,50.03212296620182,36.06602096810492,C,-36.65211404980292,1
Divorced,51-65,76,Non-Veteran,-67.74645570881358,193.64565404667457,-80.53155762242457,160.0281501073051,A,109.18564307305914,139.566625698742,E,34.735361761954636,1
Widowed,18-25,21,Yes,-100.68755864054498,140.23670039130366,-81.02988874148974,46.81234054276847,D,220.9392562106562,-106.5022934267607,B,-11.300586660709802,0
Widowed,36-50,23,No,-177.82197738676777,-85.89574218520015,22.1335646754398,121.14958058597902,B,63.13803971759484,-58.20212237344444,D,-161.64123552173697,1
Married,26-35,49,Yes,-45.05287418007693,24.09995475923638,-91.90523592850036,-29.750040115499537,B,-50.981125903488234,46.716767830686535,C,-11.460747189282849,0
Single,51-65,22,Yes,18.607907137964148,-78.27469619421706,-66.19816562519641,109.69677164611615,E,-20.172263804547594,114.11358452117078,E,-67.7044641932476,0
Single,51-65,30,Yes,-164.9295508088038,-63.68558794463722,-154.18035177701296,41.23954566586954,E,43.35566187993965,25.92458431182131,E,-44.71816600290236,0
Married,51-65,18,No,-90.83248064805119,-69.48050642574425,175.33103952526196,-47.95455681584855,E,13.490924225102555,88.23223196810726,A,-92.13233077210134,0
Married,18-25,58,Veteran,6.12259543444831,97.32370559511877,-34.36946798590712,-179.70129801612325,C,51.38421044326144,71.30936333765058,A,-111.7125335516933,0
Widowed,65+,40,Veteran,-140.33125505381113,155.27275558929477,49.12482103469882,-14.975976315271522,D,-15.727633498012016,136.70100271347033,D,-58.54154644543288,0
Widowed,26-35,51,Yes,187.67979238983065,-30.57100896547049,59.10514552902145,7.686196515932879,D,53.29272663867546,102.52773520485175,C,75.02888770102456,1
Divorced,18-25,18,No,-171.77068535637042,-55.712418115057275,87.80506040416553,-7.86199755283274,D,21.111277661842628,-167.51416716574542,E,149.5311623294485,1
Married,65+,54,No,-33.12420177607047,8.400253730231086,-0.8406007618197677,92.73549092913356,D,22.69866648015807,-77.20055689240858,D,88.66344837564138,0
Single,26-35,59,Yes,6.71740682008944,-75.95011366593117,-81.13717283822672,159.44406834088224,B,-138.34044495496425,108.99312113660066,E,-30.89135015532146,0
Married,51-65,45,Yes,-147.26202922452006,-133.39304285667015,-224.8592985043248,24.401843522722974,B,-246.18629474137558,84.75275816281061,D,-1.7283204586587002,0
Married,36-50,57,No,125.13602621634776,-24.757174786709996,50.61237012667521,11.93902211312366,D,-35.44366056159878,-27.549952274445854,D,-53.00153422631064,0
Divorced,65+,67,No,215.3285403597943,-110.71859380221282,-19.13876685564603,7.777314091950395,C,125.57176730270827,-46.67196813601126,C,56.419559386651684,0
Divorced,18-25,26,Veteran,166.47033075752202,-18.02514902302702,-69.63358499052296,50.196117020957196,C,-170.68391647680136,34.13022192731936,A,86.26909628724934,1
Single,18-25,77,Non-Veteran,18.374360772509625,-72.2458206029129,-133.78881967556546,-129.58398488843713,A,9.654386021370385,-26.204230850553458,C,-28.82975032402223,0
Widowed,51-65,67,Yes,-143.3762169586727,-53.74677481237613,210.89664275605656,-9.485614219211891,D,17.51797895087512,3.080333551312394,D,26.742555462988594,1
Widowed,65+,69,Yes,-54.16352823135762,-221.83675492329118,8.85187859664429,-120.32945474877663,E,-2.942003875719297,-18.259018073468557,C,-207.4867491300944,0
Single,26-35,68,No,48.40297096261011,47.61292109714983,26.184866686595303,-59.62878677961192,A,107.58196370637884,186.5871837677511,D,3.2053762275402935,1
Single,26-35,51,Veteran,44.33366288456027,154.56456382720845,-93.33456290478667,-81.39940346748045,E,87.65450606985169,-81.2133696657466,C,12.253255085547078,0
Divorced,36-50,60,Yes,94.37277228656251,-132.91353674520823,160.0659016710964,-122.30188006383939,A,-67.88382074921478,-124.7995800524055,B,-53.43410358701719,0
Married,18-25,74,Veteran,88.68501918283755,142.30213972634445,-50.6376199726437,47.64911963599921,A,0.9282939730783731,-147.2829674723855,D,-126.46900358038498,1
Single,51-65,59,Non-Veteran,95.74584725719265,-148.56217575147235,38.016444789217125,88.41114699590857,D,-42.5862124093784,-77.20933460812525,A,3.7716541071953866,0
Married,26-35,49,Non-Veteran,-28.88991516625409,102.02517180766651,72.41992375372571,97.68772126811051,D,16.966973630851555,-136.0147719967075,A,49.372365288541545,1
Married,26-35,63,No,35.926271695829584,-37.951121625751064,-11.600706672940106,-26.745282491794796,E,-75.7695412595379,85.12138430588685,B,36.23470460202929,1
Divorced,36-50,63,Veteran,224.5572406277017,143.03366705096775,-64.23256662616261,156.76514792592107,C,-53.8213328167927,21.7192464209059,A,55.4776536292574,0
Divorced,36-50,18,Yes,-47.76084458813882,133.06154033042282,41.38949603294831,-39.827873594616655,A,-97.79052364678307,-165.40068367633566,C,-206.08129344709067,0
Widowed,18-25,51,Non-Veteran,27.594492987773457,-82.1692176438922,15.86699619981019,111.91145395063316,E,-156.56589837140737,92.82067749683264,D,20.07104303522675,1
Single,51-65,47,Veteran,32.685498568764004,103.54064281214322,246.30578486923707,111.44275491654365,E,193.50112552326107,47.6287619080311,A,70.56882082938027,1
Married,36-50,77,Non-Veteran,21.648874814459536,132.58387350237388,-124.40905939428069,167.838878177435,A,108.1144744465159,132.9599388478288,C,34.34457315258947,0
Widowed,65+,77,Non-Veteran,-50.55068021554483,-101.80753880018771,-53.399107729619175,-69.20000607424625,C,172.154519303387,131.13730416141163,D,11.671293347131302,1
Divorced,18-25,57,No,-17.192696791561616,-227.95808483764804,83.35986902532595,-117.46562288121241,A,7.090354909907832,28.207517857415038,E,53.62561247108211,0
Married,51-65,27,Non-Veteran,174.8099706932518,65.66914374608885,55.128578234757775,-55.74882167127752,B,-107.29459691935439,-101.98610053447175,E,22.34823740907135,1
Married,51-65,72,Veteran,-9.12752878675458,43.046393298474136,-144.28666198789304,80.79635094899076,E,117.86285833079685,-121.95262191458052,A,-133.8032803925831,1
Widowed,36-50,25,Veteran,-97.21519883335313,-243.38320811447133,191.60060332256012,16.056514547547525,D,41.54180451488924,-14.227360742793543,A,49.83348138846477,0
Married,26-35,38,Veteran,-93.17144858746278,81.84045086434959,21.058753987351608,-49.174998650894814,A,-126.05152824191745,-59.40429247257762,A,38.51785780498845,1
Single,51-65,64,Non-Veteran,-4.519514577216246,-111.0729950378992,41.51906559142014,-169.78129286034763,C,-26.241033868342907,15.52772037022961,A,-58.50700837712781,1
Divorced,51-65,79,No,-24.685850118863335,109.3511277400622,39.624703576934095,-151.99665027143246,C,6.143226823398301,48.16693480645986,A,104.41339645518775,0
Single,26-35,55,Non-Veteran,32.507494831673206,58.73406742033775,27.173485064502877,-42.52847420279654,E,-47.347988828495716,29.4405823554924,A,15.541608166209267,0
Married,65+,57,Veteran,6.305686315015935,-136.99590351340998,-96.9153794915923,-49.474955495464144,D,-299.67127233091236,25.41305116154482,B,103.5603963721172,1
Divorced,18-25,72,Non-Veteran,-72.96238980623944,105.37401618968529,21.491332245371222,99.6881680177949,E,-12.627288200264864,116.1086855011626,C,-202.45027381287338,1
Divorced,26-35,20,No,-69.6965119635383,76.74278337557433,-68.89801262329124,-154.88635625101176,A,-134.29904159344005,98.82756422102122,A,30.368264898313246,0
Widowed,36-50,51,No,178.13595781544095,89.0448783177827,-198.72166843357303,-149.89335723460724,D,-16.959797972022113,-30.14607897681994,A,-22.319202669629295,1
Married,51-65,53,Non-Veteran,17.218903085199152,18.998122440121428,-83.44048376784421,-40.8547804750677,A,-39.93211235438226,32.86297953018727,B,143.61828823221285,0
Married,36-50,56,Veteran,-78.92524240524298,-65.70435296346758,-64.42360889223251,-51.24746249723542,C,43.46077209250627,-69.03940192489748,C,88.9107670874239,1
Single,36-50,64,No,36.24128370733104,78.59716164913453,289.79050399683126,-126.40307440817071,E,59.40658837230062,-155.48032047271147,E,47.86601055360944,1
Widowed,51-65,25,No,-96.9070766044993,26.733581944774187,-102.20266553578159,-71.74784496061086,C,116.87280478328108,54.698080192756805,E,18.28290654793728,1
Widowed,51-65,21,Veteran,108.559129015224,-43.40930697237549,-98.75539933033998,118.39239593274904,C,-42.538235040362544,45.600651396330996,C,-111.81104551787338,1
Divorced,36-50,37,Non-Veteran,-8.613734180961307,-47.85591910861964,24.279607501027442,70.01511842871876,C,21.01055238342136,231.37692529426323,E,-14.168789708242501,1
Single,36-50,41,Veteran,77.77236157722433,-48.876255937543824,45.61897049678998,-102.02331000443219,C,40.74112795699792,93.93718567771562,D,-216.4844672998132,1
Widowed,18-25,18,Non-Veteran,13.124411414616171,-40.03297510685431,102.73735283419674,150.06633215882297,B,-18.102438096207703,-57.13856552792693,A,8.922848753017853,1
Divorced,65+,61,No,-115.3008053272472,-10.835419550079136,-111.62065259309684,-116.25538065581105,C,-18.343338851220405,67.34468199934874,B,31.47206592133563,1
Divorced,36-50,51,Yes,-181.51485488510153,-76.72067018996628,-21.149983749388245,26.607651784296305,A,-26.527014415934918,109.72483453588976,D,30.02909240709218,1
Widowed,36-50,60,No,0.574333451300346,44.24358917638103,-60.18599372875863,25.308145494942437,E,-61.94700743446767,-27.256851122737814,C,-47.26617065914397,0
Single,65+,60,Yes,-57.22598312520979,-56.58325856907178,29.567561614749817,15.231205967349132,C,-20.71499940095997,152.3949420781564,E,4.030026364219106,0
Widowed,18-25,78,No,34.31960102559482,-259.4677294092294,-53.673627875961586,-227.24309599064844,B,109.2427958106156,44.89292162420633,B,-276.44072560081645,1
Single,51-65,49,No,12.99937158930897,141.44113014630648,-248.28498946631436,-124.32557364410866,D,63.952106210269555,-27.996602049502528,D,117.79055491394115,1
Married,26-35,54,Yes,39.52969345282038,-15.7359195331564,34.85456211492078,-93.82436037761067,A,139.44388001219713,-82.03689858990978,C,-246.677511842182,0
Single,51-65,68,Yes,144.43920708803978,-126.94211454408017,-251.80896159092305,5.889221390002605,B,-53.289809756252815,-162.15703812689551,A,-25.14520245609857,0
Single,65+,52,Veteran,-68.40720568696374,101.50920480723013,8.740056915919212,-168.87366793858865,C,-119.90064553666262,28.859443134735706,C,77.8349926684436,1
Married,36-50,73,Yes,22.141821980197022,-15.911010289350749,-108.229672265274,-74.46251038489888,A,76.35254879690036,50.99699946267749,D,10.741755175481424,0
Married,26-35,19,Veteran,-28.66901839355389,157.1228120676498,131.3199437611279,-47.94516778632896,D,116.72598508968784,251.92548369204255,C,23.545532501450765,0
Widowed,18-25,63,Non-Veteran,-35.527747056413766,-269.3280121583361,-118.57066194548777,-134.3588649216312,B,99.68153791374907,191.10677416282792,D,26.071953783655978,1
Divorced,51-65,50,Veteran,118.39823637427915,161.65387641563922,-206.89620833849182,23.498457180756034,B,-30.01819881580382,96.21420994367656,C,-6.673532927038236,0
Married,18-25,37,Veteran,26.37999661396224,40.67684460126598,-43.9173565044394,27.658586892083658,D,84.93546357825042,-91.00183521467697,B,-193.07727359218418,0
Single,36-50,31,Veteran,-100.69932994474127,50.72982950307805,-11.228497888005942,-34.42393968920507,E,-66.38099312116542,46.39951033099734,D,-53.22624881182511,0
Divorced,36-50,37,Veteran,58.16577503138476,48.985207455965366,-115.6193286832699,-64.42426273664493,D,-38.45019813158295,18.273135341231406,E,-22.64887540824126,1
Widowed,18-25,43,No,124.32143010563973,28.15991742311021,172.81655585995605,-147.10625398221666,E,39.41462242187518,-106.48635251492526,B,36.86473641900982,0
Single,51-65,59,Non-Veteran,62.02255914471054,-78.85987751305123,96.10367370270826,159.33151745355656,D,16.516431239283463,76.70329271312764,E,-43.032924249401155,1
Married,51-65,60,Non-Veteran,-172.47822710622523,150.25043264481144,84.32557137921367,125.56588653419129,E,26.558565638290617,-111.7154490694891,B,-93.28187652276624,1
Married,51-65,70,No,191.35476415688376,39.64182855571936,74.68958430391844,-148.58435528933828,A,39.91375580564382,48.51384442463886,A,55.60314276216124,0
Widowed,26-35,32,Non-Veteran,162.01707438234288,97.28480614687854,-59.5472387484992,78.91095078623418,E,-80.667359926342,-83.77234218143343,B,223.44161660516423,1
Widowed,18-25,19,No,125.48915559017829,-74.83899434180353,-100.58533516491212,-92.41752640952548,E,65.95229246823061,141.72047613922106,D,191.2315992374843,1
Married,26-35,19,No,24.33853178990592,14.835568907522653,-73.63531562618005,50.637388932347505,A,74.34668026694268,-170.3986497467656,E,166.83399521739855,0
Divorced,26-35,67,Veteran,137.64084711877274,26.344948868131674,-10.794839326661249,-135.52457957615502,C,-25.22846460974555,72.15384419110225,B,83.3829470433129,1
Married,18-25,44,Non-Veteran,-84.94064070016641,-94.1945578367302,-123.88058717397499,-26.46799084460025,C,128.48871003497564,-60.75421543122873,E,-28.806841798909822,0
Widowed,26-35,58,Yes,26.898396196499526,-0.7411878711874583,-24.252128934027166,-36.369871297231995,E,51.249727527156,215.60729515527242,D,143.4135940521406,1
Widowed,51-65,60,No,5.975651685077416,47.18342937863992,-107.34948959564376,62.68464306654396,C,-69.89066994044795,-31.95247758699172,D,70.61763390308217,1
Widowed,36-50,59,No,63.7050590098328,2.3205360245746385,-57.87722131422412,-17.483155380480518,B,33.78682247872261,65.77396873161031,A,136.44054498957973,0
Married,51-65,41,No,151.50968802041177,-17.90885808382804,-58.85624552253959,-50.56441656922528,C,-31.114880963346824,61.18907644176852,B,-49.27097525059204,0
Married,18-25,42,No,143.99863425963974,-56.3752718505032,-75.55536491843843,-146.88717541404012,C,-134.6909930522307,41.69385163164023,A,-86.54732207681238,0
Married,36-50,66,Non-Veteran,-39.77555885234959,110.00130221677627,89.05764511976678,-44.33256109531207,D,-28.406402258591505,-36.103591985062394,A,158.88207517504495,0
Divorced,18-25,31,No,-15.71945289893886,38.792419243015765,-7.010980679300443,-95.46377868971354,A,32.39109252099174,-62.738997078162775,C,-99.6532651239466,0
Married,26-35,30,Yes,-21.345252197010883,116.01086193116672,-63.85776936973981,4.136341963257588,C,9.773505366387896,-206.4718428785813,E,139.20017673557118,0
Divorced,36-50,30,Non-Veteran,32.45023086818215,-13.655730126276508,-203.50555872436686,12.093156837907657,A,90.88747084432917,6.491047300778516,A,26.1212369622493,1
Divorced,36-50,43,No,113.4507053954156,-123.10309536115159,-135.01070064362358,41.01100469913584,A,89.33963152415501,-115.42437755185613,B,30.921691073694863,0
Divorced,26-35,49,Veteran,5.257853279898176,134.20835559649794,20.155934067691568,-116.08865463393036,B,48.17256737152826,167.75537560388022,E,-30.315823168867333,1
Widowed,51-65,45,Non-Veteran,65.88390724400493,-44.86785518080638,8.329899249538222,-78.22435264734973,E,40.952078483199216,-22.78262087314351,D,74.66982824171069,1
Married,26-35,56,Yes,-107.71917986824108,72.08154034570894,-22.87587160281006,103.85507101363616,C,-55.15608704193975,-133.6587307490047,B,141.61419713286193,1
Widowed,36-50,68,No,-81.38362755331785,-54.51278680921609,109.20121934169391,98.9698181282072,D,3.221907097151946,-116.27647966945915,C,13.290095215290561,0
Single,51-65,60,Yes,108.64008919889973,-9.480954806105194,141.0200883660047,-68.02695724161707,D,57.530569600963176,-217.611881627376,C,14.77702087837452,1
Divorced,18-25,29,No,19.73460546361283,101.60521909854481,-195.94855719194396,23.032995424419926,D,-57.04435755470551,-40.145014828027286,C,-149.24656687147444,0
Divorced,65+,66,Veteran,-46.574922077257995,93.25211355458225,-137.70673814603913,92.77639449567344,C,4.76562001464801,-164.5963125365835,D,-4.049377532838512,0
Married,18-25,74,Yes,74.27393196586671,-4.827119491474763,-22.247537866202507,-60.70529379260067,B,-230.77421158254353,-113.47084023963328,D,11.449441111304273,0
Divorced,18-25,18,Yes,-73.05903870489897,-162.23864698220126,-14.864265397652016,57.012509560933466,E,-90.27623252826805,-37.712073116322244,D,-97.9039319564611,1
Single,18-25,62,Non-Veteran,-8.129286139982847,-15.684324343535744,66.91015579776894,-106.09531375712031,A,-88.18997529459087,-231.86360429858922,B,-180.88674279453366,0
Widowed,26-35,73,Non-Veteran,105.44819429376753,112.61102352993947,70.36228430882193,-120.61930870312447,B,78.42814452416216,-17.860595887656984,C,100.3892622504947,1
Widowed,51-65,37,No,-13.365648458797283,3.752521782832632,-24.781563201262657,-103.7870288417778,D,-16.734011415348444,106.6103660733892,A,-41.01611428303787,0
Married,18-25,31,Yes,-19.914193403452245,-47.61981401675431,65.23075436718628,151.14615463096817,B,73.3843262065354,169.7201995274556,B,238.23715835089564,0
Divorced,18-25,69,No,144.44429932045745,35.95095249526231,115.25821366609416,-59.489626119007276,D,19.655900568478245,37.819860887098734,D,106.57389036325453,0
Widowed,36-50,32,No,98.79267937085609,49.527648237430334,-117.44586321525057,-185.51373719494245,D,66.31825554295332,-64.08013323202944,C,73.39472570604335,1
Widowed,51-65,68,Non-Veteran,-63.70404468519849,-51.35746648860997,-79.69504741860104,-7.017102479177881,A,-77.74175189445937,-25.076888202912556,A,-248.37851902760204,1
