Age,handicap,veteran,married,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,target
64,None,Non-Veteran,Married,E,13.28649746969467,-13.231227490730053,-17.347181499234516,A,B,B,1
62,Mental,No,Married,D,-184.94811531471257,-105.3407358843103,148.03581945143617,C,E,A,1
41,Mental,Yes,Divorced,B,-80.561221466431,37.565032671484474,44.319401480918515,B,A,D,0
86,Physical,Non-Veteran,Divorced,C,-246.80583606657635,18.87777575369457,-31.655277535191328,B,C,D,0
28,Physical,Yes,Married,D,-93.81953466694102,5.570392302406478,-34.06909888777395,A,E,E,0
48,None,Non-Veteran,Widowed,D,-80.84212724359924,-5.5775593354568604,139.31337852788232,B,E,D,0
93,Both,Yes,Widowed,B,74.55242783087823,297.2593173201309,78.05965383401518,C,E,D,0
38,Mental,Yes,Divorced,D,-67.07281678970253,57.22792457607776,-64.28735927293451,D,D,A,1
46,Physical,No,Widowed,B,44.84734453454292,62.12550390499671,-47.16844061099184,E,B,D,1
92,Physical,Veteran,Widowed,D,-11.54864900382537,-19.807588139336225,-64.28726378855734,D,E,E,0
38,Yes,Yes,Single,C,5.246927030144967,122.67123176776296,-151.63297336777248,E,E,B,0
69,Mental,Non-Veteran,Divorced,C,42.37761764216541,6.791151737220298,58.801954819666356,C,E,D,0
54,Physical,No,Widowed,D,87.28081764918355,182.90179400205253,150.7566820937672,A,A,B,0
34,Physical,Yes,Widowed,E,-24.80350346579972,86.81101108538138,190.68508662403275,B,A,C,0
39,Yes,Yes,Widowed,B,-153.38399599650126,-98.54465050565739,182.6458472282668,B,A,D,0
77,Mental,Yes,Divorced,B,136.70048728203804,49.0129342315289,117.81249076381958,B,C,D,1
84,Yes,Veteran,Married,D,-22.447786911618223,54.634668306847736,-59.885961677163316,A,C,C,1
24,Mental,Yes,Widowed,D,-121.75786546768903,19.287024833590166,89.00669143997158,D,A,C,0
32,Physical,Non-Veteran,Married,B,21.26485382710002,-14.484791712870896,15.49468594975996,D,E,B,1
88,No,Yes,Married,E,-90.87940996994784,73.4283228188499,-139.34247035503483,C,C,D,1
55,Physical,Veteran,Widowed,D,-129.76411208122184,-109.1014469626113,-92.20145176792145,E,B,C,1
95,Both,No,Single,D,-12.600956342796088,-7.368828444112389,-58.82826441054144,B,A,B,1
86,No,Yes,Married,C,61.82537191759374,114.7144875840341,-41.391233180129014,E,A,B,0
34,No,Yes,Single,D,-9.917065460037763,-84.42106952828117,8.89907768106521,B,A,B,0
69,Both,Non-Veteran,Divorced,E,120.23917217783857,-64.97899799974589,191.44124520024405,D,D,D,1
33,No,Veteran,Single,B,-32.48691352250827,-98.07000828248276,-74.09386221927036,B,C,B,1
89,Yes,Veteran,Single,D,118.72264140567563,-44.48859139791402,-120.56554477717991,A,D,E,0
89,Physical,Non-Veteran,Single,C,71.33743883317013,-185.13109576389283,-165.54463350769086,B,C,B,1
94,Physical,Veteran,Divorced,D,-183.77006364953823,-36.204849865151736,15.705570736564573,A,C,E,1
63,Yes,No,Married,A,-24.503666885988956,-98.59445035442249,100.60784777272688,C,B,B,0
59,None,Yes,Married,D,78.32658358599787,-30.840707130129168,-47.976372598775434,E,C,E,1
45,Yes,No,Married,E,98.9121415952053,-123.87822869846737,-98.55616002731506,B,C,E,1
73,Yes,Veteran,Married,B,-76.85679056755559,43.47076288176717,-122.18981053381906,A,E,E,1
25,No,Yes,Single,D,98.27566956838267,-92.25534029106603,4.929473366638848,A,B,B,0
45,No,Yes,Widowed,D,20.704111169915123,47.025511296331224,-141.75844470096484,C,A,E,1
80,Physical,Non-Veteran,Married,D,-15.72176470966582,-181.0032246489112,114.81782906728586,B,B,A,0
50,None,Veteran,Divorced,E,37.07933213191713,70.2407662295601,-28.779592927780328,A,E,A,0
95,No,Non-Veteran,Single,E,10.053098577171474,102.43182832745099,-80.05417985113414,B,A,C,0
61,Yes,Non-Veteran,Single,D,123.23747715734751,-423.48430612987727,3.976585232949264,C,A,B,1
94,No,Veteran,Widowed,E,132.78887186657505,31.526008998500842,21.963882408334896,C,E,D,1
77,Both,Veteran,Widowed,C,-62.86175974327581,-89.75858478788619,-165.68465595826734,A,B,A,1
71,No,Yes,Married,B,3.961469304529355,147.6507807607924,151.98074178294604,E,E,D,0
74,None,No,Widowed,A,-78.26882364678423,3.769563544221688,-223.00237537004492,B,D,D,0
22,No,Yes,Single,A,-188.598035885838,49.85175191280825,-20.48124312480441,B,C,D,1
94,None,Yes,Widowed,E,95.63352592054258,137.4068746265072,-95.53634268481248,B,C,B,0
33,No,Non-Veteran,Single,C,66.85867253416978,-22.29400214281875,-56.17188346098665,D,A,B,1
20,Both,Non-Veteran,Married,B,33.129342242575675,-163.27761514090344,10.906831174542347,B,E,A,1
93,None,Yes,Married,A,38.6372599829906,69.71401662515093,50.696243418688034,E,B,C,0
68,Both,No,Divorced,B,-79.05968813090429,-92.2137433142078,47.9595812151332,B,A,E,1
22,Both,No,Married,A,-42.99615736984123,-86.39596904018487,89.28667348373043,C,A,C,0
76,Yes,No,Single,D,6.954378790465059,102.77021305990452,-163.41441751708624,D,C,E,0
76,Yes,No,Divorced,C,-98.4937095018937,49.87773655666561,190.46598802482686,C,E,C,1
76,No,Yes,Married,C,-214.12327552804103,-89.25116711360947,-125.92713141296225,E,B,A,1
70,Both,Non-Veteran,Married,B,-156.39293781706732,-7.3035724106262885,41.258316714333056,B,B,B,0
64,Mental,Yes,Widowed,A,-60.92201213349029,138.05179204424357,3.9461347989669693,B,B,D,0
97,Physical,Yes,Widowed,A,-59.417264725373876,-94.84725378472663,-140.45403097039286,E,E,B,1
62,Yes,Yes,Married,C,60.04939663728071,-13.287082798455376,53.47128401451391,E,B,D,0
83,Yes,Yes,Widowed,D,240.89225707413866,-23.673914726580715,-13.145269879176125,E,B,C,1
81,Both,Non-Veteran,Married,B,165.72122558722404,-0.11152594985773541,43.438273410671464,B,B,C,0
91,Both,No,Married,E,-12.267153324054124,63.70618811824298,-61.1582816104706,E,C,D,0
24,Yes,Non-Veteran,Divorced,C,62.614120563342205,-7.636086225188395,16.287616394838327,C,D,A,1
92,None,Non-Veteran,Married,C,4.196916354676738,26.826160531561705,-66.69695885663803,A,C,B,0
18,Physical,Yes,Widowed,B,60.57803461982084,146.16925900920256,41.642558448713615,E,C,B,1
89,Physical,No,Single,D,-47.14167845378201,162.68963249863728,-68.71444646424783,C,E,B,1
48,Mental,No,Divorced,B,-158.27267347156234,180.53532213154497,-122.06259534843498,C,B,A,1
34,Physical,Non-Veteran,Married,C,-9.709793126562772,-19.605451605571467,22.777294852501676,E,A,C,0
31,Yes,Veteran,Widowed,C,122.33469001260784,74.74898222362391,-228.10102673799295,A,E,D,1
85,Both,Yes,Divorced,E,25.191134572457834,-4.1166053234795426,172.58221305452574,C,C,E,1
96,Yes,Non-Veteran,Single,A,83.3130876457536,-66.2001292199678,-135.18080882792438,B,A,B,0
90,Yes,Yes,Single,A,-32.19486146104188,-65.72444116439273,-2.2116792512332584,E,E,C,0
36,Mental,Non-Veteran,Widowed,D,123.54639175930177,5.892236820264558,22.253572634121543,E,B,B,1
74,Mental,No,Widowed,C,19.066214932634615,-38.507369677674326,-41.956706810371394,B,A,C,1
25,Mental,Yes,Divorced,A,147.74827384833907,-84.54571299455893,-169.44733722023582,A,A,C,1
33,Yes,Non-Veteran,Single,A,112.7354063952837,-57.06114808692635,-70.35001478496666,B,D,E,1
25,Both,Non-Veteran,Widowed,E,-306.71223035185676,-23.98924711661403,41.52354293481201,A,A,C,0
57,Physical,No,Married,E,-161.2516789484916,88.96653430122801,50.816418148908724,A,C,C,0
42,Physical,Non-Veteran,Single,A,19.495676887195998,130.85413700405425,-49.184937609275394,D,C,C,1
82,Both,Yes,Divorced,D,-71.52037197792701,48.52796473419793,-74.33812572815746,A,D,A,1
59,Physical,Veteran,Single,D,-40.84031573460463,77.82283578857732,27.880944496045796,A,D,D,0
23,No,Veteran,Single,E,-8.23846762149499,196.73681120206572,33.467706102575015,A,E,E,1
68,None,No,Divorced,E,122.48037785960346,115.46007643558147,-48.775246831131945,D,E,B,0
65,Mental,Veteran,Widowed,A,40.76086401823019,-108.64547322226035,-31.266243714096316,D,A,D,0
70,None,Non-Veteran,Single,A,-56.86843059070724,71.58169169290974,84.44011073651151,A,B,D,1
24,None,Non-Veteran,Married,E,-39.183211490504824,-49.104323005843035,-53.601954718087,A,E,D,0
65,No,Non-Veteran,Widowed,A,-82.38782051367102,64.3867898615794,13.711895718375832,D,B,B,0
79,None,No,Divorced,D,22.45419644999078,91.3713300244964,47.160168617345605,D,C,D,0
84,No,Non-Veteran,Single,B,118.55282322048568,163.19207183522622,-1.032412408501885,E,E,A,0
80,Mental,Non-Veteran,Married,D,-115.72374557172745,-5.996407552164471,-133.06204057068217,E,C,A,1
45,None,Non-Veteran,Divorced,D,8.166750717352853,-224.293754502323,151.70827859320963,C,E,C,1
93,Physical,Yes,Married,C,-51.579766543174486,38.46067142659891,2.3190618489335324,D,A,A,0
75,No,Veteran,Single,A,-65.6211423664958,153.06927074469337,216.52177833234143,E,B,B,1
58,Mental,Yes,Married,A,-52.20915451250111,-33.375989097906285,13.439467074374761,A,C,C,0
26,Yes,Yes,Widowed,B,-11.731146160241144,-35.31980022285621,-38.36740975493598,C,D,B,0
94,Mental,No,Divorced,B,-81.9862777074723,-38.33651245558119,-135.9842759781527,E,D,B,1
88,Yes,Non-Veteran,Widowed,C,12.365859972071098,34.76500087327604,157.23479396996632,E,B,A,0
67,No,Yes,Married,D,-24.665829253552925,-229.5473596126142,-214.63718134223373,E,C,E,0
62,Mental,No,Widowed,E,-32.41652858889864,8.876748005096404,-35.226569268585926,C,B,C,1
86,None,No,Divorced,D,-2.8963692522559445,93.2542407536069,23.43686374783156,D,C,D,0
68,Both,Yes,Married,E,41.28626585267596,-85.13180234551477,32.433552630631034,C,D,B,1
99,Physical,No,Married,E,12.380222978577105,3.9801474608866627,-62.59255595052572,D,D,E,1
20,Both,Yes,Married,D,71.22076589960523,-3.39996026746212,66.81471119272317,C,B,B,0
31,Both,Veteran,Single,A,172.45682960209817,108.13305943654035,7.529094886871471,B,B,A,0
77,Mental,Veteran,Married,D,22.249238248205337,182.9398627795296,89.3160962566546,D,D,A,1
98,None,Veteran,Divorced,D,93.40500685066512,94.03550280024702,-4.890194034046193,C,A,A,0
88,Both,Yes,Widowed,E,-101.23075097871444,-29.29763117107858,130.18523887632864,C,C,E,0
87,Physical,Non-Veteran,Widowed,C,-31.620535205852125,-34.22650469590032,77.61952675698515,D,C,A,1
46,Physical,Non-Veteran,Married,C,10.279911007585884,74.44775522053283,-98.28722800713872,E,C,B,0
88,None,No,Divorced,E,-69.59138671662157,68.25639818251167,-33.41238431274799,E,A,D,1
33,Mental,Non-Veteran,Married,D,97.28501638743164,-119.3543214130685,-36.51896050723966,A,D,E,0
21,No,Non-Veteran,Widowed,D,-5.5265538578902085,-68.31308096833594,-126.11194077598728,C,D,A,0
45,Mental,No,Widowed,C,-147.71084593282544,-24.852856750272274,-77.39715581398032,B,A,E,1
68,No,No,Divorced,E,-39.43093730910489,95.20884422160758,18.82665226599773,E,C,E,1
40,No,No,Divorced,C,-6.916538678003387,-16.69877553650886,-74.23485154606547,D,A,C,1
21,None,No,Married,D,-216.00287213274024,-98.58272396537726,51.101404747814485,B,A,E,0
32,None,Non-Veteran,Married,E,-109.67033388566148,102.90521584458455,186.78340449260645,E,D,C,0
88,Yes,Veteran,Married,A,-44.885304900248194,54.03239073379885,-90.38960762209271,A,D,B,0
20,No,Yes,Widowed,B,109.38485099423987,-54.13816087920657,-229.65754561544549,B,E,E,0
88,Mental,Yes,Widowed,B,-53.17997368699068,-12.360094654408403,-67.74441174630542,D,E,A,0
53,Yes,Veteran,Divorced,D,-48.773172780011556,134.79318310410747,45.17651357900338,B,C,A,0
98,None,Yes,Single,E,-21.755831844456182,-23.639023147409553,195.82448034227554,D,B,C,0
62,Physical,Yes,Divorced,A,68.09450127811158,-91.12658759700795,58.65712987071585,C,B,A,1
70,Mental,No,Widowed,B,13.77358711827996,116.46251469135605,2.2100859828385224,B,A,D,1
28,None,Veteran,Divorced,B,-14.733523081541348,-37.777203837572046,1.9715854902247352,E,C,C,0
69,Yes,No,Married,A,77.37006657748033,135.18720461306003,124.79378355032216,E,E,D,1
43,None,Non-Veteran,Married,B,-73.78058247406926,-58.31472634346401,75.05006046647713,D,A,B,1
42,None,No,Widowed,A,42.37195749310836,92.81630159518053,19.180456422225454,B,C,D,0
88,Yes,Non-Veteran,Single,C,-41.24878062233653,-36.98025583527207,-31.77608507102588,D,A,C,0
24,Both,Veteran,Married,A,61.01480442124129,-15.409662586707523,-74.23578731972694,A,B,A,1
97,Physical,No,Divorced,C,45.51487126431762,-22.52178944792421,112.2471737276217,E,B,D,1
76,None,No,Widowed,A,-134.5007588579569,-31.65640183755721,-91.26910136771507,B,A,E,1
86,Mental,No,Single,A,-67.11665778695601,63.962673053049244,166.92049382781238,B,C,B,1
87,Mental,Non-Veteran,Widowed,B,-89.01993549834997,-51.65606735359748,-10.854220324505942,C,B,E,1
63,Physical,Yes,Married,E,131.4711255128417,-101.25493183390776,59.2303726481222,A,D,D,0
38,Mental,No,Divorced,D,6.859004668100152,97.57695245700036,124.41508297560662,D,A,C,0
36,Both,Veteran,Single,D,-88.14853666744801,-110.18793411702066,177.47730993817342,B,D,B,0
22,None,Veteran,Single,C,171.43784054573035,-34.712514788634536,-84.19640486743369,C,D,B,0
87,Both,No,Married,C,62.356151011874914,178.08094117484023,44.07340004306187,A,A,B,1
50,Both,No,Single,C,82.52618210574003,-156.93116728698416,-86.81183899353915,C,E,C,1
22,Both,No,Single,D,46.67898119527638,-41.208515304232805,23.049050017445918,C,A,A,0
85,Both,Veteran,Widowed,A,11.599602368326547,-126.83977088534772,116.72176070876257,C,C,D,1
77,Both,Yes,Married,A,-11.046070346463456,-88.83348279268746,-91.62867669049723,D,A,B,0
26,None,Veteran,Married,A,-138.96416814290353,-64.40903276653911,104.49152075625537,C,E,D,1
35,Both,No,Married,C,-99.07867927132976,27.868686156985234,-5.524525864180109,D,A,D,1
48,Physical,No,Married,D,-113.88107164946717,-56.08830015381307,199.48365499550732,B,D,E,0
69,Physical,Veteran,Single,A,-181.46137074058944,14.701485876765663,18.667626027721244,B,B,E,1
70,Mental,Non-Veteran,Married,E,212.3171518433999,36.93748467803936,-180.12600965926484,C,E,E,1
37,No,No,Single,B,-45.35097929265079,-34.295364939388136,209.051037314025,B,A,E,0
79,Both,Non-Veteran,Single,A,-26.082986428555273,110.88265939010951,-72.66587452994628,E,C,B,0
46,Mental,No,Divorced,E,80.81806278763207,78.04016406535024,53.48436369564957,C,A,D,0
66,Yes,Veteran,Widowed,D,185.3276011572058,89.77419024358464,-6.9010745649949845,C,C,D,0
27,Mental,Yes,Divorced,D,71.45110353922936,-12.170749492932512,-136.39122227188625,D,A,A,1
62,None,Yes,Widowed,A,-81.83029071035303,-7.857372614358484,84.0786619643783,A,A,A,0
43,Physical,No,Divorced,E,-91.90053631157599,-77.57365163980342,-61.504336746462684,B,D,D,0
90,Yes,Veteran,Married,E,-76.49910640169209,47.11476343125437,-175.23508451915248,E,C,A,1
59,Mental,Non-Veteran,Married,A,-101.49759087716303,17.983307755806347,-310.06837540284266,A,D,D,0
53,No,Veteran,Married,B,-86.95429762243668,6.365383149393579,21.740096233146527,D,E,C,1
68,Both,Non-Veteran,Widowed,A,-128.4968526582886,50.268493257843836,-39.90520363072253,E,E,B,0
72,None,Yes,Widowed,D,-57.022139386651936,120.63046993232096,101.10584359676824,A,B,D,0
66,Physical,No,Divorced,D,48.44975424296555,-168.56756175371532,-224.11353215312548,C,B,E,1
70,Yes,Non-Veteran,Widowed,A,-68.84872559261575,90.84716648293879,25.99702007866404,B,C,C,1
84,Both,No,Single,D,-7.0114178515020384,-111.171996454486,-77.93609381481312,A,B,C,0
52,Physical,No,Widowed,D,-50.65798270896248,-21.764682586281644,56.259298869541205,C,A,A,1
86,None,No,Married,A,-39.97282754701691,142.76266566162036,-108.92976362031645,A,D,B,0
62,Yes,No,Divorced,B,100.42948858635607,-68.11281193439022,-52.69157523821097,B,A,B,0
58,Both,Yes,Married,B,22.231683157340896,-126.6426588698154,-25.19678375972471,C,C,B,0
96,None,Non-Veteran,Married,E,-55.42747657824349,-27.885909957976136,-281.89566517016056,B,D,C,0
90,Physical,Yes,Married,A,-23.42077364746567,-53.30488606318997,7.558276274653513,C,C,A,0
54,Physical,No,Single,B,-108.38333136416618,184.87107137897596,-7.229697956833253,C,B,A,1
96,None,No,Widowed,E,222.301879558204,46.801500766246015,154.82971722822722,D,D,E,0
88,Yes,Non-Veteran,Widowed,A,174.30057635648848,-262.4223299170045,-1.1206011147789376,D,D,D,0
94,Mental,Non-Veteran,Widowed,A,-93.77302512950808,-20.48719430997889,-14.41908507530851,B,D,A,1
42,No,Veteran,Married,E,-98.53786211316857,171.0199247784286,-122.19135449171341,E,E,B,0
61,No,Yes,Divorced,E,-13.971502691207698,49.48264573367738,158.12398938743456,C,C,A,1
82,No,Veteran,Widowed,E,24.7724291566029,17.66621464898303,153.17562203682934,A,A,D,1
51,No,Veteran,Single,B,-26.31852512785155,165.74958056546458,-101.97465840324784,B,D,C,0
60,Mental,Non-Veteran,Married,A,52.20193290232127,-70.22331812125323,-126.04245144626422,A,B,E,1
99,Physical,Non-Veteran,Widowed,B,-48.28809793020207,-1.5853620049213046,-133.28577303238245,A,A,B,0
69,Physical,Veteran,Single,C,-185.04183110401132,-182.1442930767658,125.57380140968668,E,A,B,0
74,None,Veteran,Single,C,-24.224849316634437,-65.57209742404997,7.806758772647192,A,E,D,0
53,None,Veteran,Single,A,5.253801230475805,202.19933227624352,37.24455677137237,D,B,C,0
61,Yes,Yes,Widowed,D,-50.69895231247573,-33.59550660556214,8.350152672737206,C,C,D,0
65,Both,No,Married,C,68.80897874392889,144.94541670313538,152.89668583637393,E,B,A,0
91,Mental,Yes,Single,B,125.37605750057843,132.6798731020993,-89.70937771230155,C,E,D,0
87,None,Non-Veteran,Divorced,B,8.375806354523773,124.309783339946,20.676161274171633,C,E,C,1
51,Yes,No,Divorced,C,-92.38403421812237,-148.83716141241666,36.52555902682758,B,E,E,1
41,Both,Yes,Single,C,-43.98140837709855,64.02332054037151,-79.70032764104418,D,C,E,0
25,Both,Yes,Divorced,D,-147.91319625775543,20.476309223925192,66.32346970248994,E,A,C,0
55,Physical,Yes,Divorced,B,78.60050169119826,8.953882489661183,-19.721199769538046,D,D,E,1
48,None,Non-Veteran,Widowed,E,-66.19659629569128,72.23193255921665,-196.30325902900495,C,D,D,1
99,Yes,Yes,Divorced,E,90.15403776576521,-78.35499784546238,102.90670075526506,B,D,D,0
41,Mental,Non-Veteran,Widowed,E,222.2009784322861,155.91612950622797,-77.66491199637365,E,A,C,1
52,Both,Non-Veteran,Divorced,D,-11.530552380718802,-83.55480413132784,23.232294431249954,A,A,E,1
64,Physical,No,Widowed,E,-0.31588477147088145,-51.344193271948555,-48.82306704986669,D,D,A,1
51,Yes,No,Widowed,B,-20.93928104309669,56.1231177495362,-2.227756038373697,A,D,E,0
95,None,Veteran,Widowed,D,58.29663841254645,-24.267426995099786,-13.487665756470953,D,C,D,0
93,None,No,Married,A,-40.5400166505895,-37.412972780440526,-28.56939820597415,E,D,B,1
71,Both,Non-Veteran,Divorced,A,-152.08679900667394,-4.267453943697645,149.96338381560653,E,A,B,0
91,Both,No,Single,E,158.24716600107493,40.104280478366015,-163.45356737854374,D,D,B,0
24,Physical,Veteran,Married,E,-163.24064342230062,-39.786119186609156,-55.57375629180547,B,D,C,1
84,Yes,Veteran,Married,C,38.213343371344315,-17.83498090962595,-155.142468908425,D,E,A,0
63,No,Veteran,Divorced,A,35.929585403242235,-72.46617642820425,11.263900581831976,B,B,D,1
51,Yes,Yes,Widowed,A,-189.51495541275796,-80.41386875755742,135.14727936680057,B,C,E,1
91,No,Yes,Widowed,E,-8.70461164166968,-135.09160237751848,44.03417052746777,A,A,E,0
18,None,Veteran,Divorced,A,202.23676022254344,-75.10239100308641,-91.66446764319636,A,C,E,1
71,None,Veteran,Married,A,2.4598918661400173,25.670717908419583,79.61732028761828,B,B,C,0
56,Yes,Non-Veteran,Married,E,-202.56553864856434,63.258363951586425,111.70556454987724,E,C,D,1
20,None,Veteran,Widowed,B,77.0803464927633,75.60115002754752,-152.3646699150472,E,A,C,0
19,Yes,Yes,Single,A,6.202705691729041,60.40157078109134,-39.918453080429614,A,D,E,0
78,Physical,Yes,Married,D,78.184962728017,69.2788253552328,57.377864701087624,A,C,C,0
97,None,Veteran,Divorced,A,-177.65331800833658,20.12291234489534,-59.0092782426572,B,A,C,1
54,Mental,Veteran,Divorced,A,-122.89119383193614,286.59670373121935,80.46868757036495,B,A,A,0
71,Both,Non-Veteran,Single,D,55.49978316765806,191.19480730829758,92.40318669954384,C,B,C,1
45,Both,Veteran,Single,D,63.19818369997223,7.971016884704435,-109.43660215964235,E,D,A,1
99,Both,Non-Veteran,Widowed,D,37.13603035828013,-109.71853245002418,-8.377199802239536,E,E,D,0
67,Physical,Non-Veteran,Widowed,C,-58.35488083840451,-62.428336363208125,47.01465183443998,D,A,D,1
92,Both,Veteran,Divorced,B,-15.443326061884823,60.994562492256556,21.096550322074158,D,E,A,0
65,Yes,No,Widowed,C,-76.1080045958536,31.307969271601028,112.81802292476146,E,D,A,0
68,Mental,Veteran,Widowed,D,-40.95375204772881,-30.9672405966235,-71.87626074860849,D,A,B,0
40,Mental,Yes,Single,C,110.95709063700916,55.16709385662817,21.52197031161981,E,B,E,1
48,Physical,Veteran,Married,B,2.0263806368798423,143.1047767793326,-152.51893621287485,B,D,E,0
21,None,Veteran,Single,D,-114.20893541452442,-149.68563729366892,32.25609809863034,E,D,C,0
88,No,Yes,Married,A,149.82314753854806,90.62860140208137,-9.253410974604522,C,B,A,1
64,None,Veteran,Married,C,82.72548175784924,-49.278199009730265,-43.28621016626196,B,C,D,0
38,None,Veteran,Widowed,D,26.201471569417134,-71.76637719300105,-76.52880345771983,E,B,C,0
53,No,Non-Veteran,Widowed,D,-15.466747981782436,48.54672600752308,9.984568642663422,B,D,D,1
49,No,Non-Veteran,Married,D,-21.20261984127021,-19.826723289071342,88.06309926616463,C,C,A,0
32,Yes,Veteran,Single,B,-118.24938538238592,-137.51689504728955,2.445985669927325,B,C,E,0
49,None,Veteran,Divorced,E,49.23234593884721,-22.589051067679637,-274.2847787157194,A,A,E,0
85,Both,No,Single,C,-101.41209907871445,-106.8919280988257,-5.569296974337063,D,D,D,1
20,None,Yes,Married,B,54.07225243185552,30.440631035995096,58.17327734151581,E,A,A,1
30,Mental,Non-Veteran,Divorced,E,80.04072021238196,-174.90453861888597,63.16770915512059,A,C,A,0
93,None,No,Single,A,84.76098422150832,-188.7694360407129,94.92539636264503,B,C,D,0
53,No,No,Married,A,-143.01154156901902,112.56539464644533,-109.31417479775112,E,D,C,1
52,Yes,Yes,Widowed,B,67.5742243837818,50.54853048239435,-9.594434010917812,D,E,D,0
39,Physical,Non-Veteran,Divorced,C,-291.5023939461434,152.1891966699462,167.45407185266487,E,E,B,0
48,Physical,Veteran,Married,C,-135.2859682724868,-3.1031126471861263,97.08025785597854,A,E,C,1
73,Mental,Yes,Single,C,134.71426593982483,-24.36565229066756,9.396890432327048,D,B,A,0
78,No,Yes,Married,D,-51.6334464101755,71.49201558176394,56.59406472778951,B,B,B,0
46,Both,No,Widowed,A,134.7036660057641,-99.55536360652893,96.76728969284964,A,A,D,1
31,Yes,No,Widowed,C,48.47126902829081,117.89162864288181,78.98898608128997,B,B,B,1
25,No,Non-Veteran,Single,C,61.75523690159643,-71.89113754417069,3.5027860977378915,B,E,E,1
49,Mental,Non-Veteran,Divorced,C,-169.32493820593305,144.41950236514782,152.76007100450826,E,B,B,0
89,Yes,Yes,Married,C,117.3635921262749,-17.53997524362915,68.83236502727526,E,C,A,1
79,No,Non-Veteran,Divorced,C,-39.516746948825045,25.53749156632873,27.356887041530143,E,E,E,1
80,Yes,Non-Veteran,Widowed,A,-67.10547533764151,38.677353252587785,22.897381329675692,D,A,D,0
73,Physical,No,Single,E,20.80630859152209,-124.86128479381439,-134.1731249992743,B,A,A,0
67,No,Non-Veteran,Single,E,-78.28522260823706,37.74880527906376,-16.410027196771278,B,A,B,0
87,Physical,No,Divorced,C,76.81320655260487,-76.20618797200987,-105.16020433197761,C,C,D,0
80,No,Non-Veteran,Divorced,D,-144.41384100080313,89.76599487664403,23.32214431298103,E,A,C,0
62,None,Veteran,Divorced,A,79.5245641945269,35.58563047908979,-10.417607857837364,D,D,B,0
95,No,Veteran,Single,B,27.541151836400225,-99.00619112082607,130.1001155416162,C,D,E,0
46,None,No,Married,D,-73.56257360904725,-114.93054699924691,-18.379506313002018,B,A,C,0
21,Physical,Veteran,Widowed,B,-163.64255220314448,33.19246454228818,-58.11324408346701,A,B,A,1
62,Physical,Non-Veteran,Married,A,66.6201360897951,-45.71957940940805,-20.243908792448497,D,A,C,1
86,Yes,Non-Veteran,Divorced,A,172.12159175069428,-159.17970469676737,-101.46249386364259,E,C,B,1
33,Both,Veteran,Married,E,-133.18585443359945,-138.11697141316714,-181.24317795508463,A,D,E,0
85,Yes,Yes,Married,A,-72.27290895497234,-49.74610080853651,-20.9094476065899,C,D,A,0
46,No,No,Widowed,E,89.6101716009702,80.42773664266403,-30.389974418781378,C,C,E,0
60,Yes,Non-Veteran,Divorced,B,9.356289215099777,-186.8977133117043,-161.72539440095431,A,C,B,1
22,Both,Yes,Married,A,-92.43332717925588,44.932345392554666,44.18749125361398,E,B,B,0
85,Both,Yes,Single,B,97.66225030353183,39.93685469439043,107.92860842342262,C,D,A,0
96,None,Non-Veteran,Widowed,C,-25.090917186514964,28.231339719453292,-90.21201567914517,B,A,D,1
41,Yes,Yes,Divorced,E,335.51173886162445,-7.6545004198238065,-13.693000881636475,C,A,C,0
92,Yes,No,Single,D,-84.14652594368779,158.7755133609376,11.084869830135395,D,B,A,0
77,Mental,Non-Veteran,Widowed,C,135.0556779551698,68.83426375895685,37.75492617206917,C,E,A,0
95,Physical,Veteran,Widowed,D,91.80535573204442,-53.157457945102315,207.13471356984155,E,C,A,1
89,No,Veteran,Single,A,-41.78888485307524,47.12347244016171,34.05711575542891,B,B,D,0
95,Yes,Non-Veteran,Married,B,-18.468108387941736,-116.39569738228093,-96.28738738881148,B,B,A,1
55,Physical,Non-Veteran,Divorced,E,17.285435603534605,41.661709967975305,0.3215948102379936,E,E,A,1
84,No,Yes,Widowed,A,29.8469581436365,-130.8782595441189,-22.34506930114627,E,E,C,1
85,No,Veteran,Single,D,19.364239164292858,-28.508457241967978,31.602429587287006,B,D,B,1
73,Mental,Veteran,Widowed,E,-80.5553237680057,-58.69008054141022,241.82550723716952,A,A,B,1
30,Both,Non-Veteran,Single,E,73.77752257079632,93.23788465696973,-28.55743017832134,C,D,C,1
25,Mental,Non-Veteran,Single,D,-1.1172422219037939,-117.05790186459728,110.81906553692144,D,B,B,0
18,Yes,Veteran,Married,C,30.685198160142825,62.50323022112053,-82.32243862851642,E,A,D,0
26,None,No,Widowed,A,211.30983306986235,-160.91625120796786,-66.4805085821435,E,C,D,1
61,Yes,Yes,Divorced,E,-57.68261457949323,57.7161804545071,-126.93983016500054,B,B,A,0
56,No,No,Married,D,-56.6998460499071,-75.65576051890993,0.8774452905956566,C,D,A,1
48,No,Yes,Single,E,-95.72596535468234,-21.694201860233562,-33.46022493118802,C,B,D,0
61,Yes,Veteran,Divorced,C,61.517197859168306,121.77841677348206,-65.34105862000963,A,B,C,0
88,Both,Veteran,Divorced,E,-50.781078932703515,228.3444311926222,54.37018482730542,B,D,C,0
