country,sexuality,Race,anos,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,target
UK,Other,Asian,85,167.70458180466213,E,-80.20493466971622,-52.135940009791916,D,A,E,A,E,A,C,77.14418709245253,0
UK,Bisexual,Hispanic,71,146.95331880315365,D,-16.877852773271698,-13.063152964910454,C,E,A,D,D,A,E,-144.0130449385369,1
India,Heterosexual,Black,31,-9.79607374075988,C,1.4428696294732515,-51.5226635459643,B,A,D,E,E,B,E,8.820722239240286,0
China,Other,White,85,73.05977681284283,E,-160.24163590769965,-94.54705121497786,E,A,C,E,A,B,A,-49.20897851740499,0
India,Bisexual,African American,30,-98.854168690613,B,129.7908369088565,-35.705555733015956,D,E,B,A,C,E,E,45.520727832355625,1
Mexico,Heterosexual,African American,74,-7.219972847304568,A,-26.785374753391178,156.2952408323556,B,A,A,A,B,E,D,-61.651215353131796,1
Other,Other,White,79,-123.82573437910365,D,-21.52693293071616,-230.06984676553682,C,A,B,C,C,A,D,70.39158135339902,1
UK,Heterosexual,Other,66,-91.94970213283663,D,-58.87154526148699,-72.97146726662146,C,E,C,C,E,C,E,56.99690231270507,1
Brazil,Bisexual,Asian,27,-64.63483782638966,D,-57.19467166337687,94.7578109562198,D,B,A,B,C,E,B,-57.0781638442605,0
Germany,Homosexual,Asian,77,78.2459900524385,B,31.296598518621856,110.73642120477567,D,D,C,D,E,A,E,-128.06285374578286,0
Other,Heterosexual,White,75,-67.3036082627213,B,-97.82856283362709,22.6173217385341,A,C,C,E,B,C,C,48.190447344765346,0
Other,Bisexual,White,68,-165.3394368087996,D,-95.59437660835113,-13.754844831059168,D,B,E,B,E,D,A,93.49923957884299,1
Other,Other,Asian,27,-64.58689688899572,B,-128.45048724423077,-177.3642582122304,B,A,E,D,E,B,A,-50.8050865624305,1
Brazil,Other,Hispanic,34,-41.191153533196214,E,-99.6205816254279,93.38489724864648,A,C,D,D,B,E,D,8.769297229351828,0
India,Other,Black,44,-32.90094233923694,C,112.21520538282708,15.633740792807796,D,A,C,E,E,C,D,242.52153666328252,0
Germany,Homosexual,White,20,83.2861944770921,E,163.34925202875635,145.66434417223027,A,D,D,D,C,E,E,-4.103020941131078,0
Mexico,Other,Hispanic,72,-66.7234999022355,C,289.22405069619697,37.49863240963719,E,A,A,E,C,E,E,157.98127094208135,0
UK,Heterosexual,African American,33,135.8474842508722,A,-140.83266825261174,-43.42187716515969,B,C,D,E,E,D,E,-12.18899740433425,0
Other,Other,Hispanic,47,-265.06108437678114,B,-68.8099124854834,181.683136165021,C,E,A,A,D,B,C,-38.88842805864932,0
China,Other,African American,63,-7.629167536355038,C,-200.90968385123742,-30.340727888072895,E,A,C,A,D,C,A,-87.38805838003529,1
India,Other,African American,80,-16.891725880445012,B,163.0861518168711,55.26418819844291,E,B,C,B,B,D,E,33.60644741394121,0
Mexico,Homosexual,Black,44,-78.44079530956668,E,5.923985050494987,-46.14889898060445,C,C,C,A,B,E,D,149.3089342078407,1
Germany,Other,Hispanic,45,-36.93335945125058,D,-16.211190915601602,70.04856966265405,E,D,B,E,B,E,B,18.518301006569764,0
Mexico,Other,Other,67,-33.34024152262397,E,-58.27925367857449,193.74363734384613,E,D,E,D,C,E,A,14.642100417351067,1
UK,Heterosexual,White,45,129.36236068254948,A,184.42959900420578,21.86079573040839,B,D,A,E,A,D,B,15.232441827682152,1
US,Heterosexual,Asian,51,-129.75969011676966,B,-161.2968148568708,-144.7756308957434,D,C,C,E,D,D,E,133.98204895950985,0
India,Bisexual,Other,59,26.06416056762782,A,110.83880960597125,-79.20591625116138,B,A,B,C,E,B,D,163.21927220817867,0
US,Homosexual,White,95,-8.564134563418783,C,-243.002136454459,25.70539401281146,E,C,D,A,C,A,C,-22.24372123540682,0
Germany,Bisexual,Black,27,266.66670964102184,D,-18.247157348455893,137.50790891289697,C,E,B,E,C,B,E,62.40450472092422,0
Mexico,Other,African American,67,209.21674998403796,A,-88.83723966868014,49.82625591471095,E,B,D,B,C,C,A,43.80104704051963,0
Mexico,Heterosexual,Other,84,69.4075185054291,A,4.298490748637898,-83.61816450346235,B,D,B,E,A,C,A,-73.45301200116003,0
China,Bisexual,Black,35,152.70684753111868,A,-87.41391407828264,-0.8867840001725336,C,C,D,D,C,B,A,174.8821837141095,1
Mexico,Other,Hispanic,49,-50.731377861912655,C,6.0059967189795405,-73.55426816090623,A,C,A,E,A,A,A,-79.75223113944136,1
US,Other,Black,89,229.40590669954724,A,-27.337060874074975,-97.46811606919553,E,C,C,B,B,C,C,78.45355472546763,0
Other,Homosexual,African American,44,49.7251647222347,D,19.836825149873793,-63.30203963298807,A,D,A,C,B,D,D,33.34855269313856,1
US,Heterosexual,Asian,87,38.415091320368674,B,73.59451901749934,25.227009731509085,C,B,C,E,C,D,B,27.638720512809346,1
India,Bisexual,African American,85,-111.53037859406543,C,-282.64571211889245,56.66935151139665,E,E,E,E,E,E,E,-67.7588933974089,1
US,Bisexual,Hispanic,42,-35.91665020171496,C,-23.469184195628383,-138.66844245119376,E,D,C,A,D,D,D,82.79223105590924,1
China,Bisexual,African American,31,-35.464590985010126,D,-143.7817896083838,-170.71120375503378,C,B,D,A,A,A,C,-53.69553278142038,0
China,Homosexual,Black,88,-109.79717575586598,C,-103.61668036938825,-37.549862923042255,A,D,E,C,C,A,C,17.711278179037638,1
Other,Heterosexual,Asian,38,-90.61319994221473,E,25.50610343926028,33.60475060762674,B,A,A,E,A,C,A,142.91936390787555,0
Brazil,Other,Asian,48,-62.545163342942764,E,-2.988662240576818,-43.3099097656129,D,B,A,A,A,A,C,-25.35140216147253,1
China,Other,Hispanic,76,67.07743004509669,A,-89.24854683229401,123.42486237253097,A,C,B,A,A,D,E,-3.9243692790058917,0
US,Heterosexual,Black,45,111.20483148507874,B,68.02317849030588,-103.88968102787761,D,B,D,D,E,E,A,-150.28162210151737,1
UK,Other,Asian,38,-103.53609366787653,B,34.24434837150299,175.65910127005088,E,A,B,D,C,E,C,64.37576527472342,0
US,Other,White,96,-75.34715032929246,E,-136.56034044988908,35.1766850635648,E,C,D,A,B,A,E,47.51030796495076,0
Mexico,Bisexual,Asian,59,-49.89998657712977,C,-12.869466840428109,58.69100974714969,D,E,C,E,D,E,C,-88.87822764489788,1
Brazil,Other,White,93,-73.13133052196592,D,21.856048943471162,-35.39278697691663,D,B,D,A,B,C,B,58.82763654405765,0
India,Homosexual,African American,61,58.539734620425946,C,-200.97763988061902,133.5598504485438,E,E,C,A,D,B,C,56.93872368043781,0
India,Bisexual,Asian,39,-63.32047921152172,B,-30.244285284845873,255.26251215987054,D,D,E,B,A,C,D,211.64311088032383,0
Other,Bisexual,White,73,-6.913657269494033,B,-146.9564098603685,180.36184547500773,E,C,B,B,A,E,B,110.29116958532181,0
Brazil,Bisexual,Black,75,123.72654737271634,B,-3.719797799938355,35.762494280620444,B,B,D,B,B,A,C,203.15048722654757,1
India,Homosexual,Other,26,-57.09026961410784,A,100.77861309706002,70.4010920624646,A,C,D,E,B,C,B,-21.533720847876108,0
Germany,Heterosexual,African American,98,-126.29920849576455,B,-51.404353079711186,-52.07268494658555,A,D,B,B,D,A,D,-111.38857946231498,0
Other,Homosexual,Black,76,-32.384952528461525,D,-87.72814232645617,52.70437205950728,D,D,C,C,C,D,E,4.176101505822056,1
Mexico,Homosexual,Other,69,-15.586260909629818,C,75.64816493760847,-11.586368395165222,E,D,D,B,D,B,D,210.35495392439137,0
India,Bisexual,White,35,30.879511687981985,D,-150.6936202502131,-31.84213598806478,B,B,E,E,B,E,B,27.189089665029538,1
China,Bisexual,Other,62,46.77660375404491,E,116.48971852764016,75.37568337460684,C,B,D,A,C,A,B,-38.959004469341096,1
Brazil,Heterosexual,Other,68,16.83378573608436,A,71.98744173666553,238.66170960655367,A,D,E,E,D,A,A,-113.42045342268182,0
Germany,Homosexual,Asian,35,150.22430179879638,E,60.818789364653284,-43.31437208664358,E,E,E,E,E,C,B,204.58843879810473,1
Germany,Other,Hispanic,71,-49.830109199909394,E,93.38679472542437,-23.640891310746532,A,C,D,A,A,C,C,-36.53087762334966,1
US,Bisexual,Other,73,17.97667320624879,B,-62.03743837809904,-73.58318402414655,C,C,E,A,C,E,D,-199.0552009711029,0
Germany,Bisexual,Black,80,38.204382828628106,B,83.88955148497126,79.97187250128151,B,E,D,C,B,B,B,77.96409739651833,1
Mexico,Other,Asian,30,46.67104318227157,A,-107.61037326073257,41.12311955831849,D,C,C,C,C,D,E,9.489902876975238,1
Mexico,Homosexual,Hispanic,61,-217.2206646827919,A,-2.420314283330231,13.021762482469546,D,D,E,A,D,A,B,55.747001941459295,0
UK,Homosexual,White,30,82.57885146042915,D,-109.11681412559113,-19.31641662933105,A,B,D,A,E,C,E,-9.569043110286946,0
China,Bisexual,Other,86,90.99354497167712,A,-152.91795281746786,-28.399088729144296,E,D,B,E,B,E,B,102.03831554285814,1
UK,Bisexual,African American,27,113.98440704497574,D,95.54632149300278,21.57555635265178,B,C,D,A,A,B,C,33.44094218669586,0
US,Bisexual,Black,70,71.38604740190463,A,-99.16734562576482,-105.64616356060701,D,D,D,D,C,D,A,-177.401757706831,1
Germany,Bisexual,African American,48,43.85849763778501,D,-25.16330858337143,-8.201973407338896,A,A,A,A,B,B,A,92.39742317749538,1
Mexico,Bisexual,Black,60,203.17223400778613,C,-78.03008332275876,88.85228486180179,C,D,C,E,E,D,D,71.29555344145912,1
US,Other,Hispanic,38,91.6330341907757,E,-72.54836932854205,-28.259179439190916,B,B,B,C,B,C,C,-31.493831192572213,0
UK,Other,African American,32,-42.95521087881246,D,51.87502900018003,-64.97063983239376,E,B,C,C,B,B,D,186.67357355372272,1
Germany,Homosexual,African American,59,-126.06384661479397,C,48.93910528471942,-105.3578182213964,C,D,A,C,C,D,C,-128.8233860364281,1
Germany,Other,Asian,93,-73.63066272212309,A,-10.156465636640526,94.55496636466017,E,D,A,B,A,B,D,9.307341061636633,1
US,Bisexual,Black,74,246.1471245871529,B,-103.96780810566388,-141.73987101812523,B,E,B,D,C,D,E,-41.76749261664013,0
China,Heterosexual,Hispanic,22,-19.598081788957618,A,-56.27979268689518,-31.76068585005874,D,E,A,C,B,E,A,-48.13345319136593,0
Germany,Other,Black,90,-111.8775643939683,D,163.88113363369544,-187.8147352318402,E,D,A,E,D,B,D,-75.07181737343303,1
China,Other,Hispanic,75,144.74906474369902,C,-61.18472828526031,-67.6351201353995,C,D,C,C,A,C,A,-10.234800136898457,1
UK,Bisexual,Asian,39,-51.467266738857006,A,127.12614383403225,-39.40716796431421,D,A,D,E,C,C,D,118.91492876439136,0
Other,Other,African American,98,-77.21027033337103,A,-167.62713083160398,70.4431308396915,C,B,D,D,B,E,A,161.1609529325037,1
India,Bisexual,Hispanic,33,-69.55636788947558,B,-191.8534181173053,65.81859794169206,A,C,E,B,A,E,D,182.8800471408798,1
China,Other,Hispanic,36,49.91812652690128,C,-129.95931630108606,-78.05859234354135,C,D,B,A,A,E,D,53.675127588226076,1
Other,Bisexual,White,24,-91.2018932584273,B,-74.19713887068471,61.41309741379422,A,B,A,C,B,A,B,-167.71210379550232,0
India,Homosexual,Other,27,-41.39899433203024,E,-85.472791353921,-32.16828620203061,C,E,D,E,C,B,C,-8.010320783417036,0
Other,Other,Hispanic,39,-92.24246586947822,C,-88.73002891411605,-100.33945654304827,A,C,E,D,C,E,D,90.075205289632,0
China,Bisexual,African American,35,-58.79149286309264,B,162.95921924471048,60.58918049067977,E,E,C,E,D,D,A,45.128384030843144,0
Germany,Homosexual,African American,31,31.823323758949922,C,6.23785660766104,104.58738490007326,E,D,A,E,B,E,E,-86.01827571076024,1
Germany,Other,Other,21,1.4757948795267881,A,180.0836193106496,-1.4829570644546222,B,B,D,C,A,A,A,-107.3820620513858,1
UK,Homosexual,Black,85,-5.279620936768994,A,147.8507157162955,-36.84266592029861,D,A,B,C,C,A,C,9.08521184843471,1
India,Homosexual,White,94,-62.36585050424347,B,-37.3104780359722,-18.59113394216923,E,D,C,A,E,B,D,167.18915024833282,0
Germany,Bisexual,Black,68,-128.45387188318182,C,-69.29779498878938,52.62075305476392,B,B,E,D,B,E,A,77.61282263119669,1
US,Heterosexual,Asian,81,58.01912802698315,E,-36.23839037523563,86.48941453933111,B,D,B,E,C,D,E,154.32488886015776,0
India,Homosexual,African American,23,-103.74366852818666,C,-5.728440992538454,-148.3024914069397,D,C,E,A,E,A,E,18.52815433234441,0
Germany,Bisexual,Black,28,-12.63221168965853,C,91.37282178318932,-85.31964175572313,D,E,B,C,B,A,C,-12.60433043123817,0
US,Bisexual,Other,29,33.9184893040632,C,141.99499270029992,-102.46248406840715,B,E,B,D,E,D,B,-88.57173077788843,1
China,Bisexual,Other,18,-37.01236146902495,A,160.78145814060355,-71.86081583278894,D,A,C,B,B,D,E,123.53438146141713,1
UK,Bisexual,Black,58,-33.070021810601794,D,158.12848865136212,-36.949060619170716,A,A,D,B,B,A,B,40.075700373220094,1
US,Other,White,31,28.518469031671135,B,190.08655466933877,-227.40830529180712,B,B,B,E,A,B,E,-32.932208853678524,0
Mexico,Heterosexual,African American,23,-93.54143475991218,B,-235.72400356243648,15.812992152175672,D,D,B,C,D,A,C,0.2775212192267817,1
Brazil,Other,Black,18,119.55715127293254,A,13.657137315116232,14.928733572001887,A,B,D,D,C,D,B,-58.218311603337625,1
UK,Heterosexual,White,51,12.13189454023106,C,78.63171804465027,-118.44421121218576,D,C,A,B,A,C,D,126.8350321858119,1
Brazil,Bisexual,African American,56,18.60768264512008,C,129.0082631101792,62.72759554831303,E,D,C,E,C,E,D,145.3836824619234,1
Other,Bisexual,Hispanic,27,18.176137974552674,B,-121.44974925810885,37.33267330967056,B,B,C,B,D,A,E,-197.0971370501597,0
India,Bisexual,Other,76,70.01238064742891,C,15.558310467608639,166.6387323798112,D,C,C,E,B,C,B,156.11156995655486,0
Other,Other,Asian,54,-123.40948592745508,A,127.67788874710237,-9.969837968344693,D,B,C,A,C,B,E,80.77206772686148,0
Germany,Other,Hispanic,36,223.89792167043373,C,-192.7159394823791,-122.06021810777334,B,A,E,C,C,E,A,55.46915156428275,1
Germany,Homosexual,Hispanic,69,160.22634215136765,A,-183.6716979294893,84.87727854190237,E,D,C,B,D,E,E,29.443760439182075,1
US,Bisexual,Asian,81,-17.48456950174834,A,101.606229948885,-11.870868401564717,B,C,D,E,A,E,E,16.65329615484337,0
China,Bisexual,African American,77,-138.89624947816455,A,-9.405097744700765,-9.429576579945472,B,D,E,E,A,D,E,-17.040168452192585,0
Germany,Other,White,89,57.70802026094308,C,127.2967520215297,-155.01157715106697,A,E,B,A,A,B,B,83.08382415420478,1
Other,Other,Black,49,194.0261522024605,E,-88.4343044467551,-60.28755816791423,A,A,D,D,B,A,C,67.37604190866013,0
US,Homosexual,Other,74,-119.71709215645008,D,0.345973469087783,156.5582747553906,A,B,D,D,B,C,C,-117.88960414455005,0
Mexico,Homosexual,Hispanic,49,-29.174604040339787,A,3.3270366488078267,-11.156517080711383,C,E,A,E,E,B,C,-275.7662174890246,1
India,Homosexual,Hispanic,66,-79.22289947862072,B,-27.27686932109953,13.96640474799149,B,A,D,D,B,E,A,-108.13321051157305,1
China,Homosexual,Asian,66,-74.70069646542551,A,13.005149115463475,3.070920321451612,C,A,C,B,C,A,E,-47.10322730882699,1
China,Other,Black,23,-109.06699274588392,C,77.82538361040025,-11.931754249909028,C,E,C,C,C,E,A,229.1108349856641,0
US,Heterosexual,White,65,29.89437317947463,E,52.231352792250505,34.55354076065225,A,E,A,C,A,A,A,49.77478641029466,0
US,Homosexual,Black,66,-73.4640246489666,A,-47.7875358689788,-194.87697286712267,B,D,A,B,E,B,A,-40.5849556804282,0
China,Heterosexual,Asian,68,-1.2423534913752998,D,-60.059458760415275,-109.52988064380807,B,E,B,A,B,D,E,101.9849648060938,0
Germany,Heterosexual,Other,45,-73.11386823175464,C,-18.05603568474725,-32.500949035264924,B,E,B,A,A,C,D,-116.62604356348523,0
China,Bisexual,White,90,30.32937326896728,C,130.02261070838645,83.75700140551314,D,E,E,A,D,D,B,-114.99194314557617,0
China,Bisexual,Asian,27,-25.865454711769615,D,107.08317573368645,96.98009520376432,A,B,C,B,E,D,A,73.79042575149525,1
Brazil,Bisexual,Asian,71,-52.553779416311116,C,-31.848637406022874,-62.40488147679548,B,A,C,E,E,A,B,-138.10803053770184,0
India,Homosexual,Other,91,97.06277068674193,C,15.864663447150917,126.53839789439903,B,A,C,C,E,B,C,15.983727619138266,1
Germany,Other,White,48,-41.104251831349146,B,-8.998438798427664,-226.72920957915642,D,B,B,B,B,C,B,-17.5456370058337,0
Other,Heterosexual,Other,41,-188.5042320702269,D,-98.18819615842398,103.38135580435232,B,C,A,A,C,A,E,123.79206162385128,0
US,Other,Hispanic,23,-64.05585611738678,C,-9.892804104674395,129.16161332491046,D,E,E,E,B,C,D,-96.57985835573352,0
India,Homosexual,Asian,55,-32.34239578853415,A,100.98137348959719,61.43088470025364,A,D,B,E,B,D,C,-77.33820464024359,1
UK,Homosexual,Asian,97,124.59421059458022,B,-68.56206284490855,-80.87237348769585,B,C,A,D,D,E,A,93.07330845208337,0
US,Homosexual,Asian,63,-88.01642118874696,E,-29.45254603792072,-18.207227075003996,D,B,D,E,C,B,D,-7.24755903188797,0
India,Homosexual,African American,30,132.55499763003246,E,86.52652454414711,-62.92354268605699,B,D,C,C,E,C,E,-19.329167643399074,1
Other,Bisexual,Hispanic,55,-38.60322385479921,C,-82.90617332668208,-14.261072182919964,C,B,D,D,C,E,A,12.371114567060577,1
China,Homosexual,Asian,51,115.12696614261517,D,-26.085675606864474,-124.69637269264395,A,B,C,E,A,C,E,60.006754709071494,1
US,Bisexual,Black,58,-147.62904303763045,D,83.76114659953535,146.71663038060268,C,E,D,A,C,A,A,7.101112527775036,0
Germany,Other,White,66,28.17019877600508,E,62.76914386779051,-173.07497074054936,D,A,A,B,E,B,C,-123.49193519591147,1
US,Homosexual,African American,66,99.73720112659643,D,-98.39897936882588,137.24850776212944,A,A,A,A,A,A,D,-93.75320099849601,0
Brazil,Heterosexual,African American,42,43.654296276524626,D,-60.64026408223013,-88.78699070276846,E,D,B,D,D,D,A,-57.17296826679764,1
Mexico,Other,African American,82,107.17740350006721,C,-82.52015859248701,8.590187089924536,C,E,C,B,A,E,D,87.0314620175619,1
Brazil,Other,Other,64,-37.26363965061586,C,-67.01285824642441,-97.31790616201062,A,A,B,E,C,A,A,4.478378736304857,1
India,Homosexual,African American,52,-39.31851004648743,A,-83.2909683280712,-119.74322776737539,D,D,D,C,B,D,B,36.83238975985092,0
China,Bisexual,White,74,39.43128320985754,A,-123.75343287974174,39.657700891462,E,E,C,E,A,A,A,-101.47391165516588,0
Brazil,Other,Asian,38,69.13926058958404,E,77.14444072663048,-46.466639869235685,B,C,A,E,C,E,E,70.28042557268262,1
Germany,Homosexual,Black,71,-1.154469419795084,A,-66.22885274065888,29.70838809226227,C,E,D,B,D,D,B,67.40781603235145,0
Other,Homosexual,Black,97,91.16708205248317,E,-115.79221542453948,-16.18313083329351,D,E,A,B,B,C,B,18.632571709293146,1
UK,Homosexual,Asian,67,103.70377146000835,E,64.12889907841104,15.980316700945702,A,B,B,D,C,E,A,-15.958778968995707,0
Germany,Heterosexual,African American,95,-80.38685115480165,B,15.551485091926404,-51.69498294789921,A,C,B,C,A,D,E,-179.2075197353749,0
India,Bisexual,Other,63,-162.86593304519664,A,18.841721034603367,-7.756360905924627,B,D,A,C,C,C,A,15.59999250618814,1
Mexico,Bisexual,Asian,51,142.69355463845753,D,56.87171089166273,-19.353942101840445,D,D,D,D,D,E,B,69.21744294319532,1
US,Homosexual,White,60,-52.2015752303947,D,117.27137325788375,-22.829722804988887,C,E,C,B,D,B,D,-95.29999821292682,0
US,Other,Other,19,-91.70198615056307,D,-20.75025918994299,-71.19370664491885,E,E,A,A,D,E,E,56.36680876133619,1
Other,Bisexual,African American,38,50.82429205903589,A,9.501409626087998,16.22468359356985,E,A,A,E,C,B,B,-79.96289928108794,1
Mexico,Heterosexual,Asian,79,-199.119987476241,D,43.30336673741597,115.74573033796337,E,D,B,A,A,A,D,148.66345442606425,0
India,Bisexual,Other,57,243.89794952600639,D,16.797399217358244,6.052744542497013,A,C,A,C,A,E,C,138.98834106680144,1
Other,Heterosexual,Black,92,18.707451023573082,E,-32.70627709069361,-35.51291302448524,A,A,C,A,C,B,B,-32.42588704779957,1
Mexico,Other,Asian,49,147.88473205878125,C,18.465557955560634,114.25788704046418,A,B,A,A,A,C,B,37.85433870153103,0
China,Heterosexual,White,52,95.29683283268685,A,85.04463981595238,-109.93436986557661,B,B,E,C,B,A,E,11.331828018184606,0
China,Other,White,66,0.10242791504905498,E,-23.689839147278988,57.381283567437094,D,B,E,D,E,B,B,38.553502440665135,1
Germany,Homosexual,Other,29,-113.46587406369099,A,77.71192743661359,-78.77628552542905,B,D,E,C,A,E,B,-4.660833326473025,0
India,Heterosexual,Black,52,-80.0728199552961,E,-119.12821244966985,22.18325130037088,D,C,C,B,A,A,B,-140.07866468368658,0
China,Other,African American,77,-57.33302025258323,C,-140.00159713271842,-104.59267297886629,A,E,A,C,E,D,E,130.27532966808778,1
UK,Homosexual,Other,69,50.868247944836895,D,164.40928282689455,-81.679857858829,B,A,B,E,A,B,D,-136.93394856372473,1
UK,Other,African American,21,-146.3720318184099,E,2.8145844611502557,36.58784138443644,E,D,B,B,B,B,D,6.681585507174599,0
China,Bisexual,Black,73,-31.500837647245067,C,21.065995037622613,-129.94540199414863,A,C,D,E,C,E,E,22.239748845114566,1
Mexico,Homosexual,White,94,-45.46049075544432,D,85.49531388804294,29.190644439564416,C,D,E,B,C,D,C,55.44454606054457,1
US,Heterosexual,Asian,64,-18.306528065483715,D,98.32047884453794,106.36157794196247,D,E,A,D,D,E,A,32.58448575070102,0
Mexico,Bisexual,Hispanic,41,39.36699286631477,E,54.074572608023864,-63.93788025382402,C,A,B,A,E,C,D,-30.01230734246974,1
India,Homosexual,Other,75,-11.190545021048028,B,-152.69431367131077,90.59406913920677,E,E,D,A,D,B,E,-139.64873798890684,0
India,Heterosexual,Black,83,-2.878596743699643,C,-73.56790046855511,-40.286636148732036,C,D,B,C,D,E,A,101.1535769126838,1
Germany,Other,Hispanic,38,14.380693708943124,D,7.844654041118661,167.3512213752221,C,A,E,E,A,A,E,-60.95740613224399,1
US,Other,Black,39,98.93635553839103,D,100.07624189772896,-33.10901776370982,C,E,A,B,E,D,B,38.36821309057127,1
US,Other,Black,73,-63.264245612150816,A,185.6965049988214,101.65997630086044,D,D,A,A,D,D,A,120.88008989195629,0
Brazil,Other,Asian,88,-162.6153318961492,E,60.00518630936062,-35.4677688351332,B,E,B,C,C,D,E,-23.312300244627025,0
Other,Bisexual,Hispanic,97,-323.36905507196764,D,58.00291041389071,-0.06487487244368592,A,D,E,B,A,D,E,-46.69094716874576,1
Mexico,Homosexual,Other,55,-133.10135229156546,C,125.22527420577825,24.81238469742786,A,B,A,B,C,C,B,107.71083603586891,0
Other,Homosexual,Black,95,36.98797159984208,B,4.211665708049354,53.04133510112273,A,E,B,A,E,D,C,-17.108955470280847,0
Other,Heterosexual,Asian,58,-3.678046784537006,C,-96.99337959377318,44.97345692807615,B,E,E,B,C,B,E,-117.39123332826247,1
Brazil,Homosexual,Other,40,86.02254502532192,B,-141.49710031092613,52.721415303192096,D,C,E,B,A,A,E,-94.381249091904,0
Other,Other,African American,38,-33.73372390547226,A,-141.68438599734498,182.0889479176825,A,C,E,D,E,E,E,29.591984722736008,1
China,Heterosexual,Other,76,6.543441046340778,B,-15.69446027024787,-177.1923644306303,C,D,A,E,A,B,C,-30.09315940873597,1
China,Bisexual,Black,24,105.39563150617761,A,96.90518682987711,13.34133432785795,C,B,C,C,E,C,C,39.95588019303296,0
Other,Heterosexual,Asian,50,-60.8942277687903,A,96.73487215280268,12.311838556281987,D,E,D,B,B,C,D,160.01064921734914,0
Germany,Heterosexual,Asian,22,10.461315522752528,D,48.258538348685285,7.53514516758261,E,C,B,B,D,D,E,58.34779524898177,1
China,Other,Other,58,-27.878979067083986,B,-13.522513924842357,-45.65532056697001,B,E,C,D,D,D,A,-142.60267100560037,0
China,Bisexual,Other,67,40.91111416025782,A,145.62487086001033,-222.44986180306424,D,B,A,A,D,A,B,-38.85416292167965,0
Germany,Bisexual,Hispanic,52,-234.1518503168515,A,141.43435628494638,-30.70824114068527,E,D,D,E,A,D,E,52.72558633993989,1
Mexico,Homosexual,Other,47,74.32970210905877,D,17.084190758838165,-45.323003749316264,E,E,D,B,B,D,A,-31.07960998370733,0
India,Heterosexual,Other,71,136.03432704846028,E,-131.69869831159355,-120.25626113357437,B,B,C,D,C,B,E,-56.04715735378889,1
UK,Heterosexual,Hispanic,22,17.92922779457244,C,-4.890607042986495,-82.09637341318012,D,E,D,A,B,C,C,-115.35346454387197,0
Germany,Homosexual,African American,44,-59.94062693064397,A,-128.7357589940058,115.27137677896431,C,E,B,E,B,B,D,20.714031446799254,0
China,Other,Hispanic,98,-6.805607822153208,D,123.33165043256894,26.655495436413123,B,B,C,B,C,E,D,-101.17402482869092,0
India,Heterosexual,Other,90,-71.99976561772493,E,73.38822492173745,-52.78351348171243,C,D,A,E,A,E,A,-101.97641562546411,0
Brazil,Bisexual,Asian,48,-93.79648946008192,E,-94.2833850004531,89.27882727724243,E,E,B,B,E,E,D,141.23842232031006,1
UK,Bisexual,Asian,83,93.59513444321725,E,-75.1247907931189,-9.683471799774638,C,A,E,D,D,E,A,-32.80108998473006,1
Brazil,Other,White,47,-19.741777073192672,C,-36.886257741840026,-228.41618884279953,D,D,E,B,D,C,A,149.97733180261002,1
Mexico,Bisexual,Black,96,-80.60809947804421,C,-8.802492206490403,12.592402073999864,E,C,D,A,B,E,A,-75.88983879255599,1
India,Bisexual,White,78,-173.03124681784067,D,-11.425918860749025,86.78593549201807,D,E,C,B,D,A,C,122.54341230526038,0
Other,Homosexual,Other,29,104.71699842722461,A,-111.37656736739088,162.33917217046667,B,E,C,E,E,B,B,35.10158038181256,1
Germany,Homosexual,Black,48,-22.139748597125784,D,-46.10901586462017,-200.55832848277748,B,A,A,C,C,A,B,2.8276899720524487,0
Mexico,Homosexual,Other,55,-101.52079318422902,B,-93.59745343955635,-25.423985245814546,E,D,E,B,B,E,A,167.47038867559243,0
China,Other,Hispanic,95,-81.36194756423662,B,-19.58927860561651,4.780329298486635,B,D,D,A,D,A,B,-109.56577050867755,0
UK,Bisexual,Hispanic,18,-153.3211717986482,A,-206.81319673384152,32.782921028536705,E,B,B,D,D,E,E,-143.20218450015722,1
Mexico,Heterosexual,Black,24,72.90931157607437,B,56.80532223123327,93.56027153765041,D,A,B,C,E,E,B,65.02388585242758,1
Mexico,Heterosexual,Other,66,17.134890875827054,B,15.2206816812378,-28.697648905033063,A,D,B,B,E,E,E,-42.73662628154668,0
UK,Homosexual,Other,76,46.50962042925552,D,-169.6362677687124,-7.123801874800019,C,E,C,C,A,E,E,116.97236265067623,0
Mexico,Bisexual,Asian,24,36.02820659258341,B,-10.929074062701103,-204.09581449870973,E,E,D,D,D,A,E,185.54421157571898,1
Brazil,Bisexual,White,42,-96.94542438603847,C,23.984832782061527,105.07927946573909,B,B,B,A,E,B,D,65.50764877262912,0
India,Bisexual,Asian,70,-195.6928238015184,C,-154.38361778817878,81.994496249527,D,D,C,D,E,C,D,60.31814379568635,0
US,Heterosexual,Asian,57,15.253980703459266,C,-73.9293346728692,-21.61253889742825,B,E,B,B,A,C,C,-19.265345034678436,0
China,Other,Hispanic,76,-149.74370856248024,A,165.76223546770038,127.74706427377495,E,E,E,B,B,D,B,-84.79321120855079,1
