disability,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,target
Yes,92.96804446748308,D,48.896087558725704,C,A,-75.61804165718269,154.1592538117868,A,B,-48.574119473832326,-74.14725168527278,-20.251239994154684,D,-98.08921778812064,E,E,-17.70521468256685,-0.9767805315111493,-90.64365079132865,1
None,-3.4519521208002675,D,129.896489494452,C,C,-121.83398974072415,65.77251028052675,B,D,-128.732658393406,183.17132982775354,-34.97081057340361,A,30.91788500239467,C,B,121.38513862376281,7.836429315401052,-88.74827145979694,1
Both,201.66117537779354,B,-39.403091495313305,E,D,-163.4855914030547,103.00154328576996,D,D,1.1053767896033384,-91.46077633674054,19.878772484009488,B,-12.41371332524739,B,D,-26.507374355444018,24.2759881682512,44.93030062744954,0
None,-23.75639630908627,A,-11.479677557208944,A,E,21.770792048569255,8.538748514326546,D,C,57.23270531291522,73.39022914421992,-64.20324412653929,C,-48.73015167374929,D,C,226.57617968966704,-50.966614981503824,6.696836955641464,1
Mental,28.31550331202316,B,121.06694057803784,E,D,-6.578002343607466,6.351031519040679,B,B,-137.94352981341126,63.489662462242755,-66.49272514337567,E,140.34217984786602,A,A,-130.88832571240098,41.70381684168404,39.84063299795064,1
Yes,-77.76813996372492,D,-47.03772188717798,E,E,-52.86209057464627,-59.050963965252514,C,C,-123.47700399977329,72.42335221957292,-55.1709108543681,C,-157.22776006377913,E,D,12.899991152552207,52.11487334946617,-30.400392485843568,0
Yes,163.35603223672425,E,-1.1868477492401628,D,B,37.355226582167184,-10.92392665577519,E,B,-77.46467709743719,147.62905324091557,-55.79436773287255,A,67.88521379956448,E,C,190.3820499050426,-87.42248251124866,51.27322452276244,0
Yes,67.76769902868674,C,186.96773727794908,B,C,-72.70314407367002,1.1871801352247118,D,E,-60.231845801247175,-41.68211982271947,-78.00787871931037,E,-5.791583769681531,C,A,-80.89681863967057,-173.46298453016425,88.3729670452379,0
Physical,17.742217104455204,A,102.62764055631396,A,D,18.271935534756697,44.64625297928211,D,E,-31.276770830089312,-99.14568916806701,-68.17945710454447,C,-59.79916787129667,E,E,42.5176860914794,-26.64273160166471,93.52600754247759,0
Mental,-17.141083873990368,A,9.336775742096698,D,A,2.644235077984075,59.41123926828975,E,D,68.29570838313778,36.664669674314126,163.0644892938343,C,22.3823230418496,D,D,-51.608081340163224,-16.889100393534488,215.23913628640133,0
Mental,-115.48935065756143,D,-168.91342170366684,A,E,33.4449310741916,4.832206442670708,C,D,-144.40347952181855,-19.555713290402394,-135.8533641522543,B,175.6172562539063,C,C,-185.6059493243681,54.15077309813464,45.40636005197968,0
None,-58.80758906512911,C,-104.03268872871556,A,A,127.09249269447278,74.92032762504101,E,E,130.66130256172352,169.10491237076158,58.77369430173902,D,75.32747112688656,E,E,-38.943851406511214,40.85158218005301,-3.8812633257915694,0
Physical,-196.2440726040148,A,-179.60590667986733,C,B,-94.02195987311586,-27.87830755476484,C,B,-137.1662389694219,-67.56716373539297,-52.68641057146992,C,1.3137412270445763,B,B,30.751856452921423,36.736743471753755,30.1667614176943,1
Physical,-34.28590675278404,B,-42.70555806477744,A,A,26.029001948420884,11.088781795320106,C,D,-150.63280774621504,-126.37212892992027,-56.3534729455025,E,90.2486376258024,C,E,46.79084238922024,-155.78367121770629,94.67336027158463,1
Yes,0.8664225705106652,E,55.31214127092764,E,B,-44.710854229671654,-45.55431999532983,E,B,125.22581833966244,23.892617629830756,23.355762349428893,B,-112.71687782071271,B,B,-76.83716307145396,50.763343678346715,-164.0287657075927,0
None,-3.2114853311883227,B,71.67299528930147,A,E,87.69451203680744,120.53106631436864,A,E,96.664263050579,-54.92445500994801,-37.95324048064278,A,6.77265048575024,E,C,93.44387425430916,19.692954598561673,38.5199069813088,1
None,173.10797465999642,C,-250.54578397978383,E,C,203.54289792698722,20.905530606113558,E,E,202.41244037614382,109.57731698371052,60.28300503154812,A,-21.971614859810042,D,D,23.55677866067152,32.34781205533357,131.76040428374597,1
No,101.39295388543104,B,71.56086711108745,B,C,-24.723874106362757,-39.162239295338765,C,E,42.7130400119949,211.17310774217617,-51.16831087920093,B,88.73533194207432,E,C,19.065323171722316,204.21746873456152,-114.9152316940901,0
None,-84.77062656972166,B,-130.69629792052285,E,C,98.44886853687188,15.217043285575166,B,E,16.107878473389757,-118.4634040911224,-126.0344680751431,A,-130.59680520890808,B,A,9.2130149318079,-178.8487123887093,1.9272895505230636,1
Mental,-123.88489157106848,C,-154.33339250474154,B,D,38.044631115028,-93.85200343392579,E,D,23.31893469719799,53.96352994002884,-76.53565051802465,A,25.40321747705734,A,B,92.16524019441228,-118.4174456889259,-44.889779001272,0
Yes,-41.30812861995592,A,-49.85084054277998,D,A,63.25986444097107,336.76879865772213,E,C,-20.08401419884411,-37.64997014117692,-148.39987745103997,E,7.474647602879182,A,B,-12.523935504643429,124.30109334485687,-9.158760646150993,0
None,-84.47934911743887,C,-138.73999528833122,E,B,102.51321737819852,-29.990900450733086,C,D,-94.61095174857113,-32.931417828107016,52.77135576428568,E,104.62665842894778,E,C,57.306688023824506,64.59992385597724,41.626258901835946,1
Yes,108.09929979382864,E,74.01463387206334,C,E,161.0767416895901,63.068545780525476,D,A,144.1771070638373,39.50094451426154,-83.83540038837374,A,132.95822182182377,C,C,150.98480544703924,148.52395281350786,4.819887358213545,0
Mental,-21.493132609539618,D,-20.09116351187484,E,D,58.01627557809875,-158.26964756909564,C,E,-66.08341760568415,-28.357690174335197,-2.822069472508252,B,66.84486774448357,E,A,-35.75597725879051,26.054542986322232,-28.202010109710656,0
Yes,-33.492348655679166,D,-11.521867049137512,B,E,351.52772153328607,-145.4665342219187,E,D,-101.93461664637545,-50.872269346254264,-24.18574026344039,B,-9.128869832359992,E,A,-48.79625627707482,-96.73582644231179,72.49379387873701,0
Yes,-8.500886744103543,E,-83.57216801239566,E,D,-61.285624721411644,-204.11217088709287,B,C,156.56309662472407,76.183849862589,-42.07907674519007,E,264.86832285005534,B,A,72.30131805193375,30.43868271047691,18.719809539999275,0
None,12.115099355819618,A,-15.657197603411174,D,B,-57.753438573083095,89.33955292820131,E,A,48.74949060570644,56.36702495731297,-38.86918405508293,B,72.08519917559619,B,A,270.8168387248707,154.11581401192066,112.32441085867619,0
None,138.92677824279673,E,35.571613255360326,E,C,-181.09752528535725,-108.01002916210065,B,E,-44.26163837032872,-213.10401556843442,-175.54777580251718,C,32.04141679232022,E,C,90.53280516002071,-18.554785950147547,-84.97202567830954,1
Mental,-83.97037622260648,C,-35.858153022181654,B,D,-141.50482966364893,180.38869656247905,C,D,-68.90331184726071,-112.20949348445184,175.07419752725013,D,47.61220070716918,E,B,149.91197542000296,23.17597450828522,38.23526652747356,0
Both,167.66698842616503,D,-98.58150037423506,C,A,-274.44334693494517,32.036124572432584,C,B,96.12629428690722,174.90944955627782,-77.124382309135,E,31.388048108732953,A,C,5.383223861857512,88.0161538046352,-35.89077069162608,1
Physical,-75.49672557356217,D,-83.92142714202292,C,E,-7.7011119627048235,27.336990356971143,C,B,138.7458552496414,-15.570772689432303,82.91562032841642,A,182.2420659771327,A,E,92.25571507415548,-97.72896453566273,127.32430020278417,0
Both,-0.7022961040610689,E,-85.32429464177666,C,B,-149.11726119675376,-150.600506401548,E,C,83.3262485363598,171.82716009331344,-0.3050052040275037,B,57.81588215881215,A,C,3.0787702644013404,-141.15834138030502,-111.36645263686023,0
None,206.3718681044772,A,57.48652934548131,C,A,-82.71187794719161,48.969065817436906,E,B,102.20183967244994,78.20831136246711,-79.77888887383916,E,21.272398159714776,E,D,127.49165015148363,-69.68916605346823,-19.582214254537742,0
Both,-106.48986759513942,C,-30.418119107525083,D,A,52.08902170115336,-32.030667490009066,D,A,-6.320278456201406,-50.05552222525803,33.025325272305125,A,31.903354993591897,D,D,-198.37572281389657,-138.6653084619097,165.77016881443404,0
Both,101.26449313976664,C,-39.197828187380814,D,C,180.5979322849638,244.17986780197398,B,A,110.10461084061754,-123.46528139758264,144.91934929878042,E,-86.43540389041256,B,D,-149.25381593132096,1.5972694901006765,-104.99933274350819,0
Mental,100.77135073781218,E,8.581398091507591,C,B,116.42855316986387,-47.5944114172566,B,D,184.10266251844726,-54.3931753009,123.15470432888537,E,-13.954200720867371,A,C,47.653112280690074,154.6318522117747,69.13360293955564,0
Yes,25.360872051886624,B,3.2454086353399028,E,A,6.430968332214077,-43.09236735295444,B,B,175.79292617601155,142.98726954440778,-88.5047651330863,A,-47.13146615019728,B,E,-3.356104355320702,39.77224349060913,-109.76031096796805,0
No,-36.74841554765412,C,-8.732162576282603,D,E,106.58370338093819,152.2805020494523,C,E,-48.22010520287714,195.68970055806085,-173.31261889583183,C,4.300841050737388,A,A,123.59635973545753,122.72726508969849,46.144269707738374,1
Physical,145.88404522670723,A,24.19070890390528,A,A,23.543053684718917,288.74494923731083,C,A,15.80657901159633,-108.46106922050308,-17.85881806126749,C,350.1357077178164,A,D,171.12021254949553,76.7900890268999,4.686673480626824,0
No,-92.49235895724308,E,-75.65033117658231,E,E,212.2201909196596,28.080425771185514,D,D,-220.11640139708769,-56.09808713869155,-116.75345088643354,C,79.44071286125532,E,B,65.06961805087526,-19.7633423371673,-51.06555548568059,1
Both,227.1876150196635,C,-116.12008563970244,D,D,197.49648261152944,-56.72810988767842,A,D,160.34351949769345,-153.13938465565667,28.997972852831182,C,-32.29402393778855,A,C,-307.88625010009815,38.84348469436703,-30.648176346124632,1
No,36.58080801984695,A,132.92749431263766,B,D,-192.89715953546988,-13.888640340961913,E,C,28.788546372412622,-18.99041323876938,-59.2658823598092,C,24.26114854184559,B,E,-46.10746519374382,-42.88824968288192,-114.7837180525231,1
No,36.069999951404355,C,-98.60587406575696,D,E,64.10616773311521,-31.249673858601636,D,D,148.6800686860126,-144.40556762756526,-119.70683926679033,A,11.504427169438697,A,E,199.90969985132006,29.740262343494056,-9.476227017865039,1
Yes,101.79597306886308,D,131.57662957442756,A,C,-64.96101591329199,104.83065262454751,B,A,57.53746766409017,-74.58122891273327,105.67315160295092,D,3.7208087245384402,B,B,-120.21004783639664,-61.169480010344714,-42.87396179760347,0
Yes,143.25518190459124,C,-5.783036366419398,A,A,-34.02891572068425,-122.08027723055888,C,B,25.46266340735905,-127.54798854274141,79.26571110184851,B,208.9520821683763,B,B,4.981568116194039,74.88463034243593,28.565869731861365,1
Yes,43.93765848041352,D,-16.620723065857096,D,A,-39.74851463220446,48.653938370584235,D,E,-40.93916777215138,-201.24459332721347,-25.057556410332975,B,170.01019422036546,C,C,-68.19400839751339,-82.97890266104557,-36.313435348676926,1
Physical,-183.99725076897658,A,-5.659694141542658,B,C,-147.23334847510984,86.8930538210254,A,C,113.16937585442497,97.730806477485,-219.836354869524,D,-157.06175058823754,B,A,-15.542616076114419,70.9979898333515,-103.85995182555361,1
No,-136.1304003078829,B,-55.87107424028468,C,A,-32.516819810598015,-74.04479855568903,B,A,105.65045561881945,22.628761931985537,-77.0154191113079,D,-74.33548943680519,A,C,-106.48384142097993,13.104180842168997,85.14107409526784,1
Mental,124.0433677176291,D,-51.189470347083265,B,B,94.28814943768506,9.107283535961361,D,C,-98.98300367686883,1.0658542508952775,25.602217602345235,D,43.336896979729396,E,A,-38.50968682866252,48.36141765301846,-220.0503937888452,1
No,53.773435761706914,E,-117.52727909335827,E,D,-178.7608533085396,-9.484071173232032,D,E,36.0857891091199,-6.245167793141747,-92.6594202081859,C,-68.56113239063876,A,A,-26.58334910312763,-152.72832625219138,-18.693247157440286,0
Physical,-54.01527279372239,A,-26.811016995530252,C,B,10.459429789712944,-30.621253767787394,D,E,-60.22192990349886,31.88929651946953,-23.437565047756742,A,-136.7850838635547,B,A,-72.37576252075009,65.58113439670092,25.801158478731235,1
Physical,11.970677042605937,B,12.063986946685286,D,A,-101.50046700781769,71.44540357486923,D,A,87.35062500510483,-63.4407965066989,-156.65294246417437,E,-192.83955396712784,A,A,89.42910952773117,-292.6934412393683,87.6276446850222,1
Both,-165.654974704968,E,28.541031150871383,B,B,-27.83013314500274,80.48813793384538,A,C,-64.763903679153,-62.33778502197733,-52.92169097277102,B,130.35870501304507,A,B,-145.53668263158116,41.66940979687573,-22.989636503424236,1
Mental,-51.3965460889112,D,-5.797029796525216,E,D,141.29718759265236,-86.13470480771946,D,A,108.69058329203914,108.08106023077218,-94.66057151345095,A,-13.961578502523233,A,A,-16.34819411431409,164.82414982849645,-34.40395830876975,1
Yes,-139.6510773343413,B,-52.62096581406349,C,D,-65.64348737503417,159.28509117730073,D,D,-13.36860855679115,117.75932834347356,-30.349330919523766,B,13.251888896110126,E,E,16.443834460291715,94.24768521148944,139.97694958156345,0
Yes,120.69931467749137,B,66.86672924941294,E,E,60.50011283516897,-4.8924608307879005,B,E,100.78490076587072,-75.96681049684851,12.896823682628606,C,-5.8416924520186,A,A,-19.127997400443615,33.96775843889442,71.45711865830539,0
Physical,39.31999024128529,D,37.66468189171116,C,D,-111.022280624294,11.708471365625034,C,D,73.34957938424486,42.04302471644501,-5.808849094014825,A,-98.57687710603295,B,E,-55.05111593496886,0.616088881057246,1.7053365444557322,1
No,60.61569084071022,D,-20.133482882174924,B,A,-41.13389594538366,62.66629121193703,C,B,-99.86947700822337,-20.612275681703025,52.46809221901568,B,-13.351000452729355,C,D,-7.4299363255469615,5.059578085770904,-130.16276651369816,0
Yes,-62.00705830164732,A,220.56606843597203,A,C,-11.721323591569373,119.2258409463842,E,B,81.2128675346113,89.69918665566519,-102.34507769966694,B,-7.306732632189021,A,A,50.987170155303716,-59.244340481054515,53.88603042072614,1
Yes,-96.55883994388407,B,151.9247487879064,B,A,-30.80033957649827,73.31282128538432,B,C,2.363975321801644,-234.99660848307974,-103.72534548788398,E,156.34757727325587,C,C,132.256558497494,-16.726242416497428,83.75045875816345,0
Both,71.15504193012153,B,-72.82721065997674,B,E,-98.69822804991745,95.38921964592795,B,B,-7.837243381861692,-13.381837766391468,-18.290145062115165,C,111.72981085782574,B,C,-14.09499063703337,36.809828314528964,35.29109112396782,1
Physical,46.52594069192541,C,-28.214924756667937,B,D,-130.23791581241312,-223.52235425860928,E,E,58.829101821361306,96.0243092411437,-39.230894958371564,D,55.444075232422726,E,C,61.522488029054344,124.76905148509422,158.01964946475394,1
Both,-0.6746079346433811,B,19.77287311321331,D,B,-62.44862788443024,38.063601731667596,C,D,-89.49166294002723,117.10676952177673,204.29606003806194,D,126.37700950146238,D,E,-18.334159840463233,254.2982074608414,110.79425254199245,1
Both,-32.087168996869934,C,-56.070388920975745,B,A,55.086206634456694,0.8600530775127084,E,B,92.17575421618274,105.73723833673607,-5.46699523924693,C,-143.83109383815358,B,B,-151.62672158770053,-111.92276222169522,174.07056070451398,0
Both,-283.8344452200138,A,-105.8301666070399,B,C,-173.3326469293953,116.6275730564039,D,B,80.41261855428006,-139.8022352975266,-38.96966013179042,D,-52.787072224410856,B,B,21.411452178966346,142.66273412041346,80.1559953057168,0
None,106.40176893739203,C,62.92755530948625,D,D,43.44985994242376,-42.13829217529217,E,E,19.93327895311895,37.30212465801206,-62.677944713246426,E,-51.971144903384015,B,C,46.09937043578703,18.893441495820024,-35.015106179102716,0
No,-16.376681142751114,D,45.28222038573668,C,E,7.515107600091876,139.92912524970683,B,E,-23.2128330164508,57.53692128160382,-120.60249178998528,C,-120.07052885823396,C,E,92.42170621281683,210.6911917589476,-107.2673448667324,1
Mental,85.18599460052694,A,-60.462094588669245,A,D,70.87888797577796,77.21463387977543,B,A,59.5274746552942,60.17454656912514,-46.470745487411165,E,30.349836705016113,A,B,-25.96782399972505,-41.24020695188604,-8.165438743420887,1
Both,-109.15354246256864,D,3.50676865166534,E,C,-215.92851901077296,-70.16419100857097,A,C,-51.664738004440515,-98.05166227676416,-9.703261065809835,B,-125.41882322056574,C,E,138.73327045873575,-17.141110962282937,-212.76252123870307,1
None,65.94583223143908,C,38.389950321459516,D,D,-49.3951912941264,145.29996933004242,D,D,86.50518986532207,172.83295394035727,-39.97393373955972,D,-63.97859704482987,C,A,6.642877827450736,-41.41459847852709,-105.14376104499101,1
Mental,-90.88914979245439,C,6.059942849078513,B,D,-141.91344617704377,34.56159964744991,B,A,77.00133515717832,19.134227846064285,39.31973716635283,E,15.209275121795296,A,B,109.32101053323942,142.5707869519693,-78.0556642105092,0
No,40.39512558684327,B,-132.496515198849,E,A,204.81595837711896,21.4433395243743,D,B,-49.24016639673818,214.59438991827406,-52.03981154147035,A,4.169548187348295,C,A,-137.29912896784631,-32.12159642963995,-100.02195817037342,0
Yes,-122.15973791658223,D,-42.795549246072625,E,A,109.9274596804122,69.17143903373163,E,B,-12.626595769696056,-21.56465764098069,126.83948957481634,A,74.97355698369758,E,E,-74.6181047798027,-152.024434818147,-81.36507670570137,1
No,9.166224422829332,B,48.24094761360319,A,D,-38.905161476395236,122.45138357281924,C,D,-100.30737646909773,175.64169749776605,-149.58545685740222,D,-240.05722335554913,B,E,14.608822228487181,-73.9758899593571,94.34518144992313,1
No,166.51552227624188,D,59.57985208035117,B,C,92.08017992235096,-199.08659335955176,D,C,-67.95828727964476,39.96806399786188,29.407745909145905,A,-263.3620715289645,D,E,-17.36617076865456,50.89331772327752,-94.6510780696765,1
Yes,-192.25651073552322,C,-66.5311074692975,A,D,71.16565485363202,-36.27496971420005,B,E,-144.8584347331861,-87.95286034574268,158.86334669939234,A,-82.55926622275386,D,B,-18.515679271528185,27.51394163450478,48.55397972769905,0
None,56.101363911972655,D,-12.418315928841379,A,C,-7.868966000933729,23.215885973961157,A,E,58.25389223757317,126.11347665383272,146.64949198307193,E,47.90219341611655,D,B,-101.38626511711692,75.9943757922367,314.35663486545684,0
Yes,125.12927988621799,E,-261.19785078661613,A,C,-61.194109740931715,-107.61351779978041,C,B,-69.13065003909647,-31.288342349284402,-45.02587267450513,D,-39.674057053640006,C,E,-24.44134607432174,-133.0353545578097,153.34159406248534,0
Physical,-170.4266769265015,E,-3.3023090597013196,C,E,-177.45348650235073,85.62268487431386,A,E,74.36528396983613,-76.52249763792163,38.684199764762454,B,273.98876068239565,E,D,-100.97717979940177,-239.9949760281916,84.85128616675314,1
None,-81.81356058559838,E,-53.1303803357384,A,E,76.98894449391443,-68.76939195168862,E,E,-80.33418688325796,22.068841987912393,-4.336653424757113,D,-166.65608768434677,A,A,-56.527037164632944,-15.979228433179122,-28.90110475332573,1
Mental,133.40502965697775,D,-85.83605409862835,E,B,82.07992839284431,110.2478394829076,C,A,91.16983354954749,-187.0931506656207,-57.90636384618239,D,-115.60257868920061,A,E,-59.466976860949295,29.872870778328668,-45.826692647005466,1
None,-163.07425398372018,E,-12.205589872335363,C,A,9.709358930724216,-82.45320954274486,E,A,97.17973689307743,86.13661701448622,-133.4919334861856,E,74.16828453628746,B,E,90.9359663306739,45.39697085052008,114.80745726074373,0
No,1.6979363457896721,E,103.17507099801402,B,B,-3.788329659240619,62.389613716677694,E,A,25.185868117604088,-50.7036822031218,17.754664948148925,C,-49.98105807021621,D,D,-109.10880423798422,-64.15825890328082,13.000716601842264,0
Mental,-38.54045403325231,D,-126.4916768670839,A,B,125.39512951529403,17.382584254667705,C,E,59.07952734379691,-73.73734238709567,-68.26057020706564,A,-27.954014807473936,A,A,-103.63764097362471,105.42643596311325,52.83313902898106,0
No,76.0912352723795,E,99.27920461055952,C,A,-12.7903541755252,158.199244599654,B,C,-67.69631538379997,10.956560922402385,-23.439661888478017,A,-33.185262636183346,D,E,-59.84238988891234,-38.21731351869936,-112.81162952400202,1
None,-77.49302350274635,B,-129.13506122775067,A,E,-27.82032796950324,176.3043181522232,C,A,-25.195909788742238,-42.07047728092376,-57.42998591639553,C,-89.01195124929299,E,B,39.83632828126928,-63.98971717046474,-14.724634026489433,1
No,-40.35523016958757,C,135.83259048295747,C,B,36.36610668523552,-213.77657278037194,D,D,-197.47372476929874,-128.7926173976319,-74.58173461126364,D,-108.40558792162088,C,A,-133.42238187728142,-23.58797466595061,105.5834648730319,1
None,-60.50823143485158,C,-25.666466812841637,A,E,113.50039697500233,71.6050172539069,D,A,-144.5848797272335,-250.23778189525459,20.15441177380538,E,-135.23710187806216,D,A,-5.92804061792606,51.866679688476836,-101.65289143872032,1
No,221.1938792394431,B,8.86627430287885,E,B,27.893094049621066,121.75271211363206,E,B,-255.2278719783383,43.119412033580986,139.73959501811348,B,13.927124485167997,D,E,-120.3801803007204,84.48699573599721,157.73029369801782,0
Both,57.67887984779555,E,-115.32260528646954,E,A,16.402771893919994,74.92777195838222,C,C,-35.599904109724626,-16.16378010268964,-14.060947027888574,E,-111.37429422481009,E,A,-26.961287208132806,-47.82786653628262,9.596619477207776,0
Mental,106.51230245630663,C,-76.12697814986952,D,B,54.02251465099774,169.19381542652832,D,C,51.23537040345694,-45.68731167222209,124.95111512777812,B,119.40934298076023,E,D,-97.06602988244657,19.83654928957959,66.9305526885218,1
Mental,-105.68946759421398,D,-57.587029484651474,B,C,-63.06307546425145,232.39622070676367,C,E,-116.0026085584684,60.83655761853566,-98.03865841266185,E,-40.5993745114143,D,D,-67.73613899696012,44.23213646269459,17.573507253065372,1
Physical,-194.46866215221533,A,61.074667920395164,B,E,-72.57700583739052,46.353808542701216,D,A,-127.70114784158912,-8.459199370347818,-9.472461526670601,B,12.62002961160786,D,B,-3.436083850112072,-8.455667753712827,-98.50125984768387,0
Both,116.05629540612803,E,46.67850787553648,E,E,58.237412784429,-45.631006237550714,A,A,133.13286654791148,28.558818648127005,94.53195544055146,D,130.74404729218324,C,B,-21.67374347155053,8.661249868594675,77.82955683087577,0
Physical,-6.7637468759405435,D,11.373382662081795,C,C,-243.71346179341663,75.00966516847556,C,D,42.883273175129254,53.63735832866454,95.79570371148719,C,-7.492674501633166,C,A,-47.61966220606276,4.6441766615854565,-2.002312386936788,1
None,69.44627685022475,B,53.22481026220514,E,A,27.22647552479229,82.95624179259904,B,D,68.64542540521612,-64.62056285554907,-131.4712050564979,C,68.64838638614626,D,B,32.306711586079594,24.308298784905514,-143.91683176402682,0
Both,87.15981321709909,B,30.78105359444343,D,B,90.8103166837447,2.6385069950224747,D,A,-150.83011840996855,-14.888877149189984,48.49659617945159,B,10.55514083164416,C,D,90.80598712053678,-80.11458020116493,-4.770035641549874,1
None,-35.27314369622626,E,-132.04322507753162,C,A,129.1326107322861,-81.54279387418102,C,D,18.616627060067266,-170.4663784298086,48.80892817490856,E,14.15633981174183,E,E,-30.117688828535965,-109.53325532934295,54.2087441997537,1
Both,-24.30620106816875,B,-76.46267108209577,C,D,61.7099714261933,-13.045799549493553,A,E,-30.672495733191273,-62.99516185161431,177.0574639228805,B,124.6519609523516,A,B,-114.36160542852909,-93.32775936545859,-117.70121207176254,0
None,-143.58803353807545,C,36.99313523048664,A,A,-158.89748975418215,-53.20352366866818,A,B,-68.39990495262693,38.86784393334683,-129.29501807728235,D,10.370883252325264,D,B,93.1594136118045,136.24679334063254,-193.27941351097508,1
Mental,106.77756899143726,B,25.895540466821252,B,D,81.44461366160452,-154.12153722621457,D,E,75.80961681108501,26.61617104755956,140.23654506983664,B,22.477086088757044,D,A,68.42231950491937,-110.22570537165497,90.44212658809715,0
Physical,17.958041551981864,B,85.97498591796251,C,E,-116.20103345266352,98.70717584455403,E,D,-19.49281324601217,19.043979087848108,102.34901530356152,E,-34.04481060500242,B,D,-60.35608732939727,59.52416766161578,-70.88482085679114,0
Mental,6.568670672591315,D,-83.5133992553214,E,E,48.2589399806147,-108.90595138162769,B,E,51.322779621610756,-61.53955311190715,-42.706507882442416,C,-25.715804427992182,E,D,-69.85063386277034,116.85821018593055,-201.70417324042077,1
Physical,-99.16463280225197,B,113.68787410996268,C,C,-87.06797364543189,4.374072102070869,B,C,86.50298000717369,93.26184674836799,141.52309901074918,D,-101.7510872285555,D,B,-11.078030642343213,128.62873813455394,-2.1721710806821646,0
Mental,-61.29936920660928,A,-129.4710886169458,B,E,-24.334390306706226,-93.21386445804092,D,C,189.9122936628189,-83.80643533830569,-20.851280731160678,D,-25.69428228709817,E,D,-19.082017555829086,-36.914489395686886,221.18371688313186,0
No,-1.9622432917796835,B,-91.09646329289623,D,B,-202.44996743729985,-16.16094465497019,D,A,-12.451586497645366,96.94703693817411,-157.12920252941817,C,3.6901568504000752,C,E,13.603277124298103,-23.513971235046906,-37.18531412896201,0
Both,-104.39213517529488,E,98.6622045136652,A,A,-160.33893150205634,104.45798729781323,C,B,59.271936327184974,114.52653294398165,-130.70353085009566,A,4.185405071691182,B,C,71.8859663054959,150.9692270208746,-179.44431372936018,0
None,-168.12031541680258,D,36.899440687375034,C,A,19.163711682435142,45.83935675615645,E,A,-113.472300346844,35.79963921415726,27.04389023890644,B,-129.04073838712517,A,A,-104.43767935070942,106.17433974734007,-85.83463392553305,1
Physical,-145.0789715401315,C,-214.90924820927094,D,C,-220.9973107515805,-36.79072462449404,B,C,-11.45612628539381,79.0622748122662,-111.93310465204698,C,-99.59823694387687,E,E,-47.52170098508997,24.70826859234011,-47.39102388944525,0
Physical,55.30834798346935,B,59.28389770869351,B,B,-77.09104525882657,-10.887676504867699,D,C,-131.82556357457915,34.622309675193826,100.43472180458129,C,-131.5069144290654,A,D,3.948496639702886,-33.638988043801085,-110.6642791523077,1
No,48.48189574625377,B,74.07047339460384,A,D,-166.58731005399568,9.11582421181361,D,D,5.1467170319761815,170.74025744764282,-199.1416394832026,D,-108.54593337479508,C,B,127.71826683297007,10.576888873287958,164.3727239613669,1
Mental,-16.948404437924598,C,-113.06980535479849,C,C,74.61054848712541,-82.97966949682026,E,D,-11.984555146292694,-27.900172532303802,-102.1306557576265,C,113.7793039674976,E,E,48.97497603295749,-48.22701095215683,4.975779785388654,0
Yes,-43.96641144396029,B,-129.92899593463773,E,C,-96.87963696173296,0.8470001451517691,D,E,-33.94957306197915,-62.21168143687652,40.917186397596254,C,17.416137213666325,D,E,2.501454709914818,21.970009127712302,29.16272863669111,0
None,-3.8671677865169904,A,-6.114716926815338,A,A,-48.2279911077836,27.421553027637284,E,A,-115.87978811292207,189.3843014950383,-53.520654571465954,A,110.4930359518117,D,A,22.436878684499593,-31.320886028558203,134.0691053301573,0
Yes,-59.050743619175584,D,77.74918269670052,C,E,-1.4254502496284844,-172.83966681278395,A,D,-67.23813400527278,127.19347671134503,71.83380588830501,C,2.1858624719288073,D,B,35.708996895688955,17.878416716236238,-87.82541899269695,0
Mental,21.548481084865905,C,-50.53292834387611,B,C,-70.10813350496582,142.50311468507687,E,A,-100.93189146230854,218.428134931718,-84.81913706217637,E,27.666995800607403,A,C,29.496671011339348,-40.690365885453,-179.03191307006787,1
No,-142.26594384749365,C,54.56628303956731,B,C,103.67001140267496,-23.265728183027836,A,D,65.9587173116135,-144.12312610778278,43.116882156191366,E,11.926414549880498,E,A,9.582803259741262,32.43549664292228,85.35711540593603,0
None,19.63692375174539,C,33.24711818730767,C,D,52.73444347161739,141.56388934670977,B,A,-3.8887017671911,18.043805582534823,-176.80820298617283,B,42.658958362574374,B,C,178.76894309899586,9.499357205880706,128.72760470008507,1
No,36.447049661242126,B,-124.57470372107282,C,B,-141.2228443280572,7.4553116107643564,A,A,-83.71258294780186,-135.61979754255813,-51.32636382934265,A,-54.02882022686551,E,E,90.06908164940137,31.730603186045432,39.60035287069621,0
Physical,3.64567505702842,D,5.891705907654558,B,A,-57.346624896928475,-134.53169715408723,E,B,70.83110286764642,-59.92985306105718,-103.6611158743999,D,-71.63677381879319,A,A,-46.056605461010506,-86.85068590093802,-40.88810890017855,0
None,-142.47784300859786,D,25.69562410809586,B,A,50.384459546766095,-141.33763067200104,E,B,-74.8643698877728,178.37003173592828,-33.509557725780255,C,-171.76989894485658,E,B,-103.55638752721559,-143.94668992578931,113.98709746475681,0
