birth_year,faith,handicap,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,target
79,Other,Yes,C,-130.35441328628292,-28.686939744316703,-75.76633592595147,-2.3079099786381527,68.763852531671,1
52,Hindu,Both,E,16.44394013055559,-29.17475315810641,16.570699780789056,119.2105972980826,-111.71891013858868,1
53,Jewish,Yes,C,206.3106703700849,-136.7174055464545,88.8388664203988,169.29077167194777,-120.29969334307454,1
71,Buddhist,Mental,A,-34.45826342246648,-32.9704323145045,50.01243533944315,-116.88233602424405,-59.43764583263403,1
43,None,Yes,C,-189.52046799397107,-211.42001354102084,72.00247723478607,-115.51693111830814,149.46985248637742,0
31,Muslim,None,E,96.52054299994808,143.52377365664273,166.71310364551388,35.467649564387195,9.331454102991476,1
24,Hindu,None,E,-156.60845059684462,107.10559772973262,-100.17025885582795,-98.44376418801744,-66.52639853666086,1
69,Christian,Both,D,30.63623169445589,-23.77427982944396,-212.24167289999843,126.82939604850645,-95.41424914329828,1
29,Buddhist,Physical,B,172.422680485896,-9.129625418721139,63.11722822487208,29.129994549901706,-34.300190435989656,1
50,Other,Mental,A,173.47181859525543,-43.90343672827372,107.84582155386853,-164.38755462917544,151.6898349991122,1
40,Muslim,None,C,-50.692484586922795,-80.2172413929909,-96.74182117858844,-119.06511259359351,12.58720100138403,0
46,Muslim,No,C,-128.99667187368345,-86.29265012859555,-31.33727552873418,-38.709254779777716,27.937886091074116,1
58,Hindu,Physical,A,20.969361033015378,-2.6693907992107437,47.50707841044689,72.26685539523733,303.7062862078483,1
61,None,Both,E,-118.77524570576348,30.578432356148845,-174.00253162790156,-14.347357296103885,11.624421813865183,1
48,Muslim,Physical,D,-63.08277215780197,-4.159661836398502,10.58423920663483,105.2265601213202,-189.58182848034625,0
71,Hindu,None,D,255.37675668054777,168.97249969572377,204.8789650099624,132.36483797493042,68.43424698930427,0
34,Christian,Mental,D,-127.40488320332746,1.84802989759555,-82.83977325198956,50.241767446895615,62.768863530075066,1
50,Other,None,E,-48.19401854434913,140.80112365269352,133.27287896512456,15.53746813643121,-37.62770340566403,0
50,Jewish,Physical,C,63.24986533919801,-98.27130205781629,-58.561067664525915,22.503417192814506,58.399779466030076,0
18,Jewish,Yes,A,20.90523816559264,149.66188651725895,93.18693610421614,12.025057609463689,134.37605267849395,1
76,Christian,No,D,-129.87688944452378,8.763706395338843,4.611670483390161,-85.65239784663457,5.029168188008715,1
49,Jewish,Both,C,-82.52159873778811,-101.90961220551999,-83.97881255730357,75.37586489460821,-28.588351895711323,1
73,Christian,Yes,C,-25.81231482093568,-132.29219117519202,-95.40753122795674,-214.56595315027388,-76.25178131314821,0
52,None,No,C,-7.1806769203697165,103.44862080557856,93.72491586218557,27.655278175316955,-84.1513032463976,1
46,Muslim,Physical,D,-82.6195550647253,19.315548097539207,-153.23466367212464,53.998882013706684,-67.34976684496527,0
24,Hindu,Physical,D,-112.62704662198017,33.44380353070833,35.25816903930428,4.593570900255777,-177.62890929649365,1
35,Christian,Mental,A,-40.35796138865911,-202.87686129751017,23.081706387779338,-53.0515098471788,-58.85775799238523,1
65,None,Both,E,34.41563984510818,-9.228521887042614,94.47185213768411,-188.06525205589176,-222.8811064438435,1
38,Jewish,None,D,-114.09117587986127,100.1317160357604,46.148806797459486,-44.79214652645197,28.866020233322796,1
19,None,Physical,D,92.85069559586715,-47.49394368644082,157.96402975922285,-82.42241410491997,327.0504533767346,0
23,Christian,No,D,-13.20694219184701,257.92957853672135,-58.1706123891219,-5.065276897191734,-1.7478974327791816,1
63,Muslim,Yes,C,173.35450835226652,-83.37265547507509,-146.28869177874776,-15.738933833878674,-7.777778589756766,1
76,None,Physical,B,-124.96641002747812,-109.26088762823723,196.42574069040927,-43.15219983348967,-97.47952948485938,0
34,Muslim,No,B,-19.012164847259598,-45.77439687120853,16.300977809459013,11.005200056083003,-149.72222068481116,1
46,Muslim,None,B,-96.3027656252549,0.02695361234552273,89.93546632334804,87.20101064011703,-111.28309323240441,0
71,Buddhist,None,D,-75.54844584823722,-67.31716870759425,-69.13518604570784,-14.228240101062129,-69.3149470425096,0
61,Muslim,Both,D,-116.00959498533709,89.55866273888792,150.1280144587795,12.708254719867274,122.73578589793748,0
39,Hindu,Both,E,-3.4759050190952574,54.0341677255564,1.826871559695167,202.47781056709826,125.37586000394334,0
25,Hindu,Yes,A,-18.891795001790694,71.3370015528502,-106.35107045252535,124.75691778901282,10.672119450114884,0
35,Buddhist,Yes,A,22.50233322924567,-11.071593306882423,103.38281045592927,-32.801604184891225,-64.77704208772683,0
53,None,No,D,32.11059298507594,73.02623422158966,35.04377160403491,-33.076708201113206,38.40073948510957,0
36,None,None,E,154.56525808809164,-45.70991665481003,-157.9312337517201,14.001749796289126,131.01420897367728,1
52,None,Physical,D,47.00055949163061,2.377070453770748,-54.49460339542881,141.6315235652821,-111.30097102318754,0
52,None,None,B,100.33137382201546,-3.944951846501129,64.30894958365279,14.870838869389406,-86.35401400329837,0
73,Muslim,None,A,-62.26803706460359,-168.2127228783392,-43.49483323915059,76.48134200119665,-204.68236583945475,1
52,Other,Physical,E,2.1705650862399235,-61.94915428735372,108.21310577879997,-3.4633161105543118,-124.71244713125202,0
28,Muslim,No,A,36.133825639143105,21.37351482800344,-110.36381389460239,14.98708264237253,32.89220164401186,1
77,Buddhist,None,C,4.518817033799776,59.839757756537594,45.28335495909162,-69.86676409948893,35.68018572960525,1
33,Buddhist,Physical,B,141.85973322794058,-113.49327971958014,-96.85333848740531,61.1528902294037,101.73859684816047,0
70,Christian,None,B,-96.92465745926752,53.14231832549427,101.82501396280482,-62.336514762340265,115.8074977920889,1
28,Other,None,D,-53.52276568337982,-68.29369356202425,71.11875659394343,-39.12455207263789,34.41301986383642,1
61,Other,Mental,A,32.749335096504836,69.34432891491633,-86.48074667584636,-39.4323525645411,65.32054387494664,0
65,Jewish,None,C,97.33716712458273,57.4285362267474,-99.49565672944718,-47.771441474748464,-135.56014791250547,0
24,None,None,B,46.89743737816971,59.44860321675131,-35.527181044706666,176.80215657402138,18.25608874792307,1
60,None,Both,D,262.89127273522297,41.43240360211804,1.2104405950221795,22.01770642621126,152.26449217270977,1
54,Christian,Both,E,-9.753850822335785,-19.877878408345392,39.694411519125275,-2.6426552962256507,-11.322755794529765,1
35,Buddhist,Mental,A,-34.86360025244196,59.01733705923048,-141.0397275173436,62.664686417020086,-65.22338190215086,1
70,Hindu,Both,C,49.64666947196903,12.619327316777376,-3.711527818978105,-258.136069080178,98.02061270394951,0
43,Muslim,Both,A,-24.19384312173621,-66.45133575303994,-53.733926856573156,86.62990497490597,-48.60669748383121,1
69,None,Both,E,-121.74529987658909,-54.97220905581636,-117.77638674266235,239.12739926574034,16.790804106275274,1
45,Christian,Mental,A,110.98011735341835,-129.55066435469843,-9.627665842138713,-129.57223957119922,74.39420366844692,0
64,Christian,Yes,A,-125.63985513645024,-99.77732507690263,18.92030995316211,213.35645724342368,-159.53943997719028,0
54,Christian,Both,E,-50.9397871327925,76.84309953900976,-78.83006958269286,-101.046313518862,99.5398270694465,0
36,Buddhist,Yes,E,151.24600756562353,-160.7781513528217,170.94457040232166,36.8186313652258,-86.31375777689951,1
36,Other,Both,B,-82.14776467411936,-112.4211205039093,-20.165758322156435,7.997647269121715,139.24371732293952,1
76,Other,Both,B,-43.33780134216333,13.721594171274598,-157.02181582339435,-36.47641270609196,-57.21775904944292,0
54,Christian,Both,B,-7.567471315320202,69.90120614525455,21.231712684677433,-8.554118097638263,-136.4081928955344,1
19,Other,No,A,45.389104506942054,-33.31836577997002,53.21502478097485,-225.94517177809544,-71.19452391660805,1
54,None,Mental,C,114.20410651221206,164.08903178995476,-51.04513216278285,84.26871606737153,-39.718173139232924,0
28,Hindu,Mental,A,35.49359476850451,25.05102285787954,6.327043024210319,-28.249816709156388,-18.497390938116204,1
27,Buddhist,Physical,C,33.1069186912958,-136.0588668796427,16.13619761192536,-123.23748413932904,71.69199855071132,1
44,Muslim,No,B,-108.84577566257387,-174.3000154601841,11.749999985836961,-65.01238672412235,9.92926906216109,1
40,Christian,Both,B,151.5704955378184,-118.96461716852502,-137.5385429599397,57.582869196072075,60.178228671586545,1
54,None,None,D,127.331566753185,-183.97312562441107,79.89797744213469,-87.58790445604211,-29.146799150379387,1
68,Muslim,None,C,-55.288125467683344,-82.10827349570366,-101.89890372086421,-8.850664643166516,66.70018315406709,1
26,Muslim,Mental,A,-27.99179587164211,28.723755074475942,-30.676196954802336,341.1783088264023,-13.84276840718448,1
68,Christian,No,B,62.11687441369288,125.36698774747559,-57.88922200650587,14.222994955325035,5.619328821013029,0
70,None,Physical,B,-24.0465764887832,76.53198586127421,-105.2647488449776,-125.04957385216429,-1.0472651404009001,1
34,Jewish,No,C,-162.43496771505397,-186.3730727019502,47.344404719819735,27.37822544286102,22.02480098546679,1
24,None,No,A,151.75197043090458,50.79124530460545,-88.44563768056042,0.5747599447809697,-141.76586469149296,0
73,Jewish,No,E,-63.078137855048645,-42.680813523507396,-24.59118762197307,-154.34641820252642,-121.11475892984242,0
57,Christian,Mental,C,71.85259081483078,-161.3247949969932,-38.87907271047589,-18.713857336015714,-21.791785719364185,1
51,Buddhist,Yes,B,-125.68307985560676,25.729128707227833,58.12870506119923,109.14634345665819,-41.59006922571121,1
27,Hindu,Yes,A,-33.2277496005957,22.24891359553761,68.86938941688264,-18.796678216599762,-39.43057025480072,1
25,Other,Mental,A,133.63877928950782,51.8575046829849,-102.3527958376319,-100.1323837867037,-10.253492066349617,0
48,None,Mental,C,71.15516337717443,93.81626746016033,-113.9009710457818,-70.3398597997715,-40.227847720961385,0
40,Jewish,Yes,C,70.1500243756906,-78.29417747258869,-88.52410902807242,19.893129322562082,-86.99455921243936,1
29,Buddhist,Physical,E,154.25700839621211,223.06456591525804,28.983632999817377,-223.489027026933,-33.03747050796824,1
76,Jewish,No,E,-17.9587759653421,-185.17007082398302,26.143666317413956,-89.07812042391505,31.07532564545477,1
33,Muslim,Yes,C,-177.67934508269562,166.87350392157114,-29.77505864925032,-37.074513581875095,-97.83693203365287,1
59,Buddhist,No,A,47.25919612069714,-30.421002586026823,61.7008697550002,25.406719263172672,-137.6777182660728,0
59,Christian,Both,B,45.07230366720278,-87.87372073459188,-12.984248703650254,126.48739061856236,-68.31111510837661,1
56,Christian,Both,A,78.0624695701555,-16.51140650043626,157.29124713075373,15.284024204976825,5.140010286072361,0
38,Buddhist,No,D,102.09228523705107,-3.2004865121231316,32.828461368115626,135.68024394690187,-129.29445276547662,0
26,Hindu,Yes,B,105.42480394599988,157.1368853979773,58.51118977519691,-4.797598913720937,-95.83844890374499,1
25,Muslim,Mental,B,-81.54677464807938,-174.79418223833497,196.8764985575949,54.09057316484316,-27.660903229441697,0
77,Hindu,Mental,B,142.1529461870356,32.82695258333629,5.192487842089043,58.449184996927215,-50.105366054444254,1
54,Christian,Both,C,-167.9626399024896,-132.7492748503171,41.46823579750959,15.220026444396975,-90.47965564692578,1
42,Christian,Mental,C,1.9958612400868734,158.82033575269205,-64.57015996601737,0.19433552719159097,-23.89453759854051,0
25,Other,Both,C,35.032770238760826,33.191540073024235,-42.02572910924912,-56.623998946250765,54.20225191748014,1
51,Other,None,D,-53.07380222085655,109.5886641235758,-44.564954643409024,-132.1493393090266,-13.334051344612385,0
41,Other,No,E,188.60438462250428,106.9661091577915,-40.68538186362387,-30.29330754058506,-76.42109492372366,0
25,Buddhist,No,E,-275.8652530818742,126.76108793232179,-80.44285764646789,34.671584356190806,-65.91448685138165,0
43,Christian,No,A,85.42690090577898,-4.099592670185145,77.58211239476843,-55.701957417286074,-151.73883461324377,1
57,Christian,Yes,E,-46.10546558159704,-64.61717351393906,176.21669863266348,-0.2794153743257258,10.381165518919024,0
79,Jewish,Mental,C,-75.86234818993664,66.13667144980151,-38.40160029234108,-50.459295004278395,-72.09599237691332,0
57,Hindu,Physical,C,112.19197645821819,34.94592561262815,-77.44638421356017,12.25682966859213,-77.84302621430966,1
48,Buddhist,Mental,A,-88.13261677254349,144.22404805206222,125.58938270412892,134.74484535743613,100.54587056553399,0
59,Muslim,None,E,36.58994752373483,226.70955120554132,-30.4219637283501,-62.44783180128005,73.9304303951071,0
65,Hindu,Both,E,-70.50755076023367,-8.423335193536724,-1.9220028682107901,249.3547487586275,54.05377518240875,0
31,Hindu,Yes,C,-211.19930131848412,-47.654487458661116,-72.27885108776645,-5.23205075979505,-105.92825895556504,0
43,Jewish,None,B,94.4309834738819,-196.32437140079452,-128.7060837645659,-84.03255490491638,21.82003809934692,1
40,None,Yes,D,-38.38759834710675,248.00922243394803,-130.7910146979693,-60.50434511036787,105.58573100104034,0
72,Buddhist,Both,C,-113.13015487705044,-43.484413412710445,-32.680934991433936,-95.49670052831918,39.733147341215684,0
47,Christian,None,D,-72.93896836301452,-14.964449205248915,-93.81658030771351,28.95646744530982,-105.85012062991275,0
67,Hindu,Mental,A,38.73726301474291,39.34716527032853,-149.26354959767602,168.1858768634138,-155.76038603141532,0
77,Hindu,None,A,-0.8973874347821381,-80.70648933692493,-35.31443724607189,-35.70214134740824,-191.3275944808595,0
67,Other,None,E,-108.6547336280965,-106.35577698047109,62.67311277304029,-196.824406942477,-16.563059432758735,0
64,Jewish,Physical,B,40.952603446325725,-112.43421781676084,-36.13873315330549,-22.348178947203298,21.107634521048062,0
77,Buddhist,Both,B,-21.14883057342403,133.14563961238116,-243.4499492400138,-56.75018506999141,126.44109465718488,0
30,Hindu,Mental,A,78.04777717295099,0.38473674057043916,-13.206388325951723,202.9360263323451,76.23918645159586,0
40,Jewish,Yes,B,-61.36535448109834,31.56536896202204,37.801855024375065,9.973544152410325,-95.43298134836418,1
58,Christian,Mental,D,-7.2194523628598715,-161.4691289986422,3.2751099673150907,129.46353988051553,20.033372635286693,0
79,Muslim,Mental,C,-104.05860590392928,-153.08160846445654,-94.10273984111632,6.8175277576988575,82.42629457087232,1
58,None,Yes,B,-156.77337571700963,-94.35689644592826,67.08246459886375,5.814032746112168,-43.63325946028199,0
30,Other,No,C,97.37849447897449,-181.50179069063464,-191.39545942424436,71.88588600881819,41.75492533080187,1
18,Buddhist,None,A,-23.30096434186707,-26.46827688157125,222.58496505410946,35.46288383426534,118.6503709421032,0
40,Jewish,None,B,24.981292415479963,187.04172971898066,-112.96920959925987,27.97706522969554,96.5410267962181,1
69,Muslim,Yes,C,-187.2764062073453,116.73372462501152,-225.51708771351483,91.48710576830857,-28.61361655499131,1
74,Jewish,Both,D,-106.93938605098758,101.58212541763409,77.36424768353743,-48.53728321922549,-76.17027446982144,1
64,Muslim,Yes,D,136.20662806070652,5.213816533245898,16.488232320466604,-12.242393334539313,-169.39146337859523,0
78,Buddhist,Physical,B,144.45189990062175,-59.87369439222129,-53.22507125069939,-81.02472528373427,-68.67804538551067,0
49,None,None,D,1.8548356184527321,-96.99265753206987,-215.02163891174052,169.6161207411076,-53.55355493539386,1
35,Jewish,Both,A,-66.03225178827597,105.95519609660231,102.14615452210158,-39.610772617673504,188.94192800451808,0
36,Muslim,No,E,-41.71554108552653,86.37239583694983,113.22655957237761,-27.75260878554328,-38.17421067451336,0
30,Buddhist,Mental,B,82.54721078734187,46.528359524852675,192.07443177674978,-68.45367905426329,-132.11335956821705,0
59,Jewish,No,D,-29.48723571148118,8.13150943293815,-170.80460368946945,-70.40932199120495,6.901058080109363,0
21,Hindu,None,E,-91.30581122557071,-42.326061047771326,78.17176569143739,132.66487663908887,-58.95582239511812,0
39,Jewish,None,A,96.83445203461916,-64.49442118186775,100.9350586871577,70.82009414097928,-85.526158186917,0
18,Christian,Yes,C,174.449714944533,-141.76044620495165,88.97966871115095,40.04169414428701,134.3700862974308,1
20,Hindu,Both,C,19.593310121557423,-51.29743734114517,-26.12502227607211,-233.5077255490775,148.30394103288344,1
38,Hindu,Physical,B,25.04613001870768,17.576722261624443,-58.11608276635044,44.13545909168923,-241.83781739553086,1
73,Hindu,Both,B,-41.62729418129007,-25.057504714891316,6.301034594905164,0.4507086977760257,42.93051973940703,0
35,Muslim,No,A,25.220718302041522,-21.596529312410905,66.37849592499627,-83.2557530925168,60.414033519415526,1
72,None,Both,B,14.218327482726103,-15.809967311537049,-3.3460554380231384,-55.54055397384147,102.78083939347891,0
40,None,No,A,16.032141101974943,-38.13712648148482,19.438170676652504,59.57043995715342,40.494934641276764,0
48,Christian,Physical,B,-132.05698618007483,-73.88600904832437,31.190725120908496,69.92937578051182,-207.95355861178098,0
69,None,None,B,58.39085321199041,-30.636965472189377,-67.23344129272994,-162.41195026872663,-19.71163872356829,0
76,Other,Yes,A,-155.00419421605386,-9.770091513702074,-21.415070452965978,63.87460834769354,-64.83422436863341,0
34,Buddhist,None,D,-38.59675668278073,111.86052634889099,-213.15857643003312,185.45606472973842,10.334679306547764,0
57,Buddhist,Physical,B,-19.828304991622133,-96.8803103017269,125.42069934028281,-16.21067945336264,-35.44065295985291,1
53,Other,Physical,A,32.54234516448517,-50.5075794091771,20.36493159700606,108.24395648979936,152.4033713415664,0
26,Jewish,Physical,D,-8.46135408988241,40.95037511126763,-4.0211584645985,74.82874862856936,-24.48851837030577,0
78,Muslim,Physical,C,212.62131868212305,134.37213897336687,-149.42293583730753,-77.17648117132752,145.88361564854594,1
78,Other,Yes,D,-119.34505515655714,73.60481668347607,3.386818160470697,20.65933312323805,78.61925694578237,1
41,None,Both,B,86.45038657002712,-171.04021066855242,133.42104944690294,1.7293406058376888,303.1769775826866,1
74,None,Yes,E,-74.66013016509756,17.859994762053645,44.146252736108245,92.89711527140129,157.62124474334476,1
26,Buddhist,None,E,186.34077921538804,159.83941963919253,93.20600793597582,114.63605975595034,-29.693381762630423,0
73,Other,Both,A,59.04291620868083,-57.70585461732465,27.130509637077026,57.98275088490071,-86.78321743403144,1
76,Other,Mental,B,-21.94155175616312,-111.92214230433105,26.331151469704867,-0.13003595665438897,-94.16073763423175,1
34,Buddhist,Mental,B,-164.4115911106386,-212.03176946366554,107.65381712350953,-87.28658185976589,-46.60071555235,0
63,Muslim,Both,D,62.95834942138426,82.53955891115817,-99.53861645620833,121.96652508605588,124.89065932538803,0
47,Buddhist,None,C,-27.813435112938123,15.668323267922851,23.967198082426894,129.10447935030368,82.02720914168933,0
27,Muslim,Yes,C,32.34747295414017,94.76294276002817,101.89100417148624,-11.57621091880195,-4.134443204693008,0
56,Christian,None,A,55.195249789693705,-214.42208609578003,68.77476855753518,24.445878793775687,73.09149309552446,1
23,Christian,No,D,-80.30632762117357,-34.55074735994951,0.23219694605738306,191.72221088722347,112.94297461933598,0
65,None,Mental,D,-87.70339831554497,-72.268867483834,137.5780931208317,48.70392604896093,-51.60433852613161,1
64,Buddhist,Yes,E,-3.5060966782224687,98.94612548374565,10.500930492093843,40.77894108074536,74.88276322593421,0
25,Other,Physical,A,-34.686007517345594,16.543478018672968,22.836633591483675,124.69121249282541,-27.605800340623077,0
65,Christian,Physical,C,-88.49297688301222,28.316279809273826,76.0294143178895,51.46120821812452,-142.85355275131536,0
72,Hindu,Both,D,-57.55196046192626,182.7350219530965,-43.46632631390314,-248.11998205111036,-11.736661941081103,0
24,Jewish,None,E,26.518945245355795,-158.17990059266594,-77.07880107718603,-89.50350996211786,45.27954709240679,0
19,Buddhist,Yes,A,225.38233550722757,-120.29981723479035,48.60075110841008,3.3029587974252554,164.1752838720526,0
68,Buddhist,Both,C,-44.824481445979494,-14.749908651653138,158.6079163786521,-40.18357295541966,29.37824117413255,0
51,Muslim,Physical,A,86.81744555804646,241.57693807370268,-90.73291719346125,-61.33384606002728,-27.148495380687265,0
41,Jewish,Mental,A,-42.30556346381566,-8.013806512761215,0.38298786467991136,-134.21910034527176,3.560141626868315,1
38,None,Yes,D,-23.135889008558443,32.78413281559382,90.45768369302397,0.6442247198015661,-72.36704683189731,1
54,Buddhist,Mental,A,-167.42413928622128,-153.10062047400942,74.08323519505241,-252.0422004098871,100.920221173244,0
66,Hindu,None,B,49.60890658312321,83.44555139696728,75.7946353514274,74.33472891120431,-212.56073330003477,0
71,Buddhist,Both,D,-40.328123837017486,189.82836144446455,135.33121632931284,-174.59632809765603,24.45429653892789,1
32,Other,No,E,-84.90007318552017,-43.91891032574376,120.85742907172413,-53.960787618513315,-97.79447133252629,0
47,None,Physical,A,-151.1990089572759,20.91314485970014,-146.9891456661904,133.69350924866475,-42.643439106178086,0
78,Buddhist,Both,B,-180.3173778613916,-17.0579660724466,-166.1378429998591,121.67467555261442,142.44483341931203,1
54,Muslim,None,D,-16.711683233262157,-48.88743340762822,28.32586506308748,41.05490584601545,-183.3185631486646,1
70,Christian,Yes,B,38.03888820272466,-26.92560679123478,-31.729547013661296,-1.2068135694074715,-97.53743540361907,1
46,Jewish,None,D,-210.9450714043986,-79.23629469275303,189.82300299047532,-144.15636143825458,131.84635181197655,0
74,Christian,Both,A,-90.73571564024371,31.75849540225898,-52.768978751413385,43.7642737577079,142.4553925712771,0
68,Christian,Mental,E,78.68747905934458,-5.626089817512231,71.58359099229877,122.36979409281655,-47.80171391361014,0
20,Muslim,None,B,71.99330578814549,85.90158672758696,-36.88539839828676,77.30569869190646,36.16972559339091,0
75,Other,Physical,E,-14.688405881639769,-46.75485320874331,15.06475044164975,71.29683297435861,98.77519811105715,1
79,Muslim,No,D,-53.774594425999254,103.1545149798569,62.20905451918475,-68.89994332273098,52.685824921608784,0
28,Muslim,Yes,D,48.49473750203198,79.91406919176849,-52.97466322287397,-15.821132705890015,-68.21337763286411,1
24,Other,Mental,B,66.48575215457436,39.398556667713635,126.20584121309581,-52.55363560314746,76.49837286871147,0
19,None,Mental,A,87.11306543260461,-111.29839108724396,-107.0488177938615,-58.50541180094818,-63.56919072622848,0
67,Jewish,No,E,-93.52766746768577,-13.190246546954915,-125.2676277599422,-93.5611303998594,-150.3520966513981,1
31,Hindu,Yes,D,-2.2884494985572714,-233.67847171565836,-26.918365806146085,-55.71360277111452,139.37017215667365,1
35,Muslim,None,E,99.23430438301438,-123.72797015834355,-50.90601375027075,-160.28522465059808,27.02314066933892,0
42,Christian,Mental,A,70.45297658712558,-12.673531994141541,-13.570855717582402,118.94234414189202,-33.73621525542579,1
75,Christian,Mental,B,43.4086950846361,53.072527528958645,50.42634013232578,-163.35922180326412,-119.38221493196244,0
32,Muslim,Both,E,88.81614570718492,-271.7362335288958,-128.88925910787526,-109.20175652515366,20.67410229547872,1
37,Jewish,Both,D,240.12976372269029,-16.6258074182283,66.2049269024192,-183.99156982921738,-127.40501304650296,0
57,Muslim,No,D,107.96695232723211,95.27970593113061,-142.34841910008475,-131.12569833542506,-87.4768043799459,0
40,Hindu,None,C,19.617770444526503,117.6904688468833,-43.00278172300816,46.713716789026236,190.46519989507595,1
75,Muslim,Both,B,-95.93011985542668,78.79651124374855,-106.19894880863185,-175.62924953415467,-54.37919454477419,1
31,Other,None,E,4.6142312054352415,-123.21266395163109,-3.2848752534141816,-86.40473685076788,-131.30125542810046,0
21,Hindu,No,C,-23.455908725665083,145.7189333035265,-133.3038223813303,-14.572959313733188,62.393495069071726,0
24,Hindu,Physical,E,-23.00238009427849,145.26058253794452,-92.17073698042418,8.685864404103853,-56.874751129328146,0
19,Jewish,No,D,-49.99981755569424,158.19687561244453,77.84147201584595,80.80270592459956,8.575685818906171,0
34,Hindu,Both,E,21.36832480176279,-30.384673315353293,-12.40382482601391,-161.7998109911722,-88.9140674172385,1
37,None,Both,D,-35.80793699646348,-62.04899765568752,37.269367520833434,55.588333590632246,-116.93778022146275,1
65,Jewish,Mental,D,-86.0890069074106,-95.0143933449605,-72.1426333814692,25.491140693240368,15.480672412803473,1
49,Hindu,Both,D,-21.3541233909837,-35.93579097538321,-105.00311411777676,32.65433278096578,-137.12188322046407,0
50,Buddhist,Both,D,14.009424123799086,-1.7119363416521978,54.42684333734435,79.66208153997661,-37.17221503030909,0
44,Other,None,E,-17.209296675549272,59.758306200664016,-32.856122703872856,67.52760986130541,45.65605140837118,1
51,Hindu,Mental,B,-167.81205505601386,-178.07182173963682,-74.42192879362808,144.10891090154033,-151.7309453651692,0
51,Hindu,Mental,D,-12.957930781366468,2.4786916583995695,29.913808011501768,1.0138009626240128,-155.24966349079713,0
44,Hindu,Physical,A,-79.16716377895705,276.6935093364043,-71.59002002261533,62.036381940403295,4.684901972344919,1
27,Hindu,No,A,44.43815570211596,-152.63710660174291,-84.52563781250535,-287.742941583372,-82.30678508212101,0
40,Buddhist,Yes,C,-11.498117444168459,15.371347836786756,-71.5922308165479,-22.690704897448626,36.37493108398016,1
68,None,Physical,A,-57.58853448320194,-18.053239509134425,-101.24855439649924,0.6950646410320395,19.313531457638252,1
43,Hindu,Mental,D,113.91048198471205,-113.0717775252553,-133.86639993526447,76.70553081415909,6.281775442803631,1
71,Hindu,Yes,C,79.50417625652777,195.78876706174879,18.508597347547273,150.53197000849113,81.61849157875628,1
49,Buddhist,Physical,B,-91.01836767901005,72.41088437540046,-18.10051648975874,63.51588076057568,38.55181074211243,0
34,Hindu,Both,A,-44.195793941803544,46.81848347099255,-70.30397735289674,114.23140108846923,13.34808019949904,1
49,Jewish,None,A,-258.99273218065764,-94.31891291182988,77.72450355464967,-190.6209059119543,95.54539291231534,0
49,None,Yes,C,139.14393466716749,37.08967674447051,-290.4166421610614,-76.35268644422783,0.8804088588865595,1
70,Buddhist,Mental,C,80.69576362157882,44.272581757533004,17.135744209857425,151.8630289992732,-77.9091878038325,0
26,None,Yes,D,-5.5842018543317895,-11.620928314033625,-39.58617761699579,174.24438206495049,2.8813814596883858,0
59,Buddhist,Both,D,2.421834323652939,-82.95266233311757,-100.80172325577476,17.81324636990995,53.746585200336916,0
22,Hindu,Mental,C,-92.6392263424743,-32.45106430959868,-20.66361324659394,-106.073620500752,77.9872445991517,1
57,None,Mental,C,59.01646714976578,-6.715586153706508,-89.19824519496011,-126.81420835372317,-35.240058171868746,0
51,Muslim,None,E,61.13654679791489,-184.4394062007772,85.63545546441088,-73.36734258445567,-103.8027722684475,1
75,Christian,Yes,D,-83.01298764836297,185.89201179604643,-162.06120455133808,-78.45418188043654,-145.69430215839384,0
49,Other,Both,E,-48.891632946160854,184.32127456644963,-55.15013574996457,76.62354009694197,126.57009522171687,1
49,Other,Mental,E,92.57662540418187,169.1288062813297,103.87098912984247,-0.9995441582574411,-85.51874266221103,1
20,Other,Yes,C,-109.9621293589417,-13.254283969870851,8.763255308337826,88.75720397072214,118.20784114856274,0
78,Jewish,Yes,A,26.72001537350363,2.492018589833328,50.94921256080111,-39.17336166034472,184.83032439043276,1
77,Hindu,Both,C,53.052249819416986,30.82950642683629,-20.867318733849235,-32.10312137590881,-181.96050289175608,1
46,Buddhist,None,D,-84.09126831833136,139.2370491374466,-19.552636019581982,154.2846356138491,-111.56491574359396,1
72,None,No,A,-91.52969761160163,29.16445242375012,-31.979760921144422,8.330583537226728,-247.96899378986924,0
33,Muslim,Both,E,-39.83730972573645,91.53344827392569,-77.81200058209329,103.5025814868892,-117.14079587512354,1
59,Other,Both,B,-50.51480141184832,-100.9232548615828,129.38621701777805,-145.98339923947202,-108.88559774120054,0
64,Hindu,No,A,-87.48300396336825,255.82920017860195,94.28488793534024,-148.68961264566815,-6.886933667190808,0
22,None,No,B,210.29142333466336,-166.01517200712433,-55.5280770757953,160.90771522071904,83.53280807343054,0
77,Jewish,Yes,A,-106.23361685464796,-19.818015528572573,168.99493507500813,-71.87176418376445,57.49988561478334,0
78,Hindu,Both,D,-20.842021288486855,24.12773829046997,-37.93336541379866,85.4374814712474,-150.54390524712676,1
43,Muslim,Yes,B,30.982345526968963,24.67593916595406,18.2055371641993,0.4436567092427234,-17.913287810388965,1
31,Muslim,Mental,C,136.00319513173707,35.36139868474175,-8.594343529990175,-73.76381214526269,13.128739844601764,1
