AgeGroup,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,target
65+,95.20145941087436,B,120.98834779365566,-6.013083767702647,157.6584856198879,72.19618309844405,-122.36259783814447,1
36-50,-62.108657987842754,A,107.88894972701061,8.965101504457861,-83.47654483358359,160.4261848466527,12.666390235594285,1
65+,-51.17239067202025,C,-84.39951899956604,11.984525654266355,-13.392710026326608,118.78337584384768,-38.161886593482734,0
51-65,-33.89022116788712,D,71.71047749096178,38.965705156139144,-10.840803898060257,222.5355513178751,194.9297500236788,0
65+,60.52677589858989,A,50.29297276537877,-147.542311809446,-195.3364570651246,93.1864402921871,23.6822751883023,1
18-25,-73.92137322592407,C,72.88087336147967,-196.04018078557115,-17.23137975677444,-134.63780026312136,21.688534713815763,0
65+,14.170826674984117,E,-0.5766011345411285,-96.13030889757539,129.77567245969846,70.62807658990234,-6.7584168917878165,1
18-25,63.44191000022651,B,160.7233838447253,-184.86646941542583,-2.561162945573545,191.99887485657985,46.343233493980236,1
26-35,127.92085221357463,E,-35.56375832246169,89.19369856274693,-46.368531532316574,77.65499558125167,42.883817117867004,1
18-25,88.32797269833122,C,37.1481941561899,44.37304504672119,64.69994196127173,-179.46443060661568,63.44330170315538,1
36-50,-96.75481360890699,C,80.16437349569856,36.74612887492775,101.49306945632044,24.13084680839443,-208.11390567176778,0
65+,-64.4704357534073,D,89.41955225740458,-3.1809408735508455,-63.94658771575084,-56.64111473925304,107.3702432221574,0
18-25,-52.51971931034986,D,-59.081645016886995,165.02770501353498,-163.14328201025953,-48.961628584812125,289.3037408862448,0
18-25,183.3410265303264,E,39.58954992767313,-68.38723320842423,87.04132245633218,89.16696086384341,9.855415200397056,0
26-35,107.98833294254797,E,152.16870890867963,14.246805715021424,-10.079736403650688,-11.35998693411788,-99.08448800567226,0
51-65,-53.777377031816464,E,63.99927881928294,-88.94066875669553,-146.33556936661435,-49.09871397275207,-41.73942681552795,1
51-65,85.13822211118524,D,-38.25381658634977,8.034480160451741,39.02053009148297,-10.223077289187344,-86.63730523102384,1
26-35,-203.8311374800867,A,133.7320188415541,6.753561272631857,-3.1901692981301792,72.40165827632036,36.15249607682744,0
26-35,5.3833461282583315,C,40.47809793929314,-179.20560848836246,20.71449077434632,-14.908348902382883,186.19162494469685,1
51-65,-52.98785932377326,A,56.24096026474806,-90.52682285953054,49.03252911016687,-159.51897736688005,-40.39462938906865,1
18-25,107.97516100136788,E,79.29656737789391,-27.952589976447364,-112.11980795619168,91.94835605887566,22.735853909187696,0
65+,28.466553247557425,B,158.2051234963148,-47.079282928369096,98.43896173295808,-200.82044449492494,59.560868894895314,1
18-25,-98.53986542435365,E,-140.07059020234627,-53.79631989719849,9.016708519100094,27.42390516112858,6.986748665726516,1
36-50,-95.16851868136995,C,-21.446784934271694,-51.693481096651084,-2.086849143501581,111.63816703822545,99.05041386533973,0
65+,57.75743194129463,E,73.55592835564951,-111.77531501376154,-179.21391968054195,67.65313676623556,25.608000042758867,1
51-65,-5.160967199410473,C,-30.25528386791798,-76.98642530034252,-13.577192435165264,-38.17151883112522,-64.26732171319915,1
18-25,112.21367770267537,C,9.658472172368667,70.87089068049546,6.975294145985099,54.30182651236321,90.13995206042956,1
36-50,21.797117991298478,D,96.21345645825672,-51.70686412896261,-59.028121210119586,-53.960236352495514,-151.33538320539384,1
26-35,-188.42044418175044,A,85.02211605280235,-78.71603900836942,13.856719095578102,-75.37695639313847,-10.609565449583538,0
51-65,-32.46137579310501,C,118.87289250890714,113.99867589666808,182.86240131551762,44.75522194643416,-90.22888313217298,0
51-65,-46.066045875951836,A,-11.804423781260455,42.757372859758036,-92.49637933872863,31.090615195030953,-38.973587274713466,1
65+,-114.96503760832893,B,49.074711337405304,-96.89368668372084,-143.14989459096748,11.974291822034248,-121.15674914674146,0
18-25,-63.114691859653114,B,41.12727746864898,-27.561155526700983,62.34938205526818,88.77882793149864,-107.32925837271958,0
51-65,87.34115537445759,A,28.673570005715554,76.78118187947011,142.42722429406925,-182.4449911463412,-27.8873373203815,1
65+,-76.18520085771578,A,-174.19223417333401,53.400049375403036,-147.55067321776397,128.55679157158585,-50.60348052370293,0
36-50,-43.001059268949426,A,-24.344835146864575,-25.23885838830353,26.30905842338728,-210.78356891028943,191.77346203216555,0
26-35,119.35346154737012,C,-96.71047346539112,47.331955055029084,-35.16663753341856,-95.46295966668052,-257.82543260945414,0
26-35,48.0028832963734,E,-52.02013359900411,-10.105181574260145,-111.20718760610173,-62.615124973013046,65.55638881099003,1
36-50,128.7774500514086,A,-167.8448372346855,-79.04492123001721,72.18423556765997,190.8601110677695,-42.52906592789303,1
65+,-90.62225438739983,A,-9.844687351714285,-122.27843433511367,-47.84150637168678,129.48106561700484,91.22906588588012,1
26-35,-55.66234964680522,B,-19.734637436972253,108.95956402433764,-93.16006398530638,136.55637871996552,59.10614005723952,1
26-35,-122.39077302000882,B,-83.7093110711485,-80.17049173004746,180.892491897511,-12.001216743093973,-26.320372430302402,0
18-25,40.26434757439045,D,100.318479810209,-62.84507871737013,-6.4608974767988006,39.700775911999266,-103.72186192168542,0
65+,49.68901968677177,E,64.33997983239391,62.865844310918106,-102.88048989259654,110.24925396454447,152.14134969886436,0
26-35,1.123746432515949,A,66.75346394588402,-68.68276619971763,42.75690705998376,62.550901283270086,-47.69331569493435,1
51-65,192.28310653518338,C,9.137501964523299,-91.72453689633576,52.952368255980964,103.51972474208931,230.67783446662088,0
36-50,32.0225215414683,D,144.00530962143566,77.84587766599036,-61.47399675959443,239.44944876209183,-274.0174201743395,0
36-50,14.58800708541762,A,-39.92666487562499,55.19326762092574,35.60534109241448,9.24292092834384,-54.10088312795085,0
36-50,-129.52648174123397,E,26.908576206020836,88.31098944106627,-32.529425646031285,20.132764034059004,59.618863154352816,0
51-65,7.182089020001023,D,-22.782990152273122,-159.4995517221122,82.16325827961587,64.64254443418417,110.5450335430519,0
36-50,142.14206311285926,A,-66.16722211678115,-22.83873960392702,-26.24059895578137,-222.5682526164302,-32.99895987914645,1
51-65,-126.04710897765075,E,159.17083054413658,100.82713894783781,-180.98763031172436,-109.88100713100037,-116.9944931357067,1
65+,68.65211926557201,B,-118.45963961467587,13.335723961258614,-47.17940859211478,183.31802530142335,123.80295838095938,0
51-65,-148.03915958087404,D,15.30664211278385,-162.17903600781048,-51.65344341364671,15.646279727361415,-55.66146162982313,1
18-25,176.23393102550799,E,-78.23190056252433,-42.648742521657894,126.21749084471688,-62.90664262389454,11.91884903245153,0
65+,49.613723821027484,D,-185.14024603392883,-99.43409176258145,-58.3388989508418,-132.546230387916,32.82823243880627,1
51-65,-114.83336805607757,B,70.59910852266708,-36.79723274363545,99.39220995417902,-324.8040034632698,184.6634014825152,0
18-25,64.83791016587519,C,-58.658487721642125,212.8046415910514,-37.35292760811582,-195.79250938239377,88.90977911292998,0
36-50,-78.15933039036173,C,17.707326090812497,-64.25452260379565,-117.19819693546185,-2.1893358068877613,127.48898219795038,1
26-35,-101.82899850937707,E,40.434708430479894,70.58014387441624,-113.66480149603846,-57.35795607590758,-20.546759938441944,0
26-35,-46.819941995899164,E,-49.095531728454965,142.32209974996763,44.228595871400536,-54.30569353571063,25.74276856356834,1
36-50,-90.34649675752277,E,-41.10360080597636,-37.88499564278228,-93.36156761495158,20.854004898578218,95.76499827619293,0
18-25,13.869356666235705,C,-41.00289847357304,120.94439108610582,177.9318783726076,-162.60673606220715,63.983445422539006,1
26-35,-214.50669917128783,B,83.46064467118694,-0.0019269538436505137,-22.714947097054555,35.18418315528634,-39.683537083935484,0
18-25,24.73420026341123,D,-84.77174578033188,148.2209724121719,75.02280420430502,137.44044059652686,26.522336460486468,0
26-35,56.52158739608034,E,-21.888106438269222,-23.795954726584235,-147.92603210941394,-78.86875836966884,-44.576361443932115,1
36-50,79.3583032753835,A,212.59569405115585,-127.80281916767385,-67.88051601177418,-43.30836402689345,88.72965692151496,1
65+,10.606078886645362,D,-32.827236133234145,9.361781682863048,27.28421617057764,10.237253570387379,-25.926609129585852,1
36-50,128.64243027252348,E,-6.955321774166857,-108.71481262529407,111.06027495857282,-123.85345416506166,-86.69037980914469,0
26-35,-175.7929384270252,D,51.96039788599565,25.447438728223197,-60.43473279959106,46.413075897060416,71.76156292531248,1
18-25,55.971673367189354,C,32.51247159980324,72.7289105706408,-69.46982282546527,-29.085214976208558,17.659114455975775,0
36-50,-17.399892889523404,A,67.96641040590494,-93.03352492897388,89.9852775523719,-82.27659680383948,228.25609047564788,1
65+,106.5446012913085,A,-37.762362082029014,35.31030143611014,16.975468464204862,-153.36762956375202,46.027559253957236,1
36-50,-105.29854867981845,C,17.326119909076937,113.53152061382976,282.12205036811196,-17.5081788778365,-130.93414518852137,1
36-50,28.83173838243292,A,66.56658397715323,51.933288409889364,7.15481279344666,-145.4711315755915,-31.902476821341335,1
51-65,-27.57269738542255,A,24.81211371577823,137.9075134577326,-107.84043267762762,239.54233373005965,79.45161959376723,1
51-65,-29.039226992678387,B,-57.09722067018831,157.69883318006703,-1.5529692561776367,51.63753416525518,148.03620430032564,0
65+,32.75858966183661,B,13.477753119658736,-173.23536522710128,-30.477924484513423,-25.534864144396767,-97.84946975564641,0
26-35,-53.89231769231721,B,49.035908464678116,34.92339245126556,167.95642030160215,32.06020980287773,-70.34878957880136,0
26-35,10.79664276995405,E,-3.3464831383168767,41.51141597729914,-38.163037939885115,-14.5366908021835,-103.96465646684494,1
65+,41.157865519228395,E,-50.165759494699216,-80.42736015490782,-40.87697989075412,-42.186077034435286,75.91311336212311,0
51-65,98.7413077787253,B,51.85678604602645,22.76033371197006,-25.739382774987874,-44.27828289530537,23.59165984802533,0
18-25,-98.35278103796644,B,-23.38720016393515,65.15895947324968,-72.38084935320903,-66.57511895714639,20.09460087936045,1
51-65,-44.0694715842658,B,-40.434307099184856,-169.89540202512651,-18.141053240947087,-210.07537548284728,84.3032924883684,1
26-35,22.972981768502766,E,-30.44925507448338,-29.31427454090405,47.690616255749184,160.6695812405891,13.373608072330837,1
65+,89.50592442827127,E,-70.66077849736993,-25.48531680879159,-55.50843994283283,-55.40805221169571,64.50661848749469,1
51-65,-103.76975115904214,E,5.551505866265508,-106.2611442960456,85.83331629652776,-137.69603015697905,51.46037514768162,0
65+,6.774885799051552,B,-95.31216613849725,7.914518009425815,21.092781361597677,14.736748488239224,95.72078715290301,1
65+,-81.52945117952288,D,-21.798745181221378,-166.8116103253833,-82.77606294983578,114.27955123179727,130.30741884544977,1
18-25,-54.80805608221969,E,145.28460240743453,41.26712020108545,-95.7948153889967,-100.8657309750394,112.2328300592311,0
65+,90.54372753916783,A,-166.867529803073,-7.774012046296037,-85.29262266478408,-71.30070926436247,117.82226706996195,0
26-35,-26.889345053335756,B,65.41552557914213,123.26293043141192,-10.57525143172824,133.49370505292865,-106.54168328530562,0
26-35,-62.40016850731632,B,163.6557867518291,-117.35076779991411,62.19198905243309,81.37536407984831,-34.039630983993945,0
26-35,154.90250728642462,A,104.50144525676734,-47.911411518362705,-181.2690333079985,-5.540375628954866,-108.28059502153013,0
26-35,-19.865685313549818,B,26.54083823104084,68.73808579578184,-77.94549762132681,-99.80441860350759,52.99300805729308,0
36-50,42.44971765351801,B,113.09037636820352,81.13141339000947,-109.03143335945653,-117.00718393746415,-25.34241520696404,0
65+,9.261086642693686,E,-102.98309396245129,-252.01296928335887,-212.13833332755274,45.12453453221539,74.37142868353406,0
51-65,-47.61977248923944,E,91.43940168510201,137.75546147807893,131.0671637176763,42.1994508817377,-188.50281278299047,0
65+,-149.4571926598172,D,-4.927778886214016,-37.85131459996915,122.00847219519784,-47.12862534182278,-81.01696423774538,1
65+,37.543422386777486,C,-70.08924945307191,85.14692778296966,-28.20453053530595,-32.98965463075278,100.0256702475327,0
26-35,-162.0293083618255,B,25.22280358458705,-102.53613621872759,188.63462977802092,171.43968018448422,26.230388716276988,1
18-25,232.4518061213813,A,-212.31940348970855,1.929837679183791,93.93546179265792,-43.5251794957148,81.21764176395013,0
36-50,72.9828660426813,A,-119.31032758662496,-177.12498239636395,102.14221126252858,-35.18993448732121,85.02282464087787,1
65+,224.2674097267217,C,159.1455782393569,53.23171335941643,-215.98791289197524,-18.354721663686377,-18.847295148406477,1
26-35,15.581810888967773,D,-47.17632085389081,-25.26592796857689,-63.9047984974178,203.31671724948035,155.70297647172984,0
18-25,85.68110324409389,B,154.04535294709353,21.215401360850127,79.30766103460768,15.71088866643884,1.5400754042744138,1
26-35,166.86490786620095,B,52.00488956113839,-120.13060091140693,129.6802604513973,-53.166345094586745,62.262503291984686,1
26-35,-50.173146099796604,B,14.072198517285333,134.17633052098543,-45.16436331246329,-38.68389610400465,48.69591269402625,1
18-25,92.07937786608355,A,-97.93321483171418,12.902305634261074,46.61217052463324,-26.940193341873652,-75.97885371867243,0
65+,-12.076636672786199,E,-27.42091135499075,106.88882618138607,-26.02832713547036,83.35391074492267,-101.30346134874509,1
18-25,156.76692330813623,D,124.43028971174198,13.049756255642809,8.993779638899273,29.949037016222363,-111.30045929557122,1
18-25,11.720699357124573,C,-25.025396029354834,-55.23479314375426,-151.278599239834,55.11469648105306,-68.78299258231444,1
26-35,-107.19257586947357,D,91.28678682279167,71.19423833219511,-86.48040464889102,-44.79250194773953,145.54615831728051,0
36-50,-44.75659865321398,D,186.17672571086965,36.60858552081401,111.34410144197496,-37.83622122455539,63.7703810465522,1
18-25,-48.48373919059753,D,90.7667173605309,45.307855371285484,-25.946428434402364,-24.79703936956743,50.895363152939986,1
51-65,203.15281361030512,D,-146.7136381726806,-16.218920371558905,117.55931180222137,-20.356125207516907,-31.05057604356045,1
36-50,99.86331268592951,A,-20.84842458312079,-86.27952992095979,-196.88975383699196,-55.01767259463648,-63.84092100548552,1
18-25,-136.68139724389678,A,100.73299021177766,79.69666917321702,-86.74386633180104,-69.61718860700329,2.6192502784852767,1
18-25,-137.89333226707333,D,57.906293311777986,88.98057000686683,-44.964478686808626,24.33495840875209,62.35545423809792,1
18-25,135.1273090169697,A,26.120148263264188,-76.71849906706335,24.618408854364244,16.694154538050498,223.17666868334237,1
65+,-29.425107822236363,D,-27.159329606390813,-100.98280339638279,31.813301770224218,65.56666129653823,217.95022436474062,0
18-25,-4.277917479808037,A,96.66914714367624,-95.06681863248096,187.73290578325168,42.141791197436646,-56.93462146858107,1
65+,-86.71892222881435,A,-1.859392158380682,75.6194283589613,-155.22291135975775,-150.22642536953333,-108.24385022795053,0
51-65,-19.782837823743034,D,87.26663509424938,-42.63437918757085,69.36260358409999,195.2744412756877,-0.48534448811540676,1
36-50,-106.25343318559047,C,122.57469650075643,-81.15960089953498,-8.965470899283456,-88.12980159482454,-48.54250353663821,0
36-50,24.477747416015777,E,42.33693833088241,-72.43161296680447,218.55115434157292,-106.84502248295018,177.5597041246813,1
26-35,-5.401207573927801,B,-107.2543627513798,67.99534254411937,-162.13049316484793,-194.9208996774387,107.22019129367165,0
18-25,65.78838870430268,C,1.1246990371640593,-62.723469483839914,-60.56700137484916,27.216990333532852,-133.77625588706096,0
26-35,-75.2376128084521,D,148.88115435607727,99.06932248931723,-34.50184165435582,-45.33279906686451,-9.366120313578923,1
65+,93.16659738019531,B,-120.0855432436357,37.06548771619242,-71.04491588744017,39.06219907928369,5.557411963095172,1
36-50,-157.79268042382674,A,30.594752299165272,166.8007553347109,-144.80621340901743,3.2118754911776617,76.15484004895012,0
36-50,63.13979760015954,A,12.931350900966217,-30.14439700647209,-30.432194645178424,-24.835462980123683,55.09700966750605,1
65+,-147.93196586079677,A,66.1554284555892,97.85239888990752,156.6584508264684,47.68489113196969,121.04468423619194,1
36-50,141.32024684213133,E,-17.730695078438245,-186.82685740707925,10.372351417850748,-121.29903268894608,44.50038150019883,1
36-50,33.939101569090276,A,99.65165797727728,93.24839128017813,102.98953173283914,-23.000727846290804,75.06313768335508,1
18-25,-98.09143512072657,A,103.33032678484071,-57.55107128697301,59.889519136156466,-55.43979677721097,138.81873965843226,0
51-65,90.81498374520284,D,-68.32930066555122,147.6810506535859,-140.54711488223947,51.67442604995111,-190.68124879499524,1
36-50,-164.7922921222405,A,-66.34866987640645,14.190665588745691,117.15836756895754,-49.05396947880709,-33.221555027226536,0
26-35,1.3768417241139228,E,6.164469831506101,-20.68822360881746,211.2244425250055,-112.67510651451657,-54.127669766476,0
51-65,-32.03884505840104,C,148.13446597960535,137.71710349053484,-50.57073821834187,48.6191970672443,-247.29654801601114,0
65+,-214.9425275849373,E,-66.0665151113231,0.7877028606680201,-6.090229894428817,104.93821974342568,-57.091999134994744,0
36-50,-52.884836631176526,E,125.68601929178082,220.43654541946557,146.21313607196285,-96.19422765106744,47.31635565488744,1
51-65,-69.81991989987968,C,40.09132420231911,2.6542419121670404,0.2258284378659623,138.56847553563077,-17.999639391460136,1
51-65,95.34131875186776,A,28.42385735263808,-51.68253816095172,17.60840576765159,126.64739724145491,29.79482745666632,1
36-50,-26.213932397170442,A,-39.74847186175372,44.593317687542346,6.834316756189668,105.89899389132907,-71.51177243870592,0
26-35,0.23027018173358058,D,89.33333267144252,54.84021709270319,79.45945419466113,136.2694022528059,-3.4734319409608925,0
51-65,-20.929983573758513,A,34.216317023968486,25.280243814933428,16.226432071408983,-34.01568370747704,209.91417776621483,0
65+,-188.75499669873588,B,-26.18580818104274,-36.10985478917657,-22.629264050450253,1.4244491504906385,246.78740223831826,0
26-35,44.79176973319864,D,-160.01022924625929,-35.87458939416998,182.48147578726025,22.154217931809256,50.32503334771076,0
36-50,2.2426760158064307,A,3.6583430362034326,10.54946125740774,119.36925185732635,-94.12981813766592,66.33410016848846,0
36-50,93.04523799163451,D,180.12473809995825,-43.905088288740146,-122.27927009316338,-17.553596560866243,-11.57221687568213,1
36-50,-42.932165213651245,B,24.40619629955024,15.722362248353086,16.492530320705782,-64.58596617861565,124.36833513056531,0
36-50,-59.486518842779404,D,38.999252911209034,103.4637866410823,-54.71819522886384,89.60454534298715,-48.46680783027744,1
51-65,21.692591166974818,E,192.72353572722085,-33.73058469246404,-26.646502754785345,-38.11892788482573,74.53715802948437,0
51-65,-8.426965836581243,A,-46.74774359416855,124.58603393578574,106.12119114868418,139.19501183493662,-80.77000107749062,1
65+,-8.744342597079422,B,55.8581106474592,-60.62870154893588,-14.219248480599504,38.70021005430393,102.65084157000398,0
26-35,-32.04891941736909,B,125.35797779134465,99.86624147920456,-45.05147093823238,-70.38688836654812,-58.97504073673745,1
36-50,-35.46497463867208,B,93.85812845683061,196.61332619771758,100.53481704656258,56.685881123174596,42.764050764853806,1
26-35,-3.000213443885293,A,78.2718575453677,165.0827973288387,-42.38835127453546,52.42369093626138,-188.04879447970222,1
18-25,-57.68641602630279,C,73.2540817697028,5.631984722024258,12.066368635899138,98.41898669418927,-41.39879933786017,1
65+,119.41175417011279,E,-42.25495920023991,-125.52481077793554,0.578565759040505,-148.7580783685984,13.545024533819042,1
26-35,64.63298317101506,E,22.6504742799167,132.5722668689408,-101.64090943812121,-23.920401058663966,-53.88690320315398,0
65+,-8.036630553163079,C,65.91895792882329,-13.61903094480188,-1.001723911753285,-87.8694545188476,77.19620664404427,1
65+,-49.49333858975334,A,13.795786050563278,-187.68429809922358,-89.0591257681727,23.480621059318693,99.17886433956106,0
18-25,-154.9413479822399,A,-176.52214589572506,26.268916894777078,-28.730088331643326,109.89618177938844,27.006524345090654,1
18-25,-50.524657585930456,C,12.93360836299004,-150.15011565681291,-123.02220188019028,-116.68871985981201,-134.22812033998412,0
51-65,-39.03231659208531,C,38.98588128069604,124.13938303936807,87.46751553148927,41.22677918667018,-108.13882381715321,0
18-25,-14.267490105466335,B,41.74008352037231,-31.610275442364795,-11.00980757144361,75.37637193322631,23.696171088940087,0
36-50,-37.29052624635409,C,41.24801608597452,-222.00828964431113,59.909066658469214,44.413863523576715,182.53633031982093,1
51-65,-190.53677016838395,C,96.16594610141559,-42.95000180723831,-78.38241071339537,-41.64239136122116,-91.42590228703834,0
51-65,109.24459703678487,C,-103.41048239032654,51.16125894644339,-18.691866514015885,-45.909031396229835,5.919095015943466,1
26-35,67.2820820664019,E,-46.26380394789696,-45.02287051655778,-4.86536417901883,-149.9985728950391,-66.82186666427458,1
36-50,121.8176522290209,D,-69.50691381467598,-307.12854393987004,4.887614568485134,-132.0016884593165,-73.99237506678018,0
36-50,30.140372236412688,C,-55.857901344875785,-27.20075969391017,-107.5396811640114,-0.2165613807114564,-32.93152413598588,0
18-25,-302.08654901468867,E,-71.95318284742238,-80.33594355336696,16.29504364230618,197.16693142004445,-71.58051404378391,1
18-25,65.02198290341494,D,-4.974740108145482,94.50120377360889,35.13713828654423,93.48696390195514,74.49831348538922,0
65+,-44.506241070967505,E,-65.71542939131776,90.17929366813114,-69.82359016306852,-36.75811588765489,-48.273934150990655,0
18-25,-264.79833941537447,E,-58.99647339861992,-141.46058317949368,110.54601442721805,-163.59041421131525,-68.62060351984397,0
65+,11.154559128246007,C,-40.75016326735578,71.66700373396012,-39.514091343653064,156.6927619716708,199.86030481312736,1
51-65,53.18408280597801,B,-127.05047835153526,13.437285565018245,155.62264553885686,74.38371900229626,-15.766700392165037,0
26-35,-61.479059229653224,B,-62.783056423603746,-76.69906249458127,52.330495513982754,-23.255971083842258,37.67326840646742,0
51-65,-224.36241186773205,D,-10.234342190556752,-6.559850144907556,-28.88396927365345,115.25588078055699,192.00271395642,1
18-25,122.35655121986146,B,-132.59017336947917,115.20407350961466,44.548154513988706,-54.40403630581876,-268.97489263185304,1
65+,-25.50771022661951,C,-77.88672118103,-61.20795780776294,-0.44884937949454173,-16.258661914166726,118.5201183507765,0
36-50,1.7702544511994471,D,-210.872662147762,115.04279325930536,-61.46071304587273,-159.9960086900386,63.89066878223394,1
36-50,97.98100948329981,E,125.99800845862103,-61.80460775160201,15.772108214125286,-111.2369809277666,64.93218917887528,1
36-50,-128.60780553810912,B,154.91279355133,77.16577481961835,-58.806053635488645,-46.7201437437204,-26.759626404483626,0
65+,-35.0042123032803,E,-201.1146588850404,75.6373343373116,-77.70792848806879,123.25773810260489,150.96444103640502,1
65+,178.24744047836546,A,-168.99127467029362,-127.0555361012131,80.22277740679348,-66.61977365319888,-139.5857992429362,0
18-25,152.17978632633285,D,51.47373700875492,-173.56777430835947,-119.20519954032815,-41.46526400565039,144.3706824897422,1
65+,-245.13978458400746,C,152.4547667145368,269.40459433753864,107.14278210645205,-59.22751022686271,-105.42255177793906,0
18-25,32.39322950238806,D,-30.13273435953654,-93.76492635594093,95.77156215005253,46.27694120543105,-81.49127738632349,0
36-50,-6.903287527602897,B,10.316215321616664,-209.9155244756617,-83.27139104188605,-100.2361380440386,13.733817397415152,0
26-35,122.14865014754224,D,-11.692851070239016,-109.50500387400335,144.56753315268682,77.23975592645819,-2.8071060488127872,0
65+,46.11745959240465,C,-175.94102452953712,124.7675307720141,-10.622804195396713,-60.38101596214488,19.95107962595084,0
51-65,-7.778873846582608,E,101.68206877761914,16.885475812958365,-246.7285570309566,86.938150519124,150.7482934864336,1
65+,-60.259660653683596,C,7.141903724741812,-26.957224605359276,95.54973718869945,-218.90989532804542,17.597653122093806,1
51-65,-128.78157693896847,C,98.80886544764311,126.0532003508466,203.28199407244085,-93.07119127418221,-249.25435212546918,0
65+,78.20152428471206,D,115.45007104143295,66.83934070216124,0.33347784600612335,-113.64052851293305,137.3754404717379,1
65+,-67.66954066270476,E,-37.74111965396192,2.7936841909990555,-63.28869579324036,-137.50659967780086,-0.8033858370778489,0
18-25,123.08689814885787,E,194.78083983997402,121.50924637971502,4.430579033992747,-11.86151776836467,-2.7784108819384654,0
26-35,-42.41699285904198,C,143.1796074692444,95.98968940023435,-85.01608784932279,-157.33550446007217,-62.54770787548847,0
26-35,-65.25105633865243,C,-186.18308165315688,-74.08578556938438,-63.17337829456573,13.532465811357653,-130.54933517974447,1
26-35,-169.03454845831217,B,97.31560930699115,-35.027766494762545,-25.47438516755011,154.80732909619218,-80.50892508006103,1
36-50,39.04155507553195,D,39.9404011255694,-100.02231725737276,15.908550469554065,-125.01489763534875,119.88346592245558,0
26-35,-103.09391920820885,C,74.60972950156666,12.262589516019386,88.57847319246392,-45.50890353944975,-14.234198244035076,0
36-50,6.526913251753951,B,104.58705671575257,-140.33217236183677,173.49280630177867,144.89612742312752,3.3660484384727454,0
51-65,0.9137386109426623,C,-43.8719404636739,-115.49865832495414,135.981954161016,-6.705533532342353,36.1089640512376,0
36-50,101.209527932029,A,128.21016919896223,-19.48165292895074,11.81954289613398,-127.56747170292704,153.56926951532134,1
51-65,82.11608578284614,B,-40.663403642154336,-209.31271523561315,-79.74747279797491,-43.53564917578246,6.589994063336705,1
18-25,-209.6396694723346,B,-1.8174560645851194,10.966611664350074,76.36519281860895,79.44133788787022,-1.2685287611585525,0
65+,-61.99902637145799,B,-2.759626961529213,-51.87714869384106,-235.2056779109669,-12.038063855232792,7.709097326381367,1
51-65,144.9447994044208,C,-142.68326153079812,-4.8036681929497185,-19.319207743551708,-161.45689224813893,43.02086326682179,0
26-35,93.29642468420018,C,-26.27095608182665,123.30271551513681,2.3566911591765174,-119.22262387833607,110.6342361177509,0
51-65,-32.4852625241665,B,-204.12857739309405,20.211412413887732,52.86491059215817,-58.06517924474309,180.0350236451848,1
18-25,21.60471902198409,B,249.09639719988513,78.46656742069145,152.61034202837368,101.00528458848646,-38.83086127124331,0
36-50,-10.359388407149392,A,-66.96323312533038,11.987086634028593,142.4447129848625,-2.310976906133221,135.81573319181632,0
18-25,39.128106054079716,D,0.5338864190616275,-40.869573718937104,-59.20810850204277,140.98321363699426,-94.9778357813445,1
36-50,-68.60496370660218,E,-67.61326631921537,-29.7477948897179,-127.78362295887224,-40.41192433971105,-54.00343031676286,0
51-65,151.44942360062083,B,204.0149964312433,126.33155548965081,55.14273231903448,48.26940242059028,78.17127441875509,1
65+,205.6154269662117,B,-82.21655183305614,86.33292641611456,-62.584155964301466,-142.62620559874654,15.495994026875676,1
18-25,32.96472582822066,C,-7.578685074057537,90.0064676532211,0.8712960094740658,143.18869697035234,20.362714249881066,1
65+,-132.80623795306704,A,95.8171935384171,84.31073236157386,44.24338271424385,67.4541832915568,-60.018054148328496,1
65+,39.13389208143385,B,151.92779374550835,-167.6014225197957,19.081123707847087,106.16391815171897,-21.303934838833367,0
36-50,-46.804451457405506,E,112.86286274657374,77.08129042660781,11.267952217429173,-29.81241919723095,146.4018916328239,0
65+,-83.2273392825175,E,-122.66781566809951,26.078248430874822,-369.235852165934,-21.887746774638497,-69.45658268012784,1
65+,-66.46542897176784,C,-59.21642913057331,-46.04973326014189,-27.384698987309037,19.886509423397154,63.1674291139243,1
26-35,-16.862548677220357,D,107.96316561199859,-94.83431085129723,-120.79310193578283,-15.854747759550106,-92.6414022878829,1
18-25,34.36537835134921,E,-214.97495186556202,62.07586211611952,100.29896678807313,140.5872517716865,53.50724974863829,1
51-65,76.14352665998607,E,95.28008033990419,-138.0823614993943,-151.14254117063788,-123.47082040820084,55.50038653512116,0
65+,18.654414064211046,A,29.021518274217478,10.818630229462144,-65.9465080985284,40.67442541713285,-45.26033018039732,0
26-35,-95.0874012237389,E,-69.8495909538006,-73.21030856012737,60.61449973631968,-23.531603569425418,-6.670943721563403,1
18-25,62.56869637764275,C,87.35242982970067,-3.4622677944290245,244.8796472752765,22.307616163758468,36.25526986775634,0
36-50,80.22814980783876,D,22.719955702681542,274.6594301202278,-110.21955655487636,-13.450828750460545,-218.41378431524709,1
65+,73.02163083017885,E,102.49269053310861,-50.350899295088816,-109.76101585136031,-223.398223869348,83.56369174292405,0
51-65,-88.44535357509142,B,-195.9984443662765,-99.99764970883052,114.52143537216368,-57.24934295034435,147.29630408250486,1
65+,158.5450752235525,A,-178.8958565347573,-161.5257649716511,-116.98229035721803,-48.22731761519824,-33.16507746224243,0
