gender,RACE,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,target
Female,Other,B,D,-121.02977383715503,-194.2168472047575,C,114.47395975784028,A,A,128.52118611797343,E,-33.26758489695158,-81.07871418814433,73.53617988172373,-73.11598145620313,D,65.52335669270812,1
Other,Hispanic,B,E,154.23368129706455,-49.069889119602635,B,-90.66895720408662,B,A,121.64061458957629,B,58.331408042353125,-13.378736140134695,-40.84029302329259,84.42987077499569,E,66.53206475633921,1
Non-binary,African American,B,E,133.73630404329703,1.9441453760003213,D,-17.01601149851948,A,D,40.60985829811577,E,10.813066984548406,-89.68318368702948,-28.338522779633525,-48.07892063436311,E,-109.11839771235176,0
Male,Hispanic,D,E,-1.472445290609624,-93.91343732861644,C,63.591414869513905,A,A,-108.5621017844838,D,132.5687867474504,-107.61703099519568,5.930929159692075,176.61629518071763,B,35.930961932186165,1
Male,White,C,B,23.08031654338149,-50.96655097975743,A,-93.82236407984502,C,A,198.25393260145395,E,14.704989602077791,-113.25347671878892,-70.60106061458195,18.843024712232232,C,8.680023185381623,1
Other,Black,A,D,16.831520683191503,215.245049384969,C,-57.97085930592046,A,A,-48.78417982654449,E,-40.482588850007694,41.13423490024439,-42.45526377985327,9.234707238074478,D,176.8067449401252,1
Non-binary,Hispanic,D,A,-15.3975500184861,-88.99617067405106,B,71.5027770595986,A,C,-195.08180318823773,A,0.6815439573385914,53.67725415827118,-125.89339463048157,-94.20877560761028,B,-64.25779681708053,0
Female,Other,B,C,-54.804184182101835,-63.65496530852602,D,36.275015289568636,D,D,6.282397912781884,B,166.31237452844672,-146.07143151817434,211.6048796053097,141.02534377712607,B,20.408615022837076,0
Female,White,C,B,12.53594340479071,-78.38580125729177,E,11.850277966714474,B,D,198.2354649697298,C,-120.06907572896539,-9.678874570612878,57.71778076931422,-20.030489875917336,B,102.39947364367697,1
Other,Black,C,E,-63.42603431418876,36.93436293526576,D,-81.7681070010292,E,B,-0.8390190211673882,A,-38.541821673446414,59.10922110135183,-231.4216531102192,75.71477420701744,B,-126.89925915044482,1
Male,African American,D,E,-130.7774556962913,62.722689303951896,D,-39.53684280617748,A,B,-65.20316490096943,A,144.5368930693454,-102.14837290843155,58.360919228307196,33.08037874531391,B,13.571662164639243,0
Other,African American,A,C,22.649388358546886,15.840944298054405,D,30.37837967682756,C,B,135.34007950797974,D,-11.774311965766003,-68.78724287524139,-26.224932764614948,-43.17562778152592,B,-207.64296221790806,0
Male,White,D,E,-149.04565002913156,-8.66046347051269,D,149.8456723104821,B,A,103.43993104785685,C,135.27306522774407,-44.256410549803036,30.976563623468316,81.69799689545589,C,-91.1753174958506,1
M,Asian,E,B,-57.509148896461845,-98.69426977418426,A,104.27722339288165,D,B,46.63241786444556,E,-7.094494652641966,73.2780685759025,-98.80538127560321,83.24761055509332,C,-65.8371475939584,0
M,Other,C,C,-87.45224385247992,166.13458320393556,D,54.100423057834576,E,A,64.61866208180568,D,-90.9406353463875,60.38845900431827,-187.8295877309892,-117.16679906377277,B,-156.13441906594053,1
Male,Asian,D,E,-111.50015412590419,-74.30220989796427,A,-83.43238839007155,B,A,10.098925625692353,B,82.59068900792704,-86.66959052988496,-153.7580241089766,-54.03072514001899,D,-6.46963898994179,0
F,Asian,E,B,-54.81158336066678,34.04166903850693,C,-15.877828626591791,D,D,86.1021150539583,B,40.566586499194415,-23.639975510230382,94.33759706797477,60.711099204506105,D,6.5615987677613505,1
Male,Other,A,A,0.18019566835778886,58.06636214113801,B,1.7017417604001353,A,B,62.70212504867053,E,-20.264853428529435,-63.90517447548459,30.54658991503498,-179.01628360451235,A,-48.632409734342794,0
Non-binary,White,A,A,104.04461429955632,-90.47397540129357,C,4.699811192220642,D,E,-31.39836923681527,B,-72.6715426203733,-80.44748439198241,23.37591552814243,-33.93457107850913,A,41.45418419840704,0
Female,Hispanic,A,A,-131.0730280300697,25.276827308985396,C,17.603029786886108,D,D,48.82437826699558,B,-64.50496916713165,-1.8864854101344821,65.6338459688768,130.57412461527184,A,84.77621436615026,1
Male,Black,A,A,-19.006486475819408,45.6099543696011,D,39.419452224711456,C,A,23.37905152414797,D,-166.62480498593172,-33.62226983532765,7.9623288574023885,166.58512971014693,B,-88.64149258015973,0
Male,Hispanic,E,A,1.9718135228688025,43.000302528910254,D,194.53274627231974,E,B,268.8200630691131,A,76.50803901700584,-85.26724692627926,160.16622622906246,-28.60130835748936,D,-124.5286544556166,1
M,Asian,E,A,-273.7062839550508,-64.23366116273014,C,52.021725400073,C,E,30.505832574796777,A,-27.57892704913384,-130.99985710931745,-23.09200715051248,5.245992569005281,B,38.50576734642735,0
M,Asian,B,E,30.52902270363062,-38.684913449974985,D,94.85739562647059,C,D,-25.538051549032215,C,92.70109726436489,-90.91056757034984,158.62380976082082,188.48141712453074,E,18.736587940951903,0
Other,African American,D,E,139.3822802022805,120.19788039064775,A,162.51710999384719,A,A,-147.11243914225562,C,-98.04532916999568,18.12035098667636,-167.4233994098875,-299.75540755949334,E,-59.29632889329122,1
M,White,E,C,13.308899062415058,37.37435371661463,C,-130.9556460898805,E,A,-14.074847499824413,D,-30.389617413467214,-7.143120791502786,-88.64935202491151,-38.03767790742,C,75.73935965517875,0
M,Other,A,D,14.567368173975625,-15.065614524469536,E,-4.322295460623169,A,B,130.07124378217443,E,165.8248760904398,-66.5458590219682,167.38694435552594,-18.953060883325218,D,-16.08533801464128,1
M,Hispanic,E,E,77.45244809999441,-190.75103092644028,C,-84.30112523914057,E,A,170.97928119920599,A,35.64295213678415,-4.451703069646568,202.13514422662323,19.960850844130945,D,62.86623725449587,1
Non-binary,Hispanic,E,D,-85.10228911021707,23.58739125112259,B,-37.64492365764051,C,D,95.94028965580576,C,-52.802952297457836,-46.64300501118538,-44.28085230317154,31.212598651842978,D,-4.07804186081145,1
M,White,B,D,68.476365195889,-77.27934221954101,B,-193.44687238055863,D,B,87.32946697534067,B,-31.637353886114045,97.03309747467121,-129.28474044594955,136.81089783786263,C,188.79132330651643,1
F,African American,A,E,-175.80263161264176,61.035703893800445,A,53.3879935077931,B,E,-9.831194493852728,B,-19.905358865850793,-124.62632353618682,-126.17368792831304,-2.348143801158207,E,17.464030122177963,1
M,Other,A,A,-141.191643874856,-108.39756372894014,E,140.85377127149025,B,A,-0.5626671981624161,D,-91.2369364657477,-118.71548586557834,147.19991983792482,-69.23635024929358,A,-60.83600043860615,0
Female,Other,A,E,-21.219597734668778,72.75461421665888,B,24.622327921226965,B,A,-148.62051619270608,A,-55.50838876996187,-54.19627947713087,-53.72578611665762,0.23551731460265732,C,-92.31087217969915,1
Other,African American,C,C,-7.673468844538557,-164.43354600099966,B,89.29905842178563,E,A,176.96040901910504,A,94.1739039277393,6.258249539017248,10.967937753854653,13.138078023498819,D,166.14417155145347,0
Male,Asian,B,D,81.75270955944973,176.4052484606593,A,-112.47824139193486,B,D,94.34634868116689,A,76.64716132566977,38.3466101630435,-34.28702808536249,27.75060431972896,D,-22.82052827790318,0
F,African American,D,D,64.80571698856289,-197.163353167156,E,56.721425521898325,E,B,150.56965007481463,B,-88.90275813221521,-199.05340669407755,-213.4439103314426,-185.13306734369112,A,39.91766055825117,1
Male,Hispanic,E,E,-8.334146157746302,-14.94652470167226,A,-37.50824596747041,A,C,220.33562234307084,A,12.861130037041619,97.56127000366568,-5.1008195936978815,49.56021809022222,C,144.75789415633284,1
Female,Hispanic,A,E,-5.365292365471255,112.84105479780106,A,15.658417320844023,D,C,74.9505526215254,A,53.67062522118723,90.51474951290179,-129.69230427281516,94.42675400064292,A,-141.8608519983463,1
M,African American,C,D,67.62631577620606,88.89322989294067,A,-21.98800008379621,C,D,-39.56967718770168,C,101.2436182677744,14.020518100472646,-27.64980541716506,-86.22275399911892,B,28.511614769847483,1
M,Black,E,A,-32.90676433136285,-28.813362896854144,E,25.837616327876205,C,A,171.85312747644352,E,-38.930939800090314,56.27898934844712,22.504993857226115,-18.910153336338695,C,-1.3405514409156707,1
F,Hispanic,B,C,-157.78464284567565,259.2869478617846,B,0.28961838036956117,D,B,-69.0747272656947,D,37.6686038833853,-3.8824525949310233,69.26861410892764,-42.40690792001015,C,-2.755964788345843,1
M,African American,A,B,4.634608907155438,136.6460194347189,A,15.10688295843268,E,A,-174.30267336234095,D,41.12410793122543,-67.49692833456267,-8.883269290474754,-136.87905312332654,B,-49.32739301284549,0
Non-binary,Hispanic,D,A,-69.61907675076044,75.26089195719236,A,-156.6589102841942,B,B,-44.642989376416445,C,-94.67816016543286,161.86262706002168,104.06881676350044,15.459853314566383,A,22.8011938526443,0
Other,African American,A,E,-47.35613757980713,27.48516004807212,D,-232.07647764690785,E,E,-94.57404157915525,E,-52.259960066683064,116.83989838894395,-14.886868149849402,-50.75221139586253,B,-16.67450282260805,0
Other,Other,B,A,-83.85786418583267,-109.68813013350005,D,-75.488700572581,C,A,-67.48273071892277,C,-154.99789835552335,31.476310375250627,169.5449146249073,37.68802992571835,A,142.96710314521124,1
F,Hispanic,D,C,234.6945624978277,122.75908503080105,B,5.106850887767797,D,A,143.38459708364456,E,47.819632148466646,139.2686022332056,14.590506091432614,64.62300921347624,C,-46.17242259792267,1
Other,Other,A,B,58.92865752807002,149.55763224683812,C,213.6015593645464,B,C,-12.074998105829902,C,-5.272914080629015,83.11852667093639,47.126394174465986,38.085674790608074,E,42.72538037619154,0
F,African American,D,B,-30.594429436977467,-50.02166313118009,D,53.97165056182814,B,C,-49.241794285367284,B,-133.7688206819316,118.86004979550448,-70.4443673176063,-37.464247650355674,D,-194.62804745175205,1
Other,Asian,E,A,133.14721561288087,-38.33143040620024,D,203.29486463594702,B,B,-194.6779393835466,A,-49.816973649588846,132.65169985713246,-11.148921868524472,116.72739346451144,B,20.253182779937926,1
F,Black,E,B,40.44320064026577,-30.402535535642738,E,85.69578201460055,C,D,-46.131397200481814,C,-79.260556214426,-112.74668714894909,6.690183649827857,-87.31907494418357,E,-33.80457228760454,0
Other,Asian,B,E,-79.04332278066434,-30.84033998539177,B,6.08141473004952,A,B,-25.614043225981685,D,-147.11554264460366,-199.16347855632898,47.23355206265162,37.62497709207139,D,1.2736680138162588,1
M,Asian,D,D,10.324231215485026,122.4167329097791,C,-83.7405286451177,B,A,75.54696655543599,D,-158.4806886086312,21.641420045332275,-122.97911372222828,-22.13883921011507,B,75.49151549114679,1
F,Asian,B,D,-74.6181209756673,-95.87638702761835,C,-78.84334703806061,A,C,-51.25557405396971,D,27.330670218436055,2.221328899994564,84.50361301103958,178.27721673258654,A,70.62641388861404,1
M,Other,C,D,-102.55815955310908,128.3021718243567,D,-77.14066526730439,E,D,1.6925333241369234,C,6.012790396216483,216.05529649350737,140.9110645612634,-54.22728314590592,D,182.10996128833094,1
Non-binary,Black,B,C,17.315336627106653,-110.5019173803466,C,-0.28894525910594215,E,A,-1.494083136567548,D,38.77088675482959,106.53755246113039,-124.83880331083294,25.27574357491972,B,43.38135641575204,0
F,Black,A,C,-64.0957320256401,-49.97242127375932,C,-63.43681114712538,D,B,11.716979566855604,B,109.94877988004383,141.81968263294613,-61.49937512303936,-44.796814400859084,C,-58.00211021099144,0
Non-binary,Hispanic,B,A,-27.50186096334562,-234.32994698750628,D,-65.84291660022906,C,A,-91.46571575407093,A,151.77468094902085,-10.619073836903762,101.38440946611425,-103.53378859010805,A,51.39696514641759,0
Female,White,D,B,-21.548741083326817,-24.95536767796886,D,-25.842300386183766,E,C,8.470207102981096,A,-9.716889971688854,-140.14923892859343,63.931078501641345,-80.32815100393077,C,48.25699495921163,0
Other,Other,E,E,-76.20719008889793,82.74334528658731,D,194.37870925391414,B,E,182.97049924997964,C,75.687750841183,104.99708824184198,-167.27962999851152,-149.48533594628984,A,-36.839593710675985,1
Female,Asian,E,A,-194.6288488886854,73.14817902475679,B,159.1455505007052,C,D,-61.40614162429136,D,-95.45052148793282,-36.29535275440065,123.85352768724458,115.53139746806305,A,-111.05076679682197,1
Female,Hispanic,D,D,58.47792273996543,-69.85402256622476,B,48.41275871025299,B,E,-32.39641182143388,B,-8.98840732072799,100.33221074804086,127.42874725655149,-69.44453572555481,E,4.552899784658863,0
Non-binary,Black,D,C,109.23398870517428,-89.46404117175081,A,101.30815896406702,D,E,134.40487230304774,C,-13.299735793567526,-40.76477855721553,60.07259096335174,306.56240606232075,C,6.492771562482029,0
F,Asian,D,B,-57.28588960120089,-47.28691111735614,A,-2.372718765870755,A,D,134.67197167791522,E,276.8404979385833,-49.95832686932536,-162.3876709299677,23.364310266566086,A,141.84613625684852,1
Female,Asian,A,D,-26.35376293009115,-11.586083582531218,E,-328.60475961141896,B,D,-82.64543711909698,A,6.888732956682597,50.220787374681876,-26.109007886298517,104.60705226903919,E,43.74453123235776,1
Male,African American,A,A,105.7658104859097,48.9715506875584,B,-9.15055692740817,D,D,9.255597237936803,D,2.9029215303763922,41.29098510883378,-171.25509031661076,13.875714278667287,B,121.60690318767713,1
Male,Hispanic,D,A,106.23277141124032,113.33396590216643,D,-136.0718596328712,E,C,-42.92022212825625,A,56.10297162974103,-60.389089381214276,-2.1700845201935257,154.08836461597966,E,-86.38844422261079,1
Other,Black,E,B,-71.49752035187828,57.121246203217005,B,57.649707453681664,E,E,57.24109095736571,C,-40.69968642284954,-132.6111971297477,-94.66527849950553,-11.41352294867864,C,50.62040426023783,0
Other,Asian,A,C,67.97344200303712,-3.598604623769255,E,86.62431755701715,D,A,-125.46298919817811,E,-54.27478606616675,-4.8564332901048735,240.4887370580577,-24.607637738283255,C,-8.25390726517883,1
Other,Black,D,D,43.32915466079241,240.99012745197973,C,77.14540748589435,A,E,139.89056103107643,E,60.82240573929653,-21.455226566973877,-48.9014898226464,-41.641699979990904,E,-26.41265653147483,0
Non-binary,Black,E,B,-6.253048858964943,41.829174804432036,A,-36.39484290200745,E,C,-144.32285568233144,A,42.55854057910388,-26.628973885841784,100.5248925274258,126.62174088565719,A,114.00298602861332,1
M,Hispanic,E,D,33.69645909604031,164.35486443087706,C,184.99026178751342,B,C,-23.967748609133196,C,101.32124357513234,-17.936841250822987,97.93012983627715,-109.53537325654634,B,145.59352445513937,0
Non-binary,Asian,A,D,-93.59800704611249,-112.43009260301986,C,149.07489348306976,B,A,-107.20769415215995,D,121.72033591387425,63.41251776015985,172.33731497338266,-2.9537190861051594,A,44.36265856048719,0
Other,Asian,A,C,156.71920951434976,-43.85574112689509,A,181.3118768345724,D,B,-69.34354281169499,E,-68.0144553500145,1.1403795597341175,53.23917157905702,-49.44296121993771,C,-4.613648876957532,1
Female,Asian,E,D,136.67371931331806,-55.04366391457987,C,28.384262663220376,B,E,-103.46366847653745,D,59.535567013350196,107.0873473980137,30.328069713046556,-17.925262579679256,D,21.388813656908017,1
Male,Black,C,C,0.18841992997597107,235.74383977217357,E,307.42089817039124,D,B,24.853969707807725,C,8.53924913201711,-218.77151423434623,7.410358004116707,150.76497129582674,C,-284.49848527936183,1
Male,African American,E,C,-133.80055556663785,0.15264975782423137,A,-93.13350547018459,A,E,163.89029036328884,E,14.7027049686589,65.86262374781593,8.386327738029332,-172.21809181965858,B,-145.33244455685127,0
Male,Hispanic,C,B,196.81191164376733,123.68296615231948,B,43.07669766109988,D,D,-134.36966246152755,C,-9.708697150207385,-3.7536915242310864,-54.75156476469797,39.687976868950074,B,-6.835722306726994,1
Male,Other,E,B,-8.731297380509123,-71.61897751309408,E,-126.30706257029036,A,E,42.196430604539806,B,-20.31893708821466,-65.14361163625031,51.69101115184469,92.60489395451052,D,40.045200476939804,0
M,Other,A,A,-81.47371031084147,-169.0964431282646,A,-191.65092290980857,A,A,176.55959033602562,D,-35.56362668511404,-49.18998692593794,-246.71470853714692,-6.788565229649461,B,-171.44088776610883,1
Male,African American,B,E,90.24200509810534,-20.963562351441485,E,36.2922334492376,A,D,30.09694117504303,B,-203.4393929124405,-72.95977805157143,89.61055320774895,-121.59805027128677,C,113.33609183692366,1
Non-binary,White,A,C,-269.07143242610306,65.15441585264979,E,145.13476843203148,E,A,-30.405957680132,E,99.47395912375251,115.81237835146622,156.58513896115346,186.36377882372085,A,-87.20396533470283,0
Non-binary,Other,C,D,-43.79440018140241,-73.50785104645009,C,-113.87689293594107,A,C,-35.09126598175539,E,-117.99215360736281,121.00787474455021,22.244415837341776,-112.40569777171225,D,-77.21739165919675,1
Non-binary,Other,A,E,-52.464201587046766,96.13997537086482,C,20.95473210626092,A,A,155.82698470398105,A,92.28287336038366,-4.102069489715728,37.50091713624591,-131.60355453561777,C,40.27178130773228,0
F,Asian,C,A,16.162076332518545,-39.02752156133007,A,-131.3510061904279,E,D,90.76297455358508,E,121.25044131397324,-89.77673634283695,-36.56681571968597,72.56814689846536,A,15.915407272532194,1
M,Other,C,B,258.2961689879243,202.9816719405294,E,-27.270982691548397,A,D,-94.7617325497068,D,15.866049326279272,-65.73489709077617,-75.89880054495165,-138.44548276411143,D,112.84030384724679,0
F,Asian,E,A,-5.177584922565085,-116.2240214050933,D,115.73785494712475,E,D,-199.3815210842274,D,95.6736053984077,96.3432114397597,-45.9629558698245,-141.12224042541632,D,-96.59656675408404,1
F,Other,A,B,16.192211258134375,-64.53679274765751,B,-225.22259909208006,B,C,-68.35480734549034,A,12.013322958539952,18.68144986721947,-75.1170532073388,-94.9246589955887,C,93.45394086411518,0
F,Black,C,B,-130.5578196990031,-131.81327703110694,A,-161.2381818806105,C,B,38.964807091968375,C,57.80555307794884,138.4710944797343,35.10002880061664,-71.60419716020856,E,-108.86648176710506,1
Other,Asian,E,D,225.35551792696552,-74.11541708343725,B,21.24620619539741,C,B,161.61110802462835,E,44.92220749219702,2.6269672867508436,20.303622235635626,64.55822434023949,E,119.13842671763952,1
Male,Black,B,B,182.1728061967099,93.21215450503796,E,229.35013721190316,E,C,101.98097377448813,D,-2.6163189803378053,56.88824575945798,-17.84395014941565,55.774658976890855,A,-55.54942180732885,1
F,White,D,B,8.180550639169057,6.104190190075249,C,183.31530440138678,C,A,81.53946307761436,E,113.44606553605749,-66.13126883471587,90.07465519028052,39.84605999620365,C,15.289642991316235,1
Other,Hispanic,B,D,11.889779096662405,-131.92295084855667,C,33.42363663040816,B,E,-59.77111333625159,D,-51.84943470701592,-41.559236402973035,-115.89614959519734,53.081495185003455,E,-118.39026046528997,1
Non-binary,Hispanic,A,A,43.551716914771916,-81.62892838444607,E,-139.66009392261216,B,A,15.981660281769578,C,28.265674617611484,34.2738752575871,-68.88193415119594,10.72770836541247,C,151.41629090964037,0
Female,Black,D,A,46.77306024239413,-107.581987435931,A,-93.68574124671792,A,A,50.1764936391788,C,-138.26454179394705,107.87681086182097,184.8175707631495,-45.631153809149964,B,0.594797307680322,0
Other,African American,A,A,-14.281861626988965,-106.60958023884102,C,-26.653152913247553,E,A,-96.14351928066773,D,78.16670594523745,-40.78861498394558,-85.91964848518528,-102.89214971609259,C,58.02431334315279,0
F,White,B,C,79.91846561936154,-20.858356007886652,B,104.14506616436357,E,A,63.125065057025886,D,-63.29603517410612,100.03891929911417,-19.433332066746893,-194.37085322975793,A,13.68852693779517,1
M,Other,D,D,75.33608325047751,-40.04673905622824,D,-186.17536830490812,A,D,-58.283256946978355,D,-58.91723892478621,-129.76292323050512,68.89280783555111,-70.03974643759439,E,-13.208280646353431,0
Female,Other,D,B,17.327836890324637,-221.11991875303093,E,-65.24425604646612,A,E,60.4035001318875,D,-12.40404049867919,30.471386702345875,-23.216509213594954,44.142654259298666,E,11.111482009873745,0
Female,Black,D,A,212.69291584262328,-35.153600384528616,C,-32.160963661692094,E,A,77.04285240640249,C,-80.96848637562285,-9.317090726392976,217.82751605241276,28.65181644990722,D,51.478460495886466,1
F,African American,D,B,37.61636717924644,-18.5781303261813,C,120.58987524557281,C,B,35.658807593887,D,-34.86405899073586,-142.16943332697548,171.5254911156697,35.94456198308118,D,52.98940790861387,0
Female,Hispanic,B,A,-80.54693303247127,-2.850197024647114,A,23.364759234205916,C,D,-11.77443529968047,E,22.043677889254994,79.70379262061135,35.25847806756246,-164.23304325940222,C,48.508136555443635,0
Male,African American,C,C,-130.19527910693765,11.55532116948873,C,-55.17610845502776,C,A,-14.650119077527425,C,-55.9909336652525,-68.33398550883855,40.80383195320994,-36.79214807173856,D,167.88555859381216,1
F,Other,C,A,100.93992357699722,-5.922467422707239,C,-1.2513203993798379,D,C,5.349371987868535,D,148.88645555104114,-131.07692158252962,310.0410888952432,49.01293352179826,A,155.827108879547,1
M,Asian,A,A,96.70565613998244,155.5337496631076,A,111.71112273567485,E,D,219.73503104944774,E,108.43664536543581,-70.35210389021928,-78.43615154497923,117.41076890868239,D,-108.42334859550644,1
Male,Other,E,A,20.3673475849602,-10.002953789063236,A,17.00468032196669,C,A,-10.85773277968711,B,95.96445995699352,43.14740748902736,9.355662164804768,14.16576201885208,E,-8.072016382425568,0
Female,African American,D,A,-94.30068533131562,-87.18475437913335,C,-89.6743793187346,E,D,11.024732176853073,D,127.24879746637711,48.225721228270636,33.91769895355265,-55.752847575891494,B,57.390519731471514,0
Non-binary,African American,E,D,-90.77511097258513,-33.311621375234964,D,-132.42858052872003,B,D,12.625612457535754,E,133.60270295387284,-29.727274871106335,164.48465980321038,17.125327741249606,B,1.3962074907079358,1
Other,Black,A,C,-84.22880388469642,22.33406236209558,E,-108.7981449710581,C,B,-70.64284978241258,B,17.52813172532304,135.69232404521327,6.290908596486268,-133.0440991427259,C,-30.708405547087942,0
F,White,C,C,30.763207453829377,-210.77848850896638,C,78.16977601012778,B,A,99.9396993789134,A,-71.40907426085128,-22.25462432295054,113.22952009814384,-91.89541085405725,D,-74.137271601618,1
M,Black,B,A,-60.84845970536674,-55.71244483567198,A,73.7674475556602,E,D,225.9495584117537,A,-109.71685884861027,20.31295549841122,-36.20189727001076,48.40721009460792,A,180.81815353623622,0
Other,Other,B,A,46.739448959357055,99.85227587661045,E,-1.5817671607697161,B,C,49.88054764194085,C,-12.501245299329803,214.1327863064281,-164.78022899738437,90.90961710915792,B,219.69517526834537,0
F,White,E,A,-56.73932971735418,127.66218086970812,C,2.0896219419326107,C,A,-37.43732872866019,C,-55.64096111024915,72.36901756671367,-30.354534834229103,-93.506490618554,E,111.08374991424475,1
Non-binary,Black,A,D,33.78155032107656,-1.1184651501335012,E,178.33712918789792,A,B,155.94749023007876,D,-181.20486369823664,4.6681133224398055,88.06649646621125,50.72155075148562,B,118.70460457876051,1
Non-binary,Hispanic,C,A,91.79970597206004,5.4807667653279015,C,-104.7491490838266,C,C,112.4513574991819,D,-165.7881060994679,15.686886384691775,66.26064224234334,17.706371477770823,D,7.85520970598209,1
F,Hispanic,B,C,-131.18894974304732,-13.642296402910373,C,102.04348492697659,B,A,142.7355995984317,D,152.84169579186056,-4.201512502030362,-208.55208306551148,62.09373311303735,B,175.65652691025275,1
F,Other,D,C,11.025868582631118,260.10798008785594,B,120.09748971563661,C,D,85.87584894230524,C,202.1370684587593,35.42144455355606,-160.5996200244141,-91.34194921901357,B,47.31640594334612,1
M,African American,A,D,159.87653768357995,-5.394617364611285,B,96.0811060859114,D,E,-61.09573814029885,A,51.285713781812944,42.97647694099428,-55.7880779018554,180.05946398932747,C,-35.582595005154204,0
F,Black,D,A,-143.56685708634407,125.27114726085404,E,132.0360741122786,E,D,-173.7771727056791,D,98.0985575809531,96.45608330344344,26.58044580170345,-112.45209247507306,A,14.881428195756301,1
F,Other,B,B,-87.08852893722772,94.64673099432052,C,-1.8401792862158886,C,D,138.58225730055955,A,-37.13596147008589,166.2502005872986,-193.96241814840474,220.14837253669631,D,-74.55370544694858,1
F,White,C,A,-148.51552981571564,-192.7598110633701,D,-167.95675569825642,A,E,-120.30089459271439,D,69.28638772165002,135.0145127513949,70.84410098409384,140.37643104941213,B,49.338946038822826,0
F,Hispanic,E,B,187.08405789049294,70.0761611361477,E,27.634315797926735,B,D,36.003458490322615,E,-17.841446304527643,-1.2130544768607636,-34.67241547160145,-132.73177373088683,B,-20.496379700814348,1
Female,Black,C,D,-74.03916848659719,202.00308366652925,C,-27.20884958216752,A,E,-21.122714838569948,E,38.7468153467231,-25.98849626122511,-63.931917829040486,-28.44804294105084,C,105.28830206574588,1
Other,African American,D,C,109.6323765358614,53.419889337432245,E,-106.32820039850608,A,A,-96.9534521552332,B,22.136756606323228,-45.92020991528196,104.63308129435738,53.13527964394784,A,49.34377983793325,1
F,African American,D,C,192.77528373111815,-152.1716563065536,E,210.80690962294594,B,C,74.27398089174476,A,-68.64419086994349,13.462763280303067,46.895118033739664,196.09722986615517,B,-76.82044076558877,1
Other,Other,B,C,12.430818208818527,94.03420133213271,D,41.256605665719974,A,E,68.15418277047684,B,151.68893152026632,42.13662691396251,-47.40982563459798,17.075411714909492,B,-64.61329156289665,1
M,Hispanic,E,B,-74.60647728000102,71.06359989777512,D,-14.050872596127927,B,C,-28.633219726156845,D,-86.83857492942714,29.648530964248295,-58.390786393052295,-148.14865305093844,A,49.88357106406159,1
Non-binary,Asian,A,B,62.7578917682564,-5.30380605772429,B,-148.1328872338535,B,A,81.63717525228778,B,-40.3360491882078,-134.43636550164345,-3.3061107090510724,-141.37661055662804,C,-29.403709173843712,0
Non-binary,White,D,E,-139.2426932734591,-64.80316880002202,D,6.747895107190597,E,B,71.64851335033819,B,-135.44566102452927,37.087232158543316,-24.73618590572975,-133.40857432861358,E,235.86395205915474,0
Female,White,B,D,34.576977708263314,23.399959762641085,A,-6.509354178487449,A,A,-41.03870266266645,E,-113.23272753157477,83.17494544393237,-3.884985218402338,-159.3100974513445,B,-124.59375347725086,1
Non-binary,Asian,A,B,46.0452919923542,-79.9468263334401,A,-110.30213280709853,B,B,65.94965137661698,E,-41.70226524036443,93.77816676007154,48.303199967113436,-20.43425511716736,A,-141.60713337162412,0
M,Other,B,B,-12.877939996080908,30.228631048841514,D,193.61198039601715,C,D,173.4270076050964,B,158.60298528311222,5.547289054824673,150.58699770936744,-14.109308186219458,A,27.1216907267468,1
Other,Black,C,C,-126.7125166902761,-34.09283961522161,A,-84.80674302735834,D,E,-81.56567633047993,B,122.40065597246053,-111.52879790906825,-97.67772885085259,-2.8611969941827606,A,105.19420925587491,1
Non-binary,Black,B,C,-78.01678975628542,19.350082125686793,B,-77.28022499662237,D,A,89.17320235879276,C,-20.175413138455333,-52.474623776161344,-35.95536036528571,26.359345391181225,A,-59.863895704033496,1
Other,Asian,E,E,-19.593788095729515,17.948132928734456,C,-85.49065866159631,B,A,-109.617542692403,A,-186.2195906884366,72.57127824038896,111.8251067978844,-9.822458951604744,E,-98.23399165535237,1
F,White,D,B,79.00557866560848,84.59994410542365,E,-75.51438808550229,A,E,74.08474441791193,D,-50.68677880822604,10.584833634476096,-161.0418557676971,-18.784282590834607,B,55.16985497522313,1
F,African American,E,C,11.032880922478205,-2.398870578745019,C,-35.955778628751226,E,B,17.139649950703447,E,35.77547859186976,-26.971365998813727,-47.80591789251086,159.52145713594078,E,-96.82192374444189,1
F,Hispanic,E,C,200.82939250078965,3.461184230640009,E,113.59337180179236,E,D,114.43023490378287,D,50.14100380080747,-149.74951185328987,112.46021089424325,99.53216294787516,A,-302.07701563235906,0
Male,Black,D,A,66.74997019554183,-76.10544591238899,B,0.37896000435465904,E,A,146.47666452894353,C,-38.70953657661748,-28.537621787260676,-34.08065412622948,61.64388198172399,B,-62.59978048199184,1
Non-binary,Black,C,A,-22.66147768936268,-221.2098634970993,A,276.9660109328337,E,A,0.18891353908393452,C,47.4553437353974,-0.26827960847234555,-99.7473901367408,41.077018454093555,D,51.937536740647836,0
F,Other,D,E,-122.412083192389,-15.100483500329087,B,-139.77789134659636,B,D,-89.64079496185185,D,-87.21696802709505,-35.781467369265506,129.8806883425101,-71.747029637467,C,20.72467717550392,0
