orientation,age_range,Nationality,Gender,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,target
Other,26-35,Mexico,Female,B,-119.87993620235957,B,B,6.6174248105754145,12.198555844490135,C,21.707952352693056,-198.5415029858929,94.73912884546675,-252.6063540599017,D,60.047751616431945,C,89.289880208935,D,E,B,-253.12922064580752,1
Heterosexual,26-35,Mexico,Other,B,-11.397851206283537,B,C,126.59121308879877,-219.62788710427202,C,19.563933192930673,-37.52586219996345,-161.84243548700044,15.390183057402526,C,7.614646460539301,B,188.09837484220319,B,B,E,134.5035409524431,1
Heterosexual,51-65,Other,F,B,-45.87544921417409,B,E,-212.0124075435137,-64.24072706840902,B,-35.462078462692254,-130.35576468591606,60.239233931830135,-118.91972583971085,E,-48.70882454169496,C,-143.6276721507354,D,B,A,98.70694374436454,1
Other,51-65,Germany,Male,C,-68.96977181171637,B,C,-39.292817646131304,33.3577371243427,A,48.85815262070204,-70.69744137631544,0.6372909204395336,-51.592699496284425,A,140.06111305903462,D,183.19659960709595,D,A,E,48.23434620377374,0
Homosexual,65+,Germany,Female,C,-97.43805067099788,D,C,122.69651544154951,26.32546342132583,D,-125.70297527570797,121.62652278021326,96.14808108862928,-10.93727122764488,B,10.029955743052232,D,-40.13207136387524,E,A,D,33.67435494027408,0
Other,65+,UK,Male,E,-66.57181557975493,C,C,85.53436856467813,-124.53174404635325,D,121.30817101009865,-82.15278701432591,-6.711439304505211,-20.054398551757593,B,110.33576470104461,E,-23.35631133034045,B,C,D,28.047883389523047,1
Heterosexual,51-65,US,Other,B,-42.850290875535826,B,D,37.95506155958316,-39.26881507503054,B,-13.985836217015923,127.86492925332075,-19.995445354550714,221.56379389360424,B,82.33004022121189,B,-31.52615440449955,A,B,A,-21.11668081107723,1
Homosexual,18-25,Mexico,Non-binary,D,29.836909089793323,C,B,-37.59653611557262,222.05428585367267,C,107.23125781437626,174.34259976575237,-127.8031358066826,22.44446454820294,D,26.833231601007316,D,-31.51814354317392,C,B,D,-106.54640775088676,0
Homosexual,51-65,US,Male,D,-17.50446541976655,E,D,80.54896381868181,13.120910779724715,E,-207.06450579925294,134.62941866549457,61.86908780494223,-16.607631043004076,D,91.82633887326355,B,-63.43392154109865,E,A,E,6.4536058262293245,0
Bisexual,65+,UK,Male,D,83.87488184932482,D,B,129.3660419414919,48.950535756177665,E,142.63424667972743,64.20275615008696,-48.52035755504393,218.36822854862268,A,-28.726015406293833,D,213.84893585948745,D,D,A,265.64527469175795,0
Homosexual,65+,China,M,E,-74.90073540093115,E,D,-0.5744135300349179,-83.72647053752506,B,-75.65367620922785,12.193944040789768,36.14979477744623,91.98382847153329,C,-140.04499489703363,B,-4.080483712784138,D,A,A,9.18700932767282,0
Homosexual,65+,Germany,F,D,24.470922105022897,A,D,-86.85613504008114,52.02409479425446,B,-195.05382685814226,-37.27332026664541,123.593295350878,82.22377946387526,A,-73.25561155953841,A,-152.50605531513634,A,D,E,-260.8250496311641,0
Other,36-50,Other,Non-binary,E,-49.844705798793015,C,C,51.214516553218346,15.284879502904836,E,31.854079269520252,48.46604844630575,97.19118672451692,-65.52351132580567,A,71.61512118567049,E,-25.848770113907204,E,E,C,93.96031304724325,0
Heterosexual,36-50,Mexico,F,E,49.05071468410873,B,D,-126.12033026854124,-64.58151116722743,E,26.425141903504468,-65.9465311813812,99.1321561299033,-194.28360656375372,E,95.67259838113658,A,6.546317469310539,C,C,C,68.58541943246983,0
Heterosexual,18-25,Other,F,A,65.76255828514994,E,D,2.244712254004285,123.42289870594887,E,-191.30197397409063,22.852174202069243,147.2551947217814,-12.81640646328325,A,-107.48895827295158,A,-38.968822315005355,E,D,D,-238.83156437861857,0
Heterosexual,36-50,Other,F,C,-18.329153214581005,E,A,-172.69600184806364,131.11551375187065,E,24.569460263301988,66.98509500748678,-80.30915932922451,-119.21325057980845,E,-40.77007151372122,A,-119.9571033861466,A,A,D,-91.74121554643612,0
Heterosexual,26-35,Other,Other,E,-4.534529663554322,D,E,15.373283127319267,113.01967974557205,C,96.19069683431654,73.24999898069743,20.7635128410949,87.97373550660281,D,-29.720417046494102,B,87.07798566803918,D,A,C,83.10880223852128,1
Homosexual,51-65,Other,Other,E,9.287400230330352,E,D,-74.96603369032351,-203.0073032486269,D,112.75069368554551,48.660443560270735,77.12061377592075,6.273366544478845,B,97.01682176773713,A,73.81285391971642,A,E,D,144.19310757551736,1
Bisexual,18-25,Germany,Female,B,-54.90493359579983,B,A,80.79347515581937,-168.39095144020865,D,44.76051970753805,1.8338158604467465,-3.97822187360348,-69.52590525941866,E,82.96881008607248,A,-110.40843246247272,B,A,B,-98.96240975661163,1
Homosexual,65+,China,Other,D,-67.62735077820763,A,A,9.043848233321752,-17.18911162561263,E,-5.674895443775052,113.46629089688727,129.60672940444917,-35.13725602437944,D,-49.461530225404985,A,-140.9177204027151,D,C,D,-93.17672291019889,0
Bisexual,51-65,US,F,B,-75.71644280455784,B,D,2.8969317303190243,146.06357673489984,B,32.610675262553336,-73.58297864093471,72.49909971066054,-7.966376313672012,A,-77.40884938840365,B,-92.0500118709853,B,C,A,-156.44667027523698,0
Other,51-65,UK,F,B,-103.97251592177359,E,C,-4.574001329517447,64.81514328482079,C,-32.912972894736,-30.902831380333684,55.1139341040837,85.61617288742029,C,-34.61217752954109,C,6.05872521042882,E,D,B,37.82750745836083,0
Bisexual,51-65,China,Non-binary,C,-91.59820358845529,C,B,58.95586073374025,-41.86991757782272,B,62.6457677001931,-87.9166041155107,91.32805087544943,107.49158135263495,E,40.24255350918161,D,43.12379841082166,A,A,D,87.61545109523358,1
Other,26-35,India,Other,D,67.56280312947494,E,D,-25.92164077345579,-27.33236211800227,B,207.1458507226413,-71.13729161821635,-80.31371401094307,-35.508322234478236,D,-95.75963682556598,C,-38.00295126979717,B,C,B,206.06749567288927,0
Heterosexual,18-25,Brazil,M,B,-20.487004801304217,E,E,-159.8247875570245,-139.0738011704107,C,-23.613262394203797,60.139061457941025,-86.4056859282614,82.1711206712371,D,22.574157159401814,C,33.1844369819366,A,D,C,-54.665262479010536,0
Heterosexual,26-35,China,Non-binary,D,13.889387650026789,B,B,-17.692507972927636,-135.44525129165913,B,-87.71774091910679,-187.48457380868143,-64.67821368571965,-110.08352580415803,C,-62.08627944814694,A,18.57301680025229,C,A,C,-88.12710811852979,1
Other,26-35,India,Male,A,-14.695038170930674,B,C,-121.70999037780909,26.650517655315287,E,12.89720869140359,-136.77740122462504,150.34816745357742,1.3883599436820977,E,-56.796827312192356,E,129.1534644855398,E,A,C,-93.88871778387401,1
Other,26-35,Brazil,Other,A,-1.175750822930802,E,A,38.96300834570438,147.65231212998899,E,-35.049192701404706,245.77779357036195,-77.38276824310012,150.59554020999138,C,-56.01567359562235,A,14.641939095943885,E,C,B,-53.80313745152221,0
Homosexual,65+,US,M,B,-134.89888999891363,B,A,25.238004036833956,-47.86255665744712,A,76.67477927239598,-81.26800367703096,3.8107010723837447,-10.003309434516462,E,-30.03002438286168,D,-16.537441834265525,C,A,E,-151.74003250946976,0
Homosexual,51-65,Brazil,M,B,-32.1495545992735,E,B,-36.76589430444871,75.9071632052281,C,-22.76380401252239,-136.85999908735113,-230.65916460019986,133.55991839301805,A,101.41492583859262,B,-107.28182274490806,A,C,D,-50.954031788754065,0
Other,18-25,US,Male,C,-132.49164301393432,E,D,-28.35712673374921,-29.839090841384824,E,-239.9659662817303,-104.57321729645217,68.16240496469713,-252.42560293447295,D,7.32142972389135,E,-3.572663208188387,B,B,C,-141.0667062597492,1
Heterosexual,18-25,Germany,Non-binary,A,-7.2321343430703715,A,C,-21.141880835116865,-38.00228902183185,D,-70.79516503509346,41.06578020602015,158.67544201658035,-205.98480394681525,B,-184.6544382646186,E,35.249140301344084,C,E,A,-159.57379155503594,0
Other,26-35,US,Other,D,-87.38139118292925,C,A,-102.39972024314457,42.60676594152944,A,-18.185750123882976,9.3684458513106,-6.244414842823031,90.32552433973713,E,86.09041047244872,B,-142.2636369271026,E,C,E,-38.56378653767738,0
Other,26-35,Other,Other,E,97.19627692302257,C,A,165.36406248689016,-77.58254318765566,C,-5.924167817129096,50.46365364378953,291.982086358222,145.43526134287856,A,109.86418667777937,C,85.45527233009864,B,D,A,60.32783638539255,0
Bisexual,51-65,US,Male,E,-104.67894101292434,D,A,41.1959258097797,76.67819864581675,B,-31.13030571361563,-24.808498308565465,-100.55775519051903,83.49089483519332,E,-3.9318501705475657,A,94.50282159499797,E,A,D,-160.2313845674689,0
Bisexual,36-50,Germany,F,B,-33.33861880276724,D,B,106.99413854322128,-78.34551391105104,E,1.8202909043078614,169.61153181293213,19.505897096424487,59.85176788215971,D,149.99101771643342,D,-27.858446355733847,E,D,D,19.496099273909756,1
Heterosexual,36-50,Other,Male,D,14.368320855081862,A,C,-107.02589398907445,195.01553496905692,E,-23.128690291189677,-160.6661484362825,-74.9354597525309,28.071345590488857,B,46.52538479625438,E,180.10879842217668,D,D,D,100.87189332311468,0
Other,18-25,Germany,M,D,-149.0848769427244,C,A,28.24737050400483,192.41361190804804,A,-147.28077757834515,61.959125559767145,-133.87426713855436,-51.35400197462665,A,29.548413060163575,C,35.221122094639554,D,A,B,151.62909548634025,0
Other,18-25,Germany,Female,B,-147.58919575154897,D,E,-85.74156858467926,111.51260615223096,E,-82.08637938511613,165.15323211849017,81.91402398655265,37.633892738951694,A,2.921300459196996,D,-9.316764690204488,D,B,D,4.003789400366034,0
Heterosexual,18-25,UK,F,B,-137.4849770564743,A,C,-151.77063616917047,-24.94501967507233,D,7.8546120564188655,64.49385314131702,41.30218700109858,-148.83758812192502,B,-31.93835960276778,C,-62.720201821039204,C,D,B,82.05561951800016,0
Homosexual,18-25,UK,M,D,81.34591265060529,E,C,121.68836556626306,-78.52361427631861,D,6.7769061809243425,93.91634110870105,16.600188266530953,43.32641584920536,E,-19.321059483596176,E,40.60385558337693,C,D,D,-17.508065128932916,1
Heterosexual,51-65,UK,Female,B,191.3269642190654,E,E,118.66545109243742,-12.247891087996573,D,-8.640384380925347,60.0697314225741,75.26818100103402,47.59585371832057,A,-103.97007000066824,E,-78.44033999543942,A,C,A,-127.94649471374666,0
Heterosexual,51-65,UK,M,E,-144.8247815243272,E,B,-99.63798632161563,2.991447073331971,A,109.00488577858067,-11.765827934088707,43.121557415268335,51.40177399348917,B,42.47768008354056,E,49.83512568059032,C,E,D,161.4446355904777,0
Homosexual,65+,China,Male,C,-8.056872768633665,E,A,84.42344500365836,101.94935581369045,B,-52.41890648132912,-139.69433528653292,65.60994692498711,27.60958855209018,C,42.26935563288385,A,42.8710392837069,A,A,E,117.13512683260323,1
Bisexual,18-25,China,Female,A,75.87861270212198,A,A,56.86045632270801,-213.16173914736106,C,-120.71961064565495,-79.72689663965623,59.04814158429234,-155.76439147451285,B,60.69492569916722,D,-141.14495341664139,D,E,C,74.93950454696841,1
Bisexual,18-25,Germany,Non-binary,B,76.2955896509661,C,D,-72.98952583756044,-1.7703644352598105,A,117.91132851512751,-19.099385939070785,7.879558258896129,115.05062225667369,D,-100.17651639872558,D,59.01554449522989,A,B,D,6.34941312444658,0
Bisexual,26-35,India,Male,D,17.054523363269713,C,E,118.13357167258553,-1.7029342533715832,A,155.1938580883441,119.00532366578653,36.4566146829158,77.86638986622853,E,51.715359639232226,C,53.19008670818256,D,A,C,-248.02197867269066,1
Homosexual,51-65,UK,Other,E,-113.30031508260143,E,C,108.17576868774978,206.14029538845097,A,-129.05393130389774,-47.17254883793531,-127.50952116472934,-81.28368454346165,A,-33.50837122091422,A,28.282467022703063,C,D,A,17.106987683369976,1
Other,51-65,Mexico,Other,C,-14.880799385298381,B,B,-113.4018989984333,111.71252423896712,D,-101.5091394077501,-91.61686755348349,165.054419897572,54.84083218805189,E,-57.57668641130673,E,0.4417202587873052,E,E,C,193.8248838307024,0
Homosexual,65+,US,Other,A,-96.76729978103943,C,B,-108.70819441899573,-114.87376665221727,C,132.4794457992774,-2.3441313108938635,2.1184513335663278,-86.15821033562378,D,-167.75517228861204,C,102.18447329699558,B,E,C,-104.85954452364099,1
Heterosexual,26-35,India,F,A,12.11681355905372,B,B,-116.75276369113728,189.57981448629147,B,-87.35515583786211,-163.866891807023,-155.9506600965437,79.28136701073102,C,-29.542831315289185,B,18.420335980461584,C,A,C,-120.52440040326732,1
Homosexual,51-65,Other,M,D,-23.769259983617918,A,A,-232.75448910351918,-227.96371750312275,E,-111.48224346575925,34.512732588731986,15.469336303310973,11.255128283131508,D,-270.56516239835133,C,-66.56528361163302,E,C,A,251.3906988237371,0
Heterosexual,26-35,Brazil,Female,A,89.2791225422175,B,B,223.84227357147836,-243.57519556679517,B,85.8057751530937,-18.066640023677017,-26.353441145907542,-137.0625290828235,D,2.7739576956039387,D,-148.53141911700823,E,D,C,-41.704927746055326,1
Bisexual,36-50,Germany,Female,C,-35.770192947175886,E,D,71.0978342689537,48.864942964571114,B,-287.1313526961992,-77.98797265711129,-63.47981084654227,0.8499515511912886,A,-181.8070974951641,C,-129.46456404523897,B,E,B,-78.60359497331866,1
Bisexual,36-50,China,F,A,-220.06981818253172,A,A,-79.74805065250608,-49.140869116836626,A,-8.197537652667357,-59.94547955431979,-172.59542993298143,5.388152594911007,E,-25.54006276545533,E,29.398761225989915,C,A,A,-268.14886428457334,0
Bisexual,18-25,UK,Male,B,-38.978112361390785,E,C,-35.39113424492061,-243.5675199352445,C,179.93866508807756,98.30266156611344,101.95816223643071,-43.003798035594315,D,-136.41939196999084,C,176.99596083769268,A,D,B,-138.9956298670592,1
Other,36-50,US,Other,A,-53.98859571807453,D,A,-84.1667973345482,-106.33975995215744,E,-45.962191317135634,-17.857960731397775,-131.53887082046117,20.856092525143954,D,85.84291326383676,A,-62.493466975307975,A,C,A,87.05837043179588,1
Other,36-50,Other,M,A,-126.14230763349654,D,A,-36.00522149393388,-10.306043103561287,A,-54.33873836198242,96.89875323686317,-28.205966635889357,270.32372532833665,A,13.284283010357786,B,19.865917367781005,C,E,B,-158.7093917898837,1
Heterosexual,51-65,Brazil,Female,B,89.70493887544086,A,C,19.727691375881644,80.25870416904249,B,21.824543145022567,-50.390211445274744,-79.35164053719039,-29.866654497318702,C,-130.3642767007502,A,126.27227296783468,E,A,E,106.61513817140857,1
Heterosexual,65+,Brazil,Non-binary,E,-86.42947023401162,D,D,-113.35856380431673,3.3543131246954254,E,15.524738384161857,-104.7226610887261,-98.3268638042642,-14.010508679123,C,-13.168392412006686,D,14.054582721455189,A,B,E,-116.92305256809539,0
Bisexual,18-25,US,Female,E,15.89605327759179,A,E,127.72070370544633,129.61555770931628,B,112.90556990545464,140.67332505752736,107.23623986101798,-92.8864121662149,B,-57.02713868482907,A,262.617203864449,C,E,C,94.8188838105081,0
Heterosexual,51-65,UK,Other,C,280.09774982436977,E,E,71.11289055455116,49.881775409578,E,-108.6696100525235,57.50262041457482,149.24003831136858,-20.127853504674377,A,11.174656908429844,A,35.6101258495528,C,E,B,-152.97602149379944,0
Homosexual,65+,Other,Other,D,-217.3032046904637,A,A,-207.3251400423684,-33.6770026409945,E,149.62132910167344,-57.43200251925834,-41.67300360110343,16.48996296933681,B,-92.03623246627399,C,-47.38130724128406,A,A,D,-73.72235058412107,1
Homosexual,51-65,US,M,B,109.33566979514133,A,A,-62.61041974630114,226.19531197978714,E,-40.98587127810856,113.83266763876074,-24.195307385594468,-46.81499339132102,E,20.10257113347726,D,10.255352397545762,B,C,E,-64.15827045091757,1
Bisexual,36-50,US,Male,B,9.544482374475077,C,B,147.21313094959046,160.10052089122345,D,-108.79369920866276,39.31043903940109,-36.05287995135705,0.032775014806232385,E,-79.36801125074477,E,29.48517791788382,B,B,D,-64.56445155587785,0
Homosexual,26-35,Germany,Other,B,-127.72851049552256,D,B,32.52240950742613,26.895309380738002,D,61.17399432952211,20.389356483743963,-71.52216834859635,-42.95691221608512,B,-89.72968335792223,D,-100.1169703499426,B,B,C,-61.67208339091126,1
Homosexual,26-35,China,Other,B,28.893147639169143,C,D,-72.39781346244072,77.54331315787832,A,-25.381277563642353,207.82393651623917,222.06688550131904,115.98872040469467,B,-0.45012023624542047,C,40.651632851015485,E,C,C,14.523427007196055,1
Homosexual,26-35,UK,Non-binary,D,-1.4513590991994558,B,D,79.91665664320216,-7.297111850280056,D,16.07233270653036,153.78934921782442,-119.8660029815232,-49.46592799364872,A,109.06187149490674,A,144.8536361661003,A,D,C,89.98247798406379,1
Bisexual,26-35,Other,F,A,51.03797472977121,A,E,-5.248698062690327,100.45309473882287,D,7.196686656403846,151.94242788758118,-138.54217302472009,55.40249831734674,A,-178.80973711592722,C,5.590066692334961,A,E,E,61.639246819829154,1
Other,65+,Brazil,F,D,172.27969267173475,D,C,94.59258866361625,65.9277456025982,E,20.477686762787073,-13.053324122912406,-106.20889204733102,-103.63704753979108,D,73.74995253937293,A,-46.51832666979294,A,E,B,-95.74666608267383,1
Homosexual,51-65,UK,M,E,263.40135222292093,A,A,139.00227509089558,193.2718730228945,A,-151.84034314496668,24.261538201929575,107.50262279430893,-104.67923904407823,B,-73.2311108802876,A,49.58805734614776,E,C,E,46.451198790388204,0
Bisexual,51-65,India,Other,C,157.47129294875407,D,E,-73.98052775014011,-90.67732276666476,C,105.28461750796436,104.88038279002119,125.51916922772418,-54.61788869839383,C,-1.1010798049584725,E,38.054016235270325,B,A,A,7.22640630331078,0
Other,26-35,Germany,Male,B,-19.145284787657395,C,A,-91.82676415859764,122.6418954492137,A,-107.48925229333103,10.66218949810001,33.17886724831219,-98.60914613468003,E,-198.4907783476874,A,-28.036582069549826,D,B,E,84.30343134417991,1
Other,65+,US,Female,E,184.8102390650849,C,E,24.474769206467716,45.251096348692634,B,-271.4968219636188,71.54354266069159,68.71757071133943,36.08960593585663,A,57.05231286391105,B,205.60313259502422,D,C,B,-47.00358666069185,0
Bisexual,26-35,US,Male,D,-140.41269126386138,C,B,188.92352254501625,-22.93373928768573,E,76.77667855021778,-95.1178343604025,16.858550660880027,-87.46016512164194,A,-96.9916771308587,B,-64.14883376661518,A,E,C,-107.90086130637033,0
Homosexual,18-25,China,F,D,159.14345756394098,B,D,190.27662553737972,-31.74244716473454,C,-61.57484970233617,13.051707390962267,33.36598420950504,-40.97698708516635,A,-83.39741427307386,D,69.20497900452418,C,D,D,-147.58016999718785,1
Bisexual,18-25,India,F,E,57.365585377025205,E,C,2.866668251571713,34.455527549158006,C,-131.16361909483217,-68.89121251222333,-104.06569852908439,10.914466633116362,B,-149.2894108473234,D,22.04600895575637,D,C,B,181.42812667320715,0
Bisexual,26-35,Germany,F,D,81.73782673695523,A,A,166.28314643599555,-85.03946674194538,B,100.65146858491288,-141.50688674422906,2.4524586882110118,60.22282852547437,B,-73.6177320440621,C,50.09960489399181,D,E,E,-82.05421318032381,1
Bisexual,36-50,Other,Other,E,28.693232319411432,D,B,240.58979800471852,145.00879763687072,B,-183.6980999529282,7.305041683004841,7.889988197234856,-137.71900759418983,E,-106.61099844713517,C,-108.73805727716403,A,D,C,108.21811785986051,0
Heterosexual,26-35,US,M,C,-107.9421596508481,E,C,-43.111563727953104,0.03188745043420571,A,-116.44921427481738,104.99205717072815,-34.9599354091191,-77.09058915418599,B,-11.091931456646023,B,35.43619524880024,D,A,A,130.94102996886917,1
Other,26-35,UK,Non-binary,B,-65.41818842848059,A,C,56.33212607736997,-33.3506737567695,B,101.92356483909859,28.670091117510204,-173.98421290748684,-56.61921880105981,B,261.28900454974377,B,261.49489051531634,D,D,B,2.467226000248054,0
Heterosexual,65+,Brazil,M,C,102.78808700340996,D,C,-2.8415527709170814,-75.44901848908579,B,-43.25984231314937,125.03253635775866,-38.893798373149295,-5.997018996645951,C,30.8781037440151,B,260.59316562618494,B,B,D,190.4044323103025,0
Homosexual,65+,Germany,M,E,-105.81207149679857,B,A,96.723345508313,124.80580191169557,D,-91.52002551527058,-54.10837935125994,8.49132899399215,117.54888920287934,B,-94.21882013971243,E,114.70974195233275,D,B,A,-23.924563740200753,0
Homosexual,65+,UK,Non-binary,C,39.911191352906506,C,B,-73.88156091745084,200.6537677088049,B,55.429421072567465,78.81685533838187,-106.33816232699095,1.920967401962361,B,68.6708992240822,A,186.07288734624314,C,D,C,-121.16609056496641,1
Heterosexual,26-35,Germany,Other,D,77.22663281735242,C,D,-97.98813766067632,129.19277610546666,B,120.66608137750845,60.59305718930504,36.1537991956225,166.83380000936393,A,-38.86035903982947,A,79.51939642616549,E,E,C,75.72341824879396,1
Other,26-35,Other,F,C,-18.03868752496733,D,A,-146.32025268831103,-53.45547393672844,D,-72.66272203603286,61.58514989448799,-10.167724673726221,20.20926667545523,B,243.79195490366925,B,92.01927594465134,C,E,A,101.96557848112222,0
Other,36-50,Brazil,Other,C,49.82556188637464,E,C,-29.80812038787588,-14.80512919516142,C,-99.92788862438626,32.61037004494966,90.07068291983124,-92.91194882075135,E,13.248498051141253,D,-124.22805541553994,C,C,E,-1.4230972905335249,1
Heterosexual,51-65,Other,Non-binary,D,41.92840985597223,C,C,-5.817140000775314,-131.8727413042687,B,-81.63787134715561,-39.28364056815126,-27.622560863682917,-57.77359649906778,B,-24.59537533443558,A,-130.54418085547405,A,B,C,-220.85163829599108,1
Bisexual,18-25,China,Other,B,12.31309104625967,A,A,-144.38033618657565,36.309608436913585,E,-82.69853215786684,-248.80993076074316,183.25211157009204,49.37936509641448,E,-0.2763927452156755,A,-2.049114464449695,A,E,C,-46.1602824431526,1
Other,26-35,UK,Non-binary,E,84.65249117530004,B,C,238.92373468588139,67.9463029348182,E,83.12151632506465,59.299003357690914,-98.58315696306325,59.22233326816399,C,160.1620812079028,E,75.01566117330938,E,C,B,-136.3605791831073,1
Bisexual,51-65,Mexico,Male,E,-97.12189771434196,C,A,-31.233367105737074,-18.301171461527716,D,61.24982539277818,49.0811888257062,-68.74084448311622,5.593526694088141,B,51.26401276612139,B,3.2086812817914736,C,A,E,1.565151164580015,1
Heterosexual,65+,UK,Female,C,-22.29931688795344,A,C,118.764874662029,149.1914569172491,A,40.3676864725127,-58.729405675709415,-76.27458174066986,58.21931761581545,A,72.76970418585785,B,84.1076683299793,C,A,D,-38.44853715410573,1
Other,65+,UK,Male,A,2.847933751327195,A,D,-88.92500215255293,82.00352695750229,B,-3.4262641381557666,46.27882336821925,-8.099648874092649,-101.44087394587858,D,-129.17181605905733,A,-95.18620635676416,C,B,D,6.421012186873214,0
Homosexual,51-65,India,Non-binary,A,56.75574119609769,A,A,-165.92541486113515,115.16904297882684,A,-66.62515722961555,61.49844703062913,129.86177674545937,-3.882548475198343,E,5.464147149456382,E,-24.1971650663,D,A,C,-109.54937283386299,1
Homosexual,26-35,India,F,C,-3.450135287239898,E,A,195.7334710206318,-103.02672581796621,D,146.98197483046545,-35.06330070877118,164.7998914108477,113.49660483182689,D,-20.53425408135614,E,8.717360680463164,D,B,E,-102.39100113987665,1
Other,51-65,China,Non-binary,D,-178.3970572850323,C,E,-82.87501711433319,77.33218508661027,E,-89.3785908262341,-85.59133168697835,103.16895866492611,148.952665682354,E,48.92674080973257,C,28.689959174379965,C,D,A,-46.337206570341664,0
Homosexual,18-25,Brazil,F,D,57.73081202195491,B,C,-10.79922119530524,-10.337007085114058,B,159.9529637515532,10.074021930684255,-146.73314002727003,-146.38082800223683,E,118.0319199380152,C,26.756331187719773,B,C,C,28.492622883263135,0
Bisexual,51-65,Mexico,Male,A,-21.716681495869384,A,C,136.54420743214862,97.51306126361884,B,87.22330257660808,188.11019465902433,-107.03104864826109,211.4610412032453,C,66.39784240377222,A,-162.31575072534733,C,B,E,38.43955149695262,1
Other,18-25,Germany,Non-binary,E,-63.38442798714473,D,D,-80.52585328530678,119.26383332790718,D,-70.04030045827373,-30.54619141171716,-151.3065499863031,-123.2633918092249,C,89.15702978217247,C,-68.51331410372411,A,B,A,70.67438055251576,1
Other,36-50,US,Other,B,109.05062307366771,B,B,-36.146420686233846,64.30603724858771,B,146.62778474176645,83.5385606612595,64.1871409347368,35.51630608846399,A,47.70162144316535,B,99.19902848898825,D,E,E,-182.96314129519314,1
Bisexual,65+,Brazil,Male,B,-32.45328735237308,E,A,192.9837228197988,39.179269495970544,A,31.593835569189814,187.07393621311854,-153.378854757153,-211.2689910089701,A,-161.5852328060045,C,99.67188158342634,A,B,B,83.89203008524333,1
Other,26-35,India,Non-binary,D,55.613462149466706,D,A,-89.90473064781614,53.48747538444512,D,-65.43729530388718,56.8301268475358,-163.07892646546017,64.1007083927046,B,119.12743902567142,C,44.5733358459379,E,E,A,92.28516019269641,0
Heterosexual,36-50,China,Male,D,101.6039184464848,B,E,42.29525129631715,22.950473094805147,B,-117.1028751409438,82.36920682903171,26.569542335907077,64.58769183877763,D,-37.17251156174576,A,-82.23799437686107,D,D,B,-44.45223304772782,1
Homosexual,18-25,India,Non-binary,A,23.318077304103184,E,C,185.395654633231,-97.32252220816018,E,101.1123357509721,-58.27630586017128,-91.16455823860724,6.876449571244299,A,103.60153063814973,D,179.04771161640826,D,C,C,-160.19290758319303,0
Heterosexual,65+,Germany,Female,A,-227.02372681269526,D,A,114.03897084012682,48.80622467688758,E,194.95130371790114,74.04366505984295,-15.756119763438287,42.5569196073704,D,106.70866188421616,D,63.45001516249703,E,B,C,-39.64703867712443,1
Heterosexual,26-35,Other,Other,E,177.31453460938786,D,C,-39.7263452763022,119.84161198324377,C,-30.66225025717638,64.46702649348029,-125.95865644825477,-68.96974802368322,B,218.20624315553297,E,110.26451322927247,D,B,D,39.47872724569015,0
Homosexual,18-25,UK,Non-binary,A,30.726227051349742,A,C,-183.92614907617678,124.30216655196055,E,-88.28052070471902,158.88725894038035,-174.97830082871545,-70.99251623631204,D,169.49044434925398,C,102.8227434503333,B,E,D,-156.2100260650821,1
Heterosexual,26-35,Germany,M,E,-32.783986877326676,E,B,37.18033705037207,-59.38215767505005,E,62.27341881757742,107.7729330151091,61.95371933822631,69.9632483383094,C,-113.81311028368657,E,6.277135663723706,E,A,C,-165.03559669518611,0
Homosexual,51-65,India,Non-binary,D,96.16544891207454,E,E,-129.5708115468477,183.32839330407208,B,128.7148237061849,10.350394467755004,210.6278508230793,-9.15698690080052,C,19.159033476020003,D,-230.57143588024908,B,D,D,-40.71526981350169,1
Heterosexual,51-65,India,M,E,113.12608691100753,D,A,-5.619813971425998,-136.84872547442615,B,-77.30056141777773,-43.0145450026734,37.13547157676685,95.66065985567288,A,124.08773836369076,D,-42.26182862414273,C,C,A,83.53886401573466,1
Homosexual,26-35,Brazil,Female,A,-153.2143093426185,E,E,-169.87122411414578,89.69212074500032,D,-66.19729388395066,218.54673416571714,-67.96653822146196,-68.3604842617252,A,-2.688219767293453,D,33.07631305677391,A,C,D,55.920146143864876,1
Heterosexual,51-65,Germany,M,E,20.75207118126136,C,E,-85.4651639553272,-101.24563061660949,E,242.85901097779754,-36.51911306840926,102.92448913993353,116.83387188636888,B,-16.881534606723438,E,10.006352509276283,E,C,B,-92.15312007953904,0
Homosexual,36-50,US,Female,C,76.73350325857587,C,A,-59.06940179151696,70.77413700285504,C,66.25880538770784,-4.468791603347149,121.34579550841258,-61.473210815755685,A,-58.3416213727189,D,-50.68461409995505,C,E,E,-60.87207680691014,0
Homosexual,36-50,India,Male,C,217.60085793019027,C,C,44.263152085706025,-180.3858518354501,B,21.58612298332358,-39.08216574865933,23.04609605906338,-153.1673063212023,C,189.9187686222589,E,-154.6965367993262,E,A,D,-91.31724334398068,0
Bisexual,51-65,US,Other,C,-1.2175677308749915,D,D,31.44870350332217,122.74551641166525,D,206.94019577235184,13.191547826731226,-87.50219646963593,-79.77632220171928,A,-41.57418314462729,D,-5.544501049880375,D,B,A,35.33762109158082,0
