age_range,ethnic_group,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,target
51-65,White,100.94779167725379,C,155.78893662428914,27.54709784471806,C,-60.04861223420218,D,201.33714637405498,-48.53066735430417,98.97903172258891,C,B,0
18-25,Hispanic,7.984257146006008,A,-169.78426458005592,-108.46387807323308,B,-85.87584926383572,D,-18.176560144384073,-199.9407886770002,60.265038811342876,E,B,1
51-65,Black,-87.35830626228501,A,28.708777486131737,56.97906353382922,D,6.1407261091631655,A,-11.07122950566987,-57.137773754411235,-82.06867383092883,A,B,1
26-35,African American,70.12641576045719,C,6.012774878436679,-34.128810319066325,E,-54.000890134490966,B,-54.30659165220029,-11.008168503501073,-305.23623206927886,C,D,0
18-25,White,79.41933677475987,D,-3.200415349197807,-162.89877101040844,A,10.079553128680585,C,55.992073912842166,1.592133927221608,-172.49509114506733,C,D,1
18-25,White,59.82247767252341,A,-76.0496386982224,22.300223574005972,A,65.2580912834594,B,-57.25643248744976,60.759754664002244,18.995182236115657,D,D,1
65+,White,-220.654058347768,C,-65.61469440112349,-23.314389615797715,E,105.56135989845608,D,-48.40240508182197,-4.2148121674926475,180.19443200642408,E,C,0
18-25,Black,13.140661860936396,D,-144.6081590896405,62.420460864825955,E,162.67052581209168,D,144.34201508245377,153.52647326080185,79.01088628357658,E,D,0
36-50,Asian,-209.38378824335092,D,20.556193149955913,117.14993394241544,E,161.64461456497932,A,56.76985571390796,-221.36926513982056,25.073227863746634,B,D,0
36-50,Hispanic,34.42285711677134,D,-267.2358273843962,123.92345432558032,E,10.588057803798053,C,146.1993031795587,95.73148961311178,37.71967014033604,C,E,0
36-50,White,96.41462179483499,A,108.96672644827842,-9.855564714864517,E,-25.841408332751527,A,309.4965896085275,97.62015115160962,-49.05472509122721,A,D,1
18-25,Asian,-11.966256364096227,D,-191.57892524840386,17.98255745979718,B,12.12315845399501,E,-53.57740925898526,42.95152450220539,-7.87323183184189,A,B,0
18-25,Asian,76.49648008688462,C,-105.0071207086219,58.61073345015385,B,63.70036944859735,E,-93.85430024470074,191.10423857948072,148.83538805383859,D,C,1
36-50,Asian,-68.113308802127,C,21.06694133596631,17.248958436401576,C,202.2610128599453,D,-23.70732773045906,84.28661512588921,-281.69780271965294,C,D,1
36-50,African American,-138.51122624152316,D,100.21713794289802,117.95790086616068,C,37.831601608586894,B,45.43274799191645,148.4774791771126,-67.59096526648692,B,E,1
36-50,White,-37.9053923487169,C,-149.70212328326826,59.25116325031365,E,-27.65961049602338,D,-51.801412693510215,-88.13504818598695,-58.27612081196343,E,B,1
36-50,Black,142.61792734376147,D,50.15768221853379,149.84417869991566,A,-38.966409377800495,D,-11.872743160848799,174.77025785777317,168.12200705622834,D,B,0
51-65,Other,-105.96703004743189,B,64.98268017421029,-170.22272576904635,D,34.13629722246557,E,171.02231649875642,37.76376950894545,45.83258114350948,D,C,1
18-25,Other,-116.63423143077365,A,-26.47408398304117,-22.734224705719598,A,137.46109430119077,B,74.79318220748941,188.03111365962147,19.069064198630585,C,A,1
26-35,Black,7.868048124519506,B,187.82046311675649,31.87529080097265,B,23.70408580126239,C,22.255575106492962,132.68298431916133,51.986130118455435,E,C,1
26-35,White,-105.33406232577862,B,97.52463394748764,28.5956244035168,B,-37.957882343471965,E,17.15036102030006,-83.74464443567082,-5.777889917628297,A,C,1
51-65,African American,141.58131907108586,D,59.12424134555604,-42.34555064660572,B,16.89958801785979,E,-153.54861260235023,-69.39778648993776,-101.84958364692356,A,E,0
18-25,Asian,95.71582096970167,B,48.08610563906172,-2.1451157089341897,A,51.81142404709346,E,29.024815781519912,154.18897024265334,20.761177351894162,C,C,0
36-50,Other,-103.40331856664926,A,-41.4579468112743,-60.528201931374134,B,-98.92657291262846,B,-7.363094870613715,30.326812009251896,27.644074111998524,A,A,1
26-35,Black,-20.588064487457487,E,-137.4505731468481,-18.85555408425778,E,-25.999503071541557,D,-115.97189988332505,100.31481975546701,8.731575795057502,C,D,1
65+,Other,-13.567125149860745,A,-78.92869890148539,-15.868797973076546,E,96.36788165193525,D,96.77119610053512,87.43468451539736,51.063733796808606,E,A,0
18-25,Hispanic,-168.80243367680828,A,14.056332591725154,96.05675120508764,C,-10.032716440844528,B,10.45537815432558,-67.86837202720862,9.120200931028103,B,A,0
18-25,Black,107.01675959276027,E,43.53368116588836,103.6682550793416,D,59.42963927937872,A,66.7046334003367,-96.96719984394463,-84.53887495662079,E,B,1
26-35,White,-184.33129668179038,C,-115.94816291063562,103.36733464137662,C,52.20938666172958,C,-63.11085020157987,-43.04669418136707,145.34251531268842,C,B,1
51-65,Other,14.58159364967303,D,57.30367458064427,77.5500549965796,A,83.72700173408725,B,-115.75897170955321,68.48980000760547,108.52170318943092,A,C,0
18-25,African American,-44.46012672688683,A,-139.4880238739433,7.485711441548756,C,159.05871907077375,A,13.340097608899967,-63.54059414934503,-41.24296951341357,B,D,1
51-65,Asian,-37.06001573683634,B,25.33274923999178,159.50802389499026,C,-63.49674309041645,E,71.23100212372096,76.88137606277236,-5.855766952273746,A,C,0
18-25,Asian,-178.2071896580662,A,-23.247734868842514,-18.824800060587314,C,-60.23467503605235,C,50.11305526294569,77.42369932189172,-64.00055576891269,D,C,0
51-65,Hispanic,-86.5030501909472,A,-16.848942852491444,74.26576770410665,A,-169.06126092797084,E,-102.1155527934089,-10.32392152139951,6.0581004876769855,B,E,1
36-50,Hispanic,18.251576978788705,A,-63.27477379498795,-81.9620142975089,D,-14.729187225952673,D,-8.537934595657763,-9.654843818188732,-120.68569544029262,B,D,1
26-35,Hispanic,-106.67618574623978,E,67.50140454158155,-77.21974839414501,B,-35.90032269795692,B,7.226711573992819,88.07129241567587,-256.37107161783695,D,E,0
26-35,Hispanic,-2.155722135849747,E,-112.69771878189555,-30.52951307185009,A,152.60433200583486,B,-142.11762539509812,-56.883797110502364,-49.95571295973183,C,C,1
65+,Black,-131.41733379676458,E,57.642261834535425,66.78229562116424,B,144.53065892282865,E,13.50392797412324,32.88622952650802,137.69995785742378,D,B,1
26-35,Hispanic,-12.756531532081425,E,-138.14901718670993,-77.27703412305311,B,80.5911900869758,E,161.11182827430483,-18.589542509359948,116.6704686862225,B,A,1
18-25,Hispanic,-109.5720187129215,A,-23.49755053160169,128.51281435911335,D,108.03632470528709,D,70.6034147670307,-128.17669643129523,53.14779831636998,E,C,0
36-50,White,131.53271742991595,E,-110.22216673858614,-200.52553554128374,E,-13.107582130944175,C,-7.556220326710086,-64.34183047212187,-60.587317036875795,D,C,1
51-65,White,-164.8075778173073,C,3.114550786388993,-50.088337455640044,A,-73.99520629745342,A,-72.87362953777746,-6.5196817297030325,46.89837853098996,D,B,0
51-65,Black,104.74347204495376,D,111.478396596572,100.44573352197912,E,124.99073565816106,D,-40.44983290237465,-69.64052206693661,133.89839076532598,C,C,0
36-50,White,0.9391555896234921,D,-38.03177071586572,37.845160493055296,E,15.991067716145855,D,193.27228067662526,52.38660900914809,-20.854070360549677,D,A,0
51-65,Other,215.65396518872828,E,31.678768898788512,51.63182222441067,C,24.641942243351508,E,-169.65072216503884,-54.25159060296569,55.24217872291648,B,E,0
26-35,Other,179.09092047282417,B,-40.798703121357974,-6.706575923936728,A,124.7019422032273,B,179.23834454634428,112.92107637847472,72.03007795912568,C,A,1
26-35,African American,-91.49064483223853,C,7.527909795132949,-59.82937494237053,C,86.16223803285578,A,-148.99851279841548,71.34537547782381,13.561740645592666,A,A,1
26-35,Asian,-57.32854460624496,A,7.366316931868992,-0.7585342172703612,E,-12.047898622504437,B,70.20259613431372,-18.341816084937985,-38.2607827166799,B,E,0
65+,Other,-82.90209664790541,E,97.7623374856532,129.16216905308139,D,114.39464422464722,B,-191.6499247807838,-42.632644286847245,4.051299481333146,B,C,1
51-65,White,-45.96242268521332,C,-54.56238615587188,-65.61181772020774,D,8.390538437034744,B,-83.69800199019718,58.00044184836908,-1.8553735049360616,B,C,1
18-25,Black,-44.476142777328334,D,9.243122028793817,75.35659674122861,E,199.9852534153938,C,-31.23563432818917,-71.08643939529283,83.20264208371174,B,B,1
36-50,Other,141.24997455383576,E,-82.93142546105538,-4.342263448472881,D,-115.88783260575126,D,-19.581605318027904,135.69952184575692,185.52051732684868,C,C,1
18-25,Asian,-30.98251345245786,C,-113.44861254377412,109.39872213229191,C,42.35445965070607,A,-38.51800694204274,62.17341333591284,-57.01811587323839,B,B,1
36-50,Other,-52.65651627665244,A,113.94304996945561,12.731875549250068,D,-78.03894340483663,A,-89.39457270241626,-92.75238646409589,-66.06412958051884,B,E,0
26-35,Asian,-53.503261678473,C,75.98816013318456,-20.498656786859524,C,-39.47131720322009,A,-107.02535104083775,-5.947973704287808,36.405938852967246,E,C,1
65+,White,89.58431423214935,A,55.68325762318583,168.04767701391194,A,6.982201602414399,B,-38.40903215047846,-126.96606275864373,25.498870375677324,C,D,0
51-65,Black,-83.05201092233357,D,-58.66308799276272,-75.48124076772011,E,32.5230706437128,B,-77.83205548880187,238.92639254381103,184.71670584417964,D,B,1
65+,White,158.37266471761154,D,23.015932391198774,-74.19930503448865,B,173.3276801094361,B,44.86454087121697,-168.11682738186587,248.9318481351239,A,E,0
18-25,African American,193.45811588068443,A,39.48003890326008,12.724257661674438,D,112.03917304957697,B,127.92802059754152,-165.543407399241,-191.52773303197114,D,C,0
26-35,Asian,21.588733303790963,E,228.08284480763646,102.3621889174303,B,50.43791474199997,E,-36.00928902016049,0.02940065149842198,151.4141894815834,B,C,1
51-65,Asian,20.78461606489154,D,-66.214755319979,-28.489237427376075,A,-114.06352121982873,E,-92.9430088927834,84.83047793793203,74.50018158906339,D,A,1
18-25,African American,-72.40036319967102,E,78.65457721496479,-97.24768368321283,B,-3.7236266557528133,D,-41.21545663368958,-9.602015861527349,-35.92539632282031,E,E,1
51-65,Hispanic,-45.49389281073381,B,-38.829970283307894,-39.6744156332255,B,-209.29854772207742,B,43.59152809087114,-11.035334449875304,308.7227358332909,C,B,1
36-50,Asian,-173.88455105635603,A,-34.29468398503428,11.438763559721139,D,25.147296073924796,E,-117.39836800787317,59.493574850872896,65.55995883137433,B,B,0
65+,Other,66.61132193793806,D,149.5645151197407,222.0078437594404,B,94.86737664824231,C,27.2466293760466,-90.68840130512612,-47.92705712496543,C,D,1
51-65,Hispanic,-42.79281708538148,B,-11.308191533199995,-171.8606636186937,E,141.98495449548935,B,131.25400587739847,-32.41497236497156,91.3481261903205,A,E,0
51-65,African American,167.43523154676683,D,67.59167972904598,158.7403099890319,C,134.9103965312802,C,-9.095481310584903,61.823472180205016,32.4044345091945,E,A,0
36-50,Hispanic,-125.1219776881197,A,-83.47151441884462,-17.32310624072944,E,163.95695934007134,E,86.05430153021673,141.62592108853372,43.92825825195198,A,A,0
36-50,African American,-74.89037496150816,D,-98.73408412016225,111.64724106839029,E,68.09940989562594,B,52.07554750088814,19.661665457554406,40.610065854213396,D,C,0
26-35,Other,0.8520693736462599,C,52.86033866381753,37.737645258628234,E,56.33920196519008,A,64.78977399032169,207.43708133462798,149.876986978547,B,C,1
26-35,Black,15.237949079361163,C,69.50217694017724,60.55212269774146,B,62.42276715717622,D,-71.7828281509272,1.6061042853345742,-62.866303450523056,B,B,1
65+,African American,47.118338245658926,D,20.239899245205148,45.48862442311768,C,30.92269602688355,C,-127.31437027408829,25.508225825035773,-119.81174054378326,E,B,0
26-35,African American,24.84609874618186,E,-6.038240597929321,-49.26428362349904,B,-62.66848985427114,D,-62.56576626617451,273.91358448791175,-146.0841811328416,B,E,1
26-35,Black,21.237416159292923,D,-50.077725873576604,-0.879406390282087,A,216.22335081399152,E,35.91169947829922,22.51864697055111,-60.90004373130278,D,A,1
18-25,Hispanic,69.45512228936833,A,-58.16423129627619,234.2385573197701,C,-113.99957501001417,A,-58.966956020285,-14.891053211544369,-75.00013091217372,A,B,1
36-50,Black,-80.54659186031378,A,-66.35437108792925,37.63016938825376,B,-42.65860449605459,A,-73.03290557711935,204.96783356771076,195.22955044697676,C,E,1
26-35,Black,-10.251668883544381,E,-78.99090582270561,75.20497926789848,A,240.00676872544472,A,-124.17060986777166,75.87634362062212,122.77808901424166,A,D,0
18-25,Other,-172.94347266474506,D,7.526707549875873,86.25720537284326,E,193.26999328599288,A,117.34162982847369,32.82979517433012,-1.530274073972553,E,A,0
65+,African American,-204.4749037186485,E,-207.04764717965043,31.08080290825,B,-40.404756895403665,E,100.60722310766661,16.62290007323258,-5.440065164759376,B,D,0
65+,Other,144.4305422571187,C,-17.685562885640266,121.14315226765572,D,-56.56230787739926,C,33.76255276454324,-54.49179817101364,238.55910141520886,A,E,1
51-65,White,-43.7877594848753,C,57.92719185934453,-68.22105096100724,E,84.77831782987575,D,-86.83589730770014,-229.59504403758734,41.93292941466017,D,D,1
51-65,Hispanic,-186.18373673444856,D,-9.556757565704062,25.115466376727248,A,3.534836970390636,E,-106.2028652536154,10.603297792713635,-7.275220640319711,C,C,1
18-25,Hispanic,133.13541089055016,A,-72.20325949591495,116.90513366923545,E,137.11794502171924,C,-51.138442595193524,50.62335907354684,35.2565839460274,A,E,1
65+,Hispanic,134.36711188451912,D,-44.28175331951858,130.8985822913805,B,-155.23159560024303,B,21.760019835567228,-34.081702461664406,-158.14609254059798,B,C,0
65+,Other,63.143189778219956,C,44.901889876345344,9.348403776842693,B,141.65444857817346,B,-91.08079735246082,117.03327163407695,-122.54655606578338,C,B,1
26-35,White,26.232724765938052,B,-244.65399356783436,61.36093915795537,E,59.75483829311461,B,133.33598722637407,-110.74735531111975,90.4542709318139,A,B,0
51-65,Other,27.951653205520866,C,-157.427647702474,-109.08208206256799,E,228.56434065836294,D,-28.6954267774722,97.47081832425388,-106.31516878536726,D,E,1
51-65,Black,-76.18975150486921,E,-168.46954121057018,-1.0716749677601052,D,98.4880097428523,C,-109.20383592549976,132.94532923436103,45.54631599532249,B,C,1
26-35,Black,-128.08724067381658,A,-278.1941092227124,-109.95695437999767,B,34.71780800730004,E,61.04886979879779,-149.94786165254843,-113.46975853569457,D,D,1
36-50,African American,-23.38089506563701,A,-109.13320611515998,-89.73878477645901,C,-41.62964437759272,C,-35.66362879196817,-164.89156576377744,-69.04137277941813,E,A,0
51-65,Black,123.56651911667609,A,6.7037934230771405,-138.7361913518899,A,-0.06377753354289167,A,-31.462331169607953,-70.75627731530382,120.23422298808964,E,C,1
26-35,Black,-46.66684336228341,D,105.89749715316013,-123.44110537860654,B,149.36173152279446,A,65.22297611285633,183.59772053127955,-165.15730798042364,B,A,0
65+,Black,33.12465068025244,E,-4.711105609298831,51.91352304376344,D,-23.260909777095744,A,-61.28452962166122,-92.35195973610608,102.6571924193133,E,B,1
51-65,African American,-154.56222388006603,C,134.34748920667604,-19.618055496317453,C,-24.962719859060325,C,-68.16898005776815,-100.50974307086985,21.243035437966793,D,B,0
26-35,African American,55.91899286522565,E,50.902044787529036,-4.403838410699197,E,103.61761798438933,B,-28.890276181062685,81.58387213953418,-106.31987158757505,A,C,1
65+,Hispanic,-21.458318499305232,B,-27.28249111305749,-79.97482708071564,E,-72.72661477186601,C,97.3409498260085,-72.7681982673549,-78.89185088744853,A,D,0
18-25,White,-254.9204385730444,B,145.3432318430482,124.2948277974903,C,-11.590722485285925,C,66.8201424680036,-32.756563415674904,-94.1118744021196,C,D,1
18-25,Other,-37.42391699049255,B,80.886699040356,-99.41568021919142,A,-186.49520026654952,C,24.20583442852467,31.894599348242252,68.76450250160224,C,D,1
18-25,Other,64.7812504558168,D,43.42594933729196,-128.4219921817633,B,-110.59966419144116,C,181.70963575958467,97.36628313169666,82.42508479249344,A,E,0
18-25,Hispanic,9.859216946893213,B,-48.34418352400453,-90.73686786001758,A,-35.1745337538564,B,135.35466305323033,-18.589832337774585,-127.85954644126359,D,A,0
26-35,White,67.31838416852798,C,61.42400185756593,-214.6542077820768,E,-58.8613827364284,E,84.02717751207666,-246.9859678500389,131.2991977498525,B,D,1
51-65,Asian,-7.076163246727951,B,120.27621032774552,-4.631512952165899,C,58.15818888803504,D,-63.81324503729577,49.609666366221894,-71.33873603829616,D,C,0
65+,African American,-165.16900116765763,B,-57.454558262476695,-26.31501091579619,B,170.36426440667196,D,-59.03361087409176,-163.61730440193807,-55.757986423058426,B,B,1
51-65,Black,-148.2241439520924,A,63.221210606373454,-20.08897154878795,C,-232.69963286329124,B,-3.9674666708497113,221.82364042789376,114.19409048522596,A,B,0
26-35,African American,-3.0430922718992868,D,-58.547969001643274,-24.257436955665874,A,-60.9290940208841,B,108.27289285146264,116.05038466362578,25.016304724014333,B,E,1
36-50,Black,73.41011213193602,A,91.37357205960222,-66.56155778846227,B,-36.61759971546511,C,97.49222471384542,168.5863676817983,91.88170319141497,A,A,1
65+,Hispanic,15.025491936943833,D,-57.41642760734283,-44.59220993914694,A,-34.415546874783345,E,46.34439775625268,42.60636642299497,52.11778236739729,A,C,0
26-35,White,44.884858612945784,B,-10.718646133665471,16.580320929666136,D,27.046430553654314,C,89.48854111900218,-95.67568966333566,-33.65374744068821,B,E,1
65+,Black,-63.32605925053354,E,222.54640660135965,-32.85742445132144,A,-36.880819010033726,D,32.335678619719864,-70.18399352962408,39.331382398137464,C,D,0
51-65,White,83.79088709870524,B,-62.20802102887015,-107.23785330128395,D,-57.18733268507613,E,26.111116810497926,72.05123007031065,49.55443444474953,E,D,0
65+,Black,33.12159756195211,C,-13.48102263809099,-80.13283914461844,B,-84.36628845054508,D,-62.93720129603946,-10.214437383780508,-182.32527495129528,E,B,1
26-35,African American,89.04111571768779,D,31.653141174414994,0.4397949060789597,A,78.21735078907072,E,-122.4031940657879,-71.0686873300156,-7.055848459847983,B,D,0
65+,Asian,15.116353259292808,A,25.95770981180432,100.9593899105085,A,189.94308779716184,C,-69.92668671157983,93.16682500197919,31.808009594930443,A,A,1
36-50,Other,94.85815141096991,A,256.4162415296244,-16.81728729318023,D,-97.38826329828663,B,75.43265897724399,9.552839469317322,70.49531440730006,E,E,0
51-65,Other,-17.155868520158702,B,-27.63534284572448,95.23922835958456,E,-177.35074073423888,B,10.214577245106286,-2.81699780702641,68.68539258525415,A,E,0
51-65,Other,-71.2392743444226,E,108.8197610108082,-213.59057549498635,B,107.6773826861988,B,-56.92531489331037,-150.0172701902907,191.00639750616227,A,D,0
26-35,Asian,-128.24940944199886,E,-115.13789752689661,-43.649832171976136,B,20.151127051867874,A,128.63435121226456,-156.1246077356638,48.622513184382946,A,A,1
36-50,White,12.201681555268104,C,-108.30499505905114,165.27103947672387,D,-65.76089555514282,C,-11.981055469474725,23.589905319307437,-173.9768335985393,E,C,1
51-65,Other,23.35529067714853,D,70.02342287773244,186.1062260335929,C,46.79632937884049,A,-46.876321070244124,88.08844546844712,-26.35141538692019,A,B,0
36-50,Black,81.91930304505134,D,121.96239074298995,-187.46023412062775,E,13.570875820104025,D,-7.071528234534892,-173.0751058973523,-122.70001136734774,E,D,1
26-35,White,45.61507080284719,C,-163.2243891394468,-130.26910434311907,A,225.35543258655258,E,55.80719783146609,-63.342648220964705,-73.12098889920111,B,D,1
65+,White,138.4148592413754,E,58.56391932154564,-14.734477304586935,C,85.15189612106641,E,-139.20560034085423,-52.62012306465116,14.965027610596223,C,A,0
65+,Asian,-123.21677159576541,D,138.46381351129116,71.24386501001759,A,5.671096927879546,E,36.761327575031395,-66.3303516419879,-16.10215012652634,C,E,0
51-65,African American,-70.45068124968937,A,-38.80349921182967,-123.59664118319796,D,-39.40950311680686,E,-15.838301399419752,159.3490752649342,35.62700759139234,A,B,0
36-50,White,24.44143602819173,D,113.53087500493768,-183.8557170729033,D,0.8763709740086261,D,-77.58882073717524,-93.2239300525035,-54.7041718310177,B,E,1
65+,Other,16.42835306385856,B,-89.92838143330776,-192.07244305635214,D,-49.74255919292106,E,89.98277497302546,-65.8277703706366,-13.838077340134117,D,C,0
65+,Asian,68.66895372019806,E,-84.48973856900544,130.8204142343411,C,-78.49050783409469,C,-152.94955975684164,48.871253219785736,53.90393019618747,A,B,1
65+,Other,100.5485051523153,C,-73.6752807397814,-54.187006755615755,E,110.4150870226658,A,-159.6377137431671,84.91446158413282,-55.89420177768317,B,B,0
36-50,Other,72.10967053966704,B,-36.97300888128647,45.46756389317177,E,-121.120486863101,D,-79.2889463665098,45.1703623873938,-27.93057627181875,B,C,1
36-50,Black,-22.219110221984153,A,-14.517860875734245,144.61110163668775,C,82.81251834803174,C,-65.8357360297452,-83.32335791608273,99.9093605367338,C,E,1
26-35,White,39.714084645164846,D,-93.82985537448253,106.02548969971153,A,9.179261149848884,A,-84.57796114460878,-62.4312779877888,-25.3472558612818,B,E,1
36-50,African American,-144.32741759490915,D,-35.73665377582078,-20.18689554790952,E,-138.0261139781212,A,122.82179842731722,-43.31589237136332,-84.87451475814399,A,A,1
51-65,African American,174.53740554186962,A,-55.82643234965442,-16.89040394918059,B,-129.79122564235632,E,17.958617613757085,43.80243077600941,-77.58241528402701,C,B,1
26-35,Hispanic,140.74439120073768,E,82.19508540171896,-88.53021169235701,D,64.78001969334424,A,151.2838347342719,-93.91381750372075,124.73024499975789,C,D,0
18-25,Other,-190.80184396429854,D,49.34880487350223,14.241911607950719,A,117.56102679852873,A,108.09140049876838,-54.258825179809634,240.2878283065537,D,A,1
26-35,Hispanic,164.89430335421292,E,7.571094013092994,-62.572392442567995,A,-48.302000080711075,B,105.96277332686395,270.9320730603788,-20.674822130443683,C,D,0
26-35,White,50.09565918028288,C,34.16117931417072,-146.75770611451554,E,106.87996122658474,E,-6.083071651881278,20.87786661423591,68.03166005205998,C,C,1
26-35,Hispanic,127.98174637533953,C,92.64277651495215,62.40751598517949,B,100.99102060847136,D,140.20150596960238,20.526864330831405,166.9597879948777,B,A,0
26-35,Hispanic,-31.992817754023733,B,-113.5380751732042,98.42676969217543,B,-98.15040241547818,C,-139.89458545878097,-3.881411743967462,8.662745112429239,B,B,1
26-35,Black,26.52073527954918,A,-84.46667342595647,5.7321267651816825,A,0.6401422291783905,B,112.68022394937809,32.041752353060076,-20.55538361956244,C,C,0
36-50,African American,67.79533502979591,E,-57.13958657519335,153.00179476209576,D,116.22528017917209,D,114.38273403521548,-32.730054302413,33.90473127047677,C,A,0
18-25,Black,-130.24390175504772,D,36.24896148635299,75.01265639510332,A,5.246340627097599,B,105.60610612088614,50.41359672229533,129.24817908635342,B,B,1
51-65,White,3.349226760068371,C,-37.50663669345886,43.957966285171175,E,-28.85644194335908,E,81.4565016390109,-7.766641891914223,18.138608269752492,C,E,0
36-50,White,64.80600703881252,B,-31.797045051088404,-98.46072940027135,E,24.84810564588508,C,10.656491353399364,98.51678529474675,27.973642864263926,A,C,1
18-25,Asian,21.638788577578065,C,271.2312922305179,-137.48192987149775,A,-50.612614377638785,C,-106.90059293941358,-94.86186007955611,51.20777285286313,B,B,1
36-50,Black,85.51530250935923,D,-189.42888171185885,48.38798654599131,D,145.96942096836867,A,37.42692812508786,129.80991076907242,-69.92385767995549,A,A,0
65+,Black,-106.78593300242483,D,222.13064843895359,1.4849348704050718,D,37.15308312922456,B,-57.48627554082153,-15.596557780208123,70.33108805961483,A,A,0
65+,White,-44.70182288653666,C,106.87275332797248,-33.32121628468238,E,0.9928739308197592,C,-9.021859793280983,-57.631977359448506,104.51194091981093,A,D,1
36-50,Asian,-140.4721560140308,C,-236.42480035988203,-10.472114742936427,E,194.44917095950063,E,42.346008891423665,-107.48834843369303,62.58162727549706,D,A,0
65+,Other,-105.75750456860456,D,176.53405105655696,4.936452823309227,B,-131.24312971435202,C,-55.279929311274586,-56.9560752042503,-12.97080224531843,D,B,0
65+,African American,-36.0727753947994,D,-176.0653198398184,-67.10818340780884,C,123.47773310980894,E,102.78823851790668,185.9041587351807,-137.72010684447707,A,D,1
18-25,Asian,-85.98758152815688,B,-64.758316684772,210.84435242753017,D,-34.75030205864061,A,28.73942804247606,-46.83644996128152,87.89164538775856,B,E,0
51-65,Hispanic,48.634897858169516,B,40.83995842515678,-37.49251065490509,C,62.528038886736745,C,10.48750478311352,-82.75270308478744,136.8415566313378,A,A,1
26-35,Hispanic,95.52651150195993,B,6.3484815067596205,15.058032609188473,D,62.74247611752642,E,118.20196985403871,110.76795442071688,124.59949087273432,C,D,0
65+,Asian,5.502989613776646,E,119.18596810359672,-33.92108424734317,C,-4.617996192286048,A,-46.44488374695984,-120.35079658380158,0.05305276994071842,A,B,1
18-25,Asian,192.20696939718079,D,-16.593740581349632,11.979858970861859,A,-36.93908150624163,D,-37.987955383992336,-92.97501879325621,9.417949567449362,D,B,1
51-65,African American,-22.44203225235575,A,99.17120370064019,-144.6034673612265,E,-35.191587346497954,D,93.6261809288916,-95.89881431894784,88.65803406505427,B,C,0
51-65,White,-163.20134766117832,D,-82.61170544725898,-101.71910622567057,D,121.85711194645424,B,-51.9770552633927,40.22426475580083,-58.50630414418554,E,C,1
51-65,Asian,53.11819974758806,E,51.741846857223486,32.445351457877145,A,63.45963437894548,C,168.37918837820126,-16.311337191793474,-93.19650336021667,E,A,1
51-65,Asian,126.41022432781295,C,59.76615920521847,133.1074450977878,B,-193.39400483235147,D,124.52225802330128,-76.5130215563325,105.6383687204374,B,B,1
65+,Hispanic,128.3259724546013,D,-7.758374651750831,41.92201340386707,A,187.45225001695965,C,-80.94943652535568,73.80630765949581,35.8569556788181,E,E,1
51-65,Asian,-184.43471288456738,E,35.522270824604334,-11.478857276972812,C,47.45507570971904,B,-6.498651103715636,69.8921063349189,53.37842779781089,D,E,0
26-35,Other,70.25514614556072,D,21.31307079316472,-148.04776413380984,D,33.560013999505244,B,-93.7502012121364,36.50788869074557,48.88904103151809,A,D,1
18-25,Black,-52.795668704372936,C,-115.83085195889515,-70.79302724104917,C,98.25807683480205,A,53.617582447861345,16.38053748529638,-17.15922325143812,A,C,0
18-25,White,-73.27429920227071,A,-146.72281124712813,-33.77209961240957,D,-173.68660797220562,D,-24.847563660391558,-92.54312329687492,102.45741347852926,B,C,0
18-25,Black,-66.51396431153468,A,47.451250010270506,-115.91283792081919,E,-58.49250299104659,C,-8.853838605135826,16.836816773403612,-110.35304379219448,E,C,0
36-50,African American,-145.84785297854174,D,70.55591880233479,62.86923606203497,B,91.77917093476711,B,25.78793829231381,-90.1488854921225,43.46337673950039,A,A,1
26-35,Black,-108.8371326406715,D,-201.26585912876237,-104.91044770206639,E,-11.745887265337183,E,-69.20548640578329,-13.64195201777893,-49.33939655632935,D,B,0
36-50,Other,-125.32822257849779,E,-17.37410671258076,-68.36372400692068,A,-5.228902726046137,D,-9.937244078634903,14.765083255579722,19.672134545363136,E,A,0
18-25,Black,-23.969441051891472,E,-94.42883337065369,97.11489978510232,E,-131.66815584722482,E,-22.242196123831143,250.64380183571268,-96.89034246101822,C,D,0
51-65,Black,148.2636582529792,A,133.4933998298226,148.78104750931016,D,-9.841248152331406,D,65.41307774894449,-254.4107146603325,22.691508487786226,E,D,1
65+,Other,10.761881455715598,A,63.826235483451676,140.34873335385691,A,157.6361137284937,A,-13.55077711943647,-41.008232390629104,-32.10527022108541,B,B,0
18-25,African American,2.8715386176566198,D,225.545340394695,-5.307194156643111,E,-143.9593281509762,A,-64.16532811223293,180.7346332178057,204.98721461168716,E,B,1
26-35,Other,-15.598521152765803,E,-63.08413573016015,68.00920080933481,C,-23.587855920618797,A,-61.651135402505275,-35.59441894276874,-70.5998867440052,A,B,0
26-35,African American,-43.82555944914172,C,42.99228258296353,96.98931322547803,D,72.46829151397199,B,-29.2567577616533,-32.26527157491021,93.47367366379098,D,D,1
18-25,White,5.849797963985878,B,-165.70264264008597,83.291855300271,B,-47.39347931787783,E,-98.25219110599335,5.772879473031193,96.93339521012925,D,B,1
