Gender,civil_status,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,target
Non-binary,Married,E,C,B,-41.2931186058559,C,-28.093722366721106,171.48225308141252,A,162.17259044987026,C,9.974567319896396,C,D,83.17852773235676,D,D,87.52722722040708,-101.8032399812476,160.9994247662453,1
Other,Married,E,C,C,140.1983450035821,E,-330.0152227225871,32.23168231549417,B,-18.32870444572982,B,-93.99312707063292,B,E,-102.53938589524154,E,E,-63.89089937889019,-11.114563470656336,162.2655880688698,1
F,Single,C,C,D,-43.3465596449809,B,-56.10998126969867,33.93696134962089,A,96.33096037744048,E,-64.13682052255932,E,E,215.92033347458332,D,A,6.372051348630089,-55.227050588490734,-47.20284169752142,1
F,Widowed,D,D,A,-2.4081863823472536,D,6.321453529932766,-86.2506817954733,D,-9.6298661512848,B,-29.180630836555345,A,C,-36.705033267645916,A,C,-82.93148277751379,-111.31559347670712,-75.8871198298864,0
Non-binary,Divorced,D,C,D,-131.72382529353075,A,71.8449562486758,13.79870514507798,A,147.2180369432959,C,-43.1763958925771,C,C,-42.89750449198576,D,C,-102.15588831912676,-197.545206545968,35.90682751337786,0
Non-binary,Divorced,A,D,A,29.579816615428918,B,-70.59066064423304,-129.14758017298405,E,-87.2009856838057,A,-145.605318631556,A,C,-63.946458275191596,A,B,-219.21713568656247,-14.79630980636267,16.37191711044557,0
Female,Married,E,A,A,-85.80480987749863,C,43.18558033520194,47.47095031348177,A,-77.72046655657371,E,9.450283910615132,E,B,-19.241265975783698,E,D,-104.0699434978515,-75.45201818056827,115.83114904354174,1
M,Divorced,E,A,C,17.789970436069204,B,135.95102697406674,-169.16423788399345,B,73.1769063335417,C,28.286999543571596,B,A,8.996102292897676,B,E,237.62749161450424,-54.3660941510843,136.3188155304366,1
Other,Married,A,C,E,-140.4859863068813,D,79.54309643158507,29.713738247511962,A,-98.69563228810779,C,-17.87199142666383,E,D,98.17519812782766,B,C,-23.71341341825142,1.408550164276136,-123.66655845694426,0
Other,Single,A,B,D,-101.58168672531306,E,-26.264322470825828,194.83229727182353,D,2.0969649429898567,C,43.79581054626221,B,C,-213.27056335522138,E,C,216.71780656794462,-202.33971680188958,-123.47930075941314,1
Male,Single,B,B,D,-195.91441260723886,A,12.66934233710283,-77.59808906448885,E,292.60049731633706,D,56.623909470197816,B,E,1.5220858146797824,A,E,-2.367200564738413,-92.5220260974584,84.14082697984927,1
Non-binary,Widowed,B,D,D,173.76754756492446,B,-95.67099059777311,183.02113744674728,C,11.998174490970616,E,-89.181559887041,E,C,216.35594468714578,E,B,101.66497096108222,229.16360811607558,-79.86158212199705,1
F,Married,B,C,D,-16.361696844801564,B,50.43857801728361,-191.66700154668445,D,10.22150854428072,D,28.033757683564076,C,B,115.49660755335509,C,C,-82.39347947362313,-64.33960589682621,18.6256598161201,1
Male,Single,A,C,B,-91.95526348411686,D,11.535644935925813,-48.76398134421749,E,-143.57184115194207,B,10.053814618940883,E,A,-78.0987172558892,B,C,133.51650469375906,-57.99464708085898,2.0328151449231986,0
Other,Divorced,C,D,E,68.32636842653983,C,-113.42267071253814,-129.7420534166545,D,221.4013031703685,E,60.57192560495056,B,E,17.71090622126233,B,A,121.28228266182307,140.31626024845775,30.029750799481008,0
F,Married,A,E,B,-69.46364115708602,B,124.38075280292367,5.1896336812836905,B,-91.8187391468357,C,13.610776094656934,B,E,18.24108873020602,D,E,135.62283740199098,4.257185077093357,17.65738826685046,1
Male,Widowed,C,A,E,135.58540922078916,A,-9.012476818658314,44.60733832334172,D,-15.71024843531178,D,-88.5775961239148,D,C,139.73398447814517,D,C,167.90336661654638,85.49859970563854,49.62125087101128,0
Other,Widowed,A,C,A,18.73097998339006,A,-34.15696383359255,17.140842158676666,A,157.4458425558624,B,-11.959599083676222,D,B,84.71015850017388,A,E,-32.916026278389474,-65.64631141701344,78.83082590382647,0
Male,Married,C,C,E,-62.790927757344804,D,-76.69640413237839,-161.53568899506513,C,-90.72819034460939,D,-91.28253184655857,B,B,70.6527770838125,B,B,-205.489511947165,87.14467120259275,57.15718273630609,1
Non-binary,Single,A,E,D,23.28782748049125,A,-151.97325570239786,-13.345954030180524,E,21.413429696727984,E,46.05340519523747,B,D,58.090054123909006,E,B,-30.692767339699916,-109.42841541752999,-112.87163352637843,0
Female,Divorced,D,C,E,-30.531795903183916,D,-28.1031773658831,-43.571204644695925,B,26.30608162096177,A,-84.69293719836449,C,B,54.02759789951165,D,D,37.87096873159719,-26.81428058749175,80.97095135425597,1
Male,Single,D,C,C,184.08743863761435,C,167.25789097289723,32.787933428036716,B,-48.42835383593802,B,144.6882352608652,B,E,233.4804153093968,A,C,49.82937093395158,-153.54755609334143,-77.04241885578875,0
Male,Single,A,B,D,158.36642485958984,E,39.5113494062903,-44.87665480112591,E,-150.92347990660286,C,-145.6529864221706,C,A,7.985351075862492,E,B,43.11845614959989,-148.7096341325732,-99.63848805411483,0
Other,Married,A,C,C,104.60470660489163,C,-38.40766575522741,44.4485089081847,B,132.15544568216552,B,87.36982927167104,B,D,-34.076592807818216,D,C,32.73954260795889,7.573995047526778,66.47316824310812,1
F,Married,E,C,A,97.5479060520056,D,-235.9549186393068,-68.8392560540688,D,-36.06519918280439,A,7.439803917772404,D,A,-50.61896072487918,C,E,-218.35033841121123,-17.424541389972543,-61.20897905895265,1
Male,Widowed,D,C,A,105.34041791610507,D,-197.23579563447834,23.981329074553003,E,73.09008119100004,C,-94.52901110302633,D,C,-9.974084234338537,B,D,194.65525436470762,15.445539062891852,-28.205680822802336,0
Male,Single,D,B,B,4.522919376764467,E,126.33053629514738,71.92915466112319,D,14.470727691914515,B,-19.067785528686972,E,B,-159.66752382305606,C,A,17.42104382436875,130.17074973017282,75.20339218245938,1
Non-binary,Widowed,E,E,E,-17.67382252677439,C,-1.328875853836711,-132.84832457432114,C,-94.08029055598747,E,77.69706208360326,D,B,87.79223667453755,D,C,-46.457594467223736,-95.12561770182754,43.01246726508273,1
F,Single,D,E,D,-146.25882789122485,E,123.73611149943203,-43.52157683873127,C,187.5533965911472,E,-127.72241082337817,B,D,10.042360742326636,E,D,186.4579361954072,-35.185965539114015,26.906959930996976,1
Other,Widowed,D,E,A,-56.79964392481898,E,-127.04290262432556,28.557756545729806,D,-15.876933264640192,C,1.2216162189094515,C,C,64.52795609597645,A,E,-99.21134574882873,107.97755663305473,50.01673791474168,0
Other,Widowed,C,D,B,-76.75860252826529,D,-294.09515598120106,72.83394650860386,D,73.1240442243168,D,-146.78051015757222,E,E,-136.96818106289,E,A,-77.46073259918025,24.715631981707155,52.83893664251015,0
F,Married,D,E,B,-70.0981024192406,D,-115.06147338025923,69.23366880389638,C,-26.394087050911114,B,-46.96497100011102,A,E,85.99442409926442,E,D,8.764223721945802,169.37063540498133,-162.19610819347,1
Female,Widowed,A,B,E,18.000944048759944,E,-54.7149239764379,-71.55475703725229,C,-82.94226620981155,D,-58.55450963688808,C,E,24.415254156844195,E,C,-47.592781191120466,-323.2841414609038,-85.74480333795388,1
F,Single,A,C,E,144.8874518521761,A,-81.59357578654212,236.61076859539745,B,-89.17618263734664,D,13.451407513821884,C,A,83.73992617717218,B,A,89.62720805390057,-30.938107201230437,-3.0181889547729037,0
F,Widowed,D,E,A,43.77731641466026,A,-22.182876523443618,63.2304398578472,D,204.31874157092432,D,-120.12215668834352,C,C,-15.22840341089805,A,A,78.78907327327678,38.69486723324984,56.81456396205276,0
Other,Divorced,D,C,B,-116.57236684942455,B,10.690971226223605,167.2046914665089,A,-42.67247056033459,E,160.95480867318494,A,C,39.16442624853528,C,C,-196.62035175026847,58.992845053646846,-64.19868781835468,1
Other,Married,C,E,B,190.01261715171927,C,44.95910167018023,12.26844016844446,C,45.1470519648624,E,-52.92376007950638,A,C,60.12472945289121,A,B,182.5452328492215,99.83506281541537,-67.46803245470765,1
M,Single,D,D,B,58.34956727923575,D,114.68523499180789,133.47475011953648,A,20.356776919584433,D,95.73451119673017,C,D,-89.70823564070021,C,D,80.61510803737376,-70.30258454241779,-41.309571671131806,0
Non-binary,Widowed,C,D,E,-66.72677207368962,C,-62.48446064317494,8.823943168776974,A,-123.73054308876263,E,90.94210326512282,A,C,151.86001062679725,D,C,120.45441215663284,-56.9963390790598,-62.79369198754122,1
Non-binary,Widowed,A,B,D,134.2578940753461,D,-38.672939237645856,30.69694972953404,D,-114.56684119801905,B,-253.2496498227491,E,B,2.687655630618892,E,A,78.61236945443162,-109.18835831003162,-93.13627697626285,0
F,Married,B,D,B,106.63964788003454,C,-78.21887898022774,-96.0383838336549,B,-60.51464043647057,A,-119.09171559700378,B,A,95.4356335844308,B,C,-235.7571161002454,-103.91910933569706,-16.074990827362136,1
M,Divorced,C,A,A,128.6629062778931,B,89.97713368459303,-105.77190515578351,A,-0.8280494274868258,A,-80.47716132989713,D,E,222.11264329986156,D,B,-18.200316058163406,-92.63419680801496,-85.92516982256632,0
Female,Single,C,D,C,-5.041314661186939,D,-62.329135469867126,-50.48082410808383,E,-107.8446187513049,A,-76.62484998532243,A,D,102.71140409434432,C,E,-191.599788917454,10.20894329376386,-23.69571936196885,0
M,Single,B,E,D,69.67590265024499,B,145.671108308794,-217.08410124882636,A,-5.892703199788763,E,219.43561434508277,A,E,1.9630169066865881,E,D,-100.21550112489399,122.88710821068113,23.48877538015869,0
M,Single,C,B,E,-20.2599431260958,C,-154.81502297423975,-42.01554755818282,A,-239.43380746084912,C,-67.22180004769548,D,B,18.791260631115374,A,A,114.81510450636188,-312.58927478404775,99.14959960043822,0
Male,Married,C,B,B,-76.04775152041444,C,47.014706354721206,-118.7669268758474,C,98.91366513098723,E,-110.9472978472934,B,B,78.05019297242288,E,B,84.23394156944288,-13.905968708983558,-25.619045494298,1
Other,Married,B,C,A,123.06913465635914,E,183.1634687602283,98.93353398208411,C,-165.30007739896246,C,-51.07563729142879,D,C,-15.73272339335725,C,A,55.965306078834445,36.018358856101074,51.71544206009651,1
Other,Widowed,E,C,E,10.977336197251574,C,150.6854139847207,-178.13840907915431,A,35.328727291516294,A,93.60235380863256,C,D,-198.02006718860633,C,C,43.59874637863928,54.89359833670158,121.6430288469926,1
Non-binary,Single,A,D,D,9.61276274679632,D,107.30877992501384,241.21805031013608,A,117.27672879666056,A,141.98525484245118,C,D,-22.571057840138348,D,C,30.676306844221163,-64.45680640549277,-84.63227950145891,1
M,Single,C,B,C,-0.8665836565435233,A,93.12570942323131,58.84545225468389,B,-52.284584602802894,B,-107.35715294221147,A,D,-117.85585872527106,A,D,19.461942593584023,23.97333827105273,-48.42821377244946,0
Female,Divorced,C,D,E,43.71775009641601,D,-48.004157457760634,132.45909471100956,B,-159.75401703930567,B,158.7882780161725,A,D,-75.70133933110358,B,B,-107.39605514660566,231.4931729111983,40.482273217935436,1
Non-binary,Single,B,E,D,-77.19199855409087,B,-53.39897671487678,67.61175390094235,E,-48.067868601833624,D,82.11480804182062,E,B,-77.61273625516164,A,C,-3.917023550563509,-124.71302215876344,-110.64560032729356,0
Other,Divorced,E,E,B,-64.70372104599127,B,-233.0264460963873,-251.8193151854279,C,154.02841437095228,C,-47.94944607472533,C,D,-83.17653483749575,D,E,29.028982916016606,2.0878665595825345,-167.95758486103747,0
Non-binary,Married,C,E,B,69.35425052284627,E,-189.11578650319797,36.52439202681187,A,-125.50184506002284,C,-105.46904745332539,C,D,-65.74790230816217,B,B,100.36666713610371,109.08484697403628,36.084887234904166,1
Male,Widowed,D,B,D,-232.3431627554654,C,4.231110384272093,67.87983477670483,B,-152.2774734240512,E,138.52861417659474,A,C,-119.14396481678918,B,C,-73.91549473944688,-15.739530805586316,12.154445832759112,0
M,Single,B,E,A,-104.65820853143246,C,40.81059367890658,107.97602972740279,B,55.23363259001227,B,-20.62396680318154,D,A,27.88987202242919,E,B,-47.56760106552499,132.27096568760882,-50.90914927043833,1
Other,Divorced,A,D,E,-72.33241107539703,E,58.458884666245346,-64.25601076992903,D,55.07636187031232,B,-105.64397828893462,C,B,-9.165060373516692,E,D,32.028455495272226,52.758110072518896,-100.85670800093452,1
Female,Widowed,D,C,A,-18.10714894888249,E,47.05830555937408,201.1638913594285,D,105.26996817625043,E,29.90560620041924,B,A,8.236590032237896,E,C,201.1274082121157,81.64525094861432,51.12957239414614,0
Non-binary,Widowed,C,A,D,129.254307856096,B,-72.6448656428746,-14.32524484482968,B,-25.427922426886525,E,80.99999711281323,B,C,109.87964638603142,A,D,-5.892871696525175,-165.47042880502113,-15.176907213416829,1
Female,Single,D,A,D,-84.20434883606922,A,-104.10146333265493,141.92101192016955,A,89.98188933824032,E,-192.32897610681042,A,D,54.38352749938841,B,D,105.82096302406612,16.044358226224304,-164.5455422957823,1
Female,Single,A,E,B,-164.01774248885135,A,25.055291443454834,-92.49596846959729,B,-9.179221527377452,B,-76.276595077355,D,E,10.47979125845437,C,C,-125.58628724045558,22.95772556539538,180.95288480486343,1
Non-binary,Widowed,C,A,D,-127.10050144609508,B,16.626210480725515,29.559098430785397,D,286.08726687574733,E,-21.66062814404644,C,D,-69.13287403652974,B,B,122.1362286476632,-45.348244973086295,8.59144267808731,0
F,Single,D,E,E,-61.76946778392516,D,-216.99209411936403,-101.91523584960072,B,312.02605971347555,D,-58.58799462649947,E,C,-61.82402523093754,D,E,-59.482277390600835,9.7687983201296,-33.853859008848225,1
F,Widowed,C,E,A,-114.54123695633567,E,-136.04168009522618,48.877358890018826,B,3.7405570212930117,E,14.136628515686613,B,D,154.05578331010605,B,B,-93.92963078237702,62.76221252213745,141.51313832907186,0
M,Widowed,D,B,C,70.68369862311914,D,89.29292256174028,155.57150414218927,E,-58.08131964358579,C,7.764385457199663,E,B,-11.208048448311997,E,D,-67.7797566434407,154.62983140189607,-140.07993167527658,0
Female,Divorced,C,E,A,137.1700531146347,C,-27.503226504219004,-317.97522113486434,D,-54.80984182362836,A,66.0195055373814,C,A,76.74062619074405,B,E,-33.34880804822342,-15.90332832960321,6.194760020821296,0
Non-binary,Single,E,A,E,-92.49272174185211,B,-66.07169248019169,33.280771584311864,E,-23.944204086017155,B,75.72776473179776,B,A,-81.64665216906765,D,D,21.64233462213518,83.93895709460712,-29.333394780102928,1
Other,Married,E,B,A,-8.193919413373738,C,-99.92754103860428,56.51180270566428,C,41.96287813042397,A,105.66086575377737,E,D,-31.138958185192735,B,D,-147.87149937006637,123.81945410014985,-39.65811534958497,0
F,Married,B,C,D,-56.91113210222068,D,-114.17370559993066,30.14842925319418,B,-6.706444644387696,A,36.992197134766485,E,C,210.33493702239326,D,C,-126.85488525185585,-52.40790199817128,37.87196461750695,1
F,Widowed,B,B,C,-95.02904891136193,E,-83.6613481922638,-56.19384134425833,D,-30.753557303047728,D,-76.47218852919103,B,B,-36.99322398656886,E,A,13.975951235314518,17.846133980090734,-80.42394211846701,0
Male,Widowed,B,C,E,16.289163776637764,E,-57.209077924654515,-57.39210952556455,A,158.603060024146,B,211.4786798698059,D,D,-13.688277585835346,B,E,131.12344331582318,-28.46268673138913,-112.19839671335656,1
Female,Married,E,E,E,-53.62294021481673,B,89.67144113188651,-72.98710256014954,A,-238.37185556620267,D,-51.18608466248489,E,D,34.09808808045129,C,E,8.948371461352497,-242.89280105781324,-44.800616982679216,1
F,Married,D,C,A,-10.247751113836635,E,-186.21939027794247,-9.628984252216174,B,59.29503506460592,E,-27.599920224506707,C,C,29.21558679838147,C,D,135.30562764068796,-197.3935086982484,78.45149506519252,1
Male,Widowed,E,A,B,-86.45298017343941,B,189.2801993138393,152.00936435190854,C,-145.80218474710614,D,65.50709900073558,A,E,-17.947982682785703,A,C,-69.44377937087424,33.23743757781034,-197.08790742439163,0
Other,Widowed,E,B,B,-7.6676311888498825,E,-4.337489859534747,-20.270651597508405,D,54.70256198058051,B,160.27645787620273,A,B,-30.98363098806052,C,A,-18.204734477742722,11.916395066045569,-10.304138763445577,0
F,Widowed,A,E,C,22.155737513372728,E,-223.82403929538438,-167.4206236856674,A,213.5217780136865,A,175.2195288297364,A,C,-131.61922591167453,B,D,126.75278829198781,32.538346788751035,-100.97914789206088,1
Female,Widowed,D,A,A,79.63655073167293,C,5.596777116778226,54.013493992112615,A,-112.80707539281771,E,29.021537860641335,A,D,130.40793812276178,C,E,-46.19111713248562,0.0330763534185711,44.9336141875565,0
Male,Widowed,A,B,E,153.31708227773177,E,141.80164235079639,-53.38718426410664,B,-8.970343713184372,D,54.116051670471485,B,B,-31.364678842615877,E,B,-75.9946806150676,-69.40365434673762,6.334391039123147,1
Female,Single,E,D,D,-6.040085042527279,D,-36.714423284176924,-78.68267467056226,A,96.68100138479151,C,-122.2871846191818,E,B,-33.45474236866994,E,D,39.58893861626415,16.079334589399625,-60.69959464897329,0
F,Married,A,C,C,-85.36115233221703,E,46.63207840577895,9.666222789309325,C,-142.79522407236408,E,-17.72899697933967,D,A,64.25080347177118,A,C,116.19750213690611,-48.65342407972065,-49.66927280157486,1
F,Divorced,B,C,C,-128.87291157046084,D,-35.61773358624127,-19.58123355862002,A,-1.9970165835171516,B,17.43382709670114,C,D,92.12283293868244,A,A,98.77254450084257,112.7757516088843,-111.94543122498153,0
Non-binary,Widowed,A,E,D,128.8911139623318,A,-88.68298040304445,-28.891190188861966,E,144.74434473989248,D,-135.04469730303904,B,C,-33.852701868592625,D,C,-157.23678100346729,205.91970905606965,0.5564458609758005,0
F,Divorced,A,E,D,-4.3790190239824875,B,-87.18708890766061,-97.62742629169777,E,-45.628296129804966,C,-1.1187365519477739,D,B,-81.05782518022671,E,E,112.90199375029388,-83.94460811557433,65.14288793062504,0
M,Widowed,D,C,E,60.75212201377765,D,7.105026171720567,-92.26719533657322,E,-317.0289889092748,B,-32.73277824103819,A,A,35.19900982902666,A,E,-75.30196368817403,-64.2619222443169,32.47137219150043,0
Male,Married,C,C,C,78.70156087403089,D,79.2810172618438,108.34090235407545,D,-67.53277398734232,A,37.07512614340951,E,A,-164.84315592492882,E,D,56.64086026406483,-186.5028617592958,133.68986328736747,0
F,Single,E,E,B,-14.52395901252414,B,-2.154142079493383,36.600682656366324,B,119.4812558645047,A,51.67891429114009,D,D,3.258484521924384,E,A,-34.45891108816039,-23.16698506395828,50.73407043609935,0
F,Married,A,B,C,49.51397509874706,C,22.69733518775318,-56.602439299642704,E,-90.42299951273527,C,-86.1021316711065,E,A,-9.018022204702621,A,A,-93.37820821833164,182.69371390844404,69.04546828082663,0
Female,Single,D,E,D,-178.2377842811128,A,90.3137092912268,-101.97778679895173,E,35.23607414358866,E,29.679751614240345,D,A,95.13093571497781,B,C,71.43549510611457,132.9166634010195,13.521197182444098,1
M,Single,A,D,B,42.76804081889772,A,-78.97603162067479,232.0088016849394,C,-60.85027196614951,E,-98.65194412902017,A,B,-93.90150353584337,B,C,-89.57463331921012,-179.3118999179256,102.97261220464276,1
Male,Divorced,D,C,C,84.00758253374777,C,-187.14237762128954,-133.80368438721524,C,-166.88060716438585,C,-16.45513936317777,A,C,74.069412905586,E,A,45.09973320385522,-175.71614600342127,31.184011481033387,1
Female,Married,D,D,E,25.996903950627743,D,16.14247642217589,63.137506357957975,E,55.1378162120981,E,-165.88704237277668,D,D,-155.95365336941057,A,C,-122.94664985397448,-54.85827547088432,69.58058914721703,1
Female,Divorced,C,D,B,-11.63625640051375,B,63.519697332023064,105.97503525014567,C,-206.6154841497792,E,103.04532975029339,A,A,2.551586682607132,B,B,-163.1696760188043,-16.78442018030811,-52.727249973243126,0
M,Divorced,B,C,C,121.2758771292116,D,66.83408186129786,-80.44895110218452,B,-38.97035615957428,A,153.84096434410236,C,E,-49.3199249192063,A,C,-107.20551941034428,126.30037836772401,17.344576002231207,0
Male,Married,B,E,C,203.55788934951923,B,120.49381634235546,16.894986322981385,C,111.49299870412523,A,-6.2215230017788175,E,B,109.09153355976788,E,B,-15.685908187801772,-82.34542262320485,136.51657275346855,1
Other,Divorced,A,D,A,149.81331861776562,E,-137.65045273208418,52.571935962616145,D,7.855286914250573,D,59.7840700472547,D,E,-45.484985899421915,A,B,-20.265831977623026,-146.9281769089002,-53.99764410328831,0
M,Single,C,B,D,115.837951299938,C,-148.6558428766792,6.362418970963215,D,-116.33542533458898,A,-71.0623535390474,D,B,-101.23522445255773,D,A,88.98818499035535,51.12753056882939,36.571427758480205,1
M,Widowed,D,C,D,37.77813543732254,E,25.359163654270063,96.44294788695791,D,32.48145934610343,E,1.6318916101755208,E,A,-7.934136366332556,C,A,47.10260502235542,-180.54326226616132,-98.05004461508585,1
Other,Divorced,D,A,A,113.56498048363608,A,-47.04074252503522,79.66936901644769,E,-71.0834676158176,E,56.06210222599424,E,D,113.46721227079021,B,D,-124.33260006119995,-74.62882705913768,88.55829681757379,0
F,Married,A,B,A,-58.18448971409214,C,61.829308752252985,-97.03954831238615,B,31.02675841232621,D,-151.19783270275548,D,B,-84.20864070030957,B,A,-50.92098030506119,117.41895061923731,68.20596985778397,0
Other,Married,D,C,E,-50.617517537060564,A,120.09157346857972,23.036252056952737,B,-25.95557714930758,D,-141.62449236402722,D,E,101.1854372609426,D,B,70.50947874697555,-47.19596901374701,-62.203365139750325,1
F,Married,B,D,D,-93.23096521462413,E,22.626505900808798,-104.82478977707454,A,88.01293212426134,E,88.55899041556296,D,E,-87.15497935104955,D,B,21.799527028554007,-137.5953495845958,-202.9484122342759,0
M,Single,E,E,D,-83.79105749422044,B,-18.804458730792476,24.11898335733501,C,-138.14364298927703,A,89.55847464446111,C,C,-59.738005203586155,C,C,108.61273049645624,-50.47759532210379,-40.44000509070929,1
Male,Single,A,C,D,-60.009349093365806,A,227.59852153826722,-169.3991707426593,C,189.60366946819698,D,78.91757082911454,B,B,136.36925690631304,C,B,-106.92357359407045,119.50389682025984,-57.60935607047344,1
F,Married,A,B,D,126.39911805707533,A,-100.83277740825383,128.69358686121848,B,-9.225963431731785,A,45.54577149409199,B,C,-72.35883089067997,C,C,-125.4526068066034,-17.312488117025545,-118.11727197702236,0
Female,Divorced,B,B,B,-123.52177895673681,B,5.088565833561699,-21.013550555253317,A,100.91829795330949,B,168.10368500875236,E,B,-209.71990018402926,A,E,88.12397409410367,30.29555601103162,69.35389338617891,0
F,Divorced,C,E,E,98.74448396693371,B,53.662407002133236,-73.81685561725206,E,0.9118743558541791,C,-169.01113531462548,B,D,-70.73128077827029,E,E,62.326076911634665,-273.7334189031036,33.63002563359048,0
F,Widowed,B,D,D,45.25268356034904,C,55.75010499183454,73.42245657579318,A,-17.116426644929707,A,-120.33055765885345,A,A,-175.63549802831454,D,E,-12.804840272940915,-72.71215402994007,106.6990904895191,0
Non-binary,Single,A,E,D,-115.97363581222562,B,-3.4843070983520414,-222.54218849624056,C,-85.70222429665418,A,-22.671217471835504,A,A,74.62319015803078,B,A,84.735826934094,-10.14110006107481,31.840706497291073,1
Male,Widowed,A,C,A,96.77828044667693,C,150.8346638203972,-8.913089336788232,C,61.91280510938286,C,-199.82384151148202,D,C,119.21668164887278,B,A,-20.024437818714855,-245.44026340104855,-213.25297721572176,0
M,Divorced,B,A,C,-78.85885506853062,E,6.034255466335028,181.86968732467824,D,6.009173831198611,D,-106.28630589102815,D,E,128.38824871546402,D,B,51.355527531521396,-141.1478860396096,-54.038538325042175,0
F,Widowed,B,B,A,108.28960986602034,B,-112.42990296752306,175.29880067043683,D,-111.67336024334975,E,-91.17199853236862,B,D,-43.01955662541314,A,C,81.43560580110695,-62.661989829949135,4.303889573994722,0
Other,Married,B,D,B,-1.5841315202556623,D,-78.2550794174441,159.7923869926148,A,164.68395452024208,E,34.39112474290966,A,C,-73.26487092283554,D,B,92.17699044768202,34.88790114373061,48.74526526125908,1
Other,Single,A,D,C,-71.81764881133412,B,-51.69296663603459,-83.86050583501384,D,131.44897065775532,D,-219.44639073914246,E,E,-55.169131205174,A,B,166.29813909418877,-65.24777952120928,-112.66238855268715,0
Non-binary,Divorced,C,B,D,106.60339830250717,E,-102.83198920643464,18.059278863229792,A,15.536370404190134,B,24.70914955969393,B,E,-53.051628557807405,D,C,-145.90181122804555,-175.83157277425596,26.810510137398374,1
Non-binary,Divorced,B,A,D,-77.100058191595,A,-165.43818967478109,-155.8702552132685,B,16.268837744494572,A,-77.74298373023076,E,B,-30.47819930275757,D,E,-16.89791512957304,-5.044940595765054,-50.309821820344055,0
Non-binary,Married,D,B,A,-24.25398778318159,E,75.54920560421711,16.0609248533291,A,-156.94375433558022,B,-71.97722563900722,C,C,-67.63849061200403,D,D,32.38970720109845,-1.2375900982907804,63.507499391197406,1
F,Married,E,E,D,-78.61748662924425,B,-226.77843859188442,-1.677053821603416,D,-175.77508198118963,E,76.87057432235956,C,E,40.76994996732249,E,E,-113.18702323947052,-76.71946132056935,17.58908050383485,0
Female,Divorced,B,A,D,195.8365944416687,E,-98.5642901297364,88.5382030236316,A,-26.952521938264045,C,98.32126297231355,C,C,33.06270955239212,D,A,82.58294787381851,-147.95472230916863,-30.08880489998137,0
Male,Married,C,C,B,-16.88334334137293,A,55.93419290483922,-93.6077236263852,D,243.76028813319746,B,33.644129331889566,D,A,-40.680307562778935,C,D,34.089499815548244,-46.97213093975346,89.7129817171894,1
M,Divorced,E,C,A,41.49933383929395,E,20.966018241273247,-29.623961012270478,C,-16.95318419170934,D,143.6522666537038,E,E,76.1116180225475,D,D,-118.52094318854279,-7.7265571478860995,129.9916820230584,1
Other,Single,C,B,A,191.4234295666619,A,54.782107515008235,-61.052668454877114,B,1.258779270328922,D,-54.28596346699225,A,D,113.22176999304547,B,D,25.63539240474131,23.98713890899745,-183.4618208506296,1
M,Widowed,D,E,A,-151.30527260678258,B,72.83421796779773,196.68002052537824,E,-39.60951604444469,D,16.416019635226462,B,B,-90.7382715221255,D,C,-9.957089160797098,173.89175992652136,87.8683607277297,1
Female,Widowed,C,D,D,-73.28174505620923,B,-86.24222835581946,121.18183956700139,B,-49.99107727435355,C,-24.245374381943993,C,A,-129.75778959871863,D,A,136.10420246605145,207.8511573446459,-84.27112869687609,1
Other,Divorced,C,B,C,4.772927022496752,E,1.4999154095532685,-343.64557304647326,D,-76.93513309639502,B,-25.589961161497786,D,C,-40.06511859965979,D,B,14.39528208399094,10.908911952911769,-61.83234500652619,1
Female,Divorced,B,C,B,12.819130731657205,E,-131.14390534240385,1.7738764851871605,C,-118.27533676524065,D,10.428433905486898,D,E,-145.26687598768908,B,C,-105.78134725125854,-50.76912771215951,-4.789521894274686,0
F,Divorced,D,B,D,-75.30122206369252,B,-49.520691425200596,142.32221328897222,D,-57.28612507284496,A,101.07262558705561,C,E,-20.421302079320327,A,A,-15.567713602309366,98.85749770385455,122.77520453754005,0
M,Widowed,A,E,C,-124.64057238209436,D,63.61408608704484,113.64732794565768,B,42.51917551753716,B,5.591187110940343,A,D,-62.17519931473851,C,D,-48.05327209279257,-45.671800957595494,148.2894218415369,0
M,Divorced,E,A,E,11.701277449836233,B,125.19019045393178,-51.28258756369045,B,-87.04932706019987,C,31.593260857488215,D,C,209.52004530709368,D,E,-37.45050143357704,-110.86306125367274,-110.36897298852675,1
Other,Divorced,B,A,C,-39.06526058853233,B,104.05264646859555,-77.44441398234441,E,54.048609999926235,A,93.1641269457096,B,D,36.73518183815949,D,E,122.92623945288742,-130.7960372706037,12.198633201435111,0
M,Widowed,A,D,E,-94.15296156604845,A,-70.12655401544173,66.94926523652545,D,94.0158398977138,D,-106.22870581989221,B,A,0.19273925411955542,C,A,-80.46772441926639,-13.707328237170552,-239.68481026661544,0
Non-binary,Divorced,E,A,B,-58.8793146211544,A,71.75631334745732,-142.78049301938773,E,96.44434390113531,B,46.34972585614227,A,C,61.26311696776997,C,A,-8.83246426829482,59.2170229108862,117.7481495784679,0
