marital_status,gender,AgeGroup,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,target
Divorced,Male,36-50,19.592442854080275,A,-6.210972210499232,A,B,-100.21820013964388,113.98995079227416,1
Widowed,M,26-35,-17.67035042845084,B,15.446240916699375,C,B,13.699242335323161,-29.595994892082928,0
Widowed,M,51-65,40.33288889906691,B,-31.478252006362677,C,E,-29.853303850006764,68.6010531408751,1
Single,Female,36-50,169.5370057140479,E,-40.209573727790115,B,B,126.72804934020748,48.66237673568589,1
Married,Female,65+,-39.61852407245614,A,32.66159220119996,A,C,-0.8227399213271394,8.50790627955197,0
Married,Female,18-25,87.95450977882938,A,26.48261026763141,D,C,150.51384710410733,-127.32578285826628,1
Divorced,F,18-25,127.822671074674,D,-12.762745440833529,A,A,-74.0652820852281,-90.47801220399381,1
Married,Male,36-50,24.065260285929664,D,-11.846442717274474,B,C,-72.68772020157118,-118.8517397973583,1
Divorced,Female,65+,-75.29059050934131,A,-11.567715618059234,A,A,41.669527820138136,99.41979867919669,0
Single,Non-binary,18-25,-25.492684731705427,B,-109.89378378603045,C,D,178.21611579218919,-41.88443492185757,1
Divorced,Male,36-50,-109.89595800798652,B,35.06226907404626,C,E,-33.55460006972667,-17.978111935062984,1
Widowed,Female,18-25,-2.0859320446706793,E,-156.07903607136205,C,E,54.722691228961,-63.39744868690674,0
Married,Female,36-50,-23.18740628266307,E,60.961753132032484,B,A,-77.85316112031468,-216.47418911180404,1
Divorced,Non-binary,18-25,142.26598622965884,E,-2.8830177636296885,C,C,-20.440404153783394,8.669827064697635,1
Married,Female,36-50,-116.55038169853147,B,33.730108322998205,C,B,-115.2141085437667,-2.459351450299669,0
Married,Other,26-35,44.03503947942551,B,99.60704487605597,C,E,15.33188891666979,-48.70153850894224,0
Divorced,Male,36-50,-34.86377500733464,D,-79.56439027917031,B,C,142.36151308386522,84.06714025600944,1
Widowed,F,36-50,-217.56114683682378,C,-10.231598650920832,E,E,-105.57842512080384,-114.09699979774108,1
Married,Non-binary,18-25,-63.377607745782306,B,-159.30528530102012,D,D,-120.625532148801,118.25526262099659,1
Widowed,Non-binary,36-50,-163.75918093933802,B,100.07254536887851,B,B,-111.22376485279075,28.77683117953894,0
Single,M,36-50,-79.3513675155642,D,-152.5976320639495,C,D,29.04885469858228,213.87359903986766,0
Single,Male,18-25,62.49891997147593,E,-102.97866766561361,D,E,57.31197406081138,-87.45609434559324,0
Widowed,Non-binary,51-65,33.83322730047946,C,-96.99582190423378,C,A,40.95324082707919,13.08016909968358,0
Single,Other,51-65,37.14462951780445,C,-71.78721341412343,A,B,54.72415754468166,-138.50138334454977,1
Widowed,Non-binary,51-65,182.63203740616805,E,74.62489351875415,E,A,-174.28068820972848,91.19635844634577,0
Divorced,Male,36-50,169.9740610183946,D,-78.33781421509347,C,C,-171.70140164862315,-5.311504747923699,1
Divorced,F,51-65,23.839592591230833,C,69.71195239018009,E,A,-125.70969801347098,70.76982758736564,1
Single,Non-binary,36-50,-109.81581189616787,E,43.99404900761804,E,E,-168.26326409371467,-65.7245943559987,0
Single,Male,51-65,-87.74098963896103,A,36.74033168331648,B,A,64.80125886365377,153.4757800589961,0
Widowed,F,65+,10.89157747775149,B,78.18615284799301,D,B,-103.7116973223443,52.451116918704464,0
Single,F,65+,-76.56646066164149,D,-120.3899949795594,D,B,167.35564896410233,-33.80789415513045,0
Married,Male,36-50,-15.04075220587407,B,-133.85301999979498,E,B,-94.70562529474145,-86.63874237519835,0
Single,Non-binary,36-50,-41.94495975342124,D,58.76404384717713,C,D,-96.25831837242063,231.6215434471867,1
Married,F,51-65,31.398724072765788,D,36.450922025000935,E,C,157.59931875520792,-111.67016745061977,0
Divorced,Other,51-65,-46.14907443007241,C,-31.226887866869586,A,A,194.56002068819038,71.93295886248904,0
Married,Female,36-50,-31.995404219539637,B,-190.97637245440478,A,A,11.215268079146206,-193.11349960084553,0
Single,Female,36-50,-19.68361563878906,D,34.6752868837982,D,B,41.47275126185382,26.47928224320484,1
Married,F,26-35,75.93019900629247,A,104.42084099696262,A,A,-54.038033805066,194.3986863585146,0
Married,F,18-25,229.4805519902439,A,149.14478067062558,C,D,-142.2149808740894,127.18763969451372,1
Divorced,Female,26-35,-125.10254461355292,B,-72.86736933836453,C,E,-28.046871461496814,76.48323114244015,0
Married,Non-binary,18-25,-183.44331013878949,D,-148.74338920267004,D,C,-17.742295245675376,-1.7075514732844128,0
Single,M,51-65,63.6517928401815,E,-71.93814668305592,E,A,-45.76661045871769,-139.95612856698224,0
Married,Female,36-50,-59.574560815171154,C,168.81076578473238,E,D,140.1048236995011,72.30475999485142,1
Single,F,26-35,10.270693033109591,B,12.408849800229275,C,D,125.98203210947668,28.419194812356334,1
Divorced,Male,18-25,80.200041576569,D,88.97547985895122,B,A,-253.51887320802498,88.6289821098468,0
Divorced,Other,36-50,-190.75520295478265,A,-5.339748621990278,C,A,163.4206800051893,-57.30034664191233,0
Widowed,Male,65+,0.3682182201002673,C,-110.34279222430652,A,A,155.09703385016456,51.854301035098395,0
Widowed,M,65+,-80.71351305378774,A,-46.70819987371301,C,C,9.53108718431013,-48.79312516206613,1
Widowed,Male,18-25,-50.10715203144148,D,7.044407345135889,C,B,-228.04323035578088,-18.263932188573786,1
Married,Male,36-50,-23.807974555908377,B,136.85619486096383,C,A,71.3836762219478,121.23981858416894,1
Married,Male,51-65,25.492127418881307,D,-51.90303847981564,E,D,16.280621322331026,-59.63223984274427,1
Divorced,Other,51-65,32.08642667788137,B,99.61641184790844,B,A,-205.67607484913307,-64.50515906073878,1
Widowed,Non-binary,26-35,33.902311552638125,D,107.59464999466701,E,E,-29.19021021274148,-8.45598856616516,0
Widowed,Other,26-35,12.992251494474335,D,-115.5735984048454,C,C,114.74543076947637,154.51003676016876,1
Divorced,F,65+,-39.43883591873965,B,-217.42667479820628,C,E,198.82009028310338,268.84466487184153,0
Single,Non-binary,26-35,-49.850060660049216,C,-80.93248919409484,B,C,-4.035210237754122,-77.42145086643431,0
Married,M,65+,-31.295256482871135,E,22.71512563510836,C,D,-11.089552652293918,-2.546924215171857,0
Widowed,Female,18-25,41.692416108716195,D,-18.421252262130675,C,C,91.81682521538931,235.51612357492715,1
Divorced,Male,65+,148.17570254600946,E,-92.45683303984433,E,D,-9.80927285264585,-93.67485048139345,0
Married,Male,65+,-177.08503822411936,D,16.972150660811895,E,A,40.08703858054507,-157.79632348388841,0
Single,Other,65+,-99.0391438046034,D,3.4561242240994625,D,D,88.97140511272684,93.25829505904724,1
Divorced,M,26-35,-120.8988465593841,B,-133.46488984860935,C,D,36.73749381030966,29.015807128922837,0
Widowed,Male,18-25,-116.96941570057085,D,-12.155391836479419,C,B,-92.3263642307001,-145.543771202899,1
Married,Non-binary,26-35,13.73957041206975,B,46.86839812689957,C,C,-1.4943370913937402,19.825948031507714,1
Single,Male,26-35,-32.75457710365949,A,-81.36746964166632,C,B,159.04545959346393,-152.71934443374656,1
Single,Non-binary,36-50,-74.64344789261507,C,-133.70663312590358,C,A,-9.500707082676259,-154.6305240545209,0
Divorced,Male,51-65,119.88465113423918,D,98.74673088812177,E,D,106.56007633253009,11.305269619432949,1
Married,Female,65+,-9.531552863302709,A,-71.18240590030729,C,A,41.766208020822795,48.89108168949153,0
Married,Non-binary,26-35,153.11832659517285,A,-16.830652063634822,B,E,116.63218046929241,75.66596887425452,1
Married,Male,18-25,-200.2383356068306,B,40.2712948071516,B,B,206.91066743397047,-43.47084858745613,0
Married,M,18-25,24.601700649891917,A,41.50466175834897,E,A,-40.93911451767494,-51.79430400376065,0
Married,M,65+,36.67127963606103,A,-29.845042164912407,B,C,44.7924808764488,51.49164505824088,0
Divorced,Non-binary,36-50,190.2349677779374,A,170.3585242307267,C,A,141.01756237095324,84.8071241181951,1
Married,Male,51-65,96.84346237820037,D,44.20964203630936,A,C,-119.4130100486191,115.7846969694339,0
Married,M,26-35,70.38660618743103,E,74.72652349375527,A,D,-63.59679487201878,-42.14599656792324,1
Widowed,F,36-50,-84.13562543535895,B,142.17272759165223,D,E,31.46598638350505,35.21197733001671,0
Divorced,Other,36-50,99.83457165763397,A,-2.5466272949945856,E,A,60.2539602703645,-172.84109837880905,0
Divorced,Female,36-50,105.19977003871604,E,-177.6778255088542,C,B,88.48325746170123,63.70121977509173,0
Married,Non-binary,36-50,-123.66180960316973,C,2.8567309336383118,C,C,-67.33593538143998,186.67010133529277,1
Single,Other,65+,-48.54435780364434,A,55.492847819052336,C,D,135.7944726594621,-89.5204387974488,0
Married,Non-binary,36-50,172.70427261518822,B,-33.3136430135547,D,C,70.72277779891675,3.845445919569058,1
Widowed,Non-binary,18-25,-3.9576925795561992,B,-44.0734785721565,C,D,80.91743219339466,55.51974056585932,0
Married,M,51-65,45.47058035002913,C,132.5640215878553,E,E,113.08738660284077,73.42547073487079,1
Single,F,36-50,-8.069608838402392,D,-97.30508651083942,E,C,191.77692131162968,-180.50243619172326,1
Divorced,Other,51-65,43.648974618811614,A,46.22923820321371,C,A,50.00512133704505,5.055640211487678,1
Widowed,Other,26-35,-46.4753315810532,E,124.44163009451586,C,A,146.6399071773733,-44.32486930406917,1
Widowed,Male,65+,60.22714673473808,D,-166.00375798037194,E,C,97.84190679693853,-156.5525780416575,1
Single,Male,65+,125.52823808976046,A,43.15248483002013,E,E,-155.99656032382387,123.19736295798671,1
Divorced,Other,65+,0.27397669480097187,C,-153.54394457730172,D,D,-59.908921343979095,-14.327191363126504,1
Married,Other,65+,110.16449742427021,D,-49.41353465045183,C,A,1.221996348056518,0.9247786985920002,1
Single,Male,18-25,-108.32308201227873,A,-151.10006979021824,C,B,-181.7011013570426,-36.97759289927641,1
Single,F,18-25,-22.278067716608398,D,129.3195261520043,B,A,-6.322471634573966,-210.81417541111384,0
Married,Other,65+,-102.02892165189724,D,157.85144769983128,D,A,-38.13717051940977,11.392952358248348,0
Married,Non-binary,36-50,-85.3831393336348,E,-26.2307710319347,E,A,31.919642041917502,82.99857598796325,0
Married,Other,51-65,54.73222115072696,D,-67.25467685672601,C,C,-64.8952929799738,-41.69890742680508,1
Single,F,51-65,-27.068048441177694,C,-65.05316936322309,E,E,-165.00058165463724,26.0037583343596,1
Divorced,Female,36-50,20.885982630770343,E,-147.88242056707358,C,C,-53.25752219611323,-3.6738576572481882,0
Widowed,Non-binary,18-25,58.46752325219459,D,81.92094567241573,B,B,82.23028598612682,151.15102067988457,1
Married,Female,65+,-150.10287638302054,E,229.11697615974145,D,A,75.4089429883047,-72.69380718571912,1
Married,Male,26-35,-7.560258468363886,A,49.691184622736614,C,C,80.15602742204467,-227.8465080601411,0
Single,Non-binary,36-50,97.13545609174878,B,-15.793502591711949,A,D,120.24810134848455,8.286240743511431,0
Widowed,M,18-25,73.40092451288996,D,-142.25209418889705,D,D,57.536717139362736,-75.50528646096755,0
Widowed,Non-binary,18-25,-48.455799376530095,E,-50.50417423789787,A,A,60.88914719905255,10.07764048317485,1
Married,Male,36-50,-33.720056683910684,B,-156.16627777448434,E,A,146.86513883296232,32.527893013083975,0
Married,F,65+,37.805027176141614,E,-27.946024486735148,D,E,-103.06593893979115,-121.63739173834375,0
Single,Female,26-35,-131.60597982558258,B,30.728571405404214,E,A,-45.0569456346101,-33.7148682704505,1
Single,Male,26-35,-50.59913362063504,C,-66.12064529897538,B,A,-4.27246120913433,-6.6415119465407235,0
Single,Other,18-25,20.640091626119965,E,-34.07063354303938,D,E,6.600076272762517,74.70698609554228,1
Married,Non-binary,26-35,16.60735953443781,D,-100.51090846819109,D,A,30.12460886858184,36.24096801424849,1
Married,Male,18-25,134.50032277465468,D,46.7111988599366,E,C,32.794714583925284,-36.18288348397662,1
Divorced,Other,18-25,-1.1508504793683099,A,-43.407103143420464,B,A,5.725457753423946,-78.07440119912246,0
Single,F,51-65,115.54964624299933,C,-109.41548644066242,B,B,-275.94179722043816,-37.93135070116209,0
Single,Other,36-50,3.4535345464254754,C,-58.780451904719776,B,D,-1.18883059428911,-86.47763177167155,0
Divorced,Female,51-65,130.94139859092263,A,-82.46238283803415,A,D,-209.96094195534076,5.883798722402895,1
Divorced,M,18-25,-56.665599911532624,C,-117.45916527084323,C,E,45.00066898013706,165.2129964137823,0
Single,F,36-50,64.35942734057409,D,-46.99879693338635,B,B,62.724577574604176,96.94728516373365,0
Single,Male,65+,-79.72755088740212,E,-96.83832777988566,C,C,77.48645686190781,-16.759188477076886,1
Widowed,Male,36-50,-27.042424497861145,D,-139.51484538201765,D,E,-94.51555883185894,18.02068178080292,1
Widowed,Female,26-35,33.38184718512632,A,-64.3147719809311,D,C,-185.7231439746113,-14.296038994301508,0
Divorced,M,51-65,127.46014186555999,B,-85.1624165211751,E,D,61.08443827266665,62.218652189752646,0
Married,Female,26-35,18.504016285404454,D,-129.72065738047064,B,A,116.73897688228693,115.70566111326264,1
Single,F,18-25,-166.43920030592648,D,81.4496854729889,A,C,81.7701871386824,-28.532466039344534,0
Divorced,Female,65+,-12.982068918416346,A,182.12181601345932,B,A,-92.15246386009504,-26.12788607004863,0
Single,M,26-35,106.29252639161155,B,100.24409573929842,E,B,-133.8832239476156,-184.35124842285657,1
Widowed,F,26-35,-41.54761920066664,E,-26.170828221112558,A,B,-105.68272521087079,-156.17838684708502,1
Divorced,Other,18-25,7.127683794649503,B,73.76742807750325,A,E,-0.7125888106705643,36.18783249509636,1
Divorced,Other,26-35,-19.526795696608318,E,-14.579460696013383,A,C,-118.2965944049493,133.7951912077739,0
Widowed,Female,26-35,107.16472376907285,D,-113.36963213080126,A,E,48.998414723783526,13.060517565053079,1
Single,Other,18-25,47.357652954124326,D,-299.18979608305045,E,A,82.61727714448385,-29.21096651249594,0
Single,Female,65+,29.871333779567582,D,-86.42899975491343,E,C,174.01282638575907,-76.1915381610295,1
Widowed,Other,18-25,9.832106013980571,D,-114.30230633015633,D,D,41.706028954423275,36.01917194547838,0
Single,M,65+,147.15356892958218,E,82.59528454944194,D,D,30.72122350373653,-44.45150461516033,0
Married,Non-binary,51-65,-123.43057543681846,B,-58.10375728293853,B,E,-218.47351879864695,7.98761213988452,1
Married,Female,26-35,-48.70177091863494,C,-7.049832238069944,B,D,85.03072677707722,-220.0637358611561,0
Married,Other,51-65,-98.56219253617435,A,-25.726122868854702,B,E,-57.95152740038758,-5.944496023993919,0
Divorced,Female,51-65,48.780310685592134,A,-90.06109170609211,A,C,97.3983333136203,-156.94164591597215,1
Married,Non-binary,26-35,-5.1712252151939575,D,-77.75674495501866,A,E,55.851939481979265,96.82787562212728,1
Married,Non-binary,65+,-138.97169820189205,A,90.04184381714762,E,D,-78.2667999431671,-36.72379505072256,1
Widowed,Female,36-50,-164.68080174827887,C,68.23730432010551,A,A,60.95775121261349,-47.20349260378108,1
Divorced,F,36-50,-90.53337616591638,D,74.94681449672954,B,B,-20.25134928615445,296.87691536069065,0
Married,Other,18-25,101.6327315045775,D,15.65542698265831,D,D,-144.02253686344378,31.206647156075977,1
Divorced,Male,36-50,-13.33869239505756,A,-79.92449480731707,A,E,226.7389397543885,62.35372122979247,1
Single,Other,36-50,76.80782561114215,C,-59.14347501396162,D,A,126.82171308872303,49.61708650485937,1
Divorced,Other,51-65,24.108928465194065,A,-20.313501375810862,B,A,-7.073274023515714,129.20149613840195,0
Single,Male,51-65,-111.1367950965451,D,55.96252424714577,D,D,40.05431624235057,-18.4168501811939,0
Widowed,M,65+,-1.3124624409822676,E,-116.21752755471732,A,D,23.134726224886276,-109.64835530113525,0
Married,F,36-50,-11.865978646168763,A,91.00005891759868,E,E,-44.345773456849464,-46.62828412152841,1
Divorced,Male,26-35,-25.812011869071465,A,-142.58101252060814,D,A,-16.19050303599257,153.058388919731,1
Divorced,Other,18-25,-136.49074136257653,A,-63.298249932670814,E,A,119.3027558507931,55.93780063907734,0
Married,Other,18-25,-20.202180914682707,D,118.03318239081706,A,C,44.065144007811206,-59.82373299307769,1
Divorced,Non-binary,51-65,-63.47491862790675,B,4.707283538956151,C,E,-148.064856816385,57.68317783583772,1
Single,M,26-35,51.98578280598838,D,25.875615052537288,C,B,-53.66260812579782,50.28117952710848,0
Widowed,Female,26-35,-95.13832884220106,B,-141.92694437502053,D,A,142.40265266130214,-97.70444274575229,1
Widowed,Non-binary,65+,-48.38224877399126,A,-182.03954168886813,B,E,68.96779225199525,31.004735746824608,0
Single,F,65+,105.42542391890642,A,52.945912606910426,D,E,-31.532038287594986,113.05347360472496,0
Widowed,Non-binary,26-35,-70.6517809207872,E,-56.3655736070381,A,B,-61.828479942951255,-35.69352540838596,0
Married,Non-binary,18-25,49.35825036671679,A,-126.41161864363902,E,B,-99.6923070997674,152.57459698790453,1
Single,F,51-65,76.80305610343788,A,-93.05624048469865,A,B,-39.86519017254946,32.244700142696686,1
Married,M,18-25,79.32117069669104,A,-26.215090675625568,D,B,188.7889687859786,12.276940370250383,1
Divorced,Other,18-25,24.02689551880967,E,99.4885087724083,D,A,20.534819604985483,-6.478627524143405,0
Married,Non-binary,36-50,-101.47973243390072,A,-71.30306445781981,C,A,-30.333382441774514,-12.901073706620211,1
Single,Female,26-35,-100.0859556395264,A,184.98083403131466,B,B,-5.9686182557139045,-67.14125404154427,1
Divorced,Male,18-25,226.23779080294622,D,-15.128701454479296,A,D,54.89818574889722,-4.123992396136882,1
Married,Other,51-65,-141.5460299901986,B,-205.101588332063,E,A,33.27258621635674,250.42893543984195,0
Widowed,Non-binary,51-65,-35.36418297194878,A,-168.6514104447016,D,D,-78.57435233433526,11.298003205994531,1
Divorced,Non-binary,51-65,80.2273689003883,A,152.40244305533037,D,B,0.2597788185112021,40.81972610957265,0
Married,Other,26-35,-39.88415200349537,A,-52.46284517419404,D,B,35.27250097521359,47.766231855128716,0
Single,Female,65+,75.41705002497223,D,129.2754124672918,A,C,194.66981895528653,-181.62907019290523,1
Divorced,Female,26-35,51.7767661879844,D,-68.42738827371971,C,D,140.97839687292876,22.082534674124695,1
Widowed,Other,18-25,-147.59928257707534,C,143.7088659519114,E,D,18.48529978846575,202.3666401788657,0
Divorced,M,65+,147.22580498449227,B,-13.640701699749611,A,A,-5.589192513958997,49.665416210430195,0
Widowed,F,65+,84.78307694012436,C,30.83768679819223,D,B,-93.12377025662832,8.952358900895344,0
Single,Female,26-35,-6.664007178029696,D,-136.47239435259826,E,B,30.83567439395653,-16.981198818898743,1
Single,Other,51-65,-30.103016801277604,E,164.87098661774542,C,D,-63.53867230893216,31.633104816505885,1
Divorced,Male,36-50,-81.40309293434963,C,-27.85569609179561,D,D,-24.019527098166463,-67.22187794133717,1
Single,Male,51-65,-34.34056512273923,B,14.320221092933288,C,B,85.6852907803235,-143.97440228500568,0
Widowed,Male,51-65,-44.994451841853234,E,-138.6106395655134,C,E,77.60557380356725,95.39308284690057,1
Married,Other,51-65,21.05551742276328,E,24.82995857497793,A,D,-35.948514266174605,113.46122649036441,0
Married,F,65+,-33.683996608143104,E,47.42035401962612,A,C,10.776243518772443,-77.64719461521544,1
Married,M,18-25,-70.77394835243771,E,-50.18491028423829,B,E,68.45201640610645,-93.47048294786369,1
Widowed,Female,36-50,37.76428216139176,A,87.2120167779188,B,D,-65.78274379897613,80.53429081211675,0
Married,M,51-65,-65.56972707803595,B,131.22004975675952,E,D,48.00263400231541,1.0504025492666964,1
Divorced,Other,65+,13.465283813513466,C,-216.6441173028085,D,B,23.958346935396246,-20.43453110778497,0
Divorced,M,18-25,-15.318079629037658,B,-1.1127291886828299,C,A,-60.02688132765144,8.28279884914871,0
Widowed,Other,18-25,-46.17943797746972,E,-51.38796158438752,A,E,-199.1599987216308,-17.065212227129546,0
Single,M,51-65,84.89834802027568,C,14.048640368344683,C,A,72.59777105542923,-150.71698633157888,1
Married,M,26-35,-166.8655426688532,C,136.43186711214864,E,A,-60.370153799711844,120.47076947752906,1
Single,M,36-50,6.538749559030564,C,87.3239722663358,D,E,-29.153085655520666,-147.15114235025658,0
Divorced,Non-binary,36-50,-35.09712711759427,A,75.98748384646946,D,B,283.58545485184743,79.42806949806105,0
Divorced,Other,26-35,-75.53520698262102,A,-80.32586344160664,E,B,103.60505795935062,-223.57382477980101,1
Divorced,Other,18-25,91.72494092709843,B,-117.13801338060863,B,A,-37.40597225757699,31.711695114116168,1
Widowed,Male,65+,112.50293383973069,E,118.7262431154411,D,C,-103.35806296287384,-90.35712183712725,1
Married,Male,36-50,-62.56162939532642,C,129.7011878912422,B,E,-18.070997930283283,28.937970520577704,0
Divorced,M,36-50,-95.67326423819729,B,75.48477754628097,A,A,-3.283280284512989,173.57150681952737,0
Married,F,36-50,-82.77368396257143,A,98.76968458042423,A,D,-151.34297373513655,-17.376266382812823,0
Single,Male,18-25,-113.05352262193848,C,-6.847701587716687,B,C,-61.48354975663742,-60.409364785875994,0
Divorced,Female,51-65,170.8354721814161,C,-34.80575674135103,B,C,-18.20282840169384,94.51022171632465,1
Divorced,Non-binary,26-35,-256.92653627710195,E,5.384837568813091,A,E,-213.98337732502512,-161.0926065251023,1
Widowed,Other,18-25,-39.52398066208117,B,101.04735322772676,E,C,-40.07563667268361,40.44082796257484,0
Divorced,Non-binary,36-50,93.959090229677,D,54.16671273770681,C,D,13.997765973546429,44.359803770952496,1
Single,Non-binary,18-25,-18.439273381087073,E,-86.52907266948772,A,E,-193.4161160436073,83.3927264547928,0
Widowed,F,18-25,91.11183307591297,E,11.697073882771349,C,E,-75.69515632762085,-12.32907549102372,0
Married,Female,65+,143.2306753319181,C,-77.1932201392707,E,A,177.6178829212937,-33.42028322737925,0
Divorced,M,65+,-123.11185748313093,B,12.35969319727628,C,A,-16.9388777562616,-114.27494002343515,0
Divorced,Female,65+,4.3195773311601755,C,102.6542436753427,D,D,33.7072654138449,-132.9331225777234,1
Single,Female,26-35,-33.92284844989595,E,-42.78704636035949,D,D,69.13131571510935,-21.41049038402371,0
Widowed,M,51-65,57.102429163939675,D,76.83789107465624,C,B,113.67983593532074,-59.07020229381609,1
Divorced,Other,65+,-19.408404387782813,E,198.04534537663966,C,D,-50.145209375680096,-66.18705773651557,1
Single,Female,26-35,-156.9821813451679,D,-87.24224653762448,B,C,57.99509797658467,-91.40328201014218,0
Divorced,Other,26-35,259.5193267078496,B,-6.476776802262013,B,B,-31.464533127948073,56.13008522511132,0
Married,Female,18-25,-134.86515756593198,B,-78.98155471813338,B,B,141.0759913259122,-27.945139675499973,0
Single,M,18-25,-142.68700140162346,E,-106.8321333463462,C,E,-42.91431642038272,-71.62374899129541,0
Widowed,F,36-50,-38.51277319016295,B,28.014255052155836,D,C,119.39037692688244,-57.20242050719805,1
Single,Other,51-65,-42.30325973054313,A,53.26541319054723,B,B,-155.38495717000512,-12.80387717454596,1
Single,F,65+,-51.56068704915271,E,-43.18090229688381,A,D,151.36287448989088,-71.11893167498833,1
Married,M,18-25,98.39803448647328,B,-165.44977891659758,C,A,15.403450733028473,-58.4153692692128,0
Divorced,F,26-35,75.26608639718016,D,19.029352622520925,E,B,-24.694969818522218,-80.6604616034685,0
Married,F,26-35,-5.983848604545158,E,-94.41821579267847,D,E,-81.26362221387537,84.76828278115805,0
Single,F,65+,47.345585854289126,A,41.06959274889383,E,E,-42.21723017534183,129.52815984964207,1
Single,Female,18-25,54.25625618257989,D,-80.76760737581995,C,E,75.77099158890094,11.445141199646173,0
Divorced,Female,26-35,23.6337759567572,C,130.57201082953338,D,A,-45.08763737275076,17.565874843194102,0
Married,M,26-35,44.910662359429175,C,11.957128693699955,B,D,89.42769142534648,67.36736472861357,1
Widowed,F,26-35,150.177831555711,E,-27.10936810310578,E,A,47.66472888593128,-25.862301543655608,0
Widowed,Male,26-35,-9.410704140470754,C,54.26653000548178,D,B,-98.55667690916249,80.2792640533586,1
Widowed,F,51-65,-104.23488732193904,D,-214.15326354295,C,E,-102.21815245245074,-44.6537898844385,1
Widowed,M,26-35,-74.0008204657992,E,-2.353674324828408,A,A,120.09034090837699,178.67096945791818,0
Single,Male,18-25,50.13214769577002,B,-83.3275697682929,C,C,-17.92202958336289,108.27065857231742,1
Widowed,F,51-65,4.598999173759663,D,-44.00335432700097,E,A,48.663063789147124,139.4993617823024,1
Married,Other,36-50,-200.38320321597826,A,-68.02600632570976,C,B,-51.619488176855114,72.63411051241184,1
Widowed,M,26-35,130.0148687362446,D,176.9944603109889,E,E,50.21455690593076,47.17421163869119,0
Single,Non-binary,51-65,-4.308254118738448,A,25.14236645206827,E,E,20.124917294749228,-215.81143020702646,0
Divorced,M,65+,15.169349885733094,C,-66.09456940529145,E,C,124.17813410291525,64.38496528170529,0
Divorced,M,51-65,-62.65761372493408,A,56.78982525389469,A,A,-101.52862608190524,-63.67625489315956,1
Divorced,Non-binary,18-25,-98.39792332199804,A,-22.382546594329305,B,A,229.26076008114507,10.148144652489416,1
Married,Male,36-50,-1.6840068948448832,C,25.501377941007515,E,E,-6.785134890910818,10.003792827441488,0
Divorced,Other,18-25,69.40262444378298,A,110.46994590620842,A,A,-48.381326605003004,125.07735670135223,0
Married,F,26-35,-35.21912767304236,D,-54.90300542851653,B,B,101.75540298785548,-12.681438285495489,1
Single,Female,18-25,-59.779483234622596,A,13.061567537190857,D,C,-208.98790790223688,-60.93764142115844,0
Single,M,36-50,-210.5015473281564,A,-6.289686510921706,A,B,-104.88288445778267,47.17712587670893,1
Single,Non-binary,51-65,113.38538791888651,D,103.37472177350169,D,B,-50.32608720911544,112.91789987498744,0
Single,Female,65+,-67.41453171897972,C,79.49005733826546,B,D,-87.04854318353914,119.6897121266088,0
Divorced,F,36-50,135.03809797266183,E,94.06928885769543,D,A,-72.64493729902355,-120.20028162746972,1
Married,Non-binary,36-50,-23.418747073647786,B,5.3840253348609215,B,C,58.99440317118068,-30.017731436623563,1
Divorced,F,65+,-68.55631806039058,A,116.11561998925364,D,A,0.6896868834735023,-77.00507837138639,1
Single,Male,26-35,217.8824777300518,C,122.32396159655214,E,A,151.38828287251513,-52.21749771626645,1
Divorced,Other,18-25,-64.92213319366743,D,140.25929497597477,D,E,22.555838810006083,35.6561734410377,1
Married,F,65+,-17.749877330050367,B,27.919018408079122,C,B,319.6927506633507,-262.1171890830829,1
Single,M,18-25,-61.147907093536205,C,75.7913034711344,E,B,30.64498610065162,-210.59006127899673,1
Single,M,65+,-40.67727767119773,E,-97.33250949773047,E,D,101.04990090725532,-76.80584303741718,1
Widowed,Other,51-65,-151.75741329833096,A,-46.33569348917691,A,E,61.13005654379945,4.67075041455188,0
Married,F,26-35,-34.68036143018953,C,26.930667910652055,A,B,38.43796054505809,226.52242131277288,1
Divorced,Male,65+,-155.9151708419747,E,-226.03101974453062,B,B,84.52385146024301,-76.75933567326668,1
Married,Female,36-50,57.08814969998331,E,53.775416346827065,D,D,223.145764322008,-96.38289393889482,0
Single,Male,65+,-43.03739272113536,C,-78.67970102137123,D,E,-51.57412842747367,67.03887058889796,0
Widowed,Other,51-65,-184.72348540100407,B,-225.21081110170846,E,E,64.35647301068444,47.02258639725138,0
Single,Non-binary,51-65,9.809298856319842,D,-60.926134409053034,E,E,83.15992577441563,160.8960309144724,0
Divorced,Female,36-50,36.107903038394156,D,-304.5088285844387,E,B,124.86902707542029,-129.72713406619846,1
Widowed,Female,26-35,-146.214838020456,D,-115.33419899972688,D,A,14.739058764838092,84.97635525207326,0
Widowed,Other,51-65,101.2047088160791,B,8.902995390258466,A,E,333.98359509806926,16.25002348305023,1
Widowed,Other,51-65,-36.351295502854846,D,-22.76619366148917,E,A,57.20997955422287,104.97449167539033,0
Widowed,Male,36-50,-30.90215726131597,C,114.59664337697284,E,E,256.75625572209935,-0.7631493943472009,1
Single,M,65+,-13.30426445190715,D,-135.2953272091282,A,C,-101.96227529623489,13.43261155479387,1
Divorced,Male,26-35,12.19807858863297,E,-84.11676901879434,C,D,81.68253358392892,-117.09840061539583,1
