AgeGroup,Disability,Veteran,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,target
36-50,Mental,Non-Veteran,-29.219301425186405,-38.17561542285873,D,-38.09090223222205,-159.26251700760082,E,-293.33499050834035,0.7763754522206339,88.37661903126683,D,B,C,D,-54.182302193316744,0
65+,No,Yes,79.12612282132636,-92.87478453995098,D,20.540683197615248,26.76961538922779,E,-104.3872540218169,43.536772809391344,170.99846058069616,D,D,A,E,-140.31035796286736,0
51-65,Mental,No,16.134619268850795,12.188122972677224,B,47.851808275659046,-56.96864841969762,E,31.21417256083262,-126.67164493920215,82.01413145952708,A,B,E,C,-44.116008920802024,0
51-65,Mental,Yes,-158.40578524757504,40.229253681259756,B,-57.11465418276986,-17.50588328933154,D,-235.08860491105287,30.9071298539351,8.825824495030716,E,E,B,E,63.09484652494623,1
36-50,Yes,Veteran,114.62625985576614,17.960149089509926,E,-70.70192972450704,-106.08814952377207,D,-110.17782263125326,-21.100942289039164,81.31621731169211,B,C,D,E,-79.09682730561201,1
36-50,Both,No,56.36902320924606,-98.69036079975447,A,-178.4626329381811,-43.35538618157228,E,63.404990396483484,54.5458538228172,123.632240858106,E,D,A,C,50.70058196052643,0
18-25,Mental,No,-25.762810024067594,-123.08711873823538,B,-14.284594463589523,54.46701929006685,B,220.87165213615293,-59.80084216184159,73.08613960733472,A,E,C,A,-27.293184982080792,0
18-25,Both,Veteran,6.009633559161257,-96.0134116756645,A,-79.87380037547055,51.340387121991995,A,36.804934462447044,118.24043070339431,-8.461978674923891,C,D,C,D,23.980563598803244,1
51-65,None,No,68.79677328326856,-27.00055568439621,D,-117.97596733798376,57.98351950632382,A,71.96290023075314,-52.80302861505011,69.41565499963725,B,E,E,A,-27.55996276749683,1
65+,Physical,No,-181.00184416215376,20.48451376678062,C,56.87432545490232,136.40990933467154,A,-184.7623914658923,-51.76971220582786,169.83076275020545,E,D,E,C,155.42980852744213,1
26-35,Physical,Yes,-184.66606094261297,-75.29650587768333,D,188.88758053382773,16.824020799805023,D,-35.69780345797682,-31.15396199832406,-43.365088559598924,D,B,C,D,-0.9118765940309002,0
51-65,Both,Non-Veteran,82.8062345174325,-41.740293964123545,A,-11.899150183159755,8.368838729238155,B,11.593339573398387,70.92498467741594,-10.012408022081372,C,A,A,A,-55.50394255561297,1
65+,Yes,No,81.92180099646689,22.103895653651726,D,30.484600467742744,-68.89351382372718,C,122.48659403914345,-3.5886759901566783,6.850482353644735,B,A,B,E,15.832975316007145,0
36-50,Yes,No,-46.477650145141865,-67.10549032965545,E,-8.637064152006497,68.14209328408486,E,108.19621635048628,-46.78889996412806,-27.658871952162578,C,D,E,B,-112.70553043419582,1
65+,Physical,Veteran,81.70573649864932,-67.19085408877682,E,-135.96539423040633,-104.39847028053266,E,-55.86514209302727,-169.10939226724994,-4.84749470377595,B,A,B,D,92.50893527478172,0
65+,None,No,-101.33636247024901,206.59713332259594,B,131.94585389274965,57.88902911775289,C,23.672566426270926,-162.54469151677696,-28.635445465791943,D,E,E,B,14.051332798614022,0
51-65,Physical,No,-134.73062102971423,8.83973165543226,C,167.43801731248305,-0.1437574093342828,B,12.060790324604724,-149.51615990595687,-25.480369614339498,B,C,D,C,-57.064058814451116,1
36-50,Physical,No,11.670885160969082,38.40947789860324,A,-18.741556296061287,114.1966154895042,B,-33.00971037532087,-102.04024140473274,24.732790894435823,E,B,B,B,73.17837462525708,0
65+,No,Veteran,72.91219872667888,-275.5110565303179,D,-67.28961235232961,-93.51705569364157,C,-33.61082704364276,60.52819226986635,48.440483074922554,A,C,B,B,98.62545626683506,1
65+,None,Veteran,58.512964916585894,-48.245899766772474,A,41.95396185533874,-62.51845215653773,E,211.0309764067215,66.71087829841574,111.71542068636384,B,C,A,D,138.51295391743474,0
18-25,None,Non-Veteran,107.76625953903522,-38.03089286732077,B,2.1933716931493974,-115.47014404113298,E,-12.232504656949837,-81.03493742544498,-9.298568023107077,A,D,B,D,-3.1783149483436377,1
36-50,Mental,No,161.9885731679342,71.28429227967678,A,-10.001168313366088,-131.97084498128487,D,67.70727685443153,64.12982063945182,0.6318022812865054,A,D,D,A,-15.472572851444186,0
18-25,Both,Veteran,29.133217154881386,-59.18628561608325,C,-18.762676936251633,-18.874238835884505,A,25.357043415626052,-56.192552963890684,58.96344303427574,C,B,B,B,75.00649770728384,0
18-25,Yes,Veteran,7.333429338871326,133.7036821914331,A,79.21442868439482,-129.8053556319952,C,-82.25951798778517,16.309493703989293,27.71765807544277,D,E,A,E,-64.16485514016993,0
51-65,No,No,-170.2983674651002,17.215760020015626,A,17.16931423275046,106.30630213963981,A,115.96597175210397,18.51081982121498,206.30273638838136,A,E,A,B,115.05562525657027,1
18-25,No,Yes,18.331555980766534,68.18430617717014,E,-45.67781694923749,125.21802784812381,B,-82.51845238277336,69.7893287013645,154.93070595072916,C,B,D,C,64.80532080103858,1
26-35,Both,No,-11.248868849511595,53.84239967297862,E,-6.314353465516468,-157.858908961147,D,235.41584417640104,-33.19239385557328,87.80128351521917,C,A,C,C,-19.706492346403238,0
26-35,No,No,143.03218098850684,-146.38188322863485,D,-85.8966949401855,-121.30867583156264,A,-70.82409747450635,-71.96282930724269,-39.928421324716396,C,A,B,E,144.04849601051558,1
26-35,Physical,Non-Veteran,-42.76142875558078,45.64023366045964,E,118.99119010746848,-45.74550949650148,A,-65.24146761005107,-21.052162311311186,-52.9724712276164,A,D,C,A,36.301981485387344,1
36-50,Physical,No,182.29403897441702,119.55405092448939,A,71.68374859360142,88.92800791063327,E,12.36586984397211,-91.06781763539277,-61.99754902321198,A,B,E,A,-16.34206595325224,0
36-50,No,Yes,-219.2671656619347,243.2733061709906,C,156.78785579316437,93.38220636483638,A,-102.13950903120144,-132.38584465938595,-2.791344006669776,A,C,D,B,-50.12133468455314,1
36-50,Both,Non-Veteran,-130.4718609858448,-81.56897528282187,C,197.2635047553403,-53.40055527922102,A,56.270663473824946,-2.447344347330013,-70.602103863894,C,C,E,C,-141.09343459628218,1
18-25,Mental,Non-Veteran,-107.01513428376914,23.35369225301676,C,-87.85599208662822,-55.402764075191214,A,-34.75678840687706,65.45690738565759,129.4958268718165,C,B,B,C,-15.401424974360967,1
26-35,Mental,Yes,108.02703085541457,163.26643447949542,D,49.49678125465316,17.655554702571663,A,34.49499363192599,-156.7048723549014,78.75973586157745,C,E,A,D,-56.27413663348491,1
18-25,Physical,Non-Veteran,-70.49283894063169,-14.786648897885673,E,-14.542966287750255,12.556745211554462,C,48.09636596942714,-135.5756680740686,10.812970857546581,B,C,A,C,159.15284180332046,0
51-65,Physical,Yes,-94.38892897416792,-160.9921216933095,E,75.99640908014203,-121.58354381654783,B,-106.5294575337648,10.044163563709537,-194.81449588975676,C,C,D,C,-113.08544588842221,1
26-35,None,Yes,-147.19370775205562,1.694935409218111,D,-10.133129380361684,115.80498928055674,E,97.21781889950856,16.60671377941322,177.02287301887895,E,D,C,D,217.38316333517483,0
26-35,None,Yes,78.35039648409825,62.61550574950234,A,-104.00537366077498,101.05532793519157,D,-86.42711355357989,-173.46263454467515,-180.1566326571661,D,D,D,A,56.986341685104506,0
51-65,Mental,No,-3.3044949722675123,-183.86531544889252,E,93.7846884700114,-191.34822320856136,D,-84.73504417923652,76.55334372674693,-0.03216588594644956,C,E,E,A,-152.505657942699,0
65+,No,No,-139.71248830895988,108.3768178710802,E,4.264294655286757,-88.08026739478379,C,9.316458835118196,-199.37118863007746,84.71384068869074,C,D,A,E,55.75694357557357,1
65+,Both,Veteran,-76.3428776760599,100.54299414035863,A,111.81251234651329,56.75621614434573,D,-68.86163949062818,-23.841098929741538,83.63575485426502,C,D,E,B,54.3357395217928,1
18-25,Physical,No,-150.77069450115664,-27.713706078813683,C,-27.909816862810526,245.17837905975935,E,86.7618806884512,62.206307967333885,85.69976032878198,B,A,D,E,-105.67970403820914,1
65+,Yes,Yes,-59.14965534435205,97.97504477897428,C,413.70389293754226,2.7799338951933428,A,-123.85527394885915,61.84048922775467,82.83735300685292,A,E,A,B,-71.55173856608559,0
26-35,Both,No,-69.84783631372174,-113.22238454564699,E,-9.59124294549504,23.27237996266072,B,0.553170248568949,30.924474723437644,-85.16804042520131,A,B,A,E,-0.21789934903115107,1
26-35,Physical,Yes,80.60566900299686,-164.5989750951097,A,-29.543433983719115,72.29045330243467,D,156.44600515623682,87.8505493202702,195.59811523172849,E,D,D,E,18.98499047557337,0
18-25,Physical,No,-20.375137032454138,125.09196000193113,A,-135.22867961896688,-8.720607433966997,B,-32.008175049298785,76.6198376159221,83.82457969953563,B,D,B,B,38.99921711001405,1
26-35,Mental,Veteran,41.67499380287627,-56.414098657729554,D,-29.248139846081212,-81.6328779046056,B,67.87777749075387,134.92416296385073,0.9721264701426319,A,C,A,B,93.45944556086432,0
18-25,No,Veteran,77.1325799722555,-160.42715195250148,D,-117.88499231437906,-85.3143883093208,A,90.05992926041216,21.362652942824404,-7.63108393565132,B,C,B,A,-72.83575800453802,0
26-35,Both,Non-Veteran,-140.0449823537879,-93.18276091182692,E,-21.263443791389257,-17.6915110158093,B,-94.63976526874367,8.672661394797125,-76.64885026738695,D,E,C,A,20.217744683823955,1
26-35,None,No,-59.27222084326349,98.45330148604738,A,-9.404207870383287,-124.79465485662367,E,132.5661006645369,-200.3249155682865,-132.35608093889925,B,C,B,A,71.929456851539,1
18-25,Physical,No,189.6229905849141,-74.72883765201699,D,-73.02464530746535,31.16799337637951,A,-127.3719356864566,99.33976833986826,-38.52833987717895,D,E,B,C,167.19853057431385,0
18-25,Mental,No,-39.68199029519269,-46.75478958077797,E,-94.81188563980051,-148.47125068322066,E,86.02775483727207,-29.89364277715826,-95.56446689735367,B,D,D,B,-86.99286374876196,1
65+,No,Yes,51.678379289250856,-15.192613756240972,A,-86.01073715864533,-11.736774574627242,E,85.14806921911347,-102.14989739234066,-46.835959494788796,D,B,C,B,30.32453009815772,0
36-50,Mental,Veteran,-39.2878933643635,30.356219221049614,D,58.31370191656847,-150.3299497105828,C,44.531936901966404,13.653791551929432,-41.995172669288564,A,C,B,D,73.87431148890744,0
26-35,Physical,Veteran,-62.02277925326243,-19.570906184548097,C,83.4489417566482,-64.46266757123234,C,145.30263903817925,74.2759466592305,-59.34259022938711,A,A,E,E,159.51014525291603,1
36-50,Yes,Yes,-59.16205750465914,-170.74398585738166,B,133.13398234466487,230.6719720017577,A,-37.68414797320746,-6.061998503809543,29.11358706290612,A,C,D,A,9.565007699282917,1
51-65,No,No,-79.54840631357224,-139.56072358553772,E,18.659360008847077,-71.22393610846298,A,-27.567470686871044,134.80302957638554,-32.777938840706604,D,E,C,C,-174.10383561267116,1
51-65,None,No,153.29041146497076,18.48511260423268,E,-28.986041258074103,-26.803399527361726,B,-190.38058391931048,-164.97128765973974,49.28032341947885,C,E,B,D,-65.64301169529674,1
18-25,No,No,-18.358714223041424,-4.5538864020344825,A,-98.10825016784634,77.10111484354303,C,122.02613084681416,109.07682922073194,32.01726320913057,A,B,D,E,-53.88597119476892,0
65+,Both,Veteran,32.00060129552759,114.61779549421756,A,-59.97856068007553,61.28340904648423,D,40.43501337309349,-21.2897226057927,-25.07830049554693,D,C,C,C,107.05177455829877,0
36-50,None,Veteran,78.5780924803534,-34.922691282891684,C,-73.48337243466723,112.79786508533644,A,-103.08089607034157,212.5078449428797,23.76485613745729,C,B,C,B,71.62937693009523,0
26-35,No,Non-Veteran,89.20397544786795,-157.01238349899108,B,3.7130108239409347,30.61966514441108,B,90.79422802588336,-68.660868462272,20.249431080145854,C,C,A,C,-79.58248391705803,1
26-35,Yes,Yes,-62.689906422648036,59.67142446996871,E,138.49536979372357,18.843306388802038,D,89.15841761333199,-23.085628831163913,32.96799638871644,C,A,A,B,181.757495520201,0
51-65,None,No,54.359361387468255,234.26209179077597,C,101.1007385465743,98.40674927590062,C,110.80497476335127,-17.554513906382326,-105.63240656399726,B,E,E,C,230.20482295991388,1
26-35,Physical,Veteran,176.31090328772544,59.89042677331036,A,-49.84917541939321,-85.80542820365855,D,69.99097663755232,204.33882295431528,74.31962946175196,B,C,C,D,89.17583654157562,0
65+,No,Non-Veteran,68.88697842581826,-85.01445235324735,A,115.98832861493706,9.038881102544046,A,-17.86586944580753,-15.395663711694544,85.65329789010352,B,E,D,A,-150.92115814610136,0
36-50,Physical,No,36.86304178966307,60.742015060162366,C,101.14678513150004,-109.83405957731493,D,0.7522532888058664,-84.75167913233417,-63.32425612576225,A,D,B,B,-61.01735318019637,1
18-25,Mental,Veteran,-10.389016541803164,-63.65275909328426,D,-171.5203099154852,-140.51255559644952,E,173.2392736391666,-67.37054863935376,-13.799032540879555,B,A,E,E,68.01798201610926,0
51-65,Yes,No,20.904056138349418,-117.44884068600592,C,-171.69756386291687,146.06794496535923,E,14.914275242945548,-71.10201791155929,-58.01178318277277,C,C,A,A,56.385646075126594,0
26-35,None,Non-Veteran,-2.8192002477227853,22.028960611284514,A,-87.43012967480334,-112.1134579413229,D,22.502667630184217,37.77222650497945,-169.93802117332507,B,A,D,B,-39.06998136360718,1
18-25,Physical,Yes,-170.85418989453615,48.70720335173033,D,-22.143776715457655,-53.456327816922624,A,-28.21771844376378,60.0187839330241,75.52295487381483,A,D,E,A,65.98482331682601,1
26-35,None,Veteran,-32.18324619727448,-115.88585768129394,A,20.3256159611898,-55.486183963175876,A,23.522620117050252,12.988589085610958,-127.95417516865007,E,A,A,B,-13.92260043857794,1
26-35,Physical,No,-67.8397296369232,92.03743612272842,A,95.60631337181601,-8.2598940330811,D,-177.05327043222727,101.83266707839267,47.733842877720065,D,E,D,A,-93.505820775728,0
51-65,Yes,Veteran,181.02887029759646,39.16843142325399,E,145.15365864319102,45.37719791161356,C,-4.740131096115537,-166.57230277036365,-84.03451932645706,D,C,C,C,205.07773444556236,1
18-25,Mental,Non-Veteran,13.515399248164329,-30.100122775253645,D,44.870468616316636,28.358022864749106,E,3.636719811594191,-35.592197481471075,-16.2607292632124,B,E,D,D,92.81124804404624,1
51-65,Mental,Veteran,-30.566144652729843,-151.91746289346472,A,42.4377857283428,36.119061421814244,E,-103.02919012848876,179.5676565587957,-126.23072115795335,B,C,C,C,-79.46362913967145,0
65+,No,Yes,12.727296084410503,119.13678003499446,A,-62.81365604427669,20.967486121546173,A,132.1270201201312,-136.21771400031344,66.45876287790198,A,E,C,E,-246.30205980531065,1
51-65,No,Yes,19.90020364734868,160.3161633387484,D,-38.11988220450542,-26.595491280290744,A,-23.97108333581391,32.865380576738396,112.70111579834602,C,D,C,B,80.9580883603357,0
65+,No,Yes,-33.68310705281786,-40.68150352547134,D,93.91519342162921,94.79467299040265,B,-73.18423044423976,210.44886960469734,29.376802728671198,B,A,E,A,-199.41016388601764,0
51-65,No,No,-59.41877982819831,21.042057144360637,B,81.53179857067894,-18.174932344316673,B,82.27582992495331,-107.77048273826775,-13.951001042170772,C,D,E,D,130.40684621124248,0
65+,Yes,Yes,48.66711817960693,-26.106057285360894,B,82.3358188032107,-80.7497631892854,A,28.929139178220435,51.69086976088308,-107.9068394924128,C,D,D,C,6.543700689297455,1
65+,Physical,Non-Veteran,-76.23404970262256,109.73462662240136,D,-51.46557198609677,131.32863411442455,A,-136.9730300386765,-66.43764007979827,-62.86700028687508,E,B,E,B,-56.061577537052884,0
51-65,Mental,Yes,-153.46098766607795,51.18720159611663,E,16.357743859098214,-76.30789927576265,D,-26.57560774529205,85.14742646723809,-58.48064987081647,A,D,B,D,-155.14634078395952,0
26-35,No,Yes,14.084434609409982,-47.85036114395349,A,-82.96601786479812,-72.09970177881482,C,0.3272449256514335,16.270766849180706,-110.18699381048094,B,B,C,C,19.032623520861645,1
18-25,Physical,No,32.910457476962826,-15.147469128145122,E,141.0461745297906,-22.4602394827779,E,-29.814423180690504,-20.318649671000088,-162.0497769155058,B,B,E,D,-107.05124700663376,0
18-25,Mental,Veteran,-32.19455599314235,-92.35292284939351,A,-36.85010670875916,-104.63432104979438,A,197.31875356760463,7.569255526182967,-34.0917620309171,B,E,C,B,24.92885188897133,0
51-65,Physical,Veteran,-145.2087719552028,71.9755150961511,A,-123.3347228883784,14.979429288147944,C,-40.67066117299286,126.06565330812526,155.10467618431218,E,E,D,D,68.78083844210842,1
51-65,Mental,No,83.81983341677088,-35.537383331455125,C,-59.71468103302905,-9.115245264144937,E,-70.80320524288194,120.39626027500239,6.745651143567787,B,D,B,B,-64.41848394572762,1
65+,Mental,Yes,-51.127415057029246,52.77759762430985,D,-25.873489756963856,-37.94063902417042,E,-107.78367565850293,18.848581483431957,-53.67781922713457,A,C,A,C,-91.84531182317346,0
26-35,None,No,0.2785270553785179,44.63471453050434,D,161.50473700958813,149.2938628290433,C,-93.3555180118482,19.799231601405303,81.02009311158851,B,E,C,A,3.123054016779003,1
36-50,Yes,Non-Veteran,-67.32223694158948,-77.14113635302921,D,6.608369749366978,-80.13712879398084,B,-113.59676990127613,-178.11512981246506,85.25350187067032,A,C,C,E,-101.03278920544352,1
65+,Yes,No,26.35352902801116,-35.639148093296505,E,-86.10144983511742,57.122887478193576,D,-126.36211466336395,148.18773473681125,-32.36897877658297,A,D,D,C,133.1294123210974,1
65+,Both,Yes,4.820669847390612,-183.03640895063668,E,-184.41895153799916,85.91125516865013,C,-120.81047873889207,78.94340434163816,34.93775326579204,E,E,E,E,-23.324945750672843,0
18-25,None,Veteran,17.209799920744565,-92.78124432619373,B,-65.263057302913,56.96949791802746,C,135.90862560415567,120.9072464792103,182.7247157094028,A,E,E,C,99.75343266081669,1
26-35,Mental,Veteran,-181.38305580522038,-201.12559833432843,A,-55.34643284273623,113.83149677753491,B,-212.65943408003722,-266.608514893028,-25.192606313774867,E,C,E,B,91.864965251461,1
26-35,No,Non-Veteran,122.9348843122792,183.78819033826602,C,-58.85194089197561,-2.0942497583034796,E,12.130794709134534,68.38444792938199,19.03520123414199,C,C,A,D,-17.849670772667668,1
18-25,Physical,No,145.0992347227549,-102.11119213087653,D,65.50525008329461,72.4747776745254,E,2.131115971269494,-93.42849377204256,-58.3399875030828,E,B,D,D,-82.55012663834297,1
36-50,No,No,85.37457630266071,94.00610097950491,E,88.45745310835703,-102.89951715077954,D,226.8048273114208,95.22600701630189,94.3140636977854,B,C,A,B,123.79570169816088,1
26-35,No,Veteran,-75.16444394455787,-65.2634974031097,B,-35.68296174563519,302.5162281452179,B,-98.52475261065842,-105.94893971582322,136.26876637021536,A,D,C,B,236.70864753227195,0
51-65,Both,Non-Veteran,-38.496540706918694,43.48959379300005,B,69.276959795545,33.61685382373721,B,-105.3294085405467,153.8938636109517,-11.828979631091478,A,A,E,C,-47.0002496188146,1
26-35,Yes,No,149.0361493221859,51.1939622876329,C,62.94296946669312,-83.7300662524862,B,38.810199716661145,-8.36866117506554,6.570499247909662,C,E,D,A,35.108421996315734,1
65+,None,Yes,-29.381119134378707,45.80121430043326,D,-194.6743150203021,-171.40904112908441,A,-7.6571934576281375,133.5928951846932,99.6809041522899,C,D,C,B,10.992518665862331,0
65+,Physical,Veteran,-129.36105609315496,77.42746903629765,B,-89.88019504189577,-48.96894770400298,A,-2.941947890022368,-75.98619830509487,24.38160971581329,C,D,D,C,-88.7817715417365,0
18-25,Physical,Non-Veteran,-129.92300347833145,-13.565554036309532,D,-120.06847738333506,-67.00738219852926,A,-75.24005450590299,-36.27014595831382,-85.38829674394451,C,B,C,E,-199.8308336188844,1
51-65,Both,No,9.249744196660227,21.313011691907818,C,-116.25554167740147,-75.91724315625481,B,28.606937027593755,24.292925095416436,-144.0508669981622,C,C,C,E,78.65326858317616,0
18-25,Both,Veteran,-1.50009987376376,98.33154596958029,D,27.960811920763508,-36.07588758681806,D,-42.46974648260581,78.90012393186517,1.9075395840405918,C,A,B,C,10.72634400664302,1
26-35,None,No,55.062602840407095,-64.85205394657768,C,35.87038606072054,39.99772740757744,A,-179.08606537610274,-18.604061907118087,-123.30169717965146,B,B,E,C,77.09556787248223,0
65+,Mental,No,-57.665969888335155,66.68939509489908,A,-40.07118233534761,100.5877574661617,E,-32.35170556328073,25.979283168361377,92.91201459167469,D,A,C,D,-42.93697614716599,0
18-25,Yes,Non-Veteran,-32.41944081361909,-46.68472914693146,A,126.79330118830241,-108.93320904285169,D,-291.0375130233252,-175.99609599486303,-31.32313429674354,E,C,E,A,-113.72814904359574,1
26-35,Physical,Non-Veteran,130.00009688702272,-130.183094047483,A,92.34329477985614,-33.39076933537317,D,60.51323878940623,13.50619026609981,-2.041255444677968,E,C,D,D,-37.1449203822702,0
51-65,Mental,No,12.157516013064523,-22.117679989544655,E,81.69013457651573,-42.71061389511253,C,-72.47606347482768,76.80483182045502,-105.8466219335356,C,E,E,D,-44.04799589450432,1
65+,Physical,Non-Veteran,-187.9968967452744,-219.53118169130565,C,68.14244960933704,47.80631876472341,D,-22.990955658638455,-104.56384619972687,-130.39996016388233,C,A,A,E,100.48410949804163,0
18-25,Both,Yes,-28.451349723722743,1.3745000297843317,E,5.233812483564568,-13.751862049266784,D,105.71152252645737,-151.52614436773462,-65.8411302595318,E,C,E,B,-31.50346724903657,0
18-25,No,Yes,150.83106320548822,129.75675193780413,C,-78.52378585451369,-90.39287711017911,B,-35.4543657094915,-87.31373942372656,-29.6415381622076,B,A,A,C,83.2439098225742,0
65+,None,Yes,-40.55823700983301,102.82700249282874,B,-68.4779832718778,-186.3502035966263,C,212.7343098354112,114.8584986667121,-63.491864883160964,B,B,E,C,-54.27665367436341,1
36-50,No,Yes,-39.3983779839482,139.2409606643356,E,-17.909300086657538,-37.36753621571609,E,1.1683672986969762,30.34295171253093,-4.84494926684552,A,A,E,C,93.0859946493514,1
51-65,Both,Yes,-34.747240580343345,77.62540547867535,E,88.16699094240629,123.76605603623973,A,-166.49288046032316,23.517357710396777,6.466196487216129,D,A,A,B,-0.38293764149401244,0
18-25,Mental,Yes,-168.9381264592593,-184.96865432581487,E,132.0349633208557,-47.96498680509762,A,-27.50331745640778,-49.479865238906804,45.90186841821547,D,E,D,A,223.81189148861958,0
18-25,None,No,-72.28492832857938,-103.71741663974578,B,-10.153532008415143,-5.100653193286703,D,95.15457844863413,-26.222695594623175,-109.51467528124451,B,D,C,E,-60.46733082702488,1
51-65,Both,Yes,10.71278689124501,-0.11066404037319755,A,-144.65496017586267,24.841176257453665,C,-13.085341966623634,7.05919975351414,27.00987236513065,A,D,B,C,-42.410246116580076,0
65+,None,No,-153.2419964951114,38.18732019933932,D,10.11431792681258,72.31658077531898,D,77.63289895165273,-20.861369266227467,94.97655052624928,C,C,D,C,-36.44987806892786,0
18-25,Yes,Yes,32.63628459127831,-115.93174199309671,C,-134.56975412542542,108.9316082497148,D,-57.57747102674971,-76.57748951064839,-18.74070704475402,A,D,B,E,-51.295413356020504,1
36-50,Mental,Veteran,78.05094549987163,-76.15314318797476,E,83.11298452150594,-130.23173271810904,D,-164.13326936950455,12.240032251996032,85.89567850620912,B,C,C,B,-55.45700203661035,1
65+,Both,Yes,127.76097626640635,21.864557266782224,D,-174.32574683157262,38.6452248485347,B,-62.03106082453256,166.50473890226036,-27.823420866554244,E,E,B,E,-14.950001327125296,1
51-65,Both,Yes,-36.96412899409606,-148.20700785965138,E,104.42690206266751,145.75420044047337,D,-6.726425745264003,-160.6289350797835,89.7977286472248,E,A,B,B,102.1912363890479,0
18-25,Mental,Non-Veteran,127.96968985222432,-38.05172776840988,A,-8.124523221180121,-39.9809918490705,E,-5.624790470923829,193.5168664027908,113.35477248030055,C,E,C,A,118.19548567611533,0
18-25,Mental,Non-Veteran,130.87075464047587,-51.762910870953874,B,-68.40231553687852,-59.933778733722576,B,-37.36480920543478,-128.59470503682618,-38.37913732711263,B,C,C,E,-30.24182519147124,0
65+,Both,Veteran,-44.71148517048963,4.122664035044358,E,145.1145149093143,-150.46996501241557,C,-52.01447995154342,-53.281127347685555,-274.88615429842224,D,B,B,A,0.13430380653134802,1
65+,Physical,No,138.23440275647334,111.91754644245209,D,-76.28310608658396,-135.46572712605104,E,-137.67288241666463,-172.1509789496049,17.4084878673533,C,B,D,A,87.62827046145198,1
36-50,None,Yes,12.337629849448902,-172.35045267330088,B,294.7637120810769,-141.91204559306397,D,188.6482688460084,-27.863320370742034,-30.399652482685998,A,B,A,D,77.81146223170538,1
36-50,Physical,Yes,-74.2835749246616,8.144782979402072,A,128.13503390227885,-40.63326996767064,A,46.53438973904177,154.57123739186403,-115.89765988576772,D,A,C,D,-72.2816634461713,0
36-50,No,Yes,210.40526996796962,186.72692835120822,B,-30.245565831832938,1.9318502223330474,B,-214.41969867572772,-58.2733579078222,22.389181119347878,D,D,C,A,-27.020747540006308,0
51-65,None,Non-Veteran,-65.67554612648635,24.186449458157718,E,67.81110304589046,188.56107638642158,C,-3.8495853426721025,-114.32580228154575,196.3145963640887,D,A,B,A,-5.242126121389283,1
18-25,None,No,35.74225588128481,133.5395461960858,D,-23.383970978451668,-123.16897542060036,A,115.02625256361287,-92.40822325336204,-36.51409484539972,B,E,B,A,90.65112114048189,1
65+,Yes,Non-Veteran,-33.01144387957262,-128.86304124543227,A,-18.490769925907948,63.44327561214269,A,23.03986809253535,-58.847906261026736,-291.7145622736053,B,A,A,B,21.61685994053783,0
26-35,Physical,Veteran,29.83348140768679,114.10203463366253,E,-128.58838268585913,-94.82075752076042,B,-92.69131846405185,-24.663147330087295,-76.68048967324545,E,D,D,D,-145.16081361252168,0
65+,None,No,-163.0685029476988,-69.53620166151046,A,49.396762924726126,81.72870816170915,C,119.0696401491425,-26.27059863194829,115.3972085709769,B,D,C,E,-82.6902105928765,0
36-50,No,No,25.04688330419095,-47.865934434650434,B,-64.09215596342452,168.5217844517232,E,-220.2696703551486,-199.5446733537695,54.414696459388765,A,D,C,B,-4.041127422007812,0
65+,Physical,Yes,-5.284660992047518,105.62934124980407,B,61.36102807754672,-21.326750062765353,D,52.17545155114268,107.59179279162542,-6.335908784547459,C,E,D,C,20.377300503038114,1
26-35,Physical,Veteran,-157.1880891620184,107.80579515706776,E,6.158702697798773,-37.909634832355415,C,22.521250947173737,91.92707412786999,-141.62207998887303,D,E,D,D,32.31607272563801,1
65+,Both,Yes,-149.23682306820984,2.248619618152862,E,-182.46701741409922,206.59999188394173,B,33.26816473391924,-107.21802690527178,-29.765108859053928,A,E,D,A,128.59124393191618,0
26-35,None,Yes,-42.10163471651842,78.10480664241392,C,112.01625964505524,127.05056277276509,E,-201.3061409886147,138.10826024623302,-104.25688881628845,D,D,D,C,-21.854966119025327,0
36-50,None,Yes,-55.39760500118752,-152.89807788663816,B,-47.71124762062712,-82.44445815271303,B,26.4071657665346,-8.540122344073035,177.36887913008218,A,E,D,C,-22.98646310152694,1
65+,Both,Veteran,223.49843004016742,43.502161822131264,D,102.70067666768159,28.532399775756804,D,83.78312354415702,72.67178591241667,165.87068330319488,D,C,B,C,-44.08484905453361,0
36-50,Both,Yes,59.01607081798872,-69.95228239171244,E,81.86394650501818,5.8893837958871496,E,55.2099613068502,-13.080298932766835,-26.514296121937985,B,D,B,A,-77.44584388534881,0
51-65,Yes,No,65.05465627227909,237.90219811387695,C,26.55122303030723,-107.5141543166785,D,151.35209008800595,8.486331083720412,33.545006777383115,C,B,E,C,6.712013085335935,0
26-35,None,Yes,-26.33288959381271,9.62203045369275,C,133.83006074175438,-55.24061957932413,D,-56.8731964010979,-117.42900000832076,-70.23366148787888,B,A,E,B,251.5443866301593,0
51-65,None,Yes,88.33592176731935,222.63260107409843,A,85.32497774721368,72.50608898728657,A,57.65579840086079,42.4498840280324,-42.731754891499115,D,E,B,C,17.20616005855461,0
51-65,No,Yes,106.75678844360755,2.352367558268025,A,-49.44923056506323,-18.76322644412925,C,69.98084144943562,20.032045347227,14.65312776078317,D,B,E,D,-81.79021300266639,0
