civil_status,sexuality,religious_affiliation,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,target
Divorced,Bisexual,Buddhist,-96.41301852678521,67.04694668475535,-56.07298374763966,110.17916393214733,43.852585648836786,B,B,48.009658387228896,E,B,A,C,A,98.03248922918115,0
Widowed,Other,Christian,27.935551471294474,12.795172594345456,203.86770112863752,-5.6239395430386425,-92.22332809770363,E,B,-42.357104098528836,B,C,A,D,A,-18.480797625513993,0
Divorced,Heterosexual,Hindu,169.50360385873412,34.44097333900879,119.69441534815223,-17.78020786526183,-126.45921803984177,E,D,110.26866465852896,B,B,E,B,E,97.06375160372845,0
Widowed,Heterosexual,Hindu,52.0022589001366,32.47536280516739,38.682323705427336,71.01649976704775,83.2984395161268,C,D,163.31650611430663,A,E,E,E,C,2.3594047033475745,1
Married,Homosexual,Jewish,-69.15426055815541,-10.634865154261261,108.98314833731438,-20.62709419337955,-119.84947822413778,B,D,-31.29605861356797,B,D,C,C,B,67.03586579942845,0
Widowed,Homosexual,Hindu,58.18349233414367,72.11559932322808,168.10811599760075,51.14437301338033,62.998530096751416,B,A,-61.41636253507726,E,B,E,B,E,30.70418891028123,0
Single,Heterosexual,Hindu,-28.394070646431373,13.098126045729193,-78.0349377230363,14.40533845807169,9.692729418086522,C,D,-143.38325119509986,B,D,B,C,D,-5.501015101146872,0
Divorced,Bisexual,Muslim,-33.121204900941336,-79.65977852955311,82.35761724003571,-7.599561662431127,-21.90850709182252,B,D,-127.46204839728124,E,C,B,C,E,-88.98140062410911,0
Widowed,Homosexual,Muslim,-57.290072461356225,82.89762336185504,-86.64295361714068,-50.279192043848894,74.50546330792322,C,C,2.019155162377255,A,B,A,C,D,142.37944991317167,1
Married,Homosexual,Christian,-14.378026643568598,0.03851180950090897,-69.65679436698758,57.016058223565466,202.41984646201004,B,C,-94.14684681584276,A,A,D,D,C,4.335669726520246,1
Widowed,Heterosexual,Jewish,-111.59356071653895,128.33252729349442,64.6861352242969,-2.190126995090169,-172.30152053539805,A,B,18.077838412858878,A,B,A,B,E,-112.36727401341145,0
Single,Other,Other,-162.06957635318588,167.45709172027588,-102.89626166796762,-37.635593605240665,-74.56867104038051,C,D,14.462119761041862,C,B,E,D,B,2.6235739502029825,1
Married,Heterosexual,Buddhist,15.550267422172395,5.490046623608671,-138.53679664200573,236.95834791058877,-109.48240975179311,D,A,148.94364535838952,C,C,B,E,A,-92.86093122342065,0
Single,Other,Christian,73.44633713925269,-56.37798003350507,73.15055716771623,-9.825954866799723,-91.19656843705093,E,E,58.43384215919062,A,A,B,C,E,-50.865190522787174,0
Single,Homosexual,Buddhist,-176.90264191020674,8.742296449987226,-78.32340178760576,26.392042991034543,-113.91058073879745,C,B,124.18949864952297,E,C,D,B,C,-70.389742611071,1
Divorced,Heterosexual,Hindu,-41.58999765389234,-42.34642963331184,-54.53525763617848,-86.56310916071591,90.26795746033267,A,A,82.117317646543,C,C,B,C,C,73.22593694110581,0
Divorced,Homosexual,Buddhist,15.639529245591405,102.00948064404149,51.71537522086527,-81.80221706064746,-35.856629325525226,C,E,102.89534892396226,A,A,C,B,A,-13.813373537854169,1
Widowed,Bisexual,Jewish,-47.93746120572703,-23.749225872057078,-97.21994690890415,-129.16606344835094,-26.302894852731644,D,B,-108.08089276301325,B,C,C,C,B,-156.33607618296756,0
Divorced,Heterosexual,Hindu,-172.05958511086712,-155.1828992296054,7.231267708321655,-69.19092447908149,7.674023378630471,A,E,-30.984755821564047,E,B,C,C,E,-151.96220893399513,0
Single,Other,Other,-71.96336814279725,10.200889534501203,-161.5075373264346,133.4675396974181,57.43757148334038,D,D,69.67050424028459,C,E,D,B,E,77.96677800290765,1
Widowed,Bisexual,None,44.587218390579714,37.56406617242259,-134.23976764309225,-74.39309584989213,18.90911833541149,A,C,-12.738125162480202,C,C,E,E,C,143.52974360382228,1
Widowed,Homosexual,Christian,-61.40325456665603,-18.489215134966773,-26.9439029547191,-8.5427969684311,57.324615311080805,D,D,109.372617058831,D,B,E,E,C,-111.9304784549018,0
Single,Heterosexual,Muslim,-34.658035159334375,-56.545699160060636,-22.533543478584107,-61.762677621532944,69.19836861240069,D,C,-64.04168712972988,A,B,C,D,D,-91.75762654924485,0
Single,Other,Buddhist,110.45109365440887,-97.62727820937364,-118.46973251786537,114.37672015754394,2.0726639892177356,A,A,87.02414786353351,A,A,D,C,C,17.65298332055992,1
Widowed,Other,Buddhist,36.009193774435566,63.00942575369851,-40.7566807476361,34.089947717531174,159.8048785573849,D,C,85.85419457271357,C,C,B,D,A,59.09834189276619,1
Widowed,Other,Buddhist,-18.67376159968714,-64.46326537768357,94.74854389867804,-29.25578321703788,42.57854195124974,C,D,-14.503800151012342,D,B,B,B,E,-116.84930908823202,1
Divorced,Other,Muslim,-118.35743919054129,-0.6347872841916857,124.73789622754221,-136.4829054497391,219.89146581822502,C,C,-53.297917688573705,C,E,E,B,D,197.96588863692034,0
Single,Homosexual,Christian,23.472000569096608,19.580364467153206,-46.60535286022047,-3.047585532991847,-77.66783865911707,D,E,-61.870442558950735,E,A,C,D,A,105.7367630651241,0
Widowed,Bisexual,Muslim,122.56014883791346,232.19365853342046,-89.96647579426809,10.886704300995913,-187.51617533108634,C,A,-93.59436218816008,D,A,C,A,C,-267.90324558827274,1
Married,Bisexual,Christian,142.52037351453313,-127.87720403034935,-85.59018176741571,-100.56356340751532,-52.79387104774865,C,B,-53.31022079697657,D,A,B,B,D,-84.784970810382,1
Single,Heterosexual,None,141.62967111001873,45.85898545375631,13.598526054987131,-7.965156162738858,24.588728385550347,C,B,-118.45501358123079,C,E,D,E,D,-55.056757861470004,1
Single,Bisexual,Muslim,45.27527359612617,83.87024997211509,40.060668210256125,-69.24028213398138,17.19417356577104,C,D,-14.704345796577787,D,E,D,D,B,-51.89520349018098,0
Widowed,Bisexual,Jewish,79.90553761090517,120.40907582149505,35.21147865397653,57.41036956112161,60.767734222694294,C,A,131.76975888568984,C,D,B,B,B,-10.68914810012447,1
Widowed,Homosexual,Jewish,102.43313460907031,137.76448838621553,-62.60336957380448,-100.64501546838976,-9.460039148978872,A,D,20.040973484094422,E,C,A,C,B,6.401038520020945,1
Divorced,Bisexual,Buddhist,-13.765528765696772,114.43317896489138,-39.55439681312628,-15.65832303018719,5.295490143613576,B,A,0.2568809323688416,E,C,C,A,A,160.91514626450908,1
Widowed,Other,Other,72.02419497695585,-80.16881637406294,-43.07749418036283,52.294004024916205,77.44809342775321,D,E,135.10161112791536,C,D,E,E,D,-72.25735855347088,0
Widowed,Homosexual,Muslim,13.14223278348821,55.15092534378239,-135.65431184249027,131.81898789125347,-60.16852350121097,A,B,51.43431914866703,E,E,D,D,E,78.36486357402718,1
Divorced,Homosexual,Hindu,-31.092211003022612,169.94351684818892,-53.21846681859582,7.620976139424174,-82.31842850718978,E,B,234.97947828253155,D,C,C,C,D,103.8606892797483,0
Single,Homosexual,Muslim,102.58605479771386,-30.271763960705456,-14.11753933921469,-63.99488849186138,-58.9375618217732,E,A,-94.0327080812246,A,A,E,E,D,73.51378218876282,0
Widowed,Heterosexual,Christian,18.051886528389844,-69.88362879630657,-113.25612152156917,-30.025588470390357,102.32294694467683,E,D,81.67646425224277,C,A,E,C,D,-171.22976128959596,0
Divorced,Heterosexual,Buddhist,97.78690973678789,111.15187716140389,50.32123178361459,32.4603465861335,-17.136591906432013,B,A,-33.07348479590796,C,D,B,A,B,-55.887317453763586,0
Married,Heterosexual,Buddhist,-142.18023560637923,-30.521001406552333,10.388187809154951,-52.05426325176483,143.31026382075524,B,A,29.307572489484667,D,A,E,D,C,12.604730109407146,0
Married,Other,None,-37.60879303594772,21.663337502094418,39.01011602054414,102.19036137532062,-60.404687386566124,D,D,-22.910557030570956,B,A,B,E,C,-38.668251373120135,0
Single,Other,Jewish,48.73398087936686,57.66208231382672,-142.77667715478043,-43.505341390094166,-11.276706231827525,B,B,-97.6506412260326,B,A,B,B,A,65.8879920234367,0
Single,Heterosexual,Christian,-73.63936405715195,9.409902407391705,20.14219289706579,-11.862815086282485,174.53496379657275,D,E,-82.35156388080914,B,D,C,B,B,135.69375534759826,1
Married,Homosexual,Jewish,108.37317879932277,-72.3301062435155,-1.3507102448861708,136.4851484848494,15.69673029779831,C,A,-160.66025318864462,C,A,D,C,A,8.27116627031315,1
Single,Heterosexual,Christian,37.24934503217733,61.2871972512493,-16.439088081921234,-72.05695863731547,-260.29645768841056,D,B,-154.5457736787292,E,B,D,E,A,-63.23905743040995,1
Single,Heterosexual,Christian,-86.1655713079099,-19.479775251968263,-92.76216737490972,28.34322857686714,144.84370575777442,D,A,71.3190760655579,B,D,C,D,C,-26.624152329183104,0
Divorced,Homosexual,Other,28.39848238379786,1.9465029823075415,42.31128699678076,103.49301574327964,111.43913289607292,A,D,86.8014746532882,A,C,B,E,E,-132.42136563563562,0
Divorced,Other,Jewish,-56.94754549335097,30.78390340447611,-88.65539600398465,61.450349728678276,-18.344967316211854,E,E,1.636972857631825,A,C,C,B,D,94.28017545524993,0
Married,Other,Christian,102.82216174096321,-66.13879221914702,-87.72266397027313,98.83174434116582,69.73862070809453,C,D,76.77658435941643,E,A,D,B,B,105.39668307887555,0
Divorced,Other,Jewish,-88.462912490301,-39.65685453865662,-69.07900231833398,-69.07163843862547,-16.93617324570084,D,A,33.49252408834207,D,E,D,D,A,-81.37326342242753,1
Widowed,Other,Other,-26.229091783588455,99.89313978395134,-52.28017976833248,-13.25000535728709,26.596975963910797,E,D,40.69250748944805,D,E,B,E,D,-6.826979599372493,1
Divorced,Heterosexual,None,14.273180698299266,-102.17944074884574,149.6169614263835,-90.0125613776311,-37.60335747930733,C,C,186.70596859773363,E,C,C,E,E,96.25019700162807,0
Widowed,Other,Hindu,-60.89207323404402,14.816168407132174,52.62289927906734,-238.88866132335403,-48.35377729038142,C,D,13.63889120296269,B,E,A,D,C,-20.56873597745573,0
Married,Homosexual,Jewish,62.30054860080401,59.05306347324897,92.87007776165714,293.1498361099398,-19.962261456176027,D,A,-19.166030189085532,A,C,C,A,C,-80.01340595149495,0
Single,Homosexual,Christian,27.44957237971869,115.1645980698716,-54.21626539667281,-118.00830195160275,74.44165526904605,B,E,-203.47033543909325,B,A,B,D,A,-42.14093624538325,1
Single,Other,Hindu,123.80513711535359,-55.63520620640644,-3.0864150619507176,49.285289114446144,-103.59742610565678,A,A,-72.63145926388319,E,D,D,B,A,6.8292917573554615,0
Widowed,Heterosexual,None,-121.9530887886716,-76.58124777514217,-51.26733419402255,119.69066773994524,145.60813707457194,C,A,-5.885967630937084,B,A,D,A,A,-154.42090832879862,0
Single,Heterosexual,None,-36.15543530301489,-283.8408004652644,-14.82679546559384,-42.66932973661465,-19.90477214301461,D,D,-119.2859222165729,D,C,A,B,D,4.556983213423687,1
Single,Bisexual,Christian,64.44526099286203,95.4968651301798,108.08244286393453,113.42233788062588,3.4997330027735383,C,E,-235.01538787650938,C,A,E,D,E,-37.54960566134017,0
Widowed,Heterosexual,Christian,-109.19537934972435,189.93761404695198,77.25948805472439,219.28424990215265,-50.67007330092801,E,A,155.01738945508953,C,D,D,A,E,8.254382968989852,0
Widowed,Homosexual,Other,-34.07912627376356,46.47403534135287,-116.12943669492921,-81.37603766233717,104.48056714782032,A,B,-122.94258821652093,B,E,D,B,B,-104.76832794826689,0
Single,Heterosexual,Christian,-55.74349531453581,35.4008024770252,-12.72557918601373,53.838787776168004,76.79815588281787,C,B,-43.84714089913185,A,B,C,B,B,0.027652197835088946,1
Single,Heterosexual,Other,-156.95008669203378,-41.19327030766682,60.64629809687263,105.50914173531783,12.925978444506908,A,C,-24.246599502524884,D,B,D,E,C,-33.42885818425944,1
Widowed,Other,Muslim,23.35698081841423,93.04058979765281,95.78515821654479,-110.90827087093925,95.84834437996976,B,C,-84.89835852035942,E,A,C,D,C,-186.6436772642588,1
Widowed,Bisexual,Muslim,-107.12432844311428,-118.0565924429451,50.638501039592946,-31.372690881681443,-100.80200034193992,B,A,27.609145985337214,C,B,D,C,D,114.58722842567735,1
Divorced,Bisexual,Christian,3.3572662717902366,5.660721259151933,-88.34565726448301,107.29405778592127,39.58912618732157,D,D,-37.715423435719075,A,D,C,C,C,68.69249590821678,1
Divorced,Bisexual,Muslim,-30.04244593393511,53.033252400154005,-48.849954369958645,94.71024031415068,-144.69414048928098,A,A,3.542751014551393,E,A,C,B,A,-24.422937044543115,0
Married,Homosexual,Other,18.134733823864973,209.49893415201518,91.75965716101977,141.60522828986493,-201.465742630689,C,C,25.657711916149584,C,B,B,C,C,18.267604933005703,1
Married,Bisexual,Jewish,117.63592407748453,-161.53723455141133,-0.6452264334331759,-109.57058697287994,6.297657106554645,E,D,136.24844465992547,D,D,B,E,C,46.16072020898314,0
Widowed,Bisexual,Muslim,-127.65944762814587,-117.7519195452655,-21.095812921405326,-44.89805521747219,83.27291886241497,B,C,21.053966685035004,C,A,C,C,A,-190.23239351356585,0
Widowed,Other,None,77.31407013428714,96.10331179166916,100.9560941173992,-31.337247643015697,-107.28583811449164,C,C,37.0697207150155,C,D,C,C,A,-128.54553645250795,0
Divorced,Other,Hindu,-27.937089340691212,-26.232446072441775,-104.97010271095274,2.4762962987424695,52.2824698156662,A,D,-45.59183657513334,E,B,C,A,A,26.504452184770273,1
Divorced,Other,Other,35.87055665467796,-112.0357286081751,89.43810385333063,49.31718581756971,-88.97283596073659,A,A,-30.753477024247804,D,E,C,A,D,182.61473140005424,0
Married,Heterosexual,None,152.33562401401127,-62.48288820379635,-34.988964362189876,87.81982778229316,22.252946637885596,C,B,102.82944729783901,B,D,C,D,E,-82.4503692736473,0
Single,Bisexual,Jewish,-29.617931664630632,-195.8139053081082,-294.10491403273255,60.167662000965215,65.43833741133537,A,E,-43.58610119757827,D,B,C,A,D,53.27889744566085,0
Single,Bisexual,Jewish,6.637772583809716,-95.95167604319236,-90.93317613575142,-5.662291676331056,-20.403374130038404,D,D,0.015243399387856765,E,E,E,A,E,52.94463004096552,1
Divorced,Homosexual,Other,32.955491927576034,-16.931800014939167,2.6068932700559704,200.58351571063517,55.436034161860704,A,B,-115.89482616390325,D,A,D,E,B,-1.9053597567528817,0
Single,Bisexual,Jewish,-57.20460082028459,-123.21570876298628,133.94363415032763,-91.1719494657143,112.65625823189531,B,C,-0.77174826440249,A,B,D,B,C,25.05435769987756,0
Widowed,Bisexual,Hindu,127.24291268828047,-29.782569683758688,2.9455773899553943,47.428099090124284,-64.73943168349336,A,A,66.09790647583576,C,B,B,B,D,-22.92290430673102,0
Single,Bisexual,Muslim,140.9707661288514,79.28917256499032,10.974267125237448,-36.37886686611922,153.7998631879721,A,A,61.38331102492353,C,B,B,B,D,-111.08396804971943,1
Single,Bisexual,Jewish,-157.1824466019013,-115.48309370992132,-48.33789292327656,180.38128596423795,1.181595067054238,A,A,-66.61637958831196,A,D,D,E,A,-264.0358389091447,0
Single,Other,None,4.676620386857001,3.5672942076854413,-116.18669248220068,40.64629935419365,-73.05306656730667,E,B,-63.397764201465414,C,E,D,D,E,-39.827409461991635,0
Married,Heterosexual,Other,-362.8194445258706,-3.3540430790737257,-75.47897818895991,227.5282960627863,29.791073325116674,C,B,42.29183120200888,C,C,D,C,E,141.76835839871043,0
Married,Bisexual,Buddhist,-85.80070461921265,-92.11488498661993,48.43922261402784,-140.16765932538314,-121.45635258973529,D,E,-31.43391576998409,C,E,C,D,D,-113.86209177385432,1
Widowed,Other,Christian,-2.503884995020034,1.3562808517352551,-75.92062457587659,5.59335502122765,-17.55839852101558,E,B,-177.49399716808156,E,E,B,D,A,-42.42721291020495,0
Divorced,Homosexual,None,-111.91980783528017,87.56151965856046,7.546408255929575,-100.93492401416178,47.06075430460732,E,C,-85.96372695959917,C,E,A,D,B,-75.63411483669273,0
Divorced,Homosexual,Jewish,263.4835579978068,-140.53007512826213,-46.56267113564983,-39.240819592016116,-99.49194341439474,C,C,200.33009071450016,A,B,D,D,B,-77.30503946283375,0
Single,Other,Buddhist,-0.02243900359445601,41.31725206448058,21.82173160739328,-112.57999120949151,-122.096013384395,D,C,75.29506846302183,E,A,E,E,B,-75.38238666983516,1
Married,Heterosexual,Muslim,22.379430452968204,31.938206058495023,-6.853072648649497,47.15642670019812,-162.55970444010705,C,D,94.28331711186641,D,E,C,E,C,-142.91976492732533,0
Widowed,Homosexual,Other,-69.08610348846186,-99.13944852656532,-23.334339165551004,27.511591311597762,108.86202032798589,E,B,-183.89979940905545,C,C,C,A,E,101.75207660087311,0
Widowed,Heterosexual,None,69.95404153041285,-7.774385657155356,-24.299853200057136,-89.1417283775916,-11.019570032929682,B,C,111.17215320612046,C,E,A,B,E,98.85970097381903,0
Divorced,Heterosexual,Jewish,56.23136819944684,13.409952884671924,71.41384854270522,-46.19686076418234,28.551095839301027,B,E,24.65551557301552,A,A,B,B,B,-56.69437280711512,0
Widowed,Heterosexual,Buddhist,-27.525120319377677,64.01765323798378,2.895298671231317,-54.5657758881297,-169.6220568406422,C,C,-58.682752450079946,E,C,C,D,D,108.06114757958724,0
Widowed,Homosexual,None,93.25016439234446,54.01377146419064,25.869367825174123,-131.66839253800316,-31.75621665730699,A,D,-22.207019671861797,B,E,A,E,B,-159.84608429181444,1
Divorced,Homosexual,Buddhist,-37.26916210453971,27.13395174060133,4.611951433799176,86.86936472379327,142.24930728766685,E,E,118.67172045762315,C,A,D,A,B,58.37011754152158,1
Divorced,Homosexual,Jewish,-79.03904060953533,-246.97839470289819,-46.118555110522955,-47.10063358353612,188.52337859997462,C,C,78.4328855159819,C,E,B,C,B,-46.66309884438892,1
Divorced,Other,Jewish,-14.145286280955101,-90.17964386630199,-18.406770222564603,-12.359627537500092,-39.41995561425965,E,C,126.86506239491946,D,E,E,B,E,-130.2550333464003,1
Married,Bisexual,Jewish,-63.125879804438036,-101.04817988265921,-74.40856630391664,-68.94705430447165,-200.53949878053365,E,C,-51.456596025996014,D,E,C,D,E,146.11713382481912,1
Single,Heterosexual,Other,-4.358776148979186,83.11052570204009,-21.166250950963907,5.063278404127583,-180.12655395802776,E,D,-78.789917875033,B,E,B,E,E,-43.003191675128136,1
Single,Bisexual,Buddhist,128.85946652943377,-122.88448952386747,204.89257008016537,-33.22493581328184,-86.58902529137923,A,B,22.63694624164416,E,A,A,D,C,117.85543187856287,0
Single,Other,Other,-43.0761725077247,153.39735620819584,-51.4019610018807,-141.0608628723198,-53.962091189528586,E,D,-52.36407709660411,A,C,E,E,D,-69.95802840879387,0
Married,Bisexual,Jewish,-3.6596471982724497,-45.56914570282194,40.016415179970004,42.61652966819512,1.3676706817048263,C,A,11.987467194537595,B,C,A,C,D,1.3972286282145008,1
Widowed,Bisexual,Buddhist,108.23326637839233,103.36472620942905,17.273693331119716,-20.104712889119213,50.61699989854576,E,E,-51.98516787151607,B,B,E,E,B,53.632294050063145,1
Single,Homosexual,Muslim,23.07152108431009,-43.08421898497169,-63.87488622609029,66.53707455863271,-22.217706044976225,E,E,-45.216178658332225,D,E,A,D,C,-63.178532652729594,0
Widowed,Homosexual,Christian,125.1902360318756,129.4705425150126,46.72617516056054,-22.658035227123705,-36.4411852917461,D,C,179.88559103593872,A,B,E,D,E,277.4434181569197,1
Divorced,Homosexual,Buddhist,-81.94568002434761,-78.67730363647783,114.05188550769924,145.37392106887884,-38.09124707495321,D,D,-22.817885668341603,D,B,C,D,A,-91.91390679776303,0
Divorced,Other,None,-16.793106142841317,-287.7630598951301,60.37624636978022,-46.760081958331355,34.01796671049663,C,B,-97.32517232127297,C,A,A,B,D,4.932633269515846,1
Single,Bisexual,Jewish,33.86961481377088,-2.6651343829466048,110.96087096166143,-41.807542513770585,33.658877020855876,A,B,63.466331236201135,E,A,E,C,B,53.50454802687018,0
Single,Heterosexual,Buddhist,-79.4712490961513,-135.56270903942223,-138.6994887738399,84.34493796455568,-6.236244794958706,C,E,-142.90925754487637,E,C,A,C,E,17.682399148346757,0
Single,Bisexual,Hindu,-205.4544776273172,-230.6260585697022,128.98522741019877,-68.51614596023522,172.06925753470279,A,E,-92.6152592269479,D,E,A,A,E,76.54441341033657,0
Married,Heterosexual,Hindu,46.63729730323629,-157.62889678769065,-103.06024219187107,72.90304241334557,21.72454328548486,C,C,-258.157346403587,A,B,A,C,C,-104.40354505265054,0
Single,Bisexual,Buddhist,-120.88931663020517,-13.013132064417189,-90.18213049796138,-148.4528522537888,-65.91308356227445,E,E,45.27690078345265,C,D,E,E,B,26.912995653534544,0
Divorced,Other,Muslim,64.14825311927083,-63.589375617984075,21.91213806373958,32.88071773022182,111.18679678899082,A,E,-63.63215072451616,B,C,E,E,D,10.554316004561022,0
Widowed,Bisexual,Jewish,-69.66931663607599,63.147757540941875,-101.19237110730343,-4.874602837130027,-100.09610338462716,C,C,110.57232438236622,D,C,E,E,C,-41.71879081340472,1
Divorced,Heterosexual,Muslim,-37.66774962437317,-38.6028163352978,-57.379608575770256,69.52097996991431,-54.43015681890729,B,A,-57.71878097746318,B,A,C,A,E,-2.4213469501837213,1
Married,Heterosexual,Christian,117.86707728906636,-49.224548734729964,97.90594855183436,-76.20592325117684,-85.48607415817744,D,D,-100.2417035283215,D,B,A,A,D,3.04358261217172,0
Single,Bisexual,Buddhist,-18.62715451958251,81.40228230116917,30.002116636853906,-110.53115913776298,54.979399526164244,E,A,-103.08074322477718,D,B,D,E,B,75.02158495420976,1
Divorced,Homosexual,Other,-67.70699226256214,-39.585234208776946,23.780753398291694,-136.18347059393952,119.28323174405035,E,A,-69.07544400909006,B,A,E,A,B,46.04827747123861,1
Divorced,Heterosexual,Muslim,-51.3618359612956,-6.074525517041673,77.7895298406692,-61.74316184630688,-57.99657143211589,D,D,235.78359549039885,C,E,E,B,C,-31.43208841172812,1
Divorced,Heterosexual,Buddhist,-60.108394998435145,109.07674236760431,65.83020307276047,-60.64983452063613,2.633989379145638,A,D,-0.4700278933564194,D,A,A,A,B,182.63447068462472,0
Widowed,Homosexual,Hindu,-105.69930039528978,111.52852052598507,35.849317830022684,90.46536160397144,30.818711346146046,A,A,-47.90010176560294,C,C,D,A,B,-108.08246928646237,1
Single,Bisexual,Muslim,175.56619294563797,92.56375754875647,43.181800243030835,-73.75730914366652,115.44865817879801,B,D,-4.532250254716614,D,D,E,A,D,59.93368288686166,0
Divorced,Homosexual,Christian,-144.74383180894478,121.12077633522497,128.48703062350478,-124.52979713234681,143.376870422138,B,C,104.04536463931353,D,A,D,B,D,74.22295147389059,1
Widowed,Other,Christian,-229.5361286983478,26.43345218686739,-55.61965546858869,11.677997423698406,-109.24629034324194,D,C,8.550061311178007,D,D,A,D,C,-54.940104824488145,1
Widowed,Heterosexual,Muslim,-45.794906832166944,-103.32449387074905,-165.5149473772572,-66.91745981646275,0.35319493819967035,B,B,27.638950488743262,B,D,C,C,B,-75.53564838843502,0
Divorced,Bisexual,Other,194.57115221977347,-101.4504128398721,56.782041206421006,14.432267864759007,-20.120121657489598,C,B,-46.28776790899177,C,A,E,E,C,100.89555007396945,1
Single,Heterosexual,None,-55.90358746369368,-23.891647337443477,135.55322827118528,-33.17232482326801,48.381961917484965,B,C,-3.9835923648845624,D,D,D,B,B,-23.1548835189966,1
Divorced,Homosexual,Other,-30.978687835352915,-102.06611074627314,158.48483809674255,-65.24539211092127,15.486928166973177,A,C,-72.28764729769968,D,D,C,C,C,26.591625413928416,1
Widowed,Bisexual,Other,-77.90238462051386,-222.5098088319125,-17.36412552839572,83.8003677054997,2.3109487260415573,B,B,50.41098912959996,C,B,D,C,B,23.86507595087308,1
Widowed,Bisexual,Hindu,112.220769006391,93.74689729539469,86.81826643318593,-16.848908857597596,-64.85623938440477,D,D,-2.1758079933044736,B,E,C,E,D,-199.80169038761076,1
Married,Homosexual,Hindu,40.7033764133557,-156.8246928155927,-22.9808584447785,-52.336133606713496,-146.24825502257886,B,C,22.75354432827192,D,B,A,E,E,-67.9390005121022,1
Single,Heterosexual,Hindu,-157.65588645657652,18.03466749127965,-57.704698996889924,-71.65815941497706,8.443431913611654,D,E,-88.87704863777228,E,A,C,A,A,47.021163651861656,0
Single,Other,Muslim,-90.31698153952533,-52.56432189091309,82.36203428402587,-206.29829369717982,-157.54432301339696,D,E,46.24388331499896,E,B,A,D,A,47.645965878176405,1
Widowed,Bisexual,Buddhist,41.218307800636694,-76.85985819687018,172.27768755251876,-17.04498128791109,162.42023496528142,E,E,-83.08151265583442,B,B,A,D,D,12.733655450104825,0
Divorced,Bisexual,Jewish,-15.76376601210376,-37.65412411904752,110.58061683462822,23.833089063106623,103.69862213787,A,E,6.666746829028878,B,E,B,D,C,67.44537045072573,1
Divorced,Bisexual,Muslim,-14.080087434070432,-123.80095387067318,15.647493517481085,107.43402157387494,-72.82749905718646,E,B,233.69437037523846,E,E,A,A,A,21.288492486401747,0
Married,Heterosexual,Hindu,-15.70953060024724,-47.54470840057948,-23.936496016365233,-26.149523832077715,139.78105596955962,D,A,-222.51475276121133,A,C,E,B,D,77.75884409375364,0
Married,Homosexual,Buddhist,-78.178050579395,117.31548916342808,-115.63788853665437,130.58955399691527,89.99453157926163,B,D,-73.50510781367458,A,D,C,E,D,30.759407877792427,0
Divorced,Other,Buddhist,150.4299175822422,64.40618579303393,-72.64998242062568,83.4328395354326,41.19967811162552,E,C,51.59437722607782,C,D,B,B,C,42.48999298468469,1
Single,Other,Christian,-9.343861585573302,-6.7261748150703005,-78.27837546808321,-78.44048959855094,62.54459195238172,A,E,4.2419229898699715,E,C,A,D,A,162.1672287010396,1
Single,Bisexual,Muslim,-64.31223948718414,-51.50530714802388,-49.27744125077819,37.232753141263096,-138.80776796649744,B,C,179.04150494480564,A,D,D,B,E,23.997601327444432,1
Widowed,Bisexual,None,237.65047743371386,-110.72614778078712,77.09870425559964,-13.660288814916752,4.51774751701573,B,E,61.98318004334581,E,A,E,D,B,-84.72153652275217,0
Divorced,Bisexual,Buddhist,67.84781018081284,-130.55903124764572,17.99832662080086,116.74209531583944,44.45291375733888,D,A,-1.3219060513250063,A,D,B,E,E,192.45564738842845,1
Married,Homosexual,Jewish,23.97212448603059,-59.25814600106328,-27.39272640542476,-45.71046785369278,-245.0658386202385,B,D,0.7246862393122537,C,B,B,C,B,-2.9101022145554203,0
Single,Other,None,-2.3888513730173977,-107.22116355029247,47.020953629987325,155.19102694057398,71.66497739640468,D,D,-38.35234478604153,D,C,D,A,A,110.76787685261793,0
Married,Bisexual,Christian,65.99447518637704,-47.306528148895666,268.9144917869718,149.11352228656722,-31.44083897403468,D,C,-23.788084296450073,B,D,D,E,C,-135.5505420058941,0
Divorced,Bisexual,Buddhist,-92.62277331007638,-23.225980643425174,-177.60033803438006,14.65557615097458,-48.70153973962342,C,A,-50.72305901482468,B,B,E,C,E,-86.39090150197357,0
Widowed,Homosexual,Muslim,-45.681970828484054,-9.64741626866444,78.30839235728618,-108.94407461277433,-50.57606726228316,C,C,-167.2252564237222,C,C,D,E,E,-79.88555828325845,0
Widowed,Homosexual,Jewish,-190.17818366935103,-58.86895167944491,65.8538223243227,53.91849437060598,-129.07624017572124,A,A,-46.48842901275253,E,E,A,E,C,-126.44524377798534,1
Divorced,Homosexual,None,209.4468779838173,-25.130345820728174,-21.689114270282982,-26.829212944188992,-136.91583134363563,E,A,171.90700442692014,D,A,C,A,B,36.10540768728158,0
Widowed,Bisexual,Hindu,-113.55337458201049,-11.161736086781746,14.848186769773916,143.63078364071586,35.14562073028747,C,E,48.20820470659183,B,E,B,C,D,-170.47801923026393,1
Married,Homosexual,Hindu,-77.4137665790445,-64.12209638023266,-67.60746988019633,-12.997074559780794,-26.530058684607845,E,E,3.717753012480159,E,E,D,B,E,73.01031745477876,1
