AgeGroup,sex,Religion,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,target
65+,F,Jewish,E,C,82.20368420424391,-38.87251358049736,B,-31.12828513933385,C,C,-62.05156935493803,1
26-35,Non-binary,Christian,D,D,3.206028021198694,-55.80374096742781,E,89.05955074404602,D,C,-20.622246059319593,0
65+,Male,Muslim,E,A,152.24999508978857,-59.77479919235812,E,-48.389056630568405,D,A,184.9966796822489,1
65+,Non-binary,Jewish,C,D,-26.539739893635954,-41.36074056239568,E,-83.78421018582054,A,C,58.73661846621061,1
51-65,Female,Muslim,A,A,-181.28014992632828,120.26258962208844,C,-63.254930847280185,B,B,63.32060312506177,0
51-65,Non-binary,Hindu,C,C,127.45176466189143,-108.19669832262029,B,116.19598010258294,C,B,60.192741010225504,0
18-25,F,Other,E,E,37.39517233617589,71.2476152640944,D,78.74481383997296,A,B,-41.11602088995033,1
18-25,Male,None,A,E,10.600636514473948,-32.342032665346764,E,27.299126854759425,B,C,125.18921505257383,1
26-35,F,Christian,B,D,-51.09077406732456,7.481162462845364,B,119.16217548885615,A,A,143.2923098602276,1
18-25,Non-binary,Buddhist,D,C,-63.46893340460856,-106.03866132671934,B,39.41387496742491,E,D,-3.2169459402714513,0
26-35,Other,Hindu,C,A,-81.83990454497459,124.88996544418349,A,-40.918074612206986,A,E,28.519371981548492,0
26-35,Male,Hindu,C,B,-62.82255276710607,-129.9868261246487,A,117.68606143272835,C,E,-71.44170460156388,1
65+,Other,Buddhist,B,C,-92.80516913720383,47.27298053017003,D,-12.370363802736552,E,C,-166.18217204225832,1
36-50,M,Christian,E,A,282.5768996780369,149.58705221404148,C,74.3145114426453,C,C,-91.53690385617152,0
18-25,Female,Muslim,E,E,-80.32703316699943,38.634260395130774,E,-87.42473391588173,E,C,-164.42925575605102,0
36-50,Non-binary,Muslim,A,C,67.97101431816459,41.343804958189814,B,-8.543453868695332,B,B,-120.40615112457844,0
18-25,Male,Other,D,D,-167.9961218849528,79.43377628954265,A,44.434641807964596,D,A,83.8734426690431,1
18-25,Male,Buddhist,C,A,60.90513531610704,-49.009656863630966,D,24.31545832660976,C,D,-12.91183779650644,0
26-35,F,Hindu,B,E,-11.627303278987695,-171.5457426724971,B,-100.49110070866635,E,C,80.43396861870407,0
36-50,Male,Other,A,E,85.50310138668166,-181.60872959937964,B,-34.99816000521703,B,E,-71.4652629747851,0
18-25,M,Hindu,C,A,-197.8593300653644,-100.4527056179826,B,39.488830108837966,B,D,38.623633385779485,0
65+,Female,Hindu,E,D,74.77351394159385,-74.36065043041384,A,-39.344922987582486,B,C,-48.81806955054534,1
65+,Other,Jewish,B,C,-70.54727879959998,27.89446006266334,B,100.7047742440916,B,B,-50.6582459544191,0
51-65,Female,Other,E,A,0.8649809082246775,27.227855579357076,D,-58.65401995940408,D,E,-62.49166577857481,1
18-25,Female,Buddhist,D,B,-37.166415474280726,-16.296635671684886,B,88.81153175404398,B,D,-148.90847444349004,0
26-35,M,Christian,E,C,93.86806480153255,31.35053376636625,B,-178.07414945674194,C,B,-118.03902751010126,0
26-35,Female,Muslim,B,D,-70.33748120327049,-115.01213712847931,C,-13.192709015828404,E,E,49.88547696073109,1
26-35,F,Christian,B,D,-2.0852382318421765,-120.03709795826283,A,192.19927079853295,E,A,75.8975765273555,0
18-25,Non-binary,Buddhist,E,D,-288.43623617016215,146.5194306875565,C,-116.33133734139969,D,B,49.87505299401961,1
18-25,M,Jewish,B,A,137.04189877330677,-187.9537285540697,B,-85.33034661418507,E,B,-92.40516028853483,1
65+,Male,Christian,A,C,5.3926158992881845,-197.4369315920812,B,140.80603319656063,E,D,-29.32512694896885,1
26-35,Male,None,E,D,-394.11691756452586,23.549949206023822,E,157.1566539548869,C,A,-87.68762775395462,1
18-25,Other,Christian,D,E,163.68859232979423,-94.72968954294001,B,30.234821601064848,E,D,129.42691583322085,1
51-65,Non-binary,Hindu,E,A,104.5630138971277,34.78625134144435,B,-158.86877359241453,B,D,-28.923958562647723,0
65+,F,Muslim,D,E,-29.3788239997117,87.05744993609298,E,42.10889091845141,D,D,-153.10429505389897,1
51-65,Non-binary,Other,A,B,14.126172086781938,181.96500497399884,D,-77.44313720448386,E,A,28.585857966788282,1
51-65,Female,None,B,E,-171.11616294410774,-19.86000508289859,E,53.94827117179467,E,D,-35.731126556928345,1
18-25,M,None,E,A,10.124169112266783,87.88841374876914,B,-76.06136399665945,E,D,-109.95077468926353,0
65+,Other,None,D,E,2.9557858789166085,139.39776325343885,D,31.332628426629043,C,C,123.9274226455778,1
51-65,Female,Other,E,B,57.03166817861488,-209.16180439763133,C,-76.09989144321872,B,B,-116.28199755563055,0
36-50,M,Buddhist,D,D,-17.439503300676186,-53.88912482782872,A,-53.07196683035158,B,C,188.00595353167338,0
36-50,Female,None,E,D,-23.74871537921404,47.143190950392885,D,-165.40874597858078,A,B,-21.89403267790649,0
26-35,F,Christian,A,B,189.6033531428743,-133.05995859203665,C,-213.0369583631921,A,E,92.36703133972564,0
26-35,Non-binary,None,E,B,-0.1829126762615402,-70.56648307995975,A,65.25617475638727,D,C,-11.20237938635368,0
51-65,M,Other,D,B,-49.12869172886751,9.727766689147764,E,-212.93552836801354,D,C,48.79980277736491,1
65+,Non-binary,Jewish,D,D,-41.3229317499667,77.52412250388039,E,161.2629127975029,E,E,229.1900165611473,0
18-25,Non-binary,Muslim,C,B,87.54646639722951,11.00360960351283,A,-11.511930158447404,E,D,-67.26755383845202,1
18-25,F,Other,C,E,-91.3869175352605,-62.61201464804817,E,-83.55095730761798,C,E,95.04549498097067,1
18-25,M,Other,B,D,37.99136907048588,71.99515239552512,B,-18.43712027211754,B,D,14.694750955606695,1
36-50,M,None,C,A,33.467657580519955,13.673601650221256,B,23.542471265282803,D,A,37.154752030481156,0
18-25,Other,None,D,E,-26.65777737953265,-151.1908817709667,B,22.21164629609815,D,E,135.57050661872393,0
51-65,Female,Jewish,A,B,127.7521970340306,-19.44785340222363,C,-118.74557766757039,A,A,129.3634940476307,0
18-25,F,None,D,B,63.3318254183134,21.082597170545146,E,-187.41305953225347,E,D,-118.50956513761963,1
26-35,F,Jewish,D,E,98.02818108977259,35.30281158242594,E,57.12142949806538,E,D,15.14966792145674,0
65+,Other,Other,B,D,-166.34923727280443,71.26660519443081,E,-70.24791133039223,A,C,99.50877028027712,1
51-65,Non-binary,Christian,B,D,-201.09604196856,72.52791570732039,A,-32.78258179585161,C,A,-23.943203590126032,0
51-65,Female,Muslim,C,E,117.8280429719249,71.81026635377378,B,-292.1408656884075,A,C,-24.837129407124493,0
18-25,F,Other,A,E,-1.8345127414525004,-61.99260715989313,B,38.04541635779919,E,A,-94.58892192069169,1
51-65,Non-binary,Muslim,D,A,-89.20148578168555,34.818794982450584,C,-170.11179822639122,A,E,102.95038504125668,0
26-35,Non-binary,Christian,D,A,153.26428814226873,155.49882927460374,D,12.296253902466578,A,D,51.19635841626376,0
26-35,Male,Other,B,D,87.63465505101999,92.33590633538122,C,-223.40480225592714,A,B,-41.22107907217995,0
36-50,Male,Hindu,E,E,251.84763875944327,21.40280913613895,D,-222.83938528959712,C,A,-206.36973273176577,1
36-50,Non-binary,Hindu,D,C,188.68401495068076,53.960318711917445,E,8.97517787243245,E,E,5.450637009327885,1
18-25,Male,Buddhist,C,E,-67.86631110122472,85.44814577860434,E,-0.7487469226388841,E,E,-92.17638900513295,0
36-50,Male,Other,D,A,23.692230611365193,119.23760016708775,C,-131.15083642811177,D,E,22.34135568834207,1
51-65,Female,Buddhist,A,D,-107.25161736148077,41.56746129444309,C,-118.99575076852653,C,C,-36.58494201183867,1
18-25,M,Hindu,C,B,-60.22779845382825,-25.8227682770813,B,23.259075403411675,B,E,50.547424288797494,0
51-65,Non-binary,Jewish,C,B,29.34980412999455,-72.80499398288633,B,38.57793624080514,C,A,25.175310344938413,1
65+,Female,Christian,E,E,-9.501826142353591,-71.85754512327584,B,-75.69089263431303,C,B,3.8264688913095717,1
26-35,Non-binary,Christian,A,C,-47.65207402468847,-29.09525432855459,E,-69.9168562841849,E,A,-66.11577223842735,1
51-65,Other,Hindu,B,A,75.9941551737243,-22.928904091858094,B,33.945206674202794,D,B,46.85402501616171,1
51-65,Other,Other,E,C,47.70376021057144,73.4557880629956,D,-107.85141352996403,A,C,-191.40810376141442,0
36-50,M,Hindu,D,C,-34.19494678108752,27.593750085494122,A,-50.39144892765031,E,B,-147.90284698504607,0
65+,F,Jewish,B,A,61.70124896314459,110.78205236652352,E,-201.14566905825404,E,E,215.48448564915472,1
51-65,Male,None,A,E,-78.00419327526362,-126.42647457008584,B,-1.967704747010525,E,E,-20.12255145395904,1
26-35,Non-binary,Hindu,E,C,36.01134548235297,24.96367792350143,C,43.36591494394459,C,E,-97.20265310591756,1
65+,F,Other,E,B,-204.13864508031233,12.207660211591332,B,-19.617999637137718,B,D,44.08719209035728,1
51-65,Female,Christian,E,B,87.36278047323567,-159.96936103891838,D,-141.0415635895172,D,C,-42.69418838892627,1
26-35,Male,Buddhist,A,B,-144.44045071370695,-146.62109310515154,B,53.71614900510259,B,C,103.71978604448377,0
36-50,F,None,B,E,-64.29334623939236,-248.9054404441892,C,56.00891800687291,B,A,-31.55659371401528,0
18-25,Non-binary,Buddhist,B,E,-259.3172128991781,118.10885846116159,C,135.414825082751,D,E,25.23709669455647,0
65+,Female,Christian,A,A,-119.82524784283706,-24.936769347921654,D,75.06618291351108,B,A,-196.67466995266255,1
36-50,Non-binary,Hindu,D,B,47.77655693613579,21.373339150682902,B,-190.55388168497814,D,B,-44.138924357179036,0
36-50,F,None,D,D,16.341235328738893,-39.21200706206282,B,-14.546370624345787,C,D,51.25036279364181,1
36-50,Non-binary,Jewish,D,E,-130.53558363231176,81.11487752601201,A,105.25270109156047,B,D,-131.22417054052943,0
65+,Male,Muslim,B,B,-84.86519554976154,-111.90579802456091,A,-109.25585705519411,C,C,-106.31012247518325,1
65+,Non-binary,None,D,E,-23.42058255290887,111.01877716596758,A,-73.63825568425132,B,E,-144.47252154336434,0
65+,M,Christian,D,E,-181.5522931315213,-186.2600645719796,B,203.9057650435114,D,A,-65.61033437867478,1
26-35,Male,Jewish,E,D,-31.556761814815047,-105.84285368307145,B,50.132006052358676,C,D,11.046808776222367,0
26-35,Male,Buddhist,B,D,43.92085931839888,-38.80917893081767,D,3.2234886743789675,D,B,78.54649673778941,0
18-25,F,Buddhist,E,C,42.62751221984001,-136.26385283215973,D,47.77767536420058,E,D,64.965189820615,0
65+,Non-binary,Buddhist,C,A,72.64637583415029,186.82454060861994,B,-47.76755051818937,B,A,-33.58010874415451,0
51-65,Other,Muslim,E,C,53.17593884431192,16.823752092286405,A,65.97342269630734,C,B,98.10501475554956,0
65+,F,Other,B,D,110.83441351638838,-34.79661675680503,C,-106.7490412261857,D,C,-167.23160978517228,1
36-50,Non-binary,Hindu,A,B,134.73243830130068,113.51861291240941,E,-127.44685268470872,C,E,142.61800315809367,0
65+,Male,Other,C,B,-22.79608224675275,37.54031111857566,C,38.81880023771579,C,A,24.405015729031003,1
65+,Non-binary,None,B,B,38.48881385806525,-153.76301138387316,B,60.225766050956345,E,C,106.84258155407235,1
51-65,Other,Other,B,B,12.533096148501382,111.3737104595526,E,139.80844508704436,B,D,-1.8578987426016724,0
36-50,Non-binary,Christian,A,C,-46.64194128697498,127.39177132014319,C,62.56512264759786,E,A,20.81946837328605,1
65+,Male,Muslim,D,C,-16.542958879274604,23.794714518266467,D,200.33887088985512,C,D,219.9105915949982,0
26-35,Non-binary,Buddhist,C,C,-175.70525069276204,-143.91049375798445,A,-7.539830432522162,D,B,-82.67880627389576,0
18-25,M,Muslim,A,B,-12.389695877747434,63.07011105994178,C,135.9009362087035,E,A,-138.92283109828338,0
18-25,Other,Muslim,C,E,56.97764059364469,31.708473931936798,C,95.29670178014041,C,B,-60.733221997951645,0
51-65,M,Hindu,A,D,6.497851954132253,-83.16803041685709,D,19.767856040341538,A,D,-98.37657117790936,1
26-35,F,Jewish,A,B,162.8083568964446,-125.60915129510416,C,177.172221817327,B,D,-40.761349086054,0
36-50,M,Jewish,A,A,-26.145350298750795,53.88284336136816,C,79.86191086106004,B,C,115.22150632253691,1
51-65,M,Jewish,D,D,-196.12983507836023,-48.149326523105515,E,-29.391857229601698,C,B,89.73333013000745,0
51-65,Non-binary,Other,E,A,58.028244754037274,34.2472626681016,E,-130.20570523036773,D,C,-146.16106965884163,0
51-65,Male,Muslim,B,D,131.20424732363216,161.5818586254125,E,99.49089055502262,A,D,12.11507747469886,0
26-35,M,None,E,D,-4.157979856624297,-83.80577909844604,B,-95.41741414775682,D,E,20.568095277624728,0
36-50,Female,Muslim,A,E,81.04089892972198,-5.3109375343146885,A,-143.76445319623582,C,A,20.637955707506446,1
65+,Non-binary,Muslim,C,C,1.5143455539623996,65.43606937378304,B,-134.6447380004764,E,B,17.798175551978364,0
26-35,Other,Other,B,A,-61.926421270219,-63.80698489014808,B,-88.02739150136259,E,C,-93.47571054287656,1
18-25,M,Jewish,A,A,-245.53981593352864,-107.49137704962979,A,207.69829703701345,D,D,-85.46004675415695,0
65+,Female,None,C,A,-111.5215089048317,44.669307224896116,A,-89.1984112773178,E,B,-172.30781529393707,1
65+,Other,Hindu,C,D,-66.57759777776829,-78.36307552246274,C,15.778016446309765,E,C,28.439809450471987,0
36-50,M,Muslim,E,C,-30.933137293209917,56.82676254158846,A,-118.85447494401559,A,E,136.61719316002598,1
26-35,Other,Christian,E,E,-60.99314269348586,-19.46467930314171,B,-120.20499279017756,E,D,-105.1412992688547,0
36-50,Other,Christian,A,E,6.125438008041926,-228.72983537933584,C,147.2544329530167,A,B,-56.26993517132433,1
51-65,Male,Hindu,E,D,98.5450882045153,35.135061736971025,E,47.786125831097365,A,B,-40.498217053051555,0
51-65,Female,Hindu,A,B,-47.28663602036697,-35.92452464282355,D,158.0454414198337,D,D,179.5517150798421,0
36-50,Male,Hindu,C,A,-205.98399453835802,30.990338833870908,C,-136.25983371585656,C,E,0.5747646550215225,1
36-50,Male,Muslim,C,A,11.006389685617243,-175.66643831803017,D,-103.98239000761183,B,C,120.99580974380622,0
51-65,Female,Jewish,C,C,-9.510942868443898,71.422890323974,B,47.080169663176996,C,D,69.64621877500119,1
18-25,Non-binary,Muslim,B,B,94.31636432654257,101.96075192048075,E,-155.64942335759574,A,B,168.30120736679893,1
18-25,Female,Muslim,B,D,-121.52354041115989,-126.53806497656119,A,92.5047796409934,E,C,-39.58810615901835,0
36-50,Male,Other,B,C,129.08297516031183,38.895289661930136,E,109.35217682765897,B,A,-133.5278691829218,1
26-35,M,Jewish,D,C,-98.07041524288434,-143.6254191545985,A,17.860348455566882,E,A,105.4229370711022,1
26-35,Female,Christian,E,C,-18.60862756077102,-17.952968272392656,C,73.27551385734598,D,A,-153.2504461512892,1
36-50,Female,Other,A,E,137.68370671735474,198.76570627313686,B,-152.22440607784839,A,E,-13.058546631356233,1
51-65,Non-binary,Hindu,A,C,-184.15295917716517,5.015554188947999,B,122.63717872289182,B,E,193.63511539094426,1
65+,M,Muslim,A,B,-14.79744387912986,45.146548518228435,E,-35.25754245554044,A,E,21.473249220850647,1
65+,Male,Muslim,B,A,-69.78191994029285,110.8743775557625,A,33.24315235128482,E,A,230.5260216630868,0
51-65,Male,Other,B,A,8.74479072621387,18.386230813448893,C,-12.158188289508304,E,B,14.254633720341934,1
26-35,Other,Hindu,E,D,-96.5975750242161,37.875342933311245,C,-7.860441363753014,E,A,15.177051582033958,1
36-50,Female,Muslim,C,B,94.83559087866468,43.05868133487325,C,-39.74814457719619,E,C,108.25254532367813,1
65+,Female,Christian,A,E,-34.49563865427214,93.98098985284429,B,-131.63026946524158,B,D,-40.957521031741535,1
51-65,M,Hindu,B,A,-68.07118478368339,-58.927128701277155,B,-66.90783318527079,D,D,143.00418120848425,0
18-25,Male,None,C,C,-204.43019924745948,-64.04296034231895,D,35.1250839569073,E,C,11.589444443656886,1
36-50,Female,Buddhist,E,D,69.35461990972844,-47.59328730514946,A,-0.570848825886757,B,C,-223.60542443883915,0
26-35,Female,None,C,C,127.48237203583315,-88.77987451801604,E,89.55117000896388,E,B,82.73035257941935,1
26-35,Male,Muslim,E,A,33.37516367962284,-35.47955194594048,C,-120.29940772584426,B,D,248.6195839675327,1
65+,Male,Buddhist,C,A,-162.8636645290474,-165.36052946610062,B,-54.96735292801945,D,D,-60.67580764336237,0
18-25,F,Muslim,E,E,52.74916306809487,95.4690983866347,A,16.4248301687668,A,C,-126.07629386595688,0
36-50,M,Hindu,A,E,-47.17156427432983,-177.76218131577323,C,153.83684124816912,A,C,20.15422912511185,0
36-50,Female,Buddhist,A,E,-52.946852151139026,-99.85009559575275,C,-11.248322435706102,A,A,-73.58979011000999,0
26-35,Male,Hindu,E,B,-31.505420185934174,-149.9930182816155,B,41.74065378247268,D,B,77.95441332577856,1
36-50,F,None,D,D,-187.8436178084537,-10.799182358441005,D,193.58450675667396,D,D,-58.939837494730064,0
36-50,Male,Jewish,C,D,110.37237558501405,-54.86433464690873,A,28.919785902309837,B,E,-267.61671881598033,1
36-50,Other,Buddhist,E,C,95.6159180998932,-0.13945045724122615,E,-81.73427179754887,D,C,56.74540702610369,1
65+,F,Buddhist,A,B,-55.42413346884776,15.627033629284231,E,79.38781577688482,A,B,-120.84134720590734,1
26-35,Other,Hindu,A,B,235.84419712557008,215.35771301018434,B,22.223835775888215,E,A,-80.19041891099268,1
65+,Female,Jewish,D,C,81.08249516484496,184.60185128940543,B,-28.05978733937761,B,B,11.159273010553118,1
36-50,Non-binary,None,E,D,-196.69868877085992,-52.06214763522253,C,-52.94905423721391,A,D,50.582999950396655,0
26-35,Non-binary,None,B,E,66.50407615591777,-75.09406101783078,C,144.08509134446888,C,A,-134.6625074707948,1
51-65,Female,None,E,C,46.70829547872257,184.64125955119482,A,-161.5314857901328,C,D,22.31873364518084,0
18-25,M,Hindu,E,E,-38.136300362395346,-24.695835791958746,E,209.8770194215535,E,C,165.39004260047085,0
18-25,F,Other,E,E,19.20561874347916,30.330689344778822,E,-58.36127336015553,D,B,198.96627602331304,1
51-65,F,Jewish,C,B,-58.25777918649037,-54.19966351002338,B,23.437055491263585,B,B,-174.17430643534456,0
26-35,M,Buddhist,E,E,-139.3302728597103,-5.392195559372768,E,-34.00025750863925,E,A,-21.441553441984006,0
36-50,M,Jewish,E,E,66.87184316655707,-149.61020667651138,D,-112.90523106584824,D,A,49.07127973715612,1
36-50,M,Buddhist,C,A,23.30512412478348,35.81877794096919,C,-157.74307043824908,B,D,-93.76331757586166,0
18-25,Male,Hindu,E,B,-115.47855529297266,-35.911238046767295,C,94.02940410608446,E,E,-146.04078606589752,1
18-25,Female,Other,E,E,46.003288499800576,-103.61104281882237,C,84.75654526072327,B,D,7.61248654941979,1
18-25,Male,Hindu,D,C,146.60462115802238,79.0147633816724,A,18.811516630623267,D,B,-40.815979873571216,0
51-65,Other,None,A,C,21.886004031791295,4.572340050171566,C,-90.89191816394093,E,A,-43.63547922739258,0
18-25,F,Hindu,E,A,-110.12263769125583,-112.9540201344283,E,-73.6647447040036,A,C,-18.339872320520378,1
65+,F,None,C,C,-55.02142943233653,-136.7572186450682,D,95.72531950580935,C,C,-27.410934970640067,1
36-50,Male,Muslim,A,B,-10.941466886395435,-87.04172781643777,A,-145.28916375029087,C,B,203.69673454021827,0
65+,Male,Other,E,A,118.00770533914549,56.757864809086335,D,149.94906662160702,D,C,0.43322269574132866,1
65+,Female,Jewish,A,B,-52.47498837504387,8.781887202595366,A,75.70015054009963,A,B,-19.44931517860945,0
26-35,F,Muslim,C,A,-26.441054030934154,153.7201366105327,C,108.47640783757487,E,C,-4.737602750232639,1
26-35,Non-binary,Buddhist,E,E,-37.45079592047393,-65.20073875041349,C,236.31695631895866,D,C,-103.13516817511135,0
36-50,Female,Christian,E,C,-97.56991545632975,-96.28271200910385,A,65.85710530106972,C,B,11.566879122280485,1
51-65,Female,Jewish,A,E,-37.683313762255835,37.50145237635073,B,287.4039623634139,C,A,111.79977113738026,0
51-65,F,Buddhist,A,A,-97.51071902362524,-66.6400818169621,C,95.15956091200503,B,D,-88.62027428859247,1
65+,Female,Christian,D,C,-111.65255987120715,-136.91993940446838,A,49.083961880925905,C,D,155.62154115118955,1
36-50,Male,Hindu,A,D,68.20213205171149,-139.9859325014815,C,3.461668715145992,D,A,56.655148214238416,0
18-25,F,Other,E,B,-44.102615317795404,44.47574045965644,A,-5.904620029019237,B,A,-22.20396357504943,1
18-25,Non-binary,Christian,C,B,136.82826565606985,147.68992751089223,C,93.54995210078087,B,E,3.570739524624939,0
26-35,Female,Buddhist,E,A,92.01376570886053,-65.93852258566875,C,157.24257993776962,B,C,-40.89985393410039,0
36-50,Other,Jewish,C,D,128.07248299811917,-67.69081302306206,C,-10.918875051397157,B,E,93.7331326158945,1
51-65,Non-binary,Christian,D,A,40.930580381491126,-116.60639847153622,C,43.34510157896753,E,B,-86.18736008170174,0
18-25,Male,Other,B,B,19.434956647057934,75.41692556006487,C,37.50119671661476,A,C,-146.0676468116387,0
36-50,Female,Hindu,A,E,-9.94905206787898,30.232788792557464,B,36.574789655888786,C,E,-136.31605888820317,0
65+,Non-binary,Jewish,E,A,57.97148758670946,-9.594671499007404,C,-142.23729142569272,B,E,-9.137525191954603,1
51-65,Female,Hindu,D,A,-84.93630707462067,138.41877531472718,C,160.11167047860565,D,E,-25.509341994071015,0
51-65,Male,Christian,B,B,205.87529628817526,155.27169817542335,D,12.198012582161944,A,D,58.273031780167564,0
26-35,Non-binary,Christian,E,E,-16.376146856607264,146.08696996168672,E,-3.563942688703112,E,D,-13.50510601048687,1
18-25,Male,Jewish,B,A,-213.6793742231267,-152.6621388413065,A,-25.772123068364728,E,B,186.50125278147198,1
51-65,Male,Buddhist,E,C,84.10168762384207,-29.116786458626738,C,263.9692752190102,D,D,-74.40578251766597,0
36-50,Non-binary,Hindu,E,D,-79.09457098133582,-14.118611568520773,A,44.97850438800242,A,B,23.040661933165214,1
36-50,Female,Other,B,D,-1.0516197827082996,101.60442377264364,C,90.14249182001772,C,C,100.74686076703851,0
65+,Non-binary,Hindu,C,A,-74.01371412293408,-105.7772390778693,E,86.47489149273699,E,D,40.90432403088457,0
51-65,F,Buddhist,B,D,-129.5999792871855,55.87206826665889,E,47.66743823934509,B,D,180.6763488686331,1
36-50,Male,Christian,A,E,86.7385997548283,41.82041205288246,E,-44.515341918394796,E,A,32.77823486536877,1
18-25,Non-binary,Christian,B,C,185.53003184470919,147.32470188219543,C,162.7056291683556,D,B,82.75721695477964,1
26-35,Other,Muslim,D,B,49.01399894562768,-122.2928345653626,D,142.6905377919724,E,E,23.974876693419915,0
26-35,Male,Jewish,B,B,37.096672542787495,155.31946153068995,B,12.91935395932623,A,C,-76.30459613497587,0
36-50,Male,Hindu,E,B,-189.19943349017498,-88.69882476906562,C,-53.66702531610028,C,E,57.8093282697973,1
36-50,Other,None,C,B,-33.67238603931041,-91.80782176372378,E,-1.2076987264764247,E,E,-106.39894558401821,1
18-25,Non-binary,Muslim,D,C,-0.7041611521453629,66.79053399728838,C,-80.27787863694135,C,D,-78.72833183472984,0
36-50,Male,Buddhist,B,B,-3.244639762044959,-237.49368845520814,D,-147.55925801778304,A,D,75.13795715648685,0
65+,Male,Hindu,A,A,136.8850048796611,-194.7630018169396,E,-187.40908503726442,B,C,-67.3291690849319,1
51-65,Male,None,B,E,10.574264663361234,86.3696436715329,C,-82.36887030846847,D,C,0.377078854610675,1
26-35,M,Muslim,A,C,-71.6737592010055,125.5763897586672,A,-3.8232594920131175,A,D,-24.73334891509858,0
36-50,F,None,D,C,-109.62338160202312,-29.76990617368356,C,7.082169825878896,E,E,-54.24351247989916,1
51-65,Female,Christian,E,C,-104.1790443697334,19.61413772894221,B,11.277650964149828,E,B,-96.47752039649039,1
51-65,F,Muslim,A,B,206.00238133811715,170.4858830495936,A,38.573968881450874,A,C,-4.9159363524255335,0
65+,Non-binary,Hindu,B,D,-8.410867038753498,28.65335821849058,D,135.32815656551682,C,A,-67.31881618625366,0
65+,Female,Buddhist,A,D,-86.34396284099284,-134.180273528249,C,-162.24893006331652,C,A,-46.73072971617429,1
51-65,F,Other,B,B,30.661385361096094,68.14627363217413,B,358.5857108574194,A,B,-218.27021214403203,1
51-65,Female,Muslim,B,C,140.89511913511132,-228.92814476949704,C,3.2016100891748827,A,A,96.11013730280332,1
26-35,Female,Buddhist,C,E,159.80977911091134,-102.87999169855198,D,132.3627032769616,B,C,-79.72412448019645,0
65+,M,Other,D,B,7.007517757735059,94.31438890348518,B,-59.984276026970775,E,D,125.15862711914876,1
65+,F,Hindu,B,C,157.67801568983927,-51.92867660228756,D,-23.711939062164813,D,B,61.5100491048336,0
36-50,Male,Other,B,D,-125.66915980250005,78.38022894823773,E,-78.01104740963729,C,A,-68.56153667085142,1
51-65,F,Muslim,C,E,-91.9667735670854,-100.24310728466482,C,-76.77907990802439,E,C,-110.27700755740102,0
26-35,F,Other,E,A,-28.515901251952496,81.53723176425241,B,193.50914185502356,C,E,-28.1504463131794,0
26-35,M,Christian,D,C,78.27848671701142,-40.66361554760636,D,41.19356230475534,D,B,-217.93228780305589,1
26-35,Non-binary,Christian,A,D,87.21831166581899,117.44143674294996,A,-80.109779963135,E,E,36.31138244371117,1
36-50,Other,Jewish,A,E,-68.73605480162183,-331.82061071444735,B,-250.4376939292202,B,B,141.10238328783936,0
65+,Other,Other,C,A,-48.091632162537024,164.74549243767032,D,-221.92623301016692,A,A,-12.702903479416824,1
18-25,Non-binary,Buddhist,D,D,-8.388669796579832,72.23480199834921,B,11.251033676766978,D,E,77.62165078740767,1
65+,Non-binary,Other,E,D,152.7498725579034,-56.14866375305835,A,-19.092989939570973,C,A,-51.43585029628286,1
26-35,Other,Other,B,A,-94.9323660656962,-75.65710535296166,C,107.06717501541408,D,D,92.89645525378349,0
18-25,Female,Other,E,A,115.37371670851253,-30.076088979889647,C,56.9315433342264,B,C,211.86753478316632,1
51-65,Female,Buddhist,D,D,-108.3092481600222,54.93571863267349,B,-123.60509606410513,D,E,42.24392400529424,1
26-35,Female,Buddhist,D,D,1.5627501612345212,-58.780694206266695,C,-140.11837076754895,A,E,7.0239125557364765,0
18-25,Non-binary,None,D,A,-241.28579138558933,70.16238142494919,A,-3.927296267081875,D,E,64.30120947911007,0
65+,Non-binary,Buddhist,B,A,-70.11351122120921,173.58539023632568,E,-16.395017040868733,A,A,-33.46100982849421,1
18-25,Female,Muslim,D,C,74.65128727786542,47.15674978687076,C,-41.7011576758189,A,E,76.36409565048665,0
51-65,Other,Other,C,B,79.08158645484042,64.54604845006268,A,-10.328361988917003,B,B,115.83856874564633,1
26-35,Male,None,E,A,-103.12580034543156,-66.27408163270736,E,63.62983580899267,C,D,-27.898021176413508,0
18-25,Female,None,A,E,-28.47292195607418,-76.4224545977683,A,75.11219767093465,C,A,71.77278587300721,1
51-65,F,Christian,E,C,91.19114326749174,-18.71034167268802,A,-44.211546932112185,E,B,80.67128857936251,1
51-65,Female,Hindu,D,A,15.838922232726457,85.42353161061443,E,93.40811350454454,C,A,89.28102684109291,1
65+,Female,Jewish,A,E,107.56422277096738,81.83548702303396,A,107.35362047909535,A,B,-93.38506873200217,0
51-65,M,Jewish,E,E,-8.498243576298421,11.465559729031325,D,-5.717492747542897,D,B,-148.48108947326577,1
51-65,Non-binary,Other,B,A,216.0734779997701,65.45478117466327,E,-147.71691939033445,B,D,-51.80066610153338,0
26-35,Other,Jewish,E,A,-130.0675868312855,71.4632016260768,A,-22.74194797030093,A,E,-182.95872370579056,0
65+,Other,Buddhist,C,A,125.43065618556022,-107.25734030513281,E,-122.59208744439812,C,E,143.64597476030377,0
