birth_year,feature_0,feature_1,feature_2,feature_3,feature_4,target
24,E,E,72.03551240364806,D,B,0
40,A,E,60.48416875743692,A,B,1
45,C,D,8.73092704299745,C,B,1
51,C,E,-23.560867696376867,B,E,1
53,A,A,226.04298885672858,A,B,0
52,A,A,-5.0141524652222405,D,C,0
19,D,B,49.31713512336536,D,A,0
54,A,B,-10.874496025365808,E,B,1
45,B,D,104.64522664305092,E,E,1
61,C,E,-76.92985049187538,B,D,0
71,D,A,228.37238548436991,E,E,1
71,E,E,-82.54050500852053,A,C,0
60,E,A,-11.359099127547974,E,D,0
64,E,E,101.39269112431045,D,D,1
41,A,B,-38.64739122050704,A,C,1
21,B,D,-61.29409164756113,D,D,1
76,A,D,75.25403874708262,A,C,0
78,C,B,19.096971121016637,D,C,0
31,C,B,26.806914136171105,B,D,1
78,D,D,88.91217708943077,E,E,1
36,E,D,-65.17098869197633,A,E,1
79,A,B,17.41250951200353,C,B,1
58,B,B,-32.34975516855283,A,E,1
70,E,A,105.67930003974939,A,B,0
38,E,B,-11.738447488321455,E,D,1
72,A,E,41.87257840233704,B,E,1
57,A,A,116.87852512841789,E,B,1
33,A,B,19.937504099280133,A,C,1
62,D,A,-119.30556903454843,E,D,0
32,D,B,-55.880508481373994,C,E,0
64,C,E,-113.06168602537079,C,B,1
77,D,E,138.80183182535063,C,D,0
46,E,B,-152.08921344024685,D,A,1
18,D,D,-81.27406437618419,C,E,0
69,B,A,105.0545196525408,A,E,1
50,C,C,125.64608240684431,A,D,1
55,C,D,-14.812140054745562,D,C,1
60,C,D,-27.351669503648353,E,E,0
71,D,A,-208.90792032689842,C,D,1
46,B,D,91.30104523694843,B,D,1
62,A,A,67.52249123935337,E,E,0
37,B,C,-174.34794735800264,B,C,0
42,A,C,223.83128643108589,B,E,0
49,C,D,131.9396794417185,E,B,0
69,A,B,208.20761529367178,C,B,1
49,B,B,-14.643295587172341,C,A,1
27,C,D,-26.99784145761847,B,A,0
61,D,B,170.0413410681246,C,E,1
40,D,A,80.83277762197801,E,B,0
37,D,E,-141.5457378367181,D,C,0
34,A,C,-15.85258999229335,A,B,0
34,B,C,-147.9988742429846,E,C,0
74,D,B,106.11216872808336,A,E,1
55,A,E,8.088129234100933,E,C,1
58,C,A,-72.99200887136973,A,E,1
56,E,C,-30.471660575473354,B,B,1
57,B,E,166.02847214246893,C,B,1
24,A,E,-72.65631247471534,B,C,0
46,B,D,-49.01783070086652,D,D,0
38,A,B,60.10801952589916,B,D,1
44,E,A,43.859554296720574,D,E,0
43,D,E,47.14032494141691,C,A,1
51,A,A,-163.5569343198234,D,D,1
77,E,C,-58.618635714371415,E,A,0
59,C,D,-89.853244515198,D,D,1
71,E,D,137.19862367073898,B,E,0
61,D,E,-38.27672570102398,B,A,0
66,C,B,-27.426696083157438,A,B,1
21,B,D,50.98834530156148,D,B,1
51,B,E,19.827180036077795,D,B,0
72,A,E,-61.357486660607805,C,B,1
55,B,E,-32.758342862762404,C,E,1
67,D,E,-103.52629418160568,A,B,1
51,B,D,16.780834723733687,B,C,1
62,A,A,-1.238738427841189,A,A,0
78,E,B,49.06680380227088,A,E,1
47,E,A,6.033178434754785,E,E,0
38,A,B,112.5219695944129,E,A,1
41,A,A,-1.7062405455344856,E,E,1
72,A,E,-125.47679513910911,E,A,0
26,D,D,-55.09834959411239,D,B,1
77,A,B,9.451106623961829,C,C,1
62,E,D,6.160420431463298,B,A,1
22,C,C,7.280191760987845,C,B,1
72,D,B,-73.88655020030282,E,D,1
33,A,C,-160.23733749077752,B,E,0
60,E,C,3.731267316882864,B,E,1
33,A,D,-149.45601718130663,D,A,0
71,A,E,-36.64069803084076,D,D,1
77,C,E,-14.180563527970838,E,B,0
77,A,C,5.4888392840769695,E,C,1
77,A,C,106.0500403777761,C,E,0
51,D,E,-61.08721999400183,C,A,0
20,D,E,-111.73737614706152,B,D,1
24,D,D,-185.63284474746294,E,E,1
78,C,C,43.490940400599676,D,A,1
62,B,D,-213.80903101446447,D,E,1
51,A,E,-83.97368250535506,A,E,1
72,C,E,85.97670799685051,D,D,1
63,C,C,-102.12810237737789,A,B,0
39,B,A,140.28594451150946,E,E,0
73,E,D,-95.80097999021999,B,E,1
76,C,A,-54.1884944802813,E,C,1
28,B,B,-41.70603593238511,E,A,1
19,A,D,-20.93404881109143,D,A,1
55,D,E,0.41792090374490304,B,B,1
75,C,D,189.5575699707681,B,E,0
52,D,D,17.83922350472223,C,B,0
65,C,E,48.012227535165394,E,E,1
25,B,D,-120.92291992286131,B,E,0
59,B,C,94.89305947109143,D,B,0
20,C,A,0.11413621137931214,D,B,1
26,C,E,155.71614734628557,C,A,0
78,D,A,-12.180160435694292,E,E,1
78,D,C,-30.483843661529598,B,C,1
63,D,D,-24.639036129574034,D,E,1
33,A,B,139.6301579656621,D,B,1
45,D,C,-40.34739942667065,D,B,0
45,E,A,101.93923608279118,C,C,0
23,E,D,-8.401449868795885,A,B,0
34,C,D,-122.7007165632205,D,B,0
62,A,D,-86.06787970176349,A,D,1
22,C,D,49.00001392933475,C,A,0
30,B,A,86.7897322057135,E,A,0
59,C,B,-186.28441074122463,C,C,0
64,A,B,-30.825068030181303,E,A,0
54,B,D,-3.3196540149860225,B,C,0
69,D,A,-2.7167078906009134,C,E,0
38,A,D,-16.60602792837082,C,A,0
68,C,C,-63.188862622135545,E,B,1
64,D,A,3.686687498739922,A,A,0
47,B,E,-88.20430934770631,E,B,0
35,A,C,8.323228875831559,A,A,0
27,C,A,8.812396707071056,A,A,1
54,B,A,-114.46229484280013,B,C,1
26,B,C,-41.401506670926004,C,E,1
38,E,E,211.5489581176596,A,A,1
20,C,A,-47.843447014441224,E,D,1
48,C,B,-51.75277598540582,D,A,1
55,D,A,-311.35143674869386,D,C,1
68,A,D,27.14998583348298,E,E,0
23,E,C,-65.65767487354964,E,C,0
60,D,B,-101.22096325383205,E,E,0
20,D,E,26.706326786344903,E,A,0
42,C,E,-40.03061592001344,D,B,1
75,D,C,-8.29974130737498,E,C,1
43,A,A,-208.50056861267024,E,C,1
54,E,D,-42.90748241492579,E,D,0
57,B,D,-43.16529874682467,E,D,1
47,C,E,-58.52743369862953,C,B,0
65,E,B,-56.936257515833645,A,C,1
40,A,A,-221.61976001012192,A,E,1
32,B,A,168.97476525756255,B,C,0
25,C,A,-12.721767871692109,C,E,0
77,A,E,-66.10002907855761,D,E,1
24,B,A,99.1576905407569,B,A,0
32,C,D,-265.46094011682317,C,B,0
67,E,B,196.39382129160262,A,D,1
32,D,C,182.19477097069174,D,D,1
18,B,C,-27.808903711048984,B,E,1
24,D,B,115.27870656496508,A,A,1
70,D,A,163.60428511010016,E,C,1
49,D,A,-164.4556734484102,D,D,0
26,A,A,-30.73180484335809,D,C,1
61,D,C,27.29245314617633,C,B,0
78,E,E,-72.38586023804807,A,D,1
34,A,E,-50.77137596217424,E,E,1
73,D,D,55.89876863298813,E,E,0
28,E,A,111.74058035887975,C,C,1
52,A,C,81.87435263354017,B,C,0
29,E,C,109.0360969290485,D,C,0
46,B,D,70.83880428226162,C,B,0
24,B,A,-33.84180405679116,C,A,1
23,E,A,-95.7504392757236,D,A,1
46,D,D,84.96714852950078,D,A,0
41,A,A,-141.9495874707057,B,C,1
21,B,C,54.28706567427004,B,C,0
77,B,A,25.056823126794704,C,E,0
79,E,B,-168.07822792730443,C,A,0
75,E,E,-28.631232316845654,E,E,1
46,E,B,281.2645903158842,D,A,1
48,E,B,-119.24943753602071,C,B,0
53,C,A,9.817643829417483,E,A,0
44,E,C,-76.00653006823985,D,A,0
75,C,A,-145.04018222694782,A,E,1
20,E,B,-63.92495508177347,D,C,1
26,D,A,-72.84621570452954,A,A,1
76,B,C,96.81774242180809,A,C,1
74,B,E,166.8490871325502,A,A,0
37,D,B,136.58385167516107,C,D,0
70,D,B,-94.81177149576034,B,C,1
46,C,D,-144.11483433001143,A,C,1
56,A,B,-9.216010163432,A,B,1
60,B,A,-204.68253104736385,B,D,0
40,D,A,33.0448127218358,A,D,1
18,D,E,-9.277809713042418,C,A,0
21,C,A,-69.76670490062162,D,C,0
24,B,D,110.38347750229931,E,C,1
32,E,A,-148.05574596944388,E,C,1
53,D,C,180.80110634223732,D,C,1
68,D,C,-79.1194743313762,D,B,1
27,D,C,27.4166754332808,D,A,1
39,A,B,-69.57036451293233,A,A,0
77,D,D,-188.16386296544763,A,C,0
57,C,E,55.767563091672066,E,D,1
59,E,D,112.32219515967519,C,A,1
69,D,E,-135.73969364836367,E,A,0
70,B,A,127.6017909383949,A,C,0
46,C,C,129.99568511945662,B,D,1
38,A,A,-21.147553991288373,A,B,1
27,A,E,98.3449242491783,E,C,1
35,E,C,-12.370628460077175,A,C,1
73,B,E,-50.67554483349935,E,C,0
42,C,A,-137.8241276916789,E,C,0
38,C,B,-32.409723199796346,D,C,0
40,D,A,-58.48556435043616,B,C,1
28,C,A,104.19173802340768,E,A,1
22,B,A,169.72793095977886,A,D,1
61,D,A,-80.41206442482945,A,A,0
59,D,B,-156.24392473348604,A,B,0
76,E,E,-2.6941559530915713,A,B,1
45,C,E,39.06990522895497,A,D,1
44,A,C,-71.96369515795472,B,D,0
71,B,B,15.039508843559585,D,D,1
67,A,C,-45.84469406904477,B,A,0
74,D,E,40.64237321018005,E,A,1
68,B,D,-24.46466058778702,B,A,0
52,D,B,-105.21319557248796,D,D,0
58,D,E,40.98899243701118,E,B,1
63,C,A,134.28063285165393,E,A,0
75,E,B,-47.73069978722175,D,E,0
74,A,E,46.62742474342648,B,E,1
33,A,E,-4.033287288018547,C,A,1
35,A,A,-137.83969902930133,A,D,0
29,E,D,40.18569758121395,D,B,0
41,E,A,-101.55520109933983,C,D,0
41,D,A,-146.89850756343395,B,E,0
36,B,E,8.973738887070308,B,E,1
69,A,A,60.25879912053578,B,B,0
46,D,D,73.74632733567421,C,A,0
35,D,D,-80.93526268929551,A,E,0
35,D,C,-90.85786126149098,D,E,1
45,A,A,-9.862973867691935,C,E,0
57,C,E,-111.17851000200471,C,E,1
41,B,D,-30.62031860707834,C,A,1
25,D,D,108.58381398774104,A,A,1
31,B,C,144.8545612793171,D,A,0
40,E,D,48.78630676848225,E,B,0
35,D,D,-33.46191061579392,B,C,0
18,D,B,-147.2684785760157,D,C,0
76,D,C,1.72253178926404,C,C,1
61,A,A,162.4298824451575,A,B,1
27,E,D,-51.59510847993949,D,C,0
42,E,D,-223.82335387201096,C,D,1
49,A,B,-17.56718355123717,B,C,0
77,E,A,-92.48437054591672,E,A,0
34,D,E,-40.32984499697482,C,B,0
56,C,C,-212.4842449757162,C,D,0
55,A,B,-44.95341872702023,E,B,1
64,A,D,15.452472020199298,E,D,1
22,A,E,-81.08167762608733,E,C,1
26,D,B,-100.56121024567355,A,D,0
35,D,B,-185.3296684197574,B,E,0
47,D,D,181.81059101577435,A,D,1
77,D,E,1.6652737048205728,D,D,0
41,A,E,106.34707780179457,B,A,0
37,C,C,98.18786881229757,A,C,1
28,A,B,23.607346700704678,B,C,1
76,B,D,-62.394438438512154,B,B,1
68,D,A,-113.46072028042077,D,A,0
28,A,B,69.44819455667161,E,B,0
59,E,E,-69.47458116115564,A,C,0
30,D,D,-104.67212345400509,D,C,1
52,B,A,-36.62678139572482,B,E,1
30,B,C,-93.71421467225723,A,D,0
49,C,B,-12.652060228648953,C,B,1
24,A,A,6.265148698464107,A,D,0
27,D,E,-201.60638883455943,D,C,0
67,E,D,180.7163691359328,E,A,0
78,C,B,125.68092719943618,A,A,1
53,C,A,10.345375007707661,A,C,0
61,B,B,-161.202278671349,E,D,0
63,C,E,-40.581489605544284,B,D,0
68,A,B,107.16783301603196,C,D,0
26,C,D,64.96394407602321,D,D,0
58,E,D,-26.024684049062095,D,A,1
69,C,E,90.48245512906938,C,B,1
76,E,A,79.52925039101146,E,A,0
29,D,C,-177.47640692216407,A,B,0
69,B,D,-15.17044938081113,C,E,1
68,C,D,104.70030442851281,E,D,0
37,B,C,79.69783893586644,C,C,1
75,B,C,-84.68008431161543,A,B,0
27,C,D,-2.45803007955512,D,A,0
70,E,D,-219.99373059006078,A,B,0
78,E,E,-145.31183055821714,D,C,0
40,C,B,-80.00495224567686,A,A,1
66,E,C,-14.2471047583258,E,E,0
53,D,E,-1.717032563547649,C,E,1
32,B,E,-52.13465347168975,B,C,1
60,C,D,-166.16479635702137,D,A,0
35,A,E,60.36269562092452,E,C,0
19,E,C,-86.47228370092115,E,B,1
69,D,A,-115.78349785283702,D,E,1
49,B,E,3.2844624254167827,B,D,0
35,D,E,42.01587137097999,E,E,1
42,E,E,249.73481088467474,B,E,1
64,C,B,-100.24917356124985,A,D,0
41,E,B,-114.1753969318984,A,E,1
22,E,B,183.05480474700133,C,A,1
65,A,D,23.99039586039804,C,B,0
36,E,A,-30.15240243370852,A,C,1
41,B,D,-82.86428426632355,A,D,0
28,E,B,-4.784327885923615,B,E,1
41,B,C,-28.919578010282503,B,C,0
68,A,D,159.20545467294,C,E,0
25,B,B,56.69736617715753,B,C,1
29,C,D,3.956449008085975,E,D,1
21,A,B,5.568858637366597,A,D,0
32,A,A,52.060658814832074,B,C,1
63,B,B,88.4103620995937,D,E,1
68,B,C,-94.986666903856,B,B,1
35,D,C,111.18857877512718,C,C,0
51,C,D,240.44955223625175,D,B,1
76,B,C,212.10106869936715,E,D,0
20,C,C,92.6868842507511,B,B,1
71,D,A,169.1915792632689,D,E,1
52,C,B,-81.72471334614552,E,C,1
33,E,C,-24.314970258876674,A,D,0
41,D,B,161.86047875768006,E,D,1
35,E,C,-52.71204642504045,B,B,0
62,E,C,-10.159855477444081,B,D,1
46,A,B,37.354951528306756,C,A,0
75,A,A,123.12200858804279,D,D,0
34,A,D,-12.898910885818385,B,D,0
32,A,D,-13.628622452660318,C,B,1
77,B,E,-44.83687371778494,B,A,1
75,C,A,-29.999846014389302,E,B,0
68,A,A,-20.20466850495775,A,E,0
45,B,C,88.22874728597881,E,B,0
21,D,C,-104.79108253716012,C,A,1
43,C,B,111.22336712042457,D,C,1
25,A,B,6.2467521550792044,C,E,1
20,C,B,87.39519747209148,C,A,1
63,A,C,95.57315544911707,D,E,0
66,C,E,-21.959545052776587,D,C,1
52,D,D,-155.34456567782365,B,C,1
24,E,C,-58.56037298195314,C,E,1
69,D,D,8.887694100803184,C,D,0
23,B,E,92.69087457131722,C,D,0
59,E,C,155.76882489973738,E,B,0
54,D,A,-16.305099418487668,A,A,0
42,C,B,107.31727671821439,A,B,1
34,C,E,29.404234030097363,B,C,1
36,C,D,247.54045706003845,E,A,1
36,A,E,147.67670894552643,A,C,1
25,E,C,-39.375484818701494,B,C,1
42,B,B,16.38619788279483,A,D,1
66,D,C,-140.316061770539,B,B,0
68,A,A,22.508869157808096,C,C,1
31,B,A,98.63883955393044,A,C,0
78,E,D,86.3000844302944,B,E,0
26,E,C,222.8649993452994,E,E,1
70,B,A,-94.52073838209493,A,D,1
62,B,B,-42.31760728165642,B,E,0
56,A,A,65.11393047058999,C,C,1
63,D,D,-81.96673683865464,E,E,0
28,D,A,4.044071222567807,C,C,1
24,A,B,19.26822049549831,D,E,0
69,A,E,-249.2033283095367,E,C,0
29,A,A,122.16626132405457,C,A,0
30,D,B,108.26166895335463,A,D,1
35,C,E,30.233673580380422,E,A,0
46,D,E,-55.03938332927741,B,A,1
49,E,A,9.514874290066183,D,C,1
59,C,B,62.454755609797296,C,B,1
25,D,C,36.34289214944115,A,C,1
60,D,B,46.39799294844158,D,C,1
50,E,E,-120.63463555804574,A,B,0
33,E,B,-103.946460945316,B,B,1
34,E,C,47.5776095100504,D,A,1
42,B,A,12.664481566964383,B,B,0
45,D,C,-47.85316150821762,E,C,1
60,D,E,-11.630642582988463,B,A,0
66,B,C,29.652117638438032,D,E,1
27,E,A,2.5289071112949855,C,D,1
39,B,A,88.45169272446294,E,D,0
71,B,C,-63.297442820662795,D,E,0
60,A,A,16.717991722916082,E,D,1
18,D,B,-45.48403852632149,B,D,1
27,E,C,65.79946068206543,E,E,1
43,A,A,105.86975301971381,B,C,0
34,D,E,-41.1309515425177,E,D,1
40,B,B,-8.721349449190551,B,E,1
66,A,A,19.621131596422128,A,D,1
72,B,E,42.47581126684736,E,B,0
78,C,E,34.8688252208404,C,D,1
26,B,E,20.73602020938466,B,E,1
59,E,B,89.12251881419463,E,D,1
43,A,D,-174.05022569127968,E,D,0
78,D,B,-163.7569918779224,D,E,0
38,C,D,31.689518836209352,A,C,1
32,B,D,-20.743717935973553,D,B,0
72,E,C,179.48128710277112,B,E,1
67,C,B,-52.65406343372728,D,E,1
46,D,C,6.633799152650403,A,C,0
25,D,C,-52.54847793981688,C,C,1
29,E,A,78.32158486880758,D,D,0
61,B,C,-120.66349269683852,E,E,1
62,B,C,-49.916196869820325,C,D,0
35,C,B,13.212544746013558,A,D,0
62,D,D,-128.4955267698842,B,E,1
65,D,A,-57.059019802342206,B,A,0
25,E,A,6.5328995252820405,D,E,0
31,B,D,-25.781140894636557,B,B,1
53,C,C,-39.11320791711506,E,E,0
63,B,B,27.203144255585904,D,B,0
24,B,E,19.31512174876536,B,E,1
34,C,A,-212.9863074531701,D,B,1
34,C,E,-11.129583906940542,C,A,0
18,C,B,10.931551070741714,C,C,1
29,D,C,-55.49928671226843,D,A,0
48,E,C,-80.58318258013011,A,A,1
75,B,C,-37.73128210537661,C,A,1
54,E,D,-98.6252451018906,B,D,0
47,C,E,-38.23754036679615,A,A,1
52,B,B,-141.889003508692,C,E,0
57,D,C,13.494289317547278,D,B,1
38,B,A,-56.43893355333262,C,E,0
73,A,D,52.88607417686182,E,B,1
27,B,A,74.2168887811803,B,B,0
55,E,D,95.87661251536285,D,B,1
75,D,E,60.936530523094866,A,A,1
21,E,E,35.54617217844535,E,C,1
48,C,E,-54.20622181471326,C,D,1
31,E,A,-101.46579277807315,D,C,1
68,A,C,-159.575152198437,E,B,1
65,D,A,-40.131410054586674,B,A,1
48,D,B,-31.298840152522427,D,D,1
72,B,E,-98.90879768453583,B,A,0
50,C,C,-50.01079893710242,B,D,1
78,C,C,-16.424963021268407,C,D,0
57,A,B,75.23543641772207,A,B,0
59,B,A,-127.52603541542325,B,A,0
66,B,B,-54.59491837326672,C,E,1
40,C,C,-262.1451563981843,C,D,0
55,E,E,-83.7612059549075,D,B,0
56,D,E,-245.02174803499787,E,A,0
29,C,B,95.49968315664592,E,B,0
20,D,E,-103.44536646307314,B,E,0
47,E,D,42.73248167377229,B,E,1
22,C,D,-95.05561358497545,A,D,0
71,D,E,46.26448568884243,B,B,0
35,C,D,87.06180795996183,E,A,1
68,B,B,-8.340836141618393,A,E,0
64,A,D,143.094242394287,B,E,0
69,D,D,108.87719013911897,B,D,1
72,C,A,-184.66668325158912,C,C,0
21,B,D,40.02633538527508,A,D,0
48,B,D,90.02211809552347,D,D,1
65,A,C,-55.676349038724084,D,C,1
76,E,A,17.74110080691525,E,C,0
73,E,D,-7.904512582146807,E,B,0
66,E,A,-0.18690018400953795,B,D,1
43,D,C,-20.047108939281383,E,B,1
48,E,E,78.99770386613496,B,C,1
58,D,B,79.2132071442138,B,E,1
25,C,B,-27.47059945994196,A,E,0
25,B,A,109.38470433151389,E,D,1
70,A,E,48.25922556031743,A,B,1
43,E,A,114.02343162790764,C,D,1
76,D,C,0.7315803799816705,E,C,0
41,E,E,7.040151503207162,A,C,0
69,C,C,112.88027066689305,E,C,0
69,B,B,56.38033037001654,D,C,1
18,D,A,-63.0347860844766,D,B,1
37,A,E,112.4519524051803,A,A,1
55,B,B,73.62010962402287,B,E,1
49,C,D,112.97049292163285,E,B,0
38,C,C,-82.99235806810314,A,D,0
73,D,D,5.486929496731957,D,D,1
37,D,D,-74.5365720356835,B,D,0
61,A,D,-117.98240038376025,A,B,0
77,E,B,-92.84557729792795,D,C,1
56,D,E,-26.82777016154592,B,C,1
30,C,A,-221.51096100816892,A,E,0
60,A,A,285.8095556543491,A,C,0
28,A,A,-123.27497157187479,C,D,0
59,E,E,-128.87419285128544,B,D,1
52,B,C,-63.26020152419658,D,C,0
47,B,B,23.1199846189999,A,C,0
20,C,B,49.74677000124135,E,D,1
48,D,E,-56.961718837964305,B,C,0
65,C,C,126.46728533839202,B,E,0
71,A,B,-50.85792278454806,D,C,0
60,A,B,-182.01127189297367,C,E,1
22,A,E,104.23806891022107,B,D,1
55,E,B,-11.735407085066653,C,B,0
67,A,C,-150.61994628552412,D,B,0
62,E,C,-265.04480248031405,A,E,1
75,A,C,41.16353010730557,B,E,0
60,E,C,85.51149542280183,E,A,0
78,A,B,57.80067328285955,C,D,1
64,D,D,116.19319436032467,C,A,1
64,E,E,102.57756945144074,B,D,0
68,E,D,-9.308083392816165,B,B,1
48,A,E,-217.6471996058396,D,E,1
31,E,D,142.31812740772773,C,C,0
76,D,E,-186.63298600461835,B,A,0
40,C,E,-10.584569886530653,B,C,0
67,B,C,-15.45636722370339,C,D,1
41,A,A,-115.2766282144396,D,C,0
71,C,B,141.34418099957728,E,B,1
48,E,A,-189.96060977234816,A,C,0
32,E,D,-147.86424840510978,A,E,0
18,D,A,-85.35583852114887,C,E,0
27,C,B,-188.0014582631533,D,C,1
62,C,D,-128.4425678165744,B,E,0
66,B,B,97.49502609498204,C,E,0
33,A,B,156.27671661734274,B,B,1
71,B,E,246.9458452793554,E,D,1
55,B,A,-11.217737006031285,C,B,0
23,A,C,-118.04334107904056,D,E,0
79,C,D,-42.51925414410756,D,D,0
22,C,B,-107.5931565456041,D,B,1
51,D,E,-61.76196602710581,B,C,0
47,A,B,116.15398941268012,A,B,1
65,E,B,-256.53954784751727,D,E,0
63,B,B,-1.0819478605966417,E,A,1
27,A,C,96.25578681003398,E,E,1
33,A,B,67.15426502698972,B,A,0
34,B,B,-90.78778635311969,C,C,1
21,C,A,-147.91713664294485,E,C,1
76,B,D,160.73060169546753,C,D,1
34,C,B,-147.70390907086275,A,B,1
66,E,C,-131.76018854616382,D,A,0
32,E,A,90.47136432646809,E,C,0
25,B,D,122.83528980201844,E,C,0
39,C,B,-2.2140568010324713,C,D,0
49,D,B,135.6198931978235,B,A,0
44,B,A,-9.584374279907845,E,E,1
60,A,C,128.60868681619328,C,E,1
45,B,D,-87.91547685211516,B,C,0
69,A,B,-19.758222675999036,C,B,1
21,B,E,-20.128890475426978,D,A,0
51,D,D,31.23761336707231,B,E,1
23,E,A,155.00909350323516,A,C,1
68,D,B,10.371908225872577,E,D,1
31,B,B,-85.35732938739893,B,B,1
40,E,B,-65.01204851706187,D,A,0
35,B,A,6.2889857531538915,A,B,1
18,B,D,62.21200499574834,A,E,1
25,C,C,-0.058367470160773434,A,B,0
63,B,E,-82.94871804621883,A,B,0
59,C,C,-30.83555966667043,A,A,1
49,C,B,36.12583802326861,C,C,1
59,B,B,-161.80635154853428,A,E,1
78,E,E,51.10660067076732,D,B,0
58,D,B,91.82628705636147,C,A,0
69,C,A,12.497143674995735,E,D,1
76,C,E,225.17780392606048,A,C,0
36,B,B,8.540709034657118,D,C,0
28,D,A,-61.24252233879375,C,B,0
34,E,A,2.7306176197800753,C,B,1
63,C,C,157.54438084549628,B,A,0
63,E,E,30.030684368980708,A,C,1
79,D,E,-97.73423749432743,E,C,0
44,D,E,-155.88994294815782,C,D,1
41,D,D,81.4599075342286,E,E,0
76,E,C,-18.826267940670423,E,E,1
69,A,B,191.17074775525532,A,E,1
24,D,E,-24.14748135193295,E,A,0
19,D,D,-93.00895705153,C,C,0
73,A,E,284.8959656526604,E,E,1
55,B,E,72.59594693398714,C,A,0
40,D,B,9.565719582587954,D,A,0
23,B,C,-19.79210952251912,B,B,1
60,C,E,-128.47956671548963,A,D,0
34,D,B,3.1310331654848262,E,E,0
79,A,B,-93.01160591961218,E,C,0
43,E,C,178.46645680032498,A,B,1
40,A,C,-6.96311474799916,E,D,0
70,B,A,-166.14277077208214,C,D,1
50,C,E,29.101333703805654,B,E,1
58,D,C,121.17558513351578,B,A,0
50,B,B,45.0657895173258,B,C,0
39,D,A,-74.10520842527669,A,E,0
25,A,B,-3.843717700733334,A,B,0
75,E,E,-30.268148468872948,B,C,1
44,B,A,-19.58254615116451,A,E,0
65,C,E,-65.23145698202991,E,E,0
56,B,E,128.7690626323875,A,A,0
74,B,A,-35.84312940823037,A,A,0
63,B,D,138.39706195344456,D,C,1
30,A,E,-84.26180728429439,E,A,0
32,A,D,-15.966272268654391,D,C,0
71,B,E,13.04598837031661,D,D,0
47,A,A,0.33282592502163605,A,A,1
62,C,C,-0.7963498752389883,B,A,1
72,C,B,-167.11976716735052,C,E,1
42,D,E,-24.488001593952376,A,E,1
71,E,C,142.4869610599438,C,A,1
59,C,B,-68.03444548809708,C,E,1
23,D,D,44.33265970802834,C,D,0
27,D,D,6.001682200801057,A,C,0
30,A,A,96.40452266092282,A,D,1
58,B,E,-17.61777898826852,D,E,1
63,D,C,-108.03360126587407,E,D,0
76,B,D,-79.57447253455192,D,C,1
28,B,B,40.99928646838395,C,E,0
52,A,D,44.10397224056064,C,A,1
44,B,C,2.4020218077566646,B,C,0
52,A,B,40.366639576249405,B,B,1
45,E,E,45.13388222201778,C,E,0
43,B,E,-61.86358460614792,C,D,1
32,B,A,30.34800237442024,B,B,0
68,B,C,-67.38202417433739,E,E,1
46,B,D,-117.94425810624904,B,B,1
23,D,E,52.175336288191865,B,E,1
52,D,E,18.331327175157814,E,D,1
47,C,B,13.140209506261971,D,C,1
56,E,E,-32.268500077560816,A,C,0
36,C,C,-97.22546556367624,B,D,1
18,E,A,18.598899551292007,D,A,1
37,E,E,-23.02139013056772,E,D,1
22,A,B,-158.19459230755882,A,A,1
72,E,E,18.066777853554765,B,D,0
77,D,A,68.91862603643285,C,C,0
66,D,E,64.65936761543767,A,E,0
75,D,C,-115.72995686176472,B,D,1
40,E,E,62.00060666014332,D,B,1
38,E,E,-42.0577903749057,B,B,0
22,A,B,92.79418274514335,D,C,1
61,A,A,-116.17937741846704,D,E,0
70,E,A,116.47972395530464,E,D,0
64,A,A,105.90302859170242,C,B,0
51,E,E,-166.02674852618952,A,B,0
63,C,E,15.502861053882864,A,E,0
73,A,A,-63.69896047757244,B,A,1
37,A,E,133.5368945610706,E,C,0
52,C,C,253.1349614769256,E,D,1
57,A,C,69.56607589258422,E,B,1
44,E,B,-35.24015364694868,B,B,1
58,C,C,116.74933191515319,C,E,1
78,E,E,45.36394813133625,B,E,0
79,D,C,56.900642492255486,D,A,0
74,B,D,-112.91523520962501,C,A,1
59,D,B,-94.12989570551869,E,B,1
50,A,B,60.027639624110385,A,B,1
68,C,A,-37.2699151120671,E,B,0
34,E,C,129.48304032060216,D,D,1
22,E,A,89.03457308053116,B,C,1
30,B,C,-27.259139874511952,E,A,1
64,E,C,127.52735901047254,C,C,1
54,B,B,116.06643484922155,C,B,1
76,C,C,-45.46649865983874,B,A,1
77,D,C,-29.993652482285565,D,E,0
66,B,B,-12.941134082732495,C,B,1
24,E,D,2.776576049317865,B,D,0
22,D,A,3.542269010322327,E,A,1
25,B,C,-31.96512079177682,D,C,0
35,A,B,0.4456323834403181,A,E,0
44,E,B,17.658325250544916,D,A,1
24,C,E,53.42227735208238,C,B,0
34,C,B,55.3736377200744,C,C,0
21,E,E,25.314121705243164,E,D,1
71,C,A,-25.24641616978276,C,A,1
61,B,B,146.68707320278656,C,E,1
59,B,D,-117.54510349627083,B,D,1
48,A,C,45.29612526083645,B,C,1
65,A,A,-115.84584506947519,A,B,0
58,D,D,0.5864196751817586,B,A,1
71,E,B,61.76505125674608,C,A,0
29,A,D,-81.9429443084149,A,C,1
58,C,A,-2.6750849593422292,E,B,0
21,B,E,-143.6526914263022,A,C,0
35,D,A,-67.52070072123891,E,D,1
53,D,A,13.92795955837493,B,A,0
78,A,A,30.62026723626458,A,C,1
